step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
49000	-590.084722251410312	-588.425356126255338	-1.659366125154958	0.000170580325192	0.000036996711990	0.216887334152852	0.468306333021360	1	2	5	5	4	3	5	7	6	5	5	4	5	6	9	8	7	7	6	7	8	8	7	7	9	9	9	8	10	9	9	10	11	9	9	10	10	13	13	10	10	12	12	10	12	12	11	12	13	12	11	11	13	12	12	14	14	12	14	15	12	11	14	14	13	14	14	12	14	15	16	16	16	13	14	15	14	14	15	13	16	17	18	16	15	18	16	18	15	18	18	17	17	17	15	17	17	19	19	18	19	20	19	20	21	24	25	25	28	33	0	1	2	1	2	1	6	2	13	1	2	2	6	6	12	20	19	1	1	13	19	5	2	1	18	1	24	2	14	18	17	1	22	22	22	19	16	46	3	1	5	37	26	28	5	13	10	41	17	17	17	12	45	26	25	48	54	3	74	48	17	35	62	38	17	68	45	18	33	68	67	67	75	55	40	11	2	29	27	44	69	69	17	65	33	36	50	84	39	63	74	68	79	27	40	46	53	91	54	72	93	86	92	94	71	95	97	49	97	0	1	1	2	3	1	1	1	2	1	2	2	1	1	2	2	1	1	2	2	1	1	2	2	3	1	4	1	3	2	1	1	3	2	1	1	2	1	1	4	4	3	1	1	2	4	4	3	1	2	2	2	4	1	1	1	1	1	3	1	2	2	1	2	1	2	1	1	2	1	1	1	1	1	1	2	4	6	2	3	1	1	2	4	2	2	7	3	1	1	2	2	1	1	5	3	2	4	1	5	1	1	1	1	2	2	6	5	6	7	1
49500	-571.314085459874718	-569.945908266565084	-1.368177193309662	0.000129534136993	0.000063430222457	0.489679585087698	0.509572879097475	1	3	4	3	4	4	4	6	8	6	3	6	6	8	9	7	6	6	8	8	6	8	7	7	10	9	10	9	10	10	10	10	9	9	11	10	9	11	13	10	11	12	12	10	12	13	11	12	12	12	12	13	11	11	11	13	12	13	14	15	13	13	13	13	13	14	14	14	12	15	16	15	16	15	14	16	15	14	15	13	17	18	17	16	16	19	16	17	17	18	17	16	17	16	17	16	17	18	19	18	18	20	21	19	20	25	26	26	28	32	0	1	2	1	1	1	11	1	10	1	1	7	6	3	18	2	5	2	2	12	2	5	2	2	26	2	14	20	22	11	26	16	16	20	44	13	1	3	16	16	25	55	16	16	4	47	26	25	19	16	7	43	31	21	23	29	22	41	69	54	40	32	69	21	30	41	28	38	47	9	57	67	42	58	10	38	36	2	41	54	57	44	66	49	47	26	66	48	79	73	63	56	84	52	62	74	38	77	63	64	71	101	65	48	91	93	83	87	1	0	1	1	1	1	1	2	1	2	1	3	1	1	1	2	1	2	1	1	2	1	1	2	2	2	1	3	1	1	1	3	1	2	2	1	1	1	4	3	3	2	1	1	3	1	5	1	1	1	2	1	4	1	1	2	1	2	2	1	1	2	1	2	1	3	1	2	2	1	1	3	2	1	1	2	4	3	2	5	2	1	3	3	1	2	1	4	1	2	1	1	1	2	1	2	2	1	4	2	3	2	1	1	5	2	1	4	6	5	14	1
50000	-604.842963717438920	-603.337810135317454	-1.505153582121478	0.000162295322491	0.000047245094760	0.291105708009295	0.435404699176519	1	3	5	3	3	3	4	6	8	6	5	5	7	8	8	7	6	7	6	7	9	8	8	7	9	6	10	9	9	9	7	11	11	9	11	10	9	12	12	11	10	12	11	12	12	13	11	11	12	14	11	10	13	12	12	12	15	12	14	14	13	12	12	15	14	13	15	14	14	15	17	15	16	14	14	15	13	14	15	15	17	17	17	17	17	17	17	16	15	18	16	18	16	16	16	18	17	18	19	19	19	18	21	21	20	24	23	26	29	32	0	1	2	1	1	1	2	7	6	2	7	1	6	3	26	12	5	5	11	2	11	2	13	2	20	2	12	16	2	7	1	22	1	22	2	17	14	22	8	18	24	24	15	35	25	51	22	26	9	63	30	24	47	15	31	30	43	1	44	35	32	23	41	4	35	40	53	1	56	1	36	37	75	52	13	16	9	27	13	44	59	78	63	61	62	2	40	35	15	32	28	70	13	22	77	94	55	95	78	35	102	82	14	41	92	17	2	107	17	0	1	1	1	1	1	1	1	1	2	2	1	2	3	2	1	1	2	1	1	2	2	2	1	3	1	1	2	1	2	2	3	1	4	1	5	3	1	4	2	2	1	2	2	1	1	2	1	2	2	1	1	2	1	2	2	2	2	5	1	1	1	2	1	4	1	1	1	7	1	7	3	3	1	2	3	5	3	3	4	2	1	2	2	2	2	7	3	2	4	4	4	1	3	4	2	1	4	1	2	6	1	1	8	4	1	10	9	2	13	1
50500	-611.745068355511762	-610.028096443300910	-1.716971912210898	0.000216470704449	0.000042948294951	0.198402342988134	0.441089982863864	1	3	4	5	4	5	5	6	8	6	6	4	6	8	7	8	7	6	7	7	8	8	7	7	9	6	9	9	11	10	8	10	12	8	12	10	10	11	12	12	10	13	11	12	12	12	11	12	12	13	11	11	12	11	12	11	13	11	14	16	13	13	14	13	14	13	14	15	14	15	16	15	17	14	13	15	14	13	15	15	16	15	17	16	16	16	17	16	14	18	16	16	18	16	16	18	17	17	20	19	19	20	19	19	22	24	26	25	29	33	0	1	1	1	2	2	5	1	18	5	2	1	3	10	18	8	4	2	3	12	2	6	1	2	15	1	22	16	15	11	23	2	26	1	37	9	2	2	26	19	10	53	13	28	18	20	10	56	18	18	2	36	58	16	47	9	47	12	26	68	8	17	78	1	24	15	33	29	53	78	62	64	62	56	1	24	13	49	50	57	69	28	72	72	37	63	42	48	40	91	42	36	81	55	74	67	64	79	37	68	72	90	63	53	71	91	94	104	38	0	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	3	1	3	2	1	2	1	1	2	2	1	2	2	4	1	1	2	4	3	3	3	1	2	1	4	2	2	1	3	2	4	1	1	2	1	2	1	3	3	1	3	3	1	5	4	2	1	2	1	1	1	1	2	2	6	3	4	1	1	1	1	3	1	1	2	1	2	2	1	1	1	3	1	3	1	1	2	1	4	3	2	2	2	4	4	5	5	2	9	1
51000	-561.865208222277261	-560.347982371250623	-1.517225851026679	0.000187061730199	0.000052976373421	0.283202627095050	0.598969758770414	1	3	4	5	3	5	5	6	7	5	5	5	6	7	8	7	6	6	8	7	8	5	7	6	9	8	11	9	9	7	9	10	9	8	10	10	9	12	12	10	12	12	10	11	11	12	10	12	12	13	11	12	9	11	12	14	14	14	13	16	11	13	13	15	13	14	15	14	14	15	16	14	15	13	13	15	14	11	14	14	17	18	17	17	17	18	17	17	16	19	17	18	17	17	15	17	17	19	19	19	20	21	20	20	22	24	25	23	28	32	0	1	2	1	1	1	1	2	11	1	2	2	5	8	11	12	3	12	23	2	7	5	7	2	4	17	31	9	10	7	2	1	7	7	37	15	1	18	23	2	29	17	2	37	7	35	12	27	2	17	47	21	26	33	37	63	41	52	44	77	25	33	46	45	44	25	46	17	50	52	46	75	74	29	1	41	36	33	35	37	49	84	55	69	38	67	76	59	27	88	68	67	55	68	27	71	80	42	38	93	80	79	81	82	100	102	106	69	104	0	1	1	1	2	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2	4	1	2	1	1	2	3	3	2	1	3	3	1	2	1	2	1	3	2	1	3	1	1	1	1	1	1	1	1	1	2	1	2	1	3	2	4	1	2	1	1	1	2	4	2	2	1	2	3	2	1	1	1	2	2	1	1	2	1	1	1	2	2	3	1	1	3	2	1	3	3	2	1	2	1	1	4	3	1
51500	-582.702006681016087	-581.312779193258166	-1.389227487757898	0.000150955726519	0.000063854133638	0.422999081326206	0.509551369694260	1	2	5	4	4	4	5	6	7	7	6	6	6	8	6	7	8	7	7	7	8	6	6	7	8	5	9	9	10	8	7	10	11	9	11	9	9	13	12	11	12	12	12	12	12	12	11	13	12	14	11	10	12	13	12	14	15	14	15	14	13	11	14	14	13	12	15	14	14	12	16	16	15	14	14	14	14	15	16	15	17	18	17	17	14	18	17	17	17	18	17	17	17	16	16	18	17	17	19	19	19	19	21	20	22	25	25	26	29	33	0	1	1	2	2	1	5	7	23	2	1	2	3	23	5	4	23	1	1	4	12	2	5	22	15	1	19	11	17	1	2	30	30	2	3	7	1	36	7	7	23	32	17	7	12	10	27	47	19	39	2	22	20	62	52	16	41	36	14	62	52	23	42	51	55	19	64	2	46	16	69	63	77	21	48	44	5	27	48	38	1	94	20	80	7	39	74	41	63	93	73	78	33	60	76	35	56	69	61	95	79	84	104	42	93	68	95	87	81	0	1	1	2	1	1	1	1	1	1	3	3	2	1	1	1	1	1	3	3	1	1	2	2	1	1	2	1	1	1	5	2	1	2	4	3	2	3	2	4	3	3	1	2	4	3	2	1	1	2	1	4	2	4	1	1	3	1	3	2	1	2	2	1	1	1	3	1	5	1	1	1	1	1	3	1	1	5	3	1	1	8	1	5	1	4	2	1	3	2	1	1	1	4	1	1	3	2	2	3	2	1	2	1	5	2	5	5	4	5	1
52000	-579.944530352775246	-578.484465387939395	-1.460064964835840	0.000154153668266	0.000050328989798	0.326485839516926	0.532732235946837	1	3	5	4	3	5	4	6	7	6	5	4	7	8	7	6	8	7	7	8	7	8	7	8	10	9	11	9	10	9	8	9	11	10	12	11	9	12	13	11	11	13	11	11	12	12	10	13	11	14	12	11	10	12	11	13	14	13	15	15	12	13	13	13	12	13	14	14	14	15	16	16	16	14	13	15	14	14	15	16	16	17	16	16	15	18	16	18	17	17	18	17	17	15	17	17	18	19	18	19	19	17	20	20	23	24	25	26	27	32	0	1	2	2	1	7	2	7	8	7	2	1	6	15	16	11	10	2	8	7	2	2	2	1	13	7	37	15	15	11	1	17	1	21	26	1	7	10	2	28	10	47	19	14	33	26	32	52	2	13	7	24	1	53	18	36	38	1	54	38	14	8	46	2	29	61	43	22	65	56	8	63	59	14	55	48	15	64	2	68	1	79	15	64	2	22	76	59	78	55	44	70	50	45	54	75	66	73	69	69	43	15	88	85	97	83	66	97	81	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	4	1	2	1	1	1	2	3	1	5	1	1	6	2	3	4	1	2	1	1	2	1	1	1	1	5	4	3	2	3	1	3	1	1	5	1	2	1	3	1	3	1	1	1	2	1	1	5	2	1	3	1	1	4	1	7	1	7	1	4	2	4	7	1	1	1	3	3	1	2	1	2	1	2	1	2	3	4	6	1	2	2	4	5	3	5	1
52500	-593.739659537349212	-592.037749369711719	-1.701910167637530	0.000160692600962	0.000032608855949	0.202926928519740	0.471756334376691	1	3	4	5	3	4	3	7	7	6	4	5	5	6	8	8	7	7	7	9	8	8	7	7	8	7	10	9	10	9	9	10	11	9	11	10	9	13	13	10	11	12	12	10	11	10	12	13	12	13	11	13	12	12	13	13	14	11	14	15	13	14	12	14	12	14	13	13	14	15	16	15	15	14	15	15	13	14	15	15	16	18	17	16	16	18	17	17	16	19	18	17	15	16	15	15	18	17	20	19	18	20	20	20	22	24	24	26	28	32	0	1	5	5	1	2	1	7	13	1	1	7	7	12	10	18	13	14	13	19	13	5	2	11	3	2	11	5	8	23	18	1	19	7	20	20	23	19	26	25	37	20	16	18	8	21	25	42	40	40	2	9	3	21	46	27	48	28	42	47	29	58	40	61	31	54	49	21	11	67	44	78	50	33	51	39	12	65	46	19	41	60	78	56	78	36	53	65	73	52	81	53	39	38	61	42	53	80	2	53	73	49	67	97	86	2	66	73	92	0	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	2	4	3	1	1	1	3	3	3	1	1	1	3	3	1	1	2	2	3	2	1	1	1	1	1	4	3	3	2	1	2	1	2	1	2	1	1	1	1	2	1	1	4	5	1	2	1	1	2	2	1	5	1	1	4	2	1	1	1	1	3	2	2	1	3	1	2	1	2	1	1	3	1	6	2	1	2	3	1	2	9	3	5	5	1
53000	-626.246961157530222	-624.611334773234034	-1.635626384296136	0.000193688300032	0.000043687941582	0.225557979368039	0.491346091396289	1	3	5	5	2	3	5	7	7	6	5	3	5	6	8	7	7	5	7	8	9	8	6	7	9	8	10	9	11	9	9	10	10	9	11	9	9	10	13	9	11	12	12	11	13	12	12	13	11	13	11	9	13	12	11	14	14	14	14	15	14	13	13	15	14	11	14	13	14	15	15	16	15	14	14	16	14	15	15	16	17	18	17	15	16	19	16	16	16	19	17	16	16	17	16	17	17	18	19	18	17	21	19	20	21	22	25	26	29	31	0	1	2	2	1	1	12	2	3	2	2	1	5	6	10	6	7	2	6	14	2	2	2	7	23	12	25	9	17	17	24	15	11	13	52	9	1	13	2	2	30	20	18	1	55	3	38	54	1	19	12	17	24	24	33	29	62	38	1	28	54	9	34	30	41	15	46	14	42	43	53	49	38	44	25	61	16	62	68	65	38	92	71	39	29	51	41	14	74	58	95	70	67	78	53	80	35	93	29	96	68	81	74	31	63	97	66	51	98	0	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	2	1	3	2	1	1	2	3	1	1	1	1	2	1	3	2	1	1	4	2	4	2	1	2	3	5	1	3	1	1	5	3	5	1	3	4	1	2	1	2	8	3	1	4	2	3	2	2	1	3	1	2	1	3	2	1	2	1	3	1	1	1	4	1	2	1	2	4	2	4	1	3	1	1	1	1	2	1	3	1	2	1	1	1	2	5	5	3	5	8	5	1
53500	-601.382698252276441	-599.780782376501406	-1.601915875775034	0.000123260492398	0.000029483221584	0.239194416725282	0.482778040083980	1	3	3	3	3	5	5	5	6	6	5	5	7	6	8	7	7	6	8	9	8	8	8	8	10	8	11	10	10	10	9	10	12	9	10	10	9	12	10	9	12	12	11	11	10	13	11	12	12	14	9	12	11	11	12	13	14	12	14	15	13	11	13	13	13	13	12	15	14	15	16	16	15	13	13	16	14	14	16	15	17	17	18	15	17	18	18	18	15	18	15	16	16	16	16	17	18	16	19	19	20	21	19	20	23	25	24	25	28	31	0	1	1	1	1	2	3	2	6	2	1	1	14	5	13	3	11	1	9	1	2	2	1	2	12	7	19	22	10	13	10	13	3	11	23	21	2	35	7	1	39	28	2	31	51	44	15	43	40	29	15	30	40	22	19	58	74	1	55	58	20	10	58	22	20	27	22	47	53	61	25	67	58	45	1	58	33	44	33	23	61	69	84	65	91	56	1	80	13	92	65	59	46	49	49	57	67	44	29	72	72	51	90	56	59	82	82	93	97	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	2	2	3	2	3	2	2	1	3	2	1	1	5	2	1	1	2	1	2	3	1	1	3	1	1	1	2	1	2	2	1	1	1	1	2	1	1	6	1	2	2	2	1	3	1	1	2	3	2	1	2	2	1	1	4	2	1	1	2	3	2	2	1	2	1	3	9	2	3	1	1	2	1	2	3	2	4	2	3	2	2	5	1	3	3	5	5	4	4	1
54000	-600.007279108443072	-598.555241116197294	-1.452037992245745	0.000135775814759	0.000045360147060	0.334081199513133	0.423101320561618	0	2	4	5	3	3	5	7	7	6	4	6	6	7	9	7	7	7	5	7	8	8	8	7	8	8	10	9	10	8	10	9	12	10	10	10	6	12	11	12	11	12	12	11	12	12	11	12	11	13	11	12	11	12	10	13	15	14	15	13	13	14	14	14	13	11	14	14	12	16	16	16	16	15	15	15	14	14	15	15	13	19	18	16	16	19	17	18	16	18	18	17	18	17	17	17	17	18	18	18	20	19	21	20	22	24	26	26	27	32	0	1	1	2	1	2	5	19	1	2	2	5	11	37	7	7	10	2	11	3	2	10	12	7	11	13	5	6	20	2	2	2	1	12	30	9	2	22	35	18	28	35	2	2	9	19	25	29	15	47	36	2	21	44	26	39	65	2	28	48	32	15	5	7	40	2	69	12	21	21	52	65	47	52	47	25	31	54	52	53	9	39	80	15	78	15	2	68	32	62	89	56	27	68	34	56	66	81	70	80	61	13	89	88	57	101	70	106	62	0	1	1	2	1	2	1	1	1	4	2	1	2	1	1	3	1	1	3	1	1	2	1	1	1	2	1	3	3	1	3	4	3	6	3	1	2	2	2	1	3	1	1	5	3	2	2	2	1	1	2	1	6	1	1	1	1	1	6	3	1	2	2	7	4	1	3	1	5	2	6	2	1	2	1	2	4	2	1	1	2	3	4	2	3	1	4	8	2	3	2	1	2	4	1	4	2	2	2	1	2	4	7	2	1	3	2	5	1	8	1
54500	-604.402298638378397	-602.735997711424943	-1.666300926953433	0.000153858657179	0.000032999852279	0.214481608536569	0.514400308066801	0	3	5	4	3	5	5	7	6	6	5	6	6	7	9	8	6	5	8	8	8	8	8	7	10	9	11	9	10	9	8	10	12	10	10	10	9	12	11	10	11	11	9	11	13	13	11	12	11	13	11	12	13	12	12	13	15	12	14	14	13	12	12	13	12	13	13	14	12	15	16	14	16	14	15	15	15	13	15	16	16	18	18	16	17	18	17	18	16	17	17	18	16	16	17	17	17	18	19	18	17	20	19	20	23	23	24	24	28	32	0	1	1	2	1	2	5	7	11	2	2	1	7	18	20	12	1	2	6	10	17	7	17	1	24	7	28	22	21	1	2	7	35	17	13	10	7	14	30	4	24	26	17	24	35	24	15	20	35	2	3	16	39	15	26	65	30	2	65	2	21	34	23	55	26	19	41	14	35	53	57	49	61	42	48	64	42	37	10	38	72	78	78	72	81	27	39	54	46	77	79	94	46	69	49	54	41	60	71	48	74	83	80	103	76	66	97	79	108	0	1	2	3	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	1	1	2	2	2	2	2	1	1	1	3	2	2	1	2	2	1	2	2	1	3	1	1	2	2	2	3	1	2	1	4	3	2	1	1	1	1	3	4	2	5	2	1	2	1	2	2	1	3	1	1	1	2	2	2	2	1	2	2	5	2	2	1	3	1	1	2	2	4	1	1	1	1	2	2	2	3	5	2	2	3	2	1	2	1	3	5	5	4	2	1
55000	-623.317197559974261	-621.762410541994655	-1.554787017979609	0.000159941021631	0.000041836744151	0.261576071755692	0.441456909988245	1	3	5	4	2	4	5	6	7	5	5	5	6	6	9	8	7	7	7	8	8	6	6	7	10	7	10	9	10	9	7	8	11	9	11	10	9	12	12	10	12	13	11	12	12	12	10	13	12	12	11	11	11	12	12	14	14	13	14	14	12	11	13	14	12	14	15	13	15	15	17	14	16	15	14	15	15	14	16	13	17	19	15	16	16	19	18	17	16	19	17	18	17	16	17	18	17	17	19	19	19	20	20	21	23	23	26	26	27	31	0	1	2	1	1	1	4	1	10	2	1	6	6	2	19	10	8	1	22	1	7	4	5	14	16	14	8	24	13	20	1	14	36	12	8	1	4	22	22	21	36	44	2	35	19	20	31	53	2	2	2	3	9	3	43	52	55	1	15	50	28	21	29	50	21	28	38	11	48	13	89	29	6	65	1	49	45	42	50	37	78	67	46	41	17	21	52	39	58	50	28	69	39	64	49	62	35	77	56	29	71	42	65	82	75	85	90	27	106	0	1	1	2	1	1	2	1	3	1	1	2	1	1	1	1	2	1	2	1	3	2	1	2	1	1	1	4	2	2	1	2	1	1	2	2	3	3	2	3	1	1	1	2	1	4	2	1	1	3	3	3	3	2	4	1	1	1	6	2	1	3	2	1	1	1	3	1	3	1	6	1	2	5	1	6	1	2	1	2	2	2	3	1	2	6	4	4	2	1	3	2	1	2	1	2	4	2	1	2	5	1	3	4	1	4	2	3	7	2	1
55500	-584.821070416355269	-583.248306793091615	-1.572763623263632	0.000173068120988	0.000043701205342	0.252508694796514	0.542108116645654	1	3	3	3	3	4	5	7	8	5	6	5	5	7	9	7	6	6	8	8	7	9	7	7	9	9	9	10	10	8	10	7	11	9	11	10	10	12	11	11	11	11	11	11	11	11	11	13	12	14	11	13	13	12	12	12	14	12	13	14	12	11	14	15	14	13	14	14	14	15	15	15	15	14	13	15	15	11	15	16	16	17	16	15	15	17	17	17	16	16	17	18	16	16	16	18	16	18	19	20	20	20	20	21	21	24	25	26	28	33	0	1	1	1	1	1	6	2	21	2	2	1	6	2	19	10	2	6	16	17	7	17	7	1	32	9	20	32	19	7	2	1	19	16	27	25	34	27	12	2	26	25	2	37	17	25	9	28	27	17	34	29	29	20	28	7	54	39	78	32	19	20	44	52	47	17	11	18	46	29	40	68	54	58	2	66	54	17	67	78	73	78	53	6	37	77	84	35	50	48	75	94	56	68	63	68	54	93	81	82	48	86	2	102	89	83	106	82	104	0	1	1	2	2	1	2	1	3	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	3	1	1	1	2	1	1	4	2	1	1	1	1	1	1	4	5	1	1	3	1	2	1	2	1	1	3	1	1	1	2	1	3	1	1	1	3	2	2	1	1	1	3	5	6	1	2	1	1	2	1	4	1	2	3	1	2	1	3	1	5	4	1	1	3	1	1	1	1	2	1	1	3	1	1	2	1	3	1	7	1	2	3	1	4	3	1
56000	-577.921529174843613	-576.491375941452588	-1.430153233391016	0.000148517740938	0.000053131536147	0.357745383221658	0.514904461149907	1	2	4	3	3	4	4	5	7	5	5	5	6	6	8	7	8	7	6	9	8	7	7	7	9	8	11	10	11	8	9	10	11	9	10	10	9	11	12	10	11	13	10	11	13	13	12	13	12	14	10	13	11	13	12	14	14	14	13	15	13	14	12	14	12	13	15	15	15	15	16	16	17	14	14	15	13	14	14	15	16	18	15	16	16	18	15	16	16	19	17	18	17	16	16	16	18	18	17	19	20	19	19	18	20	24	24	26	28	32	0	1	5	1	1	2	1	2	7	2	4	7	3	12	6	8	24	2	6	2	7	7	2	6	18	14	37	23	16	1	7	9	35	1	26	7	15	20	38	23	51	63	9	31	55	9	1	28	34	63	34	9	37	25	32	55	40	13	24	47	35	47	33	42	9	9	59	63	40	59	62	68	60	22	18	62	11	18	2	35	44	93	77	58	20	64	66	2	57	70	80	51	29	80	48	58	74	29	42	89	45	25	39	27	58	49	54	98	108	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	3	1	3	2	1	3	1	1	1	1	2	2	3	2	2	1	3	1	4	1	1	1	1	1	1	2	1	1	3	5	1	2	2	1	3	1	1	1	1	2	4	4	2	1	1	1	1	2	2	2	2	3	1	1	1	1	3	3	1	5	3	3	3	3	1	1	1	3	2	1	5	1	2	1	3	3	1	1	1	1	3	2	2	3	4	2	3	3	6	5	2	1	1
56500	-581.171148794565170	-579.726439179361250	-1.444709615203933	0.000173216088307	0.000059149371895	0.341477356252783	0.560079900597561	1	3	4	3	4	4	5	6	7	5	5	6	6	6	8	8	7	7	7	8	9	8	8	5	9	5	10	9	9	9	10	10	11	7	11	10	8	11	13	10	11	12	9	11	12	11	11	12	11	14	9	11	13	12	12	14	14	13	14	15	14	13	13	12	13	14	13	14	14	15	16	15	17	15	14	16	14	14	14	15	15	18	16	16	16	18	18	17	15	18	16	18	17	16	17	18	17	18	20	17	18	20	21	21	21	24	25	26	28	32	0	1	2	1	1	2	5	3	10	1	1	2	5	11	12	6	7	11	26	34	26	34	2	2	13	2	17	16	19	22	37	2	29	2	40	12	34	25	19	25	21	40	17	22	22	29	40	23	29	62	9	30	43	1	32	30	48	54	23	2	39	30	33	21	31	55	21	52	54	15	79	62	57	68	46	54	21	7	49	63	17	89	69	77	65	93	66	2	49	74	47	58	50	51	57	39	79	80	72	63	89	29	56	95	31	89	105	87	107	0	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	3	1	1	1	1	2	5	1	2	1	1	3	6	1	2	1	1	1	1	1	2	1	2	1	1	2	1	2	2	4	5	1	1	3	1	1	1	1	1	3	4	2	1	3	2	2	4	1	2	2	1	2	2	1	7	2	2	5	3	2	4	2	1
