step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
50000	-573.353620937919004	-571.578785274756228	-1.774835663162732	0.000099572953558	0.000018191498044	0.182695173675046	0.669045094091528	-1	1	1	2	5	3	4	6	4	5	6	5	6	8	7	6	6	6	8	8	8	9	7	7	10	10	9	8	9	7	10	9	8	11	9	11	11	11	9	10	11	11	10	13	10	11	11	12	12	11	12	14	13	9	12	12	13	14	14	16	14	17	16	17	14	15	15	18	16	16	18	16	20	18	18	19	19	18	19	20	18	21	21	21	20	19	20	20	21	21	25	22	22	25	26	24	26	26	27	29	30	30	0	1	1	3	2	2	1	6	6	9	5	3	7	7	8	9	10	9	30	7	13	5	16	6	24	12	3	23	18	10	21	12	18	40	14	22	22	54	30	20	32	27	24	25	10	54	27	36	25	27	45	32	54	24	26	0	45	49	26	27	51	43	56	56	50	53	53	70	57	65	66	66	72	70	65	61	63	62	81	86	69	86	73	66	56	75	65	61	80	79	82	72	84	83	82	84	0	90	92	94	94	98	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	2	1	3	3	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	2	2	2	1	2	1	2	2	2	1	1	1	1	1	1	2	3	1	4	2	1	1	2	3	1	2	2	1	1	3	1	2	2	1
50500	-603.809166377493398	-602.297192126572440	-1.511974250921003	0.000085042738981	0.000024371125776	0.286575033539943	0.614392973621202	0	2	2	3	4	4	3	5	3	5	7	6	7	7	6	6	7	5	7	6	8	9	9	8	9	8	9	7	9	8	11	11	7	10	9	12	12	8	10	9	8	11	9	14	13	11	13	11	12	12	13	13	14	13	11	13	13	13	14	15	15	16	18	16	16	17	15	17	17	16	18	15	20	18	18	18	20	17	19	17	19	21	20	20	21	20	19	22	21	23	26	23	21	24	26	26	26	27	27	29	29	30	0	1	1	1	7	9	2	9	2	6	7	3	3	7	8	6	10	9	10	7	5	12	38	18	19	3	4	6	33	19	34	12	18	20	21	32	48	16	19	20	12	27	18	33	29	38	27	26	25	32	9	42	29	46	27	0	29	49	27	50	44	72	56	56	55	72	44	65	62	42	72	51	53	68	55	61	56	53	17	65	62	75	66	53	63	70	80	76	75	66	86	83	72	83	82	84	0	94	90	94	92	73	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	2	1	2	1	3	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	4	2	1	2	1	2	1	3	1	3	2	1	1	2	1	2	2	1	1	2	2	3	1	1	1	1	3	2	1	3	1	3	2	4	1	6	1	2	2	1	3	2	3	2	3	2	3	3	2	3	2	2	2	1	2	2	3	2	4
51000	-557.595094940388663	-555.540837421370156	-2.054257519018526	0.000121773072416	0.000015920400595	0.130738268147446	0.715509574949365	0	1	2	1	4	3	3	6	5	5	5	6	7	7	6	7	6	6	7	7	8	8	8	6	9	9	8	9	10	8	12	10	9	9	10	11	11	11	10	11	12	11	9	14	12	11	11	10	12	12	12	13	13	12	13	13	12	13	15	16	15	16	17	16	15	18	16	19	17	17	16	18	20	17	18	19	19	15	17	20	19	20	20	20	20	21	19	21	22	22	26	23	22	23	26	25	22	26	27	28	30	30	0	1	4	1	7	2	2	9	2	6	7	4	5	7	9	12	10	6	10	11	14	12	8	7	9	12	24	18	16	19	20	22	18	20	21	32	22	23	25	34	32	27	18	46	29	23	27	22	25	42	9	27	28	46	42	0	29	49	47	50	51	53	56	56	55	71	53	50	53	65	53	71	71	50	65	33	56	43	53	87	62	74	72	71	56	87	60	76	86	84	82	83	84	83	82	94	0	92	83	98	98	100	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	3	2	2	2	1	1	2	1	1	1	1	2	2	2	1	2	2	1	1	1	3	2	1	1	2	1	1	1	3	2	2	2	2	1	1	1	2	3	2	1	1	1	1	2	1	4	4	2	2	1	2	1	1	2	4	1	1	1	1	1	3	2	1	1	3	1	1	1	3	1	1	1
51500	-555.163108264448397	-553.113568827587414	-2.049539436861029	0.000074953599368	0.000009848585538	0.131395765128933	0.728006538034611	0	1	1	3	3	3	5	5	5	5	6	6	7	8	6	7	7	6	8	8	6	8	9	7	9	8	9	9	9	8	11	10	8	11	10	12	12	8	10	11	12	10	9	12	12	11	12	12	12	12	11	12	11	12	12	12	14	14	14	16	16	15	17	16	16	16	16	18	16	16	18	18	19	19	15	19	19	18	20	18	18	20	20	21	20	19	19	21	21	23	27	22	23	23	26	25	26	26	28	30	30	31	0	1	1	3	2	2	5	6	6	6	7	4	5	7	6	6	10	9	17	11	5	12	24	18	24	4	12	16	18	16	20	12	18	20	21	27	26	24	19	20	32	26	9	33	16	38	27	24	39	42	24	27	28	23	42	0	29	49	52	50	44	53	56	56	55	53	62	60	53	75	66	66	66	60	50	61	63	69	62	65	62	87	71	66	63	80	80	76	86	84	82	83	73	72	82	84	0	92	98	99	98	100	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	3	2	1	2	1	1	2	1	2	2	1	2	1	1	2	1	1	2	2	2	2	1	2	1	1	2	2	1	2	1	1	2	2	1	2	3	2	3	2	3	3	1	1	2	1	1	1	2	1	2	2	2	1	3	1	1	1	1	2	2	1	1	1	1	1	3	1	2	3	2	2	1	2	1	1	2	1
52000	-587.792770606317731	-585.619660466228652	-2.173110140089108	0.000117569644210	0.000013616808190	0.115819081373847	0.651781807833234	0	2	1	2	3	3	5	4	4	5	5	6	8	7	7	6	7	6	7	6	5	8	9	7	9	9	9	8	9	9	11	10	7	10	10	12	12	10	9	11	10	11	9	12	13	11	12	11	12	11	12	12	12	12	13	13	13	13	13	16	15	16	17	16	15	17	14	18	17	18	17	16	20	18	19	18	19	18	19	20	16	20	21	21	20	19	18	21	21	23	26	23	22	24	24	24	25	26	27	29	28	30	0	1	1	1	3	2	5	6	1	9	5	21	21	7	9	6	6	6	10	7	5	4	16	2	19	12	22	16	24	19	11	12	6	11	24	22	22	23	19	34	26	27	18	18	29	23	27	22	39	22	35	27	39	46	42	0	28	49	52	50	51	67	56	56	55	67	53	42	28	65	53	53	69	60	65	61	63	53	81	75	43	87	73	62	77	70	55	51	60	72	95	79	83	79	82	84	0	90	92	98	94	100	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	3	2	2	3	2	2	2	1	1	1	1	1	2	3	2	1	1	1	1	2	1	2	1	1	1	1	3	1	1	4	1	1	2	1	1	3	1	3	4	2	2	2	1	1	2	2	1	3	1	1	2	1	1	3	1	1	3	4	3	4	1	2	1	2	2	1	1	2	2	1	2	1
52500	-590.658041728969010	-588.793980686716509	-1.864061042252532	0.000105443294186	0.000017143920325	0.162589005375976	0.674400893287194	0	2	1	2	3	3	4	5	4	5	6	7	7	7	7	7	7	7	6	7	8	8	9	8	9	9	9	8	9	7	10	10	9	9	10	12	11	9	10	9	11	11	10	11	13	11	13	11	12	10	13	12	13	12	12	11	13	14	15	16	15	14	17	17	15	15	15	18	16	18	18	17	20	18	18	19	19	18	20	19	19	20	20	20	20	21	19	21	21	22	25	22	21	24	27	25	25	26	26	29	29	31	0	1	1	3	2	2	5	9	6	6	7	3	5	7	8	6	10	10	10	11	5	12	6	6	30	3	12	9	9	19	20	12	17	20	21	22	26	16	25	20	12	26	6	24	28	38	26	12	24	27	18	27	28	46	50	0	24	49	37	37	45	57	56	56	42	53	53	60	62	65	66	45	66	60	65	61	63	69	62	42	67	80	62	71	77	87	75	76	70	93	82	72	72	90	82	92	0	92	79	94	98	100	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	2	1	2	2	1	3	2	2	3	1	2	2	1	2	1	2	2	1	1	1	2	1	2	2	2	1	3	2	3	1	2	1	3	1	1	1	3	1	2	2	1	1	2	3	3	1	2	1	1	2	2	2	2	2	1	3	1	1	3	4	2	1	3	2	1	1	1	1	1	1	2	3	2	1	3	2	1	2	2	2	3	2
53000	-567.687746308377655	-565.942491496349248	-1.745254812028427	0.000089705697256	0.000017081335403	0.190415279357446	0.574093592498260	-1	2	1	2	4	3	5	5	4	5	6	7	6	7	6	5	6	5	7	7	7	8	8	7	8	9	10	9	9	8	12	11	6	10	11	10	10	10	10	11	11	12	10	14	13	11	11	11	11	10	12	14	12	13	11	12	14	14	14	15	15	16	17	16	16	17	15	17	17	16	18	18	20	18	19	19	19	17	20	18	19	20	20	20	21	20	20	21	19	22	26	23	21	25	24	26	26	25	27	29	28	30	0	1	1	3	2	2	5	9	6	6	7	4	5	7	8	9	10	9	10	11	5	12	16	18	19	12	5	33	18	19	34	27	18	20	5	12	22	16	25	20	26	50	28	43	28	38	50	12	10	12	29	47	28	46	50	0	27	49	32	27	51	53	56	56	55	67	43	60	53	60	66	66	67	68	70	61	63	44	81	65	57	65	66	72	77	80	80	76	65	72	75	84	71	83	82	93	0	92	98	99	98	99	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	3	1	1	3	1	2	1	1	1	3	2	1	1	1	3	2	1	1	1	2	1	1	2	2	1	1	1	2	2	3	2	1	3	1	2	1	1	1	3	1	2	2	1	1	1	1	4	2	2	1	2	1	1	1	1	2	4	1	1	2	2	2	1	1	2	1	2	1
53500	-600.990825735201383	-598.973297743141302	-2.017527992060039	0.000124609379924	0.000016947876347	0.136008030516984	0.588620926002881	-1	2	1	0	4	3	3	4	5	5	7	7	7	8	7	7	7	6	6	8	5	8	8	8	9	10	9	7	9	8	11	10	8	10	11	12	11	9	8	10	11	11	8	14	11	10	11	10	13	10	12	13	12	12	13	11	13	14	14	16	16	16	16	16	15	18	15	18	15	17	17	16	19	18	18	19	18	16	20	18	20	20	20	21	21	21	19	21	20	22	25	22	23	25	24	25	26	26	27	29	29	30	0	4	4	1	2	1	1	6	2	6	7	3	7	21	6	18	10	10	6	11	2	12	9	18	19	12	12	18	43	10	34	22	18	20	14	27	12	16	9	20	26	50	18	10	18	24	12	12	39	27	28	27	43	46	50	0	43	39	36	47	44	37	56	56	55	72	49	60	37	65	69	57	71	60	65	69	63	53	67	60	62	75	78	72	77	80	80	76	65	66	86	53	84	83	86	84	0	84	84	94	94	94	1	1	1	1	2	2	2	1	2	1	2	2	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	1	4	3	1	3	2	2	1	2	2	2	1	1	1	3	3	1	2	1	2	2	3	1	1	1	1	2	1	2	1	2	1	2	2	1	3	3	1	2	1	2	2	2	2	1	1	2	2	2	6	1	2	2	2	1	2	2	2	2	2
54000	-566.674038995178080	-564.622291926856292	-2.051747068321780	0.000105789726275	0.000013867702969	0.131087426511459	0.587810462629869	0	1	1	2	4	3	5	6	4	6	6	5	7	7	6	6	7	6	8	7	8	9	8	7	10	9	10	8	9	9	11	10	8	10	9	12	11	10	10	9	11	10	10	13	12	11	13	12	12	11	12	14	14	11	12	12	14	13	15	15	15	16	17	15	15	18	15	19	18	17	18	18	20	18	18	20	19	19	18	16	18	21	20	21	18	20	19	21	21	23	26	23	22	24	27	24	25	26	28	28	29	30	0	1	1	3	2	1	5	6	1	9	7	2	5	7	9	9	10	9	10	11	5	12	18	9	19	12	12	9	18	33	40	12	9	20	5	32	26	23	19	20	26	26	10	17	33	23	32	26	39	27	24	37	45	19	50	0	29	49	42	42	45	53	56	56	50	53	53	74	53	55	62	43	66	60	65	61	85	69	53	60	62	86	66	71	63	80	80	44	75	84	82	83	71	83	82	83	0	71	98	92	99	100	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	2	1	2	1	2	3	2	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	3	3	1	2	2	2	1	2	1	1	2	1	1	2	1	3	3	1	2	2	1	2	2	1	1	2	3	2	4	1	1	2	3	1	1	2	1	1	1	1	1	1	2	2	4	2	1	2	2	2	2	2	3	1	4	1	2	1	2
54500	-561.387396504589788	-559.456042065617680	-1.931354438972094	0.000090075863328	0.000013502921406	0.149906100334389	0.668621875984661	0	1	2	3	2	3	4	5	4	6	5	6	7	8	7	5	7	7	7	8	8	10	9	7	9	9	7	8	9	9	11	10	6	11	10	11	11	11	9	9	12	11	9	13	12	11	11	12	12	12	11	11	13	13	12	12	13	14	14	16	15	15	15	16	14	16	16	17	17	17	18	17	21	19	18	19	19	18	17	19	19	19	20	19	21	20	18	22	21	23	25	22	22	24	26	25	25	26	28	27	29	31	0	1	1	3	2	2	5	9	6	16	7	3	1	7	33	9	6	9	10	13	11	28	33	9	18	12	3	9	24	19	40	26	6	20	14	12	22	23	19	14	47	27	9	28	18	23	27	32	39	42	43	27	39	46	42	0	29	49	52	50	57	53	56	56	50	53	53	55	53	65	66	66	71	68	65	61	63	67	53	87	62	70	66	72	77	87	70	76	87	84	82	83	84	84	82	90	0	71	94	94	94	100	1	1	1	1	1	1	1	1	1	1	1	4	4	2	1	1	2	2	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2	1	2	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	3	2	1	1	2	2	2	2	1	2	1	2	2	2	2	2	1	2	1	2	1	2	2	1	2	2	2	2	1	1	3	2	1	1	3	2	1	2	3
55000	-601.859162973684761	-599.851815072426689	-2.007347901258031	0.000132812956745	0.000018266110138	0.137532591587452	0.688797616550254	0	2	1	2	5	4	4	6	5	6	5	6	7	7	6	6	7	7	6	8	8	9	8	6	9	9	9	8	10	7	12	10	9	9	8	11	12	10	10	10	11	10	11	13	12	10	13	12	12	11	12	11	14	11	12	12	13	14	14	16	15	15	17	17	16	16	16	19	17	17	17	17	21	17	18	19	20	18	20	19	17	20	21	20	21	21	19	22	21	23	26	22	20	24	24	26	24	27	27	29	28	30	0	1	1	3	7	1	2	9	1	9	7	6	5	7	6	6	6	9	6	11	5	12	17	1	30	3	12	18	9	19	34	26	17	13	7	26	32	10	25	34	12	27	33	14	28	23	36	41	30	42	17	27	31	46	50	0	19	49	52	42	44	53	56	56	50	53	45	59	43	65	62	66	72	60	70	69	63	62	62	70	53	80	71	66	63	70	59	76	70	84	82	79	66	69	82	90	0	90	73	98	98	100	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	2	2	1	2	1	4	1	1	3	1	2	1	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	3	1	2	2	2	1	1	1	5	1	3	3	1	1	2	2	2	1	2	2	3	1	2	1	2	1	1	1	2	1	2	2	1	1	2	2	2	2	2	2	2	2	2	1	1	3	2	2	1	2	3	1	1	1
55500	-544.552965568292734	-542.318669981370363	-2.234295586922337	0.000092802315030	0.000010133325110	0.109192589714477	0.626717683655448	-1	0	2	3	3	2	4	4	4	5	5	4	7	7	7	6	6	6	7	7	8	8	8	7	9	9	10	9	9	8	11	10	8	10	10	12	11	11	9	11	11	12	11	14	11	11	12	11	13	11	13	13	13	12	12	12	13	14	14	16	15	16	17	16	15	18	15	18	17	17	18	16	19	19	19	18	19	19	20	20	20	20	20	20	20	20	19	21	21	21	25	23	23	24	26	25	26	26	28	29	29	30	0	1	1	3	1	2	5	6	6	6	7	3	5	7	10	9	9	10	17	11	5	4	10	9	18	12	13	18	6	19	20	12	10	20	11	22	22	23	19	34	26	27	19	28	28	23	27	22	39	26	18	37	35	10	50	0	45	49	52	55	43	53	56	56	50	72	53	42	62	65	72	43	72	68	65	61	63	61	69	65	62	75	66	66	63	87	68	76	65	84	82	83	90	83	82	93	0	94	98	94	98	98	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	3	2	1	4	1	2	3	1	1	3	2	2	1	1	1	1	1	2	2	1	2	1	1	2	1	3	1	1	4	1	1	1	1	1	2	2	2	2	2	1	1	1	3	1	2	2	2	2	1	2	1	1	1	2	2	2	1	1	1	2	1	1	2	3	1	3	1	1	2	2	1	1	1	2	2	2	1
56000	-551.566296666002813	-549.296842862106359	-2.269453803896504	0.000084035532725	0.000008878876853	0.105656221425907	0.602545638830291	0	2	2	3	5	3	4	5	5	5	7	6	7	6	7	6	7	7	7	7	8	9	8	7	9	10	9	7	9	9	10	10	8	11	9	10	11	9	10	11	12	10	10	13	11	11	10	12	12	12	11	13	13	13	13	13	13	13	13	16	15	16	18	15	15	17	14	17	18	16	17	15	20	18	18	20	19	18	19	19	19	21	20	20	21	21	19	22	20	23	27	23	23	24	26	25	25	26	28	28	30	31	0	1	1	3	1	2	1	6	6	6	5	4	5	1	8	6	16	9	10	5	7	4	5	9	19	22	2	10	18	19	20	12	6	20	13	12	27	16	30	31	26	27	24	45	29	23	27	22	39	42	24	27	43	23	50	0	29	49	41	50	43	53	56	56	52	72	53	50	62	65	72	53	72	60	65	61	56	53	62	60	71	75	71	66	63	80	70	76	80	84	82	72	84	66	82	92	0	92	92	98	99	100	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	3	1	1	1	1	3	1	1	1	2	3	1	2	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	2	1	1	2	2	2	2	1	1	1	1	3	1	1	2	1	3	1	1	3	3	3	2	1	1	2	2	2	1	1	2	1	1	1	3	5	1	4	3	1	1	1	2	1	1	1
56500	-569.801550865871263	-567.476024964943576	-2.325525900927691	0.000103782298394	0.000010417795383	0.100381235950902	0.617403398636072	-1	1	1	2	3	2	4	6	4	6	7	5	7	7	7	6	6	6	7	8	9	8	9	6	9	10	9	8	9	8	11	11	8	9	10	9	10	11	10	10	11	10	11	13	11	12	12	11	12	11	13	13	12	11	13	13	13	14	15	16	15	16	17	16	15	17	14	17	18	16	17	15	20	17	18	19	19	18	19	18	18	20	21	21	21	20	19	21	21	22	24	22	22	24	26	25	24	26	28	29	30	31	0	1	1	3	3	1	5	6	6	9	5	4	5	7	18	9	6	6	10	11	11	12	24	6	17	22	22	12	18	19	20	12	8	20	14	12	22	23	30	20	22	27	28	38	29	54	41	12	39	27	53	41	24	23	50	0	16	49	52	42	18	53	56	56	50	72	25	60	71	65	72	53	72	60	70	18	56	67	69	65	66	68	76	61	63	80	80	76	80	73	82	73	73	73	82	66	0	94	98	98	98	100	1	1	1	1	1	1	1	2	1	1	3	2	2	2	1	1	3	2	1	1	1	2	1	2	2	1	1	1	1	1	1	4	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	3	1	2	1	3	2	1	4	5	2	1	1	2	2	2	1	1	1	1	1	3	1	1	6	2	2	1	1	1	2	1	4	1	1	1	1	1	1	1	1	1	2	3	4	1	1	1	2	2	2
57000	-625.821215832309349	-623.791697905750311	-2.029517926559080	0.000108066130555	0.000014507757666	0.134248886231851	0.598210902406535	-1	0	1	2	4	3	4	5	5	5	7	6	6	6	6	6	7	7	6	7	7	9	8	6	10	10	9	8	9	8	11	10	8	9	8	11	10	10	10	10	11	10	10	14	12	9	13	10	11	12	12	14	14	13	13	12	13	14	14	16	16	17	17	16	16	18	15	19	15	18	16	18	20	17	19	20	20	16	20	18	19	20	18	21	21	18	20	21	21	22	26	23	22	25	26	25	25	24	27	28	29	30	0	1	2	3	3	2	1	6	6	6	7	4	5	5	7	6	9	6	10	7	12	3	16	6	30	12	5	8	24	19	20	12	24	7	7	26	3	23	30	20	12	27	28	10	38	24	27	22	39	42	28	37	43	18	42	0	29	49	22	50	38	37	56	56	55	71	52	60	53	50	69	71	66	55	60	61	63	69	43	65	69	86	62	83	63	52	80	61	80	79	82	66	79	79	82	84	0	84	94	94	99	100	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	1	2	1	4	2	2	1	2	1	1	2	1	2	2	1	2	2	1	3	2	1	1	3	1	1	6	1	1	2	1	1	1	1	2	2	3	2	1	2	2	3	3	3	3	2	2	2	1	1	1	1	3	1	1	1	2	2	2	2	1	7	1	1	1	1	2	3	3	1	2	2	1	4	3	2	2	3	2	1	2	1	2	1	1
57500	-558.852066352919110	-556.806923440904484	-2.045142912014608	0.000095506548807	0.000012608151071	0.132013471621073	0.676590819465887	-1	1	1	3	5	3	4	6	5	5	6	5	7	7	6	6	7	4	6	7	8	9	8	7	10	8	9	8	10	8	9	9	7	11	10	12	11	9	9	11	11	12	10	13	13	11	13	11	13	12	12	13	12	13	11	12	14	14	15	16	15	17	17	16	16	17	15	18	17	17	18	16	20	19	18	19	19	17	18	18	19	20	20	20	19	20	18	20	21	22	25	22	21	25	24	24	25	26	27	28	29	30	0	1	1	3	7	2	1	18	6	1	7	3	5	5	18	9	10	6	10	11	5	4	10	9	19	12	3	24	28	10	20	12	18	20	21	32	22	23	19	20	27	55	9	53	6	38	27	22	39	27	43	27	24	46	27	0	15	49	52	50	51	28	56	56	50	57	53	60	61	50	66	53	66	60	65	51	56	53	69	70	79	70	71	66	63	80	60	76	80	84	82	83	66	92	70	93	0	90	92	94	94	99	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	1	1	2	1	2	2	3	1	1	1	1	2	2	2	1	2	1	4	1	3	1	2	1	1	2	2	1	1	1	4	1	1	2	2	4	2	2	2	1	1	1	1	2	1	2	2	1	2	4	3	2	1	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	3	1	1	2	2	1	2	1
58000	-628.458607904468636	-626.480243722169803	-1.978364182298870	0.000104657128960	0.000014865179654	0.142036952494994	0.501980509619483	0	2	1	2	5	2	5	4	3	5	7	6	8	8	6	7	5	7	6	6	7	7	7	7	9	9	9	7	9	9	12	10	8	10	11	10	12	10	10	9	12	10	11	14	13	11	12	12	12	11	12	13	14	13	12	12	14	14	14	16	15	16	16	16	16	18	16	18	16	17	16	18	20	18	18	19	20	18	19	20	18	20	20	21	17	20	18	21	22	21	26	23	22	25	26	24	25	26	27	27	30	29	0	1	1	3	2	1	2	9	6	9	7	4	7	5	10	9	9	6	17	7	7	3	10	9	17	12	12	10	10	9	40	12	9	11	14	12	3	23	33	20	22	26	28	38	12	38	27	36	39	42	30	50	18	38	50	0	51	49	52	50	18	52	56	56	50	71	51	65	45	45	53	53	71	65	70	61	63	67	62	87	43	87	69	66	63	87	60	76	87	69	75	83	66	92	82	83	0	93	84	92	99	100	1	1	1	1	2	1	2	1	1	2	1	2	2	2	1	2	1	2	1	1	1	2	1	2	2	2	2	1	2	4	2	2	2	2	2	2	3	2	1	2	3	1	2	2	4	1	2	2	2	1	2	1	4	1	1	1	2	1	1	3	3	1	2	2	2	1	2	1	3	2	1	3	2	1	1	2	2	1	2	1	3	1	3	1	1	2	1	1	2	2	4	1	2	1	4	2	1	1	4	2	2	2
