step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
14500	-488.150941481170605	-486.725737795060354	-1.425203686110278	0.000167591185442	0.000060978269010	0.363851289964210	0.596895959365102	0	2	4	3	6	7	7	7	9	8	8	10	8	9	9	9	10	9	12	12	10	12	12	13	13	12	12	13	12	13	14	14	14	13	13	14	13	15	14	15	16	15	17	14	14	15	14	16	15	17	17	16	16	14	15	16	15	17	18	17	18	18	18	18	19	18	17	17	18	19	18	19	18	20	20	22	22	21	21	21	23	21	23	23	23	23	23	24	23	24	25	25	28	30	31	32	0	1	2	2	3	4	3	5	13	2	7	13	8	8	7	7	15	6	16	8	7	8	21	27	27	11	13	29	7	22	20	18	35	5	26	37	26	26	20	30	36	25	25	17	20	26	20	19	37	57	54	6	39	19	9	40	28	42	52	38	55	29	25	40	43	56	6	57	38	51	30	53	34	73	50	55	71	72	73	74	79	71	82	65	78	61	51	82	70	77	74	70	84	93	89	82	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	2	1	1	2	1	3	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	3	1	1	4	1	1	1	1	1	2	2	3	1	1	1	6	2	2	1	2	2	2	1	1	3	3	1	1	1	1	1	1	2	1	2	3	2	2	1	2	4	3	1	3	6
15000	-499.742788437318495	-498.275213292014087	-1.467575145304430	0.000147602577467	0.000047203422223	0.319800799100737	0.640441471007983	0	2	4	4	6	7	7	7	9	8	6	10	8	9	10	8	12	9	12	14	10	11	12	13	13	14	13	12	13	12	14	15	14	12	12	14	14	14	13	16	14	16	15	14	15	16	15	16	15	17	18	17	17	15	16	16	17	17	18	17	19	17	18	17	19	20	19	17	17	20	19	19	17	20	20	21	21	22	21	20	22	21	23	25	23	22	24	24	23	22	25	25	30	31	31	31	0	1	2	1	4	4	11	11	6	11	3	5	8	13	7	7	12	7	7	19	18	10	15	23	11	27	13	11	28	8	28	30	15	21	18	17	19	17	35	33	39	31	19	34	27	32	19	22	27	39	30	45	44	44	36	41	32	56	40	45	50	33	32	45	73	73	41	31	47	68	28	44	5	59	60	68	59	47	80	60	59	50	25	66	60	71	53	71	43	67	72	76	91	93	83	91	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	1	2	4	1	2	1	1	3	1	2	1	1	1	1	1	1	1	2	1	1	1	2	3	1	2	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	2	3	2	4	1	2	2	1	4	1	1	2	2	6	2	2	2	3	3	3	2	2	3	2	1	4	2
15500	-442.601296597857640	-441.193975000827379	-1.407321597030281	0.000131107632331	0.000051027404389	0.389202394105896	0.789009919398377	1	2	5	4	6	7	8	7	8	8	8	10	9	8	10	9	11	10	11	12	10	12	10	11	10	14	13	14	13	13	14	15	13	13	13	15	13	13	15	15	16	14	16	12	16	15	15	15	15	16	17	15	17	15	16	16	16	18	18	18	18	17	15	18	20	19	19	18	19	19	19	19	20	20	20	22	21	18	22	22	23	22	24	23	23	24	24	25	23	23	24	25	28	30	32	31	0	1	4	2	4	4	8	3	8	5	6	16	8	8	14	8	1	11	12	16	16	23	13	9	14	16	18	22	17	25	19	30	17	22	19	31	44	23	19	29	26	38	28	14	39	35	34	9	29	63	63	31	40	44	26	44	32	39	32	52	49	49	30	52	70	56	57	55	53	56	56	62	59	59	71	60	70	35	73	73	73	70	70	80	65	81	65	85	75	73	53	76	84	93	96	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	4	1	1	1	2	1	2	1	3	2	1	1	1	3
16000	-532.430371719720597	-531.048872869459160	-1.381498850261451	0.000157417364613	0.000069565414862	0.441917033949254	0.540582013744706	-1	2	4	4	5	5	6	7	9	7	8	10	9	10	9	8	11	10	10	13	9	12	12	14	13	14	12	13	12	13	14	14	15	11	12	13	12	14	14	16	16	15	17	14	15	14	14	15	15	18	18	16	16	14	16	16	16	18	18	16	18	18	16	18	20	20	19	19	19	17	20	20	19	18	17	21	21	21	23	22	24	22	23	25	24	22	24	24	24	22	23	26	29	31	31	29	0	1	2	2	3	2	4	3	16	1	7	10	16	21	16	7	14	8	7	21	16	7	12	22	34	35	18	12	19	16	29	16	20	15	9	29	12	28	18	31	30	24	12	35	25	12	35	21	28	30	24	27	37	30	10	12	26	52	31	38	55	9	38	33	43	51	18	20	62	60	35	51	32	55	33	50	61	26	73	71	80	56	71	39	79	71	77	78	59	73	90	52	91	76	81	79	1	1	2	1	1	2	1	1	1	5	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	1	1	1	4	1	1	2	1	3	1	2	2	3	2	1	4	3	1	1	2	1	1	4	1	1	1	1	4	3	1	1	4	1	2	1	1	1	1	2	3	1	1	3	1	6	1	1	1	1	2	1	1	4	3	6	2	3
16500	-539.298710614263882	-537.830180352811112	-1.468530261452819	0.000116691478682	0.000037221939481	0.318977357231671	0.548778546822406	0	2	3	5	6	5	7	5	8	8	8	9	9	10	9	9	11	9	12	14	11	11	12	14	11	13	12	13	13	13	15	14	15	13	12	13	14	14	13	15	16	15	17	14	13	14	14	16	16	18	17	17	17	15	16	16	15	17	18	18	17	18	19	18	19	19	18	18	19	18	17	20	19	20	20	22	21	22	22	21	23	23	22	23	21	23	23	24	23	22	25	26	27	27	29	32	0	1	1	1	3	2	8	3	5	5	7	5	11	15	7	8	18	10	22	25	16	5	4	28	13	18	13	9	19	19	26	35	29	21	6	27	12	35	22	36	47	20	17	10	17	28	39	32	27	39	12	40	24	26	42	54	21	55	53	31	42	49	58	32	50	52	28	48	52	49	40	59	45	26	29	65	71	74	59	65	40	59	32	90	57	68	44	89	78	74	84	76	67	91	81	76	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	3	2	2	1	1	1	1	2	1	4	1	3	1	1	1	1	1	2	2	1	1	1	2	2	3	4	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	2	3	3	2	2	1	2	1	3	3	3	1	3	3	4	1	1	1	1	2	5	1	2	3
17000	-518.842121781985725	-517.432054941157844	-1.410066840827927	0.000133822897788	0.000051509647209	0.384909070574349	0.647223937945754	0	2	3	4	5	6	7	6	9	8	8	11	8	10	9	9	11	10	12	14	11	10	12	13	12	12	12	14	12	14	14	16	14	12	13	14	13	15	12	14	13	15	16	15	15	16	14	16	15	18	17	17	16	14	14	17	16	16	18	16	18	18	15	18	19	18	17	18	18	20	19	20	19	18	20	22	22	21	23	21	22	23	20	24	21	22	24	25	23	23	23	26	30	31	31	32	0	1	2	2	4	5	8	4	6	6	8	9	8	8	7	7	16	15	18	39	13	7	8	25	16	9	13	26	22	39	22	55	34	14	17	15	23	40	17	34	7	19	28	23	19	35	34	45	24	67	32	42	41	34	23	60	15	55	58	44	67	58	9	54	14	31	48	38	23	74	36	38	60	41	69	32	75	41	65	41	54	75	71	81	65	59	65	82	31	83	85	68	87	93	91	94	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	3	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	2	5	2	1	1	4	2	2	2	2	3	1	4	2	5	2	2	4	2	1	1	1	2	2	1	3	1	1	3	3	1	5	1
17500	-493.782814349068019	-492.209457935125556	-1.573356413942445	0.000154881194935	0.000039064393107	0.252221666574142	0.652078357772084	0	2	5	5	7	6	7	7	8	8	9	10	9	9	9	10	11	10	10	13	10	10	11	14	13	13	12	14	12	14	13	16	14	13	12	15	14	14	13	16	16	16	17	13	15	15	14	16	15	17	17	16	16	15	14	17	16	18	19	18	18	17	18	19	20	19	17	18	18	19	19	19	19	21	20	22	21	22	21	21	23	21	23	23	23	24	25	23	25	24	24	24	29	30	32	32	0	1	2	2	3	1	6	3	8	4	7	5	5	8	9	8	14	6	9	14	7	10	18	27	19	12	9	5	18	20	14	39	25	29	16	39	22	27	16	28	36	39	17	3	38	34	31	25	39	45	20	33	36	27	9	35	55	57	28	50	44	24	42	60	62	56	48	39	40	56	24	40	61	73	68	64	43	70	59	50	73	59	82	40	78	73	81	82	92	88	82	84	75	93	91	93	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	3	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	2	1	2	1	1	2	3	3	1	1	1	1	1	2	2	2	1	2	3	3	1	1	3	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	3	2	1	3	2	1	1	4	1	3	1	1	1	1	2	1	3	1	3	2
18000	-530.398281029284362	-528.992291635767401	-1.405989393516971	0.000102648022108	0.000040171226982	0.391349255027010	0.566019497046477	-1	2	5	4	7	7	7	6	9	7	8	9	9	10	9	10	11	9	12	13	10	11	11	13	14	13	11	12	11	11	14	16	14	12	12	15	13	14	15	16	14	16	17	14	15	15	14	16	16	17	16	15	15	15	16	14	16	16	18	16	18	18	18	16	19	20	18	19	18	18	18	16	20	18	20	21	21	21	23	19	21	22	23	24	21	23	24	23	24	24	25	24	27	29	31	31	0	1	4	2	4	4	4	4	3	2	5	10	10	8	8	10	1	2	27	34	18	7	13	17	19	27	9	29	10	7	17	33	7	17	9	41	8	27	29	52	35	31	31	9	26	56	34	33	44	39	38	19	35	20	27	35	28	37	50	56	55	51	6	20	72	32	57	40	53	56	26	28	80	32	45	64	36	71	73	32	49	68	75	77	39	85	67	47	73	76	79	76	84	93	94	94	1	2	1	1	2	1	2	1	2	2	1	1	1	2	2	1	5	3	1	1	1	2	1	1	1	2	2	1	1	2	1	1	3	1	2	1	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	4	1	2	2	1	1	2	2	2	2	1	1	2	2	3	2	1	2	1	2	1	1	3	2	3	4	2	2	1	1	1	1	1	1
18500	-450.414049749077094	-448.961531745155298	-1.452518003921813	0.000137469909349	0.000045861721965	0.333612804299682	0.698131781516222	0	2	4	4	6	7	6	8	9	9	8	10	8	9	10	9	11	10	11	13	11	11	11	13	13	14	12	12	13	14	14	15	14	12	12	14	14	13	15	14	15	15	15	13	16	16	15	16	15	17	17	17	16	15	17	16	16	15	18	17	19	16	18	18	18	19	18	18	19	18	18	20	20	20	20	21	21	21	22	22	23	22	23	24	23	22	25	24	25	24	24	23	28	30	31	32	0	1	2	2	4	2	3	7	11	8	5	11	7	8	6	8	8	11	16	19	8	10	12	35	19	35	12	16	17	29	25	17	19	14	18	19	24	17	17	34	26	21	20	28	42	32	20	36	24	28	42	27	24	12	47	26	40	44	62	49	68	28	38	23	41	64	57	54	43	54	20	58	32	59	50	59	75	58	72	73	80	75	75	80	69	73	92	82	85	92	92	64	92	93	79	94	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	3	2	1	2	1	2	2	3	2	2	1	2	1	1	3	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	5	1
19000	-477.000175946862328	-475.465131336771151	-1.535044610091193	0.000158855156473	0.000043278179397	0.272437989159236	0.720698049448303	0	2	4	4	6	6	7	5	8	8	8	11	9	10	10	8	12	10	10	12	9	11	11	13	13	13	12	11	12	13	15	15	14	12	11	14	13	14	13	15	15	15	17	14	15	15	13	16	16	17	17	17	17	15	16	16	16	17	18	17	18	16	17	19	19	18	16	18	18	20	19	19	19	20	20	22	22	21	22	21	23	22	22	25	23	24	25	24	22	23	24	26	27	30	31	33	0	1	2	1	3	8	8	4	5	2	7	21	16	16	9	3	14	9	16	28	3	18	21	35	19	19	23	11	22	29	39	24	23	19	21	3	29	20	22	36	19	30	45	24	35	35	20	20	38	17	31	28	54	25	47	20	24	32	44	41	62	38	49	58	69	62	29	45	41	66	58	33	56	32	56	61	75	45	74	73	80	75	47	78	73	81	74	82	75	78	79	32	65	87	88	95	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	4	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	2	1	1	1	3	1	1	2	1	1	2	1	2	1	1	2	2	2	1	1	1	2	3	2	2	1	2	1	1	1	1	4	1	2	1	2	1	1	1	1	5	2	2	2	1
19500	-503.882959657144283	-502.469373194936850	-1.413586462207442	0.000152224749642	0.000057790919065	0.379642070034942	0.625136135374251	0	2	4	5	7	5	7	6	9	9	9	11	9	10	8	8	11	8	12	14	11	11	11	13	13	12	12	11	13	14	14	16	14	12	13	14	12	14	14	15	15	15	15	13	15	15	14	15	13	17	17	16	16	16	16	14	16	17	19	17	18	18	17	19	19	19	18	19	17	16	19	19	17	20	21	21	21	22	23	20	23	23	23	25	22	23	25	24	22	23	24	26	27	28	30	33	0	1	2	2	6	2	8	3	7	7	16	10	16	7	8	7	10	8	9	17	16	9	13	17	19	16	13	8	27	21	12	47	19	11	28	27	28	23	22	26	24	19	19	26	25	35	26	7	21	35	31	39	40	40	20	24	25	46	50	41	70	36	32	36	33	27	50	69	43	36	46	63	41	17	68	24	50	66	65	47	80	32	71	86	80	80	85	31	70	66	53	76	68	84	84	95	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	4	1	2	1	1	1	1	1	1	3	2	1	1	1	2	1	2	3	3	1	1	1	1	3	2	1	4	1	2	2	1	2	2	2	2	4	1	1	1	1	4	2	1	5	2	4	1	2	2
20000	-535.847594581589533	-534.366919235183900	-1.480675346405608	0.000113235623376	0.000034987765065	0.308981961873503	0.506086505644130	0	2	4	5	5	6	6	7	8	8	7	10	9	10	9	9	11	8	12	14	11	11	11	13	13	14	12	12	13	14	15	15	15	12	12	14	13	14	15	16	15	16	15	14	16	15	14	15	14	16	18	16	17	15	16	16	16	17	18	17	17	17	18	17	19	18	19	18	18	18	20	19	20	21	19	22	22	21	22	22	22	22	21	24	22	23	23	25	24	23	24	26	29	30	31	32	0	1	2	2	2	3	3	7	6	4	4	18	11	6	8	7	9	8	6	19	16	8	13	35	21	5	23	10	22	9	28	38	16	18	14	29	17	13	6	35	12	31	29	35	44	47	28	36	29	48	8	19	44	44	36	20	36	30	45	48	57	38	23	19	24	27	57	48	45	42	75	59	26	72	19	63	75	39	40	26	69	26	42	85	64	61	75	75	51	26	53	91	68	65	90	94	1	1	1	2	2	1	2	1	1	1	1	1	1	3	1	1	2	1	4	1	1	2	1	1	1	4	1	2	2	3	1	1	2	2	1	1	2	2	4	2	3	1	1	1	1	1	1	1	1	1	5	2	1	1	1	1	2	1	1	1	1	1	3	2	3	2	3	2	1	1	1	1	2	1	5	1	2	2	3	5	2	3	2	1	2	4	1	3	3	3	4	1	5	4	3	1
20500	-491.338158944143515	-489.853817373408958	-1.484341570734561	0.000133704716304	0.000040930324478	0.306124762157033	0.713563490990595	1	3	4	5	6	6	7	8	8	7	9	11	8	9	8	9	10	10	11	13	11	12	11	14	13	13	13	13	12	14	14	15	15	13	11	13	12	14	14	15	15	14	16	12	15	16	15	17	16	16	16	17	17	14	17	16	17	17	18	16	18	16	17	19	19	19	19	19	18	20	20	19	20	21	17	21	21	22	22	22	23	23	21	23	22	21	23	24	23	23	23	26	28	31	32	32	0	1	2	2	3	2	3	7	10	3	7	7	5	7	5	7	16	15	16	22	16	19	13	29	21	18	23	44	16	20	18	34	21	12	6	35	12	29	19	28	34	17	25	17	22	26	21	45	31	4	34	40	34	19	50	36	45	54	55	24	50	24	32	31	55	69	57	60	38	28	12	59	24	32	33	32	50	47	70	71	86	68	50	52	53	73	86	77	74	85	77	49	79	71	92	94	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	2	2	1	2	1	2	1	1	5	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	3	1	3	2	1	2	3	3	1	1	1	1	2	2	2	1	1	2	1	1	1	4	2	5	2	1
21000	-510.342842426985726	-508.899415532443413	-1.443426894542293	0.000153172208395	0.000052510794570	0.342821946095143	0.560048853068239	0	2	5	4	6	7	7	8	7	8	9	11	9	9	10	10	9	9	11	11	11	11	10	14	13	14	11	12	12	13	14	14	12	13	13	12	13	14	14	16	16	15	15	14	16	15	14	16	15	16	16	17	17	15	17	16	17	18	16	17	19	18	17	18	19	19	18	19	18	20	19	19	18	21	20	22	21	20	22	21	21	21	23	21	23	23	25	24	23	23	25	25	29	28	30	32	0	1	2	2	3	5	3	7	5	5	7	17	7	7	10	7	8	7	16	6	11	7	5	19	17	28	14	16	14	20	36	29	22	14	27	7	21	36	18	38	32	11	47	20	26	28	29	33	39	30	29	50	10	26	45	24	48	50	9	44	51	27	41	52	53	36	24	41	56	58	73	40	37	58	24	42	75	42	74	72	60	53	68	66	40	24	81	75	72	82	86	59	94	89	94	95	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	3	1	2	1	1	1	2	1	1	2	1	5	1	1	1	1	1	4	1	1	3	1	1	1	3	2	2	1	1	1	1	3	2	2	3	1	3	1	1	1	2	2	2	3	4	2	1	3	1	1	3	1	2	1	1
21500	-498.977343200483290	-497.345062844469112	-1.632280356014205	0.000152433406374	0.000034577697820	0.226838057630536	0.648405448075288	0	2	4	5	7	6	6	6	7	8	8	10	8	9	8	9	11	9	11	13	10	11	12	13	13	11	13	13	11	14	15	14	14	11	11	14	13	15	14	15	14	15	16	14	16	15	14	17	16	16	17	16	15	16	16	17	15	16	18	17	17	17	18	17	19	18	17	19	18	20	20	19	19	19	20	20	22	21	21	21	23	22	23	24	23	21	25	24	24	22	24	27	30	29	31	32	0	1	2	1	8	3	1	3	6	3	5	13	8	8	8	5	21	9	16	29	11	18	35	29	19	15	23	17	18	16	14	10	28	10	5	28	26	6	23	14	17	39	20	9	37	36	23	28	30	33	30	27	9	44	29	41	22	30	52	38	53	41	49	41	62	17	33	60	50	69	56	55	53	39	50	45	71	71	68	73	74	66	50	77	66	73	81	77	86	59	85	76	84	51	84	95	1	1	1	2	1	1	3	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	1	1	2	1	1	4	2	3	2	1	1	4	2	1	1	2	1	1	2	2	4	1	3	2	2	1	1	1	1	2	1	1	1	3	2	1	1	1	2	2	3	2	2	2	1	1	1	1	2	2	2	1	2	2	1	1	1	3	1	4	3	4	4	1
22000	-491.702968301666658	-490.307309259400483	-1.395659042266181	0.000135272431424	0.000055417221478	0.409671216043228	0.552024934328556	1	2	4	4	5	6	7	7	8	9	8	11	8	10	9	9	12	9	11	14	11	11	12	13	14	13	12	14	11	13	14	16	15	12	13	15	12	14	15	16	15	16	16	13	13	15	14	16	13	16	17	16	14	15	16	16	16	16	19	17	17	17	16	19	19	20	18	18	18	18	19	18	19	20	21	21	21	20	22	22	24	23	23	24	23	21	23	24	25	23	24	25	29	29	30	32	0	1	2	1	2	3	3	3	6	9	5	18	7	15	8	5	6	4	14	14	7	16	13	22	16	17	7	49	16	27	30	45	44	11	11	24	10	9	4	20	22	36	17	16	27	44	19	33	19	25	26	20	23	25	24	44	31	22	63	35	63	20	24	70	52	50	32	52	58	55	36	56	36	73	71	64	71	60	72	28	39	77	77	85	24	73	86	82	91	56	73	42	65	92	89	95	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	2	3	3	1	2	2	1	2	2	2	1	2	1	1	1	1	2	1	2	2	1	1	2	5	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	2	2	1	1	2	1	1	1	1	3	2	2	1	1	1	1	1	2	4	4	1	1	1	5	1	1	1	1	4	3	5	7	2	2	1
22500	-488.935852810282313	-487.489318492338839	-1.446534317943473	0.000129464093823	0.000043964865035	0.339591184989423	0.775955069925367	-1	2	4	4	6	7	7	8	8	8	9	10	9	10	9	10	10	9	11	12	11	11	11	11	13	13	12	14	13	13	13	14	15	12	11	13	13	14	14	15	15	16	16	14	15	15	13	17	15	18	17	17	16	16	17	16	16	14	18	17	19	16	18	18	19	18	18	16	16	19	18	20	18	20	20	20	22	22	22	20	23	21	23	24	24	23	25	24	24	23	25	27	29	28	31	33	0	1	2	2	1	4	3	7	3	7	10	9	8	15	7	7	18	5	16	14	8	5	13	14	19	27	13	16	23	22	17	29	26	23	16	17	24	27	29	21	26	45	26	36	17	29	11	45	28	69	38	41	20	25	42	29	26	30	54	53	64	49	38	55	62	49	48	36	39	62	56	59	68	42	42	52	82	68	50	40	49	75	75	70	77	82	79	82	78	71	83	87	88	85	93	95	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	2	2	1	2	2	3	4	1	1	2	1	1	2	1	1	2	1	2	3	2	1	1
23000	-474.903712282489892	-473.359171846448760	-1.544540436041119	0.000174541555272	0.000046617523287	0.267085527080579	0.699040485617067	0	2	4	5	7	6	7	7	6	9	9	10	9	9	9	10	12	8	12	13	11	11	11	13	13	13	11	12	12	12	14	15	15	13	12	15	12	14	14	15	16	15	17	14	15	15	14	16	15	17	16	15	14	13	14	16	17	17	18	17	17	17	18	18	19	18	18	18	17	19	20	19	19	21	20	22	21	21	22	20	21	22	24	24	23	23	25	23	24	23	23	27	28	30	31	32	0	1	2	3	4	4	9	4	3	5	8	14	7	8	7	8	15	4	11	12	7	6	13	13	19	27	13	23	16	12	17	22	17	28	12	34	12	27	28	55	37	20	16	35	44	44	24	22	17	39	19	26	35	17	24	53	22	32	46	48	49	42	28	20	57	51	61	51	52	44	60	57	42	49	69	33	71	44	50	42	17	75	82	88	74	73	83	31	88	66	77	78	87	92	94	94	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	3	1	2	1	1	1	2	2	1	2	2	1	4	1	5	2	2	3	1	1	1	1	2	1	3	1	2	1	3	1	1	1	1
23500	-491.317024079744101	-489.870550656419198	-1.446473423324902	0.000126558015815	0.000042985890453	0.339653637710560	0.735438382457739	0	2	5	4	7	6	7	7	8	7	8	10	8	9	9	9	11	10	11	13	10	10	12	12	13	13	12	13	12	13	14	16	14	12	12	14	14	12	14	14	14	16	16	15	15	15	15	16	16	17	17	16	16	15	17	17	16	17	18	16	19	17	18	17	17	19	18	18	17	20	18	19	18	21	20	21	21	20	21	22	23	22	24	24	21	23	24	24	22	23	23	27	29	30	31	31	0	1	4	2	6	4	4	1	6	3	6	5	10	7	8	11	8	9	16	14	16	7	5	17	14	23	13	19	16	19	24	31	34	12	22	24	26	5	20	29	38	41	33	28	21	36	41	30	37	31	45	26	45	29	45	44	39	45	44	22	59	32	32	54	38	53	54	42	42	67	35	69	58	58	54	52	35	59	61	18	47	68	81	90	71	70	77	82	85	79	77	76	92	92	93	93	1	1	1	1	1	1	2	3	2	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	1	1	2	1	2	3	1	1	1	1	2	2	2	1	1	1	2	1	1	2	3	2	4	1	1	5	3	2	1	1	1	1	1	1	1	1	1	4	1	1	1	1
