step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
50000	-1211.752687870837917	-1210.137775013097325	-1.614912857740592	0.000443188338012	0.000103588538315	0.233734801732461	0.415396922998619	1	4	8	13	12	16	16	17	14	17	21	21	30	25	24	29	28	30	30	31	37	32	45	33	34	34	40	38	38	38	40	30	44	36	40	35	39	43	46	42	46	44	44	49	46	43	46	44	43	48	52	43	51	34	42	48	45	37	51	53	47	50	55	48	53	56	57	60	57	59	57	62	55	57	56	60	60	53	68	72	66	69	66	65	68	64	70	74	71	69	78	72	76	82	87	90	89	91	89	84	100	99	0	1	2	3	3	4	4	0	3	4	4	9	15	12	5	3	2	7	9	5	13	14	24	19	32	19	24	22	14	25	24	3	9	14	17	17	32	9	55	24	6	4	19	47	40	35	25	29	29	27	41	20	47	19	17	23	28	14	24	23	20	25	64	47	19	43	24	49	19	59	15	24	48	20	57	73	16	41	67	86	43	31	51	30	29	33	18	82	6	74	81	67	83	33	83	89	71	71	100	6	96	69	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	3	2	2	3	3	2	1	3	1	1	1	2	1	3	1	2	3	4	2	3	1	2	4	1	1	4	7	3	1	1	1	3	1	1	2	1	2	1	1	2	1	2	2	3	1	2	4	2	1	2	3	4	2	7	1	7	3	3	2	3	1	2	2	2	2	2	3	3	5	2	2	9	1	8	2	2	3	1	5	4	5	3	4	1	5	2	8
50500	-1177.884012007304136	-1176.146581974915989	-1.737430032388240	0.000428318323590	0.000082477944966	0.192562261345617	0.402297529161208	-1	6	10	9	15	15	16	20	22	18	22	37	19	23	21	29	29	28	34	38	31	32	37	37	27	41	33	39	40	40	42	39	43	37	46	41	42	36	48	41	46	48	44	48	47	50	46	48	33	47	49	38	43	38	46	47	49	44	53	54	49	44	56	53	53	57	54	52	57	55	53	66	48	61	54	55	60	67	67	67	61	66	68	67	71	70	68	72	76	70	74	73	70	87	86	85	90	82	89	86	99	102	0	1	1	1	4	4	5	0	2	1	1	4	5	13	5	14	9	5	18	14	14	9	5	25	11	34	14	19	18	16	15	49	14	14	40	14	14	3	6	21	49	56	25	32	36	48	15	14	14	27	17	11	23	16	11	24	15	24	58	35	16	27	68	35	52	35	31	26	57	19	24	54	33	35	2	5	47	60	74	45	57	46	71	6	72	23	75	76	63	51	29	86	77	90	57	85	65	57	72	90	98	97	1	2	2	1	1	1	1	1	1	4	3	6	1	1	3	1	1	2	1	2	2	1	5	2	1	1	2	1	4	3	3	1	3	2	2	2	3	3	4	1	1	1	2	1	2	1	4	3	1	3	3	1	2	1	2	3	5	1	3	2	3	3	1	2	2	1	2	2	2	4	3	5	1	3	5	6	2	2	1	3	2	3	2	6	1	5	2	1	3	4	4	2	2	2	7	2	7	5	4	3	1	2
51000	-1077.866371121117254	-1076.306056440099383	-1.560314681017843	0.000200627534218	0.000051904421596	0.258710359962588	0.466122618765238	0	7	6	14	12	17	15	19	24	19	14	35	26	26	26	28	22	28	32	34	33	35	43	22	33	41	36	34	40	33	40	42	44	36	47	39	35	36	38	40	44	46	48	48	44	49	40	48	38	52	43	42	48	38	49	47	48	46	48	52	47	48	55	52	51	52	60	56	56	56	57	63	47	55	58	51	62	64	63	70	64	64	64	67	70	68	66	74	76	67	76	74	75	86	81	88	87	89	89	91	99	92	0	1	1	3	2	2	11	0	3	2	3	10	6	11	10	7	11	24	4	16	24	13	17	10	9	22	14	3	16	10	20	20	32	24	31	12	24	18	12	15	49	30	49	36	31	39	12	18	18	41	22	19	41	14	57	26	22	21	41	36	34	47	64	42	52	73	16	66	65	76	32	47	18	19	62	34	10	48	69	23	77	51	39	82	83	65	52	77	74	36	81	85	87	81	52	85	79	91	79	81	79	98	1	1	1	1	1	1	1	1	3	2	2	3	1	3	2	2	2	1	3	2	3	2	3	1	2	2	1	4	2	2	2	2	1	3	1	1	2	2	1	3	1	2	1	2	1	2	1	4	2	2	2	4	1	2	1	1	2	3	1	2	2	2	1	1	2	1	6	2	2	1	3	3	2	4	3	2	5	2	2	6	1	3	5	1	2	3	3	2	3	3	2	1	1	5	7	4	3	2	4	4	5	1
51500	-1207.198528531766442	-1205.435527475994832	-1.763001055771657	0.000402124215255	0.000074679073616	0.185711456269907	0.556147936682278	1	4	5	11	11	13	17	21	21	18	23	35	29	26	26	26	26	27	35	31	33	33	42	31	37	34	40	38	40	39	39	36	43	40	48	43	40	42	40	42	32	47	46	49	42	43	45	35	46	49	51	44	47	46	46	43	48	46	46	52	48	50	53	50	51	49	52	58	57	53	58	60	57	52	54	56	59	65	68	73	61	67	65	61	68	68	71	72	76	71	78	72	77	88	86	87	80	87	93	82	96	97	0	1	1	3	1	2	1	0	10	3	1	13	16	9	10	6	7	7	21	11	7	13	21	15	16	14	21	32	10	22	17	41	37	5	29	14	16	41	20	24	17	23	37	12	12	34	31	16	17	40	56	29	32	25	31	34	59	36	11	31	47	47	64	34	52	16	56	58	11	33	60	70	51	23	40	38	22	49	60	29	76	44	67	29	78	65	76	78	28	67	30	70	77	89	49	69	89	80	78	80	91	94	1	1	1	1	2	1	3	1	1	2	3	1	1	1	1	2	3	3	1	1	2	1	1	1	1	1	2	1	3	1	2	1	1	2	1	4	2	4	2	2	1	1	1	3	1	1	1	2	4	1	2	1	1	1	1	1	1	1	2	4	1	2	1	1	2	4	2	2	7	2	1	1	1	2	2	3	4	4	1	6	2	3	1	2	1	2	2	1	8	4	6	3	2	2	6	4	1	3	5	2	4	1
52000	-1180.218776068810030	-1178.469284456236210	-1.749491612573931	0.000347549500833	0.000065781316883	0.189271792148078	0.444790272116092	0	3	8	13	14	18	13	17	23	19	17	32	28	28	26	23	27	30	25	32	31	32	33	38	38	41	40	39	41	36	34	34	45	38	46	43	39	40	44	42	43	48	40	51	47	51	47	47	41	50	50	44	51	43	45	40	48	46	45	51	46	52	59	51	49	57	55	57	56	48	57	60	55	61	58	54	61	67	62	71	65	64	65	66	69	67	62	63	70	68	74	75	72	79	80	89	92	85	92	87	99	104	0	1	1	2	2	2	3	0	11	2	3	13	19	6	16	4	10	15	10	6	9	17	11	15	12	15	18	3	3	17	6	18	56	14	25	37	23	21	17	24	21	27	18	25	55	47	41	38	24	59	61	29	59	9	40	23	26	18	38	29	14	26	14	21	23	61	49	50	52	4	15	23	38	22	29	15	76	62	52	64	79	22	61	71	28	64	1	63	46	74	85	63	70	83	52	86	69	74	64	92	64	95	1	1	2	1	3	2	1	1	1	2	1	1	2	3	1	1	1	1	1	2	2	1	4	2	1	1	3	6	4	1	2	1	1	3	2	1	2	1	2	1	2	2	1	3	1	1	2	2	1	2	1	1	1	4	1	1	2	2	1	3	3	2	6	5	3	1	2	1	3	7	4	4	2	3	1	3	1	1	3	3	2	4	5	3	6	4	4	1	3	2	2	3	4	3	5	4	6	6	7	2	9	5
52500	-1190.676841883134784	-1189.065382583626842	-1.611459299507995	0.000347548453731	0.000081729297706	0.235159434111856	0.397956615100707	-1	4	10	13	11	17	15	18	16	22	22	33	29	20	28	26	26	29	29	36	34	34	33	34	35	42	35	37	37	40	41	38	44	31	44	42	42	44	45	41	41	38	48	48	45	39	44	44	44	49	50	43	51	46	47	49	48	44	49	53	50	47	53	52	44	47	56	58	56	56	47	59	55	60	57	57	61	67	66	60	65	68	65	67	69	62	68	71	76	72	75	74	72	86	80	89	90	88	87	92	97	105	0	1	2	2	2	1	2	0	5	3	7	16	17	3	17	14	7	6	10	24	16	10	17	15	12	24	21	20	7	3	25	16	2	9	12	12	34	14	24	12	29	6	27	35	42	2	29	41	14	24	5	14	24	29	31	39	19	32	27	40	24	47	50	7	22	32	37	21	65	20	24	47	20	3	62	63	11	81	65	57	33	11	76	53	10	29	81	74	77	54	70	87	19	22	77	51	69	77	65	96	77	74	1	1	2	3	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	2	4	2	2	1	1	1	1	4	3	1	2	7	4	1	1	1	4	2	2	1	2	2	1	2	5	1	1	4	2	7	4	4	1	1	1	6	1	2	3	2	1	1	5	1	1	3	3	2	4	2	4	4	7	1	1	6	1	4	2	5	7	1	2	6	6	1	1	5	3	4	2	8	6	2	6	5	3	6	1	4	7
53000	-1195.245578865324205	-1193.581088428749581	-1.664490436574571	0.000418891562648	0.000090105436234	0.215104442936093	0.414886838321901	-2	7	9	15	13	12	14	17	14	20	19	29	23	25	21	27	28	31	33	36	35	37	38	31	38	37	39	42	40	39	40	39	36	41	44	45	41	33	48	42	46	38	43	49	42	50	48	45	43	52	48	45	51	40	40	42	46	46	51	50	49	49	57	51	53	56	57	52	48	54	57	64	57	58	53	59	62	64	68	70	58	68	61	54	69	62	68	73	76	63	72	73	77	87	84	91	92	88	93	94	97	99	0	1	1	1	2	1	6	0	3	5	1	17	3	10	9	13	14	7	15	24	16	17	17	16	19	14	24	10	17	20	12	12	1	11	7	42	14	15	17	42	27	5	24	11	24	21	26	26	23	42	34	56	28	22	26	9	43	42	38	28	49	12	10	26	19	53	14	47	42	47	46	84	25	14	38	57	9	63	19	28	46	29	49	5	35	84	39	84	73	43	39	35	19	79	69	98	80	79	67	67	67	88	1	1	2	3	1	1	1	1	2	2	2	1	3	1	1	1	1	3	3	1	3	2	2	1	2	2	1	3	1	1	2	3	5	2	6	1	3	2	2	1	1	3	2	5	2	5	1	2	2	3	1	1	2	1	1	5	1	2	3	2	1	4	5	1	3	1	7	1	2	1	1	2	3	3	4	3	11	1	5	3	3	3	3	7	4	2	3	3	4	4	4	4	9	3	6	1	4	4	4	8	5	4
53500	-1178.582717005631821	-1176.843680740899345	-1.739036264732372	0.000424809607904	0.000081613470979	0.192117761604775	0.400710778148555	1	5	9	8	13	14	11	15	23	15	21	24	28	26	28	31	30	29	31	34	37	33	41	37	35	40	36	36	33	39	29	34	43	37	47	41	43	43	44	37	45	49	41	48	42	45	49	46	46	49	44	40	51	49	47	49	36	45	47	51	50	42	59	50	54	53	57	60	53	58	57	64	56	60	55	58	65	57	65	72	65	68	69	64	67	71	70	72	72	65	72	72	73	88	78	89	91	85	92	94	99	102	0	1	1	2	7	4	1	0	6	1	1	5	2	3	12	12	14	5	10	13	12	7	17	10	16	13	9	12	4	15	3	13	16	25	32	18	14	21	5	25	31	44	11	25	34	17	12	13	38	14	26	29	32	12	24	49	14	32	38	30	30	13	25	10	64	26	30	26	11	33	35	55	19	16	22	35	29	34	39	70	64	17	67	37	57	29	48	81	13	25	11	29	84	77	39	73	92	83	70	73	77	95	1	1	2	1	1	1	1	1	3	1	3	1	3	2	1	1	1	3	3	2	1	4	2	2	1	2	2	2	5	2	4	1	2	1	3	2	3	1	3	1	1	1	2	3	1	1	4	5	1	3	1	1	3	5	3	1	2	3	1	2	2	3	4	6	1	1	3	2	4	3	2	3	8	5	4	1	7	3	3	3	3	5	3	3	5	5	5	2	8	4	11	4	2	3	6	4	5	2	5	7	5	3
54000	-1175.946588767927778	-1174.305152321304831	-1.641436446622927	0.000373400372738	0.000083406639020	0.223370529624182	0.456775569128500	2	6	10	15	15	13	16	17	15	19	20	35	25	21	25	31	27	30	30	38	35	37	40	35	35	35	31	40	33	37	41	42	39	37	47	42	39	41	48	46	37	43	43	49	38	46	48	45	43	50	47	44	52	46	45	43	44	47	51	54	51	45	58	51	53	53	49	62	51	51	46	60	51	54	53	56	65	65	68	66	65	65	61	63	69	66	69	68	71	68	78	77	76	85	85	83	80	84	93	95	100	101	0	1	1	1	1	1	2	0	3	3	1	13	5	6	14	15	13	10	10	26	11	7	7	17	15	15	11	27	17	29	26	26	26	15	62	15	12	33	52	27	10	14	16	35	25	19	62	38	23	27	17	6	48	20	26	12	15	43	57	70	34	31	19	29	4	11	15	58	57	15	38	62	38	61	47	74	4	45	78	42	23	68	76	66	11	69	64	23	77	60	57	40	81	80	97	86	79	52	69	64	69	98	1	1	2	3	2	2	1	1	1	2	3	2	1	1	1	1	1	3	1	1	2	5	3	2	1	3	3	2	1	1	1	2	1	1	1	3	1	1	1	2	3	4	2	1	1	2	1	1	1	3	2	5	1	1	1	1	4	1	2	1	3	1	4	4	6	5	5	3	2	3	1	2	1	1	1	1	8	5	1	6	4	1	1	2	10	5	3	3	1	3	6	10	2	4	1	1	2	3	9	5	8	3
54500	-1133.071166704314919	-1131.480204234658686	-1.590962469656198	0.000273398067661	0.000066712833427	0.244013551367414	0.380290550583771	0	6	10	14	14	11	17	21	21	18	14	34	23	23	26	30	31	27	26	34	33	34	42	32	35	38	39	42	39	36	39	33	39	29	45	38	38	41	44	42	48	46	46	51	46	46	39	47	37	51	45	45	49	47	45	46	40	48	43	49	52	50	56	50	52	55	58	56	50	50	59	59	57	61	56	55	66	67	65	68	66	65	67	66	65	66	69	66	71	69	74	73	78	80	81	94	86	88	85	91	98	101	0	1	2	3	2	2	11	0	11	3	3	11	11	7	5	1	1	5	6	6	15	19	25	9	34	15	18	5	17	5	34	14	18	14	36	12	17	37	12	25	38	11	38	35	15	11	15	18	18	49	23	30	43	24	40	20	26	38	14	30	39	54	45	17	52	41	56	50	30	32	50	54	29	14	42	51	74	35	52	30	46	48	48	13	10	52	84	30	83	76	84	84	77	88	79	77	95	80	79	81	97	85	1	1	1	1	2	1	2	1	2	1	1	3	3	2	2	5	4	2	1	4	2	1	1	2	1	3	3	4	2	5	2	2	2	1	1	1	1	1	2	2	2	5	1	1	3	4	2	3	2	3	1	1	1	2	1	2	1	1	2	4	2	1	1	2	2	2	3	1	2	3	2	2	2	6	1	2	1	3	2	5	5	3	4	7	6	2	2	5	1	2	2	2	3	4	2	4	1	3	4	5	2	7
55000	-1191.842200567517466	-1190.063909588136994	-1.778290979380460	0.000354395144365	0.000064440322838	0.181831844657701	0.388535152051197	-1	6	10	15	13	15	18	17	23	20	23	32	31	25	27	29	28	30	30	40	35	26	43	34	35	42	38	41	38	41	40	43	44	39	38	44	43	39	35	46	46	46	47	45	43	50	45	48	46	52	49	47	46	45	47	49	44	52	53	48	44	52	49	52	47	55	56	61	56	57	50	62	50	59	60	55	61	65	66	65	64	63	66	58	67	70	68	70	75	71	75	75	72	86	85	91	86	84	90	88	101	106	0	1	1	3	1	3	3	0	3	1	4	16	6	9	11	15	2	14	11	19	18	5	12	15	16	21	21	13	2	22	24	27	9	12	25	16	21	14	13	31	36	13	15	9	30	45	34	27	17	10	12	10	27	24	61	21	22	20	9	6	24	51	22	60	29	37	36	26	65	45	13	47	11	38	60	64	17	20	73	29	59	59	39	52	52	73	59	33	38	48	86	87	74	63	63	20	80	89	89	86	99	91	1	1	1	1	2	1	2	1	2	3	1	1	2	1	1	1	6	1	1	2	1	1	2	2	1	2	1	3	7	3	2	1	4	1	1	4	1	4	1	1	1	2	2	2	1	1	2	3	1	4	3	7	1	1	1	2	2	1	5	4	1	1	5	1	2	3	2	2	2	3	1	4	6	3	2	1	4	3	3	5	4	3	5	2	4	5	1	5	5	4	1	2	5	7	4	5	3	2	2	4	2	6
55500	-1144.704916622550172	-1142.882492420556446	-1.822424201993717	0.000347421030744	0.000059561323534	0.171438451513069	0.515488764394681	0	5	10	12	13	7	16	23	18	22	21	30	30	27	25	29	24	27	30	36	34	29	40	36	37	41	36	39	37	39	40	39	42	36	46	41	44	43	49	45	46	44	46	46	45	44	42	43	43	51	48	39	48	44	48	49	50	52	49	54	49	49	51	50	52	53	56	60	56	58	57	62	54	59	59	60	65	64	68	65	62	70	54	67	69	64	70	71	76	72	75	75	79	86	81	93	93	81	90	95	100	105	0	1	6	3	3	1	3	0	7	3	6	7	10	7	7	14	7	7	4	16	11	15	17	16	14	14	18	19	17	17	15	21	34	14	25	34	23	32	35	11	27	22	27	34	25	9	16	15	15	56	49	15	37	14	12	32	51	15	44	34	29	32	44	22	52	32	61	58	49	45	64	44	38	51	62	57	83	61	86	74	29	47	61	51	19	69	80	3	70	18	81	87	64	83	79	85	86	81	95	91	99	98	1	1	1	1	1	1	1	1	1	1	2	4	1	1	2	1	1	2	2	1	2	1	2	1	1	3	1	2	3	3	3	1	1	1	2	1	1	1	1	2	2	3	2	3	1	4	2	1	3	1	1	2	1	3	2	2	1	4	1	4	2	2	1	5	4	2	2	1	3	2	1	3	2	2	2	2	2	3	1	1	2	4	2	3	4	2	2	8	3	7	3	1	5	6	1	4	3	3	1	3	2	7
56000	-1153.779177452066733	-1152.064273196975819	-1.714904255090822	0.000287880068602	0.000057291516434	0.199011750664459	0.428936042429114	0	6	8	5	14	14	16	23	23	16	21	36	31	21	29	29	27	25	29	36	30	33	41	32	34	35	33	39	41	35	36	39	41	37	45	39	44	43	41	42	43	43	46	50	46	46	42	42	36	50	49	45	46	43	43	46	45	49	51	52	51	47	51	52	55	58	49	51	51	52	58	61	56	60	55	46	64	65	62	69	66	63	69	69	62	68	67	64	72	69	74	73	78	88	85	88	89	89	94	93	91	102	0	1	4	1	2	3	1	0	10	3	3	15	17	10	14	14	7	14	17	10	9	9	13	2	16	9	16	7	1	9	18	18	22	25	22	15	21	16	11	25	15	6	17	25	28	38	26	27	5	53	23	22	33	24	9	21	23	41	27	44	24	47	13	23	56	58	48	67	29	57	58	76	59	32	20	1	52	56	74	29	85	23	61	64	76	79	76	85	55	61	81	87	77	22	86	74	79	81	85	81	86	81	1	1	1	1	1	1	3	1	1	2	2	2	1	1	1	2	2	2	1	3	1	3	1	4	2	2	1	5	7	3	4	2	1	1	2	2	1	4	3	2	3	5	4	3	1	1	1	2	3	1	2	4	1	2	4	4	1	1	2	1	3	2	4	2	4	1	2	1	1	2	2	2	1	4	3	7	5	3	1	3	1	3	3	2	7	2	2	1	5	3	2	2	2	5	2	6	3	3	3	3	5	5
56500	-1164.983816309454369	-1163.243554335649605	-1.740261973804768	0.000361184954097	0.000069268010356	0.191779888864474	0.395370963473188	0	6	10	13	11	10	16	20	21	20	24	34	29	20	25	30	25	28	30	36	31	32	44	36	36	40	35	40	37	41	39	34	37	32	42	41	44	42	49	44	43	47	42	49	40	47	47	46	44	52	52	47	49	42	46	46	43	48	48	52	50	45	53	50	54	44	53	54	56	55	57	53	50	59	59	58	62	63	64	66	64	57	66	61	69	65	69	68	73	70	74	69	76	89	87	85	89	87	88	86	96	99	0	1	2	3	1	1	5	0	2	3	3	3	15	6	9	2	5	15	10	15	18	14	9	21	17	5	16	32	13	22	25	18	18	15	32	33	33	27	28	31	27	19	9	17	18	17	62	27	29	48	28	12	26	15	23	21	29	14	21	35	20	35	29	9	52	32	33	14	64	2	49	16	38	13	42	34	11	32	65	42	64	51	19	72	64	65	42	76	23	75	76	64	64	64	69	64	86	81	79	68	76	85	1	1	1	1	1	3	1	1	2	1	5	5	1	2	1	4	1	1	1	1	1	2	3	1	1	4	1	1	1	1	1	1	2	2	2	1	2	2	2	1	1	2	3	3	1	2	1	2	1	1	2	2	3	3	1	1	2	4	3	2	3	1	1	4	1	3	3	6	1	11	2	3	2	3	2	4	4	5	2	1	2	1	3	1	4	2	3	3	6	2	4	4	6	5	4	5	6	4	5	5	8	5
57000	-1150.963043346192990	-1149.334545475823916	-1.628497870369176	0.000346738484361	0.000079161604748	0.228303486110508	0.416646946464499	0	6	5	14	8	14	10	21	20	21	18	35	26	27	24	31	31	29	30	36	29	34	36	34	34	38	39	37	40	32	40	39	37	38	48	42	46	41	42	42	44	47	45	43	42	47	48	46	39	50	49	46	50	39	45	47	47	45	47	51	52	50	53	51	51	58	53	60	57	56	57	57	58	59	54	58	58	67	65	72	63	63	63	65	70	70	68	72	76	72	77	73	77	81	79	90	92	90	91	90	100	102	0	1	1	1	1	5	1	0	6	6	2	15	3	9	7	9	9	15	2	16	11	10	21	17	1	14	16	19	3	21	14	7	7	21	54	13	14	20	28	13	32	28	40	17	34	15	13	13	24	12	40	13	59	20	13	26	9	12	36	20	32	55	9	12	29	42	22	32	29	34	42	52	49	45	64	28	29	45	63	33	57	31	48	23	82	84	25	77	76	34	70	77	46	84	29	52	86	95	86	94	86	91	1	1	1	1	1	1	2	1	1	1	1	2	4	1	2	1	2	1	3	2	2	1	1	1	5	2	2	1	7	1	2	2	4	2	3	4	7	1	1	4	2	3	1	2	1	5	3	3	1	4	1	6	1	1	3	2	4	2	1	2	3	1	5	3	2	2	2	2	3	3	2	2	3	1	1	3	3	3	3	3	1	4	2	4	1	1	4	3	3	5	4	3	5	2	6	7	5	1	4	2	3	5
57500	-1240.565110167920693	-1238.961567946367495	-1.603542221553134	0.000373947401522	0.000089185082606	0.238496329276761	0.405341651664155	-2	2	5	11	10	16	14	18	17	19	20	34	30	21	29	27	29	25	26	32	33	35	40	35	35	35	37	33	41	38	33	42	40	37	45	35	41	43	45	39	46	36	43	47	40	50	47	43	39	51	49	44	49	44	44	47	48	42	45	52	46	48	55	51	50	58	57	50	49	53	56	60	53	55	56	55	65	63	64	66	64	64	57	65	69	70	67	73	67	69	73	73	77	86	80	91	89	91	93	92	94	105	0	1	1	1	1	3	1	0	1	1	5	13	14	4	11	5	6	4	1	13	15	31	17	19	6	4	21	17	16	12	5	27	12	4	34	4	26	21	43	20	6	19	5	15	34	23	40	27	21	9	17	6	48	16	40	48	49	14	48	58	24	54	23	32	7	73	33	15	49	18	19	47	53	38	64	41	52	3	74	10	69	31	43	42	83	29	83	65	50	63	29	70	78	88	77	93	77	84	83	95	86	101	1	1	1	3	2	2	3	1	3	4	2	1	2	2	2	2	1	2	2	1	1	1	2	3	3	3	1	1	3	1	4	1	1	2	1	3	1	2	1	1	4	1	4	3	1	3	1	1	1	6	3	6	1	2	1	1	2	3	1	2	2	2	2	2	7	1	3	4	1	4	4	1	1	2	1	1	4	7	2	9	2	3	3	5	4	4	2	4	1	3	5	4	3	2	5	2	4	2	5	2	4	3
58000	-1200.758980777307443	-1199.115850131759771	-1.643130645547634	0.000375735156400	0.000083691594477	0.222740920170439	0.415026704731174	1	5	10	13	6	14	15	18	23	13	23	29	27	26	25	22	29	28	32	34	34	31	41	37	35	36	39	42	37	41	39	37	41	38	38	42	43	41	47	37	47	43	41	49	44	50	41	47	44	46	45	39	46	45	46	45	49	49	50	51	39	49	54	48	54	55	51	57	55	53	56	63	53	59	54	46	62	65	63	66	58	62	68	67	70	65	72	69	75	70	71	70	74	88	85	93	92	90	88	93	98	102	0	1	1	5	1	2	5	0	6	1	5	3	16	11	10	5	1	7	7	11	14	3	25	20	18	11	11	26	4	6	12	9	25	21	3	34	30	19	28	15	29	19	18	30	19	43	22	38	15	37	61	17	37	32	29	61	23	37	76	36	18	19	14	42	17	62	19	48	55	47	14	63	12	64	33	21	65	68	30	14	11	75	27	25	81	52	77	79	82	54	75	19	87	65	52	83	63	91	69	95	83	91	1	1	2	1	1	1	2	1	2	2	1	3	1	1	2	3	6	2	2	1	1	3	1	1	2	1	2	1	4	5	1	3	1	1	2	1	1	1	1	1	2	1	2	2	2	2	2	2	3	1	1	1	2	2	3	1	2	1	1	1	4	3	4	1	4	2	2	1	1	1	6	3	4	2	2	3	1	2	4	8	6	1	6	5	1	5	1	1	3	4	3	10	1	5	6	4	5	4	5	1	5	5
