step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
48000	-928.409425767884841	-935.264913718844241	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675559736918517	5	9	15	14	17	31	17	22	20	22	22	33	18	25	31	28	27	28	27	20	22	24	20	32	25	28	25	26	18	35	35	34	33	35	29	34	36	32	35	34	34	34	35	40	29	36	34	30	38	41	40	38	35	43	50	46	43	38	42	39	44	38	46	42	45	36	50	51	43	47	50	45	51	44	46	46	39	45	48	50	54	47	58	44	57	53	60	54	54	53	49	55	48	56	57	57	56	60	62	65	71	61	61	64	71	67	68	75	72	73	67	74	74	83	95	98	0	1	2	2	3	28	2	3	4	4	4	20	4	7	7	9	29	21	27	5	7	9	13	14	8	11	7	3	2	16	10	22	6	6	20	29	45	45	13	16	24	35	13	24	16	12	16	21	28	47	26	43	33	39	47	37	77	41	41	38	33	30	69	49	77	47	57	24	16	57	41	59	59	51	0	39	42	0	40	24	54	31	70	66	93	67	72	93	41	93	65	59	37	0	76	70	84	97	93	92	0	83	83	68	102	90	92	98	102	96	102	97	104	112	0	0	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	2	2	1	2	1	1	1	3	2	1	1	1	1	1	2	3	1	1	2	3	1	1	1	1	2	1	1	1	1	2	1	2	3	2	2	2	1	1	1	1	2	1	1	2	3	2	2	2	2	2	1	2	1	2	1	1	2	2	1	1	1	2	1	3	2	1	1	1	2	2	2	2	2	2	3	1	2	1	2	1	1
48500	-916.170862516749253	-923.026350467708653	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668338487240845	4	8	15	15	18	27	16	25	20	23	18	34	23	26	37	27	22	29	29	26	23	26	26	16	31	30	27	26	24	35	32	34	31	38	31	32	34	35	32	34	34	34	38	31	31	40	37	34	36	40	38	39	34	37	49	43	48	41	42	39	40	41	47	40	47	48	52	50	44	46	45	49	47	43	46	49	38	49	49	51	55	49	58	55	58	51	55	53	49	45	56	53	54	56	59	59	60	62	70	59	76	62	56	61	69	62	68	74	72	78	65	76	76	79	98	96	0	1	2	2	3	3	2	5	4	4	4	35	11	21	21	9	7	7	14	3	2	4	13	2	6	9	21	5	24	16	10	4	5	53	6	14	26	16	23	26	44	20	39	28	16	53	16	14	35	45	26	39	5	13	63	41	77	44	41	38	6	47	69	49	77	69	57	58	47	77	58	59	58	50	0	54	20	0	40	73	52	73	57	63	69	57	72	26	58	16	65	68	58	0	76	65	84	97	106	92	0	83	67	68	111	85	100	98	111	83	102	84	107	108	0	0	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	1	1	2	1	2	2	2	2	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	3	1	1	1	3	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	3	1	1	1	2	1	1	3	2	2	1	1	1	1	3	2	1	1	2	2	1	1	1	2	1	1	2	2	1	2	1	3	2	1	1	1
49000	-932.811735130761804	-939.667223081721204	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696068026513358	4	8	15	14	19	26	21	18	18	22	17	34	18	30	38	26	25	29	25	24	26	26	23	32	29	31	29	30	27	29	32	32	30	36	30	34	34	35	33	34	28	35	41	31	28	36	33	34	37	42	37	41	35	42	41	42	49	39	37	44	39	42	46	43	43	42	45	46	45	45	43	47	48	49	44	42	40	45	53	37	50	47	56	53	47	51	63	53	54	51	55	56	58	51	56	52	56	60	68	65	68	60	66	59	68	61	63	78	72	75	70	77	77	82	99	92	0	1	2	2	3	3	2	3	4	11	4	35	4	29	31	9	7	7	7	3	7	10	13	21	6	22	7	3	10	9	6	18	20	12	20	10	45	16	23	26	29	35	22	41	16	28	26	7	20	37	30	39	33	22	30	58	77	44	44	62	6	51	55	49	77	47	77	59	47	77	59	15	80	16	0	39	35	0	47	31	52	80	65	66	69	70	73	47	58	85	57	80	85	0	76	57	84	97	90	104	0	57	70	89	83	90	104	98	102	102	102	97	107	112	0	0	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	2	1	2	2	1	1	2	1	1	1	1	2	2	2	2	1	1	1	2	3	1	2	1	1	3	1	2	1	2	2	1	1	3	2	2	1	1	3	2	1	2	1	1	1	3	2	1	2	2	1	2	1	1	2	2	2	2	3	2	1	1	1
49500	-902.149886430563811	-909.005374381523211	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665561046235015	2	9	14	14	17	27	23	24	18	23	17	30	18	22	32	26	30	30	27	28	28	23	24	19	27	26	33	25	22	30	35	29	37	36	24	34	36	34	34	33	29	33	36	36	30	40	30	35	33	43	39	43	37	44	49	42	48	36	42	42	44	49	45	44	46	41	50	39	46	48	50	47	48	48	44	48	43	47	55	46	51	47	57	51	52	49	61	54	54	55	59	56	57	58	58	58	58	63	68	65	70	62	63	60	65	65	68	73	72	75	69	70	73	82	98	95	0	1	2	2	3	5	24	5	4	4	4	35	4	2	7	22	24	7	22	35	7	4	13	2	14	22	7	5	4	16	11	22	28	12	5	18	45	47	23	26	10	6	39	14	16	6	16	41	20	45	47	39	6	39	63	68	77	41	21	51	53	80	51	49	77	47	70	41	16	65	59	59	29	37	0	54	42	0	69	14	52	21	65	66	69	77	72	63	73	85	65	71	85	0	76	70	84	84	90	71	0	83	70	92	91	90	100	98	111	83	102	98	107	112	0	0	1	1	1	1	1	2	1	2	1	2	1	2	1	2	1	1	2	2	1	1	2	2	1	2	1	1	1	1	2	1	3	1	2	1	1	1	2	1	2	2	1	1	1	3	1	4	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	3	1	1	1	1	1	1	4	1	2	2	2	1	1	2	1	1	1	2	2	1	1	2	1	1	2	2	3	1	1	4	1	1	1	1	2	1	3	2	1	1	2	1	1
50000	-967.337135527810801	-974.192623478770201	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567801516830561	3	12	15	16	18	25	21	24	19	18	19	31	22	17	30	25	30	26	27	25	24	25	27	22	27	28	30	27	28	36	26	31	36	34	30	35	40	35	31	32	31	35	37	35	28	34	33	31	35	42	37	42	39	39	48	45	49	40	42	43	39	45	40	45	45	44	51	50	47	42	50	44	44	43	48	47	44	43	56	42	56	47	57	54	56	50	61	53	54	55	52	51	53	58	58	56	52	62	69	63	70	65	67	64	72	66	68	75	72	79	67	75	77	82	99	90	0	1	2	2	3	3	2	24	4	4	4	28	4	2	24	9	19	2	7	5	2	24	13	14	8	16	21	3	14	16	11	24	6	28	20	27	45	16	23	26	28	6	31	2	16	28	16	29	12	30	47	32	8	39	63	58	70	41	41	38	46	30	47	49	70	63	70	24	63	42	2	80	41	51	0	43	28	0	40	44	52	24	65	66	16	65	82	55	59	69	77	2	62	0	52	70	66	97	90	68	0	83	57	92	83	90	104	98	111	67	83	84	107	112	0	0	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	3	2	2	1	2	2	1	1	1	2	3	1	1	1	2	2	3	1	2	2	1	1	1	1	2	2	3	2	1	1	2	2	2	1	2	1	2	1	1	3	3	1	2	6	1	2	2	1	2	4	1	3	1	2	5	2	2	5	1	1	1	1	2	1	4	1	1	3	3	2	1	3	3	1	2	4	2	3	1	1	2	1	4	2	3	2	2	1	1
50500	-935.934848607746062	-942.790336558705462	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692778125235265	6	10	14	13	22	30	23	23	21	15	20	27	22	26	32	25	29	27	29	24	26	22	26	27	25	26	31	31	23	30	35	32	37	30	33	34	37	36	31	34	35	35	37	33	33	38	36	38	39	42	39	40	33	44	50	41	48	39	42	42	45	47	40	40	45	46	48	45	48	36	48	47	46	47	48	46	46	42	52	49	54	44	58	51	51	54	49	54	58	54	56	59	54	56	60	49	55	58	61	64	72	65	67	63	69	70	66	75	68	80	69	76	77	80	99	99	0	1	2	2	3	3	10	3	4	4	4	20	4	11	21	9	21	7	21	3	7	4	13	29	5	9	7	3	2	16	11	5	28	8	20	22	45	30	13	16	44	12	36	24	16	8	30	44	42	37	40	39	6	39	36	36	70	44	41	38	53	63	22	35	70	63	70	41	63	8	59	56	58	47	0	54	70	0	16	73	52	41	65	66	63	57	41	62	68	85	57	82	55	0	76	65	84	84	85	92	0	65	83	92	83	90	92	98	102	111	83	98	107	112	0	0	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	2	1	2	1	2	1	1	1	2	1	2	1	1	1	3	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	3	2	1	1	1	2	2	1	2	1	2	1	1	1	1	4	1	3	1	1	2	2	1	1	1	3	1	2	1	2	2	1	1	2	1	1	1	2	1	1	5	1	1	2	2	1	2	1	2	2	3	2	1	1	1
51000	-943.001028706707871	-949.856516657667271	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747452801346635	1	11	15	17	17	21	17	22	20	14	22	27	23	23	33	26	28	23	27	19	25	28	26	29	29	29	29	32	28	33	30	29	31	36	30	32	36	32	36	34	36	30	38	36	31	30	35	36	36	39	36	39	28	39	45	47	45	39	42	41	44	45	40	45	46	45	51	50	43	42	46	43	47	46	43	47	48	43	49	51	53	48	59	52	50	51	50	52	56	52	61	58	57	50	58	50	57	61	69	61	72	61	67	63	70	63	65	74	73	81	68	76	75	83	99	94	0	1	2	10	3	5	2	20	4	2	4	20	4	4	7	9	7	7	7	3	11	11	13	14	8	16	21	53	14	4	13	11	53	12	5	22	45	4	9	26	15	6	23	31	16	5	16	21	35	47	30	36	6	36	63	72	70	41	41	16	35	51	47	49	70	16	77	58	16	34	41	58	59	69	0	39	70	0	40	56	52	44	65	55	47	57	82	30	68	16	77	82	66	0	54	70	84	84	106	92	0	77	70	92	83	85	92	97	102	83	83	108	107	112	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	2	1	1	1	1	2	1	2	1	2	3	1	1	2	3	1	1	1	2	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	3	1	2	3	1	2	1	1	1	1	2	1	1	2	1	2	1	2	2	3	1	1	2	1	3	2	1	3	1	4	1	1	2	1	1	1	1	3	1	2	2	1	2	2	2	1	1	3	2	1	1
51500	-930.806472505032843	-937.661960455992244	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565959049578901	0	10	15	16	21	21	23	23	18	12	18	32	25	29	36	26	33	30	29	21	23	29	28	33	29	29	28	27	26	31	29	34	32	36	32	34	38	35	32	33	36	29	36	39	36	35	35	35	37	41	38	42	38	41	51	40	48	37	41	44	37	43	47	44	49	46	50	50	48	45	49	47	49	46	47	46	48	48	47	44	49	49	52	50	50	50	59	57	51	51	60	56	60	52	55	55	61	59	68	64	72	61	62	63	70	62	67	71	71	79	66	78	74	81	97	93	0	1	2	10	3	3	2	5	10	2	10	20	10	29	31	11	21	21	21	3	2	4	11	22	8	16	2	6	2	26	11	22	6	33	20	7	47	16	23	16	14	8	23	58	22	28	30	7	12	45	47	23	35	39	63	41	70	14	44	38	28	45	30	6	70	30	70	14	47	42	44	59	80	22	0	39	70	0	26	36	52	44	65	66	69	77	68	90	72	62	65	82	51	0	76	65	84	84	63	87	0	65	57	92	111	90	92	97	111	102	102	108	107	112	0	0	1	1	1	1	1	1	3	1	1	1	2	2	2	1	2	1	2	1	1	1	1	3	1	1	1	1	2	1	2	1	2	1	2	1	2	2	1	3	1	1	2	1	1	1	1	2	1	3	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	3	1	2	1	2	2	2	2	1	1	4	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	2	5	1	3	1	2	3	3	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1
52000	-925.631139418479393	-932.486627369438793	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673595238665775	4	12	17	14	22	30	22	24	17	20	18	35	22	25	35	29	30	31	27	26	23	29	24	25	27	25	31	27	30	34	30	32	38	34	31	34	37	31	33	33	34	34	35	37	33	39	30	34	36	42	33	41	36	43	52	45	46	45	40	38	44	48	37	43	46	41	49	44	44	44	41	41	49	46	49	46	48	47	53	48	54	51	50	47	54	55	58	50	55	51	56	57	47	58	60	53	56	56	60	63	69	58	67	57	71	69	60	67	62	74	71	76	75	84	94	97	0	1	2	2	3	3	2	3	2	11	4	20	11	2	29	9	24	7	14	5	2	24	2	4	8	9	7	3	14	47	24	14	5	20	8	31	45	16	13	26	22	28	22	41	47	28	26	22	35	45	22	39	20	39	47	14	70	59	41	38	33	69	30	28	70	63	57	44	30	42	44	31	59	30	0	52	57	0	63	59	52	59	65	37	93	77	89	63	68	93	83	82	69	0	76	83	84	66	90	92	0	83	77	72	102	85	82	97	102	83	102	108	107	112	0	0	1	2	1	1	1	2	2	2	1	1	1	2	1	2	1	2	1	2	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	2	3	4	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	2	1	1	1	1	2	1	2	2	1	2	2	1	1	2	3	1	2	1	1	1	2	1	2	3	2	2	1	2	3	2	3	3	1	3	1	3	2	1	2	2	1	1
52500	-914.910928501671947	-921.766416452631347	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661344013720125	4	8	15	15	19	27	22	24	18	19	21	34	21	29	35	27	25	29	29	28	28	26	23	19	29	29	26	33	32	34	34	32	36	38	25	30	35	35	34	32	37	36	40	37	33	36	32	35	36	40	41	39	39	36	50	46	49	42	41	43	42	48	40	45	48	38	50	51	43	44	45	44	49	37	46	41	50	42	54	44	53	50	55	49	55	50	59	47	58	54	56	59	52	57	54	54	57	59	68	65	72	62	60	63	67	67	69	76	71	74	73	78	74	85	100	98	0	1	2	2	3	3	3	3	4	4	10	20	4	24	7	9	24	7	7	5	7	4	13	4	8	16	7	6	14	26	14	10	28	20	3	22	47	47	22	16	31	20	54	29	16	5	16	21	6	45	31	39	33	13	63	58	70	59	44	38	8	69	45	12	70	16	70	72	47	42	44	44	80	16	0	23	70	0	88	58	52	41	65	66	69	70	68	47	68	88	77	80	51	0	54	77	84	84	90	104	0	77	57	92	102	90	92	97	102	83	102	108	107	112	0	0	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	1	2	2	1	1	1	2	1	1	2	1	2	2	2	2	1	1	1	4	1	1	3	1	1	1	1	2	1	1	1	2	1	1	3	2	1	1	1	2	2	1	1	2	1	2	3	1	1	1	3	2	1	2	1	2	2	4	1	1	2	1	1	1	2	2	3	2	3	2	1	2	2	1	1
53000	-942.391129608399183	-949.246617559358583	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682536902278807	5	10	13	14	19	31	23	24	20	19	20	34	21	24	33	25	31	29	28	18	27	26	22	28	29	29	27	30	33	32	25	28	36	36	32	33	38	35	30	34	31	34	41	33	27	37	38	35	35	42	29	43	36	42	48	45	50	39	42	43	40	41	40	43	46	41	50	50	44	41	48	45	50	41	47	46	47	49	53	47	55	47	57	51	51	51	61	55	56	53	61	54	56	48	59	57	57	62	64	63	74	61	58	62	70	67	69	78	72	81	70	73	73	83	99	94	0	1	2	2	3	3	11	5	4	4	4	5	10	5	7	9	22	21	31	3	7	16	13	14	8	16	10	3	24	16	11	10	25	35	20	31	45	30	23	30	14	35	22	7	16	6	40	27	14	15	16	39	20	39	16	59	70	41	58	38	53	51	47	12	70	40	70	59	47	6	58	44	72	30	0	43	42	0	40	58	52	59	65	30	74	70	56	50	68	51	83	68	85	0	54	65	84	97	85	92	0	83	57	92	83	90	104	98	111	111	102	97	107	112	0	0	1	1	1	1	2	3	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	2	1	2	1	1	1	1	1	3	2	1	1	1	1	2	2	1	2	3	2	3	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	2	2	3	1	1	3	1	2	2	2	2	2	2	1	1	2	3	1	3	1	1	2	1	3	2	2	1	2	1	1	1	2	2	2	2	1	2	1	2	2	2	1	2	1	1
53500	-956.963983280616162	-963.819471231575562	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627845887122633	5	10	16	15	21	28	23	25	20	13	19	23	23	24	35	23	32	30	27	28	28	26	24	27	27	27	28	28	30	37	29	31	28	32	33	34	32	34	33	32	33	28	36	39	36	38	26	36	35	40	39	41	40	40	41	43	49	40	43	42	43	44	45	42	46	44	51	51	40	46	49	42	49	49	37	46	42	48	50	46	46	50	58	52	50	52	55	56	55	53	54	55	55	59	58	58	58	61	68	61	75	65	62	63	71	59	67	72	72	73	66	75	74	82	94	94	0	1	2	10	3	5	10	3	4	2	4	3	11	11	21	9	24	7	2	3	2	10	9	2	12	16	7	5	14	16	14	22	3	6	6	7	47	31	23	26	14	8	23	14	47	6	16	19	5	30	16	39	24	39	30	41	65	41	41	38	5	51	14	6	77	45	77	29	47	42	58	41	80	63	0	39	49	0	40	41	52	41	65	66	69	70	44	30	44	68	77	68	68	0	63	91	66	97	90	82	0	70	57	92	102	90	82	98	111	102	83	97	104	108	0	0	1	1	2	1	1	2	2	2	1	1	1	2	1	2	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	2	1	2	2	2	1	1	2	3	1	2	2	3	2	1	1	1	1	2	2	3	1	6	3	1	2	1	3	2	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	2	1	2	2	3	1	2	1	1	1	2	2	2	1	1	2	1	3	2	2	1	1	3	2	1	1	2	2	2	1	1	1
54000	-955.527924824320735	-962.383412775280135	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551454375628147	2	12	17	16	21	25	22	23	21	22	21	26	23	26	36	23	32	25	24	24	16	27	28	31	29	26	31	27	32	27	32	29	35	35	32	32	37	36	30	34	36	35	34	37	35	38	40	33	41	40	39	38	34	40	51	42	50	40	36	43	44	42	43	45	47	44	49	50	44	48	49	47	40	47	45	48	44	48	47	47	51	50	57	50	50	54	61	52	57	49	57	58	59	48	58	53	58	62	71	61	73	63	65	64	70	59	66	73	71	76	70	67	69	81	96	92	0	1	2	2	3	3	21	3	2	21	4	5	4	10	7	9	7	2	21	3	2	13	13	14	8	16	21	3	14	16	9	21	5	12	20	23	45	16	13	26	4	20	39	31	31	28	30	27	20	45	23	23	20	13	47	24	77	10	1	38	53	47	16	12	77	47	77	6	30	77	44	56	24	47	0	13	59	0	40	73	54	23	65	66	45	57	58	63	58	51	77	56	85	0	54	65	84	97	106	44	0	65	57	92	102	90	68	98	83	83	102	98	92	112	0	0	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	3	1	3	2	2	1	1	3	2	1	3	2	1	1	1	3	2	1	2	1	2	1	1	2	3	3	2	3	6	2	2	1	3	2	1	1	1	4	2	1	1	1	1	1	1	4	2	1	2	1	2	3	2	1	2	1	3	1	3	2	2	3	1	1	2	1	2	1	2	4	1	3	2	1	2	2	4	2	2	4	2	1	3	2	1	1
54500	-963.762568678098887	-970.618056629058287	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576694357605091	-1	8	18	14	14	28	20	25	17	20	11	29	21	27	30	25	27	26	26	22	29	20	27	21	25	24	29	29	30	34	34	31	25	33	33	36	36	37	32	32	33	29	39	35	29	28	35	37	38	39	36	42	34	41	48	44	49	41	44	44	42	45	42	45	48	41	46	50	44	43	45	47	52	48	39	44	40	49	51	51	53	52	52	49	55	54	59	48	51	51	56	60	55	57	59	47	57	60	69	60	72	66	66	62	68	66	65	74	71	70	72	74	70	82	95	91	0	1	5	11	2	5	2	24	2	4	2	20	4	2	24	7	7	22	7	3	19	11	13	2	7	9	7	3	24	16	10	2	5	20	20	32	45	7	23	26	29	33	22	24	16	5	16	17	35	45	45	39	6	39	63	58	70	14	41	30	53	63	30	20	70	47	70	59	47	77	41	58	59	62	0	39	42	0	47	58	52	59	65	38	30	57	80	47	71	51	83	80	63	0	76	77	66	84	106	68	0	83	77	100	102	85	100	98	102	102	102	84	92	112	0	0	1	2	1	1	1	3	3	1	2	1	1	1	1	2	1	1	1	1	2	1	1	3	2	2	1	1	1	2	2	2	2	3	2	1	1	1	2	3	2	1	1	1	3	2	1	2	2	2	1	2	2	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	1	1	2	2	1	4	2	1	1	1	3	4	2	1	2	1	2	1	2	2	1	4	1	3	2	1	2	1	1	4	1	1	1	1	3	1	1	2	4	2	2	1	1
55000	-936.207369392096666	-943.062857343056066	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600588452902317	0	10	16	13	13	29	22	19	20	22	14	29	19	28	34	22	29	25	30	25	28	27	27	24	29	26	32	27	29	28	34	31	31	36	31	33	35	33	33	32	34	35	40	36	34	39	36	34	40	43	33	37	36	43	43	45	50	37	38	42	41	47	41	37	45	47	51	50	37	47	37	42	43	45	41	43	42	48	51	46	52	50	54	50	51	50	56	55	54	51	59	56	60	60	56	50	57	59	62	65	75	57	55	61	71	66	69	68	71	74	64	79	76	82	97	97	0	1	5	2	2	5	2	3	4	11	4	20	4	2	21	9	7	7	7	5	24	2	13	2	20	16	21	3	20	16	11	22	20	20	5	24	30	9	23	16	14	28	22	2	30	28	30	21	6	37	30	13	33	39	63	44	70	41	41	38	53	47	44	12	77	55	70	71	16	65	24	31	69	51	0	23	28	0	26	73	54	58	65	63	69	77	44	47	56	62	83	82	85	0	39	65	84	84	90	92	0	70	70	92	102	90	87	98	111	83	83	108	107	108	0	0	1	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	2	1	2	2	1	3	1	2	1	1	1	2	1	1	2	1	1	2	3	2	1	2	1	1	1	2	2	3	2	2	2	1	1	2	1	3	1	2	1	2	1	1	1	2	1	2	1	2	1	1	1	3	2	1	1	1	1	3	1	3	2	1	3	1	1	2	2	2	2	2	3	2	1	1	1	1	2	1	3	1	2	1	2	1	1	2	1	1	3	1	2	2	1	4	2	3	1	2	1	1
