step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37
68000	-166.422470993215939	-164.798427805900275	-1.624043187315663	0.000116839270347	0.000026879455178	0.230054972944584	0.961001372379230	-1	1	4	7	7	5	6	9	9	10	9	12	13	12	11	13	14	16	17	18	17	18	19	19	20	19	20	19	21	21	22	23	23	25	24	24	26	0	1	2	6	3	3	6	4	5	9	7	4	10	8	4	10	12	17	18	19	17	21	19	19	20	22	23	20	22	23	23	26	25	29	23	33	36	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1
68500	-159.147739919247130	-157.417825703664988	-1.729914215582145	0.000114630273738	0.000022314927724	0.194668711815145	0.773946352992648	0	2	4	6	5	6	8	8	9	9	10	10	12	13	12	14	13	15	17	17	16	19	20	18	20	18	21	19	21	21	19	22	23	24	23	24	26	0	1	2	3	2	3	6	3	8	5	7	7	7	11	11	13	10	17	18	18	18	26	31	21	20	21	25	18	22	22	19	22	25	29	30	30	36	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1
69000	-142.976029107837320	-141.472888902813793	-1.503140205023524	0.000083774755673	0.000024502220762	0.292477376565501	0.914233947856619	-1	2	4	7	6	7	8	10	10	9	10	11	14	12	11	12	14	15	17	17	16	18	20	19	21	19	21	20	20	21	21	23	22	24	24	24	26	0	1	1	3	3	5	6	10	7	4	7	10	12	10	9	9	9	17	18	18	18	21	24	19	19	22	29	24	22	24	24	27	28	29	33	28	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1
69500	-156.573700252768305	-155.023007841000947	-1.550692411767345	0.000062542929997	0.000016495452329	0.263746075374827	0.896101467589175	-1	2	4	6	7	6	5	9	8	11	9	11	10	13	11	15	14	15	17	17	16	18	19	18	20	18	20	19	19	21	21	21	21	24	22	23	25	0	1	2	3	7	7	2	9	6	8	6	13	11	15	11	14	6	17	18	18	18	21	20	21	19	21	28	19	26	22	23	22	28	30	27	33	36	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70000	-137.380046579395810	-135.374016878779003	-2.006029700616804	0.000077201148722	0.000010633078740	0.137732131135956	0.955066830726542	0	2	4	7	6	8	6	9	8	8	9	12	13	12	11	14	14	15	17	17	17	18	19	18	21	20	21	20	20	22	22	21	22	24	23	24	27	0	1	2	3	3	7	3	4	5	5	6	11	14	11	11	14	15	17	18	18	18	21	24	20	20	22	29	24	22	28	27	26	28	35	25	33	36	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70500	-154.114426753066596	-151.957563715870691	-2.156863037195899	0.000099132218784	0.000011666748750	0.117688768530618	0.855624546466200	-1	1	3	5	7	8	7	7	9	8	10	11	13	13	10	14	14	15	16	18	16	18	18	18	21	20	22	20	20	22	21	22	22	25	23	23	24	0	1	2	3	4	3	4	4	8	7	7	6	12	12	5	14	6	17	18	18	18	21	19	18	20	22	28	20	22	29	24	26	28	30	32	33	36	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
71000	-141.734318451437844	-139.522399568419729	-2.211918883018119	0.000116643909199	0.000013010849597	0.111543326066999	0.972923007579381	-1	2	4	6	6	7	6	8	9	10	8	11	12	11	11	13	14	16	17	17	17	18	20	20	19	19	22	18	20	18	21	21	23	25	23	24	27	0	1	2	3	3	7	3	4	6	11	7	11	12	9	9	15	14	17	18	18	18	21	19	20	20	22	24	18	26	21	24	29	24	27	32	27	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71500	-158.154172496601888	-156.407503415296560	-1.746669081305340	0.000102117948933	0.000019405689538	0.190032112288786	0.943923352949743	-2	2	4	6	6	8	6	9	10	8	11	11	14	13	11	15	14	16	17	18	17	18	20	20	22	19	21	20	20	21	22	21	22	22	23	23	27	0	1	2	3	3	7	3	10	7	7	10	10	11	11	10	15	9	17	18	18	18	18	20	26	30	22	26	20	22	28	27	22	24	24	32	28	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
72000	-169.852056408669625	-167.418982562883571	-2.433073845786069	0.000146102252872	0.000013347109448	0.091354576573039	0.693440756114106	0	2	4	7	6	7	7	8	9	11	10	12	13	11	11	14	14	14	16	16	16	18	18	19	20	20	22	20	20	21	22	22	23	23	24	24	26	0	1	2	2	2	5	2	4	7	9	6	15	12	9	8	13	9	13	18	18	18	19	20	23	19	22	26	24	22	25	19	26	28	27	27	30	33	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	3	2
72500	-158.997712262244448	-156.985023815134383	-2.012688447110076	0.000107137429839	0.000014648814327	0.136729193046244	0.743826416184326	-1	2	4	6	6	7	8	10	10	9	10	12	12	13	12	14	14	15	17	17	13	17	19	19	21	19	21	19	20	21	21	23	23	23	24	23	27	0	1	2	3	3	5	6	4	6	6	7	4	11	8	9	15	21	21	18	18	9	21	19	20	24	22	22	19	22	29	23	27	25	30	33	28	27	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2
73000	-153.955387251648631	-151.327650855290841	-2.627736396357789	0.000160657260911	0.000012516284934	0.077906749204093	0.961684104417492	-1	2	5	4	6	8	7	8	7	9	11	11	12	12	11	13	14	16	17	18	15	18	19	19	20	20	20	20	20	21	22	22	21	24	23	23	27	0	1	4	2	4	7	5	9	5	9	10	10	11	7	10	11	15	21	18	19	17	18	18	19	20	22	19	20	22	24	30	30	24	32	31	33	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
73500	-170.288210973818678	-168.493905243356977	-1.794305730461696	0.000115358774947	0.000020525581764	0.177928222398813	0.912566222460192	0	1	4	6	6	8	6	10	8	10	9	10	12	12	12	15	13	15	16	17	17	17	19	20	19	19	21	20	21	21	21	23	22	25	23	24	27	0	1	2	3	3	7	3	4	3	2	6	9	12	9	10	15	14	17	18	19	18	17	18	20	22	22	25	19	26	23	23	30	28	35	25	28	36	1	1	1	1	1	1	1	2	1	4	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
74000	-150.333555196440670	-148.524286184341236	-1.809269012099444	0.000089963217939	0.000015691326304	0.174419353412389	0.924880202231980	0	2	4	7	6	8	6	10	9	11	11	10	13	10	12	15	14	15	16	17	17	18	19	18	19	20	21	20	19	22	21	21	21	25	22	24	27	0	1	2	3	3	7	3	9	3	8	6	7	11	4	14	13	9	17	18	19	19	21	19	21	19	29	29	25	22	26	23	26	28	30	28	33	36	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74500	-163.340596548367444	-161.919747367852096	-1.420849180515356	0.000079307279654	0.000029304923398	0.369511141048134	0.806488062034915	-1	3	5	7	6	8	6	10	8	10	10	12	14	13	11	14	12	15	17	17	16	18	19	20	22	20	21	19	20	21	22	22	24	25	24	23	27	0	1	2	7	2	7	2	6	7	6	6	10	8	15	6	15	10	14	18	18	18	21	20	22	18	22	24	20	22	28	23	26	25	27	24	28	36	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	3	2
75000	-201.252617169627570	-199.842017173143489	-1.410599996484092	0.000104549594101	0.000040156941379	0.384094665538874	0.581747355374404	-1	2	4	7	4	6	8	9	9	10	10	11	13	12	10	14	14	15	16	17	17	19	20	19	21	20	21	19	19	21	21	22	24	24	24	24	27	0	1	2	6	2	5	6	6	4	8	7	15	8	4	8	11	10	14	18	18	19	14	20	17	19	29	21	20	20	16	20	20	30	32	30	28	28	1	1	1	1	1	1	1	1	1	1	1	1	4	3	1	2	2	1	1	2	1	4	1	3	2	1	1	1	1	3	1	3	2	1	2	3	4
75500	-196.073629500868293	-194.519967610504693	-1.553661890363595	0.000114392256130	0.000029990019835	0.262168269507819	0.768879220217307	0	2	4	6	6	8	7	8	9	10	9	11	13	12	12	15	15	14	16	17	17	18	19	17	18	20	20	20	20	22	21	22	23	25	23	23	27	0	1	2	2	3	3	1	4	5	4	3	3	5	10	11	15	13	10	18	18	18	19	20	15	18	22	17	20	22	31	19	23	30	35	31	28	36	1	1	1	2	1	2	2	1	2	2	3	3	2	2	2	1	1	1	1	1	1	1	1	3	2	1	2	1	1	1	2	2	1	1	1	2	2
76000	-162.221744786750122	-160.417569968886312	-1.804174817863816	0.000113455636434	0.000019922747568	0.175599451862237	0.840159951426710	0	2	4	7	6	6	8	9	8	10	11	12	13	12	10	12	14	15	16	17	17	18	19	19	21	20	20	19	21	20	21	23	23	25	24	24	28	0	1	2	3	3	3	6	4	5	7	9	11	15	10	9	10	14	17	17	18	18	21	20	13	19	22	28	20	22	28	27	27	27	30	33	27	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	3	1	2	2
76500	-171.510574472003469	-169.852093562954337	-1.658480909049120	0.000095289793916	0.000020696788235	0.217198373342268	0.793539057280220	-2	1	4	6	7	8	8	9	10	10	7	9	13	12	11	12	12	14	17	17	16	18	20	19	21	20	20	19	21	21	21	22	23	24	23	23	26	0	1	2	2	3	11	11	11	5	7	3	6	16	10	11	11	9	17	18	18	18	21	19	19	28	22	24	18	24	19	27	27	25	32	31	30	36	1	1	1	3	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1
77000	-173.419578116172829	-171.827786126202199	-1.591791989970632	0.000114853275409	0.000027982992437	0.243641222571118	0.787030298069411	-1	3	4	6	5	7	7	8	9	10	10	10	14	12	11	13	14	16	16	18	16	18	18	20	21	18	21	20	20	22	22	22	23	25	24	24	26	0	1	2	5	2	2	3	4	8	8	4	6	14	12	7	15	14	15	17	19	17	17	19	20	19	21	24	20	26	24	23	29	24	29	30	28	36	1	2	1	1	1	1	1	2	1	1	2	2	1	2	2	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1
77500	-186.932802722010990	-185.272321018448451	-1.660481703562525	0.000125650389879	0.000027202887353	0.216496641032086	0.720780977705777	0	2	4	5	6	7	8	9	9	10	10	11	12	12	11	14	14	15	16	17	16	18	18	19	20	19	21	19	20	21	22	22	24	24	24	22	28	0	1	2	3	2	5	5	6	4	5	6	6	15	10	8	11	9	16	18	13	4	18	18	22	23	22	26	19	22	26	27	26	30	29	32	25	30	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	3	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	3
78000	-160.547888978103259	-157.964507455597158	-2.583381522506092	0.000120935355516	0.000009758655732	0.080693157850377	0.816882072480073	0	2	4	7	5	6	7	9	10	11	9	9	13	12	11	13	12	14	16	18	16	18	20	20	21	19	22	18	20	22	21	22	23	25	23	24	27	0	1	2	6	3	3	3	4	12	8	7	7	9	10	11	11	10	17	18	18	18	21	20	20	20	22	31	18	22	26	20	22	25	29	27	35	36	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2
78500	-163.125847204650540	-161.253702779454329	-1.872144425196199	0.000111127480499	0.000017887759962	0.160966125402268	0.756242152114169	0	1	3	5	7	7	8	9	9	11	10	11	14	12	11	12	13	14	16	17	16	19	19	20	21	18	21	20	21	21	21	22	24	24	23	23	26	0	1	2	2	4	1	4	3	5	11	7	9	14	9	8	10	10	17	18	19	18	26	18	20	23	21	23	20	22	28	24	29	24	29	31	28	35	1	1	1	2	1	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1
79000	-160.431533312484959	-158.389125642867640	-2.042407669617314	0.000144206193825	0.000019092934860	0.132400241306363	0.935164053486361	0	1	3	6	5	8	7	9	10	11	9	11	14	13	12	14	15	14	16	17	16	19	19	18	21	18	20	20	21	21	22	22	22	24	24	23	26	0	1	2	5	3	7	4	7	8	6	7	6	12	12	9	14	18	7	18	19	13	26	20	17	27	21	24	24	26	27	30	29	28	29	33	30	35	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79500	-172.052680399216257	-170.228693363669095	-1.823987035547153	0.000143268038177	0.000024511804892	0.171090532154373	0.764958854276774	0	2	3	5	7	7	7	9	8	11	8	10	14	12	12	14	15	14	17	17	16	18	19	20	21	18	22	19	20	22	20	22	21	24	23	23	28	0	1	1	2	4	4	4	6	4	8	7	7	14	12	12	14	18	14	18	18	18	20	20	21	20	21	24	20	22	20	23	22	28	22	27	24	27	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	3	1	2	2
80000	-186.055309048392360	-184.494183523572048	-1.561125524820301	0.000114850200895	0.000029665344526	0.258295974191885	0.628295993001138	-1	1	3	7	6	5	7	9	8	11	9	12	14	13	11	13	14	15	17	18	16	18	18	19	21	20	21	20	20	21	21	21	23	24	23	23	27	0	1	2	6	6	3	2	7	5	11	5	11	10	12	3	10	11	15	18	19	18	21	18	12	19	22	26	20	24	19	23	24	27	30	29	25	25	1	1	1	1	1	1	2	1	1	1	2	1	2	1	4	1	2	1	1	1	1	1	2	3	2	1	1	2	1	2	2	1	1	2	1	1	2
80500	-191.689351179949057	-190.279058502040499	-1.410292677908548	0.000094866579482	0.000036482209985	0.384563353969694	0.715853214038586	0	2	4	7	5	8	6	9	8	10	10	12	13	11	12	13	15	14	17	17	17	17	19	20	21	18	21	19	19	19	20	22	22	24	23	24	28	0	1	2	1	3	3	3	4	3	9	6	6	12	10	11	14	18	13	18	18	18	3	20	21	31	19	19	22	26	22	19	27	25	32	24	28	36	1	1	1	3	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	7	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2
81000	-196.081909583335658	-194.560436480819419	-1.521473102516252	0.000095360668482	0.000026752940299	0.280544806629868	0.696427916786763	0	1	4	6	7	7	6	9	10	10	9	12	11	13	10	14	15	13	16	17	16	18	19	20	22	20	21	20	21	22	21	23	23	25	23	22	28	0	1	1	3	7	1	2	4	8	4	4	6	10	9	5	15	14	11	18	19	18	21	20	20	28	22	18	19	22	28	24	19	29	22	31	28	30	1	1	2	1	1	2	2	2	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	2	2	1	1	3	1	4	1	1	2
81500	-168.450237002118371	-166.605995344145668	-1.844241657972714	0.000107209087820	0.000017871262819	0.166695409712596	0.749864724156645	-1	1	4	3	5	7	6	9	9	11	10	12	13	13	11	13	13	14	16	18	17	18	18	20	22	19	21	20	19	21	22	21	24	25	23	23	26	0	1	1	2	4	7	3	6	6	8	7	9	12	15	3	11	11	17	18	19	18	21	18	20	28	22	14	20	22	28	24	22	25	29	27	30	33	1	1	2	1	1	1	1	1	1	1	2	3	1	1	3	1	2	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1
82000	-143.065248859770179	-141.265690060566783	-1.799558799203389	0.000104232039582	0.000018415883231	0.176681597180501	0.951038585997718	-1	2	4	6	6	8	7	10	10	9	9	11	13	12	12	14	14	15	16	17	16	18	18	18	19	19	21	20	21	20	21	22	22	24	23	22	27	0	1	2	3	3	7	4	11	6	5	6	11	8	8	9	15	9	17	18	18	18	21	19	21	20	22	23	25	26	25	30	29	29	29	31	28	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
82500	-193.710510671062650	-192.109015559851144	-1.601495111211499	0.000179435412121	0.000042952484696	0.239375740762810	0.694472342748420	0	2	3	7	5	8	6	9	9	11	10	11	13	12	11	13	14	16	15	18	17	19	20	19	20	19	21	20	20	20	22	23	23	22	23	23	27	0	1	2	7	1	7	2	6	4	8	6	6	15	12	4	15	14	14	16	19	19	16	20	20	20	21	26	18	26	26	23	29	20	29	27	29	28	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	4
83000	-182.453607882176044	-180.901368673871787	-1.552239208304271	0.000086158868683	0.000022653018159	0.262921490327574	0.562291587173550	0	3	5	7	6	7	8	9	9	9	10	10	12	12	11	14	14	14	15	16	16	18	18	19	21	19	20	18	20	21	22	22	23	21	23	24	26	0	1	2	2	3	1	2	6	4	2	10	6	9	9	12	11	13	13	14	18	18	21	20	23	28	22	24	20	22	28	23	29	27	22	25	28	33	1	1	1	3	1	3	2	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	4	2
83500	-163.148459840579847	-161.278082264708360	-1.870377575871492	0.000119998199506	0.000019357913164	0.161318363472683	0.750772564383420	0	2	3	5	6	8	7	9	9	10	10	11	13	11	12	13	14	15	17	18	17	16	19	20	21	18	21	19	21	19	21	22	23	24	22	23	27	0	1	1	2	4	7	4	4	7	6	6	9	8	11	10	10	15	17	18	19	18	17	20	26	30	22	20	19	30	19	30	24	19	27	30	28	36	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	3	1	2	2
84000	-169.444901204544522	-167.659930268532889	-1.784970936011638	0.000072325145284	0.000013031857712	0.180184328157150	0.774421747383993	-2	2	4	6	6	6	8	9	8	10	10	11	13	10	11	14	13	15	17	18	17	19	19	20	20	18	21	20	20	21	21	22	23	24	23	24	27	0	1	2	2	3	3	6	4	3	6	7	7	12	9	9	7	15	9	18	19	18	26	20	18	20	21	29	20	22	23	23	29	30	22	24	28	33	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	3
84500	-181.002920881205995	-179.347030928854537	-1.655889952351468	0.000110189128161	0.000024033792253	0.218114006838832	0.870216401150600	0	2	4	6	5	4	7	8	10	10	9	12	14	13	11	13	14	16	15	16	15	19	19	19	21	18	21	18	21	18	18	22	22	25	23	23	26	0	1	2	3	3	2	3	4	11	7	7	15	14	15	9	10	9	9	17	17	17	31	31	17	31	20	23	20	22	18	19	27	30	22	27	33	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2
85000	-154.821474023111108	-152.734679044125386	-2.086794978985720	0.000138962209576	0.000017557891053	0.126350114226630	0.937945716579341	-1	3	2	5	6	7	8	9	8	8	10	10	13	12	11	15	15	15	17	17	14	17	19	19	21	19	21	19	20	21	21	22	23	24	24	23	28	0	3	1	2	2	4	6	10	5	5	6	6	15	11	11	11	21	21	18	18	14	21	20	19	24	22	26	19	22	28	24	27	24	30	32	25	36	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2
85500	-167.423045294152075	-165.217454801676581	-2.205590492475486	0.000109738823671	0.000012315215483	0.112222958753813	0.538907752544573	0	2	4	5	6	8	7	9	10	10	9	11	11	12	11	14	14	15	17	17	17	18	17	19	21	20	21	19	20	22	22	22	23	25	23	22	27	0	1	2	1	3	7	4	3	11	4	7	11	6	10	6	11	9	17	18	18	18	21	18	21	19	22	28	20	22	28	19	29	30	26	27	28	33	1	1	1	2	1	1	1	3	1	2	1	1	3	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	3	1	1	2
86000	-159.878024997064813	-157.798037358004166	-2.079987639060640	0.000123266971122	0.000015685432085	0.127247647462589	0.963486369665010	0	2	4	6	5	8	7	8	10	11	8	11	13	12	11	14	12	15	15	17	16	18	19	20	21	19	20	19	21	22	21	23	24	23	24	22	27	0	1	1	3	3	7	5	4	8	8	4	6	17	15	3	14	15	13	13	19	18	21	21	23	28	22	20	18	24	22	23	24	36	29	36	27	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2
86500	-171.952076038876982	-170.062443326977643	-1.889632711899351	0.000104589718712	0.000016478367820	0.157552463311905	0.686215603996510	-1	3	5	7	6	7	6	9	9	10	10	11	14	12	11	13	13	16	16	17	16	18	18	18	21	20	22	19	21	20	20	21	23	24	23	24	27	0	1	2	5	3	7	3	4	5	9	7	9	10	12	4	11	15	17	17	18	13	21	13	21	22	22	20	19	22	22	24	26	25	29	25	28	33	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2
87000	-173.731267063528747	-172.117248301078007	-1.614018762450729	0.000071280233480	0.000016686835519	0.234101863930753	0.768122388273258	-1	3	4	6	6	8	8	8	10	10	10	11	13	12	11	14	13	15	16	17	17	19	19	20	21	20	21	20	21	22	22	21	23	23	23	22	27	0	1	2	3	3	4	3	4	4	7	6	10	14	6	11	15	10	17	18	19	15	19	20	21	20	22	16	18	22	26	23	22	25	30	27	28	36	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	3	1	2	1	2	1	4	3	1	1	1	1	1	1	1	1	3
87500	-163.169432776509069	-161.449615852304248	-1.719816924204814	0.000105125220916	0.000020769562551	0.197569739881921	0.852427299680066	-1	2	4	7	5	8	7	10	10	10	10	11	12	12	11	13	13	15	17	17	16	18	19	20	22	19	22	19	21	20	21	23	20	24	22	24	27	0	1	2	5	3	7	5	4	7	6	4	10	10	11	9	10	10	17	18	18	18	18	19	23	30	22	29	19	22	19	23	27	28	35	30	33	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
88000	-145.757568185869076	-143.795249652072442	-1.962318533796627	0.000092498693784	0.000013379089569	0.144640848661647	0.952297450511322	0	2	4	6	6	8	8	9	8	10	10	11	13	12	9	14	14	15	16	18	17	18	20	18	20	19	21	19	20	22	21	23	23	23	24	23	26	0	1	2	3	3	5	4	9	4	6	7	15	12	12	6	10	9	17	18	19	18	19	20	19	20	22	23	19	26	25	24	30	28	26	32	30	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
88500	-190.299082804644030	-188.844671210135715	-1.454411594508322	0.000068845202482	0.000022841682595	0.331783214691894	0.493547798812213	0	2	2	6	5	6	7	10	9	11	11	12	14	12	12	14	15	14	16	17	17	18	18	19	21	19	21	20	20	20	21	22	23	24	23	24	27	0	1	1	2	2	2	6	6	3	4	7	10	8	9	7	11	13	14	18	19	17	21	19	21	30	21	29	20	22	10	20	27	28	22	31	28	36	1	1	1	3	2	2	1	3	3	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	3	1	2	2	1	2	2
89000	-215.912525550943968	-214.282487150816223	-1.630038400127758	0.000111138016763	0.000025306600419	0.227704264989221	0.522054455950195	-1	2	4	6	5	8	7	10	9	10	10	12	13	12	12	13	13	14	17	17	14	19	20	20	21	19	21	19	20	19	21	22	23	23	23	24	28	0	1	2	1	2	7	4	6	6	6	4	9	7	3	11	6	12	17	18	18	13	14	19	26	23	17	20	20	21	7	20	13	23	22	27	33	30	1	1	1	3	2	1	1	2	1	1	3	2	3	4	1	2	1	1	1	1	1	2	2	1	1	3	2	1	3	6	2	3	1	2	1	1	5
89500	-161.727858484163590	-159.669835865445179	-2.058022618718409	0.000101971079351	0.000013278422051	0.130217529676089	0.622503915719279	0	1	4	6	6	8	7	10	9	10	8	12	13	11	10	14	12	14	17	17	16	18	19	19	22	19	21	19	20	21	21	22	23	24	23	23	27	0	1	1	3	3	7	4	6	7	11	5	11	10	9	11	7	15	17	18	18	18	20	20	20	31	22	23	20	26	23	23	24	30	26	24	28	33	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2
90000	-141.442716478867339	-139.629156794477410	-1.813559684389915	0.000101404246844	0.000017587217345	0.173436694149482	0.924993042442224	-1	2	5	5	7	7	7	10	9	11	10	10	12	12	11	14	14	15	17	17	16	18	19	19	22	20	21	19	20	22	21	22	22	24	23	23	25	0	1	2	2	3	3	4	9	6	11	9	6	11	12	8	11	13	17	18	18	18	21	19	19	27	22	23	19	22	28	23	29	24	29	30	33	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1
90500	-155.206136469718984	-153.132357041364600	-2.073779428354380	0.000075072418697	0.000009614936995	0.128075492460331	0.885540362138774	0	2	4	7	6	7	8	10	10	9	9	11	13	13	11	14	15	15	17	17	17	17	19	20	21	19	21	19	20	22	21	22	23	23	24	24	27	0	1	2	5	3	3	5	10	11	4	5	10	15	15	7	13	13	14	18	18	18	18	20	21	28	22	29	20	22	28	29	29	30	24	27	30	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	2	1	1
