step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
14500	-751.129681661949348	-757.985169612908749	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681173523396939	0	7	16	17	29	23	22	35	27	34	34	40	41	33	44	46	35	42	38	39	38	47	32	41	48	43	38	51	52	50	52	52	56	50	54	51	54	54	55	52	51	58	53	61	59	58	55	51	57	57	61	60	59	65	61	54	60	62	61	64	64	66	61	64	64	63	64	67	62	67	67	66	69	73	73	73	73	73	69	78	74	70	87	81	77	78	78	78	81	84	85	88	93	103	103	0	1	2	0	4	4	4	9	6	7	7	14	23	9	10	23	23	23	14	11	14	20	7	21	18	23	14	18	16	16	18	34	43	26	41	24	30	48	25	30	13	40	25	40	31	22	40	13	40	34	30	33	30	41	30	40	34	35	37	0	40	38	31	52	39	29	38	52	29	60	57	55	61	46	68	66	68	63	57	68	57	62	84	87	53	57	74	30	63	86	86	0	91	90	93	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	3	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	3	1	2	1	1	1	2	2	1	1	1	3	3	1	4	1	2	1	1	2	3	1
15000	-803.292352186611197	-810.147840137570597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582287178758775	1	8	15	15	28	27	23	30	30	33	34	32	45	37	42	44	36	41	39	42	44	45	38	47	46	44	48	49	51	50	51	55	62	47	53	50	54	49	54	53	53	59	56	57	58	57	45	55	49	58	66	58	55	64	66	57	62	60	64	66	65	54	61	64	62	64	68	62	67	72	64	68	72	72	72	68	67	71	73	78	74	73	78	79	77	79	80	81	86	87	81	85	95	102	106	0	1	2	0	4	7	4	6	6	7	7	4	20	12	23	19	11	11	14	11	14	20	11	21	23	17	6	16	18	47	18	34	25	17	22	27	47	23	13	47	22	40	39	47	31	41	23	29	34	32	44	25	40	13	40	37	52	41	53	0	66	38	29	44	49	48	39	25	66	60	62	59	44	41	65	48	37	63	69	77	71	68	75	73	68	52	39	83	75	86	81	0	86	93	90	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	3	1	1	3	2	2	1	1	2	2	3	1	2	1	1	2	2	1	1	1	1	1	3	2	1	4	2	1	1	1	3	1	1	2	1	1	2	2	2	3	1	1	2	1	2	2	1	3	2	1	2	2	2	2	2	1	2	2	4	1	2	2	2	1	2	2	3
15500	-753.522227208919958	-760.377715159879358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695486258364182	-1	3	12	16	26	24	27	29	27	31	33	38	38	38	41	47	37	39	32	41	40	45	41	45	46	46	46	48	51	49	48	56	58	53	53	52	47	54	52	54	52	60	54	57	54	56	52	55	54	62	66	58	62	63	57	56	63	60	61	63	66	62	61	64	65	66	65	65	69	70	69	70	71	74	72	70	69	74	73	78	71	74	87	79	72	82	79	81	71	85	89	84	84	106	106	0	1	1	0	4	4	6	6	6	7	7	8	9	19	10	18	11	11	8	13	19	13	11	21	23	23	14	13	11	9	13	26	25	26	22	21	23	16	25	37	22	37	30	47	31	41	37	38	13	26	42	39	40	41	47	29	13	41	55	0	42	48	28	33	55	48	29	42	57	60	62	59	33	58	68	48	68	73	66	68	71	85	88	89	66	66	78	63	52	79	86	0	86	90	91	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	2	2	3	2	1	1	2	1	2	2	1	2	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	3	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	3	2	2	2	1	1	2	1	1	1	2	1	3	1	3	2	2	1	1	1	2	3
16000	-783.800673207981049	-790.656161158940449	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607528215234690	1	7	12	17	28	25	25	35	30	34	34	38	36	39	38	45	31	44	37	43	44	46	40	47	45	46	47	51	52	47	49	58	59	52	42	49	56	52	57	53	57	55	50	61	61	59	52	58	53	60	62	58	60	62	65	61	64	58	61	58	67	62	63	59	64	60	61	64	67	68	66	69	69	65	70	64	74	72	72	77	67	76	88	79	76	79	80	82	83	84	84	89	93	97	105	0	1	2	0	4	4	4	4	4	7	7	8	11	19	10	23	7	13	8	13	8	23	7	21	23	13	19	30	25	18	13	34	40	26	7	24	40	16	47	30	13	47	16	30	43	35	30	29	7	34	39	40	40	41	59	18	29	35	42	0	18	66	33	43	33	29	38	18	64	60	62	52	63	23	66	48	18	68	69	75	29	48	89	80	57	79	73	84	78	86	79	0	91	90	93	1	1	1	1	2	2	1	3	2	2	2	1	1	1	1	1	1	3	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	3	1	3	1	1	4	2	1	1	1	1	1	1	2	4	2	1	3	1	1	1	1	2	1	3	1	3	1	2	1	3	1	1	3	2	1	2	3	2	1	1	2	1	1	1	2	1	1	1	2	2	1
16500	-774.441312581989564	-781.296800532948964	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706856047919037	-2	5	12	15	29	21	27	32	30	31	34	35	43	38	44	43	36	42	40	38	43	39	38	44	43	42	44	45	50	48	53	57	56	49	50	46	55	48	49	50	57	60	54	62	60	58	57	55	51	61	67	56	60	63	62	58	59	60	65	59	65	64	59	60	59	65	61	69	70	69	70	69	69	66	72	69	72	77	72	75	74	75	84	76	77	82	74	80	83	85	89	88	94	105	101	0	1	2	0	7	4	6	9	7	7	7	8	22	8	18	23	11	11	14	5	14	4	11	21	11	17	14	18	16	18	39	34	39	26	22	24	25	16	25	20	16	47	39	43	31	37	30	29	6	34	30	25	40	41	47	49	48	13	55	0	47	39	40	39	40	29	37	53	58	60	48	47	63	54	68	48	39	73	57	68	66	39	78	73	71	79	63	73	80	86	86	0	91	86	93	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	2	1	1	1	1	2	1	2	2	1	3	1	2	3	1	1	1	2	1	1	2	1	4	2	3	2	2	2	1	1	1	3	1	1	1	3	1	2	2	2	1	1	2	1	2	2	1	1	1	2	2	1	3	1	1	4	2	1	2	2	3	2	1	1	1	1	2	3	2
17000	-760.195056030167621	-767.050543981127021	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729211462842330	0	9	17	13	31	20	24	36	28	31	33	31	36	39	45	46	35	42	38	40	42	48	41	47	48	47	41	48	52	42	51	54	59	52	53	52	50	54	57	48	46	50	53	62	58	56	57	48	51	63	67	55	56	64	63	60	56	61	66	67	63	61	62	62	65	58	65	67	70	73	60	61	71	66	74	70	72	77	72	80	74	66	87	82	73	78	82	76	88	81	88	87	94	103	107	0	1	2	0	7	4	4	12	4	7	12	6	12	12	10	23	7	11	8	13	14	18	11	21	16	17	14	18	48	11	18	26	52	17	13	24	40	31	25	30	20	40	18	30	31	35	40	18	40	34	55	25	18	35	42	49	48	35	56	0	47	66	39	38	72	29	47	55	57	60	57	47	63	55	68	55	47	33	66	75	35	44	84	52	82	69	78	52	75	86	86	0	91	90	93	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	3	1	1	2	1	1	1	1	3	2	1	1	2	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	3	1	1	3	1	1	5	1	1	1	3	2	1	2	1	2	3	2
17500	-773.360732372421580	-780.216220323380981	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632779283968520	-3	10	16	20	31	27	26	31	23	33	36	37	36	35	44	40	40	41	37	35	43	43	43	46	45	43	44	50	54	48	51	49	55	47	50	52	55	50	60	51	54	55	57	61	61	49	57	56	57	61	64	57	61	62	63	62	63	59	60	64	65	63	62	61	67	64	69	66	66	71	68	63	67	70	71	71	74	74	73	76	70	71	75	83	75	80	77	75	88	78	90	89	96	109	104	0	1	2	0	4	9	9	9	4	7	4	5	7	8	10	11	11	16	14	7	19	11	16	8	11	17	14	13	25	23	13	26	23	26	22	24	40	16	35	30	22	30	42	47	25	11	30	38	30	34	37	23	37	52	64	49	45	35	42	0	33	29	37	29	72	48	29	39	57	60	29	59	63	22	43	62	81	73	69	33	62	66	53	88	74	90	73	73	84	66	86	0	86	90	93	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	3	2	1	1	2	2	1	2	2	3	1	2	1	1	2	3	1	2	2	1	2	3	2	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	3	1	1	4	2	1	1	1	1	3	1	2	2	2	1	1	2	1	2	1	2	1	2	3	1
18000	-734.024048071580751	-740.879536022540151	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744511282759020	-1	6	12	19	29	24	29	29	27	35	34	32	40	37	44	46	36	43	39	34	39	46	43	44	48	47	45	46	48	46	48	55	58	42	51	48	54	53	56	52	54	55	57	63	60	59	56	58	57	64	61	54	59	65	62	62	60	61	65	62	61	64	61	62	55	62	62	64	66	69	68	68	70	67	75	69	70	75	67	75	73	74	87	76	80	76	75	83	82	83	87	86	98	103	101	0	1	2	0	4	4	4	6	6	7	7	8	7	8	10	23	7	11	14	7	14	10	11	21	18	34	14	23	30	13	18	26	22	17	22	24	30	23	25	30	35	30	25	61	31	41	37	29	40	32	42	29	23	58	49	49	29	41	55	0	42	29	33	39	40	33	38	45	57	60	57	65	63	58	68	48	68	55	69	72	48	81	78	45	82	79	73	73	30	86	90	0	91	93	93	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	2	2	3	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3	1	1	2	1	2	2	1	2	1	2	5	1	1	1	2	1	1
18500	-735.507403965626622	-742.362891916586022	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741976416343184	3	10	16	15	25	18	26	32	27	35	31	38	38	38	38	45	39	36	31	43	40	41	42	43	47	46	42	49	52	47	51	55	61	48	47	48	51	55	53	51	49	59	53	61	61	58	50	56	53	60	64	59	62	63	56	56	61	60	65	64	64	59	63	61	61	66	63	66	68	68	65	70	72	64	75	68	69	74	72	71	71	67	88	82	77	77	75	77	85	86	87	80	96	104	99	0	1	2	0	4	4	6	9	6	7	7	8	7	19	10	18	11	11	9	13	19	13	18	21	13	17	14	11	23	23	16	26	55	26	22	24	25	16	25	30	35	40	23	49	31	22	30	16	30	26	55	39	47	58	47	49	48	22	42	0	30	38	33	16	55	67	28	39	64	60	62	65	63	22	42	48	68	63	69	76	48	62	87	88	71	79	73	78	78	86	86	0	91	91	91	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	4	1	1	1	2	2	1	2	1	2	1	1	2	1	1	3	1	1	2	1	1	1	2	1	1	2	2	2	3	3	2	1	2	1	1	2	1	3	1	2	1	1	1	2	1	1	1	2	2	2
19000	-781.391640119813701	-788.247128070773101	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593428945796773	-1	9	14	11	27	25	27	34	25	30	34	34	40	38	41	45	39	39	38	38	44	46	39	42	47	46	43	50	53	43	50	56	57	50	53	51	55	51	50	51	56	55	56	63	56	58	50	56	54	58	65	56	62	65	60	58	59	62	64	63	65	60	60	59	65	61	64	62	71	67	70	68	69	67	72	72	71	78	73	74	69	68	82	82	74	76	73	76	79	79	81	88	93	110	99	0	1	2	0	4	4	9	5	4	6	7	6	6	12	10	11	11	11	8	9	13	13	9	8	16	23	23	23	38	11	13	26	39	17	22	21	30	16	16	30	22	40	25	42	39	35	30	38	40	16	40	39	42	58	33	49	48	64	55	0	40	16	39	33	37	29	13	63	57	60	62	65	61	58	68	48	37	73	69	38	41	29	75	89	81	79	73	77	73	76	82	0	91	91	93	1	1	2	1	2	3	1	2	3	1	2	2	3	1	2	2	1	1	1	2	1	1	3	1	1	1	2	3	1	1	2	2	1	2	2	1	2	2	1	2	2	1	2	1	1	1	2	2	1	2	3	2	1	1	1	1	1	1	1	1	3	2	2	1	1	1	3	1	1	1	1	1	1	1	3	2	3	1	1	3	3	2	1	1	1	1	1	1	2	1	2	1	2	5	1
19500	-779.863483268040341	-786.718971218999741	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584218546028474	0	7	14	18	31	24	24	31	30	34	35	32	41	35	40	46	37	41	41	42	39	47	34	41	45	46	45	49	52	45	53	56	59	50	56	50	53	54	56	51	56	56	55	61	62	52	57	55	58	59	61	55	63	66	58	59	61	63	67	62	69	60	51	61	60	63	70	67	66	68	64	70	63	75	67	72	63	80	74	79	71	76	84	77	74	80	81	81	83	84	89	87	94	107	106	0	1	2	0	4	4	4	6	6	7	7	9	11	6	10	25	23	11	8	5	14	11	7	8	18	17	14	30	30	23	28	34	52	26	13	24	30	22	25	30	46	30	25	30	33	22	37	11	30	34	47	25	40	41	37	42	63	35	55	0	42	25	11	52	47	29	38	66	16	60	29	55	39	46	39	53	42	73	69	33	66	85	13	53	81	69	73	84	78	86	86	0	86	86	93	1	1	2	1	2	1	1	2	1	2	2	1	1	2	1	1	1	2	2	2	1	2	2	2	1	1	2	1	2	2	1	1	1	1	3	1	2	1	1	1	1	2	2	2	1	1	1	2	2	2	1	2	2	1	1	1	2	1	2	1	2	2	3	1	1	2	3	1	3	1	2	3	1	2	1	2	1	2	1	4	2	1	6	1	1	2	3	1	1	1	1	1	3	4	2
20000	-772.023436634199697	-778.878924585159098	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651057876591836	1	6	15	15	30	22	26	34	30	31	29	38	44	40	41	45	38	40	39	40	38	46	40	44	45	48	49	49	54	47	54	55	61	47	55	50	53	53	50	50	58	57	50	57	62	59	59	58	56	62	62	55	58	67	55	56	63	59	65	63	62	64	59	65	63	62	70	62	69	69	67	71	71	76	68	69	68	79	71	74	73	68	85	77	75	78	77	81	85	84	88	85	95	107	99	0	1	2	0	6	4	4	7	4	7	7	8	23	8	10	11	11	11	8	7	6	13	7	21	23	18	8	13	11	23	39	26	25	23	22	21	40	18	25	30	22	37	25	40	41	20	37	16	30	26	52	39	37	41	40	9	46	13	55	0	47	29	52	38	47	48	37	52	57	60	48	55	77	54	68	46	68	75	57	75	64	52	73	80	82	79	63	84	52	79	86	0	90	90	86	1	1	2	1	1	2	2	2	2	1	1	1	1	2	1	2	1	2	1	3	2	1	2	2	1	2	3	1	4	1	1	1	2	1	2	3	1	2	2	1	2	1	2	1	1	4	2	2	2	2	1	2	1	2	1	3	1	3	2	1	1	1	1	2	1	1	2	1	1	1	2	3	1	1	1	2	2	2	1	2	2	1	1	1	1	2	2	1	5	2	3	1	2	3	2
20500	-781.684971201463213	-788.540459152422613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605991349052296	0	7	12	18	20	21	23	27	26	31	25	34	44	39	40	41	39	39	38	30	42	45	37	46	49	49	47	50	51	51	51	55	57	49	49	48	53	54	60	47	54	57	53	53	57	58	54	55	57	62	59	54	62	65	62	62	61	63	61	63	62	65	61	65	60	63	64	66	58	71	67	71	66	74	72	69	69	76	68	81	74	71	78	79	75	77	81	82	85	82	88	91	94	108	102	0	1	1	0	4	4	4	6	6	7	7	8	23	6	10	9	11	4	8	7	14	18	11	21	18	17	19	13	16	40	18	18	52	17	22	24	40	29	33	16	22	30	25	40	25	13	40	17	37	32	38	25	30	41	47	38	41	13	42	0	44	66	33	33	30	41	38	52	48	60	62	55	63	37	55	38	37	73	69	75	66	68	63	78	82	69	78	84	78	79	90	0	86	93	90	1	1	3	1	1	1	1	1	2	2	1	1	2	3	2	2	3	3	2	1	1	1	2	1	2	1	1	2	2	1	2	3	1	2	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	2	2	2	2	2	3	2	1	3	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	3	2	2	2	2	1	3	1	1	4	1	1	2	2	1	1	2	2	4
21000	-796.562552606018471	-803.418040556977871	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591194666751785	0	5	16	16	31	21	27	32	26	33	33	34	38	38	45	44	37	44	38	42	43	46	43	43	48	43	46	50	52	45	48	47	55	46	55	52	53	55	58	47	58	55	54	54	61	53	58	58	54	64	66	59	61	64	63	58	61	62	57	65	64	60	62	58	68	63	63	66	65	70	68	69	71	75	74	66	69	78	71	77	60	70	86	81	78	79	65	78	84	82	86	90	95	106	105	0	1	2	0	4	4	4	7	6	7	9	8	7	7	10	7	10	11	8	17	19	13	11	14	23	17	19	25	30	11	16	26	25	26	15	24	6	22	25	23	22	30	23	28	38	22	30	17	40	23	42	25	59	35	59	42	23	35	35	0	40	38	30	25	44	41	48	41	57	60	62	44	43	41	52	29	52	63	69	73	42	63	88	73	82	79	37	48	75	86	90	0	90	93	91	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	3	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	5	2	1	1	2	2	2	1	1	2	2	4	2	4	2	2	1	1	2	1	3	2	1	1	3	2	2	1	3	1	1	1	1	1	2	2	3	4	2	2	2	2	1	1	1	2	2	2	2	2	2	3	2	1	1	1	2	2	3
21500	-762.109271078478855	-768.964759029438255	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694344321193324	-1	7	16	17	26	25	25	30	21	30	31	38	44	36	44	39	41	40	38	37	43	44	40	46	45	47	46	50	51	47	52	51	61	51	51	52	56	52	58	50	58	55	55	62	57	58	57	57	55	63	60	57	61	66	65	58	63	60	60	66	65	65	59	63	66	64	61	63	70	70	69	61	64	66	71	69	70	72	70	75	72	74	82	83	69	82	77	77	86	79	86	86	96	101	102	0	1	2	0	4	9	4	7	4	7	7	8	11	8	10	11	18	11	14	11	14	20	16	21	20	17	14	17	13	11	13	26	39	17	22	27	40	16	43	30	22	40	18	37	38	35	40	42	40	26	30	17	37	58	44	13	38	13	40	0	52	48	18	63	72	59	23	38	57	60	62	40	43	58	68	44	52	73	48	48	68	85	80	88	66	76	78	66	78	79	86	0	91	93	86	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	1	2	2	1	2	1	3	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	3	1	1	1	2	1	1	1	3	2	1	1	2	2	1	1	1	1	2	2	2	2	3	1	2	1	1	2	1	2	2	1	1	1	2	1	4
22000	-766.637312684289554	-773.492800635248955	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673524427875987	0	6	14	16	28	24	25	31	29	31	35	37	35	40	40	47	40	44	30	43	41	44	39	44	49	48	36	52	53	47	54	53	58	45	53	53	55	54	57	51	57	53	55	57	61	54	58	55	57	65	67	58	56	67	64	59	62	56	66	58	64	56	59	64	66	62	66	65	72	68	63	70	71	74	72	72	71	74	68	81	71	77	87	83	77	80	77	78	85	85	88	88	93	102	102	0	1	2	0	4	4	4	5	6	7	7	8	5	27	10	17	11	23	6	13	19	13	13	21	11	34	19	18	16	11	18	34	25	17	22	24	42	23	18	30	22	30	16	40	33	22	40	29	40	38	47	25	40	58	44	44	29	22	55	0	25	18	44	47	49	48	44	48	79	60	37	65	48	58	68	40	64	75	57	63	39	48	87	87	66	79	73	73	80	80	90	0	91	90	91	1	1	2	1	2	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	3	2	1	2	1	1	2	1	2	2	1	1	2	1	1	1	2	1	1	2	3	1	1	2	2	1	1	1	2	2	1	1	2	1	1	2	2	2	2	1	1	2	3	3	3	1	2	2	4	1	2	1	1	1	1	1	2	2
22500	-782.026280815028940	-788.881768765988340	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700654227253407	1	4	16	20	27	23	26	37	30	34	30	33	43	34	42	43	32	40	29	39	39	46	42	44	46	45	48	51	52	49	52	55	55	48	51	49	51	51	59	50	57	57	52	62	61	53	54	55	49	49	60	58	60	64	56	56	60	64	63	60	64	63	60	63	62	67	69	65	69	70	68	67	66	73	69	70	71	79	75	81	70	72	87	82	78	81	78	72	83	84	80	91	93	105	105	0	1	2	0	4	4	4	12	6	7	7	19	6	19	10	11	11	5	6	7	9	18	11	21	11	17	24	9	13	18	16	28	25	26	22	24	30	16	25	7	35	47	25	42	31	35	30	29	16	26	33	10	30	41	37	30	48	41	55	0	40	23	33	39	28	48	40	53	64	60	62	55	63	22	68	73	65	39	82	68	66	76	89	78	82	79	73	73	73	91	79	0	91	90	93	1	1	2	1	2	1	1	1	2	2	1	1	3	2	2	2	1	3	2	2	4	1	2	1	2	1	1	4	1	2	1	1	2	1	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	3	3	1	1	2	2	3	1	1	2	2	2	2	5	1	1	2	3	1	2	1	1	1	1	1	1	3	1	1	1	1	1	2	2	3
23000	-762.721878077416363	-769.577366028375764	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693996723722138	-2	8	13	17	28	23	27	27	30	32	34	34	40	37	42	38	39	38	33	37	41	47	44	45	50	47	41	51	50	45	53	56	60	46	54	51	54	54	44	51	56	59	56	58	58	57	57	54	58	61	61	60	60	65	63	61	59	62	65	61	64	58	57	62	66	66	66	66	73	71	68	71	70	75	70	70	75	78	71	73	71	70	88	79	79	77	76	82	87	80	84	89	93	104	99	0	1	2	0	4	4	4	6	6	7	7	7	7	19	10	7	11	11	9	11	14	20	18	21	18	17	19	18	39	11	25	34	38	16	23	24	40	11	16	30	22	47	28	37	31	35	37	29	37	26	63	29	47	35	63	49	62	22	55	0	40	28	39	25	37	48	28	25	79	60	62	37	63	28	52	48	75	73	66	75	57	66	78	66	81	76	68	80	78	86	86	0	91	95	91	1	1	1	1	2	1	2	1	2	2	1	1	3	1	1	2	1	1	1	1	1	2	1	1	2	2	1	3	1	3	1	3	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	2	1	3	2	2	1	1	1	2	1	1	1	1	2	2	3	2	2	3	1	2	2	2	2	2	2	2	1	2	1	1	2	1	2	3	2	1	2	1	2	1	1	1	1	1	2
23500	-742.057485375625561	-748.912973326584961	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.760129432834186	-3	0	11	14	23	24	28	30	30	32	34	36	45	35	40	41	40	41	36	39	40	45	42	46	48	46	43	44	53	44	46	50	61	43	48	53	50	51	58	53	55	58	57	55	58	57	57	57	55	61	66	54	63	60	63	58	59	63	66	65	64	56	52	62	63	65	64	67	71	67	65	69	66	70	70	69	70	77	72	78	69	76	83	75	76	79	76	78	76	85	87	81	96	106	105	0	1	2	0	4	4	6	6	6	7	5	8	20	6	10	11	11	11	14	7	19	20	11	21	30	34	14	16	23	18	7	34	63	7	13	24	30	11	52	38	35	30	52	30	29	35	37	29	30	34	42	25	47	46	44	49	48	38	55	0	42	29	31	63	44	48	38	33	48	60	62	44	33	46	68	66	51	73	52	75	29	66	88	68	76	79	73	73	72	86	86	0	91	93	93	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	2	1	1	1	3	1	2	1	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	2	2	1	2	1	1	1	2	3	1	2	2	1	1	1	1	2	2	2	1	1	1	2	1	2
