step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75
34500	-582.472218582913911	-581.635059082345492	-0.837159500568447	0.000109515802100	0.000044276542645	0.404293643438344	0.996011377421555	0	5	11	7	12	5	9	14	15	18	11	23	11	16	19	10	13	13	15	15	18	15	22	14	28	21	23	24	23	22	26	21	24	23	23	28	28	29	28	29	29	31	31	28	30	33	32	33	33	31	36	35	37	38	40	38	36	42	33	40	35	39	43	48	44	48	48	43	55	47	55	58	51	59	66	0	1	7	1	3	1	2	13	2	6	7	18	2	5	8	6	2	4	13	13	3	1	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	28	49	41	61	58	59	62	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-569.426196974837239	-564.078448554988313	-5.347748419848952	0.000153036193548	0.000039849373207	0.260391821585876	0.982322601898571	-1	4	9	8	13	9	3	15	15	12	12	23	9	16	18	10	9	17	17	19	18	18	21	15	29	19	22	21	22	16	29	22	25	23	24	29	26	29	22	31	29	31	34	26	32	33	27	31	33	36	37	34	34	37	37	39	43	45	38	36	38	43	47	43	47	50	59	55	52	47	51	56	58	58	67	0	1	7	2	3	2	1	13	2	1	7	18	2	5	8	2	2	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	62	62	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-577.045191516254704	-573.166032791396105	-3.879158724858621	0.000138880580861	0.000040535332248	0.291871851318209	0.975188336030610	-3	3	9	4	12	0	7	11	10	11	12	19	4	15	14	14	8	13	17	14	15	12	19	19	30	17	20	21	19	25	28	25	21	20	25	28	24	27	22	29	28	27	29	32	30	32	30	30	35	33	38	36	37	36	44	41	34	46	35	41	37	43	46	39	51	49	55	52	52	52	57	55	59	59	63	0	6	7	6	3	1	2	13	6	6	7	18	6	5	8	2	1	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	58	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-576.367864757905068	-573.103347942226378	-3.264516815678742	0.000132555804947	0.000037155999570	0.280304582548142	0.987068210977200	-5	6	10	8	14	1	8	15	12	14	13	21	12	16	17	11	-2	15	15	16	16	15	21	21	27	17	19	21	19	17	29	25	25	21	23	27	26	26	24	28	27	28	27	30	34	33	23	27	35	38	37	36	40	38	43	41	34	42	33	39	34	37	45	36	48	48	52	52	48	46	52	56	60	54	65	0	1	7	6	3	1	6	13	2	2	7	18	2	5	8	2	1	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	62	58	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-584.917500899269271	-581.581503064310255	-3.335997834959030	0.000134554197605	0.000055697698880	0.413942484676880	0.991273888486171	-6	2	9	4	12	-3	1	13	9	16	9	18	7	14	17	10	15	14	13	18	19	16	21	14	27	17	17	22	21	12	31	21	26	24	24	24	30	31	24	27	29	33	33	26	30	33	32	30	32	39	36	38	41	37	37	43	41	42	41	37	34	38	43	45	42	51	47	54	51	47	46	54	61	49	68	0	1	7	6	3	1	1	13	2	2	7	18	2	5	8	6	2	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	58	62	62	66	68	49	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-577.877148653260633	-575.453855806624460	-2.423292846636152	0.000125753700462	0.000071144590984	0.565745506679781	0.989290498352582	-3	7	9	6	12	4	7	12	13	14	11	21	10	15	17	14	11	12	13	17	15	7	20	22	25	19	21	25	18	18	28	24	23	21	22	28	29	32	25	27	29	27	33	32	31	34	27	26	34	31	38	36	34	38	37	39	36	44	40	39	33	39	43	43	53	49	55	50	52	52	59	52	58	47	65	0	6	7	1	3	1	1	13	2	6	7	18	6	5	8	2	2	4	13	13	3	1	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	58	62	58	66	68	49	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-571.454606306670826	-567.673426241498419	-3.781180065172390	0.000138707924476	0.000050805057600	0.366273648692231	0.992900120579360	-3	5	9	10	12	11	6	13	17	16	11	23	10	15	18	17	6	16	19	18	19	12	21	10	29	21	19	23	17	22	30	24	24	23	22	27	33	21	23	29	29	31	33	30	32	33	30	30	35	34	37	36	36	37	38	38	36	46	36	42	39	40	43	45	49	48	54	54	50	57	57	53	62	57	66	0	1	7	2	3	2	1	13	6	6	7	18	2	5	8	1	1	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	62	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-565.181596146769948	-561.105757853751925	-4.075838293018005	0.000140637006163	0.000039145558454	0.278344651401415	0.989411655862474	-2	6	9	10	13	5	5	14	14	12	10	19	9	16	17	10	11	16	19	16	19	14	20	17	28	19	24	25	23	20	29	22	23	22	24	29	22	30	26	28	29	30	33	25	30	32	25	32	36	37	37	36	34	34	36	40	45	46	38	43	40	43	46	46	51	47	52	56	52	50	54	54	60	58	64	0	1	7	2	3	1	1	13	6	2	7	18	6	5	8	6	6	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	62	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-574.959885513366203	-572.130690856370620	-2.829194656995573	0.000128819023473	0.000042039565039	0.326345937935243	0.995261146830912	-1	4	8	11	13	9	4	12	12	15	12	17	9	16	16	15	9	15	19	16	14	17	19	17	28	19	19	21	22	20	29	25	26	25	24	24	23	20	25	27	28	29	30	31	35	32	19	33	30	35	38	34	32	40	28	38	30	46	38	42	33	39	46	48	50	52	58	53	52	53	56	56	60	60	70	0	1	7	2	3	2	1	13	2	2	7	18	1	5	8	6	2	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	56	41	61	62	59	58	63	63	52	62	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-583.509372914671872	-582.347872617930761	-1.161500296741107	0.000112983266570	0.000051744327968	0.457982226386216	0.999751495201753	-1	5	10	9	14	8	5	13	9	16	11	15	8	16	19	14	9	12	12	20	16	12	22	21	31	20	22	23	21	23	22	17	25	25	25	24	30	22	27	24	29	30	33	30	27	32	28	33	31	37	35	33	32	34	34	41	44	45	39	37	34	39	47	47	49	52	58	47	57	44	51	59	58	52	70	0	1	7	1	3	1	1	13	1	6	7	18	2	5	8	6	1	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	58	59	58	63	63	52	58	62	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-577.355452068333307	-573.720457017727654	-3.634995050605669	0.000136510070019	0.000040519486517	0.296824157451824	0.992205381564315	-3	3	10	9	13	7	8	13	10	4	12	23	7	15	16	10	12	15	13	18	16	14	18	15	28	15	21	23	22	19	29	23	21	24	22	25	32	22	24	30	23	27	31	33	32	28	30	31	32	31	32	32	36	39	39	40	41	44	40	43	32	40	44	47	42	46	54	48	50	50	53	51	60	44	64	0	1	7	1	3	2	2	13	1	1	7	18	1	5	8	1	2	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	58	58	62	66	68	49	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-576.406401024845877	-573.527971765015081	-2.878429259830803	0.000129002220546	0.000038830877137	0.301009370013321	0.987136048457408	-3	1	6	7	9	7	1	15	17	8	8	24	13	15	17	8	13	15	16	17	18	14	19	17	28	18	23	20	23	26	21	23	22	25	22	26	28	24	26	29	28	29	33	32	31	33	25	34	35	36	38	33	34	35	34	41	38	45	41	43	33	40	44	49	51	47	52	54	53	47	55	54	57	56	67	0	1	7	2	3	2	1	13	6	2	7	18	2	5	8	1	2	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	58	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-586.443970250447705	-584.789817444782670	-1.654152805665039	0.000116976707405	0.000037225041181	0.318226098226611	0.975654537713932	-1	2	10	8	12	4	6	13	14	11	11	15	8	16	14	9	8	10	18	13	15	8	16	17	30	20	22	21	15	19	24	25	20	24	19	29	30	21	24	31	28	24	24	33	30	33	21	30	34	37	37	36	36	37	44	41	35	46	30	41	35	42	48	40	51	51	54	56	53	51	50	56	61	60	69	0	1	7	1	3	2	2	13	1	2	7	18	6	5	8	1	1	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	58	58	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-571.160202269883143	-568.459268135571165	-2.700934134312022	0.000127862976684	0.000046145871628	0.360900964651780	0.990659818003060	-1	8	7	5	11	6	5	12	12	14	12	21	6	13	18	15	13	10	12	18	17	13	21	23	28	17	18	23	22	20	24	18	25	24	24	22	26	30	21	24	29	29	32	25	26	32	26	26	31	36	35	38	35	30	31	40	41	43	39	41	38	40	46	47	47	49	51	46	53	48	49	57	58	60	69	0	1	7	1	3	1	1	13	2	2	7	18	1	5	8	1	2	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	58	59	62	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-578.661242422091732	-574.356947729678154	-4.304294692413547	0.000142304033172	0.000034991577003	0.245893079926091	0.986410595121761	-2	3	8	11	11	2	4	16	8	9	14	18	9	14	18	9	13	15	17	20	18	14	20	9	29	19	21	25	22	16	27	22	21	23	25	25	28	23	23	28	28	30	37	25	31	33	29	32	35	38	37	39	34	34	32	43	37	46	43	40	36	40	46	49	52	48	54	47	55	51	57	53	62	53	67	0	1	7	2	3	1	1	13	6	1	7	18	2	5	8	6	6	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	62	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-572.945504490296344	-570.615656800566398	-2.329847689729956	0.000123513725595	0.000037154418207	0.300812059776917	0.999070438773091	-2	1	12	8	14	8	9	11	13	14	12	24	8	16	15	16	6	17	16	11	19	15	21	23	28	20	20	21	20	27	24	23	26	22	22	25	28	22	28	26	28	30	33	29	30	32	30	32	34	34	34	38	34	32	38	42	32	45	38	37	34	42	47	47	50	51	53	47	48	53	55	56	55	57	60	0	1	7	1	3	1	2	13	1	6	7	18	2	5	8	6	2	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	58	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-578.935043419727776	-574.928168538642808	-4.006874881085019	0.000140467080723	0.000044264296018	0.315122203650155	0.998554275469884	-1	2	8	8	12	9	6	12	14	12	12	21	9	15	14	10	13	11	19	21	15	14	23	16	22	18	20	27	23	21	21	23	25	18	23	24	22	24	24	30	28	29	32	29	29	32	25	28	31	34	35	33	38	37	39	36	42	44	38	37	38	41	43	44	44	46	55	56	54	50	51	52	64	46	69	0	1	7	2	3	2	1	13	6	6	7	18	2	5	8	2	2	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	21	49	40	62	28	49	41	61	62	59	62	63	63	52	62	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-565.491599744187624	-561.289360075457466	-4.202239668730170	0.000141894821472	0.000039442356022	0.277968960480045	0.983181902127259	-1	6	12	12	13	10	8	13	12	11	13	22	11	15	18	14	13	16	18	13	17	15	21	18	31	15	23	21	24	22	30	26	23	27	22	27	27	25	25	29	26	31	34	32	31	33	32	31	32	31	37	34	36	38	36	38	39	44	39	39	33	38	45	46	47	49	54	49	51	49	59	54	57	59	65	0	1	7	2	3	2	1	13	2	2	7	18	1	5	8	6	6	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-575.207671312905291	-572.636304356622418	-2.571366956282894	0.000125569636000	0.000034779934990	0.276977270125684	0.999251236281469	-5	4	2	8	8	0	0	13	15	10	6	18	10	15	15	12	12	12	16	18	19	17	18	18	25	22	23	24	24	25	31	24	24	20	20	27	32	23	26	31	27	25	35	32	28	33	28	30	34	31	35	35	38	36	37	42	37	44	41	40	30	36	42	45	41	46	51	50	51	51	51	51	54	54	65	0	1	7	2	3	1	1	13	2	2	7	18	2	5	8	2	2	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-586.052311759122972	-583.604661434708760	-2.447650324414253	0.000124818445754	0.000038759347840	0.310525800940742	0.984103562657513	-2	6	7	12	12	2	5	13	8	10	10	21	11	14	15	12	11	15	16	12	15	16	20	16	28	20	16	17	21	21	23	24	24	23	22	21	28	24	28	32	28	30	33	31	26	32	20	31	33	41	36	38	34	34	34	43	43	44	40	40	35	38	42	45	48	45	48	46	52	54	54	51	51	49	57	0	1	7	6	3	1	6	13	6	2	7	18	1	5	8	6	1	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-591.902398224263038	-587.386725149846256	-4.515673074416773	0.000144659569632	0.000037253485176	0.257525203969160	0.956033023376734	-3	7	5	8	8	0	2	10	13	4	9	24	8	12	16	8	5	18	18	15	17	18	19	22	32	21	20	22	20	25	31	25	22	24	21	26	28	23	26	29	28	29	35	29	34	34	28	32	32	38	39	33	33	38	39	39	41	43	28	42	32	39	45	40	48	48	52	50	54	52	56	58	54	55	61	0	6	7	6	3	1	6	13	6	1	7	18	6	5	8	1	1	4	13	13	3	1	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	28	49	41	61	62	59	62	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45000	-574.286963429093362	-573.531912771130919	-0.755050657962472	0.000108637718835	0.000042835355678	0.394295426468517	0.989388551430585	-1	4	8	11	10	6	7	14	16	17	13	21	12	14	19	15	15	15	18	16	18	9	20	12	31	17	20	20	17	19	25	23	24	25	25	25	28	29	24	28	27	31	29	30	30	30	28	34	36	34	34	36	36	38	42	41	40	46	37	41	37	43	45	43	51	48	55	51	55	53	52	57	60	54	69	0	1	7	2	3	1	1	13	2	2	7	18	6	5	8	6	6	4	13	13	3	1	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	28	49	41	61	62	59	62	63	63	52	58	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45500	-579.637908713519778	-577.703454330395175	-1.934454383124608	0.000120498388020	0.000048932392538	0.406083378725945	0.986335143487027	-3	4	10	5	13	3	6	14	13	14	13	21	10	16	17	10	3	14	18	20	19	12	20	15	30	18	18	24	18	13	21	21	22	26	21	26	29	33	25	27	24	24	32	26	32	30	30	33	33	32	35	37	38	38	37	43	39	42	37	38	31	37	43	40	46	48	54	42	54	48	55	55	51	50	57	0	1	7	1	3	1	1	13	1	2	7	18	6	5	8	2	1	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-570.642862873838226	-568.488722605641442	-2.154140268196829	0.000122126653369	0.000040520884766	0.331793950364690	0.991169139921607	0	4	8	10	12	4	3	14	7	13	13	22	9	14	17	16	5	18	16	16	16	8	21	10	29	22	21	24	18	23	25	23	25	24	21	26	35	31	28	27	29	26	34	28	32	32	27	27	34	33	35	37	39	34	38	42	35	41	33	40	33	36	43	44	47	48	54	52	51	46	47	54	60	49	71	0	1	7	6	3	1	1	13	1	2	7	18	6	5	8	2	1	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	47	49	40	62	28	49	41	61	62	59	58	63	63	52	58	62	58	66	68	49	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
