step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11
52500	-52.209317129149007	-50.515793464934994	-1.693523664214015	0.000010081233417	0.000015923776827	1.579546486892768	0.887264340649768	1	3	4	6	5	8	6	8	10	12	14	0	1	1	2	3	5	5	7	8	8	10	1	2	1	1	1	1	1	1	1	2	1
53000	-49.482024477763105	-48.112150607935810	-1.369873869827297	0.000041824924175	0.000020143838800	0.481622840844920	0.773287191894725	0	2	4	6	5	8	7	8	10	12	13	0	1	1	5	3	5	5	7	8	9	10	1	1	2	1	1	1	1	1	2	1	1
53500	-49.480004030386411	-47.576006217203549	-1.903997813182859	0.000065207046909	0.000010096887656	0.154843504417697	0.866127011080048	1	4	2	6	6	8	7	8	11	13	14	0	1	1	2	2	5	5	7	8	7	10	1	1	1	1	1	1	1	1	1	3	1
54000	-53.160528373636623	-51.683964662865435	-1.476563710771191	0.000053878380578	0.000016824673088	0.312271321211725	0.631797043829524	2	3	3	6	7	5	7	8	11	12	15	0	1	1	1	6	1	6	7	8	9	10	1	1	1	2	1	1	1	1	2	1	2
54500	-43.456614437796830	-41.881868569612500	-1.574745868184332	0.000027382082690	0.000035339294245	1.290599208454822	0.952569146574525	1	3	5	5	5	9	7	8	10	12	14	0	1	2	2	2	7	5	7	8	8	10	1	1	1	1	1	1	1	1	1	2	1
55000	-43.684401441235764	-42.322913315128574	-1.361488126107191	0.000084223779922	0.000045864846050	0.544559340520887	0.890996958746352	1	2	4	6	5	7	7	8	10	11	14	0	1	2	3	3	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	1	1
55500	-38.183323722618724	-36.456337540225270	-1.726986182393454	0.000070587594395	0.000013799975475	0.195501427592691	0.954489230455953	1	3	4	5	6	8	7	8	10	12	14	0	1	2	2	3	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	1	1
56000	-42.017684574719006	-40.387279587098490	-1.630404987620516	0.000099558961427	0.000022655852031	0.227562157202884	0.865590150504000	2	3	4	6	6	8	7	8	10	12	14	0	1	1	2	2	5	5	4	8	9	10	1	1	1	1	1	1	1	1	1	1	1
56500	-48.151499408528984	-46.650242093034613	-1.501257315494371	0.000049185851913	0.000014449566867	0.293774862175065	0.778927714862182	2	4	3	6	6	8	7	8	11	11	14	0	3	1	2	2	5	4	7	8	8	10	1	1	1	1	1	1	1	1	2	2	2
57000	-62.843435639850611	-61.448707273535653	-1.394728366314960	0.000040380080690	0.000016616132272	0.411493290461758	0.551820907798820	0	3	4	6	6	9	7	7	10	11	13	0	1	2	3	2	1	1	5	8	5	10	1	1	1	1	2	5	3	1	2	3	2
57500	-46.694174513332307	-45.313965053648282	-1.380209459684026	0.000067198551817	0.000029936362213	0.445491181039171	0.967511145141613	2	4	4	7	6	9	6	8	11	12	13	0	1	1	3	2	5	2	7	8	8	10	1	1	1	1	1	1	1	1	1	2	1
58000	-45.458828308394139	-43.871094192899591	-1.587734115494547	0.000077731434164	0.000019081083954	0.245474487365041	0.699852232447420	2	4	4	6	5	8	7	8	10	12	14	0	1	1	2	2	5	5	7	6	8	10	1	1	1	1	1	2	1	1	1	1	1
58500	-48.407548499865911	-47.036216662283074	-1.371331837582835	0.000030883724355	0.000014681515388	0.475380340128741	0.734439668190398	1	4	3	6	6	8	7	8	9	13	15	0	1	1	1	2	5	5	7	8	8	10	1	1	1	3	1	1	1	1	1	2	1
59000	-43.475798597652002	-41.589971706671598	-1.885826890980404	0.000060010013189	0.000009498642793	0.158284297709172	0.826835581217785	1	3	3	6	5	7	6	8	10	12	14	0	1	1	3	2	5	5	7	8	8	10	1	1	1	2	1	1	1	1	1	2	1
59500	-53.151272700207805	-51.701349223306551	-1.449923476901253	0.000079850149360	0.000026843010245	0.336167314154310	0.554168388713713	2	4	4	6	6	8	7	8	10	10	14	0	1	1	1	2	4	5	7	8	6	10	1	1	2	2	1	2	1	1	1	1	2
60000	-42.239950231476520	-40.693447654971706	-1.546502576504813	0.000063151278238	0.000016798862356	0.266009854829144	0.995566608335749	0	2	4	5	6	8	7	8	9	12	14	0	1	2	3	4	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	1	1
60500	-46.956996572399291	-45.593833624563125	-1.363162947836165	0.000101508650802	0.000053106428061	0.523171450324926	0.769311765005835	2	4	4	7	6	8	7	8	10	12	14	0	1	1	3	2	5	2	7	8	6	10	1	1	1	1	1	1	1	1	1	2	1
61000	-46.719996784837470	-45.211264947340339	-1.508731837497129	0.000051844670712	0.000014967916079	0.288706936968305	0.939163499042859	1	3	4	5	5	6	7	8	10	13	15	0	1	1	3	3	3	6	7	8	8	10	1	1	1	1	1	1	1	1	1	2	1
61500	-47.924934850034653	-46.502552682761561	-1.422382167273095	0.000064350115942	0.000023647758233	0.367485868308568	0.840664499048132	1	2	5	5	6	8	7	8	10	12	15	0	1	2	2	2	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	1	1
62000	-42.512247479679672	-41.097293658935662	-1.414953820744007	0.000055893256504	0.000021108779437	0.377662364971562	0.841713645188849	0	2	5	6	6	8	7	8	10	12	14	0	1	2	3	3	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	2	1
62500	-49.467893216060226	-48.043089885077720	-1.424803330982503	0.000054415733892	0.000048485581325	0.891021361984082	0.817237928086602	0	3	1	6	5	7	6	8	10	12	14	0	3	1	2	2	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	2	1
63000	-52.500114114543486	-50.946302577075961	-1.553811537467525	0.000029829283601	0.000036949808691	1.238709222292669	0.845692730409376	1	2	5	4	6	7	6	8	10	12	14	0	1	4	2	4	5	3	7	8	9	10	1	1	1	1	1	1	1	1	1	2	1
63500	-50.206972126518338	-48.843532770665149	-1.363439355853189	0.000025499213349	0.000015901482448	0.623606784656812	0.745970393436607	2	4	4	5	6	8	7	8	11	13	15	0	1	1	3	2	5	5	7	8	8	10	1	1	1	1	1	2	1	1	1	3	1
64000	-50.873878271213819	-49.204688357986186	-1.669189913227631	0.000029112794067	0.000044270489742	1.520654102795538	0.808081782907101	1	3	5	6	5	8	7	8	10	12	14	0	1	1	3	2	5	5	7	8	8	10	1	1	2	1	1	2	1	1	1	2	2
64500	-52.108358057855597	-50.294024955262181	-1.814333102593418	0.000033259402869	0.000005762545700	0.173260648200734	0.743150645638694	2	3	3	5	6	7	6	8	11	12	14	0	1	1	1	3	5	4	7	8	8	10	1	1	1	2	2	1	1	1	2	2	1
65000	-51.958967330943288	-50.581402253987903	-1.377565076955387	0.000044740169245	0.000020281321838	0.453313480490570	0.813029148550580	1	3	3	6	6	8	7	8	10	12	14	0	1	1	2	1	5	5	4	8	8	10	1	1	1	1	3	1	1	1	1	1	2
65500	-54.899232110245300	-53.352032048969939	-1.547200061275364	0.000049353688088	0.000060320005201	1.222198533440775	0.617992323998728	1	3	4	7	6	9	8	7	10	11	15	0	1	1	2	3	5	8	5	8	8	10	1	1	1	1	1	2	1	1	2	2	2
66000	-53.195377657229052	-51.783574570883765	-1.411803086345291	0.000031689595427	0.000026912554303	0.849255218968147	0.927331782243767	2	3	5	6	6	7	8	7	9	13	11	0	1	2	2	3	5	8	5	8	11	8	1	1	1	1	1	1	1	1	1	1	2
66500	-41.008057032668461	-39.646409680968283	-1.361647351700181	0.000059523865518	0.000032246273579	0.541736886517263	0.944886369247553	2	4	4	6	6	8	7	8	11	12	14	0	1	1	3	2	5	5	7	8	9	10	1	1	1	1	1	1	1	1	2	1	1
67000	-43.089110999455208	-41.679254494211207	-1.409856505243998	0.000099242599062	0.000038231430023	0.385232051402880	0.908929448357309	2	4	4	6	5	9	6	8	10	12	14	0	1	1	2	3	8	5	7	8	9	10	1	1	1	1	1	1	1	1	1	1	1
67500	-47.782672001780057	-46.204218282331325	-1.578453719448728	0.000057715327991	0.000014416316708	0.249783154833853	0.775344932662900	1	3	5	5	7	9	7	8	11	12	14	0	1	2	1	3	5	4	4	8	8	10	1	1	1	3	1	1	1	1	1	2	1
68000	-45.027115616426983	-43.614574753495219	-1.412540862931766	0.000045214768440	0.000038509550353	0.851702921007119	0.866321725041479	1	3	4	5	6	8	7	7	9	13	14	0	1	2	2	3	5	5	5	8	9	10	1	1	1	1	1	1	1	1	1	1	1
68500	-46.119306737343543	-44.484728718233427	-1.634578019110114	0.000040287796963	0.000009103326985	0.225957428078701	0.633515698273513	1	3	4	7	5	7	7	8	10	11	14	0	1	2	5	3	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	2	1
69000	-57.388624750890436	-56.015509357053475	-1.373115393836960	0.000048855443460	0.000022884138535	0.468405092952405	0.604619056661416	2	4	4	5	7	6	7	8	10	10	14	0	1	1	2	6	3	4	7	8	8	10	1	1	2	1	1	1	1	1	2	1	3
69500	-50.193367119541655	-48.805214526949527	-1.388152592592125	0.000043596943034	0.000033270787430	0.763144961874343	0.806202210253451	2	3	4	7	6	8	8	8	9	12	14	0	1	2	2	3	5	4	4	8	8	10	1	1	1	2	1	1	1	1	1	3	1
70000	-49.109483884698889	-47.733521233407295	-1.375962651291597	0.000052408409338	0.000024025612966	0.458430493672066	0.685558916708030	2	4	3	7	6	8	7	8	9	12	15	0	3	1	2	2	5	5	7	8	8	10	1	1	1	2	1	1	1	1	1	2	2
70500	-56.937513150075191	-55.510243876806335	-1.427269273268852	0.000047692928966	0.000017229687678	0.361262938794636	0.737241027181500	1	3	3	7	4	6	7	6	10	12	15	0	1	1	3	3	5	5	5	7	7	10	1	1	1	2	1	1	2	1	2	3	1
71000	-52.152130215081563	-50.672666528923948	-1.479463686157615	0.000125702053947	0.000038960315240	0.309941755255825	0.735263083041305	0	2	4	5	5	8	6	7	10	12	14	0	1	2	2	3	5	4	7	4	9	10	1	1	1	2	1	1	1	1	2	1	1
71500	-48.166301228998869	-46.566856177041679	-1.599445051957193	0.000031617987731	0.000007596646686	0.240263445930767	0.811854196372362	1	3	5	7	5	8	6	8	10	12	14	0	1	1	3	2	5	5	7	8	7	10	1	1	2	1	1	1	1	1	1	2	1
72000	-45.988397252061567	-44.602571103349554	-1.385826148712013	0.000057824649131	0.000043570941699	0.753501185982842	0.902411489694452	1	4	5	6	6	8	6	8	10	12	14	0	1	2	3	2	5	2	3	8	8	10	1	1	1	1	1	1	1	1	1	2	1
72500	-53.444562580830585	-52.082723081238242	-1.361839499592345	0.000037120671972	0.000022371382715	0.602666426172538	0.952759095595085	2	3	5	4	6	9	7	8	10	11	14	0	1	2	1	3	5	5	7	8	7	10	1	1	1	1	1	2	1	1	1	1	2
73000	-57.560378574598666	-56.185092620882443	-1.375285953716224	0.000087385630547	0.000040257745126	0.460690675049101	0.592257964053987	2	3	4	5	7	8	7	5	10	13	15	0	1	2	1	8	5	8	1	8	7	10	1	1	1	1	1	1	1	1	2	3	1
73500	-62.206954804362709	-60.846116524297578	-1.360838280065131	0.000096047112149	0.000054485722762	0.567281217968843	0.832958387303790	1	4	4	3	5	8	7	8	11	12	15	0	4	1	1	4	5	3	5	8	9	10	1	1	2	1	1	2	2	2	2	1	2
74000	-46.439197915709514	-44.862876511605592	-1.576321404103922	0.000050073292139	0.000012558223787	0.250796846983424	0.898306465742341	1	3	4	5	6	8	7	8	10	11	13	0	1	1	2	4	5	5	7	8	8	10	1	1	2	1	1	1	1	1	1	1	2
74500	-47.488871222516259	-44.548644862799549	-2.940226359716714	0.000104129825914	0.000006433481363	0.061783272049478	0.894927025139544	2	3	4	5	5	7	6	8	10	11	14	0	1	1	3	2	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	1	2
75000	-42.240865737582070	-40.729922636355724	-1.510943101226342	0.000081161870299	0.000023313650548	0.287248808610363	0.851898470087153	2	4	4	6	6	8	7	8	10	11	14	0	1	1	3	3	5	5	7	8	9	10	1	1	1	1	1	1	1	1	1	1	2
75500	-52.618648623184420	-50.693539799661778	-1.925108823522643	0.000060297889649	0.000009105509180	0.151008753922743	0.675797155861283	2	4	4	6	5	9	6	6	10	12	14	0	1	1	2	3	5	1	5	8	7	10	1	1	1	1	1	2	2	1	2	3	1
76000	-45.527345216377711	-44.054152751711662	-1.473192464666049	0.000066308444361	0.000020889742282	0.315038943879025	0.939256012398488	1	3	5	6	6	5	7	8	9	11	13	0	1	2	2	6	2	6	7	8	9	10	1	1	1	1	1	1	1	1	1	1	1
76500	-42.272746067421018	-40.871621491460211	-1.401124575960808	0.000059468696490	0.000048317496556	0.812486222304819	0.892798597649745	2	3	4	5	6	8	7	8	10	12	14	0	1	1	3	3	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	2	1
77000	-49.224124081930839	-47.811701030038165	-1.412423051892677	0.000060878223685	0.000023216221198	0.381355101916121	0.888492219191108	2	4	5	7	6	7	6	7	11	12	13	0	1	1	3	3	5	2	7	8	8	10	1	1	1	1	1	1	1	1	2	2	1
77500	-48.215366843740576	-46.844095450381417	-1.371271393359157	0.000096298700033	0.000045802417791	0.475628619857439	0.956989858084448	2	4	5	5	6	8	7	8	9	12	13	0	1	1	1	3	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	1	1
78000	-40.747125168396259	-39.383644159392105	-1.363481009004152	0.000044048539647	0.000022915402772	0.520230703572726	0.802462669099969	2	4	4	6	6	8	7	8	10	12	13	0	1	1	3	2	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	2	1
78500	-57.510591423204204	-55.862090569504048	-1.648500853700156	0.000060590577632	0.000013376531607	0.220769171215322	0.714420657266901	1	2	4	6	6	8	7	6	10	12	14	0	1	1	2	3	5	8	3	8	7	10	1	1	1	2	2	1	1	1	1	3	2
79000	-44.187965047384324	-42.817328093707559	-1.370636953676762	0.000063930208200	0.000030577013144	0.478287401299468	0.734095090732212	1	3	3	6	6	8	8	8	10	12	14	0	1	1	2	2	5	5	5	8	8	10	1	1	1	2	1	1	1	1	1	1	1
79500	-42.558200227965692	-40.848655518820600	-1.709544709145095	0.000051343837653	0.000010300011853	0.200608531107631	0.942089102952105	2	4	4	6	6	9	7	8	10	11	14	0	1	1	3	3	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	1	2
80000	-52.791167169743581	-51.220253602194937	-1.570913567548643	0.000078176196346	0.000019810566774	0.253409192310236	0.698687690441932	1	3	4	6	5	8	5	8	11	12	14	0	1	2	2	3	5	1	7	8	6	10	1	1	1	1	1	2	2	2	1	2	1
80500	-43.230033770514858	-41.773176104772759	-1.456857665742101	0.000106986650965	0.000035247991207	0.329461581316116	0.977832797530828	2	4	5	6	5	7	7	8	10	12	15	0	1	2	2	2	5	5	7	8	9	10	1	1	1	1	1	1	1	1	1	1	1
81000	-53.050394296444104	-51.471419640293803	-1.578974656150300	0.000088674565019	0.000022127574381	0.249536881022687	0.696001247540816	2	3	4	6	6	7	8	7	10	12	13	0	1	1	3	2	4	8	5	8	5	9	1	1	1	1	2	1	1	1	2	3	2
81500	-41.817470971746097	-39.887427594010916	-1.930043377735178	0.000065804167926	0.000009879600555	0.150136395098910	0.887560459307357	2	3	5	5	5	7	7	8	10	12	14	0	1	2	2	2	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	2	1
82000	-54.467462262570336	-52.926144623066470	-1.541317639503866	0.000056048457611	0.000015069995883	0.268874408415629	0.767786492754579	1	3	4	6	5	9	8	7	10	12	14	0	1	2	2	1	4	5	3	7	7	10	1	1	1	1	3	2	2	1	1	2	1
82500	-43.858016683713458	-42.212490648466357	-1.645526035247103	0.000025168866197	0.000036830643976	1.463341403167276	0.875081124679599	2	4	4	6	6	8	7	8	10	12	14	0	1	1	3	1	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	2	1
83000	-45.570486964468337	-43.972328996524681	-1.598157967943655	0.000088571700713	0.000021330227668	0.240824411143395	0.861388828828119	2	3	5	6	6	9	7	8	9	12	14	0	1	2	3	2	5	5	7	7	8	10	1	1	1	1	1	1	1	1	1	2	1
83500	-47.138408874825039	-45.759119476535801	-1.379289398289238	0.000065635320720	0.000029413366974	0.448133210164613	0.848976655294251	0	2	3	5	5	9	7	8	10	12	14	0	1	1	3	3	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	2	1
84000	-52.051572281105365	-50.641167641543724	-1.410404639561639	0.000035679946825	0.000030134788658	0.844586142616509	0.844683981015750	2	3	4	5	6	8	8	7	10	10	14	0	1	1	2	1	5	8	5	8	8	10	1	1	1	1	1	1	1	1	2	2	2
84500	-42.005783720056421	-40.577926733865823	-1.427856986190597	0.000071795514956	0.000025884953477	0.360537193616480	0.998578781789111	1	4	3	6	6	8	7	8	10	10	13	0	3	1	2	3	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	1	1
85000	-46.445316315321641	-44.706750202649019	-1.738566112672623	0.000048579168947	0.000009339231784	0.192247664709914	0.733025292172666	1	3	3	5	6	7	7	8	9	12	14	0	1	1	1	2	4	5	7	8	8	10	1	1	1	2	1	1	1	1	1	2	1
85500	-43.283399883894681	-41.621178267114239	-1.662221616780443	0.000064816579001	0.000013993260563	0.215890143824558	0.974216796283833	1	3	4	6	6	7	7	8	11	12	14	0	1	1	2	3	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	2	1
86000	-44.089324179731271	-42.665847152033585	-1.423477027697683	0.000049274596972	0.000018037533491	0.366061512411879	0.682667301771646	1	3	5	7	5	7	7	8	10	12	15	0	1	2	3	2	5	5	7	8	9	10	1	1	1	1	1	1	1	1	1	1	2
86500	-44.422688900366076	-43.022162255459300	-1.400526644906775	0.000040608341205	0.000032906639062	0.810341867826244	0.948572824020628	1	3	4	6	6	9	7	8	10	12	15	0	1	1	3	3	8	5	7	8	8	10	1	1	1	1	1	1	1	1	1	2	1
87000	-49.444750494327415	-48.074941864250242	-1.369808630077175	0.000047133449947	0.000031752433587	0.673670898750869	0.725238646060530	1	2	4	6	5	8	6	8	10	12	14	0	1	1	3	3	7	5	7	8	6	10	1	1	1	1	1	2	1	1	1	2	1
87500	-47.542431448175563	-45.638736477906001	-1.903694970269562	0.000036309225037	0.000076100049268	2.095887455320526	0.952765890926024	1	4	3	5	6	8	7	8	11	12	14	0	1	1	3	2	5	5	7	8	9	10	1	1	1	1	1	1	1	1	1	1	1
88000	-51.024972586699349	-49.412284133937170	-1.612688452762179	0.000102701901807	0.000024099030256	0.234650282335594	0.965699824543367	2	3	5	7	5	7	6	8	10	11	14	0	1	2	3	1	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	2	2
88500	-40.909725595919411	-38.973932237195200	-1.935793358724209	0.000097720079466	0.000014573087977	0.149130946845665	0.883665274166232	2	3	4	6	6	8	7	8	10	12	14	0	1	1	3	2	4	5	7	8	8	10	1	1	1	1	1	1	1	1	1	2	1
89000	-54.335869578320391	-52.972384562578583	-1.363485015741809	0.000037202848270	0.000023218213000	0.624097725816531	0.855863822679965	0	4	5	6	6	9	7	7	10	13	15	0	1	2	2	1	5	5	5	8	9	10	1	1	1	1	2	1	1	1	2	2	1
89500	-43.634829919916761	-42.085861830344719	-1.548968089572043	0.000035100996438	0.000009290262728	0.264672336140918	0.987800858614589	2	4	4	5	6	8	8	8	10	12	13	0	1	1	1	4	5	5	5	8	9	10	1	1	1	1	1	1	1	1	1	1	1
90000	-51.996755373340015	-49.973596090872007	-2.023159282468006	0.000018171830833	0.000002456413226	0.135176980711535	0.755645828746861	2	3	4	5	4	8	7	8	11	12	14	0	1	1	1	2	5	5	7	8	8	10	1	1	1	1	1	2	1	1	1	2	1
90500	-52.741941587467743	-51.261466286507030	-1.480475300960715	0.000041527592250	0.000012837835041	0.309139883753837	0.792810670408511	2	3	4	6	6	8	6	7	11	11	13	0	1	1	2	3	5	2	7	8	6	10	1	1	1	1	1	2	1	1	1	2	1
91000	-44.732655552679901	-43.250070625889087	-1.482584926790816	0.000074736483598	0.000022980354185	0.307485087321611	0.702952025640730	1	3	4	7	6	8	6	8	10	11	15	0	1	2	3	3	5	3	7	8	8	10	1	1	1	2	1	1	1	1	1	1	2
91500	-44.157337951753298	-42.466387246774417	-1.690950704978885	0.000050186223640	0.000010355867432	0.206348808123070	0.791387186214076	1	4	3	7	6	8	7	8	10	12	15	0	3	1	3	2	5	5	7	8	8	10	1	1	1	2	1	1	1	1	1	2	1
92000	-56.199387894708892	-54.837871412564724	-1.361516482144166	0.000019401040328	0.000011577611975	0.596752121467083	0.916698347311365	2	4	5	7	5	8	6	7	10	10	15	0	1	2	3	2	5	5	7	8	8	10	1	1	1	1	1	1	1	1	2	1	3
92500	-40.226139464352499	-38.638773480922652	-1.587365983429846	0.000058260795491	0.000014311315485	0.245642294526945	0.830596744853043	2	3	4	6	6	8	7	7	10	12	14	0	1	1	3	3	5	5	5	8	9	10	1	1	1	1	1	1	1	1	2	1	1
93000	-43.347138130372876	-41.024101932581289	-2.323036197791590	0.000062213394219	0.000006259074295	0.100606539368999	0.881526629681454	2	4	5	7	6	8	7	8	10	11	14	0	1	2	3	2	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	2	1
93500	-57.494326784045825	-54.676844799656237	-2.817481984389587	0.000133702402635	0.000009021111455	0.067471573262625	0.461095334028478	2	3	5	4	6	7	5	7	11	12	15	0	1	2	1	2	3	2	7	8	8	10	1	1	1	1	2	1	1	1	2	2	2
94000	-51.078008404439416	-49.297703052921385	-1.780305351518030	0.000055458362317	0.000010056379441	0.181332066445348	0.920293944213914	1	4	3	5	6	5	8	7	9	11	14	0	3	1	2	6	3	5	5	8	8	10	1	1	1	1	1	1	1	1	1	2	1
94500	-46.069319951694652	-44.422343067665217	-1.646976884029437	0.000067918937825	0.000015032162817	0.221325057468191	0.989909295168209	1	3	5	4	7	6	7	8	10	11	14	0	1	2	1	6	4	6	7	8	9	10	1	1	1	1	1	1	1	1	1	1	1
95000	-55.814907596538248	-54.427474444798946	-1.387433151739301	0.000044715778348	0.000033992716159	0.760195112667028	0.634949406365411	1	2	5	5	6	8	5	7	10	11	13	0	1	1	1	4	5	2	7	5	9	10	1	1	2	2	1	1	1	1	2	1	1
95500	-51.573947950156693	-49.890456036697380	-1.683491913459310	0.000083024194722	0.000017330789953	0.208743848838064	0.838759278411910	1	2	4	6	6	9	7	8	10	12	15	0	1	2	1	3	5	1	4	8	8	10	1	1	1	2	1	2	2	1	1	2	1
96000	-52.317561514765956	-50.883322228640864	-1.434239286125089	0.000085505952308	0.000030178549639	0.352940921943175	0.684375721090619	1	3	5	6	4	6	7	8	10	12	14	0	1	1	5	2	5	5	7	8	8	10	1	2	2	1	1	1	1	1	1	2	1
96500	-47.968195910266331	-46.597329759360029	-1.370866150906299	0.000030666812695	0.000014637745543	0.477315516563652	0.976110285106383	1	4	4	7	6	7	7	8	10	11	12	0	1	1	2	2	5	5	7	8	9	10	1	1	1	1	1	1	1	1	1	1	1
97000	-52.939748731970859	-51.539481021212580	-1.400267710758278	0.000032897557457	0.000013195133491	0.401097665337043	0.799792468118526	-1	3	4	7	5	7	7	8	10	12	13	0	1	1	2	2	5	5	7	8	8	10	1	1	3	2	1	1	1	1	1	2	1
97500	-51.165615943239629	-49.704993935076658	-1.460622008162973	0.000080685722617	0.000026301662128	0.325976657023019	0.793950018434500	1	4	2	6	5	9	7	8	10	10	13	0	1	1	2	2	8	5	7	8	8	10	1	1	1	1	1	1	1	1	1	1	2
98000	-52.497588976800742	-51.097992044138635	-1.399596932662108	0.000068148420274	0.000027416253784	0.402302117553345	0.864101593308390	1	3	3	5	5	7	7	8	11	11	14	0	1	1	1	2	5	4	7	8	8	9	1	1	1	1	1	1	1	1	2	2	1
98500	-51.210283424127034	-49.646367045566890	-1.563916378560141	0.000078814639632	0.000020245990981	0.256881095635343	0.817007239187529	1	3	4	6	4	5	7	8	10	11	14	0	1	2	3	1	2	6	7	8	8	10	1	1	1	1	2	1	1	1	1	2	2
99000	-47.817328077491318	-46.188638454561428	-1.628689622929893	0.000060825351754	0.000013882092189	0.228228720235933	0.563786834995346	1	2	4	6	6	9	7	8	10	12	15	0	1	2	3	2	4	5	7	8	9	10	1	1	1	1	2	2	1	1	1	1	1
99500	-41.717163107960801	-40.318724435727724	-1.398438672233080	0.000035444315449	0.000028453627118	0.802769830875006	0.907851094613621	2	3	4	6	6	8	7	8	10	12	13	0	1	2	3	3	5	5	7	8	8	10	1	1	1	1	1	1	1	1	1	2	1
100000	-45.698176141959550	-44.286478988911867	-1.411697153047680	0.000060897113278	0.000023289351648	0.382437695231427	0.868669248911993	1	3	4	5	6	8	7	8	10	13	14	0	1	2	1	2	5	5	7	8	9	10	1	1	1	2	1	1	1	1	1	2	1
