step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21
65000	-138.163021090391396	-136.778891964621181	-1.384129125770205	0.000147659417545	0.000064237529269	0.435038484759881	0.583119717636266	1	6	5	8	8	7	10	10	10	8	13	14	12	12	14	12	12	12	14	17	19	0	1	0	2	2	3	5	4	1	3	9	18	9	3	18	6	8	5	13	18	14	1	3	1	1	1	1	1	1	3	3	1	1	1	2	1	2	1	2	1	3	3
65500	-173.987190010553917	-172.572236694335913	-1.414953316217994	0.000240705686109	0.000090905652933	0.377663088903697	0.490734468745722	0	5	4	7	7	7	10	9	8	10	14	12	13	13	13	14	11	12	15	17	19	0	1	0	1	2	3	5	4	1	6	17	17	8	10	7	10	8	7	8	18	16	1	3	1	3	1	1	1	1	3	2	2	1	2	2	1	2	1	2	3	2	2
66000	-142.954572145707687	-141.544997217928682	-1.409574927779012	0.000193763705281	0.000074728061586	0.385665940262951	0.632237159251741	-1	6	5	8	7	8	10	10	11	10	12	13	13	12	12	13	13	12	15	15	19	0	1	0	2	1	3	5	4	2	3	9	9	9	10	7	6	8	7	13	15	16	1	3	1	1	3	2	1	1	2	2	1	1	1	2	1	2	2	1	1	1	2
66500	-146.353008153927448	-144.916261064706191	-1.436747089221261	0.000260056873488	0.000091043118202	0.350089259250080	0.541705302691675	0	5	5	7	7	8	8	11	11	10	12	12	13	12	14	14	13	11	13	15	20	0	1	0	2	2	3	5	4	5	3	8	8	8	6	7	3	4	5	8	18	16	1	2	1	1	1	2	1	2	2	3	1	1	1	2	3	4	2	2	1	2	3
67000	-157.950269170933268	-156.208227518584806	-1.742041652348470	0.000217752351495	0.000041654138189	0.191291335792288	0.416448905782364	1	6	6	7	6	8	9	9	10	12	14	14	12	11	12	12	13	12	15	16	21	0	1	0	1	1	3	4	5	4	3	4	15	8	3	7	3	5	7	2	12	14	1	3	1	3	3	1	1	2	2	2	4	2	2	2	2	4	3	2	5	2	5
67500	-141.607656574730640	-140.109462843862048	-1.498193730868600	0.000130774021606	0.000038698279752	0.295917180465829	0.530044588336548	0	6	5	8	7	7	9	11	11	10	13	14	12	12	13	14	13	13	15	16	19	0	1	0	2	2	3	5	2	2	3	9	15	4	3	7	6	8	7	8	15	16	1	4	1	1	1	1	2	2	3	2	1	1	3	4	2	3	1	2	2	2	2
68000	-156.248175407782355	-154.801017120063960	-1.447158287718390	0.000238305923217	0.000080774551114	0.338953182629451	0.399201512867102	0	5	6	7	6	8	10	10	11	12	13	14	12	13	13	14	13	12	16	15	21	0	1	0	2	2	3	5	2	5	3	18	13	2	6	7	6	18	2	8	18	3	1	2	1	1	1	1	2	3	2	2	1	1	3	3	1	3	1	3	4	2	6
68500	-149.208559943044037	-147.334623164003432	-1.873936779040592	0.000142991597281	0.000022965910156	0.160610207821447	0.528220906304547	1	6	5	7	8	8	10	10	11	11	12	13	12	13	12	13	12	10	14	15	18	0	1	0	2	1	3	1	4	5	3	7	15	8	10	5	6	5	5	13	18	14	1	3	1	1	4	1	5	2	1	2	1	1	1	1	2	2	2	2	1	2	2
69000	-160.325555945562911	-158.703244063734104	-1.622311881828800	0.000165028697947	0.000038079271134	0.230743328932530	0.477087430825363	1	6	4	7	6	7	10	10	8	12	12	12	12	10	14	13	13	9	14	15	20	0	1	0	5	1	3	2	4	5	14	18	5	4	3	7	6	8	5	8	12	16	1	2	1	1	3	1	1	2	1	1	2	4	3	3	2	4	2	2	2	1	3
69500	-145.165275707701454	-143.494369356173536	-1.670906351527921	0.000171880984347	0.000036595797435	0.212913590031683	0.372772653280517	0	6	5	8	8	8	9	10	11	10	13	14	12	13	12	12	12	12	14	15	20	0	1	0	2	2	3	2	4	2	6	4	7	4	16	7	6	8	7	2	7	14	1	3	1	2	1	1	2	1	2	1	3	3	2	1	1	2	1	2	4	4	5
70000	-154.412199713083538	-152.883190710259896	-1.529009002823642	0.000197635569709	0.000054542189666	0.275973549428787	0.551863111341092	-1	6	4	7	7	8	9	10	9	12	14	12	13	12	12	14	13	13	16	14	17	0	1	0	2	2	3	5	2	2	6	2	5	8	6	7	14	8	15	13	12	6	1	3	1	1	1	2	1	2	2	2	2	2	2	2	2	1	2	1	1	1	4
70500	-139.495016367730614	-138.067119239608132	-1.427897128122486	0.000215508383344	0.000077688141530	0.360487793212580	0.593845733963701	1	5	5	8	7	8	9	10	9	10	12	14	13	12	13	13	13	12	14	15	20	0	1	0	2	2	3	5	4	1	6	2	7	11	10	7	3	8	7	4	15	14	1	2	1	1	1	2	1	1	3	1	3	2	1	1	2	3	2	1	2	1	5
71000	-148.306802975518110	-146.328424070318704	-1.978378905199402	0.000295932294981	0.000042032625265	0.142034600405802	0.622580072160075	1	6	5	8	8	8	9	9	11	12	14	14	12	10	13	13	13	12	14	17	21	0	1	0	2	2	3	5	2	1	14	13	5	4	3	9	10	8	7	4	15	14	1	2	1	1	1	2	1	2	4	1	1	2	2	2	1	1	2	2	2	3	5
71500	-140.464414258217602	-139.020311503085509	-1.444102755132095	0.000173637327256	0.000059403332975	0.342111537384767	0.640022478106388	1	6	5	7	5	7	9	10	11	9	13	14	12	11	14	12	13	12	15	16	21	0	1	0	5	1	3	2	4	5	6	9	5	9	10	18	6	8	7	13	15	16	1	2	1	1	3	1	2	2	3	1	2	4	1	1	1	3	1	1	1	1	4
72000	-153.052506504759947	-151.478096518895256	-1.574409985864677	0.000187290018642	0.000047143391936	0.251713317548978	0.516009631933236	1	5	6	7	7	7	9	10	12	10	12	13	13	13	13	10	12	13	15	16	18	0	1	0	1	2	3	5	2	8	6	7	7	17	10	7	3	4	7	17	15	14	1	2	1	4	1	1	2	3	1	2	1	3	1	2	2	2	3	2	2	2	3
72500	-159.858537711845855	-158.258558479807732	-1.599979232038110	0.000301537435356	0.000072378469383	0.240031455125823	0.429460017119854	1	6	6	8	7	7	10	9	9	9	13	13	12	10	11	12	12	13	15	16	20	0	1	0	1	2	3	8	2	1	3	4	2	2	10	7	3	8	15	4	15	10	1	2	1	2	1	1	1	2	3	2	3	2	3	1	1	3	2	1	4	3	5
73000	-155.078230920227327	-153.606122624625414	-1.472108295601916	0.000244382539798	0.000077210967095	0.315943058613291	0.563317847165909	1	5	5	7	8	7	8	11	11	11	14	13	13	13	12	13	12	13	16	15	20	0	1	0	1	1	3	4	5	7	6	8	5	9	6	7	6	9	9	11	15	10	1	2	1	3	3	1	1	1	2	2	2	2	1	3	2	3	1	1	1	1	5
73500	-145.166008304024899	-143.614128876294387	-1.551879427730505	0.000245359265016	0.000064557152955	0.263112758147621	0.499548234703659	1	5	6	8	7	7	9	10	12	10	13	13	12	11	14	12	13	12	16	16	20	0	1	0	2	2	3	2	4	2	6	5	2	4	3	9	14	4	7	11	15	3	1	2	1	1	1	1	2	1	3	1	3	5	2	2	1	1	3	2	2	1	8
74000	-139.571384592587265	-138.078312212635808	-1.493072379951452	0.000198263739064	0.000059397503910	0.299588337181269	0.572554127137045	0	6	5	7	8	6	10	9	11	11	14	13	13	12	13	14	13	13	15	15	20	0	1	0	2	2	3	5	4	2	3	2	2	4	3	7	14	8	7	13	7	10	1	2	1	1	1	1	1	1	2	3	4	2	2	4	2	1	2	1	1	2	3
74500	-145.655310391324662	-144.211159424234125	-1.444150967090539	0.000212473246130	0.000072678816883	0.342061027477859	0.600464537426501	1	5	5	7	8	8	8	10	12	11	14	14	12	13	13	14	11	13	15	16	19	0	1	0	2	2	3	2	5	7	6	5	5	8	10	9	10	2	7	13	12	14	1	2	1	1	2	2	2	1	2	1	3	2	1	1	1	1	2	2	2	1	3
75000	-151.459745480435600	-150.081278121614872	-1.378467358820733	0.000178438152444	0.000080397764421	0.450563757358829	0.497769551253104	0	5	5	8	6	7	7	10	11	11	14	14	12	12	13	13	10	12	16	16	21	0	1	0	2	2	3	5	2	2	3	2	15	4	3	7	3	4	7	11	15	14	1	3	1	1	1	1	1	1	3	2	3	1	2	3	3	3	1	2	1	2	4
75500	-150.699260792730854	-149.114306522927023	-1.584954269803818	0.000230083058227	0.000056772507437	0.246747882588523	0.580438353871863	0	4	5	8	8	7	9	10	11	12	14	13	11	11	12	14	12	12	16	15	21	0	1	0	2	2	3	5	5	4	14	7	7	4	3	9	14	8	7	13	7	14	1	2	1	2	3	1	1	1	2	1	3	2	1	2	1	1	2	1	2	2	4
76000	-153.017025473332353	-151.613539130893514	-1.403486342438839	0.000256289351648	0.000101363373347	0.395503647324207	0.588651668643287	1	6	5	8	4	8	10	9	12	11	12	14	12	13	13	14	12	11	14	15	21	0	1	0	2	1	3	2	2	5	6	2	15	8	10	7	6	4	2	11	15	14	1	2	1	1	3	1	2	2	3	1	2	1	1	1	2	3	2	3	1	1	3
76500	-145.462787485238835	-144.078445290611370	-1.384342194627469	0.000168913550168	0.000073393488373	0.434503260986760	0.510559228957658	1	6	5	7	4	7	10	10	11	10	14	13	11	13	13	10	12	12	15	17	20	0	1	0	2	1	3	5	4	1	6	7	5	8	16	18	6	8	7	9	12	14	1	2	1	1	2	1	3	2	4	1	2	3	1	2	1	2	1	1	1	2	3
77000	-164.093369610421206	-162.564305786816078	-1.529063823605126	0.000208818407519	0.000057621548910	0.275940945986229	0.472213310995519	0	4	5	6	7	7	9	11	10	9	11	14	13	12	13	12	12	10	15	16	20	0	1	0	2	1	3	5	4	2	3	4	17	4	6	7	6	4	7	2	7	14	1	3	1	1	3	1	1	2	3	3	3	1	4	3	2	2	3	1	4	3	5
77500	-144.520629021078889	-142.841552695076729	-1.679076326002169	0.000256810251932	0.000053978436296	0.210188011926957	0.590421347647222	1	5	5	7	7	8	10	10	12	11	13	13	11	10	11	12	12	11	15	15	19	0	1	0	2	2	3	5	4	18	14	13	7	4	3	7	14	8	5	8	7	14	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	3	3	3	5
78000	-144.972458736300155	-143.158754285572883	-1.813704450727263	0.000286166372207	0.000049622312708	0.173403717304852	0.543948651812079	0	5	5	8	7	7	9	10	11	10	13	14	12	12	13	12	12	12	15	15	20	0	1	0	2	2	3	5	2	4	6	4	8	8	10	8	6	4	5	11	7	14	1	2	1	2	1	2	1	2	1	2	2	2	1	1	2	2	2	2	1	3	5
78500	-147.934402586244119	-146.448848968948852	-1.485553617295269	0.000210805326298	0.000064336790660	0.305195280357559	0.569030982950717	1	7	6	8	7	8	9	10	12	11	14	13	11	13	13	13	12	12	14	16	20	0	1	0	5	1	3	2	5	2	3	18	7	4	10	7	3	4	7	9	12	14	1	2	1	1	3	1	2	1	2	3	1	3	2	1	2	4	2	2	1	2	4
79000	-162.116318159637416	-160.421294893847744	-1.695023265789681	0.000228153942288	0.000046786158388	0.205063992840134	0.442207708020539	1	5	5	7	7	7	10	10	11	11	13	13	12	12	12	13	13	12	16	15	20	0	1	0	1	2	3	4	2	2	3	4	13	8	3	4	10	8	4	17	11	14	1	2	1	4	1	1	2	3	3	3	4	1	1	3	4	1	2	3	2	1	5
79500	-158.631842954863174	-156.801908953905297	-1.829934000957875	0.000212398076036	0.000036060594300	0.169778347208661	0.686630610236882	0	7	6	7	8	7	10	10	11	8	12	14	12	11	12	12	11	11	14	16	20	0	1	0	1	2	3	5	2	2	3	4	18	8	6	7	3	4	2	13	5	14	1	3	1	2	1	1	1	1	3	1	2	1	1	2	1	4	2	2	1	3	5
80000	-153.417569679394489	-151.989224296997349	-1.428345382397147	0.000204153890129	0.000073482663525	0.359937611174186	0.570328348102664	0	5	5	7	7	6	9	10	10	12	12	11	12	13	13	13	13	12	16	16	19	0	1	0	2	2	3	5	4	2	3	8	8	8	10	7	6	4	5	8	7	14	1	3	1	1	1	1	2	2	2	4	1	1	1	1	2	4	3	3	3	4	2
80500	-151.864753777871016	-150.439176738757908	-1.425577039113110	0.000167152042585	0.000060739547108	0.363379030065885	0.535989704275017	0	6	5	7	8	8	10	10	11	10	13	12	11	12	13	13	12	12	14	16	19	0	1	0	2	2	3	5	4	2	3	13	7	4	10	12	6	4	7	13	15	14	1	4	1	1	1	1	2	1	2	2	2	1	3	2	1	3	2	1	3	2	4
81000	-143.797744946265425	-142.132779228616045	-1.664965717649392	0.000223700786300	0.000048082377913	0.214940585182116	0.569292105805027	0	5	5	8	7	8	9	10	12	10	11	12	12	13	13	14	12	12	14	16	20	0	1	0	2	2	3	5	4	11	3	5	2	8	10	7	6	8	7	13	15	10	1	4	1	1	1	1	1	1	1	2	2	3	1	2	2	2	1	2	1	2	3
81500	-146.879700326417861	-145.259153939479688	-1.620546386938175	0.000158140940664	0.000036601682938	0.231449761105683	0.454270003812995	1	6	5	8	8	7	9	10	11	11	11	14	12	13	12	13	12	13	15	16	20	0	1	0	2	1	3	2	2	5	3	2	5	5	3	7	6	5	7	8	15	10	1	3	1	1	4	1	1	2	2	3	2	3	3	3	2	3	3	1	2	2	4
82000	-151.653609455058415	-150.085770366231117	-1.567839088827295	0.000215808981788	0.000055014383458	0.254921658042136	0.586972789462167	0	6	5	7	6	7	8	10	11	9	13	12	11	13	11	13	11	13	15	16	20	0	1	0	5	1	3	2	4	5	3	13	13	2	10	7	3	8	5	9	15	16	1	3	1	1	3	1	2	1	2	2	1	1	2	2	2	3	1	3	2	3	4
82500	-158.194436857552034	-156.827038040538298	-1.367398817013730	0.000122638991464	0.000060551445809	0.493737310510696	0.431297745824984	0	6	5	6	7	7	10	9	10	10	12	13	13	13	12	14	13	13	15	15	21	0	1	0	1	2	3	5	4	1	3	9	5	9	10	7	3	4	7	13	5	10	1	4	1	3	1	1	2	2	4	3	1	3	2	2	1	5	3	2	1	4	5
83000	-142.015600682405960	-140.646986520030566	-1.368614162375385	0.000191457094435	0.000093337154221	0.487509509618471	0.647239560066670	1	6	6	7	8	8	10	10	10	11	11	14	12	12	14	13	12	12	16	15	17	0	1	0	2	2	3	5	4	2	3	5	7	4	10	7	3	8	7	11	7	16	1	2	1	1	1	1	1	1	2	2	2	2	2	1	2	2	1	1	3	3	2
83500	-146.976590698918841	-145.413913385195826	-1.562677313723011	0.000227521289065	0.000058588346763	0.257507097481832	0.609427641529804	0	5	5	6	8	8	9	11	11	11	14	14	12	12	12	13	12	13	16	17	18	0	1	0	2	2	3	5	4	2	3	2	13	4	6	7	3	8	15	8	15	14	1	2	1	1	1	1	1	2	2	4	4	1	3	2	1	5	1	1	2	2	2
84000	-140.008719730939362	-138.426605939888645	-1.582113791050703	0.000228339921630	0.000056642942926	0.248064125279411	0.576777265718029	0	6	5	8	8	7	9	10	11	10	13	13	10	12	12	14	12	12	14	16	20	0	1	0	2	2	3	5	4	2	3	15	7	5	10	5	6	8	7	2	5	14	1	3	1	1	1	1	1	1	2	2	1	2	1	1	2	3	1	2	5	3	4
84500	-147.101567463585155	-145.580412268671409	-1.521155194913734	0.000304431997435	0.000085466743549	0.280741657476459	0.826703407489211	1	7	6	8	8	7	9	9	11	11	11	13	13	13	13	14	10	13	15	15	19	0	1	0	2	2	3	5	4	4	6	2	9	2	10	9	10	4	5	18	15	14	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	3	1	1	3
85000	-148.250639186548881	-146.835934765557965	-1.414704420990907	0.000180310507814	0.000068161123251	0.378020804653672	0.685321915134893	1	5	4	7	7	6	9	10	9	10	13	13	13	12	11	13	12	12	16	15	20	0	1	0	2	2	3	5	4	2	6	9	9	9	10	9	10	4	7	13	18	14	1	2	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	2	2	1	4
85500	-143.870487808019647	-142.443840763321191	-1.426647044698465	0.000213849988609	0.000077421483510	0.362036416341259	0.465973181188984	1	5	5	7	7	7	10	11	11	10	13	12	11	12	13	14	12	12	12	16	19	0	1	0	2	2	3	5	4	1	3	2	7	4	10	7	10	8	5	9	7	16	1	2	1	1	1	2	1	2	4	2	4	1	2	1	1	3	1	2	1	3	2
86000	-155.734050928979997	-154.013166265286713	-1.720884663693270	0.000221305729083	0.000043654549761	0.197259013320843	0.519503453778582	1	6	5	8	8	8	9	11	11	11	14	14	12	12	12	10	11	13	15	16	20	0	1	0	2	1	3	2	2	5	3	13	13	4	16	7	3	2	15	8	15	10	1	3	1	1	4	1	2	3	1	3	1	2	2	1	2	3	1	1	1	2	3
86500	-148.529997107488640	-146.905343226309100	-1.624653881179546	0.000210060910557	0.000048274768835	0.229813194214952	0.590890177084645	0	7	5	7	8	7	10	10	11	11	13	12	13	13	14	12	12	11	15	16	20	0	1	0	1	2	3	2	2	5	6	2	2	9	10	12	6	8	7	13	7	16	1	3	1	5	1	1	2	1	2	3	2	3	1	1	1	2	1	1	1	2	4
87000	-148.926464647756944	-147.493536066066099	-1.432928581690856	0.000229958570034	0.000081511144591	0.354460129836049	0.440173873606480	1	6	5	8	8	7	10	9	11	10	12	12	12	12	13	13	13	12	15	15	21	0	1	0	2	1	3	5	2	2	6	5	2	4	6	7	6	4	2	13	7	16	1	2	1	1	2	1	1	1	3	2	2	3	2	3	1	4	3	3	2	2	3
87500	-157.833853501442832	-156.315433369556871	-1.518420131885970	0.000211031859449	0.000059605764252	0.282449125964596	0.492438389055891	0	5	6	7	7	8	9	10	11	12	14	13	12	12	13	13	12	12	16	17	19	0	1	0	1	1	3	4	2	4	3	7	4	4	3	4	14	2	7	8	7	10	1	2	1	3	5	1	1	2	2	3	2	3	3	2	2	1	3	1	2	4	3
88000	-151.404903084207177	-149.941859305753155	-1.463043778454033	0.000177050144619	0.000057326783292	0.323788401388466	0.505184041145961	0	5	5	8	8	7	9	10	10	12	13	12	11	12	14	13	12	10	15	14	19	0	1	0	2	1	3	2	4	5	3	13	2	4	3	7	6	8	5	15	12	16	1	3	1	2	3	1	2	1	1	4	1	4	2	4	4	4	2	1	1	1	3
88500	-139.415509028636620	-137.995038129544440	-1.420470899092186	0.000183575925812	0.000067926139271	0.370016596512896	0.614151053688801	1	6	4	8	8	8	10	10	10	11	11	14	11	12	13	13	12	12	15	16	20	0	1	0	2	2	3	5	2	2	6	2	7	4	10	11	6	4	7	13	15	14	1	3	1	1	1	2	1	2	3	2	2	2	1	1	1	2	2	1	1	1	4
89000	-143.344842508324064	-141.629067516766355	-1.715774991557711	0.000207918596873	0.000041324792386	0.198754671336795	0.567817319885232	1	6	5	8	7	7	9	11	12	12	13	14	13	12	12	13	12	11	14	17	20	0	1	0	2	2	3	2	4	2	6	7	15	8	6	7	6	8	2	8	15	10	1	3	1	1	1	1	2	2	2	2	2	1	1	2	1	2	1	2	2	2	4
89500	-148.941501604862907	-147.477412900625325	-1.464088704237596	0.000295324263126	0.000095347427533	0.322856735587413	0.419559700956964	1	6	5	8	7	8	9	11	12	12	14	14	12	12	12	13	12	12	15	16	20	0	1	0	2	2	3	5	2	5	6	8	5	4	6	5	6	4	7	17	9	14	1	2	1	1	1	1	1	3	2	2	1	4	1	2	3	3	2	3	1	2	3
90000	-151.603876416555579	-150.131126578067409	-1.472749838488159	0.000148279510333	0.000046768427917	0.315407218518625	0.352097772976337	0	5	5	7	7	7	10	10	11	12	12	13	13	13	13	13	13	12	16	15	20	0	1	0	2	2	3	5	4	2	6	2	7	9	10	7	6	4	7	8	18	14	1	4	1	1	1	1	1	2	2	3	3	2	2	1	1	4	3	1	2	2	2
90500	-148.222521825994448	-146.762151842311340	-1.460369983683098	0.000207161258674	0.000067577401493	0.326206752773891	0.452046544499695	1	6	4	8	8	7	9	10	11	10	13	13	10	11	14	14	10	12	15	17	19	0	1	0	2	2	3	2	4	1	3	2	7	4	10	7	6	4	7	13	15	14	1	2	1	2	1	1	2	1	5	3	4	3	1	1	2	3	1	2	2	1	4
91000	-162.985605420054725	-161.589672562316025	-1.395932857738702	0.000174727547425	0.000071488257718	0.409141310412723	0.647427250200178	0	6	4	7	8	7	10	11	11	11	14	11	12	13	12	12	12	12	15	14	20	0	1	0	2	4	3	2	4	2	6	8	2	12	10	8	10	2	12	11	18	14	1	3	1	1	1	2	1	2	3	2	1	2	1	1	1	1	2	1	1	1	3
91500	-151.343231025698060	-149.794375656210974	-1.548855369487080	0.000167442701288	0.000044327633318	0.264733147382023	0.481554548292549	0	5	4	7	8	7	9	10	11	10	13	12	12	10	13	12	13	12	16	17	21	0	1	0	2	1	3	2	2	2	3	8	7	8	3	7	14	8	7	13	15	10	1	2	1	1	5	2	2	3	2	3	2	3	1	3	2	1	2	2	2	2	6
92000	-145.039647048043179	-143.372624039579136	-1.667023008464047	0.000179114619005	0.000038372480565	0.214234219283211	0.506993105040943	1	6	5	7	7	8	9	10	11	11	14	14	12	11	14	13	12	11	15	15	20	0	1	0	2	2	3	5	4	2	3	13	13	4	3	18	6	8	5	9	7	6	1	2	1	1	1	2	1	1	3	2	1	2	3	4	2	2	1	2	1	2	6
92500	-155.662744801005203	-154.204499298471262	-1.458245502533951	0.000222386544152	0.000072979395283	0.328164617877065	0.416083150772131	1	6	5	8	6	7	8	10	12	11	13	14	11	12	13	11	13	12	16	14	19	0	1	0	1	1	3	2	4	2	3	2	9	5	10	7	6	13	4	17	18	10	1	3	1	3	3	1	1	1	3	2	4	1	2	1	2	2	2	2	2	1	3
93000	-148.244143327765073	-146.773988858931290	-1.470154468833770	0.000253915301920	0.000080641017816	0.317590224795620	0.303930345618832	1	6	6	8	7	8	9	9	11	12	13	13	11	11	13	13	12	12	16	17	20	0	1	0	5	1	3	2	2	5	14	2	7	1	3	7	6	4	7	8	18	14	1	2	1	1	2	1	1	2	3	1	4	3	5	2	2	2	2	2	3	3	4
93500	-160.251403576292432	-158.811893357141798	-1.439510219150623	0.000172876295718	0.000059992785933	0.347027252544875	0.469737868080713	1	5	5	7	7	8	10	10	8	11	12	13	13	11	14	11	12	10	15	15	20	0	1	0	2	1	3	5	4	1	3	7	7	9	3	18	3	4	5	8	7	10	1	2	1	1	2	2	1	2	4	4	1	2	3	3	3	3	3	2	2	2	4
94000	-155.180419309831422	-153.624859946244555	-1.555559363586877	0.000148932505497	0.000038896899381	0.261171322210848	0.436933055609698	-1	6	5	8	7	8	9	10	10	11	11	13	11	12	13	12	13	13	15	17	21	0	1	0	2	1	3	2	5	7	3	2	7	4	3	7	6	8	5	8	18	10	1	4	1	1	5	1	2	2	1	3	3	2	2	3	3	2	2	4	3	2	5
94500	-134.250528527946472	-132.740158324572889	-1.510370203373586	0.000191277891507	0.000055016272797	0.287624839251220	0.610380950283991	0	5	5	7	8	7	10	10	11	11	13	13	12	13	14	13	12	12	15	17	19	0	1	0	2	2	3	5	4	2	3	13	9	4	10	7	10	8	7	13	12	14	1	2	1	1	1	1	1	2	3	2	1	1	3	1	2	1	1	1	2	2	4
95000	-155.165244726818798	-153.592010467887320	-1.573234258931480	0.000162790979628	0.000041069031142	0.252280754351165	0.682822059399942	1	5	4	7	7	8	9	11	11	11	13	12	12	10	13	13	12	12	14	17	18	0	1	0	2	1	3	2	4	7	3	18	7	8	6	7	6	8	5	5	18	14	1	1	1	1	3	2	2	2	1	2	1	2	1	1	2	2	1	3	2	2	4
95500	-153.795532716066731	-151.987199719739834	-1.808332996326904	0.000187904693747	0.000032814752507	0.174635086826071	0.599836581822872	0	7	4	8	7	7	9	10	11	10	13	14	12	13	13	13	12	13	16	17	19	0	1	0	5	1	3	2	5	5	3	13	7	5	3	7	6	8	7	8	18	14	1	2	1	1	4	2	1	1	1	3	1	2	3	4	1	3	1	2	2	2	2
96000	-143.502261145880453	-142.122985322016149	-1.379275823864299	0.000171277459231	0.000076761897773	0.448172795870265	0.433900327807105	0	6	5	8	7	7	9	11	11	12	13	14	12	13	13	13	12	12	15	17	21	0	1	0	5	1	3	5	4	5	6	5	5	4	10	7	6	9	7	13	18	14	1	2	1	1	2	1	1	1	2	3	2	3	2	1	2	3	1	1	2	3	4
96500	-156.686817189207488	-155.309377833906382	-1.377439355301111	0.000195918706896	0.000088889062099	0.453703801473983	0.633655877420184	0	5	4	8	7	6	9	10	11	11	13	11	12	12	14	10	13	13	15	16	20	0	1	0	5	1	3	5	4	2	3	4	5	5	16	12	6	8	7	13	12	10	1	2	1	1	3	1	1	1	2	4	3	2	2	1	2	3	2	2	2	2	3
97000	-151.730153535149924	-150.348160772224986	-1.381992762924927	0.000213904444401	0.000094243084936	0.440584978023333	0.497930727837397	1	7	6	7	7	8	9	10	11	10	13	13	13	12	13	13	13	12	15	16	20	0	1	0	1	1	3	2	2	4	3	4	2	9	3	18	14	2	7	12	11	16	1	3	1	3	3	1	1	2	2	3	4	3	1	2	1	1	3	2	2	2	3
97500	-148.788493123088131	-147.243621594627484	-1.544871528460653	0.000152206752433	0.000040624486199	0.266903311116876	0.584912933080000	-1	6	6	7	7	8	10	10	10	12	13	14	11	13	12	13	12	12	16	14	19	0	1	0	2	2	3	5	2	2	3	2	5	2	10	7	6	8	7	4	7	10	1	3	1	1	1	1	2	2	2	3	3	2	3	1	1	2	1	2	4	2	4
98000	-139.549278687564822	-138.144201432151846	-1.405077255412982	0.000140016529780	0.000055004714933	0.392844437862920	0.553292557755704	-1	5	6	7	7	7	9	10	11	10	14	14	13	12	14	13	13	12	15	15	21	0	1	0	2	2	3	5	4	2	3	8	7	8	10	7	6	8	7	8	18	14	1	2	1	1	1	1	1	2	3	2	2	2	2	1	2	4	1	2	2	1	4
98500	-161.562674662518958	-160.153598350755402	-1.409076311763557	0.000188434126847	0.000072818212934	0.386438561595157	0.584742880281839	1	4	6	8	7	8	9	9	11	11	11	13	11	12	12	13	12	11	15	16	20	0	1	0	5	2	3	1	2	7	6	8	7	8	6	9	6	5	7	13	18	16	1	1	1	1	2	1	3	2	1	2	1	2	1	3	1	3	2	1	2	2	3
99000	-154.876020751159501	-153.280309067663325	-1.595711683496179	0.000203275050253	0.000049171919616	0.241898450180387	0.458048179577603	1	7	5	7	7	7	10	9	11	10	14	13	13	12	11	13	12	12	15	16	18	0	1	0	1	1	3	4	5	5	3	2	2	17	10	5	10	8	7	7	11	6	1	3	1	2	3	2	2	1	2	2	4	3	1	1	2	2	3	1	2	1	6
99500	-169.570064793193296	-167.923865795266380	-1.646198997926910	0.000195907409379	0.000043415023796	0.221609912222287	0.368123539491481	1	5	5	8	6	7	9	10	10	11	14	12	10	12	14	13	12	13	15	16	20	0	1	0	2	1	3	2	2	1	3	5	5	4	3	7	10	8	9	2	11	10	1	1	1	2	4	1	2	2	6	2	4	3	2	4	3	1	1	1	6	1	4
100000	-154.065973521557595	-152.619814612423028	-1.446158909134580	0.000184292395113	0.000062655127085	0.339976736678139	0.426239430096915	0	6	6	6	7	7	10	11	11	11	13	12	13	12	14	14	12	13	14	16	20	0	1	0	1	4	3	5	5	2	6	4	2	8	3	7	3	4	7	13	7	16	1	4	1	3	1	1	2	2	1	1	4	2	1	3	2	3	3	2	1	3	3
