step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31
78500	-331.062523867727293	-328.407817058773048	-2.654706808954246	0.000593921189889	0.000045305852635	0.076282600127280	0.107082418239266	0	11	15	13	15	16	18	18	18	17	20	19	19	22	22	24	23	24	25	25	30	35	44	52	53	55	56	56	59	61	64	0	1	1	2	1	1	1	1	5	1	1	7	2	1	7	7	1	13	18	14	19	21	18	18	18	19	19	18	21	18	21	1	5	8	1	7	7	7	8	2	7	9	1	5	10	2	3	12	2	1	2	2	2	12	12	14	16	14	12	17	17	19
79000	-408.527725347403134	-406.157703527009858	-2.370021820393251	0.000344281974453	0.000033217936370	0.096484680681805	0.086629547816713	0	12	16	14	15	17	17	18	17	18	20	19	21	21	23	23	26	24	25	26	30	36	45	48	52	55	56	56	58	60	63	0	1	1	2	1	1	1	1	4	1	1	7	9	1	7	2	1	2	2	7	18	21	21	21	6	10	21	21	6	19	22	1	7	8	2	8	8	10	11	1	9	10	1	1	10	3	5	13	5	6	4	2	5	8	9	18	20	15	15	20	18	14
79500	-374.077351000983697	-371.513026307379334	-2.564324693604347	0.000443207065454	0.000036314945010	0.081936746592542	0.132406020190212	0	10	16	13	15	16	19	18	17	18	19	20	21	21	21	24	24	25	24	26	29	34	44	52	53	56	56	55	58	60	63	0	1	1	2	1	1	1	1	6	1	1	9	6	1	9	11	1	11	6	14	19	21	21	22	5	2	22	19	21	18	22	1	4	8	2	7	8	10	10	1	11	8	2	2	10	2	2	11	2	4	3	2	2	8	9	19	20	11	15	16	19	15
80000	-390.259050499572368	-387.959598454110107	-2.299452045462281	0.000367725849407	0.000037795219231	0.102780969280121	0.167164050687062	0	11	15	13	15	16	18	17	18	19	20	20	21	22	21	24	25	26	24	27	30	36	44	51	51	55	54	55	58	60	64	0	1	1	2	1	1	1	1	6	1	1	9	10	1	6	15	1	19	5	7	18	18	21	21	7	19	21	22	19	5	3	1	7	7	1	6	7	9	8	1	9	10	2	2	10	2	2	14	1	5	5	2	5	8	9	20	18	13	13	15	22	23
80500	-340.141269677234504	-337.826095208873539	-2.315174468360948	0.000631008604941	0.000063935836429	0.101323240172423	0.087473294270569	-1	10	15	13	15	16	19	19	18	17	19	20	20	21	21	25	25	24	25	26	28	34	44	51	53	56	57	56	57	60	63	0	1	1	2	1	1	1	1	6	1	1	6	5	1	2	9	1	15	15	6	18	21	20	18	18	20	21	21	18	19	22	1	6	8	2	6	7	11	10	1	10	12	2	3	11	6	3	12	2	3	7	2	2	12	15	16	14	14	14	16	18	13
81000	-382.244170486968073	-380.052717809630167	-2.191452677337893	0.000490703399971	0.000055825209569	0.113765687321661	0.149720487244446	-1	11	14	13	16	15	17	17	16	18	21	19	21	22	23	24	25	25	24	26	30	36	43	51	52	55	56	57	58	61	63	0	1	1	2	1	1	1	1	6	1	1	2	6	1	9	5	1	12	1	10	15	21	18	18	18	18	18	21	21	18	21	1	6	6	2	9	7	7	11	1	11	11	5	3	12	3	4	10	3	9	4	4	4	8	12	16	16	14	13	15	19	17
81500	-362.334259087070450	-359.794027201979588	-2.540231885090843	0.000723603608991	0.000060457808216	0.083551004258484	0.140973208626541	0	12	14	13	15	16	18	19	18	18	19	18	21	22	20	24	25	26	23	26	31	35	45	50	52	56	53	57	58	61	62	0	1	1	2	1	1	1	1	5	1	1	5	2	1	5	2	1	16	1	16	20	18	18	18	2	21	18	21	21	21	21	1	5	7	1	5	7	10	8	1	8	9	2	4	11	2	6	14	1	8	2	3	4	9	14	22	13	13	14	13	13	16
82000	-348.131053531811460	-345.621532810082158	-2.509520721729319	0.000712886323684	0.000061079987759	0.085679842255278	0.136558256351310	0	11	16	13	15	16	18	18	17	18	20	20	20	22	23	24	25	26	25	26	30	35	44	52	52	55	56	57	59	61	64	0	1	1	2	1	1	1	1	2	1	1	8	4	1	2	3	1	15	1	15	15	16	18	16	16	21	18	21	21	21	18	1	5	7	1	8	8	9	9	3	9	9	1	4	11	5	5	13	2	12	3	3	6	8	16	13	9	14	18	13	14	17
82500	-346.223874890025911	-343.744515142905925	-2.479359747119999	0.000623963448432	0.000054816606422	0.087852271730647	0.123124969344944	-1	10	15	13	15	17	18	17	17	17	20	18	21	22	20	24	25	25	24	26	30	35	44	51	52	55	56	56	58	60	64	0	1	1	2	1	1	1	1	2	1	1	3	2	1	4	2	1	13	1	9	16	13	18	21	21	21	21	21	18	21	21	1	7	8	1	7	9	11	8	3	11	11	1	7	12	3	9	15	2	12	2	2	8	13	11	10	12	12	13	16	14	16
83000	-362.700850105376730	-359.612273287521418	-3.088576817855308	0.000766279893882	0.000042752562616	0.055792358585631	0.096295009966746	0	11	14	14	15	16	18	18	17	19	19	20	18	20	22	23	25	25	25	25	29	36	44	51	52	55	57	55	58	61	64	0	1	1	2	1	1	1	1	2	1	1	5	6	1	6	6	1	4	1	6	20	20	21	21	21	21	21	21	21	21	21	1	7	6	2	8	6	10	9	2	9	12	3	1	10	2	3	14	5	9	4	2	6	10	9	11	13	16	14	15	15	19
83500	-391.696957140313714	-389.174010584828068	-2.522946555485637	0.000390565458448	0.000033096178526	0.084739133505733	0.117379294755941	-1	12	16	14	16	17	17	19	18	18	20	19	20	22	22	23	26	24	25	26	30	35	45	51	53	55	55	57	59	61	63	0	1	1	2	1	1	1	1	4	5	1	4	2	1	8	7	1	10	5	6	19	18	6	21	21	18	18	18	18	21	18	1	7	8	1	7	9	9	11	3	1	10	4	5	10	2	4	12	4	5	4	3	9	15	12	13	18	18	16	17	15	22
84000	-364.721772503256545	-362.603779595894991	-2.117992907361572	0.000291169039961	0.000035629779128	0.122368020763167	0.156773969116433	0	11	15	13	15	14	18	18	17	18	21	18	21	22	22	24	24	24	24	26	30	35	44	52	51	55	56	56	57	60	63	0	1	1	2	6	2	6	5	4	1	6	4	4	2	9	10	5	11	8	10	2	8	2	17	10	2	14	14	10	11	17	1	5	8	1	1	2	2	2	2	11	5	3	5	7	2	2	7	1	5	4	10	7	14	15	17	23	18	14	18	17	24
84500	-355.762001098069675	-353.665772098127547	-2.096228999942121	0.000347120432120	0.000043432941419	0.125123551943083	0.110509571653751	-3	10	14	13	12	14	19	16	16	19	19	19	20	22	21	25	24	24	24	27	29	36	45	51	52	55	56	55	57	59	62	0	1	1	2	2	1	8	5	6	5	8	6	6	5	12	15	7	7	14	6	7	18	19	21	18	10	10	21	21	14	14	1	6	8	2	1	11	2	2	1	5	1	3	3	5	1	2	2	2	1	5	4	7	8	10	14	18	19	13	14	21	17
85000	-343.119800444519285	-341.089040494020594	-2.030759950498708	0.000358300088055	0.000048036884946	0.134068861682772	0.153378870395129	0	11	16	13	14	16	17	16	18	18	19	19	20	22	22	23	26	26	25	26	30	36	44	51	53	55	57	55	58	60	62	0	1	1	2	1	1	8	2	3	8	8	4	4	10	9	6	8	8	8	6	10	18	21	21	21	21	18	19	19	21	22	1	4	10	1	8	8	1	2	1	2	2	4	5	2	2	2	7	4	5	4	4	4	6	11	11	13	16	15	14	12	14
85500	-369.338802070264251	-367.306710596381549	-2.032091473882676	0.000328159117055	0.000043932734199	0.133876317663638	0.111611531695423	-1	10	13	14	16	16	18	17	17	19	20	20	20	19	22	23	25	25	24	26	29	36	43	52	51	55	56	57	57	60	63	0	1	1	3	1	1	2	1	4	2	14	9	4	7	8	9	7	10	7	3	7	19	19	18	19	21	19	19	21	18	21	1	5	6	1	8	7	6	8	1	3	1	2	4	1	3	4	4	4	3	7	6	9	9	12	12	13	18	18	15	16	15
86000	-368.676456360916234	-366.409896748085487	-2.266559612830763	0.000390812477457	0.000041402820981	0.105940376443455	0.142334087027026	0	11	14	13	15	16	19	16	17	19	20	19	20	20	21	24	25	25	24	26	29	36	44	51	52	55	57	56	55	61	62	0	1	1	2	1	1	1	1	8	1	1	9	10	5	3	13	19	14	11	5	19	21	19	21	21	19	18	18	19	18	18	1	5	8	1	6	8	12	8	1	9	6	1	1	1	3	2	1	3	3	6	2	4	10	10	11	17	18	14	13	19	18
86500	-338.099636865711091	-335.803480145657318	-2.296156720053796	0.000577519598998	0.000059536904714	0.103090708639162	0.115538125613668	0	11	15	14	15	16	18	18	17	19	21	19	18	22	22	24	25	25	23	26	31	35	44	50	52	56	56	56	58	61	61	0	1	1	2	1	1	1	1	3	1	1	4	2	12	4	10	14	14	14	10	18	21	18	18	19	19	19	19	22	21	22	1	6	5	1	9	9	11	8	1	9	10	3	3	2	3	2	1	1	1	3	2	2	10	11	14	18	15	14	10	16	15
87000	-346.496502943906364	-344.008997103989827	-2.487505839916560	0.000661593816719	0.000057728877213	0.087257280455748	0.126379444201796	-1	12	13	14	16	16	18	17	16	17	20	19	21	22	22	23	25	25	24	26	31	34	43	52	52	55	55	56	57	58	63	0	1	1	3	1	1	1	1	2	1	1	2	3	13	3	2	12	19	13	12	18	19	18	17	21	21	21	21	21	21	19	1	7	6	1	8	10	9	9	3	9	10	3	4	1	4	5	3	1	2	4	2	6	8	16	10	12	14	15	14	12	21
87500	-355.347363458826749	-352.899403415121299	-2.447960043705465	0.000395054369944	0.000035635901952	0.090205056982892	0.110965138083961	-1	10	15	13	14	15	18	19	17	17	21	19	19	22	22	24	25	25	24	26	31	35	43	51	50	55	56	55	58	60	63	0	1	1	2	1	1	1	1	4	1	1	6	10	7	13	13	14	14	14	7	19	18	19	18	19	21	21	21	18	21	18	1	5	8	1	5	9	9	10	3	10	12	3	1	2	1	3	3	3	2	4	4	6	11	15	12	12	13	13	14	13	18
88000	-371.877843492513819	-369.194536712339698	-2.683306780174131	0.000458471520597	0.000034208892621	0.074615087490336	0.149503528896296	-1	12	14	14	15	16	18	17	17	19	20	19	18	21	23	24	26	24	25	27	30	35	43	51	53	55	56	55	59	60	62	0	1	1	2	1	1	1	1	3	1	1	4	2	1	10	6	18	14	18	8	18	21	21	5	21	21	21	18	22	2	11	1	6	6	1	6	7	12	9	3	11	8	3	2	8	2	3	1	2	1	5	3	2	8	16	11	14	13	14	13	24	18
88500	-352.369063652232285	-349.833607380706667	-2.535456271525612	0.000470567976124	0.000039469695565	0.083876714029142	0.188020016764869	-1	12	16	14	15	15	19	19	18	18	20	18	20	23	21	24	26	25	23	26	31	34	44	52	53	56	55	56	58	61	64	0	1	1	2	1	1	1	1	2	1	1	6	6	1	7	11	19	19	5	11	18	21	18	21	21	21	22	22	22	19	22	1	7	6	1	6	8	8	7	3	11	9	1	2	11	1	3	2	2	3	3	3	2	8	10	11	14	11	12	11	20	16
89000	-381.141565301583739	-378.792829470512402	-2.348735831071359	0.000399257282565	0.000039254389897	0.098318531961801	0.115287651028395	0	12	14	14	15	15	19	17	18	18	21	20	20	21	22	24	25	26	23	26	31	35	44	52	51	55	55	55	58	60	63	0	1	1	2	1	1	1	1	6	1	1	7	8	1	8	7	3	2	7	3	19	21	22	21	21	21	22	21	19	21	21	1	6	8	1	6	9	8	9	3	10	10	1	1	11	3	2	7	6	2	7	4	1	4	11	11	11	10	10	19	15	13
89500	-350.388865683680251	-347.688317742848710	-2.700547940831517	0.000616478269742	0.000045394994843	0.073636001576542	0.139448819451551	0	12	16	13	16	16	18	19	17	18	20	18	19	22	22	24	24	25	22	26	31	35	43	52	52	55	55	56	58	60	63	0	1	1	2	1	1	1	1	2	1	1	4	3	1	12	6	1	16	2	16	18	21	22	18	22	22	22	21	18	21	22	1	6	8	1	9	7	9	10	2	9	10	2	2	10	2	4	9	1	4	1	2	2	4	13	9	9	12	12	17	12	15
90000	-367.257386075114880	-364.952181598541642	-2.305204476573221	0.000444680004825	0.000045465772467	0.102243797727295	0.156904721734969	0	10	14	12	15	16	19	17	16	18	19	20	20	21	23	25	24	24	23	26	30	35	44	52	53	56	57	55	59	60	63	0	1	1	2	1	1	1	1	4	1	1	8	7	1	3	11	1	2	11	11	19	21	22	19	22	22	22	21	22	22	5	1	4	8	1	6	10	10	8	2	9	10	2	1	11	5	3	13	6	2	4	4	2	4	15	11	11	9	10	11	13	22
90500	-401.872885954349272	-399.317462027590807	-2.555423926758452	0.000269843634948	0.000022269535080	0.082527553721535	0.109538408579244	-2	10	14	14	15	17	19	18	18	19	19	20	21	22	22	25	24	26	24	25	31	35	44	52	52	55	56	55	59	61	63	0	1	1	2	1	1	1	1	4	2	1	11	4	3	13	5	1	10	2	5	10	21	22	21	22	7	18	21	21	7	7	1	8	6	2	9	10	11	8	3	7	11	1	4	7	1	6	14	3	7	5	6	2	4	11	8	17	18	12	14	21	22
91000	-370.313751992708774	-368.071864767167824	-2.241887225540932	0.000575861542991	0.000062430939612	0.108413107928895	0.139475627462814	-1	11	16	14	13	16	16	19	17	16	19	19	18	21	22	23	25	25	25	26	29	36	44	51	51	55	57	57	58	61	64	0	1	1	2	1	1	1	1	2	1	1	6	5	1	2	8	1	13	10	10	15	15	21	21	21	21	21	21	21	21	21	1	4	9	2	7	8	8	10	3	6	9	1	4	12	6	1	13	4	6	5	3	8	6	11	11	13	14	14	13	17	18
91500	-329.113558511153485	-326.959222330497767	-2.154336180655710	0.000766967604625	0.000090489891360	0.117983981088628	0.101283824234970	0	11	15	13	15	15	18	17	17	19	21	19	21	22	23	24	26	26	25	26	30	34	44	52	52	54	55	56	58	61	64	0	1	1	2	1	1	1	1	4	1	1	2	2	1	4	2	1	19	15	15	19	16	19	18	19	18	18	19	19	18	16	1	5	8	1	9	10	9	11	2	12	11	4	4	11	4	7	13	1	1	1	3	6	10	11	12	10	15	15	18	20	18
92000	-384.151431226844977	-382.139546398680011	-2.011884828164964	0.000311506702664	0.000042629559361	0.136849573369107	0.146159632431434	0	11	16	14	14	16	18	17	17	17	19	19	20	22	23	24	25	26	25	27	31	35	45	51	52	55	56	56	58	60	64	0	1	1	2	1	1	1	1	4	5	1	4	4	2	11	8	1	10	10	17	10	14	7	6	14	7	6	19	7	19	22	1	7	9	2	7	7	9	8	2	2	10	3	4	7	3	4	11	5	4	1	9	6	12	15	14	18	17	15	17	21	15
92500	-374.899705330348411	-372.594835715231625	-2.304869615116807	0.000379454516621	0.000038808690093	0.102274945726604	0.115076297558310	-1	12	15	13	14	16	18	17	18	17	19	20	20	20	22	23	22	25	23	27	30	36	43	50	52	56	56	56	59	61	63	0	1	1	2	1	1	1	1	6	1	1	9	3	10	3	11	1	10	10	3	10	10	18	19	10	7	19	19	2	10	18	1	6	9	1	8	10	8	9	1	5	9	1	3	1	4	3	11	4	2	7	9	8	10	14	18	20	20	17	23	24	14
93000	-361.376190639093466	-358.774398572676432	-2.601792066417012	0.000435725005595	0.000034648260272	0.079518640947908	0.110576679299619	0	11	15	14	15	16	18	17	18	18	20	19	20	23	23	25	25	24	22	24	28	35	44	51	53	56	56	55	59	60	63	0	1	1	2	1	1	1	1	4	1	1	3	10	19	7	13	1	2	2	6	19	21	21	21	21	21	19	21	19	21	21	1	4	8	1	7	7	9	7	3	11	10	2	1	1	2	3	13	5	4	5	3	4	7	12	16	16	19	14	17	16	16
93500	-369.717733303459681	-367.475056969274760	-2.242676334184926	0.000398137622453	0.000043131282699	0.108332597239431	0.139408503064353	-1	12	14	13	16	16	18	18	17	16	20	17	20	22	21	24	25	26	24	26	30	33	44	51	52	55	55	57	58	60	63	0	1	1	2	1	1	1	1	4	1	1	4	10	10	7	6	1	14	5	8	19	21	22	22	22	21	18	19	14	18	23	1	8	7	1	7	8	10	8	3	8	11	3	2	4	2	4	15	4	3	3	2	1	6	9	11	12	14	16	19	17	10
94000	-368.185014143077524	-365.856254441045280	-2.328759702032224	0.000641513858338	0.000064208981620	0.100089781047617	0.136835270712669	0	12	13	13	14	16	18	17	17	18	20	20	20	22	22	25	26	26	24	27	30	35	44	51	50	53	56	56	58	60	63	0	1	1	2	1	1	1	1	2	1	1	2	2	13	4	5	1	13	13	15	13	15	16	19	19	18	19	18	19	19	19	1	6	8	1	7	8	9	10	4	9	9	4	5	1	4	5	13	4	3	2	5	4	10	13	12	11	15	16	19	20	19
94500	-333.635648419671611	-331.287495268518512	-2.348153151153086	0.000673128034344	0.000066215266737	0.098369497865209	0.116608723311347	0	11	16	13	16	16	19	18	18	19	21	19	20	21	22	23	26	26	24	26	29	36	43	50	53	55	54	55	58	60	63	0	1	1	2	1	1	1	1	2	1	1	2	5	12	4	5	1	15	15	15	19	19	15	18	18	18	21	18	19	18	21	1	5	8	1	7	7	12	9	3	9	8	4	3	1	5	4	15	2	1	3	3	7	9	16	15	12	13	13	18	15	15
95000	-360.762170576275764	-358.375218637625665	-2.386951938650124	0.000469137867244	0.000044598117257	0.095063989439473	0.144439537427880	0	12	14	14	15	15	18	16	18	18	20	19	20	21	23	24	24	26	24	26	31	36	44	51	52	55	56	56	58	60	64	0	1	1	2	1	1	1	1	5	1	1	10	8	10	5	6	1	14	14	10	14	21	21	19	21	10	22	21	21	22	10	1	7	8	1	8	8	7	8	2	7	11	1	2	1	4	5	13	3	2	4	3	2	7	16	13	20	11	14	15	12	23
95500	-349.522890175484861	-347.329388764961777	-2.193501410523100	0.000467934734892	0.000053129313560	0.113540008035708	0.140712231223053	-1	12	16	14	14	17	16	16	17	18	19	20	20	21	20	25	23	26	24	26	31	35	43	51	52	55	57	56	58	58	63	0	1	1	2	1	1	2	1	4	1	1	6	11	7	8	15	1	14	14	2	19	18	18	18	18	21	18	21	21	21	21	1	6	9	2	9	9	2	9	2	10	9	2	1	3	2	3	14	2	1	7	3	5	8	13	13	12	14	10	11	13	20
96000	-367.225585574533170	-365.119897658003708	-2.105687916529485	0.000707938702034	0.000087723138353	0.123913466096611	0.144723569515835	-1	10	16	14	16	16	17	18	17	18	21	20	20	23	21	24	24	25	24	26	29	34	44	52	52	55	54	55	59	61	64	0	1	1	2	1	1	1	1	2	1	1	8	2	13	2	4	1	13	14	9	16	14	14	19	19	16	20	19	21	18	18	1	5	10	2	9	9	9	9	3	9	13	2	7	2	3	6	12	4	1	6	2	4	9	13	16	17	13	16	17	16	21
96500	-400.381091447442884	-398.154970773462651	-2.226120673980248	0.000634305740528	0.000069800315776	0.110042068542685	0.087449289972976	-1	11	15	13	15	16	18	17	17	17	21	17	21	21	23	25	23	24	25	27	31	35	44	51	50	56	55	57	56	59	63	0	1	1	2	1	1	1	1	4	1	1	2	2	1	4	2	1	13	14	14	13	19	19	19	14	21	19	18	19	22	18	1	4	9	2	9	8	10	10	1	9	10	3	6	6	4	8	15	1	1	4	5	3	8	15	11	13	12	17	16	11	18
97000	-387.328238187351189	-385.054919837707814	-2.273318349643370	0.000344397485318	0.000036257714373	0.105278685003467	0.142925704800425	-2	11	15	14	15	17	19	17	17	18	20	20	21	22	21	23	24	25	24	27	29	35	42	50	52	55	56	54	58	61	64	0	1	1	2	1	1	1	1	5	1	1	3	7	1	7	6	1	10	10	14	19	21	19	21	21	19	19	5	6	21	18	1	8	11	2	8	10	9	9	1	9	9	3	1	12	1	3	12	6	2	2	4	4	9	12	11	13	15	19	21	17	20
97500	-338.115845282742043	-335.583912206762761	-2.531933075979291	0.000638140934837	0.000053679296016	0.084118245806044	0.142946098734706	0	11	16	12	15	16	18	17	18	17	20	18	20	21	22	24	25	25	25	25	30	36	44	51	52	55	55	56	58	60	64	0	1	1	2	1	1	1	1	2	1	1	5	3	1	3	2	1	9	16	15	19	16	19	21	19	22	19	21	21	21	21	1	6	6	1	6	9	10	7	4	6	12	2	2	11	3	7	15	4	1	2	3	4	7	9	14	7	13	11	13	13	17
98000	-386.330010964898293	-383.915715094831569	-2.414295870066742	0.000408972144228	0.000037967844896	0.092837239483287	0.153862921202341	-1	11	14	14	15	17	18	17	16	17	21	19	20	23	23	25	25	24	24	26	30	35	43	51	53	55	56	56	59	60	63	0	1	1	2	1	1	1	1	5	1	1	9	8	1	9	8	1	10	2	8	16	21	18	22	19	22	19	21	22	22	19	1	5	8	1	9	10	9	9	1	8	13	2	1	9	3	4	12	4	5	5	3	3	10	9	16	8	13	13	12	13	17
98500	-380.270904868423713	-377.857035211459731	-2.413869656963962	0.000387177413079	0.000035957678998	0.092871324057294	0.159095900425539	-1	11	15	14	15	15	18	18	17	18	20	20	19	22	22	24	24	25	23	26	29	34	44	51	52	55	55	57	59	60	64	0	1	1	2	1	1	1	1	5	1	1	5	5	1	7	12	1	6	6	8	19	21	21	22	22	22	19	22	10	22	18	1	5	8	1	9	7	9	9	1	9	11	3	3	12	2	2	12	6	5	4	2	3	8	9	13	9	17	13	17	14	19
99000	-413.042122857396748	-410.639249417711483	-2.402873439685246	0.000517189007411	0.000048490327295	0.093757459265112	0.158090096263902	-2	12	15	14	15	16	18	19	17	18	18	19	20	22	22	24	24	25	23	27	30	35	44	51	52	54	56	55	58	59	63	0	1	1	2	1	1	1	1	4	1	1	4	6	1	10	4	1	13	10	8	20	21	21	21	18	22	19	18	18	21	20	1	7	9	1	9	10	11	9	2	10	7	3	2	10	2	5	13	3	3	7	1	2	6	13	16	10	16	14	14	10	19
99500	-354.109675140152319	-351.475948244802282	-2.633726895350060	0.000490645149932	0.000038045385842	0.077541550849256	0.125190942997682	0	11	14	13	15	16	19	18	17	18	19	19	20	21	22	24	25	24	24	27	30	36	44	51	52	56	56	57	58	61	61	0	1	1	2	1	1	1	1	6	1	1	2	3	1	11	6	1	2	5	6	20	21	21	22	22	22	22	21	22	22	19	1	5	7	1	6	7	10	12	1	10	9	4	3	11	1	5	14	6	5	5	2	2	6	8	9	10	11	14	12	14	17
100000	-362.823907379280683	-360.364451781170771	-2.459455598109929	0.000628705715585	0.000056163892123	0.089332561691379	0.156861589724531	0	11	15	12	14	16	17	18	17	17	21	20	20	22	22	24	26	25	23	26	30	35	45	52	51	56	56	56	59	60	64	0	1	1	2	1	1	1	1	2	1	1	10	7	1	10	10	1	13	1	9	20	21	21	18	21	22	22	21	22	22	22	1	6	6	1	6	6	8	9	4	7	10	3	2	11	2	3	11	4	7	5	2	2	8	18	10	11	11	15	11	13	15
