step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71
24000	-204.421369737744897	-213.472213118196237	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994308018999808	1	2	5	3	5	11	16	15	13	17	17	19	18	18	21	23	18	22	18	20	22	20	22	20	23	20	22	20	20	19	21	21	24	21	21	25	18	28	23	26	22	21	25	23	22	24	24	21	23	24	25	24	27	27	25	26	27	27	28	27	29	28	28	29	31	30	34	37	36	28	38	0	1	4	2	4	3	9	6	6	8	9	7	8	7	12	35	7	26	10	10	12	11	34	19	48	10	20	17	37	17	22	29	31	19	29	39	10	58	35	51	14	17	39	35	20	45	15	37	42	39	49	49	50	55	47	33	36	43	33	40	38	53	47	38	64	63	65	67	67	58	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-235.432909849632381	-244.483753230083721	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974070685531007	0	2	7	5	6	12	17	17	15	16	16	15	21	17	21	23	19	19	18	19	23	20	21	17	21	18	21	22	19	21	20	22	22	21	21	22	19	28	22	25	23	20	23	22	25	23	24	19	25	20	26	25	27	24	24	26	23	27	28	28	27	22	28	31	30	27	34	36	35	37	36	0	1	4	2	4	4	12	12	6	9	9	6	42	10	37	32	10	19	10	19	30	37	22	11	22	10	20	42	14	31	29	20	9	18	37	9	14	47	7	21	62	14	50	9	43	35	43	19	43	10	39	31	45	41	23	55	39	56	25	58	47	22	34	59	38	33	64	69	65	69	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-222.219542329105991	-231.270385709557331	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994984137822146	1	3	5	6	4	11	16	17	16	16	14	18	19	17	19	21	18	22	18	20	23	20	22	20	22	21	21	21	19	21	23	19	23	22	20	25	21	22	22	27	21	24	24	24	25	19	21	23	25	20	26	25	27	23	25	27	25	29	28	28	27	29	28	28	29	30	32	37	34	33	35	0	1	2	3	2	4	11	7	11	11	6	14	7	11	19	32	14	26	8	17	37	8	35	32	22	22	15	15	12	14	34	17	26	37	13	26	46	13	50	45	17	39	15	38	48	19	20	25	39	32	46	13	55	20	54	21	44	53	36	61	49	45	31	51	21	64	24	70	67	67	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-205.137864859803443	-214.188708240254783	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993105915902556	0	3	3	6	5	8	15	17	17	16	17	19	18	17	19	21	18	22	19	20	23	20	22	21	23	21	21	22	20	22	23	20	22	12	22	24	21	30	22	26	23	23	24	21	25	19	25	23	24	24	26	24	26	25	26	27	26	27	26	28	28	29	28	29	30	24	32	38	36	37	33	0	1	1	5	3	4	34	7	7	7	10	11	9	7	9	32	10	44	8	46	22	46	44	32	24	32	32	19	17	32	27	14	20	6	17	39	12	55	46	25	26	27	30	29	31	9	42	30	39	33	43	33	52	41	41	66	31	44	18	53	40	58	59	61	62	35	38	69	71	67	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-215.785993108635182	-224.836836489086522	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984443224325129	1	4	6	7	7	12	14	15	17	17	17	18	21	18	20	19	20	19	19	19	22	20	21	21	23	19	19	22	18	22	22	22	22	21	21	21	22	29	23	25	24	23	24	24	24	22	24	23	24	23	23	22	26	25	23	27	25	28	27	28	28	26	28	29	30	27	31	33	35	34	33	0	1	2	3	3	4	5	6	8	8	8	10	27	8	12	12	29	9	14	12	36	19	22	16	22	29	11	36	10	17	15	15	17	15	16	27	17	62	20	42	42	36	32	50	24	9	39	30	51	17	24	26	50	49	14	57	30	49	50	59	59	47	59	59	66	54	57	64	71	67	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-232.339298258236255	-241.390141638687595	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999373503978740	-1	4	4	6	7	9	17	17	16	16	14	19	21	16	19	20	15	21	15	21	21	18	22	22	20	20	22	21	20	21	22	19	23	20	21	22	17	29	22	24	24	23	21	21	23	23	24	23	24	24	26	25	25	27	22	27	28	27	25	28	30	27	29	31	27	31	32	37	35	32	34	0	1	1	2	2	4	17	10	11	11	4	37	26	17	19	15	11	34	11	15	22	9	28	21	12	12	26	32	37	22	25	10	36	32	16	21	17	51	20	55	27	27	15	29	9	24	35	35	31	18	31	41	42	33	28	48	54	31	24	54	65	53	60	57	47	47	51	67	67	66	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-214.407169375899770	-223.458012756351110	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992320766914167	1	4	6	7	6	10	17	15	14	16	16	19	19	17	21	22	20	20	19	18	22	19	21	21	20	21	21	23	22	20	23	21	23	22	18	25	21	27	22	26	22	24	25	24	23	23	23	22	23	23	25	24	25	24	22	28	25	25	27	28	28	27	29	28	30	30	32	36	33	37	35	0	1	2	3	2	3	8	9	3	9	9	14	20	10	13	35	13	22	7	8	32	7	18	13	22	35	17	34	15	19	37	13	32	25	14	39	11	36	14	47	15	41	31	22	55	32	23	30	39	19	45	34	32	21	15	62	33	44	53	36	51	45	56	51	40	64	66	71	40	66	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-220.500129283662602	-229.550972664113942	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994885355660468	1	4	6	7	6	12	16	17	15	17	14	18	21	18	21	22	19	18	19	20	22	19	20	21	20	19	15	19	21	22	23	22	23	20	21	21	20	29	22	26	22	24	23	22	23	23	25	24	19	23	25	25	28	27	24	28	23	28	27	29	28	30	27	29	28	31	33	37	33	38	36	0	1	1	2	2	2	9	9	6	9	6	27	28	10	22	13	9	8	8	27	35	18	49	37	12	14	11	14	22	20	36	37	36	12	17	14	28	58	19	46	28	24	29	17	6	23	57	35	9	32	43	32	47	47	44	54	13	63	21	63	18	38	42	54	52	60	66	71	66	71	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-227.844738606520451	-236.895581986971791	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.954282708188383	1	4	5	5	7	11	16	15	16	15	17	14	18	17	19	23	17	21	17	20	22	19	21	21	23	16	21	21	22	22	23	22	24	22	22	22	20	29	23	27	22	24	25	24	20	18	23	19	24	23	24	23	26	25	25	27	27	24	29	29	29	29	29	30	28	32	32	36	34	37	38	0	1	2	2	4	5	12	6	12	5	8	6	14	9	9	35	10	13	10	22	45	7	20	37	45	3	15	15	24	13	36	28	31	27	14	27	46	65	45	58	27	36	49	21	15	7	23	8	30	28	47	18	33	26	47	36	31	34	65	57	65	33	55	62	40	64	64	67	66	67	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-232.085718343285663	-241.136561723737003	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994693924129941	1	3	5	6	5	11	16	16	15	17	16	17	21	18	20	23	20	20	19	20	22	19	22	22	23	21	22	21	19	19	21	21	23	20	19	24	21	29	20	25	20	24	24	23	24	20	19	22	25	22	26	23	26	22	25	26	27	24	24	25	28	25	24	30	29	31	26	35	34	37	37	0	1	2	5	2	4	9	9	6	8	6	9	18	10	47	54	19	22	12	29	47	14	19	39	46	7	35	12	10	10	35	47	46	47	14	20	34	56	14	23	7	24	28	21	54	29	12	29	26	17	36	26	50	12	21	37	62	33	24	54	40	45	35	61	49	65	49	69	38	64	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-243.604596685530225	-252.655440065981566	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976183081147929	0	2	5	4	6	8	16	14	15	16	16	17	21	18	19	23	19	22	19	20	23	18	19	21	21	21	19	22	21	21	23	22	21	20	22	21	21	29	22	24	22	17	22	23	18	24	23	24	25	20	26	24	28	26	25	25	23	27	28	28	29	24	27	28	29	31	32	37	31	35	34	0	1	4	2	4	5	8	5	8	8	8	7	9	7	12	35	10	22	10	45	28	11	10	42	19	11	42	13	15	34	37	17	17	22	37	42	10	54	27	26	45	10	26	34	42	43	29	28	21	10	48	35	55	21	25	21	41	48	57	63	34	29	33	54	51	53	51	69	63	66	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-205.186950728645030	-214.237794109096370	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982305575912388	1	2	6	7	3	11	16	15	17	17	13	17	21	18	20	22	19	22	19	20	22	18	20	22	23	20	21	21	21	21	21	21	22	22	22	25	21	30	21	26	20	23	25	23	22	24	24	21	24	24	25	22	25	27	21	27	28	28	27	28	29	29	30	27	31	29	33	37	34	38	35	0	1	1	3	2	4	11	11	8	7	4	8	14	10	17	15	12	20	12	22	28	12	14	48	29	19	19	41	7	14	17	23	15	26	19	52	41	59	20	46	9	37	42	24	29	45	44	23	52	25	50	37	13	40	26	47	54	53	53	54	59	60	56	43	62	57	65	71	62	69	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-198.462318918706984	-207.513162299158324	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998115528440933	0	1	6	3	6	11	17	16	15	16	17	19	20	17	20	23	19	22	18	20	22	18	22	21	23	19	21	22	21	21	19	21	23	18	19	24	22	30	21	27	23	22	25	24	25	23	22	22	24	24	25	25	28	24	25	28	27	28	27	29	29	28	30	30	29	31	34	29	36	37	37	0	1	4	1	4	5	9	9	6	9	9	10	7	9	26	23	34	20	14	7	26	10	24	26	20	7	15	32	15	17	22	31	32	7	14	47	13	68	17	45	30	29	21	35	44	27	17	35	41	29	16	50	59	47	50	40	24	40	52	46	56	52	62	61	58	61	38	53	67	69	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-214.452979126607886	-223.503822507059226	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998957567529334	0	4	6	6	5	12	17	17	15	16	17	17	18	14	21	23	19	20	17	20	22	19	20	22	22	18	21	22	21	22	24	21	21	20	20	23	22	28	22	26	23	21	25	24	24	23	25	23	25	22	24	24	22	26	24	26	25	28	25	28	25	27	29	30	30	27	31	35	34	36	36	0	1	5	5	2	3	9	14	14	9	9	9	10	6	13	25	7	14	6	17	42	13	26	32	20	11	12	20	19	27	21	19	23	26	19	39	42	57	32	16	33	23	41	37	27	21	52	42	46	35	30	21	20	44	25	17	41	56	37	47	36	49	66	62	38	31	58	69	67	54	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-224.174374295496477	-233.225217675947817	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997325964928292	0	3	5	6	5	12	14	15	15	13	14	19	16	17	20	21	17	20	18	20	22	18	22	17	22	21	20	22	21	21	20	21	22	19	20	24	22	27	21	26	24	23	25	22	22	23	25	22	23	23	24	23	23	26	26	26	27	27	29	26	29	25	28	30	30	31	29	35	36	34	37	0	1	2	3	2	4	6	10	11	6	6	19	7	8	12	15	8	13	17	19	26	14	22	8	18	15	19	39	15	34	7	17	30	24	17	33	29	23	19	28	46	19	50	39	20	30	48	32	21	44	25	39	23	51	53	47	54	56	54	47	38	15	40	58	61	54	56	59	66	59	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-220.090636643675509	-229.141480024126849	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993423527182021	1	4	5	6	7	11	16	15	12	11	17	14	18	16	21	21	15	22	18	20	20	19	17	21	22	21	20	22	20	21	22	22	24	21	20	25	21	29	18	26	23	22	24	24	25	19	25	23	22	24	25	21	24	27	26	27	27	28	29	29	28	29	26	29	30	31	31	38	36	34	34	0	1	2	2	3	5	12	12	5	5	8	9	14	17	29	29	12	35	11	46	22	11	8	22	27	35	22	29	22	46	16	35	28	21	13	33	35	57	11	48	30	26	27	32	32	11	44	34	19	18	20	29	31	50	44	51	51	48	43	36	57	61	43	41	38	64	62	71	71	64	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-225.777662035258800	-234.828505415710140	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997378434110573	0	1	7	6	4	11	14	15	17	16	15	14	21	18	18	22	19	21	18	21	23	19	19	20	22	18	20	22	19	18	23	19	17	22	22	24	21	30	20	24	24	22	23	21	23	24	25	24	23	23	25	25	24	25	24	26	26	28	27	28	30	27	27	28	30	31	32	34	34	37	26	0	1	5	5	2	3	3	12	7	8	7	6	27	9	10	24	15	30	7	17	37	19	14	30	19	9	19	29	14	10	35	9	11	39	18	31	24	58	30	18	18	37	14	17	42	31	21	13	42	39	48	43	13	49	9	54	52	56	54	53	60	55	52	57	54	60	38	66	67	69	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-230.027758061353239	-239.078601441804580	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971266365379510	0	2	4	6	7	11	16	16	17	16	13	18	19	17	20	21	19	19	19	20	22	19	20	22	22	20	21	18	22	21	24	21	22	21	14	25	21	28	23	26	20	21	24	24	22	20	25	24	24	21	25	24	27	27	25	26	26	21	28	29	29	29	30	30	29	26	28	35	35	38	36	0	1	2	3	4	3	6	35	8	35	6	14	12	8	7	28	9	28	8	12	50	10	28	32	50	19	17	7	42	20	34	15	20	22	11	44	17	25	23	48	13	26	17	50	17	10	39	25	39	26	58	25	30	43	22	31	47	28	37	52	53	53	66	62	51	43	40	62	63	71	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-230.849645406505175	-239.900488786956515	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.951777658899799	-1	1	6	7	5	12	13	14	17	15	17	19	21	18	20	23	18	21	19	18	21	19	18	17	23	20	22	22	21	21	23	21	23	22	22	20	20	29	21	24	22	21	24	23	25	21	24	24	25	24	25	25	26	26	26	28	25	29	29	28	30	29	28	31	26	32	34	32	33	32	33	0	1	5	2	1	4	6	7	8	7	8	9	14	9	23	39	9	17	17	10	37	11	9	10	28	20	30	12	19	15	42	26	29	39	39	9	23	43	8	18	37	23	32	18	40	15	34	29	50	37	30	50	52	35	41	45	50	29	54	49	60	65	16	38	43	38	66	58	64	64	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-230.178674121680785	-239.229517502132126	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999962329354790	1	4	6	3	6	12	16	17	16	14	14	19	20	17	21	22	20	19	18	17	18	19	21	20	21	19	20	22	20	22	23	14	21	21	22	22	22	28	23	27	22	23	22	22	25	23	24	22	24	24	23	23	23	23	22	26	24	28	25	28	28	29	25	28	31	29	30	36	32	34	34	0	1	2	1	2	4	6	9	10	6	6	21	8	11	27	25	26	9	14	10	32	19	26	22	27	14	26	24	26	15	28	6	24	18	25	23	33	40	35	31	25	28	29	23	37	37	28	24	37	42	37	37	24	41	13	53	35	28	57	56	40	60	51	39	62	37	38	71	66	67	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-215.846599059315537	-224.897442439766877	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975931332184028	-1	3	5	7	1	11	16	15	17	15	14	19	19	18	20	23	20	21	18	20	22	19	22	20	23	21	21	23	22	22	24	22	22	18	19	23	20	26	23	26	21	23	22	24	25	23	23	23	25	23	24	24	26	24	25	23	28	29	28	28	28	25	29	29	28	30	31	38	36	34	38	0	5	2	2	1	4	10	11	8	4	6	9	9	10	9	30	19	14	10	34	24	14	18	34	30	35	35	20	27	37	24	37	27	9	14	13	22	42	20	28	13	27	12	35	31	20	41	32	50	27	29	43	49	26	43	32	38	60	54	62	40	29	40	53	48	63	58	69	70	61	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-219.572293986468736	-228.623137366920076	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994213039918758	0	4	6	2	6	12	14	17	16	16	16	19	20	17	19	22	20	22	18	19	21	18	21	20	23	19	20	21	22	22	22	21	22	19	21	23	22	30	23	25	21	24	23	22	25	24	24	19	24	20	25	24	28	23	26	25	25	29	28	25	28	27	27	28	31	32	30	37	35	33	34	0	4	2	1	1	3	6	9	7	6	6	14	48	9	10	32	19	50	14	9	20	11	13	26	50	10	48	15	20	26	50	22	12	8	26	41	28	58	21	25	27	50	17	27	43	30	43	14	37	9	16	22	60	24	23	28	52	63	56	21	55	45	40	55	59	61	53	69	71	65	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-212.951740332578566	-222.002583713029907	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982952909523834	-2	3	6	5	7	11	15	16	17	16	13	18	19	18	19	22	16	19	19	20	22	19	21	20	23	20	22	21	22	22	23	22	24	18	22	25	21	30	22	25	20	20	24	24	25	24	23	23	25	21	24	20	25	26	25	27	26	28	28	26	27	29	30	30	31	29	30	37	35	35	32	0	1	2	2	4	5	11	7	8	7	6	8	12	9	14	28	7	34	10	12	19	17	26	14	23	34	41	15	42	23	28	34	35	8	26	47	24	60	28	30	19	13	32	20	46	47	26	50	46	19	37	19	35	46	44	49	53	36	61	51	49	61	51	53	66	37	56	69	65	71	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-231.638469291201460	-240.689312671652800	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964130820120454	1	4	3	6	5	12	16	15	15	17	16	18	19	17	16	22	18	21	18	20	20	19	22	22	21	21	21	21	21	22	24	19	23	18	20	23	22	29	23	24	14	24	25	23	24	23	24	24	24	23	26	24	25	26	22	28	25	27	29	26	27	27	24	27	31	30	33	34	32	38	37	0	3	1	3	2	5	9	6	6	9	9	41	15	15	6	19	9	32	10	32	17	19	28	14	12	8	13	21	12	29	29	7	27	7	13	55	27	51	16	25	6	23	52	35	32	25	23	20	20	29	20	29	28	45	21	54	28	52	62	31	54	43	24	51	59	59	69	67	65	67	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-224.004506319267534	-233.055349699718874	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992951587982958	1	3	7	5	6	11	16	17	16	15	15	11	20	16	20	23	19	21	18	21	18	19	22	21	23	19	20	23	22	19	22	20	22	21	22	25	22	29	21	27	24	23	23	24	23	23	24	23	23	23	25	21	26	27	23	27	27	27	28	28	23	30	30	26	29	21	33	36	35	34	36	0	1	5	2	4	3	10	10	10	12	12	3	8	11	22	66	8	17	8	13	9	7	19	17	23	8	17	13	20	14	39	26	18	7	39	33	34	40	13	43	27	24	37	25	66	13	13	23	52	33	61	22	41	51	23	64	23	53	23	20	37	60	59	61	53	13	63	67	38	62	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
