step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
14000	-621.303227133113523	-628.158715084072924	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.379970945775295	2	2	1	3	3	4	5	7	6	6	3	7	5	6	7	8	6	7	8	9	7	9	10	8	9	9	7	7	9	11	7	9	10	10	10	8	10	12	11	12	11	12	14	13	10	13	16	14	14	15	15	15	13	17	16	16	16	18	18	21	18	21	20	19	20	22	21	20	21	24	25	21	21	21	23	22	24	22	23	24	24	25	23	26	25	25	26	27	27	27	25	27	32	30	31	32	31	33	3	3	0	3	2	2	5	6	5	6	3	2	4	11	1	17	5	7	27	27	13	31	7	6	31	2	7	5	24	5	3	27	10	13	11	17	3	28	28	37	5	13	3	19	2	34	20	3	19	2	4	11	4	55	23	40	25	10	22	39	26	0	0	58	0	0	0	27	50	67	60	57	35	16	0	68	83	34	23	76	0	52	61	67	0	80	75	85	5	83	0	76	73	3	89	66	73	92	1	1	1	2	1	1	1	1	1	1	1	3	1	1	3	1	2	2	1	1	1	1	2	1	1	5	1	2	1	3	4	1	2	2	3	1	5	2	2	1	5	5	5	2	4	1	4	6	5	6	5	5	3	1	3	2	3	8	4	8	4	1	1	1	1	1	1	7	2	1	2	4	4	6	1	1	1	7	5	1	1	5	2	2	1	1	1	1	9	2	1	3	4	10	3	3	6	2
14500	-553.039945666143012	-559.895433617102412	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.447958295377412	2	1	0	2	2	4	5	6	6	4	5	7	5	7	8	8	7	6	9	9	7	10	11	9	10	8	8	9	7	9	10	7	9	10	11	9	13	12	10	11	9	13	12	13	11	14	15	13	13	15	14	15	15	18	16	18	17	19	18	21	18	19	20	20	19	23	22	22	21	23	24	22	20	20	24	22	21	24	22	23	22	24	23	24	24	27	26	26	30	28	27	27	31	30	31	32	32	33	3	3	0	2	2	5	10	5	5	1	3	3	4	2	7	9	7	5	29	21	10	28	32	12	26	32	21	15	13	7	26	5	32	16	11	18	23	40	27	34	18	3	5	35	32	18	23	14	43	8	48	32	4	47	8	53	34	22	44	3	8	0	0	54	0	0	0	61	62	62	70	36	56	59	0	77	73	53	65	60	0	73	67	37	0	65	82	69	81	83	0	79	90	86	79	71	95	84	1	1	1	1	1	1	1	3	2	1	2	3	1	3	2	1	1	2	1	2	2	1	3	1	1	1	1	1	1	1	1	2	2	1	3	3	1	1	1	1	1	7	6	1	2	3	3	4	1	3	1	3	6	2	4	1	4	5	3	11	6	1	1	1	1	1	1	3	1	2	1	6	1	1	1	1	1	6	1	1	1	3	1	5	1	5	1	2	6	3	1	2	2	2	4	4	1	5
15000	-590.371803857979899	-597.227291808939299	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.380614651059818	3	2	1	3	3	4	5	6	5	5	5	6	7	7	8	9	7	7	8	8	6	8	10	9	10	10	9	6	10	11	10	10	9	10	12	8	13	11	12	12	11	12	12	14	11	14	15	14	14	16	15	16	15	17	17	17	17	19	17	21	18	20	19	20	20	20	21	21	21	23	25	20	20	22	24	22	23	24	23	23	24	24	23	25	25	25	26	27	27	26	27	27	31	30	30	33	31	33	2	3	0	3	3	3	1	6	2	4	5	2	12	11	17	18	8	6	10	28	9	8	22	14	8	18	28	2	8	28	20	33	21	22	22	5	5	31	13	16	3	29	8	41	22	42	27	2	28	3	48	27	22	50	33	22	44	54	31	22	59	0	0	45	0	0	0	59	61	76	66	55	39	60	0	66	72	5	49	55	0	73	47	77	0	65	82	44	2	81	0	56	87	92	74	90	77	78	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	3	2	3	1	1	2	1	2	2	4	1	3	1	5	1	4	1	1	1	2	7	6	6	1	3	5	1	4	4	1	1	2	5	1	1	1	4	1	1	1	1	2	1	3	1	4	1	1	1	2	8	5	3	1	2	4	1	1	1	1	10	11	1	1	4	2	2	3	3	3	4
15500	-494.026457431326719	-500.881945382286119	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571263392536149	2	2	1	4	3	3	5	5	7	6	4	6	6	7	7	8	6	8	8	9	6	9	10	10	9	10	7	8	9	8	10	6	10	9	13	10	11	11	11	12	9	13	12	14	11	13	16	11	14	15	15	16	15	17	15	17	17	19	16	22	17	20	20	18	21	21	21	21	19	23	24	21	22	21	24	23	23	24	23	24	25	23	24	26	26	27	26	25	30	29	26	27	29	30	32	33	31	33	3	3	0	2	1	3	6	4	2	6	2	2	6	6	3	13	6	27	15	8	5	14	2	12	19	10	7	2	15	3	17	4	3	15	38	17	15	23	28	22	2	38	7	48	41	3	25	2	2	24	29	55	45	44	2	47	53	55	43	66	59	0	0	59	0	0	0	16	44	66	51	47	64	51	0	67	51	2	65	68	0	57	63	60	0	65	67	65	60	91	0	79	62	86	86	93	92	83	1	1	1	1	1	1	1	1	3	2	2	2	2	2	2	1	2	1	1	2	1	1	3	3	1	2	1	3	1	3	1	1	4	1	1	2	2	1	1	2	4	1	2	1	1	6	3	5	5	3	3	1	2	2	5	1	1	2	2	1	1	1	1	1	1	1	1	4	3	1	5	2	2	3	1	1	4	7	1	1	1	3	2	2	1	2	2	1	5	1	1	2	4	2	2	4	1	4
16000	-473.137323756947410	-479.992811707906810	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539304846936906	3	2	1	4	3	4	5	6	7	6	4	6	5	8	8	8	8	7	6	9	7	8	10	9	8	8	7	10	10	9	10	9	10	11	12	10	9	11	10	12	9	12	13	13	11	13	15	13	13	16	15	14	15	18	16	16	18	17	17	21	18	20	19	19	21	22	21	22	21	23	24	20	23	20	23	22	23	23	23	24	24	24	23	25	23	26	26	27	29	28	26	28	30	30	31	32	29	33	2	3	0	2	2	5	1	13	13	7	5	5	1	8	5	19	27	2	13	19	5	18	15	5	13	13	2	17	37	3	10	17	25	33	39	8	3	22	4	29	2	21	32	34	2	22	5	10	10	2	46	44	42	51	29	42	59	18	47	62	34	0	0	57	0	0	0	18	72	72	83	59	50	57	0	62	57	66	64	57	0	66	76	50	0	85	71	82	76	70	0	81	85	82	97	92	88	95	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	2	1	1	2	1	2	2	1	1	3	2	1	1	1	1	2	4	2	3	1	3	3	3	1	4	2	5	3	2	10	1	1	1	2	2	2	1	3	1	1	4	1	1	1	1	1	1	7	1	2	1	2	4	1	1	1	3	1	2	3	1	1	1	4	1	1	1	1	5	3	1	3	3	2	1	2	1	1
16500	-543.971231645985540	-550.826719596944940	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556676766155299	2	2	0	2	3	4	6	6	6	6	4	7	4	7	7	5	7	7	5	9	7	9	10	9	9	10	9	8	9	11	9	9	11	9	12	9	10	12	11	10	11	11	13	13	11	13	16	13	12	13	15	15	15	17	16	18	15	16	18	18	19	18	20	19	21	20	20	22	22	23	24	20	22	21	24	23	24	24	22	23	24	24	25	22	24	27	26	25	27	29	26	27	28	30	32	31	31	34	3	3	0	3	1	3	6	6	6	6	1	1	2	2	5	13	6	7	11	10	19	2	13	21	21	16	12	17	17	20	21	16	16	15	24	2	20	42	27	22	13	22	20	33	31	41	48	22	22	22	50	15	48	51	40	46	28	16	57	2	42	0	0	37	0	0	0	57	67	74	69	57	63	38	0	65	84	84	72	68	0	76	68	63	0	71	60	80	78	87	0	75	81	90	90	88	92	86	1	1	1	1	1	2	1	1	1	1	1	3	1	2	2	1	2	1	1	3	1	3	3	1	1	3	1	1	1	1	1	1	2	1	1	3	1	1	1	1	2	1	3	1	1	1	1	4	2	1	1	2	1	2	3	2	4	4	1	4	3	1	1	4	1	1	1	2	1	1	1	3	1	3	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	3	2	3
17000	-500.226841287777688	-507.082329238737088	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475087347168923	3	2	1	4	3	5	4	7	6	5	4	6	6	7	7	8	7	7	8	9	7	9	9	9	10	8	9	7	8	11	9	10	10	11	12	9	10	11	11	12	8	13	13	14	10	10	16	12	13	15	13	14	13	17	17	17	17	16	18	21	18	21	20	19	20	22	22	20	21	23	25	19	23	20	23	23	24	23	23	23	25	24	24	25	25	26	26	27	27	27	25	27	31	30	30	34	32	31	3	3	0	2	3	3	5	11	2	1	2	5	4	5	7	15	4	12	11	7	9	29	16	26	26	3	14	2	15	3	14	20	22	18	20	6	28	14	17	23	2	20	2	23	41	2	2	5	20	35	39	36	24	25	42	23	48	40	54	25	32	0	0	58	0	0	0	5	72	67	69	53	47	50	0	68	67	66	68	60	0	67	67	70	0	70	34	2	78	81	0	86	79	86	82	86	95	86	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	4	1	2	1	5	2	1	1	2	2	2	1	2	2	2	2	2	5	2	1	4	10	4	2	1	1	4	2	3	2	4	2	2	1	7	4	1	1	2	1	1	1	8	1	1	2	3	4	3	1	2	1	1	2	1	1	1	1	1	1	2	8	12	2	1	1	1	4	2	3	4	1	2
17500	-482.713367258435198	-489.568855209394599	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585798503426087	3	2	1	3	2	4	5	6	6	4	4	7	7	7	7	9	6	8	7	6	8	7	9	10	7	9	9	8	9	10	8	9	10	11	12	10	11	12	12	13	10	13	14	11	11	13	16	14	14	16	14	16	14	15	15	16	17	18	16	21	19	19	20	20	20	23	21	22	21	23	24	22	22	20	24	22	23	22	24	23	24	24	24	25	26	27	26	25	29	28	26	28	31	31	30	33	31	33	3	3	0	3	3	5	1	7	5	2	2	3	8	6	3	10	11	10	4	6	14	7	7	21	9	17	31	3	15	19	10	20	22	26	30	28	19	27	33	44	10	28	33	12	27	27	2	37	5	39	13	44	30	49	41	55	9	41	34	62	26	0	0	58	0	0	0	27	52	60	77	50	54	40	0	48	42	65	60	43	0	76	67	67	0	85	56	66	88	88	0	91	91	88	81	93	69	92	1	1	1	1	1	1	1	1	2	1	1	4	1	1	2	3	1	2	2	1	1	1	1	1	1	1	1	4	1	1	2	1	2	1	1	1	2	2	1	1	3	2	2	1	1	2	5	2	6	3	2	2	2	1	1	1	3	3	2	1	4	1	1	1	1	1	1	7	2	1	1	3	2	4	1	3	5	1	1	4	1	1	2	2	1	1	5	1	1	2	1	1	2	3	3	1	5	3
18000	-575.133847547629443	-581.989335498588844	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.451684288236314	3	2	1	3	3	3	5	7	4	4	4	6	6	5	8	6	8	6	8	9	6	9	11	10	9	10	9	9	8	11	10	9	10	11	11	9	11	10	10	13	10	12	14	13	11	11	16	14	14	16	15	15	15	17	17	18	17	15	18	22	17	20	19	20	19	21	21	21	20	23	23	22	23	22	21	22	24	24	24	23	25	24	22	26	25	25	27	25	29	29	26	27	31	30	31	34	30	31	3	3	0	3	3	2	5	6	5	2	6	5	14	5	3	4	8	10	14	8	9	14	17	32	8	3	21	8	18	2	3	8	5	38	20	16	5	19	18	33	16	32	16	15	16	12	37	15	39	17	4	42	22	24	43	23	43	44	47	3	53	0	0	13	0	0	0	34	57	68	54	43	72	64	0	62	57	63	62	23	0	52	64	51	0	2	85	60	76	91	0	79	70	79	87	94	89	90	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	4	1	1	1	4	3	1	4	1	1	2	4	1	3	3	2	1	4	2	2	3	1	4	3	4	7	1	3	3	2	3	1	1	1	6	1	1	1	7	1	1	1	4	2	1	3	3	1	1	1	1	4	3	2	4	1	5	1	5	1	5	1	1	5	2	1	1	4	3	2	2	1	1
18500	-549.166246290726463	-556.021734241685863	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512158652318047	3	2	1	3	3	5	6	5	6	6	3	7	7	6	7	9	7	8	8	10	7	10	10	10	10	9	9	8	9	10	8	10	10	10	13	8	11	11	12	12	10	12	12	13	11	13	15	13	14	15	13	15	12	18	16	17	15	18	18	20	18	21	20	19	20	20	20	21	22	24	25	22	22	19	23	21	23	23	24	23	25	24	24	25	26	24	25	26	28	28	27	26	31	30	31	33	31	32	3	3	0	3	3	3	3	4	6	8	3	3	6	2	5	19	1	10	12	29	1	16	2	8	15	3	19	8	7	10	14	31	5	17	34	3	2	32	27	30	7	27	5	32	26	10	32	2	27	32	7	34	14	57	39	42	40	10	38	61	25	0	0	58	0	0	0	16	58	72	77	60	63	56	0	47	68	62	60	67	0	54	73	72	0	62	58	66	60	85	0	67	88	82	89	95	90	90	2	1	1	1	1	2	1	1	1	1	1	3	1	2	2	1	2	1	1	1	2	1	4	2	1	3	1	1	1	3	1	1	4	1	1	3	5	1	1	1	2	2	4	1	1	4	2	6	2	2	3	3	3	2	2	2	2	6	4	1	3	1	1	1	1	1	1	9	2	1	1	2	2	1	1	3	1	1	2	1	1	2	1	1	1	2	2	4	3	1	1	3	2	3	1	1	1	2
19000	-523.056876773113913	-529.912364724073313	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.420128897644876	3	2	1	3	2	4	4	6	5	4	5	6	6	7	6	9	8	8	8	10	7	9	8	9	9	10	10	8	9	10	9	10	8	11	11	7	12	10	10	12	9	13	14	13	11	14	15	12	14	14	15	14	14	17	17	17	17	18	17	21	18	21	20	20	21	22	21	22	22	22	24	21	23	22	24	21	24	23	23	24	22	24	24	26	24	26	26	26	28	28	26	28	32	30	30	34	31	33	2	3	0	2	3	2	4	5	3	5	3	5	9	5	3	36	14	11	13	14	6	19	10	36	14	19	25	15	15	13	7	22	2	33	1	3	32	7	19	38	10	25	3	4	41	39	8	16	21	38	44	34	18	49	2	49	8	12	47	10	47	0	0	56	0	0	0	27	58	34	79	2	56	56	0	46	61	65	68	73	0	72	81	82	0	57	85	85	62	67	0	68	80	86	90	98	89	60	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	3	1	2	1	4	2	1	5	1	1	1	2	6	6	1	1	6	1	4	1	1	1	2	2	10	1	6	5	1	8	1	1	1	2	1	1	1	7	2	4	1	10	3	2	1	4	2	1	1	1	1	2	1	1	1	4	1	1	2	4	1	3	4	3	1	1	2	6
19500	-619.098962354778223	-625.954450305737623	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.511444073866781	3	2	0	4	3	4	5	7	6	5	5	6	7	7	6	8	7	7	9	9	7	9	11	8	9	9	10	8	10	9	9	9	10	10	11	10	13	11	10	12	10	11	14	13	11	14	15	14	13	16	15	15	14	17	15	18	14	18	15	20	17	20	21	20	21	23	20	20	21	24	23	22	20	21	22	22	23	21	23	23	24	23	25	25	26	26	26	27	30	28	25	28	32	30	32	34	31	34	3	3	0	2	2	2	4	12	3	1	5	5	10	3	5	9	6	2	6	12	10	21	3	8	15	5	20	17	16	3	5	13	2	18	25	22	21	30	5	35	12	19	33	29	18	5	5	8	2	17	49	37	32	20	40	54	27	20	27	23	26	0	0	58	0	0	0	56	56	69	76	62	61	54	0	68	78	23	73	60	0	33	70	71	0	76	50	78	73	70	0	63	89	86	97	89	83	78	1	1	1	1	1	1	1	1	4	1	1	1	1	4	1	1	1	2	2	2	1	1	6	1	2	2	1	1	1	4	3	1	3	2	1	1	2	1	3	1	2	1	3	1	3	3	5	4	5	3	1	1	2	4	1	1	2	4	3	4	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	4	1	2	1	6	1	1	1	2	6	5	7	2	1	3	1	2	1	2	2	7
20000	-504.563035157787510	-511.418523108746911	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.396978953438630	2	2	1	3	3	5	5	6	6	5	4	7	7	7	4	7	8	8	9	9	5	10	10	10	9	7	8	6	9	11	10	9	10	10	13	7	12	12	12	12	10	12	12	11	10	13	16	14	11	13	15	14	14	17	14	17	17	18	17	20	19	20	20	19	20	22	21	20	20	22	25	19	23	21	23	22	24	22	24	23	25	25	24	25	25	26	25	26	29	29	26	28	31	31	30	33	31	33	3	3	0	3	3	2	5	6	3	4	3	7	21	3	2	6	21	2	21	14	2	32	27	3	11	2	36	2	15	13	12	18	2	27	20	21	14	36	18	44	19	14	12	26	3	2	37	13	13	3	46	30	50	51	33	20	31	19	49	56	54	0	0	42	0	0	0	53	30	65	64	43	70	63	0	61	76	5	75	69	0	75	70	79	0	83	73	63	66	86	0	88	90	92	82	84	91	83	1	1	1	1	1	2	1	1	2	1	1	1	1	4	1	2	1	2	1	1	2	1	1	6	2	1	1	2	3	2	1	1	4	1	2	1	2	2	2	1	1	3	2	2	3	5	2	3	1	4	1	1	1	1	2	4	3	7	3	1	1	1	1	3	1	1	1	2	4	1	3	4	1	1	1	1	1	7	1	1	1	1	1	1	1	1	1	3	4	2	1	2	2	3	3	3	2	6
20500	-473.267143884446511	-480.122631835405912	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545328692263078	3	2	1	3	3	4	5	6	5	5	4	6	5	7	7	8	8	6	8	9	7	9	10	9	8	8	10	9	9	10	10	7	10	10	12	9	13	11	12	12	10	12	13	12	11	13	16	14	13	15	16	15	14	18	16	16	16	18	16	22	19	21	21	19	19	22	21	21	21	24	24	21	22	20	24	22	23	23	24	24	24	25	22	24	24	27	26	26	27	29	26	27	30	31	29	32	30	31	2	3	0	3	3	2	4	10	3	6	5	10	6	5	3	8	21	2	5	14	3	16	1	14	9	3	12	19	21	17	18	1	17	25	41	32	5	15	28	41	20	21	21	21	19	22	38	17	19	32	38	13	44	55	32	53	45	46	24	2	51	0	0	50	0	0	0	27	55	77	46	47	48	59	0	62	66	2	62	77	0	84	63	62	0	65	77	77	70	86	0	78	92	86	83	88	91	86	1	1	1	1	1	1	1	1	4	1	1	1	1	2	4	1	1	2	2	1	4	1	3	1	2	3	2	1	2	1	2	3	1	1	1	1	3	1	2	1	1	3	3	2	1	2	2	4	2	4	2	4	1	1	2	1	3	2	4	10	1	1	1	3	1	1	1	6	2	1	6	3	3	2	1	1	1	5	2	1	1	1	1	1	1	5	2	1	3	1	1	2	2	3	4	2	2	2
21000	-634.406748065619013	-641.262236016578413	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522253720552864	2	2	0	3	3	5	4	6	6	6	3	6	6	7	5	8	6	8	8	10	8	8	9	9	10	9	10	7	8	11	10	9	11	9	12	10	13	9	11	13	10	13	14	13	11	13	14	13	13	14	15	15	14	17	17	15	16	18	17	21	18	19	20	20	21	22	21	21	22	23	23	21	22	22	23	22	23	24	23	24	24	24	24	25	24	27	26	26	28	27	27	27	30	31	31	32	31	33	3	3	0	3	1	2	4	5	5	5	2	5	7	6	1	14	5	17	4	29	12	9	17	14	24	2	19	15	6	19	12	14	16	14	38	17	15	17	28	21	34	39	33	27	5	16	5	32	17	2	21	43	46	56	32	46	51	31	36	29	46	0	0	37	0	0	0	40	61	73	68	53	42	65	0	72	60	38	72	76	0	72	75	69	0	44	57	65	88	37	0	67	73	86	92	86	89	86	1	1	1	1	1	2	1	2	2	1	1	2	2	1	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	5	1	1	3	1	2	1	1	3	1	6	2	4	6	2	1	1	1	7	1	1	3	4	8	2	1	1	4	1	1	1	3	2	1	1	4	4	1	1	1	1	10	1	1	1	1	1	1	1	5	4	2	1	7	1	3	5	2	2	2	2	4
21500	-525.207128662143077	-532.062616613102477	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.420172733735421	3	2	1	3	3	5	5	6	6	5	5	7	5	7	8	8	8	7	7	10	7	10	10	10	9	10	9	9	8	11	10	9	10	11	12	9	12	11	12	13	10	12	13	13	8	13	14	13	14	15	16	15	15	18	16	17	17	16	16	21	18	20	20	20	20	23	20	19	21	23	23	21	22	22	23	22	22	23	22	23	24	25	24	25	26	27	27	26	29	27	26	27	32	30	31	34	31	33	2	3	0	3	2	3	2	13	2	2	3	11	2	7	5	13	5	10	11	21	10	17	10	15	18	10	18	1	19	28	5	6	16	29	41	13	21	36	27	26	45	28	28	11	5	18	16	3	27	43	48	42	39	48	33	42	43	22	20	5	31	0	0	30	0	0	0	46	28	74	79	63	62	52	0	51	63	56	65	61	0	77	56	76	0	88	85	78	71	48	0	85	90	82	56	89	87	88	1	1	1	2	1	2	1	1	3	1	1	2	2	1	3	2	2	1	1	1	1	2	3	1	1	2	1	3	1	1	4	3	2	2	1	2	4	1	1	2	1	1	2	4	2	3	2	7	3	1	1	2	2	3	3	3	1	2	2	5	3	1	1	5	1	1	1	3	7	1	1	1	2	4	1	3	1	4	1	2	1	1	3	1	1	1	1	2	2	6	1	1	2	2	6	2	2	6
22000	-508.268334346863071	-515.123822297822471	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.413010308705399	3	2	1	4	3	4	6	5	4	5	4	6	6	6	7	8	7	8	9	10	8	9	9	9	9	7	9	10	9	11	8	9	11	10	11	9	12	11	11	13	10	13	14	13	11	13	15	14	13	15	15	15	15	17	17	17	17	18	18	20	19	21	20	19	19	22	21	21	21	24	24	21	22	20	22	22	23	22	23	23	24	23	24	25	25	26	25	26	29	28	26	27	32	27	32	34	30	34	3	3	0	2	3	3	6	4	5	1	2	2	4	2	3	1	12	11	7	31	11	21	1	18	5	5	13	13	17	5	2	15	3	23	23	2	25	29	1	45	16	24	38	39	3	3	29	2	45	5	35	39	40	40	35	47	17	26	21	5	55	0	0	50	0	0	0	25	9	67	48	64	62	51	0	68	68	2	66	65	0	50	15	82	0	65	81	85	73	70	0	66	97	85	86	89	79	46	1	1	1	1	2	1	1	1	1	1	1	2	1	2	3	2	1	2	1	1	2	1	3	1	3	2	2	2	1	4	3	1	5	1	1	3	1	1	2	1	1	2	2	1	6	7	2	7	1	4	2	2	1	2	3	1	4	6	5	7	1	1	1	2	1	1	1	6	6	2	4	1	1	2	1	1	1	9	1	3	1	4	8	1	1	4	1	1	3	1	1	3	1	1	3	1	3	12
22500	-500.587199983472090	-507.442687934431490	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.400699692876167	2	2	1	4	3	4	5	6	6	5	3	7	6	8	7	9	8	8	8	10	7	9	10	9	9	8	9	9	9	10	9	10	11	10	12	10	11	11	12	13	10	12	11	13	11	14	13	13	11	14	15	15	15	17	16	17	17	19	17	20	17	19	20	18	21	22	20	22	21	24	24	22	23	21	22	22	24	22	23	22	24	24	24	25	25	26	26	27	29	28	26	27	30	30	30	33	31	32	3	3	0	2	3	5	3	10	3	6	3	5	3	6	7	7	6	3	4	27	10	21	22	5	18	7	21	4	4	5	3	14	18	19	18	2	23	16	36	24	22	24	10	34	5	45	7	3	2	33	42	24	26	51	50	44	52	57	44	34	38	0	0	24	0	0	0	61	58	60	54	23	65	58	0	60	51	2	52	56	0	74	72	60	0	65	54	62	65	91	0	65	88	85	71	74	92	60	1	1	1	2	1	1	2	1	2	1	1	2	3	1	1	2	2	4	2	1	2	1	1	3	1	1	1	3	2	3	4	1	1	2	1	3	1	1	1	1	1	1	3	1	4	2	3	5	4	2	1	4	3	1	1	2	1	1	3	5	4	1	1	5	1	1	1	1	1	1	3	6	1	1	1	1	4	8	3	2	1	2	1	3	1	2	5	7	4	2	1	2	1	3	3	5	1	10
