step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
49000	-929.857349536667925	-928.116658609291562	-1.740690927376357	0.000395056392887	0.000075717264742	0.191661914868308	0.420699561356341	-1	1	5	7	8	13	13	15	14	15	15	16	19	17	18	18	18	19	18	18	18	19	19	19	20	18	20	19	20	20	21	20	21	21	21	23	22	23	23	22	21	22	21	24	23	23	26	22	25	23	25	25	22	24	22	24	22	22	23	23	24	24	27	26	26	26	24	25	24	24	25	26	26	25	24	26	26	25	26	25	27	26	28	26	27	28	26	27	27	28	28	28	27	27	28	28	29	30	33	37	37	38	40	40	40	42	44	0	1	1	3	2	3	3	5	4	9	7	8	11	8	11	12	7	16	9	9	14	14	14	11	8	9	26	6	26	10	8	17	24	7	12	18	30	17	11	41	28	28	6	13	24	12	23	34	70	32	20	35	9	39	31	43	26	6	41	42	53	6	35	9	37	39	15	61	15	35	6	28	41	61	29	12	45	46	74	59	78	78	38	30	9	18	51	68	30	15	80	74	76	37	78	39	56	80	89	99	99	98	0	98	99	100	0	1	1	3	1	4	4	3	2	4	1	1	1	2	1	1	2	2	1	2	2	1	1	1	2	2	2	1	3	1	3	2	1	2	5	3	2	1	3	4	1	1	1	4	3	2	3	5	1	1	2	4	2	4	1	1	1	1	2	2	1	1	6	2	3	2	2	2	1	2	2	6	4	2	1	3	4	2	1	1	1	1	1	3	3	7	5	1	1	4	7	1	2	1	2	2	3	4	3	3	2	3	5	1	7	5	3	1
49500	-879.212583574206178	-877.334651324950983	-1.877932249255145	0.000356226469335	0.000056932774228	0.159821852469574	0.425226736676514	1	3	5	7	8	12	13	15	14	14	15	19	18	17	18	18	17	20	19	18	18	19	18	19	17	19	20	18	21	20	21	20	20	22	21	22	21	24	21	22	21	22	23	21	23	24	25	23	26	22	26	24	23	24	23	24	23	22	22	24	23	23	26	26	25	25	23	25	24	25	25	26	25	25	23	24	26	27	27	26	27	26	27	26	27	28	27	27	28	27	29	27	28	28	28	28	28	30	33	37	38	39	39	39	40	43	45	0	1	2	3	3	3	4	4	7	7	7	28	11	10	10	25	10	8	8	11	8	14	8	8	7	10	26	8	15	8	25	15	23	31	18	25	19	44	17	41	16	18	26	26	6	18	20	26	8	20	26	18	19	35	35	75	24	25	18	28	31	44	45	31	36	75	24	28	33	18	8	37	16	46	8	12	75	68	61	59	68	41	75	65	70	61	77	68	34	7	81	18	84	84	80	38	57	81	81	82	98	25	0	49	101	100	0	1	1	1	2	2	3	3	3	1	1	1	1	2	1	3	1	1	2	2	2	1	1	1	1	2	3	1	2	2	3	2	1	1	1	1	3	1	2	2	1	1	1	2	1	5	2	4	1	6	1	3	2	2	1	2	1	2	2	1	3	1	1	2	2	2	2	2	4	2	2	5	3	3	1	5	2	1	1	2	2	1	3	2	1	1	3	1	1	2	8	1	3	1	1	1	2	3	1	4	6	5	11	1	6	1	4	1
50000	-957.739863125225042	-956.119131014380969	-1.620732110844100	0.000400364016783	0.000092634317394	0.231375232315139	0.466024829520996	1	3	5	7	7	13	14	15	13	14	15	19	18	14	17	18	18	20	19	17	17	19	20	19	20	19	20	18	22	20	21	20	21	21	22	21	21	23	23	22	21	23	23	23	24	23	25	23	25	24	25	25	23	23	23	24	22	23	24	21	21	25	26	25	25	25	25	26	24	23	23	23	25	22	25	25	27	25	27	24	27	26	29	25	27	27	26	27	28	27	28	27	28	28	28	28	29	31	34	36	38	38	39	41	40	44	43	0	1	2	3	3	5	5	5	4	9	9	6	15	9	11	4	7	28	28	6	6	13	15	15	6	11	26	9	13	28	18	13	25	30	6	6	8	29	57	37	30	12	16	32	25	37	12	9	70	13	48	34	31	30	8	11	23	36	36	28	12	9	53	25	56	48	57	28	23	36	32	28	12	8	13	36	57	55	31	37	68	62	38	35	68	12	39	61	52	44	80	37	7	65	85	44	67	93	80	8	80	82	0	91	100	105	0	1	1	1	1	1	3	3	5	3	1	1	4	1	1	1	6	2	1	1	3	2	1	2	1	4	2	1	2	2	1	1	2	1	1	2	3	3	1	1	1	1	2	2	2	2	1	3	4	1	2	1	2	2	2	4	5	1	1	1	1	1	6	2	2	1	1	2	5	1	1	1	3	3	4	3	1	2	1	3	1	1	1	3	1	1	3	2	3	1	3	1	4	7	2	1	2	1	1	5	7	8	5	1	6	2	2	1
50500	-922.553123680416206	-920.980795483909105	-1.572328196507054	0.000399008834239	0.000100837509359	0.252719991906064	0.483428070461888	1	3	6	8	7	12	13	14	14	14	15	18	18	16	18	18	17	20	18	16	18	19	18	19	20	19	20	20	22	20	22	20	22	20	21	22	21	23	23	20	21	21	21	22	22	22	26	22	26	22	26	21	23	22	22	25	22	24	23	22	23	24	26	26	26	26	24	25	25	23	22	24	25	25	23	25	26	27	26	26	28	23	28	26	26	28	26	28	28	28	27	26	27	29	27	28	29	29	33	35	37	38	39	40	41	43	45	0	1	2	2	2	4	5	4	4	6	10	8	20	10	9	9	11	19	8	6	14	8	8	9	16	20	17	7	27	5	41	23	13	19	19	9	9	43	27	8	6	30	15	43	13	18	37	15	19	32	57	28	40	19	40	39	13	25	8	30	28	33	34	28	18	62	27	8	48	25	32	59	16	37	45	72	13	36	18	70	49	19	33	72	70	74	56	37	63	44	12	28	35	55	54	62	87	49	81	98	78	99	0	99	91	100	0	1	1	2	2	3	2	4	3	2	1	1	2	1	1	2	1	1	1	1	2	1	3	2	2	1	2	2	2	1	5	1	1	2	1	2	5	4	1	1	3	4	1	2	1	2	2	2	2	3	1	2	1	1	2	1	1	3	2	3	1	2	2	2	4	2	1	1	5	2	2	1	1	3	1	1	1	3	3	2	2	1	3	3	1	1	2	1	3	1	3	5	3	4	3	3	3	2	1	2	2	7	3	1	4	7	4	1
51000	-864.011420015090721	-862.239291467582689	-1.772128547508069	0.000319521138777	0.000058592814763	0.183376958994363	0.497674993615102	0	3	5	7	10	12	11	14	13	15	16	18	16	17	16	17	17	19	17	18	19	19	18	20	20	18	19	20	21	21	21	20	20	19	21	23	21	24	19	22	21	23	22	23	23	23	26	24	25	23	25	24	23	23	24	24	23	24	24	23	24	23	26	25	25	25	23	26	24	23	24	24	26	25	23	25	27	25	26	25	27	26	28	26	28	28	25	26	28	26	28	27	28	28	27	29	29	30	33	36	35	38	38	39	39	43	44	0	1	2	3	2	4	4	7	7	9	6	8	10	10	10	7	8	16	8	14	17	23	6	15	16	11	15	12	11	8	18	13	15	19	6	31	19	11	14	25	25	18	27	32	8	18	48	24	70	43	24	16	34	16	54	24	24	54	30	35	36	20	53	36	54	45	24	74	27	41	43	37	49	46	21	72	87	30	42	16	70	52	38	72	73	68	45	61	63	32	82	88	84	65	52	45	21	59	59	95	81	100	0	99	98	102	0	1	2	1	1	3	3	2	2	1	1	3	2	1	2	1	3	1	1	1	1	2	1	2	2	2	1	2	1	2	2	1	2	3	1	4	1	2	3	1	1	1	3	2	1	4	2	1	2	1	1	2	5	2	4	1	2	2	1	2	1	1	2	2	1	1	1	2	1	3	1	1	2	1	2	2	1	1	2	2	5	2	1	3	1	1	1	1	1	2	2	1	1	1	2	2	3	3	4	5	4	4	1	1	3	6	2	1
51500	-899.378128340777607	-897.582204391711116	-1.795923949066531	0.000357382851862	0.000063450630736	0.177542460151298	0.591756721729279	-1	3	5	8	10	13	13	14	14	15	15	19	19	15	16	18	17	20	19	18	16	20	19	20	20	19	20	19	22	19	21	19	21	22	21	22	22	24	22	23	21	21	21	22	22	22	24	22	25	23	25	24	24	25	22	23	22	23	23	24	23	24	26	26	25	25	22	26	25	24	24	26	26	26	25	24	23	27	26	25	27	26	28	27	28	27	25	27	27	27	28	28	26	28	27	29	30	30	33	36	37	39	40	41	38	43	44	0	1	1	1	3	5	3	2	7	6	7	6	11	5	14	6	10	16	9	11	7	20	11	14	12	11	23	8	23	7	30	11	13	30	6	30	30	44	23	30	28	8	10	20	35	18	48	24	41	32	57	19	34	57	30	43	20	16	12	28	35	44	16	40	36	24	13	42	57	36	44	76	70	61	57	37	13	59	60	59	49	41	62	76	59	46	17	35	52	50	73	79	28	72	49	66	87	91	98	98	82	99	0	102	100	104	0	1	2	3	6	3	1	5	5	1	1	1	2	2	2	1	2	1	1	3	2	1	1	3	2	1	1	1	3	1	3	1	1	1	2	5	2	2	1	1	2	1	4	4	2	1	1	1	1	3	2	1	2	2	2	2	1	3	2	2	3	1	1	3	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	3	3	2	2	1	1	1	4	1	2	3	2	1	2	3	6	2	1	1	1	1	1
52000	-898.314129230045864	-896.634939997407741	-1.679189232638152	0.000371337620713	0.000078036911322	0.210150835707432	0.437219942927960	0	2	6	7	6	13	13	14	14	14	15	18	19	16	18	19	18	19	17	18	19	19	19	19	19	19	20	18	22	19	20	21	22	21	19	23	21	23	23	21	21	23	22	23	20	21	24	23	26	24	25	24	21	24	24	24	23	22	23	23	23	24	26	24	26	24	24	25	25	24	23	25	25	25	25	25	25	26	24	25	27	26	28	26	27	27	26	25	26	26	29	27	27	28	27	29	30	30	33	35	37	39	39	41	40	43	44	0	1	2	3	2	4	4	3	6	7	7	9	10	11	11	5	7	19	9	11	14	11	11	11	7	14	20	8	14	8	6	17	16	30	6	28	25	32	10	8	35	7	8	16	20	12	23	20	12	32	6	8	12	13	37	43	6	35	41	31	25	33	40	40	37	39	13	42	24	30	16	30	30	46	26	8	11	72	16	59	59	31	16	52	31	77	67	28	76	50	78	52	52	93	82	50	76	80	52	98	99	100	0	102	100	104	0	1	1	2	1	2	3	3	3	1	1	1	2	3	1	2	6	2	1	2	2	2	2	1	2	3	1	1	2	3	2	3	1	2	1	3	2	1	1	4	4	1	5	4	1	1	2	3	2	4	2	7	6	2	3	2	1	5	2	1	1	2	1	2	2	3	1	3	1	3	2	1	4	2	2	3	6	8	1	2	1	2	2	5	1	4	1	2	4	1	1	2	2	1	1	1	3	2	1	3	2	3	2	1	1	2	1	1
52500	-906.272898749155274	-904.537387642398016	-1.735511106757275	0.000345542209884	0.000066722781219	0.193095891935770	0.414070986430985	0	3	5	8	9	12	14	13	14	14	15	18	19	17	18	18	18	21	18	18	19	19	19	19	20	20	20	19	22	19	22	20	18	21	20	23	22	23	22	22	21	22	22	22	21	23	25	24	26	23	23	25	23	22	24	23	23	24	23	23	24	24	25	24	25	26	25	26	23	24	24	24	24	25	23	26	26	27	25	25	27	26	29	25	28	28	26	28	28	26	28	27	28	27	27	29	29	31	32	36	37	37	39	40	39	44	44	0	1	1	2	3	5	4	5	5	8	8	8	10	11	10	4	10	9	9	11	15	9	17	14	9	23	16	19	13	19	19	17	10	9	8	34	41	13	16	41	6	28	13	13	17	28	23	22	9	32	16	35	12	30	37	7	22	12	34	16	31	32	12	41	25	20	22	79	16	12	43	37	25	41	22	25	39	73	41	73	34	70	13	37	70	79	13	60	58	43	25	31	76	84	30	62	45	70	78	85	91	98	0	102	102	104	0	1	2	1	3	1	2	3	1	3	1	1	3	2	1	1	6	2	4	2	1	1	3	1	1	2	1	1	1	1	1	2	1	3	3	2	1	1	2	2	1	4	1	2	1	1	2	3	3	9	2	1	2	3	2	2	4	2	4	1	3	2	2	3	2	1	5	2	1	5	3	1	1	2	2	2	2	2	2	2	1	3	1	4	1	2	2	4	3	3	2	3	3	1	1	3	2	3	2	2	4	4	2	1	1	1	2	1
53000	-992.157862719724790	-990.579163075611291	-1.578699644113527	0.000409599685683	0.000102263453669	0.249666826522362	0.410452716467786	0	2	4	8	10	13	13	15	13	15	15	18	19	16	17	18	19	21	19	18	18	19	18	19	20	19	20	19	19	20	22	21	21	21	22	20	21	23	21	22	22	23	23	21	24	23	26	22	26	24	25	24	22	24	22	23	23	24	24	24	23	23	27	25	26	22	24	25	22	25	23	25	25	24	25	26	25	26	26	26	27	27	27	26	27	27	26	28	27	28	28	27	27	29	27	28	30	30	33	36	36	37	39	41	39	44	44	0	1	2	3	4	3	4	5	4	7	7	6	10	4	11	15	9	19	6	15	11	11	9	10	16	7	15	14	23	16	5	15	23	25	34	12	25	13	19	16	30	28	17	26	11	28	23	15	58	20	26	34	12	40	13	27	12	31	25	42	18	11	31	19	31	26	48	42	21	25	5	18	18	19	21	59	43	31	46	30	78	19	32	31	70	42	77	68	34	62	40	74	59	76	41	51	87	85	31	82	91	49	0	105	99	104	0	1	1	1	2	1	6	2	1	2	1	1	2	3	4	2	1	2	1	3	1	2	3	2	2	2	2	1	1	1	1	4	2	2	1	1	1	1	3	1	2	1	2	3	1	5	2	3	2	1	3	3	2	2	1	2	1	2	1	3	1	2	3	2	2	2	1	1	1	2	2	6	2	2	3	3	1	1	2	1	3	1	2	2	2	1	2	1	2	3	3	3	2	2	2	3	2	2	2	4	3	4	6	1	1	3	2	1
53500	-897.761730621928791	-896.100616337930205	-1.661114283998554	0.000364112489387	0.000078748696856	0.216275736624279	0.464519260587207	0	3	5	7	9	12	13	14	13	14	15	18	17	16	17	18	18	20	19	18	19	19	19	19	19	19	20	19	22	20	21	20	20	22	21	24	22	23	22	22	22	22	22	24	24	21	25	23	25	23	24	24	23	24	21	25	23	24	23	24	23	25	25	24	25	26	25	25	25	24	24	25	25	25	25	25	27	25	27	23	27	27	28	25	27	25	25	28	27	27	28	28	25	28	27	27	28	30	34	37	37	38	38	39	40	43	44	0	1	2	3	4	5	6	7	5	6	8	7	6	10	9	8	15	12	10	11	14	15	11	15	6	17	15	9	11	7	16	11	10	19	7	12	55	32	21	16	16	46	10	29	57	18	33	24	16	32	11	34	25	28	12	15	13	19	19	42	46	9	12	12	37	13	57	25	23	40	50	37	54	61	13	37	57	28	61	40	49	35	51	55	78	25	13	86	54	29	12	25	59	72	80	75	66	58	54	82	62	82	0	98	100	104	0	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	3	2	1	1	2	1	4	1	1	4	4	2	1	2	2	1	3	3	1	1	2	2	2	1	2	1	1	1	2	1	3	1	5	1	2	3	2	4	2	2	2	1	1	7	4	3	1	7	1	3	4	1	1	1	1	2	5	2	2	2	2	1	1	3	2	2	2	3	3	2	3	3	6	4	1	1	2	1	1	3	6	5	6	5	1	2	2	2	1
54000	-889.782138427844529	-888.037243961186618	-1.744894466657924	0.000410578323408	0.000078220567140	0.190513143730228	0.459246436875619	0	3	5	8	9	12	14	15	13	14	15	19	19	17	17	19	19	21	18	19	18	20	20	20	21	19	19	19	21	20	20	20	22	21	20	24	22	23	21	22	21	22	22	22	23	22	25	24	25	23	26	23	24	23	24	23	21	23	23	22	24	25	26	25	24	24	22	26	24	24	23	25	26	24	24	26	26	26	26	25	27	27	29	25	26	25	27	25	28	27	27	27	26	28	26	28	30	31	33	35	38	39	39	40	39	42	44	0	1	1	3	4	4	4	5	4	9	10	8	21	11	8	8	19	31	8	11	14	20	13	15	16	11	15	6	8	28	28	11	32	9	6	18	35	43	26	25	12	28	24	32	17	12	17	33	35	20	13	12	16	34	35	17	13	41	34	28	19	24	52	16	16	44	39	74	29	35	20	28	41	28	7	37	47	61	42	41	16	80	51	37	41	54	67	42	53	38	59	68	37	12	16	29	87	82	82	99	99	100	0	100	100	102	0	1	2	2	1	1	2	3	3	2	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	1	2	1	4	4	1	1	2	1	5	2	2	2	1	1	1	1	2	1	1	2	1	4	1	3	2	4	2	3	2	2	1	1	1	1	1	4	2	1	3	3	1	1	1	1	2	2	2	2	1	3	2	1	1	3	2	4	1	2	1	3	2	2	2	2	2	2	1	2	3	3	3	2	2	2	1	2	3	1	3	2	1	1
54500	-953.830281963092375	-952.162988156252595	-1.667293806839828	0.000426156421567	0.000091257814107	0.214141590948061	0.507048186910559	0	3	5	8	10	11	13	15	12	14	16	19	17	16	17	18	16	19	17	17	19	19	20	18	21	19	20	19	22	19	21	20	21	21	20	22	20	22	21	22	19	23	22	23	23	21	25	22	25	23	26	24	21	23	24	24	23	24	23	21	23	25	26	25	25	24	24	26	23	24	24	25	25	25	25	25	26	26	26	24	27	26	28	26	28	28	26	27	28	28	28	27	27	29	26	28	29	29	34	37	36	38	38	40	39	41	44	0	1	1	1	2	4	9	10	3	9	9	14	17	4	10	7	10	16	8	11	17	15	10	11	30	17	21	5	26	14	19	11	12	12	19	16	28	17	32	25	14	60	35	23	24	5	45	15	61	38	56	19	12	8	37	48	48	28	46	12	5	71	34	61	55	21	38	31	23	12	38	35	61	61	11	37	39	49	31	46	72	54	87	61	81	42	39	36	54	38	46	59	46	37	73	43	87	82	85	91	99	70	0	100	101	94	0	1	2	1	3	4	2	1	1	3	1	2	2	1	3	1	2	1	1	1	1	1	1	3	1	1	2	1	5	2	1	2	2	1	1	3	2	1	3	1	1	2	1	2	1	2	5	1	3	1	1	1	2	1	3	2	2	1	2	2	1	4	1	2	1	1	2	1	4	1	3	2	2	1	2	4	2	3	1	2	2	2	1	1	1	1	4	3	4	3	3	3	2	3	5	1	3	1	1	3	4	1	7	1	2	1	4	1
55000	-999.339163727936693	-997.674570691542385	-1.664593036394360	0.000435705378026	0.000093706741399	0.215069049236042	0.406609399328112	1	3	5	8	9	13	13	14	14	15	15	18	17	15	18	19	17	21	19	19	18	19	19	19	20	19	20	20	22	21	22	20	21	22	21	22	21	23	21	19	22	21	22	24	24	23	25	23	25	24	25	24	23	23	23	25	24	23	23	23	21	23	25	24	24	25	24	25	24	23	22	25	25	22	25	24	26	27	26	25	27	26	29	27	27	24	26	24	27	25	27	27	28	25	27	28	29	29	33	36	37	38	40	41	40	42	44	0	1	2	1	2	4	4	4	4	6	3	13	7	6	10	15	4	9	9	21	8	10	14	6	12	9	26	8	22	23	40	13	22	11	40	11	16	17	10	7	30	9	39	24	26	42	24	10	70	23	48	18	12	16	28	67	26	42	36	61	12	15	30	11	34	22	22	11	15	41	32	36	30	19	62	37	62	18	31	41	41	70	32	55	41	17	45	18	36	39	68	34	19	55	36	17	56	25	59	79	95	78	0	80	85	85	0	1	2	1	2	3	2	3	4	3	1	6	1	1	1	2	1	4	4	2	1	2	2	3	2	1	3	1	3	1	2	1	1	1	4	2	4	1	3	3	2	1	2	1	4	3	2	3	4	2	3	1	2	3	1	2	1	4	2	1	1	2	4	2	4	1	3	2	5	2	1	1	2	1	2	1	2	2	3	4	2	2	1	5	2	3	3	2	1	2	2	1	2	5	1	4	5	2	5	6	5	5	5	1	8	7	4	1
55500	-897.246398161998854	-895.587084888274717	-1.659313273724089	0.000389294770534	0.000084440324452	0.216905879151897	0.445513095003364	0	2	5	7	10	12	12	14	13	14	16	18	19	17	18	17	17	19	19	19	19	19	19	20	21	19	20	19	21	20	20	19	21	21	22	23	22	23	22	22	22	22	19	23	24	22	25	23	26	24	26	24	23	24	23	24	24	24	23	24	22	24	27	23	25	25	24	25	24	23	24	25	25	26	26	25	26	26	26	26	27	26	29	26	28	27	27	27	28	28	28	25	27	27	26	29	30	30	34	36	38	38	39	38	41	44	44	0	1	1	2	1	3	4	7	3	7	10	11	4	10	7	8	7	6	3	17	10	11	17	17	4	11	23	9	26	6	9	17	22	12	34	16	31	26	27	34	13	31	11	32	28	13	39	23	54	25	22	70	16	34	18	17	24	31	40	13	9	70	55	25	36	44	24	6	39	7	15	31	18	46	56	37	39	68	13	41	78	28	70	37	41	92	77	36	52	66	78	25	76	65	59	71	57	91	16	73	98	98	0	68	85	102	0	1	1	2	3	5	3	3	1	4	1	2	1	7	2	3	2	2	3	8	1	2	2	2	1	5	2	1	4	2	4	3	1	1	2	1	3	1	2	1	1	1	1	2	2	2	2	2	2	1	1	4	1	4	2	3	4	2	2	1	2	4	1	3	2	1	1	3	6	1	5	3	3	3	2	1	2	2	1	4	2	1	5	3	2	3	1	1	2	2	2	1	2	1	1	2	3	3	1	8	4	5	3	1	6	7	3	1
56000	-954.883776427561770	-953.193299673116030	-1.690476754445696	0.000431685806901	0.000089142846313	0.206499368030440	0.427275820157296	0	2	4	7	9	12	13	15	14	14	16	17	19	15	17	18	19	20	18	18	19	19	20	19	20	19	20	19	21	20	21	20	21	22	22	23	22	23	21	22	21	22	21	21	24	20	26	20	26	23	25	23	23	23	22	24	24	22	23	24	22	24	26	25	24	25	24	25	25	23	24	24	24	23	25	25	24	26	26	26	28	26	28	26	27	26	26	28	27	27	29	28	28	29	27	27	30	29	33	35	36	39	39	41	40	43	45	0	1	2	2	2	3	4	10	3	7	7	8	20	7	11	12	8	16	8	11	10	7	24	15	16	15	11	6	21	9	46	20	23	28	16	8	28	44	21	16	12	46	14	32	48	9	23	11	70	32	17	34	41	55	5	55	22	25	12	61	7	20	52	61	40	77	9	42	22	18	20	30	61	19	22	28	22	73	18	73	73	12	50	37	80	68	67	74	18	17	70	74	84	37	59	71	87	85	78	59	80	59	0	41	59	105	0	1	1	1	3	3	3	4	1	4	1	1	2	1	1	1	1	3	1	3	1	2	3	1	1	1	1	1	3	1	3	1	1	1	2	1	4	2	2	1	2	2	2	3	1	1	3	3	2	2	2	3	1	2	1	5	1	2	1	3	2	3	3	2	2	1	1	5	2	4	1	2	1	1	2	3	3	3	1	4	1	2	5	3	3	1	1	1	3	4	5	4	2	1	4	2	2	1	1	4	4	5	11	1	9	8	2	1
56500	-1028.934258085156898	-1027.139498807923019	-1.794759277233948	0.000479531486364	0.000085270262885	0.177819945738253	0.444788160370477	0	3	6	8	10	12	13	15	14	13	15	19	17	16	17	19	19	19	17	19	16	19	18	19	20	19	21	19	18	21	21	20	21	22	20	24	21	23	23	22	22	22	22	21	20	23	25	20	25	23	26	25	23	24	23	24	23	22	24	23	23	25	27	26	25	25	22	24	25	22	24	23	25	24	22	24	27	25	24	25	27	26	29	27	26	26	26	27	27	28	28	28	27	26	28	28	29	31	33	35	37	39	39	41	39	43	45	0	1	1	1	2	2	6	9	10	4	10	19	8	9	6	9	8	15	11	23	10	15	10	14	12	15	28	6	21	18	16	11	32	17	9	55	23	22	35	25	6	17	23	45	6	18	48	29	12	44	41	53	28	12	28	20	29	28	40	17	35	15	68	68	31	44	20	42	57	25	20	35	25	31	11	35	67	58	31	25	54	70	44	65	59	34	57	61	49	38	54	73	17	35	49	56	87	85	85	59	91	98	0	49	98	98	0	1	1	4	4	3	5	1	1	1	2	1	1	1	1	2	2	4	1	1	1	3	2	3	1	1	1	1	4	1	1	1	3	1	3	3	1	1	2	2	1	6	1	2	1	3	3	4	1	3	1	2	2	2	2	3	4	2	2	1	1	1	3	1	1	2	3	2	2	2	1	2	2	3	3	4	2	2	2	1	3	1	3	5	1	1	2	1	1	2	3	2	2	4	3	2	2	2	3	4	6	5	6	1	8	3	4	1
