step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
14000	-547.486673115363374	-554.342161066322774	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.495319979516914	2	1	2	2	3	4	3	4	4	4	5	5	6	7	8	6	7	8	6	8	7	9	10	9	8	7	10	9	8	8	9	11	9	9	9	9	10	10	12	13	10	11	10	11	12	13	11	14	12	11	12	12	14	13	11	14	15	13	14	15	13	15	14	14	15	16	16	16	17	15	17	17	16	18	18	17	19	18	15	20	19	18	18	20	20	19	20	22	22	22	24	22	24	24	23	24	23	24	2	0	2	2	2	2	2	2	3	3	2	2	9	16	12	2	16	19	2	2	2	2	16	2	26	2	17	14	2	2	26	10	10	30	2	2	16	17	28	31	2	35	25	24	41	10	6	24	31	14	27	38	31	50	24	41	58	2	40	2	21	36	55	2	35	56	56	64	47	44	61	73	64	2	45	57	19	67	2	69	63	72	73	75	74	2	74	78	65	83	95	81	64	77	89	87	86	97	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	3	1	1	3	3	3	4	1	3	1	3	2	1	3	3	1	5	2	1	4	3	2	2	2	1	4	1	1	1	2	4	2	2	1	2	1	1	2	1	1	2	1	5	1	7	2	3	1	6	2	1	1	1	2	1	3	1	1	7	2	1	5	1	5	1	2	1	1	1	1	6	1	2	3	2	1	1	6	2	1	3	2	1
14500	-606.409759021737045	-613.265246972696445	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.456486341212009	1	0	2	2	2	4	4	5	3	3	5	7	6	8	8	5	7	8	6	6	7	6	9	8	8	8	10	10	9	8	7	10	9	10	9	10	10	11	11	13	10	12	9	12	12	12	12	14	12	14	12	13	14	14	12	14	14	14	14	15	14	15	15	16	15	16	17	15	16	15	16	16	18	19	17	18	19	18	17	20	20	18	19	22	20	17	20	22	22	21	24	21	22	22	24	25	23	25	2	0	2	1	2	2	2	10	5	2	2	10	1	10	19	10	22	20	2	2	22	2	2	2	2	10	17	2	2	2	2	8	10	35	2	26	25	27	35	24	2	22	2	23	5	32	27	36	29	46	22	38	49	43	24	40	41	2	29	2	21	44	15	18	28	56	2	51	60	58	45	65	61	63	56	72	55	56	65	76	63	72	82	85	25	63	63	78	71	14	88	74	2	74	90	92	74	94	1	1	1	1	1	2	3	1	1	2	3	2	2	3	1	1	1	1	2	3	1	3	4	4	4	3	2	5	5	3	3	1	2	1	4	1	1	1	1	2	3	3	3	1	5	1	1	2	2	1	3	2	1	2	2	1	1	7	2	8	3	2	3	4	3	2	10	2	1	1	2	1	3	2	2	1	2	2	1	2	1	1	1	1	4	1	2	2	3	5	1	1	11	2	2	2	3	2
15000	-696.722509152692282	-703.577997103651683	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.400333070540111	2	1	2	3	3	4	3	6	3	4	4	8	7	7	7	6	8	7	7	8	6	8	9	8	7	8	10	10	7	9	9	11	9	9	9	11	11	9	11	14	8	12	10	11	12	10	12	12	13	14	11	12	12	14	11	13	13	15	15	14	14	16	15	17	12	17	16	15	17	16	16	15	17	18	18	14	19	16	19	20	20	17	19	21	20	19	19	21	23	22	24	22	22	21	25	24	22	23	2	0	2	3	2	2	2	3	2	1	9	9	5	5	4	2	18	2	2	2	9	2	2	16	2	2	34	2	2	2	2	4	2	9	25	9	9	17	28	53	2	33	2	18	55	2	35	24	31	17	2	38	41	43	19	36	55	2	16	9	37	55	37	58	2	56	2	48	32	76	21	2	71	19	56	7	55	56	73	64	74	2	65	59	55	62	72	49	71	58	79	74	14	80	84	92	80	94	1	1	1	1	1	2	1	2	1	1	1	3	2	2	2	2	1	3	3	4	2	2	3	1	4	2	1	4	2	4	3	4	5	2	1	3	5	1	1	1	3	2	4	1	1	3	1	2	2	3	6	2	2	2	2	2	1	8	5	4	1	3	2	1	6	2	7	1	3	1	5	6	1	6	4	5	4	1	1	1	2	4	3	2	5	1	1	5	4	3	3	2	9	1	3	1	1	1
15500	-788.630692166133940	-795.486180117093340	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.385125999413574	2	1	2	2	2	4	3	6	5	4	6	8	5	7	8	6	7	8	6	7	7	5	9	8	9	8	10	10	9	9	5	10	9	8	9	10	10	12	12	14	10	12	11	12	12	13	12	13	12	13	12	12	14	13	12	14	14	15	11	15	13	15	14	16	15	17	18	16	16	17	16	16	17	18	19	16	18	17	19	19	19	16	19	21	21	17	20	21	23	21	23	23	23	22	24	22	23	25	2	0	2	2	2	3	2	2	3	5	2	1	10	5	16	5	2	13	2	2	2	2	2	2	34	2	34	2	34	22	2	2	2	4	10	24	2	22	34	41	26	25	34	36	17	34	21	43	16	27	2	36	30	26	19	45	24	38	41	54	30	55	19	45	34	53	2	36	61	30	51	23	65	55	53	56	60	56	65	86	63	45	73	57	62	26	86	66	58	72	67	55	57	2	84	66	81	97	1	1	1	1	1	1	1	3	1	1	4	4	1	3	1	2	4	2	4	4	2	2	3	2	1	4	1	3	1	3	2	4	3	4	2	2	5	4	2	2	1	2	2	1	3	2	2	2	2	1	6	1	3	3	3	2	3	2	1	1	2	1	3	2	4	2	8	4	2	4	1	3	1	4	2	1	2	1	2	1	3	2	1	3	4	3	2	2	4	2	3	5	5	8	1	2	2	1
16000	-731.275754669337971	-738.131242620297371	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462529423586868	2	1	2	2	2	5	3	4	5	3	5	7	7	6	7	6	7	5	7	7	6	9	8	9	8	8	11	11	9	10	9	10	8	10	8	10	10	11	11	13	11	11	9	12	11	12	12	14	12	12	13	13	13	14	12	13	14	12	14	15	13	15	15	17	15	16	18	16	18	17	17	17	17	19	18	17	20	15	18	21	19	17	19	21	20	18	20	19	23	22	23	22	23	24	23	22	23	25	2	0	2	2	2	4	2	2	7	5	2	1	9	2	4	10	2	7	2	8	2	21	16	25	2	9	18	14	25	16	2	20	20	17	21	16	2	34	2	31	31	6	19	16	22	2	1	36	31	29	2	38	41	21	19	31	52	21	41	55	2	29	55	2	61	56	56	65	49	30	65	61	58	63	78	13	60	56	82	24	63	58	82	69	18	63	2	78	64	83	38	55	64	86	40	86	92	92	1	1	1	1	1	2	1	1	1	1	2	2	1	3	3	2	3	1	4	1	3	2	1	1	2	2	4	2	1	2	5	2	1	2	1	2	4	1	4	2	1	3	1	4	1	5	4	2	1	1	8	2	1	3	2	2	1	3	1	1	4	3	1	7	1	1	2	1	3	3	1	3	3	3	2	5	4	1	1	5	2	1	1	2	9	1	8	2	3	2	6	5	2	3	4	2	1	1
16500	-728.292550074027645	-735.148038024987045	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.430630174136909	2	0	1	2	2	4	4	5	5	4	5	6	3	6	6	7	7	8	7	7	7	8	9	8	7	8	9	11	8	9	8	8	10	10	9	11	9	10	11	14	11	11	10	11	12	11	12	13	12	14	13	12	12	14	13	13	14	13	13	15	14	15	15	17	14	18	18	16	18	17	17	17	18	17	18	17	18	17	18	20	20	17	19	22	21	19	18	21	24	22	23	23	23	22	22	24	23	24	3	0	2	2	2	2	2	2	6	5	2	3	5	2	1	2	2	15	2	2	2	21	14	19	2	2	10	15	2	18	10	20	12	30	14	24	13	2	21	41	31	11	37	2	38	2	17	36	2	58	21	27	31	44	26	31	56	2	53	55	38	26	55	2	21	56	40	39	52	58	9	58	71	63	78	61	63	53	72	73	76	65	72	80	10	55	16	78	72	72	95	55	72	85	78	81	86	94	1	1	1	1	1	3	2	2	1	1	3	2	1	4	1	3	4	1	3	4	3	1	1	1	4	4	2	3	3	1	2	1	2	1	2	2	3	5	1	2	2	4	1	4	1	5	2	1	6	1	5	2	2	1	3	3	1	7	1	1	2	3	1	7	3	3	2	2	3	4	7	3	1	1	1	1	1	2	1	1	1	2	1	1	9	3	5	2	4	3	1	5	6	1	1	2	2	1
17000	-585.180584414334248	-592.036072365293649	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.389221744817837	2	1	2	2	2	5	3	6	4	4	4	6	6	7	7	6	8	7	7	8	7	8	8	8	8	9	9	8	9	8	8	10	10	10	9	10	11	12	10	13	10	11	9	11	13	12	11	12	13	14	11	12	13	12	12	14	15	15	13	15	15	15	14	16	14	18	18	16	18	16	16	15	17	19	18	17	19	17	18	19	19	19	18	21	21	19	20	21	23	22	24	23	23	23	24	25	20	24	2	0	2	2	2	2	2	2	3	1	2	2	5	2	12	5	14	16	2	8	2	2	2	13	16	2	2	2	2	13	2	1	3	17	14	24	2	27	2	2	31	28	2	29	52	2	35	36	41	33	2	17	41	32	2	2	7	65	2	23	51	65	55	21	27	53	78	63	60	57	2	39	72	63	78	30	44	53	73	45	63	79	72	86	2	63	69	75	65	83	80	29	71	86	85	61	55	86	1	1	1	1	1	2	2	3	2	1	1	3	3	3	1	2	1	1	2	1	2	3	3	1	1	4	4	4	5	1	3	4	2	1	1	1	3	1	5	5	1	2	4	2	1	5	1	1	1	3	3	2	2	1	6	5	6	1	7	4	2	1	2	5	2	3	1	1	1	1	7	3	2	2	1	6	4	2	1	3	3	1	2	1	13	3	1	2	5	3	3	7	5	2	1	4	3	3
17500	-659.810969517281819	-666.666457468241219	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.395611844350336	2	1	2	3	3	4	3	6	4	3	5	6	6	7	8	5	7	8	7	6	7	6	8	8	8	5	11	10	8	9	7	10	11	9	9	9	10	11	10	13	11	11	11	11	12	13	12	12	11	14	10	13	14	12	11	15	13	14	14	13	13	15	15	16	13	18	17	17	16	16	15	15	17	19	18	18	19	19	16	20	18	19	18	21	20	19	20	20	21	22	23	22	24	24	24	24	23	25	2	0	2	2	2	1	2	1	1	2	10	1	5	26	9	2	2	6	2	2	2	5	2	10	2	2	17	25	2	2	16	2	13	6	2	29	5	17	2	2	31	9	2	35	51	8	1	23	2	21	2	38	41	34	2	2	42	14	2	43	21	24	16	2	21	40	56	49	36	15	2	65	79	63	67	72	40	75	72	72	55	72	30	67	2	47	81	75	2	83	73	10	65	85	69	90	92	86	1	1	1	1	1	1	2	2	1	1	1	2	2	2	3	2	2	1	2	2	4	1	3	3	4	2	2	1	4	3	1	5	2	3	5	1	3	2	5	6	2	3	4	1	1	3	5	2	4	2	4	1	2	1	4	7	2	3	5	1	3	6	4	10	5	2	1	2	4	4	8	1	1	2	1	1	3	1	1	3	4	3	3	2	12	4	1	2	8	2	3	7	6	2	4	1	1	4
18000	-582.279315156165580	-589.134803107124981	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.357565169777837	2	1	2	3	3	5	3	5	4	4	5	6	6	7	7	6	8	8	6	8	7	7	8	8	9	8	10	9	9	9	8	11	9	10	10	10	10	11	11	13	11	11	10	11	12	13	12	13	10	12	12	11	12	13	12	14	14	15	13	15	13	16	15	17	14	17	16	16	16	16	16	17	16	19	18	18	20	18	19	20	17	19	20	21	21	20	20	20	20	22	24	22	23	24	24	24	23	23	2	0	2	2	2	2	2	4	4	3	2	6	11	5	19	2	2	6	2	10	2	2	5	2	16	14	14	14	16	22	2	20	2	24	2	2	2	2	14	2	2	11	2	25	5	32	35	55	31	20	17	17	41	42	2	40	51	21	53	36	21	31	29	21	35	2	56	51	36	39	2	73	22	63	67	57	81	67	72	72	35	58	73	24	2	29	63	75	2	89	50	2	80	81	84	88	85	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	4	4	2	3	2	2	3	2	3	2	1	2	1	2	1	3	2	4	1	7	4	5	4	3	6	4	2	3	1	6	1	1	1	1	2	1	2	1	2	5	1	1	5	1	2	3	5	3	4	2	5	1	2	4	2	6	1	3	2	2	3	2	1	1	1	4	2	2	6	10	5	3	1	8	1	4	8	2	4	2	2	1	11
18500	-586.323411225707218	-593.178899176666619	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.352775184610052	2	1	2	3	2	4	4	5	4	5	5	4	5	7	7	7	8	7	3	6	7	8	9	8	9	8	10	10	8	10	6	9	7	10	8	10	10	12	12	14	10	12	10	10	12	12	12	13	11	12	12	13	13	13	11	13	13	14	13	14	15	14	15	15	14	17	16	16	18	17	15	16	17	19	18	17	18	17	19	20	18	18	19	20	20	20	21	21	22	21	23	23	24	24	23	24	23	24	2	0	2	2	2	4	2	2	3	7	2	2	12	2	7	19	21	9	2	12	2	2	2	2	2	2	17	35	2	2	2	1	2	33	2	2	25	27	28	2	31	17	25	2	6	20	9	26	31	43	27	2	49	41	2	31	33	22	2	36	5	48	25	22	21	2	56	24	68	40	2	58	71	63	56	27	61	40	72	76	29	72	73	75	2	81	85	75	2	83	80	74	71	50	87	87	44	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	3	1	2	1	1	3	4	5	3	3	3	1	1	3	4	2	3	2	2	3	5	1	1	1	6	2	2	1	4	4	4	4	2	3	1	1	7	1	1	4	3	3	3	4	2	8	1	3	3	3	8	2	4	1	2	6	1	1	2	2	4	1	1	1	1	4	2	1	1	10	1	1	2	8	1	2	2	5	7	1	2	9	11
19000	-782.342372376224375	-789.197860327183776	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.369254429844485	2	1	2	3	3	4	2	4	4	4	6	7	6	8	8	6	7	7	5	8	6	8	9	7	8	9	11	9	9	9	9	10	10	9	9	10	10	11	12	12	9	12	9	8	12	13	10	13	12	12	13	10	13	12	13	13	14	15	15	15	14	14	16	17	16	17	15	16	17	17	15	15	18	19	19	17	20	18	18	19	19	18	19	21	19	19	20	21	24	23	23	22	24	23	24	23	23	25	2	0	2	2	2	2	2	3	7	7	2	3	9	16	11	2	21	9	2	4	2	2	14	2	16	2	17	2	2	21	2	1	6	19	2	2	19	17	28	17	2	34	2	5	41	13	13	14	31	28	22	2	2	33	19	31	32	21	53	55	2	45	16	61	71	36	40	51	32	58	61	61	65	29	70	67	81	67	72	40	29	72	72	56	2	76	85	40	45	83	83	44	58	2	56	86	76	2	1	1	1	1	2	1	1	1	1	2	3	2	1	1	2	3	1	2	2	3	3	5	1	3	2	6	2	4	4	2	3	4	2	2	4	5	2	2	1	3	4	2	4	1	2	4	2	2	2	1	2	3	6	1	4	3	2	4	1	1	5	2	7	2	1	4	1	2	4	1	1	1	2	4	1	1	1	2	1	3	4	2	2	4	9	2	1	4	9	2	2	8	4	8	6	2	4	11
19500	-843.475493022560272	-850.330980973519672	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441456917254185	2	1	2	3	2	5	3	6	5	5	3	7	5	7	4	5	7	7	7	8	8	9	10	9	9	8	11	10	8	9	6	9	11	8	10	9	9	12	10	13	9	10	10	9	12	9	12	14	12	12	12	12	14	13	11	14	14	13	14	15	13	16	13	14	15	17	17	17	18	17	17	16	17	18	17	18	19	18	18	20	19	17	19	22	20	18	21	21	23	21	24	22	22	21	24	23	24	24	2	0	2	2	2	2	2	3	4	7	2	4	1	16	5	2	2	9	2	10	10	17	26	14	19	2	19	2	2	2	2	2	46	14	10	2	10	27	10	49	2	46	16	5	44	12	35	36	41	29	27	27	2	14	26	31	45	2	49	19	18	64	55	2	61	56	41	27	72	65	65	61	72	2	41	67	54	53	82	72	74	65	73	80	26	29	86	53	71	80	48	77	58	2	59	64	34	85	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	3	4	2	3	2	2	1	1	1	1	5	4	5	3	5	3	3	1	1	2	2	2	1	2	1	3	1	3	3	3	2	1	2	1	2	1	1	5	3	2	4	1	6	1	3	3	1	1	6	1	2	4	3	1	2	2	1	1	8	4	1	3	2	1	2	1	1	1	1	5	3	2	2	2	1	5	2	6	8	5	4	7	2
20000	-591.643885286901423	-598.499373237860823	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.284826918379583	1	0	1	1	2	3	3	4	3	5	5	6	7	8	7	6	7	7	6	7	8	8	10	6	8	8	10	9	8	8	8	9	11	9	9	10	9	11	11	12	10	12	10	11	12	11	11	12	11	13	11	12	11	14	12	13	15	14	13	15	14	15	16	16	14	17	18	16	16	16	17	16	17	20	19	16	19	18	19	21	20	18	18	21	20	18	21	21	22	22	25	22	23	23	24	24	23	24	2	0	2	2	2	2	2	1	4	3	2	2	2	2	16	2	2	16	2	8	2	5	24	2	16	19	2	2	2	2	2	2	9	13	13	16	2	17	17	41	2	31	26	19	46	8	16	34	41	51	17	17	2	33	2	31	39	2	2	19	42	53	2	2	27	56	56	36	59	50	65	58	58	29	56	54	55	56	58	79	60	72	73	66	29	2	77	56	65	73	71	55	65	81	64	27	2	81	1	1	1	1	1	2	2	2	1	2	2	4	3	3	1	3	3	1	3	2	4	2	3	3	1	1	4	4	4	2	4	6	3	2	1	2	4	2	1	1	4	3	1	4	1	4	2	1	1	1	3	3	6	2	5	2	2	6	5	4	1	2	5	7	2	2	3	2	1	1	2	1	1	7	2	2	4	3	4	1	2	1	1	2	6	8	1	4	3	3	3	4	5	2	3	8	12	3
20500	-649.571144017747656	-656.426631968707056	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.373608556418955	2	1	2	2	3	5	3	5	4	5	5	7	7	7	8	6	7	7	5	8	5	8	10	8	8	6	9	10	9	10	7	8	11	7	10	10	10	11	11	13	10	12	10	11	12	12	12	13	12	13	12	12	13	13	12	14	14	14	14	15	15	16	15	14	13	16	16	16	16	17	16	15	16	19	18	17	19	19	18	20	19	19	19	21	21	19	19	21	23	21	24	23	24	23	23	25	24	24	2	0	2	2	2	2	2	2	5	1	2	2	10	9	11	2	21	21	2	2	2	2	5	26	2	2	2	5	19	2	19	2	2	3	25	24	2	2	2	49	31	1	2	26	23	15	14	26	41	16	27	2	16	33	16	2	39	30	31	29	58	55	38	2	2	16	59	54	52	73	58	65	72	2	67	63	48	67	72	78	19	72	79	81	63	61	60	50	58	79	68	77	50	81	74	95	2	86	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	3	1	1	2	3	2	3	3	1	5	2	3	3	3	5	2	3	5	2	2	1	4	4	5	1	2	4	4	3	1	2	2	4	1	3	1	5	4	1	2	7	2	2	4	2	1	2	1	6	5	5	1	1	2	1	2	1	1	9	1	1	3	1	2	1	5	2	1	1	2	1	1	4	6	2	5	1	7	3	2	2	13	1
21000	-808.936391044267452	-815.791878995226853	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.364360108325112	2	1	2	3	2	3	3	5	4	4	5	6	5	6	7	6	8	7	6	6	6	9	8	8	7	8	9	9	7	9	8	11	9	9	10	10	10	11	10	14	11	12	10	12	12	12	9	14	12	13	12	12	12	13	12	14	15	14	13	15	15	16	15	14	15	18	15	16	16	16	17	17	16	20	18	16	19	19	17	20	19	18	20	21	20	20	20	21	21	22	25	22	23	23	24	24	23	24	2	0	2	2	2	2	2	4	6	1	2	1	1	5	13	2	14	6	2	11	2	19	19	2	2	14	2	2	2	10	2	4	20	18	26	24	26	2	2	53	13	2	16	25	14	33	17	42	41	15	17	2	16	28	2	2	52	42	2	50	21	47	2	2	21	67	2	1	53	50	61	64	2	16	70	43	42	75	24	69	60	72	58	61	42	43	44	47	71	79	88	85	73	86	90	74	2	63	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	2	1	2	3	1	2	2	1	4	3	1	4	4	3	3	3	4	1	2	1	1	1	5	4	1	5	4	2	3	4	2	1	1	1	2	1	4	2	1	5	7	1	1	4	2	6	2	8	7	7	2	4	7	3	1	1	1	9	9	1	3	4	1	2	2	2	1	3	3	5	6	5	6	1	2	2	1	4	2	1	2	11	6
21500	-678.709893859963472	-685.565381810922872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.315860794293220	2	1	2	3	3	4	3	4	5	5	5	7	6	6	7	7	7	6	5	5	7	9	9	8	9	5	9	8	7	10	6	11	9	8	8	10	10	11	12	13	11	11	10	9	13	11	13	11	9	14	12	13	14	13	12	14	15	14	14	14	14	15	15	17	16	17	18	16	16	17	15	17	17	19	17	16	17	18	19	19	19	18	20	21	20	19	20	22	21	23	25	22	23	23	24	24	23	24	2	0	2	2	2	1	2	2	2	2	2	1	20	5	31	2	2	7	2	3	10	2	35	16	2	2	26	2	2	5	2	2	2	1	10	24	16	27	28	2	26	24	26	2	35	2	36	25	2	51	17	38	49	11	15	2	36	27	2	25	2	30	29	2	44	59	40	22	17	62	2	22	2	77	56	37	10	62	69	35	77	65	61	86	77	60	2	78	72	83	94	63	71	64	93	92	2	35	1	1	1	1	1	1	2	2	2	2	3	3	1	1	1	2	4	1	2	1	1	4	1	1	4	3	2	3	2	3	2	5	4	3	1	1	2	1	2	5	4	1	2	4	2	3	1	1	5	1	3	1	3	5	3	6	2	3	8	2	6	2	4	8	4	2	3	2	4	1	6	5	6	1	1	3	6	2	2	6	1	1	4	1	2	3	7	3	2	1	1	3	5	2	1	1	10	9
22000	-781.482806211963975	-788.338294162923376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.335269513246036	2	1	2	3	3	3	3	5	5	4	6	6	6	4	7	6	8	8	7	5	7	9	9	6	8	8	8	11	7	9	7	11	10	9	9	11	11	10	9	13	11	12	8	12	11	12	12	13	13	12	10	12	12	13	13	15	12	14	14	15	15	15	14	15	14	17	17	16	17	14	17	15	17	19	18	17	20	18	16	19	20	17	19	21	20	16	18	21	24	21	25	22	23	24	22	24	22	23	2	0	2	2	2	2	2	2	5	1	2	2	6	2	5	14	13	21	2	1	2	2	14	2	2	24	2	2	16	21	2	2	9	15	2	23	26	2	2	2	16	21	2	2	39	2	9	36	10	37	18	17	31	35	29	49	17	28	41	55	22	51	55	2	2	45	41	51	36	31	2	58	65	19	45	60	87	67	2	62	55	72	79	57	76	2	2	66	65	83	98	55	79	55	80	73	74	2	1	1	1	1	1	1	1	2	1	1	3	3	1	2	3	1	1	1	2	1	3	3	2	1	3	1	3	5	1	1	2	5	2	1	4	2	1	3	3	7	3	3	4	6	1	5	4	1	5	1	1	2	3	2	3	2	2	2	2	1	2	3	1	8	6	4	2	4	3	4	10	1	2	5	6	1	1	1	5	2	3	1	3	3	2	5	9	3	6	1	1	5	3	5	1	4	1	9
22500	-588.716543129380966	-595.572031080340366	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.384813277106645	2	1	2	3	2	3	3	5	5	3	5	8	6	7	7	5	7	8	6	8	7	9	8	8	5	9	10	10	8	9	8	11	10	8	9	10	8	10	10	13	9	9	10	11	12	10	10	14	13	13	12	13	12	13	13	14	15	15	14	14	13	15	16	16	14	17	17	15	16	16	16	16	18	19	16	17	19	18	18	19	20	19	19	21	17	17	19	22	24	22	25	22	23	23	24	24	24	25	2	0	2	2	2	2	2	2	2	2	10	9	4	25	16	2	10	13	2	8	2	2	14	25	2	9	17	19	2	2	2	9	20	25	2	2	2	2	15	31	10	14	9	2	23	3	30	26	41	53	10	27	2	42	36	31	44	2	31	29	22	46	55	22	2	49	49	46	46	54	10	61	72	86	2	57	63	67	2	55	60	72	58	73	2	2	2	56	58	76	92	77	79	81	64	77	87	2	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	2	2	1	4	1	3	4	1	2	2	1	2	4	4	4	4	3	1	1	3	4	3	4	2	3	3	1	2	3	2	3	1	2	3	1	3	2	5	1	1	3	2	5	3	3	2	3	1	5	6	2	2	2	3	1	7	1	1	1	6	1	2	1	8	4	3	2	3	1	5	6	9	3	5	3	1	1	3	1	6	2	4	12
