step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108
49500	-619.960491033450467	-626.815978984409867	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579554766311775	1	2	3	4	5	4	5	7	6	8	5	6	6	8	6	7	7	8	8	11	8	9	10	10	9	9	8	7	10	10	9	11	10	11	11	9	11	10	12	11	12	10	12	9	10	13	12	12	12	12	13	13	12	14	13	15	14	14	15	13	13	16	16	15	15	15	18	16	16	15	17	17	14	15	16	15	18	17	17	16	17	18	19	17	18	20	19	21	20	21	23	22	24	22	22	26	24	24	26	23	28	28	27	28	28	31	32	33	0	0	1	3	3	1	2	11	6	11	2	11	11	15	7	3	9	6	5	33	7	8	8	44	9	18	12	11	7	16	9	6	19	23	22	12	11	15	9	25	30	18	30	18	31	23	23	17	26	19	25	34	23	36	43	20	50	41	30	0	49	28	45	32	47	33	17	57	35	32	73	32	27	58	30	50	72	70	80	32	46	75	0	56	64	75	81	67	82	83	50	82	90	82	75	100	92	59	82	75	97	89	93	96	92	98	104	107	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	2	2	1	3	1	1	1	1	2	2	4	1	1	1	1	1	1	2	2	2	1	3	2	1	1	3	1	2	1	1	2	1	1	5	2	2	1	2	5	1	3	2	1	2	2	1	3	1	1	1	1	2	2	1	1	1	2	3	1	1	1	1	6	2	2	2	4	2	1	5	4	3	2	4	1	1	3	3	2	1
50000	-890.001357047465376	-896.856844998424776	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572008333162777	-1	3	1	5	5	4	4	7	6	5	7	8	7	6	6	9	7	7	7	10	7	8	9	9	8	12	8	6	10	9	8	10	10	11	10	10	10	8	11	11	13	10	13	10	11	12	13	12	13	12	11	10	12	14	14	12	13	14	15	14	14	16	15	12	14	15	18	17	17	16	17	15	15	16	17	15	16	17	16	17	18	18	19	18	18	19	19	21	22	21	21	22	24	21	20	25	25	27	25	26	29	27	28	29	29	30	33	33	0	0	1	2	7	3	2	14	6	7	4	28	7	4	2	21	5	9	6	8	28	15	15	9	9	33	7	7	38	27	18	19	18	15	28	27	4	15	25	25	40	27	30	31	9	15	24	38	26	32	24	38	42	57	30	25	25	40	43	0	37	12	43	36	44	58	74	72	22	50	35	45	27	65	43	32	58	70	55	51	65	63	0	65	66	75	59	45	82	87	20	94	51	82	82	92	94	75	84	94	82	97	100	92	100	98	92	105	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	3	2	1	2	2	2	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	2	1	3	1	1	1	3	3	1	1	2	1	1	1	4	3	3	2	3	1	2	2	1	1	1	3	2	2	1	1	1	1	1	5	3	1	3	1	6	2	1	1	1	4	3	2	6	1	1	3	1	1	6	2
50500	-668.735172351333063	-675.590660302292463	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556106345868269	0	1	3	5	4	4	4	6	6	7	8	7	5	8	6	9	7	8	7	9	7	7	9	9	9	11	10	8	9	11	9	11	10	11	11	11	12	11	11	11	14	10	11	10	10	12	12	13	12	11	13	13	14	13	13	14	13	12	14	13	13	15	14	13	15	14	14	18	16	15	15	17	15	15	17	16	17	17	16	18	17	17	18	17	19	19	20	20	21	21	22	23	23	21	22	24	25	24	26	26	28	27	26	29	29	31	31	34	0	0	1	2	1	1	2	7	6	7	13	7	7	8	7	11	5	5	6	19	7	15	8	6	19	42	28	12	22	17	3	20	11	15	28	10	38	23	24	9	45	18	17	19	20	11	23	26	26	4	25	38	12	40	30	54	19	25	43	0	12	46	43	50	36	52	9	67	35	61	33	20	27	52	63	67	50	50	32	78	57	43	0	63	81	75	54	80	82	44	57	89	95	75	94	92	92	94	90	82	97	92	57	96	99	100	94	105	1	1	2	2	2	2	2	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1	2	3	1	1	1	1	1	2	2	1	1	3	2	3	1	1	1	3	3	1	2	2	1	3	1	1	1	3	1	1	2	1	1	1	4	1	2	1	4	1	2	1	2	1	4	2	3	1	2	2	3	1	2	1	3	3	2	1	2	2	1	2	1	2	2	1	1	5	5	2	1	2	1	1	1	2	2	4	2	2	7	1	2	2	6	2
51000	-844.544287745836414	-851.399775696795814	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610346377755362	1	2	3	4	4	4	6	7	6	7	7	8	7	7	7	8	6	8	7	9	7	9	9	10	8	11	10	8	9	10	8	10	10	11	11	11	10	11	11	12	14	10	12	9	10	11	11	12	12	11	13	12	13	11	13	14	14	12	14	14	13	16	16	15	14	16	17	16	14	14	17	19	15	15	18	16	18	17	16	16	18	19	18	18	18	19	20	19	21	22	22	23	23	22	21	25	25	26	26	26	26	28	27	29	28	29	32	33	0	0	1	2	3	1	2	5	6	4	4	11	7	4	7	17	4	9	6	6	4	8	15	29	9	31	28	21	15	9	9	19	10	14	27	12	14	23	8	25	58	18	30	31	16	13	8	15	18	19	25	11	27	45	30	33	32	32	43	0	45	52	59	43	11	69	19	16	8	6	13	67	27	52	4	32	57	50	70	32	63	30	0	73	79	43	88	78	82	83	68	94	67	43	75	95	89	96	92	92	89	99	98	92	82	82	94	104	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	3	1	2	1	2	1	1	1	1	2	2	2	1	2	1	1	2	1	3	2	2	2	2	2	1	2	3	1	1	1	1	2	2	1	1	3	1	6	5	3	3	4	1	2	2	4	4	1	3	1	4	1	4	1	1	1	3	1	1	1	2	4	1	4	4	1	2	2	1	1	2	2	1	1	3	4	2	4	1
51500	-795.865627173478515	-802.721115124437915	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545801751684473	0	3	2	3	3	4	4	7	6	7	7	5	6	7	5	9	6	8	8	10	7	8	10	8	9	11	9	8	9	8	10	11	10	11	10	10	12	11	12	9	13	9	11	10	10	13	11	13	11	13	12	12	14	13	14	14	14	11	13	13	14	16	15	15	15	15	18	15	17	16	16	19	15	16	18	16	16	16	17	18	19	17	18	17	19	18	20	21	20	20	23	23	22	21	22	25	26	25	24	26	28	29	25	28	29	30	31	33	0	0	1	1	1	1	2	15	6	12	7	7	7	15	5	18	3	6	5	17	12	15	8	13	5	4	12	12	8	17	9	40	13	33	12	29	38	8	32	6	17	6	9	16	15	11	14	32	18	36	40	36	34	38	30	26	19	20	30	0	31	24	30	26	50	61	77	56	18	50	24	57	13	53	82	36	57	19	50	66	82	43	0	73	47	55	82	72	63	86	72	69	87	75	75	94	95	92	95	89	97	97	93	89	96	103	96	105	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	2	2	2	2	1	1	1	1	4	3	1	1	1	2	3	2	2	1	3	1	1	2	1	4	3	2	2	1	3	2	3	1	1	2	3	1	1	1	2	1	2	1	2	1	3	4	5	2	1	1	1	1	3	2	4	2	5	1	1	3	1	3	3	1	1	3	1	1	3	2	1	1	2	1	2	4	1	1	2	3	2	1	1	3	2	2	1	4	1	2	4	2
52000	-833.477538650817905	-840.333026601777306	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514292592114679	0	1	2	5	4	3	5	6	6	7	8	7	5	8	7	8	6	8	7	9	7	8	8	8	7	8	9	5	11	11	8	10	11	11	11	10	11	10	12	9	12	10	12	10	11	12	13	12	12	12	11	12	13	13	13	14	11	12	14	13	14	16	16	13	15	16	17	16	16	16	15	15	15	15	17	16	17	17	15	16	17	19	19	19	18	18	19	21	20	21	23	23	23	21	22	25	26	24	26	26	28	28	28	30	29	31	33	32	0	0	1	6	2	3	2	28	5	13	12	28	2	15	8	15	1	17	6	28	28	21	15	12	6	19	11	2	14	9	6	6	15	15	27	2	22	2	19	4	17	18	25	26	36	7	22	36	42	40	9	12	51	26	30	39	32	42	30	0	24	51	30	20	29	72	40	57	14	79	47	32	16	57	41	57	54	31	50	19	41	43	0	49	62	75	85	80	43	84	80	32	83	45	75	92	75	94	98	96	95	99	94	82	96	99	89	100	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	4	1	2	2	1	1	1	1	2	1	1	2	1	3	3	4	1	2	1	3	1	4	2	2	3	1	2	1	1	4	2	1	1	2	3	2	1	4	1	1	1	1	2	1	3	5	3	2	2	1	2	3	4	1	2	2	5	2	2	2	2	7	2	6	2	3	1	3	1	1	1	2	4	1	4	4	2	4	2	1	6	2	1	1	3	1	4	5	2	4	8	2
52500	-883.499669050373427	-890.355157001332827	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518556560168313	1	2	2	5	4	4	4	6	7	7	8	5	6	8	7	8	6	9	6	11	8	7	9	8	8	12	7	7	10	10	10	9	11	10	11	9	12	12	9	12	14	9	13	10	10	13	13	12	12	12	13	11	14	13	14	14	13	11	14	13	13	16	16	15	14	16	16	17	14	15	17	17	14	16	18	16	19	17	16	18	19	18	18	17	17	20	19	22	21	18	21	23	21	22	22	24	26	26	24	26	28	28	27	29	28	31	33	32	0	0	1	5	3	1	2	2	6	12	2	7	7	13	8	8	6	9	6	4	27	12	15	4	3	16	7	12	14	17	42	19	36	15	11	15	34	15	4	58	25	6	16	4	12	28	8	31	18	32	25	44	18	26	43	33	32	39	30	0	35	27	53	55	33	52	56	50	52	36	13	19	35	38	63	56	79	79	4	79	63	30	0	65	70	48	63	80	30	41	53	79	6	82	75	95	82	94	75	96	95	92	92	75	100	92	105	105	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	3	1	1	2	2	3	2	2	1	1	2	1	2	1	1	2	2	1	2	3	1	3	3	2	1	3	3	6	1	2	2	3	1	3	1	1	2	2	1	2	1	1	5	1	1	1	2	1	4	2	4	5	6	1	2	1	1	2	1	6	1	2	3	1	2	1	6	1	2	6	2	4	3	7	2	2	1	4	2	4	2	3	1	1	6	2	4	2	1
53000	-734.811340654583205	-741.666828605542605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543153773419591	1	1	4	4	4	3	4	6	5	6	7	5	6	8	7	8	7	7	6	11	7	8	9	10	6	11	9	8	10	8	6	10	11	12	10	9	12	11	12	10	14	10	14	10	9	12	11	11	13	12	9	12	12	12	13	15	14	13	14	13	13	15	15	15	16	15	15	18	16	16	17	18	16	14	18	16	18	18	16	16	18	19	18	18	18	19	18	21	20	21	22	23	22	20	19	24	25	25	27	26	27	27	28	29	30	31	31	33	0	0	1	2	2	1	2	5	6	12	12	2	7	15	8	13	9	9	9	45	7	8	8	45	4	42	28	11	45	17	3	19	45	8	10	14	15	14	42	19	39	18	17	3	15	24	36	24	42	32	25	40	42	48	30	41	4	25	30	0	54	16	74	55	41	27	9	40	52	67	62	3	48	55	74	67	67	67	57	57	63	75	0	46	73	43	33	80	75	85	68	89	90	82	59	89	89	82	98	98	95	96	96	75	99	98	94	96	1	1	2	1	2	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	4	1	2	5	4	1	1	1	1	2	1	1	1	2	1	3	1	5	4	3	1	1	4	1	1	1	2	6	4	1	1	1	7	3	1	2	1	2	2	1	1	2	1	1	2	1	3	5	3	1	1	2	1	1	1	2	2	2	4	1	1	4	2	2	4	2	5	6	3
53500	-1147.517720597918242	-1154.373208548877528	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524278615716274	0	3	3	4	4	4	5	6	5	7	8	7	6	8	8	8	6	8	8	10	7	9	9	8	7	11	9	9	10	10	9	10	10	12	12	11	11	11	12	10	14	10	12	10	10	11	12	13	12	11	12	12	13	13	13	14	14	12	14	15	14	15	14	13	15	15	18	18	15	16	15	17	13	16	17	16	18	18	15	17	15	17	18	19	18	19	20	20	21	21	23	22	23	20	22	24	24	27	26	26	29	28	27	27	29	32	33	33	0	0	1	2	1	1	5	5	6	7	4	4	4	8	8	21	6	9	6	6	4	15	7	13	6	24	12	12	22	6	18	18	18	14	8	28	23	5	33	19	25	16	1	16	5	8	15	51	30	19	18	27	38	46	30	43	19	24	30	0	25	35	43	37	30	33	54	61	41	50	27	38	36	63	43	57	50	70	50	79	36	35	0	44	20	16	75	57	82	78	68	43	75	86	94	94	55	100	92	95	89	97	99	92	104	99	105	103	1	1	2	1	2	2	1	1	1	1	2	2	1	2	2	1	1	1	2	2	2	1	2	1	2	2	1	1	1	2	1	1	1	2	3	1	1	4	1	1	3	2	4	2	4	2	2	1	1	2	2	2	1	1	1	1	3	2	2	1	5	1	1	1	2	2	2	1	1	2	3	4	1	1	2	1	3	1	3	1	2	4	1	5	4	4	1	2	2	1	2	3	3	1	1	2	4	1	2	2	5	2	1	2	1	5	2	4
54000	-728.018433979404222	-734.873921930363622	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535288757275502	0	2	2	4	5	5	4	6	6	7	6	7	6	5	8	9	7	8	9	10	8	8	10	10	8	11	8	8	10	11	8	11	10	11	12	11	12	11	12	11	13	9	13	10	11	13	12	12	13	12	13	11	11	12	13	14	14	12	14	14	13	16	15	14	15	15	16	17	17	15	17	19	16	15	17	16	18	17	15	18	18	18	18	19	19	19	19	20	21	21	22	22	23	21	23	25	25	27	26	26	29	28	27	30	30	30	33	33	0	0	1	3	2	4	2	7	6	11	5	5	7	2	8	18	6	9	4	18	11	14	14	18	9	4	5	7	14	33	9	4	25	22	28	9	8	15	25	16	25	25	6	31	6	12	8	16	18	19	39	16	2	44	16	27	32	19	55	0	44	53	30	30	25	24	19	19	45	36	48	19	14	37	30	19	76	45	41	45	37	75	0	69	15	48	74	70	82	77	57	30	69	18	92	89	43	96	94	96	82	92	100	103	100	98	103	105	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	2	1	1	3	1	2	2	2	2	2	2	1	3	1	3	1	3	4	3	2	2	2	1	1	2	1	2	3	2	3	1	1	1	2	2	1	2	2	2	4	3	1	3	6	5	1	3	5	1	3	1	2	2	1	1	1	5	3	2	2	1	1	3	4	3	3	1	1	7	2	2	1	6	2	1	2	2	2	3	1
54500	-798.998835444396832	-805.854323395356232	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.442405669356794	0	2	3	4	4	4	6	4	5	8	7	7	6	6	8	7	6	9	7	10	7	9	8	8	6	11	10	8	10	8	9	9	9	10	11	10	9	11	12	10	14	11	13	10	11	12	12	11	13	11	12	12	11	13	12	15	13	14	15	14	14	15	15	13	15	14	17	17	16	16	15	19	15	16	17	14	17	16	15	18	18	19	17	16	18	20	20	20	22	21	21	23	23	21	23	25	24	26	27	26	26	29	28	30	28	31	32	34	0	0	1	3	1	1	2	2	6	7	7	13	2	8	14	3	6	9	3	14	5	16	14	8	6	6	13	2	8	9	6	19	13	24	33	30	14	8	31	9	40	19	55	19	11	7	15	22	30	32	40	35	32	13	30	36	53	40	43	0	45	7	55	53	4	52	76	32	60	79	38	80	11	37	27	19	3	32	50	26	84	63	0	61	60	30	29	80	94	56	72	82	13	82	89	95	30	94	77	82	92	101	90	105	96	86	104	105	1	1	2	1	2	3	2	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	1	2	1	4	3	3	3	2	3	1	1	1	1	2	2	3	2	2	3	3	1	2	2	4	3	1	1	1	1	1	1	6	2	2	1	2	1	1	1	6	2	1	6	1	3	2	1	1	1	1	4	4	2	4	5	3	2	4	1	2	1	1	2	9	6	1	1	4	1	2	9	1	1	1	7	1	4	4	1	1	2	1	1	5	1	2
55000	-851.762167424157610	-858.617655375117010	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617717409626730	-1	2	3	5	4	4	5	6	7	6	8	6	7	8	7	9	7	8	8	11	7	8	9	9	8	12	9	8	11	10	10	10	9	12	9	10	9	12	11	10	13	10	13	11	10	12	12	12	11	12	12	13	14	14	13	14	14	14	15	14	13	15	16	15	14	15	16	17	16	16	15	18	16	14	15	16	18	17	16	18	17	19	16	18	19	18	18	21	21	20	21	22	24	21	23	26	26	27	26	26	27	28	28	28	30	32	29	32	0	0	1	5	3	3	2	5	6	7	12	5	5	8	4	18	3	17	9	33	10	8	15	4	6	18	12	12	12	17	18	16	3	15	4	5	7	37	25	25	40	9	30	42	17	11	33	19	16	33	40	32	55	22	30	38	39	41	43	0	42	36	24	39	46	55	50	67	75	53	21	41	20	34	30	57	64	25	33	57	71	43	0	63	70	30	81	80	48	76	57	89	76	82	94	82	92	94	93	89	97	101	96	100	104	103	98	104	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	3	1	1	1	2	1	1	3	2	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	3	2	1	2	1	1	1	2	4	4	2	1	1	2	1	1	2	2	3	2	1	2	1	1	3	3	3	1	2	1	1	1	3	1	1	2	2	2	1	3	1	1	3	2	3	1	1	1	1	1	1	1	2	1	2
55500	-831.914595450019306	-838.770083400978706	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523239832332748	0	2	3	4	5	5	4	6	6	8	6	6	7	7	8	9	6	9	7	10	7	8	9	8	8	10	8	9	10	10	9	9	11	11	11	11	11	10	10	10	11	10	13	11	10	12	12	13	12	13	12	10	14	13	14	14	14	12	15	14	13	15	13	13	15	15	17	17	16	15	16	18	16	14	16	16	17	17	16	16	18	19	18	18	18	19	19	20	22	21	22	23	24	21	21	25	25	27	25	27	28	28	27	28	29	31	33	31	0	0	1	2	3	1	2	2	3	2	7	7	11	8	8	17	4	9	6	24	4	8	8	11	9	9	2	11	8	17	9	9	39	24	5	52	15	8	3	32	18	18	27	26	17	10	34	42	26	33	40	22	33	2	43	29	32	41	43	0	44	29	30	46	44	53	32	16	53	50	28	50	7	37	43	57	36	19	50	57	57	63	0	65	55	85	65	57	30	87	32	82	50	75	82	75	55	96	89	92	97	97	93	97	92	99	103	105	1	1	1	1	1	1	1	3	2	4	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	2	3	2	2	2	1	2	1	2	3	1	1	3	3	1	1	1	1	1	2	3	1	1	1	1	1	1	2	6	1	2	2	1	1	1	1	2	2	1	2	1	3	3	1	1	4	2	5	1	1	1	2	6	2	1	2	3	1	2	1	1	2	2	5	1	7	2	5	3	1	4	4	1	1	3	1	2	2	2	2	3	2	1
56000	-754.147503178869556	-761.002991129828956	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509817551255235	-1	3	2	4	5	4	5	6	6	7	6	7	7	7	8	8	7	7	8	10	7	8	9	9	9	11	9	7	10	11	9	11	9	11	11	9	12	11	11	10	13	11	11	11	9	12	12	12	12	12	11	12	12	14	14	14	13	13	15	15	14	16	14	13	15	14	17	18	17	14	16	18	15	16	17	16	18	16	15	17	18	18	18	18	17	19	19	19	19	22	22	21	20	22	22	25	24	25	27	26	29	28	26	28	29	31	32	34	0	0	1	1	6	1	2	7	4	7	7	11	11	2	8	28	9	4	6	45	7	14	8	28	4	19	12	7	36	6	18	20	21	14	27	8	34	14	6	9	48	18	6	45	28	16	38	51	26	5	25	33	10	37	30	44	32	39	43	0	30	36	30	51	30	26	63	69	65	32	46	32	16	63	43	50	67	31	50	32	79	43	0	52	63	78	84	80	82	93	50	89	83	75	89	30	89	75	96	95	102	97	95	75	100	75	105	107	1	1	1	3	1	2	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	3	1	1	1	2	1	1	1	2	3	2	1	2	3	2	1	2	1	1	1	3	1	2	2	1	2	2	1	1	2	1	2	2	2	1	1	1	3	1	1	1	1	6	3	1	4	2	1	3	1	2	1	4	1	4	2	2	1	1	1	1	6	1	2	3	1	9	2	4	1	1	1	3	2	5	2	7	1	1
56500	-701.096608428605464	-707.952096379564864	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487485077481598	0	1	2	4	2	4	5	6	6	7	8	6	6	7	8	8	6	8	8	10	8	9	8	9	7	11	9	8	10	10	9	10	10	10	11	10	10	11	11	12	14	10	14	11	11	11	12	13	12	12	12	13	13	14	13	14	13	14	13	14	14	15	15	14	15	16	18	15	17	14	16	17	15	15	17	15	19	18	15	17	16	19	19	19	19	18	17	21	22	21	22	22	23	21	22	24	24	25	26	27	28	28	28	29	29	31	31	33	0	0	1	3	1	3	2	5	6	2	12	7	7	5	12	7	6	9	9	28	7	16	14	12	6	18	28	7	8	9	19	6	21	8	12	15	15	8	42	39	49	18	59	31	31	24	14	33	42	9	9	35	21	45	25	55	19	9	30	0	34	28	30	40	21	65	70	57	43	50	13	57	27	39	63	32	76	70	50	50	62	75	0	76	76	50	64	58	82	82	76	82	79	43	94	92	94	82	88	92	97	97	100	92	98	98	105	107	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	2	1	2	1	2	3	1	1	3	1	1	2	1	1	1	1	1	2	2	1	3	4	1	2	1	2	1	3	4	1	1	3	2	2	1	3	1	2	1	2	2	4	3	4	2	1	4	2	3	2	2	1	1	1	2	3	2	1	4	3	1	4	1	3	3	1	1	1	4	3	2	2	2	1	4	2	5	1	1
57000	-726.466565264038081	-733.322053214997482	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485445551923414	0	3	2	4	5	4	4	7	7	8	6	8	6	7	6	9	5	9	8	9	7	9	10	8	8	11	9	8	11	11	8	10	10	12	12	11	10	10	12	10	13	10	12	10	10	13	12	11	13	11	12	12	12	14	14	14	13	14	14	15	14	15	15	13	16	14	18	14	16	17	15	16	14	16	16	16	17	17	16	18	18	18	18	19	18	20	19	19	21	21	22	19	23	22	22	26	26	24	26	27	25	29	27	29	28	31	33	33	0	0	1	1	7	1	2	5	6	4	7	11	7	15	5	6	6	9	6	6	7	14	15	8	6	18	7	11	22	19	6	19	9	45	23	37	28	10	33	25	25	18	17	9	12	28	16	16	18	32	33	40	10	31	43	39	19	64	43	0	52	27	30	42	66	31	77	33	55	16	35	57	22	30	30	57	54	33	42	57	35	43	0	79	26	92	19	78	75	80	72	26	61	75	69	95	75	95	82	96	43	92	93	100	100	75	96	104	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	4	1	1	2	3	2	2	2	1	2	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	3	2	1	3	1	1	2	1	2	1	2	3	1	1	2	1	1	1	2	2	1	1	1	3	1	2	1	3	1	1	3	3	3	2	2	4	4	2	3	3	1	1	3	1	6	1	2	1	4	3	3	3	3	2	6	1	4	1	4	7	2	2	1	7	4	2
