step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
50000	-1205.957811406645988	-1204.338956764498789	-1.618854642147127	0.000521397304475	0.000121032466676	0.232130978884590	0.284914508091289	0	2	2	5	4	5	6	7	7	7	9	10	12	13	15	14	17	15	17	17	19	19	17	19	19	20	21	21	22	24	23	23	24	22	24	23	23	25	24	24	26	25	24	26	26	26	27	27	27	26	27	27	26	28	28	29	30	27	27	29	29	30	28	28	30	28	31	29	31	30	31	30	34	32	31	31	32	32	32	33	34	33	33	34	33	35	34	34	32	36	37	36	35	37	36	37	38	39	37	39	36	38	38	38	39	40	41	41	42	42	43	44	46	44	46	47	0	1	0	1	3	5	2	2	3	2	10	11	4	11	16	12	4	12	14	12	12	11	16	23	10	23	16	12	15	13	23	18	36	18	34	13	24	19	34	26	26	34	29	43	27	26	34	37	43	27	38	4	27	23	8	38	53	31	39	38	41	31	23	38	37	29	66	59	18	56	34	53	53	48	33	26	54	31	61	0	33	71	79	34	65	75	79	0	71	0	53	74	46	49	66	34	72	17	0	54	81	93	28	62	34	46	34	84	0	57	66	20	54	93	55	52	1	2	1	2	1	1	2	2	3	2	1	1	4	2	1	3	6	3	3	4	6	6	1	1	6	1	3	5	3	7	3	5	1	3	1	7	3	4	1	4	3	3	2	1	2	3	1	3	2	4	1	10	3	5	9	3	2	1	2	2	2	3	5	3	3	3	2	1	11	1	6	2	4	4	4	6	3	3	1	1	4	1	1	6	1	2	1	1	1	1	6	2	5	5	3	8	4	11	1	6	1	2	10	5	11	6	9	4	1	5	8	13	7	5	11	13
50500	-1233.990825995742853	-1232.287388585220697	-1.703437410522255	0.000473216429079	0.000095806899632	0.202458946359866	0.259005827297200	1	2	2	5	3	4	3	4	6	9	10	8	11	12	13	12	16	14	18	18	18	21	20	19	21	21	22	22	22	24	22	22	21	20	25	22	24	24	23	24	26	24	26	25	26	26	26	27	28	25	25	27	25	28	28	28	29	28	29	28	31	30	29	27	31	29	30	29	30	31	31	29	33	32	30	32	33	31	30	32	31	34	35	32	33	35	35	36	35	37	36	37	35	37	35	36	37	38	37	38	38	39	38	39	38	40	40	40	42	42	44	45	44	45	47	47	0	1	0	8	3	3	2	1	5	2	8	4	4	8	16	8	18	15	12	17	4	12	13	12	15	17	20	10	20	10	16	11	10	15	31	26	14	36	20	29	44	17	18	21	11	10	23	14	53	14	13	34	42	21	10	43	56	53	29	64	33	43	17	41	64	14	24	58	19	29	31	40	56	34	45	68	49	24	40	0	59	65	49	40	49	42	74	0	33	0	49	69	29	43	85	31	79	31	0	74	30	69	37	69	43	22	84	85	0	70	50	31	70	71	63	28	1	1	1	1	1	2	1	1	2	3	4	2	3	4	1	3	1	1	6	1	5	5	5	5	5	4	3	9	4	8	6	6	4	2	2	1	6	1	2	1	1	4	6	4	5	9	4	8	2	8	6	2	1	3	9	1	1	1	4	1	5	1	9	1	2	9	6	1	7	4	6	2	4	6	2	2	2	5	2	1	1	2	3	3	3	6	2	1	7	1	5	3	6	6	1	8	4	6	1	4	6	4	6	6	8	9	4	5	1	5	10	12	5	7	9	8
51000	-1192.907979440101144	-1191.228650992367648	-1.679328447733608	0.000444094635813	0.000093306510187	0.210105015152738	0.308818480237448	0	2	0	5	3	3	4	7	5	9	10	11	12	11	15	13	18	16	17	18	17	20	21	17	21	21	23	22	19	20	21	22	23	21	24	23	23	25	22	24	26	25	24	25	27	26	26	29	28	27	25	26	26	27	28	29	30	27	26	29	31	29	29	28	31	29	30	27	31	30	30	32	32	32	32	32	31	33	30	32	34	33	34	34	33	34	35	36	34	37	36	36	36	35	37	37	36	38	37	38	37	40	38	39	38	38	40	40	42	41	44	45	44	45	47	48	0	1	0	2	3	3	2	1	5	4	4	4	4	4	16	10	10	4	10	10	14	10	15	15	21	10	39	16	12	12	12	14	25	11	15	25	11	24	24	33	51	12	19	26	38	12	23	58	41	32	28	36	39	42	30	21	53	39	35	53	14	17	29	68	49	30	55	53	29	23	30	53	40	53	67	68	53	28	55	0	82	33	57	67	53	85	55	0	38	0	18	53	58	31	85	23	83	23	0	42	23	81	23	20	74	82	78	46	0	82	55	55	95	86	104	91	1	1	1	2	1	2	1	4	1	2	4	2	2	3	1	1	5	5	5	5	3	7	4	1	2	6	1	4	4	6	5	5	1	7	6	1	8	6	2	1	1	7	3	3	1	7	2	2	1	2	2	2	2	1	4	5	3	4	1	1	13	6	6	1	1	6	1	1	5	5	6	3	6	3	1	2	2	4	1	1	1	4	2	2	3	1	3	1	4	1	12	4	7	7	2	10	1	6	1	5	8	3	7	9	3	3	3	6	1	5	8	11	4	6	7	6
51500	-1225.158891372949029	-1223.464044699595433	-1.694846673353614	0.000546959722190	0.000112192036726	0.205119375658489	0.328108618510070	0	2	2	5	3	5	6	5	6	9	11	10	12	11	16	15	18	18	17	18	17	20	20	19	19	21	23	21	23	24	20	22	24	22	25	23	22	24	24	22	25	24	26	25	26	27	26	29	29	25	24	28	24	27	27	30	30	25	29	30	30	28	29	28	30	28	31	29	29	30	31	32	33	32	31	31	32	32	31	33	34	34	34	33	33	35	33	37	33	36	36	35	36	37	35	36	36	37	36	37	38	39	39	39	37	41	41	41	42	42	43	44	44	44	47	49	0	1	0	1	3	3	2	1	6	1	1	7	7	4	7	13	16	14	12	13	4	4	13	12	17	16	32	16	37	29	20	17	24	14	7	23	24	11	40	17	51	32	29	12	38	12	28	38	13	19	11	36	25	20	39	55	55	40	51	54	45	26	17	39	41	51	40	41	41	26	58	55	48	75	54	41	68	51	54	0	39	12	79	53	74	74	79	0	68	0	41	73	66	39	73	66	23	48	0	85	23	48	53	74	65	86	65	53	0	100	55	63	94	96	82	82	1	1	1	2	1	2	2	3	1	5	4	2	3	3	5	1	2	5	5	3	6	7	4	5	1	4	1	3	1	1	1	2	3	5	7	1	2	6	2	2	1	1	1	8	1	8	2	2	7	3	4	2	2	4	2	2	2	2	3	1	3	3	5	3	2	2	5	3	2	6	2	2	3	1	3	3	3	5	2	1	6	9	2	4	1	2	1	1	2	1	4	2	5	6	1	4	7	4	1	2	8	5	7	3	4	4	5	7	1	4	8	8	4	3	9	5
52000	-1128.267799720451876	-1126.618387728731477	-1.649411991720502	0.000384342616232	0.000084723791050	0.220438191009789	0.307654089071280	0	3	2	5	4	5	4	7	6	9	11	11	12	13	16	13	16	15	17	18	18	20	20	17	20	22	21	21	21	22	22	22	23	22	24	23	22	25	25	23	26	21	25	25	27	26	26	29	26	26	26	26	26	25	27	29	28	26	28	29	30	29	25	29	29	28	30	30	30	30	31	31	34	33	30	30	32	32	31	31	35	33	35	32	32	35	34	36	34	35	36	36	34	37	36	36	35	38	36	38	37	39	37	38	38	40	40	41	42	43	44	45	46	43	47	48	0	1	0	2	3	3	1	4	3	4	7	8	10	4	8	10	8	4	16	19	13	10	20	10	20	12	19	12	11	19	42	24	14	20	32	30	21	14	25	19	23	18	14	17	28	42	18	18	14	18	33	30	19	21	47	32	53	37	45	44	51	19	18	38	41	32	40	18	63	45	58	43	53	48	43	65	58	48	43	0	57	64	84	57	62	89	84	0	77	0	87	66	70	89	72	66	49	94	0	85	56	83	55	33	66	77	95	74	0	93	63	68	46	96	68	115	1	2	1	1	1	2	3	2	2	2	4	2	1	3	5	2	5	4	2	1	4	5	1	5	1	5	2	5	5	3	1	2	5	3	1	1	2	6	2	3	3	3	8	6	3	2	5	7	7	5	1	2	4	4	1	4	1	2	1	2	1	7	5	2	1	4	4	10	3	1	3	5	3	3	2	1	3	1	4	1	5	1	1	2	1	1	2	1	1	1	1	3	2	1	2	5	5	1	1	4	3	2	5	6	5	3	2	5	1	3	12	7	8	3	8	1
52500	-1115.513897614508551	-1113.940299780891564	-1.573597833616968	0.000337577809180	0.000085105046733	0.252104979707936	0.353686058124465	1	2	1	4	3	5	6	6	7	10	9	10	12	12	16	13	18	17	18	18	18	21	20	18	20	20	22	21	22	24	20	22	23	23	24	23	23	23	24	24	25	25	26	23	27	27	26	28	29	26	26	27	27	26	28	30	29	27	27	28	30	29	27	28	30	30	31	30	30	30	31	31	34	32	32	33	30	31	29	32	34	34	35	33	33	34	34	35	34	36	35	35	34	37	36	37	37	36	37	39	38	40	37	39	38	40	40	41	41	40	42	45	46	44	47	49	0	1	0	2	3	3	2	1	3	4	4	8	11	10	16	8	14	12	16	11	14	15	15	12	21	11	21	15	17	18	21	25	17	21	22	28	25	26	17	18	17	11	28	20	25	24	32	21	30	28	32	44	24	19	17	21	42	42	42	41	40	59	17	33	53	34	57	57	42	34	79	21	64	34	33	65	53	49	42	0	79	58	73	63	66	41	46	0	34	0	67	72	34	78	49	86	67	41	0	86	85	71	85	70	85	66	72	94	0	48	40	95	103	108	42	115	1	1	1	1	1	2	1	2	3	2	2	2	2	1	2	3	3	4	3	6	3	2	2	4	1	5	2	2	2	3	1	2	2	2	2	1	1	2	3	5	3	8	2	3	3	6	3	5	3	3	2	2	3	4	4	5	1	1	1	2	3	1	5	3	2	3	2	1	3	4	1	6	2	4	4	1	2	1	2	1	2	4	1	2	1	3	4	1	7	1	2	2	5	3	2	1	4	5	1	3	3	4	2	3	3	6	5	2	1	7	8	5	7	2	12	1
53000	-1111.022390121526996	-1109.359222456100952	-1.663167665425990	0.000385123209502	0.000083017858810	0.215561817003785	0.413222847543398	1	3	2	4	4	4	4	6	6	9	10	10	11	12	15	14	17	17	17	18	19	20	20	19	20	22	22	22	21	23	23	23	24	22	24	22	22	24	25	22	26	25	25	25	26	25	27	28	28	26	26	27	26	27	27	28	29	27	26	29	32	29	28	27	31	29	30	29	30	30	31	31	34	31	31	32	32	32	32	32	34	33	34	33	32	35	34	34	34	36	36	37	35	36	35	36	37	38	35	39	36	38	39	39	39	40	41	41	43	42	43	46	45	44	46	48	0	1	0	1	3	3	2	1	6	4	8	8	8	4	11	11	13	15	15	13	16	20	11	18	15	21	20	20	18	36	21	29	21	21	28	20	19	36	19	21	21	29	27	24	33	26	29	40	26	38	32	36	17	32	17	17	53	40	37	58	51	41	34	46	68	47	55	45	23	56	57	40	57	48	41	48	66	70	48	0	67	65	48	67	60	56	75	0	56	0	57	64	39	66	56	63	79	74	0	86	86	67	95	96	85	101	55	98	0	86	104	114	101	108	53	115	1	1	1	1	1	1	1	3	1	3	3	4	2	3	2	2	3	1	1	2	3	1	5	2	2	1	2	2	2	1	2	1	2	2	1	2	3	1	6	2	4	3	1	3	1	1	3	3	2	1	1	2	4	2	4	5	2	3	2	1	3	1	3	1	1	1	1	2	3	1	2	5	2	2	3	2	2	1	2	1	2	1	2	1	1	4	2	1	3	1	3	3	6	4	4	5	3	4	1	4	1	3	3	2	3	3	8	2	1	4	2	1	6	1	11	1
53500	-1112.429100970960008	-1110.839435060333244	-1.589665910626700	0.000361061897469	0.000088315018245	0.244598000686796	0.382956294567280	0	2	1	4	4	4	4	6	6	9	8	11	11	11	14	14	16	17	16	19	19	19	19	19	21	22	23	22	23	22	21	23	24	22	25	23	23	23	24	23	25	24	25	26	25	25	25	27	28	26	26	28	27	28	27	29	28	28	28	29	31	30	28	28	30	28	30	29	29	29	32	32	32	33	30	31	31	32	30	33	34	33	34	31	32	35	34	36	35	36	36	36	35	37	37	37	37	39	36	36	37	39	37	38	37	39	40	41	43	42	44	45	45	44	47	49	0	1	0	2	3	3	2	1	3	4	8	11	11	8	14	12	14	14	10	15	8	19	17	11	18	31	22	25	18	18	17	18	20	22	22	23	31	20	17	34	23	30	36	42	20	23	25	32	53	39	29	20	27	29	26	55	55	32	29	45	54	58	39	41	29	33	58	32	25	34	58	56	55	77	19	65	58	34	41	0	70	64	24	29	39	66	79	0	74	0	81	55	82	63	89	82	71	89	0	86	70	87	39	78	55	86	103	86	0	94	86	114	83	108	24	115	1	1	1	1	2	2	1	3	2	2	2	2	1	2	2	2	2	3	3	2	7	2	2	6	2	1	3	1	4	3	2	3	3	2	4	2	1	2	5	1	3	2	1	1	2	4	3	2	1	2	1	3	2	2	3	1	1	3	2	2	2	2	1	1	2	2	1	3	4	3	2	2	2	1	5	1	2	5	2	1	2	3	8	4	4	4	1	1	1	1	2	4	2	5	1	1	2	2	1	1	4	3	5	3	5	2	2	3	1	3	4	1	5	1	15	1
54000	-1120.849566345982794	-1119.170126917598509	-1.679439428384179	0.000312553633121	0.000065657673463	0.210068501868821	0.446169948331059	0	2	2	2	4	4	6	6	6	9	10	9	11	12	14	13	17	17	16	17	18	20	20	19	19	21	23	21	21	23	21	22	23	22	25	22	23	24	25	23	26	24	25	24	25	27	26	29	28	26	25	26	26	25	28	29	30	27	28	30	31	29	29	29	29	28	31	30	29	31	32	32	34	32	31	31	33	31	32	32	35	32	34	34	32	34	34	37	35	36	34	35	34	37	37	36	37	38	36	38	36	39	37	38	39	40	40	41	43	43	44	45	46	43	48	49	0	1	0	1	3	3	4	2	6	4	8	8	12	8	11	8	19	12	14	14	15	14	15	20	21	14	28	17	17	26	18	29	20	20	27	22	32	23	32	20	51	21	29	30	34	20	19	41	39	38	14	28	32	23	58	47	56	32	54	49	26	32	46	49	49	22	48	40	39	46	67	67	74	53	56	46	78	47	57	0	33	49	72	79	55	70	57	0	63	0	67	63	70	86	78	63	79	86	0	70	70	97	85	89	103	78	74	89	0	103	95	95	110	108	26	115	1	2	1	1	1	1	3	2	2	5	1	1	1	4	2	3	1	4	3	3	2	4	3	1	1	6	2	3	3	1	2	1	4	2	1	1	1	2	1	3	1	2	2	1	1	3	6	2	1	1	6	2	2	2	1	2	1	2	2	1	3	4	2	1	1	4	1	4	2	2	1	1	2	5	1	1	1	3	2	1	5	2	2	1	2	2	2	1	2	1	2	4	1	2	2	3	3	1	1	2	3	1	2	1	2	4	3	3	1	2	3	2	1	1	16	1
54500	-1203.208409675167104	-1201.608461658695887	-1.599948016471185	0.000374391511060	0.000089870809727	0.240044998541931	0.417718340365464	0	2	2	4	4	5	5	6	6	8	11	10	11	12	16	15	17	17	18	18	17	20	20	18	21	20	22	21	22	22	22	20	23	22	24	21	23	25	25	23	26	25	26	25	26	26	25	28	28	25	24	27	25	25	29	29	29	28	26	30	32	29	28	28	30	30	30	29	31	30	32	32	34	32	31	32	32	33	32	32	35	34	35	33	32	34	35	35	35	35	36	37	36	37	36	36	36	38	36	38	37	39	38	35	39	40	40	41	42	43	42	46	46	44	47	49	0	1	0	1	3	3	2	4	5	4	10	8	10	10	11	10	16	11	11	10	15	15	18	16	18	18	24	19	26	21	18	16	25	22	31	19	19	29	15	34	53	17	39	28	23	34	32	46	23	24	23	17	25	25	34	19	33	20	32	42	25	51	25	45	53	26	46	33	26	22	75	57	75	19	49	65	48	77	65	0	71	60	71	49	58	78	49	0	65	0	83	82	60	49	55	86	74	77	0	70	85	57	39	85	94	93	98	95	0	100	104	89	110	108	59	115	1	1	1	2	1	1	2	1	1	2	2	2	2	2	2	3	1	2	2	4	1	3	1	1	2	2	2	2	1	3	3	3	2	1	1	2	3	2	4	1	1	4	1	2	3	2	2	2	3	3	2	4	2	2	3	5	3	5	4	2	3	3	4	1	3	6	2	2	5	3	1	2	2	10	2	1	2	1	2	1	2	2	2	2	1	1	3	1	3	1	1	2	2	4	2	1	1	3	1	5	3	4	6	1	1	2	1	3	1	2	3	4	2	2	16	1
55000	-1182.340781947870482	-1180.727961296224294	-1.612820651646253	0.000343814636935	0.000080657422118	0.234595661305442	0.415455215208155	0	3	2	4	3	4	6	7	5	9	10	11	12	12	15	13	18	16	18	19	19	20	21	18	20	22	21	21	21	23	22	21	22	20	25	23	24	24	24	24	24	24	24	25	27	26	26	29	28	23	26	27	26	27	27	30	29	26	28	28	31	30	28	27	30	29	31	28	30	30	31	31	34	32	30	31	33	33	32	32	34	33	34	33	33	34	35	35	34	36	37	35	35	37	37	36	37	38	36	38	38	37	38	38	38	40	40	41	43	41	40	44	44	44	47	48	0	1	0	1	3	3	4	1	5	7	4	4	10	10	16	10	13	16	11	15	15	24	21	18	24	23	21	20	19	17	21	17	34	18	19	24	17	24	23	33	26	18	27	42	37	26	35	40	41	19	39	35	35	37	26	33	40	26	47	58	49	47	46	26	26	41	40	53	59	49	33	46	67	63	64	58	21	71	49	0	75	26	75	79	64	46	72	0	74	0	81	66	55	74	74	89	66	74	0	78	78	48	64	96	55	98	98	111	0	101	86	95	86	108	10	115	1	2	1	2	1	2	1	4	1	2	3	3	1	2	1	2	3	1	4	1	3	1	1	2	1	1	1	1	2	4	2	1	1	2	4	1	3	3	1	2	1	3	2	1	2	2	1	2	4	2	1	1	1	2	2	3	3	2	1	2	2	2	1	3	3	3	3	1	2	1	6	2	1	1	1	2	6	1	2	1	2	4	2	1	3	5	2	1	1	1	1	3	3	2	2	2	4	4	1	2	2	4	5	1	5	1	1	1	1	2	2	3	6	2	23	1
55500	-1251.290890000837180	-1249.705517831896032	-1.585372168941172	0.000449036899373	0.000110712529158	0.246555526534521	0.285456063093700	0	2	1	5	4	4	5	6	6	8	11	10	10	12	16	14	18	16	17	18	19	20	20	18	21	19	22	22	21	23	21	22	23	23	23	23	23	23	24	24	27	25	26	25	26	26	25	28	25	26	27	27	24	28	28	29	26	26	28	29	31	28	28	29	30	27	30	29	30	30	31	32	35	32	30	32	32	33	30	30	32	33	34	33	32	31	34	36	35	36	37	35	34	36	36	35	37	37	35	38	38	39	39	39	37	40	41	41	42	42	43	45	46	44	48	49	0	1	0	1	3	3	1	2	3	7	4	7	10	8	13	10	16	14	10	4	13	8	4	10	17	17	16	19	17	12	10	29	18	15	29	12	17	29	18	4	32	27	53	27	34	29	27	51	37	23	32	28	15	46	15	53	34	37	53	27	32	25	25	49	49	25	58	51	51	64	48	57	78	25	63	49	53	67	46	0	48	25	76	75	56	25	24	0	70	0	86	58	70	85	70	66	71	60	0	78	70	92	91	63	87	95	101	95	0	46	107	114	78	110	27	113	1	1	1	3	2	2	3	2	3	1	3	3	1	2	2	3	2	2	3	7	5	6	6	4	2	1	4	2	2	8	5	1	5	4	1	7	3	1	5	8	3	2	1	1	1	3	3	1	2	3	2	3	4	1	5	3	2	2	2	4	4	5	4	4	3	3	2	1	2	1	1	4	1	5	1	4	5	2	3	1	2	6	1	2	2	5	7	1	4	1	3	4	2	1	3	2	2	4	1	2	4	2	2	5	2	2	2	3	1	9	1	1	6	1	20	2
56000	-1268.633879092011739	-1266.948170254669094	-1.685708837342649	0.000511911133776	0.000106490941942	0.208026227436982	0.332027976137549	0	3	0	4	3	4	5	6	7	10	11	8	10	13	15	14	17	17	17	19	18	20	21	19	17	21	23	21	21	23	22	23	23	21	24	24	23	25	23	24	26	23	26	25	27	26	24	28	27	25	27	27	25	28	28	30	29	26	28	29	30	29	27	28	30	27	30	29	29	29	30	30	35	32	32	32	32	32	31	31	35	33	32	32	32	34	34	35	33	36	35	37	35	37	36	35	38	38	37	38	38	39	39	39	38	39	41	41	42	41	42	42	43	43	47	48	0	1	0	1	3	3	1	2	3	4	4	8	2	7	4	4	12	12	13	16	16	25	16	13	4	22	19	16	12	22	34	26	10	20	17	30	20	17	20	34	21	17	40	17	22	26	42	19	18	20	14	35	22	19	20	25	37	22	39	20	21	36	22	36	28	19	34	17	35	58	49	15	35	19	38	57	65	59	18	0	84	22	40	54	58	39	54	0	40	0	66	40	78	78	70	83	63	65	0	54	51	40	61	97	78	93	91	60	0	25	61	97	94	94	14	110	1	1	1	2	2	2	3	1	5	4	5	1	3	4	4	3	3	4	2	2	3	2	5	5	5	1	5	3	7	1	1	1	7	2	4	1	2	5	2	2	6	3	2	3	4	3	1	5	3	3	7	1	2	5	4	7	3	3	3	6	7	3	4	1	3	4	4	6	2	1	1	6	5	5	4	2	1	2	6	1	1	6	4	2	4	5	3	1	5	1	5	7	1	3	4	2	6	3	1	5	6	5	5	1	3	2	4	6	1	11	6	2	3	2	18	3
56500	-1174.430650696028124	-1172.842979624825375	-1.587671071202744	0.000511945954929	0.000125684373902	0.245503207305183	0.295911558857380	1	3	1	4	3	4	5	7	6	9	10	10	12	13	15	13	18	18	18	17	18	20	21	19	19	20	22	21	22	23	23	22	23	23	25	23	23	23	24	23	27	24	26	25	26	24	27	29	28	26	27	27	26	27	27	30	30	27	27	30	31	29	28	28	31	29	30	30	30	30	32	30	35	32	32	31	33	32	32	30	34	32	34	32	33	34	35	35	34	36	35	35	35	37	36	35	37	38	37	38	37	39	38	39	38	38	40	42	43	42	43	46	43	42	48	47	0	1	0	1	3	3	2	1	5	2	4	4	11	7	13	8	13	8	15	16	16	8	20	19	20	20	15	12	10	17	25	12	12	16	37	20	25	20	11	17	43	19	11	14	37	17	28	49	31	34	21	27	36	28	27	19	43	44	45	27	67	64	58	23	68	17	28	44	23	58	64	49	53	58	48	41	27	51	60	0	28	54	22	60	60	60	75	0	55	0	75	74	58	47	21	76	75	41	0	14	67	98	53	74	89	78	93	89	0	74	58	110	101	98	95	111	1	2	1	1	1	2	2	2	2	3	3	3	1	5	1	2	3	5	1	2	4	5	3	1	1	1	3	3	5	2	2	6	7	4	1	4	3	3	6	2	1	3	4	6	1	2	4	1	2	1	5	3	2	3	2	8	2	1	1	2	1	1	1	3	1	7	5	2	3	2	2	2	4	2	2	2	6	2	1	1	6	2	7	1	2	2	2	1	3	1	2	1	5	6	12	2	3	5	1	11	3	1	7	3	1	3	2	5	1	5	11	2	2	2	9	1
57000	-1114.368470560558990	-1112.810399630856182	-1.558070929702819	0.000568764208440	0.000147801877966	0.259864941872742	0.363441985931872	0	2	3	4	4	5	6	6	6	10	10	10	12	12	14	15	17	17	17	19	19	19	20	19	19	21	23	21	23	22	22	22	24	23	23	22	23	25	23	23	26	24	24	25	26	27	27	28	29	26	26	28	24	28	27	30	29	26	29	29	31	29	28	26	29	29	31	30	30	30	31	31	34	32	29	33	32	31	29	31	34	34	35	34	32	35	34	35	34	36	36	35	36	37	36	37	37	38	37	36	36	40	39	38	39	38	40	41	40	41	43	46	45	43	45	45	0	1	0	2	3	3	4	1	6	4	4	2	4	4	11	11	16	16	11	16	11	17	24	17	18	20	18	22	24	28	17	15	23	22	18	17	10	34	23	28	29	22	34	24	33	29	42	35	47	29	35	34	36	35	27	10	40	16	14	23	75	32	41	36	45	26	32	36	31	36	65	54	31	63	33	57	53	35	32	0	34	49	85	62	46	85	70	0	78	0	70	74	73	57	63	63	19	32	0	67	31	96	89	86	74	91	67	73	0	67	34	73	60	62	56	111	1	1	1	1	1	1	1	4	1	4	2	5	5	4	2	2	1	1	4	2	5	1	1	1	1	1	3	1	2	1	3	4	3	3	3	3	6	1	2	1	1	3	1	3	1	2	1	2	1	2	2	2	1	3	2	11	3	7	6	4	1	6	1	2	1	6	4	3	3	4	1	2	6	2	2	2	3	3	2	1	4	2	1	2	3	2	2	1	2	1	4	2	1	4	3	5	11	7	1	4	5	2	3	1	2	1	4	4	1	4	11	4	7	7	6	1
