step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
22000	-475.123348422386698	-481.978836373346098	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543222242263440	1	0	3	4	3	5	6	5	5	2	5	5	6	7	5	6	9	7	8	7	10	10	8	9	10	10	11	10	12	10	11	13	14	12	11	11	15	14	14	13	15	14	14	15	16	16	17	17	15	17	17	19	19	17	17	18	19	19	19	22	20	20	19	20	19	23	21	24	23	22	23	22	22	24	27	25	27	2	0	1	1	2	1	5	3	5	2	5	5	6	8	10	15	18	6	5	9	13	3	3	13	12	6	20	23	7	14	19	31	21	28	30	16	36	27	23	23	31	29	28	0	13	28	23	44	0	41	31	13	28	41	31	47	48	55	39	33	45	63	49	47	48	58	47	59	67	48	0	41	51	67	59	71	74	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	4	2	1	2	3	2	1	2	1	1	1	2	1	1	2	2	2	3	4	2	1	3	1	6	2	4	2	1	2	2	5	4	1	3	1	1	1	3	5	2	1	2	2	1	3	2	3	1	3	1	3	4	2	5	2	2
22500	-456.456480578708067	-463.311968529667467	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493085078419696	2	0	3	3	2	6	5	5	4	5	5	7	6	7	7	6	8	6	7	8	9	9	7	10	9	11	11	10	10	11	11	13	15	12	13	13	15	14	14	13	15	15	16	14	16	17	18	17	16	16	17	19	18	17	15	18	19	17	19	21	19	20	18	21	21	23	20	24	21	23	23	22	20	23	26	24	27	2	0	1	2	2	10	1	3	5	5	5	11	11	8	11	10	7	7	11	9	13	8	8	13	12	6	20	14	18	3	25	31	15	23	22	30	36	20	28	34	26	29	39	0	26	34	39	44	0	31	41	24	43	31	31	46	48	31	46	52	33	63	49	47	57	55	47	59	67	57	0	50	41	67	59	71	64	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	2	1	2	2	2	2	4	1	1	5	2	2	1	2	3	2	1	2	2	1	1	2	2	2	1	1	3	1	5	1	2	2	1	1	3	1	1	2	1	1	2	1	3	1	2	1	3	1	2	3	2	5	1	4
23000	-470.127770158255998	-476.983258109215399	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555703189613504	2	0	3	5	2	7	5	5	4	5	5	6	7	7	7	3	9	6	6	7	10	10	7	10	10	11	11	9	11	10	11	13	15	14	13	13	15	13	14	15	15	16	17	15	17	17	18	17	15	18	17	19	19	16	16	19	18	19	20	20	20	20	19	19	21	19	22	23	23	22	23	22	22	24	24	26	26	2	0	1	16	2	10	1	3	5	5	5	5	19	8	10	2	7	7	16	9	13	14	8	13	11	25	20	23	18	14	19	31	24	28	14	5	15	27	28	34	19	29	23	0	21	39	39	44	0	31	26	45	46	31	26	46	48	32	39	41	33	63	49	47	57	41	43	59	64	57	0	41	66	67	34	71	74	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	2	1	2	2	1	2	1	4	2	3	1	2	3	4	4	3	1	2	1	4	2	5	1	3	1	2	1	1	3	2	2	2	2	2	1	1	3	3	2	2	1	2	1	2	2	2	2	1	2	1	2	2	1	4	1	1
23500	-458.594066754220478	-465.449554705179878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.480644678676980	1	0	3	3	3	7	5	6	5	6	6	3	6	7	7	5	9	7	7	8	9	8	8	9	10	12	11	10	12	12	9	13	15	14	13	12	14	12	14	13	12	15	16	15	17	16	16	17	15	17	17	20	19	18	17	18	19	19	20	19	20	20	19	20	20	21	21	23	22	21	23	23	22	24	26	24	25	2	0	1	1	2	16	1	3	12	16	12	2	5	3	16	12	7	7	5	9	13	3	14	13	22	31	20	23	7	8	6	41	13	28	3	6	36	20	28	28	31	18	28	0	6	28	39	44	0	26	19	60	43	55	41	34	48	50	56	45	45	63	49	56	57	55	64	59	67	65	0	41	51	67	59	71	64	1	1	1	1	2	1	2	2	1	1	2	2	1	2	1	1	2	1	1	2	1	4	1	2	1	2	2	1	3	2	1	1	4	2	4	2	1	2	2	2	2	4	2	1	4	3	1	1	1	2	4	1	2	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	6	2	2	3	1	4
24000	-439.798883552353630	-446.654371503313030	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596224693599396	1	0	3	1	2	5	4	5	4	5	6	7	6	7	6	4	9	7	7	8	9	9	8	10	10	11	11	10	11	11	12	13	15	13	13	12	14	13	15	14	14	15	15	15	17	16	17	17	15	17	17	20	18	17	18	19	19	18	20	21	19	20	19	20	20	22	21	23	22	22	23	22	21	23	27	25	27	2	0	1	2	1	5	1	3	5	16	16	13	5	3	16	5	7	7	5	9	13	8	8	21	11	19	20	23	7	22	19	31	24	28	22	25	36	20	23	23	31	29	28	0	24	28	39	44	0	41	41	61	47	41	41	53	48	51	53	52	33	63	49	53	57	31	64	53	64	65	0	50	54	67	59	71	67	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	3	2	2	1	1	2	2	1	2	2	2	2	3	1	3	1	2	1	2	1	1	2	2	4	1	2	2	1	3	4	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	3	1	3	1	1	1	3	1	1	3	1	3
24500	-459.189629507636255	-466.045117458595655	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540416160700383	1	0	3	3	3	6	6	6	4	3	5	6	5	7	7	5	7	4	7	9	9	9	7	10	7	11	11	9	12	10	11	14	16	13	12	14	15	13	14	15	14	14	15	15	15	16	17	17	16	15	16	19	19	18	17	18	18	19	21	21	21	21	19	19	20	21	20	24	24	23	23	22	23	22	26	26	27	2	0	1	2	2	5	18	3	5	2	5	11	4	3	16	10	18	1	6	9	13	8	3	13	11	25	20	23	18	3	11	26	13	23	30	6	36	27	28	34	19	29	28	0	24	39	39	44	0	41	41	45	47	31	26	43	48	31	46	52	52	63	49	47	57	58	47	59	67	65	0	31	66	67	59	71	67	1	1	1	2	2	2	1	2	1	1	1	1	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	1	3	2	4	2	5	3	1	3	1	1	3	1	2	1	2	1	2	1	2	1	1	1	1	2	1	3	3	1	1	3	3	1	1	1	2	1	1	1	2	1	2	1	1	5	2	1	3	1	3
25000	-459.630796191648926	-466.486284142608326	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.507900234227995	1	-1	3	3	1	7	5	2	3	6	4	7	6	5	5	5	8	7	7	9	9	8	7	10	9	11	11	9	12	11	10	13	15	14	13	13	16	13	14	14	14	15	16	15	14	13	17	16	15	18	18	19	19	16	17	17	18	16	20	20	20	17	20	21	20	22	21	23	23	22	21	22	22	24	26	26	28	2	0	8	2	2	5	1	1	5	11	5	5	11	3	11	5	7	7	11	9	13	3	16	13	6	25	20	23	17	22	16	31	24	28	22	12	36	20	28	46	31	18	28	0	21	23	46	44	0	31	58	45	47	31	32	46	48	41	43	33	45	49	62	47	57	55	47	59	64	65	0	50	54	67	59	71	64	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	3	2	2	1	3	1	1	1	1	2	1	2	2	3	3	2	2	2	2	2	1	2	4	5	1	2	2	2	1	1	3	1	3	1	2	2	2	1	1	2	3	3	1	1	2	1	3	2	1	1	1	1	2	2	2	3	2	3
25500	-450.899764726658589	-457.755252677617989	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612015419044872	1	0	4	4	2	7	6	2	5	4	4	5	6	6	6	6	9	7	7	8	9	10	6	9	10	11	10	9	10	12	12	14	15	12	12	14	16	14	15	14	14	16	15	15	16	17	18	17	14	16	17	19	19	18	15	17	19	18	21	20	21	17	19	21	20	22	20	23	22	21	21	21	21	23	26	24	25	2	0	8	2	2	2	1	1	5	5	5	5	5	3	10	10	18	7	12	6	13	14	3	13	10	25	20	23	18	22	19	31	21	28	22	19	36	27	28	34	26	29	34	0	6	43	43	44	0	31	41	45	43	50	26	43	48	55	39	45	45	49	62	67	57	73	47	39	47	65	0	31	58	47	59	71	74	1	1	1	2	1	3	3	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	3	1	1	1	1	1	2	1	2	2	2	3	1	2	3	1	2	3	2	1	5	2	1	1	1	2	2	1	2	1	2	1	1	2	2	1	3	1	2	1	1	1	1	3	2	1	1	3	2	2	2	2	1
26000	-457.775036480476047	-464.630524431435447	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614512991726387	1	0	3	5	3	7	5	5	5	5	5	7	4	5	7	5	9	7	7	8	9	10	7	10	9	12	11	10	12	11	11	13	15	13	13	13	15	13	13	14	14	16	16	14	15	15	18	18	16	17	16	19	20	18	18	19	20	19	20	22	20	21	20	20	21	22	21	22	24	23	23	22	20	24	26	25	26	2	0	1	5	1	2	1	3	5	5	5	11	5	3	10	2	7	7	11	9	13	3	14	13	12	6	20	23	17	5	19	31	6	28	22	25	36	27	23	34	32	29	28	0	24	28	43	44	0	26	31	24	47	41	41	43	48	26	56	61	33	63	49	47	57	73	47	59	64	65	0	73	51	67	53	71	67	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	2	2	1	1	3	2	4	1	2	1	3	1	1	2	4	2	1	3	2	2	2	2	1	3	1	1	2	2	1	2	2	2	2	1	2	2	3	1	2	1	2	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2	3	1	2
26500	-438.314635575718796	-445.170123526678196	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661417997654616	2	0	4	4	2	7	5	5	4	6	6	5	6	7	7	4	8	7	8	9	9	9	7	10	10	11	11	9	11	11	9	14	15	12	13	13	16	13	14	15	15	17	16	15	16	17	17	16	15	15	17	17	19	16	17	18	19	18	20	20	20	21	19	20	21	19	22	22	23	22	23	22	23	23	26	25	26	2	0	1	2	2	12	1	3	5	16	12	5	5	3	16	5	18	7	12	9	13	14	3	13	6	31	20	23	18	22	12	31	21	23	22	25	36	27	28	34	26	18	28	0	24	28	39	44	0	31	54	33	56	41	26	39	48	51	46	33	52	63	49	47	57	55	64	59	64	57	0	55	50	47	59	71	64	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	2	2	2	1	1	1	1	3	1	2	2	2	2	2	2	2	1	2	1	2	4	3	1	2	4	1	1	1	2	1	1	1	1	2	2	2	1	2	3	2	1	2	2	1	1	1	1	2	1	1	2	4	2	2	1	3
27000	-439.120560902937314	-445.976048853896714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550893385060003	1	-1	3	5	2	6	5	5	5	5	5	7	6	6	4	3	8	7	8	8	10	9	8	10	9	10	11	10	11	11	12	14	14	12	11	13	16	14	14	15	13	16	16	14	16	16	18	16	15	17	18	17	19	17	18	18	18	19	20	20	20	20	19	19	19	19	20	23	24	20	23	21	23	24	25	26	27	2	0	1	2	2	11	1	3	5	16	5	11	5	3	16	5	7	7	12	9	13	3	8	13	11	12	20	23	18	22	26	41	24	28	22	12	36	20	28	34	31	18	28	0	33	34	46	44	0	41	50	33	43	31	31	43	48	51	34	45	24	49	49	47	57	55	47	59	67	65	0	55	66	67	59	71	69	1	1	1	2	1	1	2	1	2	2	1	2	2	2	1	1	2	1	1	1	1	2	2	2	2	1	2	1	2	1	1	1	2	2	1	2	1	2	3	2	1	4	3	1	1	2	1	1	1	2	1	2	2	3	3	1	1	1	3	2	4	2	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1
27500	-441.576778942477176	-448.432266893436577	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644933801172695	1	0	4	3	2	5	4	5	4	4	4	6	6	6	6	5	7	6	8	8	9	8	8	10	9	11	10	10	11	12	11	13	15	13	12	12	16	13	14	15	15	16	16	15	16	16	17	18	16	16	17	18	17	17	18	16	19	18	21	22	20	21	19	20	20	21	21	23	24	22	23	22	22	23	26	25	27	2	0	1	2	2	5	1	3	5	5	5	6	11	3	16	10	7	7	6	9	13	8	3	13	12	12	20	23	7	22	25	31	24	28	22	12	36	20	23	23	31	29	39	0	24	28	46	44	0	31	31	45	56	41	41	28	48	50	43	61	52	63	49	47	57	50	39	59	67	65	0	55	51	47	59	71	74	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	1	2	1	1	3	2	1	1	2	2	3	3	2	3	3	3	2	2	1	1	3	3	1	2	1	3	2	1	1	1	2	4	1	1	2	1	1	1	2	1	1	3	4	1	2	1	1	2	1	3	3	1	1
28000	-453.266152141889222	-460.121640092848622	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621217765520841	1	0	3	2	2	5	3	2	5	4	3	7	5	6	7	6	8	7	7	8	9	9	8	9	10	12	10	10	11	11	12	13	14	13	13	14	16	13	15	14	15	16	16	15	17	14	17	17	15	18	16	19	19	17	16	18	18	18	21	21	20	20	19	20	20	21	19	23	23	22	23	22	22	24	26	26	27	2	0	8	2	2	5	1	1	11	5	5	11	11	8	16	10	7	7	6	9	13	14	14	13	6	25	20	23	17	22	25	19	31	28	22	32	36	20	28	34	26	29	28	0	13	28	39	44	0	55	25	33	46	41	26	43	48	26	34	31	33	63	49	47	57	32	43	59	53	65	0	55	50	67	59	71	74	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	2	2	1	2	3	1	1	1	2	1	2	4	1	2	2	1	2	2	2	1	2	3	2	1	7	2	1	1	1	1	3	2	4	1	2	1	1	4	4	3	3	1	1	2	1	4	2	1	2	1	1	2	2	3	3	1	2
28500	-438.623284062815117	-445.478772013774517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673912179021676	1	0	3	4	3	7	5	5	4	4	5	6	7	5	6	5	8	7	7	8	8	10	7	10	10	12	11	10	11	11	10	13	13	13	10	12	16	12	13	15	14	16	16	16	17	15	18	17	15	16	17	17	18	17	18	18	19	18	21	22	19	20	19	19	20	22	21	22	23	22	23	21	19	24	26	25	27	2	0	1	2	2	10	1	3	5	5	5	5	12	3	10	10	7	7	5	9	13	14	14	13	10	25	20	23	18	22	19	26	21	28	8	25	36	27	28	34	26	29	46	0	13	39	43	44	0	26	41	33	46	32	50	43	48	50	56	52	33	63	49	47	57	73	43	53	47	65	0	51	54	34	59	71	67	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	3	1	2	2	2	1	2	1	2	2	2	1	2	1	1	2	2	2	1	1	5	1	1	1	1	3	2	2	2	2	1	1	1	1	1	3	2	1	2	1	1	2	2	1	2	1	1	2	1	5	2	1	2
29000	-447.803380034468944	-454.658867985428344	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603281045513102	1	0	3	5	2	7	5	6	4	5	5	4	6	6	5	4	9	7	8	8	10	9	8	8	10	12	11	9	11	11	10	13	15	12	13	13	16	13	11	15	14	16	17	15	16	16	18	17	14	18	16	19	19	17	17	18	19	18	20	20	20	18	20	20	21	20	21	22	23	22	23	21	22	24	24	25	26	2	0	1	2	2	5	1	3	5	16	5	5	12	11	16	5	7	7	11	9	13	14	3	13	11	31	20	23	17	22	6	26	13	28	22	6	36	27	28	39	26	29	28	0	13	28	46	44	0	45	26	51	56	33	31	46	48	51	46	55	52	49	62	47	57	41	64	43	64	65	0	55	51	67	68	71	74	1	1	1	2	1	2	2	2	1	1	2	1	1	1	1	1	2	2	1	3	2	1	2	1	2	2	1	1	1	1	2	1	4	2	2	2	2	1	1	4	1	2	4	1	5	3	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	3	1	1	1	3	1	3	1	1	1	3	3	2	1	2	1
29500	-462.945399711722416	-469.800887662681816	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524864326414666	1	-1	3	3	2	4	4	4	4	4	6	7	7	6	6	4	8	6	8	9	10	10	7	8	10	12	11	9	9	11	11	13	15	13	14	12	15	12	15	14	15	17	16	14	16	17	17	16	15	17	17	19	19	17	17	18	19	19	20	21	20	20	21	19	20	22	22	21	23	23	22	22	20	24	26	24	26	2	0	1	2	2	2	1	3	5	5	6	6	6	8	10	5	18	7	15	9	13	11	3	5	12	31	20	23	18	22	19	31	24	23	30	19	36	27	28	34	26	29	28	0	25	28	39	44	0	41	41	33	46	26	31	39	48	51	39	21	52	49	62	47	57	41	64	43	46	65	0	55	41	43	68	71	74	1	1	1	2	2	1	2	1	2	1	2	2	2	1	1	1	1	1	1	2	2	2	2	3	2	1	1	1	2	1	1	1	4	3	2	3	2	1	2	1	2	4	4	1	3	5	1	1	1	2	1	2	1	1	2	1	2	1	1	5	1	2	1	1	1	4	1	3	3	2	1	4	3	3	3	1	1
30000	-443.602745339081196	-450.458233290040596	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618193171782920	1	0	3	4	3	6	4	5	4	5	5	7	6	6	6	4	8	6	8	8	8	9	8	9	11	10	11	9	12	11	12	13	12	12	14	13	14	14	14	15	15	16	16	15	16	16	17	17	16	17	15	19	19	17	17	18	19	18	19	21	20	19	20	20	21	21	21	21	23	23	23	22	22	23	26	26	27	2	0	1	1	2	1	1	3	5	16	5	15	5	8	16	5	7	7	13	9	13	14	8	13	26	19	20	23	17	22	26	31	21	28	22	6	11	20	28	34	11	29	39	0	33	34	39	44	0	51	32	45	47	31	31	39	48	31	43	45	52	49	62	43	57	51	64	39	64	65	0	41	41	47	59	71	74	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	2	2	1	1	1	1	2	1	1	1	2	2	2	3	4	3	2	2	5	2	2	1	2	2	2	1	1	1	1	1	1	3	2	2	1	3	2	4	1	2	1	2	1	3	1	3	1	1	1	3	3	2	3	1	2
30500	-443.640533205996064	-450.496021156955464	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623500860240748	1	-1	3	3	3	6	4	4	5	6	4	6	6	6	5	5	8	6	7	8	10	10	7	10	10	10	10	9	10	11	11	13	15	12	14	13	15	12	14	15	15	15	16	15	15	16	17	17	16	18	17	19	20	16	16	18	19	18	21	19	21	19	21	20	21	20	22	23	24	23	24	22	22	24	26	26	26	2	0	1	2	1	11	1	1	4	15	5	11	5	8	11	5	4	7	4	9	13	4	8	13	6	19	20	23	18	8	19	31	24	28	22	25	36	27	28	34	31	29	34	0	24	28	43	44	0	41	41	45	43	31	41	43	48	51	43	33	52	49	62	46	57	41	46	59	67	65	0	54	41	67	59	71	67	1	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	3	2	2	2	2	2	2	3	3	2	1	3	2	2	1	1	1	2	2	2	2	1	1	3	4	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	1	1	3	3	1	4	1	2
31000	-461.305679342073120	-468.161167293032520	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582476903825360	1	0	3	4	2	6	4	5	5	6	4	7	6	6	7	5	8	7	7	7	10	10	7	8	10	12	10	9	12	10	11	13	16	13	14	12	16	13	15	14	14	16	17	15	16	16	17	18	16	16	18	20	20	16	18	18	19	19	19	22	19	19	20	20	20	21	22	21	23	22	24	22	21	22	24	25	27	2	0	1	5	2	11	1	3	5	5	5	4	5	8	16	11	7	7	11	9	24	14	3	13	6	31	20	23	7	8	25	31	21	28	8	12	35	27	28	23	36	29	28	0	25	28	34	44	0	26	50	33	43	31	41	39	48	51	34	45	33	49	62	43	48	32	43	59	67	65	0	54	55	47	67	71	64	1	1	1	1	1	1	2	1	1	2	1	3	2	1	1	1	2	2	1	1	1	2	2	1	2	1	2	1	3	2	1	1	3	2	4	2	1	1	3	3	1	2	5	1	3	4	2	1	1	2	1	2	2	2	2	2	1	1	3	3	1	2	1	1	1	4	4	1	1	1	1	3	1	2	1	1	4
31500	-463.649588003475174	-470.505075954434574	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568632119808685	1	0	4	4	3	5	4	6	5	5	6	6	7	7	6	6	8	5	8	8	10	9	8	9	10	10	11	10	11	11	11	14	16	12	13	14	15	13	13	13	15	17	15	15	16	16	18	17	15	17	16	20	17	17	15	17	20	19	19	22	20	20	20	20	21	22	21	22	23	22	24	21	23	24	26	25	27	2	0	1	5	2	5	2	3	5	5	2	2	5	3	10	10	18	7	6	11	24	14	14	13	6	11	20	23	18	8	11	31	13	23	22	25	12	20	28	28	26	29	23	0	24	39	46	44	0	51	26	45	46	55	11	46	48	51	53	52	45	49	49	47	57	50	46	43	47	65	0	55	41	64	68	71	74	1	1	1	1	2	1	2	1	1	1	4	2	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	3	2	2	3	2	2	2	3	3	2	1	4	2	4	1	4	2	1	1	1	1	2	2	1	2	4	1	2	2	1	1	2	3	2	1	1	2	1	2	3	1	1	2	5	2	3	1	2
32000	-445.022762419011826	-451.878250369971227	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559543904512109	2	1	3	4	2	5	5	5	5	4	3	5	6	6	7	5	9	6	8	9	9	8	7	9	9	10	10	10	11	11	11	13	16	13	13	13	15	12	15	15	15	15	14	15	16	14	17	17	15	18	16	19	18	18	17	19	19	17	20	21	17	20	19	20	21	19	22	24	24	22	23	21	22	23	26	25	27	2	0	1	2	2	5	4	3	5	11	2	5	12	3	5	10	7	7	5	9	13	14	14	13	11	12	20	23	18	22	26	26	41	28	22	25	36	27	34	34	26	18	23	0	21	28	34	44	0	51	41	33	46	31	32	53	48	31	39	52	33	63	49	47	57	55	64	64	67	65	0	54	66	47	59	71	67	1	1	1	2	1	2	1	1	2	1	1	1	1	2	3	1	2	1	3	2	1	1	1	2	2	2	1	2	2	2	1	1	1	2	2	2	2	1	2	1	3	5	3	1	4	2	2	1	1	1	1	2	1	4	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	2	2	3	2	1	2
32500	-454.947592602861675	-461.803080553821076	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600200948975439	1	-1	3	4	2	6	5	5	1	6	4	6	5	6	7	5	8	7	7	8	8	8	7	10	9	11	10	10	11	10	12	13	14	14	14	13	15	13	12	14	14	16	16	14	17	17	17	16	16	17	17	19	19	17	17	19	19	18	20	20	21	21	19	20	18	22	22	23	24	23	24	22	23	23	25	25	27	2	0	1	2	2	4	1	3	2	5	5	11	5	3	10	5	7	7	6	9	13	14	3	21	19	12	20	23	18	22	5	31	24	39	30	25	36	27	23	39	19	29	28	0	33	34	34	44	0	41	31	21	46	32	32	46	48	31	56	45	60	63	49	47	48	58	64	59	64	57	0	58	55	47	59	71	67	1	1	1	2	2	1	2	1	1	2	1	2	2	1	1	2	2	1	1	2	2	1	3	1	1	2	1	2	2	1	5	1	2	1	1	2	1	2	2	1	3	2	3	1	2	2	1	1	1	1	2	4	1	2	2	1	2	4	1	1	1	1	1	1	1	3	1	1	1	2	1	1	2	2	1	1	2
33000	-465.043868267375672	-471.899356218335072	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.501456977308820	2	0	3	3	4	5	4	5	5	6	5	7	6	7	7	5	8	5	7	7	8	8	7	9	10	12	10	10	11	12	12	13	16	14	14	13	15	14	15	14	15	15	15	15	17	16	17	18	15	17	18	19	19	17	17	17	20	17	21	21	20	20	19	20	21	22	21	23	24	23	23	21	21	23	26	25	27	2	0	1	2	2	5	1	3	3	16	5	11	5	3	16	5	18	7	11	9	13	3	3	13	4	12	20	8	18	25	25	26	24	23	30	25	36	27	40	28	32	17	23	0	24	23	43	44	0	31	26	24	34	41	32	28	48	26	39	52	33	63	49	34	48	41	47	59	67	65	0	58	55	47	59	71	74	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	3	2	1	3	2	2	3	2	1	1	1	3	2	2	2	1	2	1	1	1	5	3	1	4	5	1	2	1	3	3	4	2	1	2	4	1	2	3	1	2	1	3	4	1	3	2	1	3	1	1	2	3	3	2	2	2
