step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
50000	-598.087949723652628	-596.393967830817928	-1.693981892834699	0.000089819599363	0.000018448138736	0.205391015623919	0.654153084042810	0	2	4	4	6	5	6	5	6	6	6	7	7	10	8	9	8	9	9	7	9	10	10	9	9	8	10	10	12	11	11	11	12	12	9	12	12	11	12	14	12	11	13	11	13	11	10	14	13	13	13	15	13	14	13	13	16	14	16	13	13	17	16	15	14	15	14	16	16	15	14	15	17	18	18	14	20	19	18	19	19	17	17	14	20	17	19	17	20	21	20	20	19	20	22	20	24	27	28	30	0	1	2	2	3	3	3	2	4	8	0	6	6	7	10	5	9	10	5	10	17	26	5	6	4	5	9	17	15	9	21	25	23	23	26	10	32	21	22	24	44	13	33	9	30	25	35	19	38	31	47	29	22	43	28	31	33	23	40	38	34	63	40	54	32	21	55	58	84	35	61	67	84	41	67	42	73	46	39	54	69	70	84	21	75	60	76	66	70	82	83	80	63	88	90	49	78	97	98	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	2	2	1	1	4	2	2	1	1	1	2	1	2	1	4	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	2	4	1	2	1	3	1	1	1	2	2	1	2	4	3	2	2	2	2	3	1	2	2	1	4	2	1	1	1	1	1	3	2	2	1	1
50500	-604.730981883801633	-603.224120238804971	-1.506861644996700	0.000086188249872	0.000024990672994	0.289954524318586	0.537865943991161	0	2	4	4	5	5	5	4	7	6	6	6	6	11	8	8	8	9	7	8	8	9	10	11	10	8	10	10	13	10	10	11	12	13	11	11	10	12	13	13	12	12	12	12	12	11	11	12	13	12	11	15	13	14	13	10	15	15	16	13	14	16	15	16	14	16	13	16	16	15	17	16	16	18	18	17	20	19	18	19	20	17	16	17	18	19	17	18	20	21	19	20	20	20	21	22	24	26	27	32	0	1	2	2	3	3	3	2	2	8	0	5	6	19	10	5	2	10	3	10	4	19	22	22	4	19	21	15	18	9	17	21	26	42	26	18	10	4	51	24	27	26	26	17	31	9	26	23	46	46	19	29	25	42	28	9	47	40	58	17	39	48	23	54	30	56	41	58	38	34	61	60	25	17	17	33	84	38	82	62	69	26	67	73	67	69	62	50	70	82	83	87	87	88	82	66	96	97	97	0	1	1	2	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	2	1	2	2	1	1	3	1	1	1	2	2	1	1	2	1	2	1	2	3	2	1	1	2	2	1	2	2	3	1	1	1	2	1	2	1	2	1	2	1	1	3	1	2	2	2	2	3	1	1	1	2	2	3	2	5	5	2	1	2	1	2	2	4	2	1	2	2	1	3	2	2	3	1	2	1	2	3	1	2	2	1
51000	-604.833781521211449	-603.304668705431595	-1.529112815779888	0.000103982528860	0.000028690008446	0.275911816731323	0.608426626307886	-1	2	3	4	6	5	6	4	7	7	5	7	7	9	5	9	9	9	9	9	9	10	11	10	11	10	11	10	12	11	10	11	12	11	9	12	13	11	11	13	12	13	13	12	13	12	10	13	13	13	13	14	14	14	15	14	13	15	17	13	13	17	14	17	13	16	15	16	16	14	16	17	15	17	18	15	20	18	18	18	19	17	18	18	19	18	19	17	20	21	20	18	20	21	22	21	24	26	26	32	0	1	2	2	3	3	3	2	4	8	0	3	6	13	8	12	9	10	12	15	9	7	10	7	17	13	21	21	18	21	2	9	47	5	12	18	20	21	13	24	32	26	5	38	28	21	35	23	32	32	26	36	14	57	27	25	34	23	58	32	34	76	23	63	30	44	41	43	60	61	70	73	21	69	72	43	84	49	23	33	69	70	73	73	67	41	64	49	42	89	67	76	64	49	80	55	96	94	96	0	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	1	4	2	1	3	1	2	2	1	3	2	1	2	4	1	2	1	1	1	1	1	1	1	3	1	3	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	3	1	1	1	1	1	3	3	1	2	2	1	2	3	1	2	3	1	3	1	1	2	2	3	2	2	3	1
51500	-556.915806529717770	-555.451489789719403	-1.464316739998412	0.000086147809741	0.000027795969827	0.322654399582350	0.681770907516930	-1	1	3	4	6	4	6	4	7	6	5	8	6	11	7	7	8	8	7	9	10	11	9	10	10	10	9	10	11	10	9	12	13	13	11	12	12	11	12	12	12	13	12	12	13	11	11	14	14	13	14	14	13	15	14	14	14	14	16	14	13	16	15	16	13	16	15	16	16	15	16	16	16	17	19	17	21	19	18	18	20	16	17	17	18	19	18	17	18	21	19	19	20	21	23	21	24	27	27	29	0	1	2	2	3	3	3	2	4	8	0	13	6	7	10	7	9	15	5	15	27	12	5	13	4	12	17	31	18	31	17	17	25	26	19	25	8	9	22	24	2	43	26	21	28	31	26	23	30	46	35	36	23	42	38	32	26	24	58	32	47	63	48	42	28	32	60	40	32	61	61	67	32	69	60	54	91	66	62	42	69	61	41	67	67	74	76	27	82	82	83	87	92	88	90	50	96	96	96	0	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	4	1	1	1	2	1	1	2	1	1	2	1	3	2	1	1	5	1	1	1	1	1	1	2	2	1	2	1	3	2	2	1	2	3	1	1	1	1	1	2	1	2	1	2	2	2	2	1	4	1	2	1	1	2	1	2	2	1	3	1	1	1	1	3	1	3	1	1	1	2	1	5	1	3	2	1
52000	-634.320172714185333	-632.827736280886597	-1.492436433298724	0.000123293663856	0.000036994551985	0.300052337067663	0.617863298684754	-1	0	3	4	6	5	4	5	5	6	5	7	7	10	8	9	8	9	8	9	9	10	9	10	10	9	8	10	13	10	10	12	12	11	10	13	13	11	13	12	12	13	12	10	12	10	11	12	13	12	13	14	13	14	14	13	15	15	16	14	13	16	13	16	15	16	15	17	16	16	16	15	17	17	18	17	20	19	18	17	20	17	17	15	18	20	16	18	20	20	18	18	20	21	23	22	23	27	26	31	0	1	2	2	7	3	3	4	2	2	0	5	3	6	8	12	4	15	12	15	27	4	7	5	9	12	4	27	18	27	27	17	26	26	26	18	20	21	22	22	21	5	26	27	25	27	13	4	44	25	26	18	32	22	28	31	33	40	24	44	5	63	12	53	55	60	60	57	60	47	54	56	60	27	69	43	83	56	62	47	69	71	84	48	67	69	48	30	64	80	60	76	64	32	90	74	96	96	94	0	1	1	2	2	1	1	1	1	2	2	1	1	3	3	1	1	2	1	1	1	1	2	2	2	2	1	2	1	2	1	1	2	1	1	1	2	2	1	1	1	2	3	2	1	1	1	3	5	1	1	2	3	1	2	2	2	2	2	2	2	3	1	2	1	1	1	1	1	1	3	1	1	2	4	1	3	2	3	2	3	3	1	1	2	2	2	2	4	2	1	3	1	2	4	2	2	1	3	3	1
52500	-537.100027144008095	-535.097908922111401	-2.002118221896722	0.000086607673036	0.000011980191424	0.138327136659346	0.576965586506341	-1	2	3	4	6	4	5	4	6	6	6	6	7	9	8	8	8	9	8	9	9	10	10	10	10	9	10	10	14	12	10	11	12	13	10	12	11	9	12	13	12	12	12	10	12	11	11	14	14	13	11	14	13	13	12	14	16	14	16	14	13	16	16	17	15	16	14	15	16	15	17	15	15	18	18	16	18	18	17	18	19	17	18	17	20	19	18	19	19	21	18	19	21	20	22	22	25	24	28	31	0	1	2	2	6	2	3	2	2	8	0	3	6	7	10	12	9	10	3	15	4	12	19	12	17	12	38	9	36	31	38	25	26	43	26	18	20	17	3	24	25	26	26	9	31	31	35	23	46	46	26	36	22	43	28	41	43	24	68	41	42	43	13	54	28	56	31	24	60	61	61	41	67	67	32	42	73	49	48	42	69	70	73	73	74	60	76	78	70	82	73	80	87	78	89	88	94	88	97	0	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	3	1	3	2	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	2	1	2	2	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	5	2	2	1	2	3	1	1	2	2	1	2	3	2	2	2	1	3	2	2	1	2	1	2	1	1	2	2	1	1	1	1	2	2	4	3	2	1
53000	-604.144808543705835	-602.651888683775041	-1.492919859930776	0.000102299581333	0.000030659128431	0.299699451664628	0.523609235639215	1	2	3	5	5	4	6	4	7	7	6	6	6	10	6	8	9	10	8	9	9	8	10	10	9	9	10	9	12	11	10	11	13	12	11	12	12	11	10	14	13	13	13	12	11	9	11	13	13	13	12	15	13	14	14	11	16	13	16	14	14	16	15	15	15	14	15	16	16	15	17	16	17	16	18	16	20	19	19	18	20	17	15	17	20	18	18	18	18	20	20	19	20	20	22	22	26	26	27	31	0	1	2	2	3	3	3	2	2	15	0	3	3	7	8	3	2	15	5	10	9	3	6	22	15	5	21	2	23	25	46	28	26	26	19	18	20	9	5	24	32	47	26	21	27	9	28	23	46	46	22	36	19	19	27	21	43	19	40	32	51	63	48	42	28	25	41	40	17	47	61	67	83	60	60	42	84	55	62	54	74	35	17	74	72	72	64	49	61	82	84	76	76	88	90	78	94	78	98	0	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	3	4	2	2	2	1	3	2	2	2	2	1	3	1	1	1	1	1	1	2	1	2	2	2	2	2	1	2	2	1	1	1	2	2	2	2	1	1	2	1	1	2	4	1	1	1	1	1	1	4	2	1	1	3	2	2	1	2	2	2	2	2	2	2	3	1	3	2	1	2	2	1	3	2	2	1	2	2	1	1	1	3	2	1	1
53500	-601.968799357369107	-600.391676215901271	-1.577123141467848	0.000109702828831	0.000027471194081	0.250414637193290	0.636586173797909	1	2	3	5	6	4	5	4	7	6	5	8	6	9	7	8	7	9	8	9	8	11	10	11	10	9	10	11	13	11	10	9	12	12	11	12	11	12	12	14	12	13	12	12	12	11	12	14	14	13	13	13	13	15	15	14	16	15	16	13	13	16	14	16	14	16	14	16	16	16	16	17	17	15	18	16	19	18	18	17	19	17	15	16	19	18	19	17	19	21	19	20	21	20	23	22	25	26	28	30	0	1	2	2	3	3	6	2	2	8	0	3	6	7	8	5	4	10	5	15	9	19	12	23	9	9	21	27	18	21	12	9	26	26	26	10	20	46	12	39	25	26	26	21	22	21	35	13	30	30	26	36	5	47	28	30	43	24	58	32	35	63	23	42	27	31	60	58	30	47	61	55	83	30	67	47	60	38	63	42	60	42	67	38	67	41	80	60	34	89	72	76	87	78	90	94	96	94	97	0	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	3	1	1	2	1	1	1	2	2	1	2	2	1	1	3	1	1	2	2	1	2	2	3	1	2	1	3	2	1	2	1	4	2	2	1	2	2	1	3	1	1	2	2	2	3	1	1	1	3	2	1	1	2	2	2	2	3	2	2	3	3	1	2	2	2	1	2	4	1	1	2	1	1	1	1	1	3	2	1
54000	-559.895872945404676	-558.275890100321703	-1.619982845082993	0.000093093267123	0.000021567495689	0.231676214142668	0.657538401875454	0	2	3	5	5	4	5	4	6	6	6	7	7	11	8	8	8	9	9	9	8	10	11	10	9	9	9	10	11	11	11	8	11	13	8	11	11	10	12	13	12	13	13	12	12	11	11	13	13	13	14	15	14	14	13	14	15	15	17	13	13	13	15	14	15	17	15	16	16	15	17	16	15	17	18	16	20	19	17	18	19	17	18	17	19	19	18	18	19	21	20	19	19	20	22	22	25	25	28	30	0	1	2	8	3	3	3	2	2	8	0	5	6	12	10	5	9	10	12	10	9	13	16	16	9	13	21	17	15	27	4	9	13	26	5	18	20	2	22	24	28	47	26	25	21	27	35	22	31	46	61	36	48	42	25	31	47	39	40	17	35	23	23	26	55	56	60	58	60	61	61	67	41	60	60	33	84	55	63	42	69	61	73	73	41	72	43	49	71	82	83	64	87	88	90	78	78	94	97	0	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	3	2	2	3	1	1	1	4	2	2	1	1	2	1	2	1	2	2	1	1	1	2	1	1	2	2	2	1	2	2	2	1	2	3	1	2	1	1	1	2	2	1	2	2	2	3	2	2	1	2	2	2	2	2	3	1	2	2	1	2	1	3	1	1	1	1	3	3	2	1
54500	-573.673858973200026	-572.230792134317085	-1.443066838882894	0.000095570459499	0.000032799991791	0.343202198280686	0.623785511063838	0	2	3	4	5	5	6	5	7	6	5	7	7	11	8	8	9	9	9	8	8	9	10	10	10	9	10	11	13	12	9	10	12	12	11	12	12	11	12	13	12	13	11	11	12	12	10	14	14	14	13	14	14	15	14	13	15	15	15	13	14	17	16	16	13	16	14	16	17	15	15	16	15	18	18	16	20	19	18	17	19	18	17	18	19	19	18	18	20	22	20	19	20	20	22	23	25	26	27	30	0	1	2	2	3	3	3	2	4	2	0	6	3	19	10	5	9	20	5	4	9	12	12	12	9	13	21	21	18	32	21	21	26	26	47	18	20	21	23	24	44	34	26	9	32	31	19	33	21	44	43	36	23	26	20	25	35	40	24	41	35	34	48	53	46	25	60	40	72	34	61	41	46	25	56	34	60	49	63	42	69	61	73	73	67	60	76	49	76	89	84	54	87	49	89	78	94	94	97	0	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	2	2	1	1	1	1	2	1	1	2	2	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	3	2	1	2	2	4	2	1	3	1	3	1	1	3	1	1	1	2	1	1	1	2	1	3	1	4	3	2	3	2	1	2	2	2	1	2	2	2	1	2	3	1	1	2	2	2	1	2	3	3	1	1
55000	-638.637298257257385	-637.107503204489603	-1.529795052767800	0.000089173164570	0.000024567825517	0.275506937934769	0.565020999825003	0	2	3	5	5	4	6	4	7	7	6	8	5	10	5	8	7	9	8	9	9	10	10	10	10	10	9	11	12	11	11	10	12	13	10	11	11	12	12	14	12	12	12	12	12	12	11	13	14	13	12	14	12	14	15	12	16	11	17	13	13	17	14	16	14	17	15	16	16	16	16	16	15	18	18	16	20	19	19	19	19	14	17	18	18	19	16	18	19	21	20	19	21	21	21	21	25	26	26	31	0	1	2	2	3	3	3	2	2	15	0	7	6	7	8	5	4	10	3	15	9	6	3	5	17	12	17	9	18	17	17	27	26	23	19	18	20	27	19	58	17	26	26	25	21	27	5	21	30	46	22	36	3	23	28	31	53	24	58	30	39	63	39	33	41	25	17	53	46	61	35	67	41	67	67	42	73	38	63	54	69	53	50	73	60	69	53	31	64	71	83	63	92	41	70	81	94	96	97	0	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	3	3	2	2	1	1	2	2	2	2	1	1	2	1	1	1	2	2	2	4	1	2	1	1	1	3	2	1	1	1	2	4	3	2	1	3	1	3	1	1	1	1	2	1	3	3	3	1	2	4	1	2	2	2	1	2	3	2	2	2	1	2	2	3	3	1	4	1	2	1	3	1	6	3	1	2	4	1	1
55500	-585.238889833836993	-583.485828982048361	-1.753060851788608	0.000091711062475	0.000017270898507	0.188318595824893	0.595126906416216	0	2	3	3	5	5	6	4	6	6	6	7	7	10	8	8	9	8	9	7	7	10	10	11	10	8	11	11	13	12	10	10	11	13	11	11	11	12	13	13	12	13	12	12	13	12	10	13	13	14	13	14	13	14	14	14	15	15	15	14	13	16	15	16	14	16	14	16	16	16	15	17	15	16	19	15	19	19	19	19	20	15	17	18	19	19	18	17	20	21	20	20	21	19	22	23	24	25	27	32	0	1	2	2	3	3	3	2	2	8	0	3	6	13	10	12	4	10	13	8	9	12	26	12	21	3	17	17	18	27	21	5	19	26	47	9	15	15	22	24	25	43	13	25	38	31	19	22	31	46	35	36	23	26	28	38	34	24	24	41	47	63	39	42	28	38	32	40	17	61	35	74	67	60	41	42	73	46	62	34	84	47	73	73	67	74	76	27	61	70	83	87	92	49	90	30	78	94	96	0	1	1	1	1	2	1	1	1	3	1	1	2	1	2	2	1	3	1	1	1	1	2	1	2	2	2	1	1	3	1	2	2	1	2	1	3	1	2	2	2	1	1	3	1	1	2	1	2	1	2	1	1	2	3	1	1	1	2	2	1	2	1	1	2	1	1	2	2	4	2	2	1	1	1	2	1	2	3	2	2	1	2	2	2	2	1	1	3	2	2	2	1	1	2	1	7	2	3	2	1
56000	-613.221059302395133	-611.541056453532178	-1.680002848862929	0.000116820428521	0.000024518660434	0.209883329008566	0.624455558103698	1	2	3	4	5	4	5	3	6	7	4	7	6	11	7	9	7	10	8	7	9	10	10	10	9	9	10	10	11	10	10	11	12	12	9	13	13	12	12	14	12	12	12	12	12	11	11	12	13	13	14	14	14	14	15	13	16	13	16	13	13	16	15	16	13	15	15	15	17	15	16	17	15	17	19	14	19	19	18	19	17	17	18	16	19	19	18	18	18	21	19	20	20	20	22	23	24	26	27	32	0	1	2	2	3	3	3	2	4	8	0	6	6	7	8	5	2	8	5	8	17	5	5	5	4	12	21	25	8	25	17	21	26	19	5	9	32	21	15	43	30	13	26	30	30	31	26	22	25	28	42	18	23	22	28	25	54	29	40	41	47	39	48	33	28	56	60	58	62	61	61	67	32	60	81	22	73	62	64	54	49	23	84	73	67	60	43	28	61	71	84	82	87	38	90	55	88	97	96	0	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	2	2	1	2	1	2	2	2	3	1	1	1	5	1	1	2	2	1	2	2	1	1	2	1	1	3	2	1	1	1	1	1	2	1	1	2	3	2	2	2	1	1	1	1	1	3	1	2	1	1	1	2	1	1	2	1	2	2	2	2	2	1	1	2	1	5	1	1	2	2	3	4	2	2	2	1	1	4	1	4	3	1	2	1
56500	-573.153346223701988	-571.302239131918100	-1.851107091783867	0.000084545649424	0.000013971332489	0.165251938851957	0.532769419901694	1	2	4	3	6	5	5	4	6	5	7	8	6	11	7	8	8	9	8	8	8	10	9	10	10	9	9	11	13	10	9	11	12	12	9	13	11	12	12	13	12	11	12	10	12	11	11	12	13	14	14	14	12	13	14	13	16	14	16	13	13	16	16	15	15	14	15	17	15	15	16	15	16	17	18	16	20	17	18	19	19	17	18	16	19	19	17	18	20	19	18	20	20	21	22	22	25	26	27	32	0	1	2	2	3	3	3	2	4	8	0	5	6	23	10	7	9	10	3	10	9	12	3	3	2	3	21	27	15	21	21	9	35	12	19	18	18	21	16	24	17	26	26	21	27	31	35	42	32	38	53	29	19	42	60	25	35	24	58	32	47	39	53	42	55	38	25	58	41	61	26	41	67	60	41	54	83	67	63	62	67	43	73	25	69	75	76	25	43	71	73	71	87	88	89	88	88	94	94	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	2	3	3	1	1	1	2	1	1	2	2	2	1	2	1	2	1	2	2	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	3	2	1	2	1	2	1	2	1	1	4	1	2	1	5	2	1	2	2	2	1	1	1	1	2	3	1	3	2	1	1	4	4	2	1	2	2	2	1	3	3	2	3	1
57000	-621.267359301779379	-619.762713298852873	-1.504646002926558	0.000087053260626	0.000025371672545	0.291449996960852	0.566011074958346	0	2	3	4	6	4	5	5	6	4	6	8	6	10	8	9	8	9	8	9	8	10	8	10	10	8	10	9	12	11	10	10	12	12	10	12	10	10	12	13	13	12	12	11	12	12	10	14	13	14	14	15	13	15	14	13	13	15	17	13	13	16	12	15	14	17	15	16	16	16	15	17	16	16	18	17	20	19	16	18	20	18	17	18	19	18	19	18	20	20	18	17	20	19	20	22	23	26	26	31	0	1	2	2	3	3	3	10	4	2	0	3	6	7	9	23	10	15	5	17	4	13	3	23	15	13	9	21	10	38	21	15	26	12	12	18	20	17	3	63	17	35	26	31	27	31	26	57	46	46	47	36	12	42	28	27	26	40	58	39	47	61	12	42	25	25	41	58	60	61	63	67	41	27	9	54	83	32	48	43	69	57	73	73	67	60	80	46	33	61	72	64	87	88	71	50	88	97	97	0	1	1	1	1	2	1	2	1	1	2	1	3	1	3	1	1	3	1	2	1	3	3	2	1	2	2	2	1	4	1	1	1	2	2	1	2	1	1	4	1	2	1	2	1	1	2	1	1	1	1	2	1	3	1	2	2	2	1	2	1	2	1	2	2	2	3	1	1	1	2	2	2	2	4	5	1	2	3	1	4	2	2	1	1	2	2	1	3	4	3	1	1	1	1	2	5	2	1	2	1
57500	-621.504037517922484	-619.964230119066542	-1.539807398855917	0.000103404867356	0.000027890603575	0.269722347580465	0.537453290680771	0	2	3	4	5	4	5	4	6	7	5	7	7	10	7	9	7	10	8	8	9	11	9	11	10	10	10	11	13	12	10	12	12	12	10	13	12	11	12	14	12	12	12	11	12	11	12	13	13	13	12	15	11	14	13	13	15	14	16	14	13	16	15	16	15	17	15	15	17	15	17	16	14	16	18	17	20	19	18	19	18	17	16	16	18	18	18	17	19	21	18	19	19	21	22	22	25	24	27	31	0	1	2	2	3	3	3	2	4	8	0	5	6	7	8	13	2	9	5	10	4	35	5	23	4	19	9	15	18	27	17	38	26	26	12	15	20	4	3	24	31	19	26	18	25	9	26	33	46	31	35	18	13	47	38	21	43	24	40	10	35	48	13	39	60	36	38	48	67	61	61	46	27	60	41	64	67	27	63	76	38	61	73	60	83	67	42	46	43	70	84	76	64	88	71	55	94	78	96	0	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	3	2	1	1	3	1	2	1	2	1	2	3	2	1	1	1	1	1	2	2	2	4	5	2	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	2	1	5	1	2	3	2	1	2	2	1	1	2	2	2	2	1	3	1	3	3	2	2	3	2	2	2	1	2	3	3	4	3	2	2	2	1	3	3	2	2	2	1
58000	-579.248532424209316	-577.648302589277819	-1.600229834931482	0.000080444122404	0.000019300377996	0.239922786395058	0.505435722113357	1	2	3	4	5	4	5	4	6	6	6	7	7	11	6	8	8	9	7	9	9	11	9	10	10	9	9	10	13	11	10	10	12	11	11	11	13	11	12	12	12	13	12	11	13	12	10	12	14	12	13	15	14	14	13	14	15	14	16	14	12	16	15	16	15	14	16	16	17	14	17	15	15	17	19	16	20	20	17	18	19	18	18	16	20	19	19	18	20	20	19	18	18	21	23	22	24	26	28	30	0	1	2	1	3	3	3	2	4	8	0	5	5	7	8	3	9	10	3	15	9	12	5	19	9	5	9	17	36	27	21	9	26	47	26	18	20	27	22	19	25	26	26	27	27	31	5	23	46	21	26	36	13	33	28	25	42	40	58	32	47	48	23	54	27	25	60	58	60	61	70	60	32	60	60	54	73	31	48	54	74	70	84	73	74	60	92	31	47	71	84	62	26	88	89	45	88	97	96	0	1	1	1	3	1	1	1	1	1	1	1	1	1	3	1	2	1	2	2	1	2	2	2	2	2	2	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	2	1	2	1	3	2	1	1	2	3	3	1	2	2	2	2	1	2	1	2	3	2	3	2	2	1	2	1	2	1	3	2	2	1	2	6	2	2	2	2	1	1	1	2	1	4	4	1	2	1	5	1	2	4	3	1	4	1
58500	-664.432659011101237	-662.789902107489411	-1.642756903611776	0.000140326834796	0.000031275974390	0.222879497248498	0.558918322716142	0	1	4	3	6	5	5	4	7	6	6	8	7	10	7	8	8	10	8	9	10	11	11	10	10	9	11	10	12	12	10	12	13	12	10	12	12	12	12	12	11	12	11	12	13	11	12	12	13	14	14	15	14	13	14	13	15	14	17	13	14	14	16	15	14	17	14	16	15	15	16	17	17	18	19	16	19	19	18	18	19	18	17	17	18	20	18	17	20	20	20	18	21	19	21	21	24	25	27	30	0	1	2	2	6	3	3	4	4	8	0	5	6	7	10	6	2	15	6	15	9	5	12	16	19	3	21	9	20	25	9	31	34	22	3	18	20	4	12	24	21	12	12	25	21	26	35	5	29	30	39	18	12	35	27	31	22	40	40	21	42	39	62	34	21	56	32	54	60	34	70	69	50	60	53	48	83	32	76	12	69	71	65	38	67	56	42	49	71	71	78	33	76	88	61	85	38	78	96	0	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	5	2	2	1	2	2	2	1	2	3	1	2	2	1	2	1	1	1	2	1	2	5	2	1	1	1	2	1	2	1	2	3	1	1	1	2	3	2	1	1	2	1	2	2	2	1	1	2	3	2	1	1	1	2	1	1	2	2	2	3	1	2	2	5	2	1	3	2	2	4	2	2	2	2	1	2	3	2	4	2	6	3	3	1
