step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22
68500	-137.879614564254467	-144.735102515213839	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441419858088923	3	10	11	9	14	11	16	14	13	15	17	17	18	17	18	17	21	22	20	23	24	24	0	4	2	1	3	2	4	6	3	8	9	10	8	8	8	8	11	15	8	17	16	17	1	1	1	3	2	1	4	2	1	1	2	1	3	2	2	2	2	2	2	1	3	1
69000	-136.614594163164725	-143.470082114124097	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.458927828976043	4	9	11	8	15	12	15	14	13	15	17	16	18	16	17	17	21	20	23	23	23	23	0	4	2	1	3	2	4	2	3	8	9	8	8	8	6	12	5	15	15	17	10	17	1	1	1	2	2	1	4	2	1	1	2	2	2	1	4	1	3	2	3	1	2	1
69500	-148.065511321866381	-154.920999272825753	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543855417989644	4	10	11	7	14	13	14	14	13	15	16	17	18	16	17	18	21	21	22	22	23	23	0	4	2	1	3	2	4	6	2	6	3	8	6	6	6	12	11	6	12	5	10	17	1	2	1	1	2	1	3	1	1	1	3	2	2	1	1	1	2	3	2	3	2	1
70000	-152.701131905222013	-159.556619856181385	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557093692121774	4	9	10	8	13	13	16	14	13	15	15	17	17	16	18	16	19	22	20	22	23	23	0	4	2	1	3	2	4	6	3	8	6	16	6	9	6	8	11	15	12	9	10	17	1	1	1	1	2	1	3	1	2	1	1	1	2	1	3	1	2	2	1	4	3	1
70500	-127.148524513591440	-134.004012464550812	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688694603735327	3	10	11	9	15	13	15	14	13	16	17	17	17	16	17	18	21	21	22	23	23	23	0	4	4	1	9	2	4	6	3	8	2	10	14	6	6	12	11	15	12	17	10	17	1	1	1	2	1	1	2	1	1	1	3	1	1	2	2	1	2	2	2	1	4	1
71000	-131.796970264350136	-138.652458215309508	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526319275474498	4	10	10	9	14	13	14	14	12	15	16	17	18	15	18	16	21	21	20	23	22	23	0	4	4	1	3	2	4	2	3	8	9	16	8	8	6	8	11	15	12	17	10	17	1	1	1	2	2	2	2	2	1	1	2	1	3	1	3	1	4	1	1	1	3	1
71500	-142.465652305666850	-149.321140256626222	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568738078899982	4	10	11	9	14	13	15	15	14	15	16	16	19	16	17	18	21	21	22	24	23	24	0	4	2	1	3	2	4	6	3	6	9	10	14	6	7	12	7	7	12	17	8	17	1	1	1	2	2	2	4	1	1	2	1	1	1	1	1	1	3	2	3	1	4	1
72000	-146.086371044304286	-152.941858995263658	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554688681698452	3	9	11	7	14	13	15	14	13	15	17	17	18	16	19	17	22	21	22	21	23	24	0	4	2	1	6	2	4	2	3	8	3	7	14	6	8	8	7	15	12	8	10	17	1	1	1	2	1	1	5	3	1	1	2	1	1	2	2	2	4	1	2	5	5	1
72500	-131.763556160558807	-138.619044111518178	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650852082090387	3	9	11	10	14	13	16	14	13	15	17	16	17	16	18	18	21	20	22	23	22	23	0	1	2	2	9	3	4	6	3	6	5	8	6	6	6	12	5	15	12	17	10	17	1	2	1	1	1	1	3	1	2	1	2	2	2	1	2	1	4	1	2	1	3	1
73000	-148.423486128167184	-155.278974079126556	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633365789474879	2	10	11	9	14	12	16	14	14	15	16	18	18	15	18	17	21	22	22	22	23	23	0	4	2	1	3	2	4	6	3	4	3	16	11	6	5	10	5	15	16	5	10	17	1	1	1	3	2	1	4	1	1	2	3	1	2	1	1	1	3	2	2	3	3	1
73500	-156.380551516625133	-163.236039467584504	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590620171806644	3	10	11	9	15	13	15	15	14	15	16	16	18	16	17	17	22	20	20	23	23	24	0	4	2	1	3	4	4	6	4	6	9	6	2	6	6	12	5	13	10	9	10	17	1	1	1	2	2	2	2	1	1	1	1	2	3	1	2	1	3	1	2	4	4	1
74000	-136.319612574527810	-143.175100525487181	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.491830051334971	3	8	10	10	15	13	15	13	14	15	15	16	17	16	19	17	21	20	21	22	23	23	0	1	2	2	6	2	4	2	2	6	3	10	8	6	6	12	9	15	16	17	10	17	1	3	1	1	2	3	2	3	3	1	2	1	1	2	3	1	4	1	2	1	4	1
74500	-138.029255340998247	-144.884743291957619	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512307835491556	3	9	10	10	15	13	15	15	12	16	16	17	19	14	17	18	19	22	22	22	23	23	0	1	2	2	2	2	4	14	3	2	9	8	10	2	6	12	5	15	10	17	10	17	1	2	1	1	3	2	2	1	1	4	2	1	2	3	2	1	2	2	3	1	4	2
75000	-157.258694756068479	-164.114182707027851	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.447674994563995	4	8	11	10	15	12	15	14	14	16	15	14	17	15	17	17	20	22	20	23	24	23	0	1	2	2	9	2	4	3	6	12	3	3	2	8	11	12	5	15	8	17	12	17	1	2	2	1	1	2	2	2	1	1	2	2	3	1	1	1	3	3	3	1	6	1
75500	-139.791875630237058	-146.647363581196430	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620910308700201	4	9	11	10	14	13	13	14	12	15	16	17	17	17	18	17	22	21	21	24	23	23	0	1	2	2	2	9	4	6	2	2	5	10	6	6	6	10	5	15	16	17	10	17	1	2	2	1	2	1	2	1	1	3	1	1	2	2	2	1	3	1	2	1	4	1
76000	-138.763038519288273	-145.618526470247645	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560371183229631	4	9	11	10	15	11	15	14	13	16	16	18	19	17	18	16	21	21	22	23	23	22	0	1	2	2	2	2	2	6	3	8	9	16	14	2	2	8	11	15	15	5	8	17	1	2	2	1	3	1	2	2	1	1	2	1	1	4	5	1	3	2	1	3	4	1
76500	-155.450848952081714	-162.306336903041085	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575311356203438	3	8	11	10	13	13	14	14	13	16	16	17	17	17	18	18	22	22	21	22	23	24	0	1	2	2	3	2	4	2	2	3	6	9	6	6	8	12	8	8	10	5	12	17	1	2	2	1	1	2	2	3	3	2	1	1	2	2	1	1	4	3	2	5	4	1
77000	-141.823631776774704	-148.679119727734076	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.491245508868334	3	8	11	10	15	12	15	14	13	14	17	16	18	17	18	17	21	20	23	24	22	23	0	1	4	2	3	2	4	6	6	2	6	10	14	8	6	12	5	15	12	5	12	17	1	3	1	2	2	2	2	1	1	2	3	1	1	2	3	1	3	1	3	5	3	1
77500	-137.821044370860278	-144.676532321819650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.368812124171859	3	9	11	10	15	13	13	14	13	15	17	16	18	16	18	18	19	21	22	22	22	23	0	1	2	2	9	2	4	2	3	6	9	8	6	6	8	2	5	15	12	5	10	17	1	3	1	1	1	2	2	3	1	1	2	2	3	2	2	4	2	2	3	4	3	2
78000	-157.178072166423135	-164.033560117382507	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468184345764683	3	9	11	11	13	14	15	14	14	15	16	17	18	17	18	17	21	22	22	23	23	23	0	1	2	2	2	2	8	3	3	6	3	10	7	6	6	10	2	15	16	6	10	17	1	2	1	1	2	3	1	2	2	1	2	2	1	2	2	1	6	2	2	4	3	2
78500	-147.865980846304893	-154.721468797264265	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648688724183232	4	8	11	10	14	13	13	13	13	16	15	15	18	16	18	18	20	22	21	24	23	23	0	1	2	2	3	3	4	3	3	8	9	8	14	3	6	12	9	15	8	17	10	17	1	1	2	1	2	1	1	2	1	2	1	1	1	4	3	1	2	2	4	2	3	1
79000	-134.743133266538251	-141.598621217497623	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696516179767386	3	10	11	8	13	13	13	15	13	16	17	17	18	16	16	18	21	19	22	23	22	23	0	4	2	1	3	2	4	6	3	8	9	10	14	6	6	12	5	15	12	17	10	17	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	3	2	1	1	2	1
79500	-135.159949404448952	-142.015437355408324	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505063527088958	2	9	11	10	13	13	15	15	13	15	16	18	17	16	19	17	19	21	22	23	22	24	0	1	2	2	3	3	4	6	2	2	3	16	10	6	10	10	9	15	10	17	10	17	1	3	1	1	1	1	3	1	2	3	2	1	1	1	3	1	3	1	4	2	4	2
80000	-144.581482777869610	-151.436970728828982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.454763120216586	2	10	10	9	14	12	16	13	14	15	16	17	16	15	18	18	21	21	22	23	23	24	0	4	4	1	3	2	4	6	3	8	9	8	5	6	6	10	9	15	12	17	12	17	1	1	1	3	2	1	3	1	2	1	1	2	2	1	2	2	2	2	2	1	2	2
80500	-134.834897996795604	-141.690385947754976	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505664253364081	2	10	11	8	15	13	15	14	13	15	16	17	18	17	19	17	21	21	20	22	22	24	0	4	2	1	3	2	4	6	3	8	9	10	14	6	8	10	5	15	12	5	10	17	1	1	1	3	2	1	4	1	1	1	2	1	1	2	3	1	4	1	2	3	3	1
81000	-133.856195123306378	-140.711683074265750	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.401297049902868	2	10	11	9	13	13	14	14	13	16	17	17	18	16	18	18	20	21	22	24	23	22	0	4	2	1	3	2	4	6	3	8	3	8	6	6	6	12	11	15	11	17	10	17	1	1	1	3	1	2	3	1	1	1	4	1	2	2	2	1	1	2	2	2	3	1
81500	-135.288933598805130	-142.144421549764502	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726572568693845	2	9	10	8	14	12	16	14	14	15	16	18	18	16	18	17	21	20	22	23	22	23	0	4	2	1	3	2	4	6	3	8	5	16	7	9	6	10	7	15	12	17	10	17	1	1	1	2	2	1	3	1	2	1	1	1	1	1	2	1	2	1	1	1	3	1
82000	-142.799037166385972	-149.654525117345344	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567100656157356	3	9	11	7	13	12	14	13	13	15	16	17	18	17	19	18	19	21	22	24	22	23	0	4	2	1	3	3	4	3	2	8	3	8	14	6	8	12	5	15	16	17	10	17	1	1	2	2	1	1	3	1	2	1	3	2	1	2	3	1	3	1	2	3	4	2
82500	-141.319383118607277	-148.174871069566649	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475462675084130	3	10	10	9	11	12	16	14	14	16	16	17	19	17	17	17	21	21	22	23	23	23	0	4	4	1	3	2	4	6	3	8	3	8	14	6	8	10	5	15	16	17	10	17	1	1	1	2	1	1	4	2	2	1	3	1	1	3	1	1	5	2	2	1	3	1
83000	-150.596500104458528	-157.451988055417900	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661717592706668	2	9	10	11	14	13	15	15	14	15	16	16	18	17	18	17	21	20	22	24	22	22	0	1	2	2	6	3	5	6	6	6	3	6	11	6	6	12	11	15	11	11	10	17	1	3	1	1	1	1	1	1	1	1	3	2	1	2	2	1	3	1	2	4	4	1
83500	-152.723389576451410	-159.578877527410782	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515691181080895	3	10	11	11	13	14	15	13	13	15	17	16	19	15	19	17	21	21	23	23	23	21	0	1	2	2	2	8	4	3	2	2	9	10	11	6	11	12	2	15	16	17	10	2	1	3	1	1	1	1	2	1	2	2	3	1	1	1	1	1	5	1	4	1	4	7
84000	-143.707596024570250	-150.563083975529622	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462428290806264	4	8	11	10	14	13	16	14	13	16	16	17	18	16	19	18	21	21	22	23	22	24	0	1	2	2	2	3	4	6	3	8	9	8	14	2	5	12	5	15	12	17	10	2	1	1	1	1	4	1	3	1	1	1	2	2	1	4	3	1	4	1	2	2	3	9
84500	-140.490738563400811	-147.346226514360183	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.428941454521938	3	9	10	11	15	12	15	14	13	15	15	16	17	16	18	17	19	22	21	23	22	23	0	1	2	2	3	3	4	2	6	2	9	8	14	6	10	12	5	15	12	5	12	17	1	3	1	1	2	1	2	2	1	3	1	1	1	3	2	1	2	1	2	4	2	2
85000	-161.079255259774101	-167.934743210733473	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516615541410925	4	9	11	10	14	13	14	15	13	12	17	18	17	17	19	16	22	21	22	23	24	23	0	1	2	2	2	2	4	6	3	2	9	16	6	5	8	8	15	15	16	17	12	17	1	3	1	1	2	1	3	1	1	2	3	1	2	3	3	1	1	1	3	1	3	1
85500	-142.397459811283596	-149.252947762242968	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.511199310466980	4	8	10	9	12	14	15	13	13	15	15	17	18	15	16	17	20	20	22	22	24	22	0	1	2	2	3	8	4	2	3	8	3	10	14	8	8	8	9	15	16	5	10	17	1	2	1	1	1	1	2	3	2	1	2	1	2	1	2	2	3	2	3	6	4	1
86000	-133.284926430169122	-140.140414381128494	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488918111387134	4	9	11	10	15	13	14	14	13	15	16	16	18	15	18	18	20	21	23	23	23	23	0	1	2	2	3	3	4	2	3	6	3	8	8	8	2	8	5	15	12	17	10	17	1	3	1	1	3	1	1	3	1	1	2	1	2	1	4	1	3	2	3	1	3	1
86500	-143.632212596477615	-150.487700547436987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583518377071360	3	7	11	10	14	13	15	14	13	15	17	17	17	16	19	17	21	22	22	23	23	24	0	1	2	2	3	2	4	2	3	6	9	8	14	6	6	8	3	15	16	17	19	17	1	3	2	2	2	4	1	4	1	1	2	2	1	2	3	2	4	3	3	1	1	2
87000	-139.830046344073168	-146.685534295032539	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.432555598433758	2	9	11	11	14	14	15	14	13	15	16	18	18	16	18	17	20	21	20	23	24	24	0	1	2	2	3	2	4	2	3	2	9	10	6	6	8	10	5	15	12	6	12	17	1	3	1	1	1	2	2	2	1	3	1	2	1	1	3	1	2	1	2	3	2	2
87500	-134.342046678965261	-141.197534629924633	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615151314719645	3	9	11	11	15	13	15	14	13	16	16	17	19	17	18	18	21	21	22	24	23	24	0	1	2	2	3	2	4	6	3	8	3	8	14	8	5	6	5	15	12	17	16	17	1	2	1	1	2	2	2	1	1	1	3	2	1	2	1	3	3	2	2	2	3	2
88000	-140.047374439388847	-146.902862390348218	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641754312290242	4	9	10	11	13	13	14	15	13	15	17	18	19	16	17	16	20	21	22	21	23	23	0	1	2	2	3	3	4	6	3	6	9	16	14	6	6	8	5	15	12	5	12	17	1	4	1	1	2	2	1	1	1	1	2	1	2	1	2	1	3	2	2	5	3	2
88500	-155.761857896786296	-162.617345847745668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558474160842251	4	8	10	10	14	12	15	14	14	16	17	17	18	15	18	16	21	21	19	22	24	23	0	1	2	2	6	2	4	6	3	6	5	8	14	6	6	3	6	15	6	17	16	17	1	2	2	1	1	2	2	1	2	2	2	2	1	2	3	4	7	2	4	1	4	1
89000	-146.097037184298642	-152.952525135258014	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519494137185370	3	9	9	8	15	13	14	14	14	16	16	18	18	17	18	17	20	21	23	23	23	24	0	4	4	1	9	2	4	6	3	8	9	8	14	2	5	8	5	15	12	17	10	17	1	1	1	3	1	2	2	1	1	1	1	2	1	3	2	2	2	1	2	2	3	2
89500	-147.881051874044232	-154.736539825003604	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580338162259507	3	9	10	10	13	11	15	14	12	15	14	18	17	17	18	18	21	20	21	24	24	22	0	1	2	2	2	2	4	6	2	6	9	10	8	2	10	10	5	15	12	17	8	17	1	3	1	1	2	1	2	2	2	2	1	2	2	4	1	1	4	1	2	1	3	1
90000	-148.145783344111436	-155.001271295070808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.365009307088148	2	9	10	10	14	13	15	14	13	16	17	17	19	17	19	15	21	22	21	22	22	24	0	1	2	2	6	3	4	6	3	6	6	8	6	2	2	8	11	15	12	15	8	17	1	4	1	1	1	2	3	1	1	2	2	1	3	3	5	1	2	1	2	2	3	2
90500	-150.762685583592543	-157.618173534551914	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600014232816230	3	8	10	10	14	12	14	15	13	16	16	17	18	16	18	18	21	20	22	23	23	22	0	1	2	2	3	2	4	9	3	8	9	10	14	6	8	12	5	15	8	11	8	17	1	3	1	1	2	2	3	1	2	1	1	1	2	3	1	1	3	1	3	2	3	1
91000	-143.302093442558146	-150.157581393517518	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613293205644774	3	10	11	9	13	12	15	15	14	16	17	16	18	16	19	18	20	22	22	24	20	24	0	4	2	1	3	2	4	6	5	8	2	8	14	8	6	12	5	15	8	11	10	17	1	1	1	3	1	1	3	2	1	1	3	1	1	1	4	1	2	2	3	3	1	1
91500	-151.419702774998882	-158.275190725958254	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520160581980325	4	9	11	11	13	13	14	15	12	16	16	18	18	16	19	17	22	21	21	23	24	24	0	1	2	2	2	3	4	6	3	5	3	10	14	3	16	6	11	15	16	5	8	17	1	2	1	1	2	1	2	1	1	1	3	1	1	2	1	4	3	2	2	6	5	1
92000	-140.968271580231487	-147.823759531190859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711072258116496	3	8	11	10	13	13	16	12	13	15	17	15	19	17	18	17	20	20	21	22	23	23	0	1	2	2	2	3	4	3	3	6	9	8	14	6	6	12	11	15	12	17	10	17	1	2	2	1	3	1	3	1	1	1	2	2	1	2	4	1	1	1	3	1	4	1
92500	-149.045018425077956	-155.900506376037328	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665421694460875	3	9	10	11	14	13	15	14	13	16	15	16	19	16	18	18	22	21	22	23	20	23	0	1	2	2	9	2	4	6	3	6	9	6	6	8	2	8	5	6	21	17	10	17	1	3	1	1	1	2	2	1	2	1	1	1	2	1	3	1	4	2	2	1	3	1
93000	-151.149591713517566	-158.005079664476938	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.499980956595692	3	9	10	11	13	14	15	14	14	16	16	17	17	16	18	18	20	21	21	23	24	24	0	1	2	2	3	3	4	2	2	6	9	2	7	6	6	8	5	15	12	2	2	17	1	3	1	1	1	3	2	2	2	1	1	4	2	2	2	2	3	1	3	5	7	2
93500	-145.309829838553469	-152.165317789512841	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625739225349236	3	10	11	9	14	11	15	14	13	15	15	16	19	16	19	17	21	22	22	23	23	23	0	4	2	1	3	2	4	6	4	8	2	8	8	6	14	8	5	15	12	17	10	17	1	1	1	4	2	1	2	2	2	1	3	2	2	3	1	2	3	1	4	1	4	1
94000	-140.662901303629241	-147.518389254588612	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548495211719705	3	9	10	7	14	13	15	15	12	15	16	17	18	17	17	18	22	22	21	24	23	24	0	4	2	1	2	2	4	3	2	6	5	2	6	8	6	8	5	15	8	17	10	17	1	1	1	2	2	2	3	3	1	1	2	3	2	1	2	1	4	2	2	1	4	1
94500	-156.086137330873527	-162.941625281832899	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.465889572964723	3	10	11	8	15	13	13	15	14	15	16	17	18	16	19	17	20	22	21	23	24	24	0	4	2	1	9	2	4	6	3	6	2	10	9	6	6	10	2	15	12	17	12	17	1	2	1	2	1	1	2	1	1	1	2	1	2	2	3	1	4	1	2	3	2	2
95000	-156.419417132874514	-163.274905083833886	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551015099457307	2	9	11	7	15	13	15	14	14	16	16	17	19	16	17	18	21	20	21	24	23	23	0	4	2	1	3	2	4	6	2	3	6	7	14	6	7	12	5	15	6	17	10	17	1	1	1	2	2	2	6	1	4	2	2	1	2	2	1	1	2	2	3	3	3	1
95500	-150.256455667561028	-157.111943618520399	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686084734005484	4	9	11	10	14	13	16	15	13	16	14	15	19	17	18	16	21	21	20	22	23	23	0	1	2	2	3	3	4	5	3	8	3	6	14	8	8	12	5	15	8	17	10	17	1	2	1	1	1	1	3	1	1	1	2	1	1	1	2	1	3	2	1	1	4	2
96000	-135.031939779609900	-141.887427730569271	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.480161678606002	4	9	10	11	15	14	15	13	13	15	15	18	18	16	17	17	21	21	21	23	22	23	0	1	2	2	8	3	4	2	3	6	3	8	14	3	6	10	5	15	12	17	10	17	1	2	1	1	1	2	2	2	2	1	3	3	1	3	1	1	3	2	2	1	2	1
96500	-136.572197892284635	-143.427685843244006	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.403360333411453	3	8	10	10	14	13	15	14	14	15	16	17	19	16	18	17	22	21	23	23	24	23	0	1	2	2	6	2	4	3	3	6	6	8	6	6	6	6	5	15	12	17	8	17	1	1	1	1	1	3	3	2	2	1	2	3	3	2	3	3	3	2	3	1	6	1
97000	-140.177152767878994	-147.032640718838366	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530733218039446	4	7	11	10	14	13	15	14	12	16	17	17	18	16	18	16	21	19	22	23	24	23	0	1	2	2	3	3	4	6	3	8	9	16	14	6	6	8	5	15	10	17	17	17	1	2	1	1	2	1	2	1	1	1	2	1	1	1	3	1	4	1	2	1	1	1
97500	-135.557467806189607	-142.412955757148978	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637352226585605	3	9	11	11	15	13	13	14	13	15	16	18	19	16	18	17	22	22	21	23	24	24	0	1	2	2	9	3	4	2	2	6	5	8	8	8	8	8	11	15	16	17	10	17	1	3	1	1	1	1	1	2	2	1	1	2	2	1	2	2	3	3	1	1	4	1
98000	-157.461029405135264	-164.316517356094636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530192451856472	4	9	10	10	15	13	15	12	13	15	15	17	17	15	15	18	21	21	22	21	24	24	0	1	2	2	9	3	6	4	4	8	9	10	6	6	6	12	5	15	8	9	19	17	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	1	3	3	6	4	1	1
98500	-155.976024419715458	-162.831512370674830	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.391837177986080	4	9	10	10	15	12	13	14	14	15	16	17	18	17	17	17	22	22	22	22	24	24	0	1	2	2	8	3	2	2	2	2	8	8	14	8	10	8	3	15	8	5	10	17	1	3	1	1	1	1	1	3	3	4	1	2	1	2	1	1	6	2	3	4	3	1
99000	-132.935165345867034	-139.790653296826406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713912683348639	4	8	10	10	14	13	14	15	12	16	16	17	18	16	18	18	21	21	21	22	24	23	0	1	2	2	3	2	4	6	3	6	9	8	8	6	6	12	5	15	12	11	10	17	1	1	1	1	2	2	1	1	1	2	2	1	2	1	2	1	2	1	2	2	3	1
99500	-147.158934228029949	-154.014422178989321	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582818898592930	4	10	11	8	13	12	15	13	13	15	16	18	18	16	16	17	20	20	22	23	23	23	0	4	2	1	3	2	4	6	3	8	3	16	14	8	6	10	11	15	8	17	12	17	1	1	1	2	1	1	5	1	1	1	3	1	1	2	2	1	2	4	5	2	2	2
100000	-144.657223273913274	-151.512711224872646	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607364409408410	4	10	11	9	14	13	14	15	13	15	17	17	17	17	18	18	22	21	21	23	23	23	0	4	2	1	3	3	4	2	3	6	9	10	6	8	6	8	4	15	12	17	12	17	1	1	1	3	2	1	3	3	2	1	2	1	2	1	3	1	6	2	1	1	3	1
