step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
21500	-691.568059765736052	-689.780949242918950	-1.787110522817134	0.000371627781214	0.000066767583333	0.179662519080772	0.450116861367063	0	5	6	8	7	7	10	11	10	10	11	10	11	12	13	13	12	13	12	12	13	13	14	15	15	14	14	16	16	15	16	14	15	17	18	16	17	19	19	19	18	21	19	19	20	23	24	22	24	23	23	22	24	25	25	27	26	26	26	26	23	27	28	28	29	28	30	31	31	30	31	31	33	33	34	34	39	41	0	0	2	2	2	3	4	10	3	2	9	4	4	9	6	17	9	5	11	4	14	11	17	22	9	19	9	21	14	17	32	11	0	5	28	22	36	36	31	27	25	19	25	26	37	38	32	41	45	27	38	39	0	48	40	40	61	16	44	50	0	17	15	60	34	23	50	60	70	47	70	40	69	69	73	74	50	65	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	2	3	1	2	1	1	2	1	3	2	2	2	2	2	1	2	1	6	1	2	1	2	2	3	2	6	2	2	2	2	5	1	2	4	2	2	1	2	3	5	2	7	4	1	1	6	10	1	6	9	4	3	1	3	1	5	2	1	1	1	9	7
22000	-715.115568172098278	-713.356283789382132	-1.759284382716142	0.000438106829061	0.000081785001350	0.186678216190060	0.365756067027561	0	4	6	8	8	7	10	12	11	9	10	10	10	12	14	13	12	12	12	11	14	14	14	13	14	14	14	15	16	15	15	15	13	16	17	16	18	20	21	17	18	21	22	20	22	21	23	23	23	21	24	23	23	25	25	28	23	25	25	25	26	26	28	28	29	28	30	29	31	31	29	31	34	33	35	35	40	42	0	0	2	3	3	3	10	13	10	4	5	4	4	12	19	7	6	12	11	2	18	18	13	20	18	9	24	6	9	20	2	11	0	23	26	15	19	29	37	4	15	29	21	32	37	27	35	34	22	35	31	22	0	50	41	21	21	41	42	41	0	29	6	57	62	41	57	40	52	71	57	57	62	70	70	70	69	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	4	2	1	3	2	1	1	1	5	3	2	4	3	1	1	1	1	3	2	2	5	3	2	5	2	3	4	4	3	4	2	3	5	1	1	4	8	4	4	3	3	1	7	8	2	2	8	5	5	5	1	2	5	4	1	2	3	6	5
22500	-742.216994142024191	-740.518483527576450	-1.698510614447736	0.000403219564753	0.000082247241840	0.203976317197230	0.390965324179858	0	5	7	8	7	6	9	11	11	8	9	10	12	9	13	11	11	13	12	13	13	13	15	13	14	13	14	14	16	16	14	14	14	15	14	14	19	21	20	19	19	21	20	19	22	23	25	22	23	24	23	24	23	23	24	27	23	24	26	24	26	27	27	29	28	27	28	30	30	31	31	32	33	34	34	33	38	41	0	0	6	2	2	2	4	7	14	2	5	4	8	5	17	7	4	16	4	13	6	5	26	17	7	8	14	5	9	4	16	14	0	14	15	17	17	35	28	19	31	34	21	24	24	40	42	37	27	46	19	37	0	41	26	21	34	26	28	45	0	21	34	2	43	42	43	56	38	62	45	51	42	64	72	64	64	64	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	4	3	2	1	3	1	3	3	3	4	2	2	1	3	1	2	3	4	4	2	2	4	5	2	4	2	2	1	3	1	6	3	1	2	4	7	4	3	5	1	1	6	8	9	4	2	3	2	3	3	5	4	8	4	1	2	6	5
23000	-693.942450493648266	-692.313113001427269	-1.629337492221004	0.000399753841677	0.000091134477421	0.227976489327652	0.371925501156610	0	5	6	9	7	8	10	11	9	8	9	9	12	11	14	12	12	11	12	12	14	13	15	15	14	10	14	14	16	15	14	16	14	17	17	16	18	19	19	19	19	20	21	19	22	22	24	23	23	24	23	23	25	25	25	27	25	25	26	26	24	28	28	28	28	29	27	30	31	30	31	32	33	33	34	33	37	40	0	0	2	2	2	3	10	3	5	2	5	5	7	9	7	4	5	12	5	2	8	10	16	7	20	10	3	4	2	4	9	21	0	20	28	21	32	8	30	35	15	10	24	24	32	41	32	40	14	45	38	24	0	38	41	49	61	32	29	34	0	19	60	44	47	60	49	40	62	65	65	22	68	70	70	70	60	72	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	3	1	2	2	2	3	2	2	2	1	4	3	6	4	2	1	1	2	2	2	1	2	2	2	3	7	3	2	2	2	4	2	7	1	2	3	1	2	3	3	1	4	4	7	1	6	1	5	2	2	2	5	2	1	2	6	2	2	2	1	4	4
23500	-591.424973623572214	-589.417681699416448	-2.007291924155774	0.000196390724937	0.000027011787495	0.137541054975246	0.536042859460108	0	4	5	6	6	7	10	11	10	9	9	11	12	11	13	10	11	13	12	13	14	13	13	16	15	13	14	14	15	14	15	14	13	16	16	16	17	20	19	20	19	20	20	19	22	22	24	22	23	24	24	21	25	25	24	28	26	25	26	26	24	28	28	29	27	28	29	30	30	30	31	30	33	34	33	34	38	40	0	0	2	2	2	3	4	5	5	4	5	10	10	4	14	4	11	12	11	14	17	17	7	22	10	4	17	17	18	14	22	14	0	27	27	17	32	34	31	34	35	31	15	31	38	43	48	43	52	45	38	44	0	55	43	14	61	47	52	51	0	50	21	58	25	65	65	58	66	66	67	56	66	73	70	66	56	56	1	1	1	1	1	1	2	1	2	1	1	1	1	3	2	2	1	1	3	1	2	1	2	1	3	3	2	2	1	1	1	1	1	1	1	3	2	2	3	2	1	2	3	2	1	2	1	1	1	1	2	2	1	1	2	11	2	1	3	2	1	2	7	2	6	1	1	3	1	2	1	1	2	1	1	3	4	7
24000	-660.810826480104538	-658.964173764618181	-1.846652715486407	0.000296881291235	0.000049337480731	0.166185887045641	0.540531493243163	0	5	6	9	7	7	7	11	8	9	11	11	13	12	13	12	13	12	13	13	12	13	14	15	15	11	14	16	13	16	16	15	14	17	17	16	17	21	19	19	19	18	21	20	21	22	24	22	24	20	23	22	24	25	26	24	26	25	26	27	25	27	28	28	28	26	29	30	30	28	31	32	34	33	34	34	40	41	0	0	2	5	2	3	2	5	2	5	9	5	21	8	26	2	11	11	26	11	26	14	20	14	18	5	26	27	2	19	17	19	0	29	16	17	27	34	24	30	11	22	50	39	35	43	46	41	42	16	46	50	0	48	47	16	61	51	52	55	0	37	40	50	41	41	70	54	66	66	69	62	67	66	70	71	74	63	1	1	1	1	2	1	1	2	2	1	2	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	2	1	4	1	2	2	1	3	1	2	1	2	2	2	4	3	1	1	2	1	2	1	3	3	1	1	1	1	1	3	1	1	2	1	1	4	5	3	3	3	1	2	3	1	1	2	2	4	3	1	5	4
24500	-588.246279169634590	-586.208849973818360	-2.037429195816275	0.000180885903945	0.000024077565377	0.133109130405514	0.606014300133456	0	5	6	7	7	8	9	10	9	10	10	11	12	11	13	13	12	12	13	12	14	13	14	15	16	14	15	15	15	15	14	15	14	16	17	17	18	19	20	20	19	21	21	20	22	23	24	22	24	23	23	24	25	24	24	28	26	26	25	26	24	28	27	28	27	28	30	30	29	30	32	31	32	32	34	33	39	41	0	0	2	2	2	3	4	9	5	7	9	10	4	9	11	8	11	12	11	8	14	17	16	22	10	19	11	17	12	19	15	26	0	19	15	34	19	34	31	32	35	44	40	22	38	43	43	40	42	26	43	42	0	43	48	5	61	46	49	46	0	40	29	60	5	63	66	64	65	63	67	56	66	69	74	73	56	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	2	1	2	2	2	1	1	1	1	2	2	1	3	2	2	3	1	1	1	3	2	1	2	1	2	5	1	2	1	1	1	9	1	2	1	3	1	3	5	1	8	1	2	1	1	2	1	1	2	2	1	1	6	5
25000	-585.555062414735403	-583.762844900811842	-1.792217513923602	0.000205524469103	0.000036671388791	0.178428334842497	0.621973839704436	-1	5	7	9	7	6	8	10	8	10	11	10	11	11	14	12	13	12	12	12	14	13	14	15	15	13	14	15	14	16	15	15	15	16	18	16	17	20	20	19	17	18	22	20	21	21	25	23	24	24	23	23	24	26	25	25	26	25	26	24	24	25	27	28	29	28	30	29	30	31	31	31	34	34	33	34	39	41	0	0	6	7	2	2	2	4	5	7	4	9	8	4	19	8	11	12	4	7	19	11	3	17	4	19	19	22	12	32	22	26	0	15	32	31	15	11	17	27	27	17	46	42	35	40	43	43	52	35	46	42	0	47	48	14	61	46	49	43	0	40	25	58	29	63	66	64	56	66	67	65	67	70	56	69	65	63	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	4	1	3	1	1	1	2	1	1	1	1	2	2	1	1	4	2	2	1	2	1	2	2	1	1	1	1	4	1	2	1	1	1	6	1	2	1	1	1	4	8	1	10	1	1	1	3	2	1	1	2	2	3	2	5	6
25500	-590.594568153361479	-588.280485411469613	-2.314082741891844	0.000255745334700	0.000025938562033	0.101423402554977	0.555954411300817	0	5	7	7	7	6	9	11	9	9	10	11	12	10	14	11	12	13	11	13	14	14	14	14	16	13	13	15	14	15	15	14	14	16	17	17	18	20	20	17	18	20	21	20	22	20	25	23	23	22	23	22	25	25	25	27	26	25	27	27	23	27	27	28	29	28	29	30	29	30	31	30	32	31	34	34	39	42	0	0	6	2	2	2	4	14	4	4	9	14	14	4	19	7	14	13	9	14	8	17	13	18	4	14	19	24	12	26	17	19	0	21	15	24	21	34	37	34	9	37	46	30	37	41	43	43	52	21	43	44	0	46	46	8	61	46	49	51	0	38	21	48	50	63	66	55	66	66	67	56	66	66	70	70	65	65	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	3	1	1	1	4	1	2	1	2	1	1	2	1	1	2	2	2	2	1	1	3	1	1	3	2	1	2	1	1	4	2	1	1	2	3	7	2	2	2	3	1	4	4	3	6	1	1	1	1	1	1	2	2	1	2	1	4	7
26000	-659.376619038743456	-657.476633646817959	-1.899985391925541	0.000289682984248	0.000045072300311	0.155591811608177	0.468614788239459	0	5	6	7	7	8	9	10	9	9	10	11	13	11	13	13	11	13	12	11	14	14	14	16	15	13	14	16	15	15	14	14	13	16	16	17	18	19	18	18	19	20	22	19	22	22	24	21	23	22	23	23	23	25	26	27	26	25	27	26	24	26	27	28	27	28	29	29	30	30	31	32	33	34	34	34	39	41	0	0	2	2	2	3	4	7	5	4	9	10	17	6	19	20	5	12	17	4	5	5	5	25	3	19	19	23	12	15	11	15	0	32	11	24	30	37	22	14	25	21	40	13	34	41	48	35	31	23	48	50	0	51	54	7	61	15	49	47	0	41	16	60	20	50	66	54	66	66	67	56	70	67	70	71	56	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	4	3	1	4	1	1	1	2	1	2	1	1	1	3	1	2	1	2	4	2	4	2	4	2	2	1	2	3	5	1	1	1	1	1	7	1	5	2	1	1	3	8	1	5	3	1	2	1	1	2	2	2	2	2	1	6	5
26500	-671.375731271738346	-669.662916485906749	-1.712814785831644	0.000312727070613	0.000062430113977	0.199631307435838	0.417017730169607	0	5	6	8	7	8	8	12	10	9	10	10	11	12	14	12	12	12	12	13	13	13	14	16	15	12	14	16	14	16	15	15	15	16	17	17	18	20	21	19	18	19	22	20	22	22	23	22	24	23	20	24	24	25	23	28	26	25	27	27	24	26	28	28	29	28	29	31	31	30	31	30	32	33	34	32	38	40	0	0	2	2	2	3	2	10	7	7	5	10	4	13	19	9	5	13	12	13	26	9	16	5	10	5	26	27	6	5	15	15	0	22	15	11	17	19	26	8	25	22	35	15	39	35	38	26	17	28	41	44	0	55	51	29	61	40	42	54	0	39	38	54	39	11	38	60	70	67	67	66	70	69	76	70	65	66	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	3	1	1	1	1	2	1	4	4	2	2	1	3	4	1	1	1	2	2	4	4	4	4	3	2	3	3	2	1	3	2	8	6	4	1	2	1	1	2	8	2	4	4	2	1	2	4	2	5	7	5	2	1	1	2	1	1	1	1	1	5	5
27000	-707.805750839274992	-706.045988787190822	-1.759762052084202	0.000313932796738	0.000058565241278	0.186553434003599	0.429534162648624	0	5	7	7	7	6	7	12	9	9	10	10	10	12	11	12	10	11	13	12	14	14	14	13	16	13	14	16	13	15	13	15	14	16	17	17	19	20	21	19	18	21	21	19	21	22	24	23	23	23	22	24	24	26	25	25	26	25	27	26	25	26	28	28	28	29	30	30	31	29	31	30	33	32	34	35	39	41	0	0	6	2	2	2	2	7	5	4	9	3	3	2	6	10	9	2	7	13	3	16	14	17	26	5	15	24	14	13	17	15	0	11	14	14	14	31	35	5	15	36	41	34	21	30	43	38	18	51	41	26	0	37	51	46	38	48	35	58	0	32	56	51	40	21	46	58	62	49	63	57	71	65	69	74	66	49	1	1	1	1	1	1	1	2	1	1	1	1	2	3	4	2	1	2	3	1	4	2	1	1	2	3	2	1	1	2	2	2	1	3	3	2	5	4	2	6	2	2	1	1	2	6	1	2	7	1	2	4	1	3	1	2	4	1	5	1	1	5	1	3	2	6	3	3	3	3	1	3	1	2	2	1	7	8
27500	-636.511860945867284	-634.697953440836613	-1.813907505030678	0.000302040291117	0.000052360944414	0.173357482276517	0.460376896377533	1	5	7	7	6	8	9	11	8	10	10	10	13	10	13	12	12	12	11	11	11	14	14	15	15	13	14	15	14	14	15	15	13	16	18	17	18	20	21	19	18	19	20	20	20	23	24	22	22	22	24	24	23	25	26	27	26	24	26	26	24	27	28	28	28	28	30	28	31	29	31	31	33	31	33	35	40	40	0	0	2	2	2	3	2	12	5	4	9	4	8	9	11	7	10	8	2	4	9	17	16	22	18	21	26	22	5	21	26	9	0	14	30	15	24	11	37	27	27	31	34	42	26	43	40	45	42	30	40	42	0	43	43	50	61	34	42	48	0	30	56	54	38	38	63	51	63	56	63	62	56	70	63	70	65	38	1	1	1	1	1	1	3	1	2	2	1	2	1	1	2	1	1	1	4	2	2	1	1	1	2	1	1	1	3	2	1	3	1	3	3	2	2	6	1	1	1	2	2	1	2	2	3	1	2	4	3	3	1	2	4	4	1	5	5	3	1	7	1	1	4	5	1	2	2	1	2	2	3	1	4	4	6	11
28000	-658.385854162067062	-656.809110037761002	-1.576744124306037	0.000331207951174	0.000082999110774	0.250595163792179	0.495367248872324	1	5	6	8	7	7	9	10	10	9	10	11	11	9	13	12	11	13	12	12	13	14	15	14	15	13	14	16	15	15	14	15	14	16	16	16	17	20	19	20	19	21	21	19	23	21	25	22	24	21	23	22	24	25	24	28	26	25	27	27	23	26	27	28	29	26	29	31	31	29	32	30	34	33	33	34	39	41	0	0	2	2	2	3	5	10	10	2	14	7	4	5	11	2	7	12	11	8	19	26	18	16	16	19	17	27	12	26	11	24	0	31	15	17	15	36	22	37	34	44	15	31	26	40	40	27	38	21	27	44	0	50	40	43	61	46	44	41	0	46	47	55	45	45	66	54	66	38	67	56	67	69	66	71	56	56	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	3	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	2	3	2	1	1	5	2	6	1	4	5	1	3	3	2	1	2	2	5	3	2	4	3	1	3	2	3	4	1	1	3	2	3	2	1	4	1	2	2	7	7
28500	-656.961364942679324	-654.941939471383421	-2.019425471295954	0.000229974815771	0.000031213800960	0.135727039745097	0.461622165468734	0	5	7	7	7	8	9	11	10	9	8	10	12	11	13	12	12	11	12	13	12	14	15	15	14	14	14	15	13	16	16	14	14	16	17	15	18	20	19	20	19	20	22	19	22	21	24	22	22	23	22	23	23	25	25	27	25	25	26	26	24	27	27	28	29	27	29	30	31	29	31	31	33	33	35	34	39	42	0	0	2	2	2	3	4	4	5	4	5	6	9	5	19	2	9	7	12	12	9	17	8	17	18	15	19	11	3	19	32	14	0	19	19	17	26	19	17	34	16	28	46	28	40	41	46	41	28	34	41	44	0	47	48	22	61	46	49	55	0	40	10	60	16	6	66	43	67	63	70	56	70	69	73	67	65	65	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	3	1	1	1	2	1	2	2	2	2	1	1	3	2	2	1	2	1	2	2	2	3	6	3	2	4	2	1	2	2	1	2	1	4	3	1	2	1	1	1	8	1	2	2	1	1	2	9	1	6	6	1	4	1	1	1	2	3	1	1	2	5	5
29000	-604.352563768039431	-602.511396557787862	-1.841167210251608	0.000297296225151	0.000049752299851	0.167349248465816	0.524622708448896	0	6	7	8	8	8	8	11	9	9	11	10	12	11	11	10	12	13	12	12	13	14	13	14	15	13	14	14	15	15	16	15	14	17	16	16	18	20	21	19	18	19	19	20	22	22	24	21	23	23	24	23	23	23	25	27	25	26	25	27	27	27	26	29	28	29	29	30	30	31	31	31	31	33	33	35	39	40	0	0	2	2	2	3	2	16	5	7	9	4	16	9	9	4	5	12	4	9	2	26	16	15	12	15	19	17	23	27	28	26	0	27	27	28	21	34	31	34	35	31	32	37	32	34	54	41	31	27	46	42	0	48	48	45	45	47	50	54	0	43	2	58	56	50	65	58	56	56	67	63	56	70	69	69	63	62	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	2	3	1	2	1	3	1	1	2	1	1	1	1	1	1	1	1	3	2	2	1	1	1	3	2	3	2	1	2	3	4	1	2	1	1	2	2	1	1	1	2	1	6	10	1	1	3	1	2	1	2	1	2	3	1	1	3	5	7
29500	-700.806219485844622	-699.233078830984823	-1.573140654859779	0.000370762238471	0.000093552972080	0.252326052581933	0.527261660238586	1	4	6	8	8	8	10	11	10	9	10	10	12	12	14	10	13	11	12	12	13	13	13	15	15	14	15	15	15	16	15	15	14	15	17	15	19	20	21	17	19	20	21	20	22	22	24	22	24	23	20	24	25	25	24	27	25	25	25	26	27	28	27	28	28	28	29	30	31	30	32	30	32	33	35	35	37	42	0	0	2	2	2	3	4	4	5	2	6	4	16	9	19	4	19	12	11	6	8	11	16	17	13	19	19	17	13	26	17	17	0	17	32	17	6	27	24	19	15	24	38	24	44	40	43	22	22	45	11	41	0	32	45	37	51	43	25	39	0	39	23	60	49	38	66	55	67	66	67	49	69	66	70	70	63	57	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	2	3	2	3	2	1	2	1	2	2	2	6	1	5	3	1	4	2	4	3	2	4	2	1	4	6	1	2	2	1	5	1	1	1	2	1	2	2	2	4	9
30000	-669.164924004750787	-667.437371581707339	-1.727552423043476	0.000313590242968	0.000061256672705	0.195339855365160	0.478841771312149	-1	5	6	7	8	8	8	11	11	10	10	10	11	11	13	12	13	12	12	13	12	11	15	14	14	13	14	16	16	16	14	14	15	16	16	16	19	19	21	20	19	20	20	20	22	21	23	22	23	23	23	24	23	25	25	28	25	25	27	27	23	27	28	27	28	28	30	30	29	30	31	31	34	33	34	32	36	40	0	0	2	2	2	3	4	2	12	7	5	7	11	11	19	13	5	12	14	13	10	5	21	17	12	19	15	22	18	32	22	19	0	31	17	17	30	32	37	27	36	18	41	35	42	8	43	40	46	32	41	36	0	47	50	18	61	43	29	55	0	37	46	47	62	52	65	60	65	69	66	56	70	67	65	70	63	56	1	1	1	1	2	1	1	4	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	1	2	2	2	3	1	2	1	4	1	2	1	3	1	2	1	3	2	6	1	1	1	9	2	2	5	1	1	4	5	2	1	3	2	1	1	1	2	2	2	1	3	1	4	6
30500	-699.045496373069113	-697.428917914326803	-1.616578458742322	0.000464672609123	0.000108293926923	0.233054251093316	0.401108456901804	0	5	7	9	6	8	10	10	9	10	11	11	12	11	14	12	13	11	11	12	11	12	14	14	15	13	14	14	15	15	15	15	14	16	18	16	18	19	20	20	18	20	21	19	23	23	25	23	23	22	22	24	24	24	25	28	26	26	27	26	26	26	25	28	27	28	29	30	29	29	32	31	33	33	35	35	38	41	0	0	2	6	2	3	4	3	3	4	9	10	18	9	4	19	14	3	9	8	9	14	16	7	7	20	5	22	5	22	17	26	0	32	36	25	36	11	30	37	32	25	34	24	43	41	42	41	15	32	30	36	0	39	49	29	51	41	37	50	0	41	44	45	49	44	49	66	32	59	70	62	42	71	71	74	62	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	2	2	1	1	1	1	3	1	3	1	4	2	1	1	1	1	1	1	2	3	3	1	1	3	3	3	2	3	2	2	5	3	4	3	1	2	1	7	1	4	6	2	1	4	3	2	3	7	2	1	4	1	2	4	6	1	1	1	5	7
31000	-679.816866925347881	-678.165197137466635	-1.651669787881247	0.000389909838755	0.000085632932530	0.219622394765794	0.429296096390675	0	5	6	8	8	8	10	11	10	9	11	9	12	10	12	13	13	12	12	13	14	13	14	15	15	12	13	16	14	15	16	15	15	16	17	16	18	20	21	19	17	21	21	18	22	19	24	22	24	24	24	24	24	25	26	26	23	25	27	26	26	28	27	27	29	28	27	30	30	29	32	31	34	33	35	35	40	41	0	0	2	2	2	3	10	9	4	2	3	2	12	2	14	8	5	14	5	8	18	2	19	8	22	4	7	27	9	11	5	5	0	20	28	15	35	17	19	29	34	28	28	30	28	30	41	26	11	42	57	11	0	50	39	57	31	41	48	34	0	27	22	45	67	67	56	40	70	66	66	57	69	69	69	74	72	16	1	1	1	1	2	1	1	1	1	1	3	2	2	3	2	1	2	1	2	2	1	4	1	2	1	2	1	3	2	3	4	4	1	1	1	1	1	2	4	2	1	4	2	1	4	2	3	5	6	3	1	7	1	1	2	2	4	4	2	5	1	7	9	2	1	1	1	6	1	1	2	4	3	1	3	1	6	10
31500	-705.415442877788564	-703.775418995044106	-1.640023882744402	0.000356093968946	0.000079728832955	0.223898296257577	0.420159061276827	0	5	6	8	7	6	9	11	8	9	10	10	12	11	12	12	12	12	11	12	12	14	14	16	15	12	12	16	16	14	14	16	13	17	18	17	17	19	20	19	19	17	22	19	22	21	24	22	23	22	23	23	24	26	24	26	25	25	27	27	26	25	27	28	29	29	27	27	30	31	32	31	33	31	32	34	39	39	0	0	2	5	2	2	3	7	6	4	5	10	2	9	5	10	2	12	9	4	12	19	4	19	12	5	5	31	14	19	21	23	0	23	23	32	22	4	32	30	13	22	46	26	37	32	11	35	24	36	30	22	0	41	24	58	38	30	42	51	0	55	17	48	56	56	41	48	56	56	74	47	58	56	74	75	69	41	1	1	1	1	2	1	3	1	1	1	1	1	4	2	2	2	4	1	2	2	1	2	3	3	2	3	2	1	3	2	1	1	1	2	1	1	1	4	2	2	5	2	1	4	3	2	6	1	4	2	2	3	1	5	4	1	4	8	5	3	1	1	7	3	2	2	3	2	3	3	1	4	2	2	1	1	3	10
32000	-693.851730090085312	-692.041236476519089	-1.810493613566259	0.000332813503337	0.000057955427227	0.174137847912687	0.483672863320081	0	4	6	8	7	7	10	11	10	8	10	9	11	9	14	13	12	13	11	12	14	13	14	16	15	13	15	15	16	15	16	14	15	16	16	16	18	20	21	20	18	20	21	19	23	22	24	22	22	22	23	23	24	26	26	27	26	25	25	25	26	28	25	29	26	29	30	30	31	27	32	32	31	34	33	34	40	40	0	0	2	6	2	3	4	3	14	3	5	10	4	6	19	20	6	6	11	4	5	19	16	22	8	8	19	8	20	19	15	6	0	8	25	8	36	30	24	31	15	35	41	27	38	28	41	19	32	35	37	36	0	41	34	21	47	43	52	43	0	42	21	34	50	70	40	38	66	65	65	21	70	69	69	72	67	63	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	2	2	1	2	4	1	1	1	2	1	3	3	1	2	2	4	1	3	1	3	1	2	2	2	2	2	2	2	2	3	4	3	4	3	3	3	1	5	5	5	1	2	1	2	1	4	4	6	2	1	5	5	1	1	4	7	3	2	1	1	4	6
32500	-717.302813778868085	-715.729823194056962	-1.572990584811084	0.000372116480173	0.000093921721228	0.252398714466701	0.331868794774323	-1	5	7	7	7	6	10	11	8	9	11	10	12	10	13	12	12	12	10	9	11	12	15	13	16	13	14	14	15	14	13	16	15	17	17	17	18	20	20	19	17	21	21	20	22	22	24	23	24	24	22	23	24	26	25	27	25	23	23	25	25	28	28	26	28	28	29	30	29	30	29	32	33	33	34	35	36	41	0	0	6	2	2	2	2	6	5	4	19	9	10	20	4	9	7	12	9	3	20	7	18	20	12	19	22	22	5	22	22	17	0	29	19	29	30	26	24	29	28	22	11	32	44	35	40	38	37	29	16	29	0	45	40	15	7	35	37	45	0	46	43	41	1	57	64	56	57	50	66	57	71	67	69	66	63	62	1	1	1	1	1	1	3	3	1	1	1	1	1	1	4	2	1	1	1	1	1	1	1	2	3	1	1	1	3	1	1	2	1	2	2	1	3	3	3	3	2	4	7	2	1	3	2	1	2	5	6	4	1	2	4	8	7	2	3	1	1	4	5	7	16	1	2	1	2	3	1	2	2	2	4	7	3	6
