step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
50000	-761.527960293285446	-768.383448244244846	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597303902986023	1	5	4	9	14	18	12	21	23	20	20	17	21	21	26	18	24	29	32	32	32	24	40	34	31	35	32	38	41	47	40	37	44	46	28	43	44	40	42	46	39	52	36	38	44	50	47	49	40	44	49	52	49	51	39	45	49	54	49	49	49	48	48	43	53	54	55	52	54	53	57	53	50	58	54	54	54	54	59	60	60	57	48	52	62	59	57	60	61	55	68	68	70	68	75	73	75	81	0	1	0	3	4	5	1	11	16	5	5	3	16	5	5	0	14	14	13	17	15	12	32	16	15	14	0	15	22	55	8	18	35	49	14	31	25	25	55	36	26	63	27	8	0	44	25	38	24	26	30	62	29	34	27	39	43	0	36	49	49	41	49	25	30	53	56	62	61	60	62	40	34	48	61	63	84	63	61	60	84	78	50	62	78	63	84	90	20	54	68	61	86	79	79	91	91	91	1	1	1	2	1	1	2	1	2	1	2	2	1	1	2	1	1	2	2	2	1	2	1	2	1	2	1	2	3	1	2	1	3	1	2	1	2	2	1	1	1	1	1	4	1	3	3	2	1	2	1	1	2	2	1	1	2	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	3	1	2	3	1	2	4	2	2	3	1	2	2
50500	-776.070113937097744	-782.925601888057145	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.740008755875892	-1	4	4	10	21	14	20	18	25	20	18	21	24	25	30	20	23	30	30	32	33	33	38	36	33	38	34	39	40	49	33	40	38	44	40	45	46	39	41	44	43	50	43	48	43	53	48	50	46	47	53	48	49	53	38	47	51	49	43	48	46	50	50	44	51	49	55	47	54	51	54	58	53	56	54	53	50	59	59	58	56	62	60	58	58	60	60	62	62	62	66	67	71	67	67	70	77	78	0	1	0	3	11	3	1	6	16	4	3	3	16	17	11	0	6	6	16	17	17	4	17	19	15	20	0	20	15	43	14	14	20	24	26	32	25	25	55	29	20	49	27	40	0	41	38	37	13	26	30	33	40	24	27	39	43	0	22	49	34	68	49	25	30	15	56	33	70	60	62	36	34	38	49	63	33	63	49	60	77	78	23	77	63	49	46	54	83	54	62	75	86	24	88	91	62	96	1	1	1	2	1	3	4	1	1	2	2	3	2	1	2	1	2	2	2	2	1	3	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	2	1	3	1	1	1	1	2	2	2	1	4	1	2	2	1	1	1	1	1	3	3	5	1	1	3	2
51000	-776.091618696543264	-782.947106647502665	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648367521291106	-5	4	7	11	19	12	17	18	21	16	15	22	25	26	24	14	21	33	30	31	34	34	41	35	34	41	35	39	32	38	40	35	45	45	37	37	45	43	43	35	42	56	42	47	40	51	44	50	43	52	46	52	50	41	39	51	49	44	47	50	41	48	49	50	51	52	56	46	46	56	54	50	50	56	55	56	50	55	56	62	58	62	59	56	59	59	53	59	62	63	65	68	62	71	66	72	75	79	0	1	0	3	11	3	2	6	16	6	6	11	16	15	5	0	8	14	13	17	11	15	32	19	15	35	0	15	12	27	22	20	41	24	20	40	25	25	55	29	35	54	27	29	0	41	25	38	24	26	30	33	23	24	27	39	43	0	29	69	24	68	54	25	51	72	56	26	61	34	33	36	69	64	49	73	68	63	34	60	77	78	23	77	78	76	77	79	50	75	84	42	86	88	88	91	87	91	1	2	1	1	1	1	2	1	2	1	1	3	2	1	1	1	1	2	2	2	3	1	2	1	1	1	1	2	2	1	2	1	1	2	1	1	2	2	1	1	1	2	1	2	1	2	2	3	1	2	1	1	1	2	1	1	2	1	2	1	2	1	2	2	1	1	1	1	1	3	1	3	1	1	2	1	1	1	2	2	2	2	3	1	1	1	1	1	2	2	1	2	1	2	2	1	3	2
51500	-759.312812173462362	-766.168300124421762	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631652605793002	0	6	7	12	11	14	16	17	20	17	22	23	24	22	28	13	25	28	27	30	33	28	41	37	36	35	33	31	39	42	37	35	44	46	41	41	39	45	42	50	43	53	42	45	46	51	47	45	41	51	48	49	54	50	45	49	49	49	48	47	49	48	48	50	54	52	57	45	54	51	56	57	44	57	57	44	57	56	51	56	59	61	49	53	63	60	59	57	61	62	69	66	71	72	74	76	71	81	0	1	0	3	3	5	1	5	16	5	5	4	16	8	5	0	14	14	16	17	8	5	26	9	28	18	0	12	22	27	15	18	35	13	26	18	25	37	27	29	18	61	27	36	0	33	37	25	24	26	30	41	59	24	39	30	43	0	36	49	49	68	76	37	30	36	56	41	60	60	62	66	24	38	79	24	35	63	49	70	84	78	35	62	78	88	84	24	83	88	81	79	86	90	92	91	91	97	1	1	1	1	1	1	2	1	2	1	2	2	2	1	2	1	1	1	2	2	3	3	1	2	1	1	1	2	2	2	2	2	1	4	2	3	1	2	1	2	3	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	1	1	2	1	1	2	2	2	2	1	2	1	1	1	2	3	2	1	3	2	2	1	2	1	1	1	1	1	1	3	2	1	2	2	1	2	2	1	1	2
52000	-749.869939415329782	-756.725427366289182	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636469587411895	-4	5	1	13	19	12	14	16	27	20	20	17	24	23	30	17	23	29	30	32	28	35	41	35	30	36	34	40	43	48	39	38	38	47	44	43	43	42	42	47	41	49	42	45	48	47	49	49	42	42	52	51	52	43	49	47	48	49	49	47	51	47	51	45	53	47	55	51	49	55	56	58	54	52	57	49	58	54	60	59	54	57	57	60	63	59	61	58	63	63	66	65	69	68	72	75	70	68	0	1	0	3	8	3	1	6	16	4	5	6	16	8	11	0	6	17	9	14	11	8	26	19	14	15	0	15	31	43	4	17	14	54	26	22	25	25	27	29	26	49	27	29	0	41	25	37	24	26	30	33	66	24	39	39	43	0	36	54	54	35	34	37	51	29	27	62	24	60	62	59	61	47	34	49	62	76	61	60	62	78	50	81	82	76	81	42	83	88	84	79	86	92	94	91	84	91	1	2	1	2	1	2	2	1	2	1	1	1	2	2	2	1	3	1	1	2	1	4	1	1	1	1	1	2	1	1	3	3	3	1	2	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	2	1	1	1	1	1	3	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	3	2	1	2	2	2	1	1	1	1	2	1	1	1	3	1
52500	-754.919882831157679	-761.775370782117079	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655355776147897	2	6	2	7	19	11	17	18	23	13	22	10	24	24	31	16	26	31	30	30	27	32	42	39	34	36	35	35	35	46	37	36	41	46	43	41	42	42	41	45	45	52	42	44	42	47	46	46	42	51	49	50	41	45	49	51	52	51	42	48	50	49	50	51	52	54	56	51	50	56	52	55	45	56	55	57	51	60	57	61	61	62	56	48	62	60	59	53	59	58	71	68	68	64	75	77	72	71	0	1	0	3	6	4	2	6	16	6	6	4	16	8	5	0	11	14	16	17	5	11	32	19	21	14	0	8	22	27	14	14	26	24	26	29	25	25	27	36	33	54	27	29	0	33	25	25	24	26	30	33	28	24	39	55	43	0	29	34	73	41	73	47	51	36	56	62	54	60	41	59	49	47	49	63	84	63	63	70	77	78	26	33	76	63	52	54	83	54	62	88	86	88	90	91	81	84	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	2	1	2	2	1	2	2	2	1	4	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	2	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	1	3	1	1	1	2	1	1	1	5	3	2	2	2	1	2	2
53000	-752.005665668372330	-758.861153619331731	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701300585698110	0	8	2	11	19	12	20	20	25	17	18	21	23	24	32	15	26	28	30	29	27	32	38	38	33	38	36	38	41	45	40	35	40	46	35	45	45	39	43	46	43	52	40	42	47	52	42	51	42	45	52	53	50	50	49	48	52	46	51	50	50	47	49	50	51	54	56	53	53	56	51	57	53	59	55	53	55	57	57	61	55	63	55	46	62	58	54	61	54	54	73	58	71	66	75	77	75	71	0	1	0	3	4	3	1	11	16	6	4	4	16	12	11	0	5	14	13	14	11	8	14	16	21	35	0	22	15	43	22	15	35	49	21	29	25	25	27	29	33	24	27	22	0	33	21	37	24	35	30	84	22	19	39	39	39	0	29	49	49	84	34	25	30	53	56	62	60	60	62	53	54	25	54	63	41	54	34	70	62	78	23	33	78	76	84	34	23	63	98	42	86	92	94	91	46	77	1	2	1	1	1	2	3	1	2	1	1	3	1	1	2	1	2	1	1	1	2	2	3	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	2	3	1	1	1	1	1	2	3	1	1	1	1	2	1	1	1	1	3	2	2	2	1	1	1	1	1	1	4	1	1	3	1	2	1	1	1	3	2	1	1	2	2	2	1	1	1	2	1	1	1	4	2
53500	-783.446245829872623	-790.301733780832024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658446726848958	1	4	3	7	16	11	15	20	25	18	16	17	24	25	30	19	22	29	31	30	34	33	41	36	36	40	37	41	34	39	36	33	46	45	38	43	47	44	41	47	40	52	41	47	47	50	43	46	41	48	50	53	52	46	51	51	51	46	44	45	50	42	49	49	49	48	52	48	49	52	54	58	51	52	56	55	58	60	55	63	62	60	57	55	60	58	58	55	57	60	70	68	72	65	74	75	72	67	0	1	0	3	6	4	1	5	16	11	6	6	16	8	14	0	5	14	9	17	22	11	15	19	21	35	0	12	15	27	15	18	41	49	18	29	25	25	27	22	18	61	27	22	0	26	25	25	24	35	30	46	36	24	39	39	43	0	29	49	49	35	54	25	30	36	55	62	60	34	68	53	34	25	42	63	84	63	61	61	77	54	50	68	61	54	33	54	26	61	68	79	86	61	92	98	71	81	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	3	2	1	1	2	1	1	2	2	1	2	1	1	2	2	1	2	2	1	2	1	2	1	1	2	2	1	1	2	1	1	1	1	2	2	1	1	1	2	1	2	2	2	2	1	1	2	2	1	4	2	2	2	2	2	2	2	3	2
54000	-727.281737456787596	-734.137225407746996	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705481155593669	0	6	2	12	16	14	18	20	25	19	21	19	25	23	22	18	25	31	27	29	27	33	38	38	33	37	36	36	42	43	38	40	40	43	43	39	47	35	41	47	45	54	45	46	50	50	46	46	47	46	53	50	51	48	46	46	48	52	48	47	53	48	50	47	50	53	51	47	53	57	52	55	51	47	54	53	53	60	57	58	58	54	56	56	59	61	56	62	62	63	64	67	72	68	75	76	77	73	0	1	0	3	4	3	1	6	16	5	8	4	16	8	6	0	14	14	16	17	8	8	14	13	21	18	0	15	36	27	22	18	26	24	26	15	38	25	27	36	33	34	27	29	0	33	25	38	24	23	30	41	29	34	39	39	43	0	29	34	34	33	24	38	30	36	56	41	60	60	68	40	60	25	34	49	68	63	49	60	84	63	41	77	49	76	68	79	83	61	46	79	86	88	94	98	91	68	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	2	1	1	1	2	2	1	1	1	1	2	1	1	2	1	2	2	3	1	1	2	1	2	2	1	2	1	2	3
54500	-766.031932976841858	-772.887420927801259	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616662264252938	-2	7	4	12	17	17	17	19	23	17	20	18	24	23	33	17	20	31	26	31	35	30	42	37	33	34	38	40	42	46	38	34	39	39	43	44	40	43	40	43	44	50	42	46	47	48	44	47	45	46	44	50	52	50	49	52	52	50	47	43	50	46	52	52	49	51	52	51	51	56	56	52	53	58	52	54	57	61	57	61	54	61	58	60	56	57	59	60	64	62	69	65	66	68	75	77	76	78	0	1	0	3	4	3	1	6	16	4	12	3	16	11	4	0	5	14	16	17	5	8	14	13	5	18	0	15	11	27	22	14	26	19	26	15	25	25	27	15	33	60	27	40	0	50	25	37	24	26	39	41	29	24	30	39	43	0	40	24	34	41	60	47	51	40	55	62	34	69	62	36	60	48	49	34	41	63	61	61	62	34	50	71	24	76	62	61	83	88	84	79	86	88	94	91	77	91	1	2	1	2	1	2	3	1	1	2	1	2	2	1	3	1	1	2	1	2	4	2	3	2	2	1	1	1	3	1	2	2	1	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	2	1	1	2	2	1	2	2	2	1	1	1	2	1	2	1	2	1	1	3	2	2	1	2	2	2	2	1	3	1	2	1	1	1	2	2	2	2	2	1	3	2
55000	-781.289012669081785	-788.144500620041185	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606140088754330	-5	5	6	10	16	14	8	20	23	16	20	21	23	22	34	17	24	31	28	31	30	28	40	37	35	36	37	39	42	42	40	36	40	46	37	44	39	43	42	38	39	53	44	46	40	54	44	50	46	47	47	43	52	46	48	51	50	51	46	47	42	50	47	46	51	54	55	50	50	57	52	52	51	57	54	52	47	60	57	56	59	56	53	59	55	58	55	56	59	62	69	64	69	68	74	75	78	76	0	1	0	3	6	4	1	5	16	6	6	6	16	8	8	0	14	14	9	17	5	8	32	13	21	12	0	18	20	27	21	20	22	24	18	40	25	37	27	22	26	34	27	40	0	33	25	47	24	26	43	41	29	19	27	55	39	0	29	61	24	41	19	15	51	29	56	26	24	60	33	29	63	48	49	54	33	79	34	49	77	63	20	77	63	76	68	49	83	49	71	88	86	63	94	81	96	62	1	2	1	1	1	1	3	1	2	1	1	1	1	1	2	1	1	2	1	2	2	2	1	2	1	4	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	1	2	3	2	1	2	1	1	1	1	1	4	2	1	2	1	2	2	2	2	2	1	2	2	1	1	1	3	1	2	1	4	2	2	1	2	1	1	2	3	2	2	3	2	2	1	4
55500	-759.757496214328285	-766.612984165287685	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.736955666909958	0	5	4	10	22	14	17	20	25	19	11	22	24	27	27	23	21	30	30	31	26	33	41	37	34	30	38	42	43	44	39	39	43	48	39	43	44	38	40	46	38	54	41	46	49	53	39	49	46	49	49	52	53	52	49	51	49	53	49	51	42	49	49	49	51	52	56	44	47	57	54	59	52	57	51	54	50	61	56	61	61	55	57	55	56	59	60	59	59	59	70	64	66	66	72	75	78	81	0	1	0	3	4	11	2	6	16	11	3	4	16	5	5	0	4	14	9	17	11	8	32	16	21	14	0	22	35	27	15	18	41	61	26	38	47	5	27	29	26	54	27	36	0	33	25	25	61	35	30	50	36	34	39	55	43	0	29	34	24	41	61	47	51	40	56	31	24	60	62	53	49	64	34	24	68	76	34	60	84	54	50	77	34	76	84	75	35	34	81	79	86	76	94	91	96	81	1	2	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1	2	2	1	2	2	1	1	3	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	2	1	1	2	1	1	1	2	1	3	1	1	2	2	2	1	2	1	1	1	1	2	3	2	2	2	2	1	2	1	1	3
56000	-793.701342788382817	-800.556830739342217	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654156434322250	-2	2	5	7	15	13	19	19	25	20	18	12	16	23	30	14	23	30	30	32	28	30	39	37	33	39	34	38	36	47	37	42	45	40	43	44	42	35	39	43	41	53	41	41	42	47	50	50	48	49	50	49	48	49	43	47	51	52	49	44	49	48	48	50	54	51	51	41	50	56	56	56	50	47	53	54	55	58	54	62	56	53	58	57	59	58	57	61	61	63	72	65	70	71	74	63	73	79	0	1	0	3	6	4	1	6	13	8	6	4	16	6	6	0	8	8	9	17	6	8	18	9	22	14	0	8	6	39	22	18	68	19	18	29	38	25	27	28	18	61	27	29	0	41	25	38	19	18	30	35	40	34	39	55	43	0	36	24	34	68	34	74	51	53	56	26	60	54	41	29	34	25	54	49	62	63	24	79	77	49	50	62	82	63	62	63	50	34	68	54	86	88	94	84	84	87	1	1	1	1	1	1	5	1	2	1	1	1	1	3	2	1	2	2	1	2	2	2	2	2	1	2	1	2	2	2	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	2	1	1	2	2	2	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	3	2	1	1	2	2	1	1	2	1	1	2	5	1	1	2	1	1	2	3
56500	-793.394591391229369	-800.250079342188769	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722602536966259	0	7	3	13	17	8	14	15	25	15	22	16	21	26	32	18	19	28	29	32	32	34	40	35	32	37	36	41	40	46	37	39	46	42	44	39	43	39	41	48	38	52	39	44	50	53	46	49	47	36	49	51	52	49	48	46	51	44	45	47	51	48	49	50	48	48	52	50	55	56	56	55	54	60	53	54	61	57	52	56	60	60	56	57	55	58	62	59	63	61	67	63	74	72	71	77	72	80	0	1	0	3	6	3	1	6	16	6	6	4	16	5	11	0	6	5	16	14	6	11	20	19	11	15	0	22	21	27	15	14	35	24	15	21	38	15	27	50	17	24	27	15	0	33	37	38	19	14	39	41	66	24	39	39	55	0	36	34	34	41	34	38	30	29	56	50	60	60	62	40	34	48	34	63	71	63	49	54	62	78	35	62	49	61	77	79	35	61	62	79	86	90	88	97	68	91	1	1	1	1	2	1	2	1	1	1	2	1	1	2	3	1	3	2	1	1	2	2	1	1	3	1	1	1	1	2	1	2	1	1	3	1	2	1	1	2	2	2	1	2	1	1	1	2	4	3	1	1	1	3	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	3	2	3	2	1	3	3	1	4	3
57000	-801.587014724769688	-808.442502675729088	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695326084415060	-3	1	4	9	21	13	18	18	22	16	16	21	17	25	31	9	23	31	27	27	28	28	36	39	30	40	36	41	32	41	36	39	40	45	38	39	41	40	38	41	45	54	44	41	47	46	41	48	48	46	50	52	51	51	51	53	51	47	47	47	43	44	48	49	51	52	54	48	54	52	50	56	53	53	53	55	58	59	52	59	60	64	57	54	59	57	53	57	63	62	68	63	68	69	71	74	68	77	0	1	0	3	11	4	1	11	16	6	6	3	16	17	6	0	8	14	16	17	12	8	18	16	12	18	0	15	22	27	15	23	18	61	17	29	22	25	27	29	33	79	27	22	0	33	15	37	34	22	30	41	40	24	43	57	43	0	44	34	13	33	34	25	51	40	56	62	60	60	62	53	34	37	19	70	62	63	34	49	77	85	50	62	49	63	62	75	83	75	77	88	86	88	88	97	68	91	1	1	1	1	1	1	3	1	2	1	1	1	2	1	2	1	2	2	4	1	1	2	1	4	2	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	2	2	1	2	1	2	1	3	1	1	2	1	2	1	1	1	2	1	1	1	2	3	1	2	1	2	2	1	1	1	2	2	2	2	1	2	1	1	1	2	1	2	1	4	1
57500	-746.399181857648273	-753.254669808607673	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659797275595833	-3	3	5	8	21	7	16	16	25	18	14	17	24	20	31	11	25	32	29	32	27	36	39	34	36	36	38	38	42	43	35	42	38	45	41	43	45	39	43	49	44	54	41	44	49	49	45	45	47	52	49	51	45	45	47	50	50	44	46	48	49	47	49	49	53	52	52	40	54	57	54	56	49	58	52	53	58	57	58	60	60	61	57	61	64	59	52	58	62	60	70	66	74	71	74	77	73	78	0	1	0	3	11	3	1	6	16	6	6	3	16	12	11	0	12	17	13	17	5	5	26	13	15	18	0	5	18	27	18	23	20	24	26	22	38	25	27	36	33	61	27	29	0	33	25	22	34	35	30	41	29	24	39	39	43	0	36	54	34	68	34	38	51	29	56	20	60	60	62	53	24	38	54	54	87	63	54	60	77	78	50	77	82	76	41	54	50	61	77	79	86	88	94	91	91	97	1	1	1	1	1	1	3	1	2	1	1	3	1	1	2	1	1	2	1	2	1	2	1	2	1	1	1	3	3	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	3	1	2	2	2	2	3	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	3	2	3	2	1	1	1	2
58000	-783.295516558741610	-790.151004509701011	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641961133070265	1	6	6	12	22	16	18	19	25	16	14	23	23	23	28	17	26	29	31	30	35	33	37	38	36	37	36	42	36	48	35	40	42	46	44	43	41	40	40	47	35	54	43	47	43	49	46	47	45	49	50	51	50	51	45	53	53	50	50	48	52	48	47	48	53	53	54	46	51	56	55	58	53	58	54	55	53	59	59	62	51	56	53	58	61	57	50	56	56	63	67	67	71	67	70	73	78	75	0	1	0	3	6	11	2	6	16	11	3	11	16	8	6	0	14	14	9	17	4	8	18	9	12	21	0	22	11	39	22	23	41	49	18	12	25	25	27	36	6	54	39	29	0	33	25	25	24	35	30	33	40	34	39	55	43	0	36	24	24	68	49	38	55	53	39	33	19	69	33	44	49	38	60	63	81	61	88	70	68	63	50	77	82	63	68	54	33	82	46	79	76	88	79	91	91	91	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	1	3	2	1	2	3	1	1	2	4	1	1	1	2	1	2	3	1	1	1	1	4	1	1	2	1	2	2	2	1	2	1	2	1	1	2	2	2	1	1	1	2	1	1	2	1	1	2	1	3	2	3	1	2	3	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	2	2	2	2	3	1	2	2
58500	-764.730742258692317	-771.586230209651717	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648959109700998	1	7	-6	10	17	7	13	19	26	20	19	23	25	24	26	20	20	27	30	32	28	29	42	36	31	37	38	38	36	46	39	38	45	40	41	44	43	38	41	43	40	54	41	46	49	53	48	44	47	48	51	48	47	45	48	51	53	54	46	48	52	48	50	49	54	53	50	50	54	57	55	55	47	52	56	54	59	58	61	64	55	55	54	61	63	59	59	50	60	60	71	64	74	67	74	77	72	68	0	1	0	3	6	3	1	5	16	5	4	3	16	17	11	0	5	14	13	17	6	8	32	16	5	10	0	22	22	27	22	18	26	24	26	29	25	25	27	29	20	61	27	29	0	33	37	38	34	35	30	26	40	24	39	67	43	0	36	34	60	41	49	38	51	53	55	41	49	60	68	59	34	37	73	63	62	24	54	70	62	54	33	81	82	76	62	34	26	54	98	79	86	79	92	91	98	77	1	1	1	1	2	2	2	1	1	1	1	5	1	1	2	1	1	1	2	2	2	2	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	2	2	1	3	1	1	1	1	2	1	2	1	1	1	3	1	2	1	1	2	2	1	1	2	3	2	1	1	1	2	1	2	1	2	2	3	3	1	1	2	1	1	1	2	1
