step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
49000	-694.855424793864472	-700.794622012949731	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.698715939922816	-2	0	2	2	3	4	5	8	5	9	10	9	10	10	11	10	12	14	12	14	14	14	14	14	14	14	17	16	16	15	20	17	17	17	15	18	18	20	19	19	21	19	22	19	23	21	22	24	21	25	23	25	24	24	25	26	25	28	28	27	27	27	30	29	29	29	29	28	29	30	32	33	31	30	32	32	36	35	35	39	38	38	40	40	43	44	42	41	43	43	44	45	45	46	45	47	48	50	51	51	53	54	55	58	57	59	61	0	1	2	2	3	5	5	6	6	7	6	5	0	8	11	8	8	13	14	15	17	17	13	13	8	19	17	25	26	26	17	14	30	26	26	34	18	30	32	35	36	26	37	33	49	40	41	51	37	45	43	47	51	0	46	47	51	52	55	55	55	57	66	62	57	55	60	55	62	58	64	64	65	59	64	64	79	76	71	81	78	72	81	82	80	80	0	81	88	0	0	90	90	86	0	87	92	87	97	97	100	99	102	103	103	105	106	1	1	1	1	1	1	1	2	1	2	2	3	1	1	1	1	2	2	1	2	2	1	2	1	3	2	3	1	1	1	3	4	1	2	1	1	2	2	1	2	2	3	3	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	2	1	1	1	2	2	2	1	2	1	1	2	2	1	1	3	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	2	4	2	1	1	1	1	1	1	1	1
49500	-699.684215456253696	-705.623412675338955	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.641925833511522	0	1	2	3	3	4	4	7	6	6	9	9	10	10	11	10	13	11	13	13	14	14	14	14	16	16	17	16	17	15	19	17	18	17	17	18	19	20	19	20	20	20	20	20	21	21	21	23	23	24	23	24	24	25	24	24	25	26	27	27	26	28	28	29	30	29	30	29	30	28	31	33	31	30	32	32	35	35	34	38	38	38	41	40	42	43	42	43	41	42	42	46	46	45	43	46	47	49	49	51	52	54	54	58	59	59	61	0	1	2	2	3	5	5	6	6	7	8	8	0	11	8	8	11	13	14	15	17	17	18	18	19	19	17	22	26	19	25	26	30	30	19	30	24	36	30	29	30	36	37	33	37	29	42	37	45	37	43	47	43	0	46	47	51	47	61	55	55	57	55	57	48	55	59	60	62	58	64	64	65	55	62	57	79	72	75	72	76	78	81	78	83	83	0	84	84	0	0	90	90	88	0	90	96	96	97	99	100	101	100	102	103	100	106	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	3	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	3	2	2	1	2	3	2	1	1	1	1	2	1	2	1	2	2	2	2	1	2	1	1	2	1	2	1	2	2	2	3	2	2	1	1	1	1	2	1	3	2	2	1	1	1	3	3	2	2	3	1	1	1	2	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	2	2	3	1
50000	-731.835784001592742	-737.774981220678001	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.622963217505642	0	1	2	3	3	5	5	6	6	10	8	8	11	10	12	10	12	13	13	13	14	14	15	15	16	15	17	15	15	15	19	18	19	18	16	18	18	18	18	20	20	19	21	20	22	20	21	23	23	24	23	25	24	26	25	25	25	27	27	28	26	28	29	29	29	29	29	30	30	29	34	33	31	30	33	33	36	35	35	37	38	38	41	41	42	42	41	43	44	42	42	45	45	45	45	47	48	50	51	52	53	56	54	59	58	60	61	0	1	2	2	3	5	5	6	6	7	6	8	0	8	8	12	14	13	11	11	17	17	13	13	17	14	21	22	19	19	25	29	34	26	29	19	24	26	30	29	38	26	37	33	37	26	41	37	45	37	45	47	48	0	46	47	51	52	55	55	55	51	55	62	62	59	55	61	62	58	64	57	65	59	62	64	75	76	75	72	78	72	82	71	78	81	0	81	86	0	0	90	90	86	0	90	93	96	96	99	100	103	99	105	103	103	105	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	2	2	3	1	2	3	2	2	3	2	1	1	1	1	1	1	3	1	2	2	1	2	2	1	2	2	1	2	2	1	2	1	3	1	2	1	1	2	2	1	1	1	1	1	2	3	1	1	1	2	2	2	1	3	3	1	2	1	2	3	2	1	3	2	2	1	3	3	3	1	3	1	1	1	1	3	1	1	3	2	2	2	1	1	1	2	1	2	3	1
50500	-697.776146636998078	-703.715343856083337	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.615024450394312	0	1	2	3	3	5	6	8	6	9	9	9	10	10	11	10	12	14	12	13	15	13	14	14	15	16	17	14	17	14	19	15	19	17	18	18	19	17	18	19	21	20	22	21	21	21	21	23	21	26	23	26	25	26	25	24	26	28	27	27	26	27	29	30	29	29	30	30	29	29	33	32	31	30	33	31	35	35	36	38	37	39	40	39	43	42	43	43	42	42	43	44	46	45	45	47	47	50	51	52	53	55	55	58	59	59	60	0	1	2	2	3	5	5	6	6	7	6	6	0	8	11	8	11	13	14	8	17	17	13	13	11	32	21	22	32	19	25	30	30	30	29	32	24	30	30	29	38	36	37	39	37	40	36	37	37	45	37	56	51	0	46	47	51	52	55	46	55	51	55	62	51	59	59	61	62	52	69	57	65	66	57	65	75	72	77	81	78	81	84	80	81	80	0	72	84	0	0	90	92	84	0	90	92	96	97	99	100	100	100	103	103	103	105	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	2	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	3	2	2	1	2	1	2	1	1	1	1	2	1	3	2	1	1	1	3	2	1	1	1	3	1	2	1	1	2	1	1	2	1	2	1	2	2	1	3	1	1	2	1	1	1	1	1	1	3	2	1	5	2	1	1	1	2	3	1	2	2	1	2	1	1	1	1	2	1	2	1
51000	-702.129212942358208	-708.068410161443467	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.643471989958991	-1	0	2	2	3	4	5	8	5	10	10	10	11	10	10	10	12	13	12	13	15	14	14	15	15	14	17	16	17	15	17	17	18	17	16	18	19	19	19	20	19	20	21	21	23	21	22	23	21	25	24	25	25	26	24	25	25	27	27	27	25	28	30	29	29	29	30	29	30	29	33	31	31	31	33	32	35	35	36	38	36	38	40	41	42	44	41	42	43	42	42	44	46	43	45	47	47	49	51	52	53	54	55	57	57	59	61	0	1	2	2	3	5	5	6	6	8	7	8	0	8	8	8	8	13	8	15	17	11	18	18	17	19	21	25	26	19	21	26	26	30	19	26	24	30	30	29	36	36	37	39	37	32	42	43	37	37	43	47	43	0	46	47	48	52	61	46	46	57	55	53	51	60	55	61	62	58	62	64	65	59	62	72	71	53	75	81	72	76	78	80	80	83	0	76	83	0	0	90	92	82	0	90	92	96	97	99	100	100	102	103	103	105	105	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	1	2	2	2	2	1	1	3	1	1	1	2	2	1	2	2	1	2	2	2	2	2	3	1	1	1	1	2	2	1	2	1	3	2	2	2	1	2	1	1	1	1	2	2	2	2	1	1	1	3	2	1	1	2	1	1	2	4	1	1	4	1	1	2	3	3	2	2	2	1	5	1	1	1	1	2	3	1	2	1	1	1	1	1	1	1	1	1	1	2
51500	-673.066477032257353	-679.005674251342612	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.708146766707759	-1	0	2	2	3	5	5	7	5	8	9	8	10	10	11	11	12	13	12	13	13	14	14	15	15	14	15	16	16	15	20	17	19	17	15	19	19	18	19	19	17	21	22	21	24	21	22	23	22	25	23	26	25	24	25	26	25	27	27	28	27	28	29	29	28	28	30	29	30	30	33	31	32	30	32	33	36	35	35	37	37	38	40	40	41	44	42	41	43	42	43	45	46	45	46	47	47	48	51	52	53	56	55	59	58	60	61	0	1	2	2	3	5	5	6	5	7	8	8	0	8	11	12	11	13	14	15	17	17	18	18	21	11	21	17	26	19	25	30	30	26	26	41	24	26	30	26	30	41	37	39	37	40	42	43	37	49	37	47	48	0	46	47	51	56	55	55	55	57	66	57	57	55	60	61	62	52	64	64	65	66	62	72	75	76	75	78	78	78	80	80	78	89	0	76	85	0	0	90	90	84	0	90	92	96	97	99	100	100	100	105	103	105	105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	2	1	2	1	3	2	1	2	1	1	1	2	2	2	2	1	1	2	1	4	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	2	1	2	1	1	1	1	2	1	2	3	1	1	4	1	1	1	2	3	2	1	2	2	1	2	1	1	2	1	1	2	1	1
52000	-649.382117250146507	-655.321314469231766	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.749349656166846	-1	1	2	3	3	5	6	8	6	10	10	11	10	10	11	11	11	14	12	13	14	15	14	14	15	15	16	16	16	15	20	18	17	18	17	18	19	20	19	20	17	21	20	21	23	21	22	23	21	25	24	25	23	26	25	25	25	28	26	27	27	27	28	29	29	30	30	29	30	29	33	31	31	31	32	33	34	35	36	38	38	38	40	40	42	43	41	42	43	42	44	45	45	45	46	47	48	50	50	52	51	53	54	59	58	60	60	0	1	2	2	3	5	5	6	6	7	8	8	0	8	11	8	8	13	14	15	11	17	13	13	21	19	21	22	26	11	25	29	30	26	29	41	24	36	33	35	30	36	37	39	37	40	42	37	37	45	43	47	43	0	46	42	53	52	46	55	55	57	59	57	62	60	60	61	62	52	62	64	64	66	62	72	75	76	77	78	78	72	81	80	80	88	0	81	80	0	0	90	90	84	0	92	92	96	97	101	99	100	102	105	103	105	105	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	1	2	1	1	1	2	3	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	3	2	1	2	3	1	1	1	1	3	1	1	2	1	1	2	3	1	1	1	2	2	1	1	1	1	2	3	1	1	2	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1
52500	-670.493525008240113	-676.432722227325371	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.694065608010298	-1	0	2	2	4	4	6	7	5	8	9	10	10	10	10	11	12	12	12	13	15	14	14	13	15	13	16	16	17	15	18	14	17	15	18	17	18	19	19	20	21	20	21	21	24	21	22	22	22	25	23	24	24	25	22	23	25	28	26	25	27	28	28	29	29	29	29	30	29	29	32	33	31	31	33	32	35	35	36	39	38	38	41	40	42	43	41	41	44	43	44	46	45	46	44	48	48	49	51	53	52	54	55	58	58	60	61	0	1	2	2	3	3	5	6	5	7	8	8	0	11	11	12	11	13	14	15	17	17	18	13	22	19	17	17	30	32	25	26	30	26	29	30	24	36	33	35	36	36	37	33	37	40	42	43	37	51	43	47	43	0	46	47	51	52	46	55	60	53	59	53	51	61	60	61	62	58	62	76	65	66	64	64	75	72	77	81	76	76	84	80	80	84	0	80	85	0	0	93	90	84	0	90	92	96	97	101	99	100	102	103	103	105	105	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	3	2	1	1	2	1	1	1	1	1	3	2	2	1	2	2	1	2	2	1	1	1	2	1	2	1	2	1	1	1	2	2	2	2	2	2	1	3	3	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2
53000	-680.743432293839192	-686.682629512924450	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.727320734044670	-1	1	2	3	3	5	4	7	6	9	9	10	11	10	12	11	13	13	12	13	15	14	13	15	16	15	16	15	16	16	19	18	19	17	17	18	19	19	19	20	20	20	21	20	21	20	22	24	22	25	23	24	23	25	24	26	26	26	26	28	26	28	28	29	29	29	29	29	27	28	33	32	30	31	31	32	34	35	35	38	37	39	39	41	42	43	42	43	42	42	42	46	44	44	46	47	48	48	50	52	51	53	54	60	58	60	60	0	1	2	3	3	5	5	6	6	7	8	8	0	11	11	8	10	13	14	15	17	17	13	18	17	19	21	22	26	26	25	30	30	26	26	30	18	36	30	26	36	30	37	39	37	35	42	37	37	45	37	36	43	0	40	47	48	52	55	59	55	57	55	57	48	60	55	61	48	52	75	64	65	66	62	65	71	64	75	81	72	81	78	80	81	80	0	85	80	0	0	93	90	80	0	90	92	96	97	101	99	100	102	105	103	105	105	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	3	1	2	3	1	2	1	1	1	1	1	2	1	1	2	3	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	2	1	3	4	1	2	1	2	2	2	2	1	1	2	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	3	1	1
53500	-690.712643377801669	-696.651840596886927	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.659852019900412	0	1	2	2	3	5	4	7	6	9	9	10	10	11	11	11	13	13	13	12	15	14	15	15	12	15	17	15	17	16	19	18	19	17	18	18	19	20	19	19	20	20	20	21	24	22	21	23	22	26	23	25	24	24	24	24	25	28	26	28	27	29	29	29	28	29	29	30	30	30	34	33	31	28	32	33	35	35	36	39	38	38	40	41	42	42	42	41	44	42	43	46	46	43	45	45	47	49	50	53	52	54	55	58	59	60	61	0	1	2	2	3	5	5	6	6	7	8	8	0	11	11	12	11	13	14	15	17	25	18	18	11	19	21	17	30	19	17	19	32	26	29	26	24	36	26	35	36	30	37	33	51	40	42	43	37	45	43	47	48	0	32	47	51	52	55	55	59	57	60	51	43	60	59	61	64	52	75	64	64	55	62	64	75	76	62	72	76	78	81	82	81	81	0	83	85	0	0	96	90	86	0	90	96	96	97	101	99	100	102	103	103	105	105	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	2	2	3	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	2	1	1	2	1	1	3	2	1	2	1	2	1	2	1	3	4	1	2	2	1	2	2	2	1	2	2	2	2	1	4	3	3	1	2	3	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1
54000	-671.011221168914858	-676.950418388000116	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.735000262874458	-1	0	1	3	4	3	6	7	5	8	9	9	9	10	11	10	12	13	12	13	14	15	15	14	15	15	16	13	17	15	19	16	19	17	18	17	18	19	19	20	20	20	21	21	22	22	22	22	22	25	23	25	23	26	25	25	25	27	28	28	28	28	29	29	28	29	29	29	29	29	33	31	31	31	34	32	35	34	35	39	38	37	41	39	41	43	42	42	42	41	43	46	45	44	44	46	48	49	50	53	51	54	55	58	58	59	62	0	1	2	3	6	3	5	6	6	7	8	8	0	11	11	8	11	13	14	11	17	28	18	13	17	8	21	17	32	19	25	30	26	30	29	26	24	36	26	35	36	30	37	39	37	40	42	43	37	37	43	47	48	0	46	47	43	52	46	55	55	57	59	62	57	60	55	61	43	58	62	64	57	66	71	72	75	76	71	78	82	78	80	72	81	80	0	83	80	0	0	90	90	85	0	90	92	96	97	101	99	100	102	103	103	105	105	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	3	1	3	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	3	2	1	2	1	1	1	2	3	1	2	1	1	2	1	2	1	3	1	1	1	1	1	2	1	3	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	4	1	2	1	1	2	1	1	2	2	1	1	3	1	2	1	1	1	1	1	2	2	1	2
54500	-688.625195144341319	-694.564392363426578	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.711138263585736	0	1	2	4	3	6	6	7	6	10	9	9	10	11	11	10	13	13	12	12	14	15	14	15	15	15	16	15	16	15	20	18	16	17	17	18	18	19	19	21	20	20	21	21	23	21	22	23	22	26	23	26	24	25	24	26	26	28	27	26	26	27	29	29	28	29	28	30	30	29	33	31	30	30	32	32	36	35	34	37	38	38	40	40	43	43	42	41	44	42	43	46	45	46	44	47	48	48	51	53	52	54	55	59	57	60	62	0	1	2	2	3	5	5	6	5	7	8	8	0	11	11	12	11	13	11	15	11	17	18	18	21	14	21	17	19	19	21	29	30	26	26	26	24	30	33	29	30	38	37	39	37	26	42	43	37	45	43	47	51	0	40	47	48	52	40	55	40	51	59	62	57	59	40	55	62	58	75	64	65	67	62	72	79	72	71	76	80	78	80	76	81	88	0	81	88	0	0	90	90	85	0	90	92	96	97	101	99	100	102	105	103	105	105	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	4	1	2	1	3	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	2	3	2	1	1	1	2	2	1	1	2	2	2	3	1	1	1	1	1	1	3	1	2	2	1	1	1	1	3	3	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	4	3	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1
55000	-675.624443047481350	-681.563640266566608	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.718710718821124	-1	1	2	3	3	5	5	7	6	8	9	9	11	10	11	11	14	12	12	14	15	15	14	14	14	14	17	16	16	15	19	17	18	17	17	18	18	19	20	21	19	20	21	20	23	22	22	23	22	25	23	25	25	24	24	24	25	28	27	27	28	29	29	29	29	30	28	30	30	28	33	33	32	29	34	32	35	35	35	38	39	37	39	40	42	44	43	42	43	42	42	46	45	44	46	45	47	48	50	53	52	54	55	59	59	60	60	0	1	2	2	3	5	5	6	6	8	8	6	0	11	12	12	19	13	14	15	25	25	18	18	11	19	17	25	26	26	25	14	32	30	29	30	24	36	33	35	36	38	37	33	49	35	42	43	37	45	43	47	48	0	40	47	43	52	46	55	55	43	59	43	57	59	59	60	62	52	64	64	62	55	69	62	71	72	62	72	78	78	80	78	84	85	0	83	80	0	0	96	90	85	0	90	96	96	97	101	99	100	102	102	103	105	104	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	4	1	2	1	1	1	2	4	1	1	1	1	2	1	1	2	1	1	2	1	1	3	1	1	2	2	1	2	1	1	2	1	1	1	2	2	2	4	1	3	2	1	1	1	1	2	2	2	1	2	2	2	1	1	2	3	3	1	1	2	1	1	1	2	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	2	1	1
55500	-673.866789080519652	-679.805986299604911	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.649034312375172	-1	0	2	4	3	6	5	8	5	10	9	10	9	10	11	11	13	13	13	13	15	14	14	12	15	15	16	15	15	15	19	17	19	17	16	18	19	18	19	18	20	20	21	21	22	22	22	24	21	25	23	26	24	25	24	25	25	28	28	26	27	26	30	29	30	29	29	29	29	30	33	33	32	31	33	33	35	36	35	37	39	38	40	39	43	42	43	41	43	41	43	47	43	45	45	46	48	48	51	52	53	54	55	59	59	60	62	0	1	2	2	3	5	5	6	5	7	6	8	0	8	11	11	8	13	14	15	17	17	13	13	17	19	17	17	19	19	17	19	36	30	29	30	18	30	32	35	38	36	37	39	49	29	42	37	37	45	37	47	43	0	46	47	51	52	61	55	60	57	55	57	62	59	60	55	51	58	62	65	65	66	64	64	71	72	75	72	80	72	84	78	88	88	0	81	83	0	0	96	90	85	0	90	96	96	97	99	97	100	102	103	103	105	105	1	1	1	2	1	1	1	1	1	4	3	1	1	1	1	1	2	2	1	1	1	1	3	1	1	2	2	1	1	1	2	2	1	1	1	2	3	1	1	1	1	1	2	1	1	3	1	3	1	2	2	2	2	1	1	1	1	1	1	1	1	1	3	2	2	1	2	3	3	1	3	1	1	1	2	2	2	1	2	2	2	3	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	2
56000	-681.695986724188401	-687.635183943273660	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.653999774071955	0	1	3	3	4	5	6	8	6	8	9	10	11	10	12	10	12	13	12	13	14	14	15	14	15	13	16	16	15	15	20	18	18	18	17	19	18	20	19	21	20	20	22	20	23	21	21	23	22	26	24	25	24	25	24	25	25	28	25	27	28	27	28	30	29	27	29	30	28	30	33	32	32	30	32	33	36	35	35	38	38	38	40	41	41	43	42	42	42	42	43	46	45	45	45	46	48	48	50	51	50	53	54	60	58	60	61	0	1	2	2	3	5	5	5	6	7	6	11	0	11	11	8	8	13	11	15	17	17	18	18	22	8	21	17	26	19	25	19	30	30	29	30	24	32	30	35	30	30	37	33	49	35	42	37	37	45	37	47	43	0	40	47	48	52	55	59	59	57	55	57	57	59	60	60	57	58	62	65	64	66	62	57	75	72	75	78	78	78	80	80	80	84	0	80	82	0	0	90	90	84	0	90	96	92	97	101	92	100	101	105	103	105	105	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	2	1	2	1	2	2	3	2	2	1	2	2	1	2	2	3	2	2	1	1	1	1	2	2	2	3	2	1	1	1	2	1	2	1	1	1	1	2	3	2	1	1	2	2	1	3	2	2	2	2	3	3	2	1	1	2	2	1	2	2	1	1	2	2	1	1	2	2	2	1	2	1	1	1	1	1	1	2	1	2	1	2
56500	-685.133770632960136	-691.072967852045394	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.701337164112637	-2	-1	2	2	3	5	6	6	6	10	10	9	11	10	11	9	13	12	12	14	14	15	14	14	15	15	16	15	17	16	19	17	17	17	18	18	18	18	19	20	19	20	21	20	23	21	21	24	21	25	22	25	25	24	24	25	25	29	26	27	27	27	29	29	30	28	30	29	29	30	32	33	31	31	32	33	36	36	34	38	39	38	40	39	42	43	43	41	42	42	43	45	46	45	45	47	48	48	51	52	53	53	55	60	57	59	61	0	1	2	2	3	5	3	3	6	5	16	8	0	8	11	8	8	13	14	15	11	17	18	13	21	19	21	17	26	26	17	30	30	30	29	30	24	30	33	35	36	36	37	39	51	40	41	37	37	45	37	47	51	0	40	47	51	52	55	59	55	57	59	48	51	59	59	61	62	58	62	64	62	66	65	64	79	65	71	76	80	64	80	72	80	89	0	80	88	0	0	90	92	86	0	90	92	96	97	99	97	100	102	103	103	105	105	1	1	2	2	1	1	2	2	1	3	1	1	1	2	1	2	3	1	1	2	2	1	1	2	1	1	1	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	1	2	1	1	2	1	1	2	4	1	2	1	1	1	2	1	2	1	1	2	1	3	1	2	1	4	1	3	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2
