step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
24500	-638.798315740242288	-637.104925587380194	-1.693390152862084	0.000148047936592	0.000030435295139	0.205577300428636	0.617622613025496	1	1	2	3	3	3	4	6	6	5	6	4	5	5	6	5	4	5	6	7	5	5	7	7	8	7	6	9	7	7	7	7	8	8	8	8	9	9	8	9	8	7	8	9	10	9	9	11	9	9	11	9	9	11	8	9	9	10	10	10	10	7	11	11	10	12	11	12	12	10	11	11	11	11	11	12	11	13	11	13	14	14	13	12	14	15	12	15	14	14	16	17	17	16	18	19	20	22	22	22	24	25	24	25	27	28	27	0	0	1	3	2	2	6	7	6	17	17	1	0	6	14	7	1	3	2	16	7	3	22	10	9	13	22	19	6	22	8	17	1	7	8	21	30	17	12	23	22	4	24	55	26	16	31	61	7	21	23	19	19	25	10	24	62	41	11	19	55	4	25	70	23	41	39	11	32	35	36	0	59	9	0	19	56	56	25	60	55	66	66	32	79	67	56	83	68	23	56	87	80	55	92	92	92	92	95	95	100	99	94	98	102	107	104	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	2	1	1	1	3	2	1	1	1	2	2	1	2	2	1	1	2	2	1	1	3	2	2	2	2	1	2	1	1	2	2	2	1	2	2	1	2	2	2	3	2	1	2	1	1	2	1	3	1	1	1	1	4	2	1	2	1	2	1	1	1	3	4	2	2	3	1	1	2	3	2	2	1	2	5	1	1	1	1
25000	-636.948359766163549	-635.378248872508834	-1.570110893654699	0.000107443839484	0.000027269474428	0.253802121730119	0.565477117466471	0	0	2	3	2	2	2	5	6	5	5	4	6	4	7	5	3	6	4	5	6	5	7	7	7	7	6	9	7	7	8	7	5	8	8	7	8	8	7	8	9	7	7	8	10	8	10	10	9	10	10	8	9	11	9	10	10	10	9	10	10	9	11	12	9	11	10	12	11	11	11	12	10	12	11	11	11	13	11	11	13	14	14	14	14	13	13	15	14	15	17	16	17	17	17	19	21	22	22	22	23	23	23	25	27	28	29	0	0	1	1	2	2	2	5	5	17	1	3	0	2	7	6	1	11	7	5	7	17	33	17	8	13	33	15	16	18	14	17	4	19	8	21	17	22	11	33	23	12	22	43	26	29	31	32	35	21	41	9	25	21	10	38	37	41	38	9	37	11	52	8	4	41	11	37	32	49	50	0	44	52	0	49	22	77	52	52	61	33	58	56	63	69	69	41	67	83	67	67	63	69	77	77	95	95	96	97	95	94	97	103	101	103	106	1	1	1	2	2	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	2	1	2	1	3	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	1	1	3	1	3	2	4	3	1	3	2	2	1	1	1	1	1	1	1	2	1	3	2	1	4	2	3	2	1	1	3	2	1	3	4	2	2	2	4	2	2	1	1	3	3	1	1	2	2	1
25500	-638.019654226015177	-636.142589532024317	-1.877064693990807	0.000115317760605	0.000018449970241	0.159992443005784	0.652839766690832	-1	1	2	3	2	3	4	3	5	5	3	3	3	2	6	4	3	5	6	6	6	4	6	8	8	6	7	8	8	6	6	6	5	9	7	8	8	9	7	8	7	7	6	9	9	9	9	10	9	9	10	9	10	12	9	10	9	9	9	10	10	8	12	12	10	11	11	12	11	11	11	11	10	11	11	12	11	12	11	12	14	13	14	13	13	14	14	14	14	15	17	17	14	18	19	18	22	23	22	21	23	25	24	24	27	26	28	0	0	1	1	2	2	5	2	7	17	1	1	0	2	16	2	3	12	7	16	7	17	33	43	6	13	33	15	21	12	8	22	3	7	31	21	10	32	11	23	23	23	22	37	26	7	35	3	35	36	42	25	46	60	1	57	10	41	43	25	32	10	52	49	62	58	62	55	57	31	36	0	44	25	0	49	56	56	52	46	77	40	41	10	46	69	77	82	68	83	78	69	80	87	94	81	95	95	92	92	94	92	100	99	101	103	100	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	3	2	1	1	1	2	3	1	2	2	1	1	2	2	2	2	1	1	1	1	2	3	1	4	1	1	2	1	1	1	5	1	3	1	2	2	2	2	2	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	3	4	3	1	2	2	1	1	1	2	4	1	2	1	3	2	2	2	3	2	3	2	1	2	1	3
26000	-633.590935896012866	-631.844306015795723	-1.746629880217119	0.000131621713902	0.000025013747620	0.190042713154779	0.656609273460946	-1	1	2	3	2	4	3	4	5	4	5	4	4	3	5	3	3	5	6	6	7	6	5	7	8	6	5	6	7	3	6	6	7	9	7	8	8	7	6	7	9	7	7	8	9	7	8	10	9	9	10	8	8	12	10	9	8	8	8	9	10	8	11	11	8	10	10	13	12	10	10	11	11	11	11	11	11	12	10	10	13	15	13	13	13	15	13	11	15	14	18	18	18	15	18	19	21	22	22	22	23	25	24	26	27	28	29	0	0	1	1	2	2	2	2	7	17	10	4	0	2	14	2	3	30	7	8	9	10	4	22	9	13	1	15	16	3	8	10	27	25	31	21	32	3	1	23	23	23	32	24	26	2	31	17	35	36	42	9	19	50	44	22	11	23	43	46	22	10	52	35	38	58	3	62	24	35	50	0	59	25	0	19	56	48	52	52	62	83	41	69	9	87	24	40	61	88	37	94	80	78	94	94	95	95	95	95	97	99	98	100	103	100	103	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1	1	1	1	3	2	1	2	1	1	1	2	3	1	3	1	1	1	2	2	2	1	2	2	2	1	1	2	2	2	1	1	1	3	3	1	2	1	1	2	2	1	2	1	2	1	1	3	1	2	1	3	1	3	2	2	1	4	2	4	1	1	2	2	2	2	2	1	1	2	2	2	2	3
26500	-637.668864552004720	-635.924708860179067	-1.744155691825626	0.000111929867156	0.000021346602197	0.190714084979776	0.667443317858233	0	1	3	4	3	3	4	5	4	5	6	4	4	3	5	5	3	4	4	6	6	5	6	6	7	5	7	7	6	7	7	5	7	9	8	8	6	8	7	8	9	7	7	8	8	8	9	10	8	10	9	8	9	11	10	10	9	9	9	10	10	7	11	12	11	12	9	11	9	10	11	12	11	12	11	13	11	12	12	12	10	15	12	14	14	14	14	13	14	14	18	16	17	17	18	20	21	23	23	22	23	25	24	26	27	28	29	0	0	1	17	2	2	6	6	2	17	18	1	0	2	14	19	1	1	2	6	9	17	4	12	9	13	4	15	16	18	8	1	23	7	8	21	12	10	4	23	23	23	24	24	26	16	31	37	8	36	33	25	6	36	30	59	62	33	43	9	18	17	6	49	11	41	11	3	10	31	50	0	62	63	0	35	62	62	52	52	37	41	33	81	60	65	62	51	67	83	94	84	63	92	92	3	95	95	95	97	97	99	97	103	98	103	103	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	3	1	2	2	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	1	4	2	2	1	2	1	2	3	2	2	4	2	2	1	1	3	1	1	1	1	2	1	1	2	2	2	2	3	1	2	2	2	2	1	3	2	2	1	1	2	3	1	1	7	2	2	2	1	1	2	1	1	1	2	2
27000	-648.788640457772431	-646.853782096826762	-1.934858360945721	0.000140950235774	0.000021042973665	0.149293639343903	0.603847547144675	0	1	2	4	2	4	4	4	6	4	5	4	6	5	6	5	3	6	6	5	6	4	6	8	8	7	7	9	8	7	7	6	7	8	7	7	7	8	5	9	8	8	6	8	9	8	9	10	10	9	10	8	9	10	7	10	10	10	9	10	9	9	11	12	11	11	11	13	11	11	11	9	11	11	12	12	11	12	11	12	14	15	13	14	15	14	13	14	14	14	17	17	14	17	18	19	21	23	21	22	23	25	22	25	26	27	27	0	0	1	1	2	2	5	2	16	3	1	3	0	2	16	5	1	22	2	8	16	3	11	43	6	13	18	15	14	39	8	3	23	31	20	21	10	17	1	33	23	23	22	43	26	6	35	32	25	36	23	19	8	36	22	37	38	40	32	53	10	55	52	49	12	23	3	67	55	47	50	0	61	25	0	49	38	56	16	52	77	41	23	37	60	65	55	66	11	66	56	81	80	81	94	81	95	95	96	95	96	97	97	103	97	103	104	1	1	1	2	1	2	1	2	1	1	2	1	1	2	1	2	2	2	2	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	2	2	3	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	2	2	1	1	1	1	2	1	2	1	3	2	4	1	2	1	1	1	1	1	1	2	2	1	4	2	1	3	3	2	2	1	2	2	2	1	3	2	2	2	1	2	2	2	1	3	1	2	1	1	3	2	1
27500	-641.425413587067737	-639.572055738540030	-1.853357848527681	0.000130242962819	0.000021461907605	0.164783625469927	0.659168267360944	0	0	2	3	2	3	3	5	6	4	5	4	5	4	6	5	4	5	7	6	5	5	6	6	8	7	7	8	7	6	7	6	7	8	7	8	7	8	7	8	8	8	8	8	10	8	10	11	9	9	10	10	10	12	9	11	9	9	9	10	11	8	12	11	10	11	10	13	9	11	11	11	10	12	11	12	11	12	12	12	13	15	13	11	15	14	12	14	14	13	17	15	17	17	19	17	21	24	21	22	23	24	23	25	27	27	29	0	0	1	3	2	5	2	2	6	1	3	1	0	2	14	6	1	10	21	6	7	3	10	12	7	13	22	15	16	18	14	3	12	8	14	6	22	10	11	23	23	23	24	24	26	16	8	37	35	21	42	36	34	36	37	37	10	33	43	9	59	33	52	8	32	58	17	17	22	49	25	0	32	9	0	35	62	56	60	25	69	58	58	37	63	87	11	23	68	41	55	61	63	56	91	92	92	99	95	95	95	55	97	102	102	104	106	1	1	1	1	1	1	1	3	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	3	2	1	1	2	1	2	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	2	1	2	1	1	1	3	1	1	2	2	2	1	2	3	1	1	1	1	2	2	1	2	2	1	1	2	2	3	2	1	2	1	3	4	1	2	4	2	2	3	1	1	3	2	1	1	2	5	2	1	2	1	1
28000	-637.578450968155721	-635.948730640430654	-1.629720327725117	0.000117340871666	0.000026733502816	0.227827716266447	0.594098666229090	1	0	2	3	2	4	3	5	5	4	5	5	6	4	7	5	4	4	5	6	6	5	7	5	8	7	7	9	6	6	8	6	6	10	7	7	7	8	6	9	9	8	7	8	10	7	8	11	7	9	10	9	9	12	9	10	10	10	9	9	10	9	11	11	11	11	11	13	11	11	10	12	10	11	12	11	10	13	12	13	13	15	11	12	15	14	13	14	14	15	16	18	18	17	19	19	20	23	22	22	23	24	24	26	27	26	28	0	0	1	1	2	2	2	7	7	1	3	1	0	7	14	7	3	1	5	8	19	10	33	10	9	13	39	19	16	1	35	4	12	53	19	19	22	32	3	23	23	23	24	24	26	29	35	18	8	36	41	21	35	36	17	17	38	33	43	25	24	17	60	31	56	41	59	39	61	49	36	0	59	60	0	35	38	37	52	52	37	83	41	55	79	78	17	23	67	83	81	91	79	91	58	94	94	94	97	96	95	97	100	103	103	103	106	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	3	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	1	4	2	2	1	2	1	3	2	3	2	3	2	1	2	2	1	2	1	1	1	3	1	2	2	1	1	1	1	2	1	3	2	2	3	3	1	2	2	1	5	2	1	2	1	1	2	1	4	2	1	3	1	2	2	2	1	2	2	1	1
28500	-604.062161348164977	-602.428770272864767	-1.633391075300244	0.000119322466519	0.000027015973739	0.226411459027273	0.665794973494372	1	1	2	4	3	3	3	6	5	5	4	4	5	4	5	4	4	5	6	7	6	3	6	7	8	7	7	8	6	7	8	7	5	9	7	9	8	9	7	9	7	7	7	9	9	8	9	10	9	10	9	9	9	11	9	10	7	9	10	10	11	9	11	11	11	11	11	12	11	11	11	11	11	12	10	12	12	12	11	11	13	14	12	13	13	14	13	14	14	14	17	17	17	16	17	19	20	23	22	22	24	26	24	26	26	27	29	0	0	1	3	2	2	2	7	6	17	3	3	0	7	6	6	22	12	7	8	6	3	33	10	9	13	33	14	16	18	9	17	4	20	8	21	11	32	11	41	23	23	10	3	26	5	31	55	35	36	42	9	19	25	10	44	10	23	22	25	44	43	9	35	58	33	62	67	10	35	36	0	44	63	0	49	56	69	25	52	66	42	58	48	52	69	1	83	67	83	94	94	63	69	38	92	92	97	97	97	98	101	100	103	103	103	106	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	1	1	2	2	1	1	1	1	3	2	1	2	1	1	1	3	1	2	1	1	1	1	1	2	2	1	2	1	1	2	3	1	1	1	2	2	2	3	1	1	2	2	2	1	1	1	1	2	1	1	1	1	2	4	1	1	2	1	6	1	2	1	1	1	2	3	4	1	2	1	1	1	1	1	1	2	1	1	1
29000	-620.995957644424038	-619.222093059503436	-1.773864584920619	0.000110569062709	0.000020227414780	0.182939190082518	0.693565594787500	1	1	3	3	2	3	4	4	4	4	6	5	4	4	7	4	5	5	6	5	6	5	7	7	9	7	7	9	7	7	7	7	6	9	7	8	8	6	5	8	8	7	7	9	10	9	9	11	9	10	10	9	8	11	10	9	9	10	9	11	10	9	11	10	11	12	10	11	10	11	10	11	10	10	9	13	9	12	11	12	13	15	14	13	12	14	14	14	14	15	16	18	16	17	18	19	21	24	22	22	23	24	25	24	28	27	29	0	0	1	1	2	2	2	2	2	1	3	3	0	2	14	5	4	10	14	8	14	3	10	22	9	13	33	14	16	18	8	17	39	6	8	21	22	10	10	23	33	11	17	43	26	16	31	62	35	36	23	9	19	36	37	22	38	41	43	52	17	39	52	14	62	61	11	62	77	49	36	0	32	52	0	70	38	32	52	52	48	58	58	37	52	69	81	66	62	88	87	91	63	78	48	92	91	99	95	95	95	100	101	100	106	103	100	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	1	1	1	2	2	1	1	1	3	2	1	3	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	3	1	1	2	1	1	2	3	2	3	1	3	1	3	2	2	2	1	1	1	1	4
29500	-665.113053403672779	-663.368419117365306	-1.744634286307451	0.000151016397660	0.000028781288688	0.190583864622899	0.560534431648580	0	0	2	3	2	2	3	4	5	5	4	3	5	5	6	4	3	5	5	7	7	5	6	7	9	6	6	9	7	7	8	6	6	9	6	8	9	9	7	8	8	7	7	9	10	8	9	11	9	9	10	10	9	11	9	10	8	9	9	11	9	9	12	10	9	10	10	12	12	11	12	11	11	10	12	10	11	13	12	12	12	15	12	13	13	14	13	15	14	14	16	15	15	17	18	19	22	22	22	22	23	24	25	25	27	27	28	0	0	1	1	2	2	6	2	7	3	1	1	0	7	19	2	3	12	2	35	19	17	11	17	21	13	11	15	6	18	35	22	4	29	16	16	1	22	3	33	42	23	22	43	26	19	31	32	29	21	40	25	29	36	18	24	11	40	43	9	33	22	25	29	24	58	37	32	11	76	34	0	62	9	0	31	44	56	52	34	22	40	66	48	60	62	48	83	68	83	55	78	63	84	92	38	92	95	86	91	95	100	99	98	97	100	100	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	1	2	1	1	2	4	3	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	2	1	1	4	2	2	2	2	1	1	1	3	5	1	1	1	1	2	1	1	1	2	1	1	3	2	1	1	1	4	1	1	2	1	3	1	1	2	1	4	4	2	4	3	2	2	2	1	3	2	4
30000	-691.699821666453886	-690.000103889841853	-1.699717776612058	0.000122740489860	0.000024990265995	0.203602462592385	0.581739598236398	0	0	2	3	2	4	2	4	6	5	5	4	5	5	6	4	4	4	5	6	6	5	6	5	9	7	6	9	8	7	6	7	8	9	6	8	7	8	7	9	8	8	7	8	9	8	10	10	9	10	10	9	9	12	8	11	9	9	9	11	8	8	12	11	11	11	10	12	9	11	12	10	10	10	11	12	10	12	11	10	14	16	10	13	11	14	13	15	15	13	16	17	15	17	18	19	21	23	20	22	22	25	24	26	28	26	27	0	0	1	3	2	2	2	7	7	17	3	1	0	6	6	7	1	3	2	8	16	17	12	17	21	13	4	15	16	18	6	17	12	31	8	9	17	32	11	23	23	23	24	24	26	2	8	11	19	36	23	9	9	36	10	22	38	41	43	25	37	37	6	35	61	41	1	55	10	35	50	0	44	46	0	70	38	32	52	52	37	51	41	77	34	61	61	83	69	66	84	12	52	32	77	1	78	95	95	92	95	99	97	103	102	94	100	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	2	2	2	2	2	3	1	1	1	1	1	2	1	1	1	2	2	4	3	3	1	1	3	2	1	2	2	3	1	1	2	2	1	1	3	2	2	1	4	2	3	3	1	1	1	1	1	1	1	3	1	1	2	3	1	1	1	3	3	2	3	1	2	7	3	5	2	9	3	2	1	2	2	3	2	2	1	3	2
30500	-646.946525178373577	-645.160734066380769	-1.785791111992820	0.000126816164330	0.000022824876328	0.179983966935002	0.615481382595699	0	0	2	2	3	3	3	5	6	4	4	3	5	4	7	5	5	6	7	4	5	5	5	7	7	7	6	7	7	7	8	6	7	8	7	9	8	9	6	9	8	7	6	8	10	9	10	10	10	10	10	8	9	11	8	11	9	8	9	10	10	9	11	11	10	11	9	12	12	10	12	11	10	11	12	11	12	13	11	11	11	15	14	12	14	14	13	13	15	13	16	17	16	17	18	19	21	23	23	22	22	24	25	24	28	27	28	0	0	1	1	2	2	2	20	6	3	3	3	0	7	14	6	10	11	14	7	7	10	4	43	2	13	4	6	16	18	8	10	23	21	9	21	32	17	11	42	42	23	17	24	26	16	31	37	31	36	42	9	16	36	32	22	32	23	43	52	37	22	34	35	55	23	11	55	56	31	54	0	59	25	0	49	17	81	36	52	10	66	66	17	63	77	11	41	87	23	56	56	79	87	92	48	94	95	97	96	92	97	104	97	98	97	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	4	2	2	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	3	2	2	2	1	1	2	2	2	1	3	2	2	1	2	1	1	1	2	1	1	3	1	1	1	2	2	1	2	1	1	4	3	1	5	2	3	2	1	1	4	2	3	2	2	3	1	1	2	2	2	1
31000	-682.220027589076267	-680.529739592740384	-1.690287996335840	0.000142262884875	0.000029385734943	0.206559391573547	0.621407637115202	1	0	2	4	2	3	4	5	6	5	5	2	5	5	7	5	5	4	7	7	6	6	7	6	8	6	7	9	7	6	8	4	8	10	8	9	9	9	7	9	7	8	7	8	10	8	10	10	9	9	10	9	9	11	9	9	8	9	10	10	10	10	11	12	10	12	10	12	10	11	12	11	10	11	10	12	10	13	11	11	14	15	12	14	14	12	13	14	15	15	15	16	15	17	18	19	21	23	23	22	23	25	24	26	28	27	27	0	0	1	3	2	2	2	6	7	32	3	1	0	6	16	6	3	12	6	8	2	10	30	10	9	13	11	15	16	12	7	12	23	15	21	20	22	10	11	41	4	23	24	24	26	9	8	4	8	9	42	6	19	52	3	22	11	23	43	25	38	22	5	49	37	17	55	55	39	49	50	0	55	52	0	47	32	56	9	52	37	83	42	11	52	55	61	23	86	66	61	78	25	78	91	48	95	97	95	97	81	95	97	103	102	95	103	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	5	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	2	3	2	2	2	2	1	2	4	2	2	1	2	1	1	2	4	1	1	4	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	2	5	2	2	1	3	2	1	3	1	3	2	2	5	2	1	2	1	4	3	1	2	1	5	2
31500	-667.819749498926512	-666.045281694328310	-1.774467804598157	0.000135869279904	0.000024835211248	0.182787538620448	0.602694473708254	-1	1	2	3	2	3	4	5	6	3	4	5	5	4	6	4	4	6	6	7	7	5	8	6	8	7	6	9	8	5	7	7	8	10	8	8	6	9	6	8	7	8	7	8	10	9	9	10	10	10	10	8	8	10	9	11	9	9	9	10	9	8	12	11	10	12	11	13	12	10	10	10	10	12	10	12	12	13	11	13	11	15	11	14	14	14	12	14	14	13	18	17	16	17	18	19	21	23	23	23	24	26	23	25	27	27	29	0	0	1	1	2	2	6	14	6	3	1	4	0	2	2	6	10	30	2	8	9	17	41	17	9	13	11	14	7	11	8	37	41	14	31	21	17	32	11	41	10	41	4	32	13	16	31	32	20	21	42	19	19	36	37	62	11	41	24	46	22	12	52	35	61	83	11	67	12	19	36	0	44	52	0	35	81	48	9	52	22	83	41	32	50	22	62	66	65	83	77	89	79	81	94	77	95	95	69	95	95	95	97	103	98	95	100	1	1	2	2	1	1	1	1	2	1	3	1	1	2	3	1	1	1	2	2	1	1	1	1	2	1	1	3	3	1	2	1	1	4	1	1	1	1	1	1	2	1	2	1	2	2	1	2	2	2	1	1	1	1	2	2	2	1	1	1	3	1	2	1	1	1	3	1	3	3	1	1	1	2	1	2	1	1	2	4	3	2	2	2	2	3	2	1	3	1	3	1	3	2	1	3	2	3	5	3	2	4	1	1	2	4	2
32000	-654.363228554713146	-652.458845977999090	-1.904382576714021	0.000142842626370	0.000022108050585	0.154772081323965	0.645660257183971	0	-1	2	1	2	3	4	6	6	3	5	4	5	4	4	4	5	5	6	7	6	5	7	7	8	7	6	8	8	6	6	7	4	8	8	8	9	8	8	9	7	8	8	9	11	8	8	11	9	9	10	10	9	10	9	10	10	9	10	10	9	9	10	11	11	11	10	12	11	10	10	10	10	11	11	13	12	12	12	12	11	15	10	13	14	13	14	14	13	15	16	16	16	17	18	19	20	24	21	22	22	26	24	23	28	26	27	0	0	1	1	2	2	2	6	7	3	1	1	0	5	5	6	10	3	16	8	6	10	33	17	7	13	4	15	9	18	6	1	1	21	8	21	10	24	12	41	33	41	22	24	26	16	8	24	19	36	42	9	7	25	22	38	37	42	32	46	22	17	29	49	37	62	55	32	55	31	36	0	37	63	0	35	38	32	52	29	17	88	33	62	80	81	59	83	67	88	69	77	63	92	78	91	95	97	48	92	97	100	97	95	106	100	100	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	3	1	2	2	1	1	2	4	2	1	1	1	4	1	3	2	2	1	1	1	2	2	1	2	1	1	2	1	2	1	2	1	1	1	1	2	2	2	1	2	1	1	1	2	1	2	1	1	1	1	1	2	2	2	1	3	4	1	2	2	1	2	2	2	1	1	2	2	3	1	2	2	1	2	4	3	1	2	2	3	1	2	2
