step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109
50500	-603.042301035767650	-609.897788986727051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623789653711855	1	0	5	3	4	3	6	5	6	7	8	6	7	8	8	10	8	9	11	10	14	10	13	12	11	12	12	14	14	15	13	17	15	17	15	14	17	15	18	17	19	17	17	16	18	17	17	21	17	16	15	19	17	19	18	19	17	18	20	19	19	21	19	21	19	21	24	22	21	21	21	21	19	24	22	20	21	23	24	22	20	24	22	24	22	25	25	24	24	24	25	25	26	25	27	25	26	25	26	28	26	29	29	28	29	30	31	30	31	0	0	5	2	6	2	8	4	4	3	9	4	9	7	8	8	12	13	12	14	14	9	20	0	12	13	20	25	18	36	17	28	31	35	18	11	33	25	51	31	42	33	29	29	36	35	29	30	33	31	31	40	33	36	51	42	33	29	50	51	55	43	49	52	51	57	81	46	34	56	58	65	43	60	55	40	55	85	81	81	53	46	46	71	66	71	65	31	77	83	85	81	83	78	94	74	89	75	82	91	85	74	97	99	0	100	103	104	103	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	3	1	3	2	1	1	2	2	1	2	3	1	2	2	2	1	3	2	1	2	2	2	1	1	1	1	2	1	1	3	1	2	1	2	1	2	2	1	1	2	2	2	1	2	1	1	2	2	2	2	2	1	2	1	1	2	2	1	1	1	2	1	2	2	2	2	1	2	3	4	1	1	2	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1
51000	-593.686867503517760	-600.542355454477160	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604445182235342	2	2	4	3	5	6	5	5	5	8	8	8	9	9	9	10	9	8	11	10	13	10	13	10	12	12	14	14	14	14	14	16	14	18	15	14	17	16	18	16	17	16	17	16	18	17	19	20	19	16	17	18	17	19	21	17	18	19	19	20	20	20	20	21	20	22	25	22	20	21	22	22	21	22	21	20	21	20	23	21	23	24	22	24	22	25	25	24	25	24	25	26	26	24	27	24	27	26	26	28	26	28	29	27	28	31	31	30	31	0	0	2	2	3	3	4	4	4	6	7	6	9	7	7	11	12	9	12	14	14	13	20	0	17	18	14	25	26	26	25	28	19	35	29	26	31	28	51	31	33	33	26	35	30	35	35	45	57	31	33	40	42	45	51	33	33	44	50	39	37	43	49	52	39	37	81	46	35	41	58	57	43	60	33	37	39	41	80	41	75	34	46	58	61	58	55	75	75	68	94	81	82	85	91	75	72	75	90	101	85	96	97	99	0	78	103	104	103	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	3	1	2	1	2	1	1	1	1	1	1	1	3	2	2	1	1	1	2	2	1	1	1	2	2	2	2	2	2	2	2	1	4	3	2	2	1	2	1	3	2	2	1	4	2	1	2	2	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	4	1	1	1
51500	-574.325360369230566	-581.180848320189966	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710835510803065	-1	1	6	3	4	6	6	4	5	8	8	8	7	8	10	7	9	9	11	10	13	12	12	11	11	12	13	15	14	15	12	17	14	18	13	15	15	13	19	16	18	16	17	16	17	17	19	19	17	17	17	19	17	18	21	19	18	20	19	19	20	20	21	21	20	21	24	22	21	21	18	21	21	22	22	22	21	23	23	23	21	24	21	23	22	26	25	25	24	25	24	25	27	24	25	26	27	27	26	29	26	29	29	28	29	31	31	30	32	0	0	5	2	2	5	8	4	8	5	7	8	9	16	11	7	12	13	12	14	26	18	20	0	17	16	20	38	22	22	25	28	31	29	13	35	31	19	51	31	42	33	35	29	36	35	29	36	28	37	37	37	33	45	51	42	31	71	50	51	53	43	49	52	51	52	81	46	47	56	44	61	62	61	40	64	60	85	81	81	56	47	46	58	66	58	74	63	61	82	78	67	68	85	85	89	96	88	90	101	95	74	97	99	0	101	103	104	107	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	3	1	2	1	2	2	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	1	3	1	2	1	2	2	2	1	1	1	2	2	1	1	1	1	1	1	3	1	1	1	1	1	1	3	2	2	1	3	1	3	2	1	1	1	2	2	2	1	1	1	1	2	1	3	1	1	1	3	1	1	1
52000	-635.326502282793285	-642.181990233752686	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650808611638591	1	1	4	3	3	5	4	5	5	8	9	8	9	8	9	9	9	7	10	10	13	10	12	10	11	12	14	14	14	14	13	17	15	17	15	16	14	15	18	18	17	16	16	16	17	17	19	20	18	16	16	17	17	18	21	19	18	21	20	20	21	17	21	20	20	22	24	22	20	21	18	22	20	24	22	22	22	21	22	22	21	23	22	23	23	25	25	25	24	24	24	25	26	24	25	25	26	26	25	28	26	27	30	27	29	30	32	30	32	0	0	2	2	2	5	4	4	4	3	18	9	9	7	18	3	12	4	17	14	23	18	20	0	12	11	23	19	26	26	25	38	31	29	29	30	31	28	51	37	33	33	29	35	36	43	34	36	52	28	37	37	33	45	39	41	42	71	50	51	65	22	49	52	53	55	80	34	35	56	43	60	62	40	63	28	51	57	28	41	57	34	46	44	78	58	74	55	39	68	85	67	83	85	85	55	60	88	90	101	94	65	97	82	0	95	103	104	97	1	1	2	1	1	1	1	1	1	2	1	2	2	3	1	3	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	3	2	2	1	1	2	2	2	2	1	1	1	2	1	4	2	1	4	2	2	3	2	3	1	2	1	1	2	1	1	1	2	1	1	2	3	1	1	1	1	2	1	2	1	4	1	1	2
52500	-654.457252256238348	-661.312740207197749	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604517636126574	1	1	4	3	4	3	4	6	6	8	8	8	9	9	8	9	9	9	10	9	14	11	12	12	11	12	14	15	14	14	13	17	11	16	15	15	17	15	18	16	18	15	17	17	18	18	18	20	18	17	18	18	16	18	20	19	19	19	20	20	20	20	20	21	19	22	24	22	19	21	22	21	21	23	21	21	21	21	24	22	22	24	22	23	22	26	25	24	26	25	24	25	27	24	26	26	26	26	25	25	26	28	29	26	28	29	31	30	31	0	0	6	2	6	2	4	4	4	4	8	4	11	7	2	7	12	10	11	9	10	18	20	0	17	9	23	17	13	13	33	28	17	26	18	26	31	25	31	31	40	33	29	30	36	34	44	36	28	31	25	31	33	36	65	41	53	35	42	65	51	43	49	52	39	50	81	46	47	56	58	39	34	55	63	50	55	39	81	51	42	46	46	71	57	84	74	42	67	83	57	67	82	78	91	87	87	88	68	85	100	88	97	99	0	66	103	104	103	1	1	1	1	1	1	1	1	2	4	1	2	1	3	3	2	1	1	2	1	3	1	2	1	1	3	1	4	3	3	1	1	1	2	3	1	2	2	2	2	1	2	2	2	2	1	1	2	2	4	4	2	2	2	1	1	2	2	3	1	1	1	1	1	1	3	1	2	1	1	2	1	3	1	1	2	1	1	1	2	3	3	2	1	1	1	1	4	2	1	2	1	2	2	1	1	1	1	2	2	1	2	1	1	1	4	1	2	1
53000	-640.158882877166775	-647.014370828126175	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591618738926207	1	1	6	3	4	5	6	5	4	8	9	7	9	9	9	10	9	8	9	10	12	11	13	11	12	13	12	13	14	15	14	14	14	17	16	15	16	15	19	17	20	17	15	16	16	17	20	20	18	17	16	18	17	17	21	19	17	20	20	18	19	20	21	21	21	22	24	22	21	21	20	21	20	23	22	22	21	20	24	23	21	23	22	22	22	26	24	23	25	25	23	24	27	25	26	23	27	26	25	28	24	28	29	27	28	30	32	29	31	0	0	5	2	2	2	4	4	4	6	7	8	9	18	6	7	12	9	18	14	14	11	20	0	17	13	20	25	8	26	28	28	25	43	13	9	31	32	51	31	51	33	29	26	26	29	35	35	33	31	31	40	33	36	42	53	33	29	50	51	53	34	49	52	31	78	81	47	34	56	35	51	43	65	49	41	51	57	81	41	53	68	46	22	78	58	55	65	80	84	66	42	90	85	94	55	39	75	83	101	66	87	97	99	0	100	103	99	103	1	1	1	1	1	2	1	1	1	1	2	1	3	1	2	2	1	2	1	1	2	2	2	1	2	2	1	1	4	1	1	1	1	2	3	6	1	1	2	1	2	1	1	1	3	2	2	2	1	1	1	1	2	1	2	1	2	3	1	1	1	2	2	1	3	2	2	1	2	1	2	3	3	1	2	1	3	2	1	2	2	1	2	7	1	2	2	1	1	2	1	2	1	1	1	1	3	2	2	2	1	2	1	1	1	1	1	2	1
53500	-636.577066707792937	-643.432554658752338	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568140564955804	1	0	6	3	5	4	5	5	6	6	8	7	9	9	10	8	8	9	11	10	13	11	12	10	11	11	11	16	14	14	12	16	14	17	13	16	15	15	18	17	20	17	16	16	17	18	18	19	17	17	17	18	17	18	20	18	19	21	20	20	20	21	21	22	21	19	24	20	19	22	20	20	17	23	23	19	20	22	23	22	20	24	23	24	22	26	25	25	25	24	25	24	25	24	24	26	27	26	26	28	25	28	28	27	28	30	32	29	32	0	0	6	2	6	2	4	4	8	5	7	6	9	16	8	7	12	8	12	14	14	18	27	0	12	8	20	37	11	35	25	25	31	35	26	18	31	25	50	31	57	33	29	22	30	34	44	36	37	31	37	37	33	44	51	53	49	71	53	51	53	34	49	52	51	37	81	46	36	42	34	37	43	65	63	40	51	66	81	60	42	46	46	71	66	58	74	75	51	46	85	81	83	78	66	87	87	88	90	101	78	96	97	99	0	101	103	104	103	1	1	2	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	2	1	3	1	1	1	2	3	1	1	2	1	1	3	1	2	1	4	2	2	1	2	1	2	1	2	1	1	2	2	1	2	1	2	2	2	2	1	1	1	2	2	1	2	2	2	2	2	2	2	2	3	2	2	1	1	1	1	2	2	1	1	1	2	4	3	2	3	1	1	3	3	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2
54000	-606.487327951619022	-613.342815902578423	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621802879005459	-1	1	3	3	4	5	5	6	6	8	7	7	9	9	9	10	8	8	9	10	13	11	13	11	11	10	13	14	13	12	13	15	15	17	15	13	16	15	19	17	19	17	16	17	17	18	19	21	17	18	16	18	18	19	20	20	18	21	20	20	19	20	21	20	20	22	21	23	21	21	21	21	21	23	23	21	22	22	24	22	22	24	22	23	23	26	25	25	24	23	24	24	27	25	25	27	26	26	25	26	27	28	29	28	29	31	31	29	31	0	0	2	2	3	3	4	4	4	5	7	8	18	11	4	18	12	8	12	14	14	15	20	0	17	18	20	25	15	22	25	28	31	35	29	30	31	28	51	31	53	33	29	35	36	34	44	45	31	28	28	37	33	45	51	53	42	44	50	51	40	43	49	37	51	55	61	46	62	56	44	60	43	50	40	40	39	60	74	67	50	46	46	58	78	58	74	65	60	46	78	81	68	66	67	77	87	88	83	66	100	96	96	90	0	100	103	99	103	1	1	1	1	1	1	1	2	2	3	2	1	1	1	3	1	1	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	3	1	1	2	1	3	1	1	2	1	2	1	1	2	1	2	1	2	2	1	2	1	2	2	1	1	2	1	2	2	2	2	2	1	1	1	2	3	3	1	1	3	1	3	3	2	1	1	2	2	3	3	1	1	1	2	1	1	1	3	1	3	1	2	1
54500	-591.329537154812215	-598.185025105771615	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631076673218062	2	1	4	3	5	6	5	6	5	8	9	8	8	7	9	9	9	9	10	10	13	11	12	12	11	12	12	15	14	14	13	15	14	18	15	16	17	13	18	18	18	16	16	16	17	18	19	20	18	18	17	19	17	19	21	20	18	19	18	20	20	20	20	21	19	23	24	22	20	22	21	21	19	23	23	22	21	22	23	22	22	24	22	23	22	25	25	24	25	23	25	26	26	25	27	24	27	26	25	28	26	26	28	27	29	31	30	30	32	0	0	2	2	3	3	4	2	4	5	6	8	9	7	8	13	12	9	12	14	20	18	14	0	17	18	20	25	16	9	25	38	31	11	8	26	31	25	51	37	33	33	29	35	36	35	44	45	28	37	42	37	33	34	39	41	42	44	53	51	57	43	49	63	39	78	80	46	47	61	58	39	34	77	63	64	65	57	61	61	63	90	34	71	42	84	96	75	77	34	85	67	90	85	91	74	89	88	90	94	91	87	87	99	0	100	103	104	103	1	1	2	1	1	1	1	3	1	1	1	1	2	1	1	1	1	2	1	1	2	1	3	1	1	1	2	2	3	4	1	1	1	4	4	1	2	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	2	1	1	2	2	2	2	2	2	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2
55000	-599.408824083273089	-606.264312034232489	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656926982925755	1	1	6	4	4	5	5	3	6	8	8	7	8	9	10	9	9	7	11	11	13	10	12	12	11	12	13	15	15	13	13	15	15	16	15	15	18	16	16	17	18	17	16	17	17	17	18	20	17	18	17	19	17	18	20	20	18	19	20	21	20	20	19	20	20	22	23	22	21	21	20	19	20	24	21	22	21	23	23	22	20	24	20	24	20	26	25	25	25	24	25	25	26	24	27	27	27	26	26	28	26	28	29	27	28	31	31	30	31	0	0	6	8	2	2	4	2	7	5	7	8	18	7	11	9	12	6	12	14	14	13	20	0	17	11	20	19	30	13	25	31	31	35	16	30	33	31	28	33	42	33	35	29	35	35	34	30	33	49	39	40	33	45	51	41	33	29	50	39	41	43	49	52	39	85	60	35	44	56	58	39	44	77	49	37	42	85	81	81	57	46	46	71	57	58	74	57	51	68	66	81	68	85	78	87	89	88	82	94	78	96	97	90	0	100	103	99	103	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	3	2	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	5	1	1	1	1	1	1	2	1	1	2	1	3	1	2	1	1	3	1	1	3	2	1	1	2	1	1	1	2	2	2	1	1	1	3	1	2	1	3	1	3	4	1	1	4	2	2	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1
55500	-638.218878304694840	-645.074366255654240	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625446262432374	2	0	3	3	4	6	6	5	5	8	9	8	9	9	9	7	9	6	11	11	11	11	12	12	11	13	14	14	15	13	13	15	14	17	14	15	17	16	19	16	19	16	15	15	17	18	20	19	18	18	16	18	18	17	20	20	17	20	19	20	20	20	21	21	20	23	23	22	21	21	18	20	19	23	23	21	22	23	22	23	22	25	22	21	20	25	25	24	25	24	24	25	25	24	25	26	26	26	25	28	26	28	29	26	29	29	32	30	30	0	0	2	2	3	5	4	3	3	18	16	18	9	8	7	8	12	2	12	14	14	7	20	0	12	16	20	17	22	18	25	25	31	29	30	30	31	32	51	31	33	33	26	30	36	26	34	30	40	40	31	40	33	26	57	42	33	35	50	51	53	43	49	40	51	85	81	46	29	53	35	53	43	65	42	40	55	85	61	81	41	46	46	35	57	58	74	63	74	68	85	67	83	66	66	87	74	88	90	94	85	74	89	90	0	101	103	104	103	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	1	3	1	1	1	3	1	1	3	2	1	2	2	2	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	2	2	3	1	1	2	1	2	2	2	3	2	3	1	2	1	2	2	3	2	1	1	2	3	2	2	1	2	1	4	3	1	2	1	1	1	2	2	4	2	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	1	2	2	3	1
56000	-622.241264330711033	-629.096752281670433	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720161433824834	-1	2	4	4	5	5	5	6	6	8	8	7	9	10	10	10	9	9	12	11	13	11	13	11	11	12	14	15	14	15	13	14	14	15	15	15	16	15	18	17	18	17	17	16	17	17	19	20	19	17	15	18	18	18	19	20	19	20	21	21	20	20	20	20	21	21	23	21	21	21	20	21	20	22	22	21	22	23	24	22	20	24	22	23	22	25	25	23	24	25	24	26	26	25	26	25	26	27	25	29	26	26	30	27	28	30	30	30	32	0	0	2	2	3	3	4	4	4	2	7	4	9	11	18	11	12	9	17	14	14	9	20	0	17	18	20	25	13	29	17	19	31	29	29	18	31	32	51	28	37	33	34	29	30	26	29	45	37	31	31	37	33	13	51	57	53	34	49	55	41	43	49	52	55	33	56	46	47	42	29	55	43	55	49	64	55	85	40	42	40	68	46	58	81	58	74	63	77	82	66	67	82	78	66	74	96	88	83	101	94	87	96	99	0	95	97	104	103	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	2	1	1	2	1	1	1	2	2	2	1	2	1	1	2	3	2	1	1	2	1	1	1	1	1	1	1	3	1	2	1	2	3	2	1	1	2	1	2	1	3	3	2	2	3	2	1	2	2	2	2	1	1	1	1	1	2	2	1	2	2	2	1	1	2	1	1	2	2	1	1
56500	-623.091222369991101	-629.946710320950501	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550956643344501	2	1	6	4	4	5	5	5	6	8	7	7	9	9	9	7	9	8	11	10	13	11	12	11	12	13	14	14	14	14	13	16	14	17	15	15	18	15	19	16	18	16	16	16	17	17	18	19	18	17	18	18	17	18	21	19	18	18	20	21	20	19	21	22	20	22	25	22	21	21	21	22	20	23	22	22	21	20	23	22	22	23	22	22	22	27	26	25	24	24	23	26	27	24	26	27	26	26	25	29	26	28	28	27	25	30	31	29	32	0	0	6	2	2	5	4	4	4	5	4	4	9	16	11	7	12	9	12	14	14	7	20	0	19	22	23	19	13	26	17	28	31	29	29	9	40	19	53	33	53	33	29	35	30	26	36	45	42	31	31	53	33	30	51	33	31	44	31	39	57	29	49	37	39	78	81	46	47	57	58	37	43	39	63	37	51	57	56	53	41	35	46	58	78	71	74	55	51	82	66	81	82	66	78	87	89	80	82	101	94	96	97	90	0	101	103	83	103	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	2	4	1	1	1	1	1	1	2	1	2	1	1	1	1	5	2	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	3	2	2	3	1	3	1	1	4	2	2	1	1	2	4	2	1	2	2	2	2	1	2	1	1	2	3	1	3	3	2	1	2	1	2	3	1	1	2	2	1	2	1	1	2	1	2	1	1	2	2	1	2	2	3	2
57000	-597.676722843171433	-604.532210794130833	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615857192083201	2	2	6	3	4	6	5	5	5	8	8	7	8	9	10	8	9	8	10	11	13	11	13	11	12	12	14	15	14	13	12	17	14	17	15	15	16	15	18	18	18	17	17	16	17	18	19	19	18	18	18	18	17	19	21	19	18	19	20	19	21	20	21	22	20	21	24	23	21	21	21	21	21	24	22	21	21	23	22	22	20	23	22	24	22	27	25	22	25	25	24	25	26	25	26	25	26	27	26	28	27	26	29	28	28	30	31	30	32	0	0	5	2	2	7	4	4	4	6	7	8	9	16	11	7	12	9	12	14	14	11	20	0	17	16	23	31	26	22	17	28	31	29	29	29	33	25	37	37	37	25	26	29	36	35	35	30	37	42	31	53	28	30	65	37	53	44	49	37	41	34	49	52	39	42	81	46	47	56	58	60	62	51	49	52	53	66	81	81	57	46	46	71	42	71	65	49	77	82	66	67	68	51	78	74	74	88	90	101	94	74	97	99	0	101	103	104	103	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	2	1	2	1	1	2	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	3	3	1	1	1	2	2	1	1	3	1	2	3	1	1	1	2	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	2	1	2	2	1	1	1	3	2	2	2	2	3	2	2	1	2	1	2	3	2	1	1	3	1	1	1	1	2	1	1	1	1	1	1
57500	-622.237340390196778	-629.092828341156178	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653762111799930	2	-1	2	2	4	5	6	4	5	9	8	8	7	8	8	9	9	8	10	9	13	11	12	11	11	12	13	15	14	14	14	16	15	17	16	15	18	16	18	17	19	16	17	16	16	17	19	20	18	17	17	18	18	19	20	20	18	21	20	21	18	18	21	21	20	22	24	22	20	21	19	21	21	24	23	22	21	21	23	22	22	23	23	23	22	26	25	25	25	24	25	24	27	24	26	26	27	26	26	28	25	29	29	27	27	29	31	29	32	0	0	2	2	3	3	8	4	4	3	6	8	9	6	8	7	12	13	12	14	14	18	20	0	19	10	20	19	26	13	12	31	31	26	29	30	33	28	51	31	42	33	35	29	30	29	35	45	42	31	33	40	33	45	39	33	33	71	50	51	42	43	49	52	51	49	80	46	35	37	34	51	43	60	49	64	39	57	81	37	57	46	68	58	57	58	60	75	72	83	78	85	68	78	101	65	55	75	90	66	66	89	87	82	0	100	103	104	103	1	1	1	1	1	2	2	1	1	3	1	2	1	1	2	2	1	1	1	1	3	1	1	1	1	2	2	3	1	2	4	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	2	2	1	3	1	1	2	2	1	1	2	2	2	2	1	3	2	2	1	2	2	2	1	1	2	1	1	2	2	2	1	1	2	3	2	1	2	1	2	1	2	1	1	2	4	1	1	2	2	2	2	2	1	1	1	1	1
58000	-620.140216046296587	-626.995703997255987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652384921669765	-1	2	4	3	3	6	5	6	5	7	7	8	7	8	10	10	9	8	12	10	13	11	13	12	11	12	12	13	13	15	13	15	14	18	16	15	17	12	19	17	19	16	15	16	17	17	19	21	18	18	18	19	17	19	21	19	16	21	20	20	21	20	21	20	20	22	24	22	20	21	18	21	21	23	20	22	22	20	23	22	20	24	23	23	23	26	25	24	26	24	24	25	26	25	26	26	26	26	25	28	26	28	30	26	27	31	31	30	32	0	0	2	2	2	3	4	4	3	5	9	4	4	7	8	7	12	9	17	14	14	9	20	0	17	13	20	25	7	26	25	25	31	26	16	26	31	17	53	42	33	31	29	6	36	44	34	36	53	37	53	40	33	45	51	33	33	71	50	53	41	43	49	40	51	57	80	46	35	78	44	39	43	72	49	52	60	57	81	81	42	46	68	58	66	84	65	63	77	68	66	81	82	85	78	74	87	88	90	85	94	89	87	68	0	100	103	90	103	1	1	1	1	1	1	1	2	1	2	1	2	3	2	2	3	1	2	2	1	2	3	2	1	1	2	1	1	4	1	1	2	1	2	2	2	2	1	1	1	2	1	1	5	1	1	1	2	1	1	1	1	2	1	2	3	1	2	1	2	1	2	2	2	1	2	1	2	2	1	1	1	3	2	1	2	1	2	1	1	2	3	1	2	1	2	2	1	2	1	1	2	2	1	2	2	1	1	1	3	1	1	2	2	1	1	1	2	2
