step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
50500	-945.734437014012087	-951.673634233097346	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.654616898277807	0	1	5	3	4	7	6	7	6	7	7	5	9	8	9	8	10	8	11	10	10	10	11	12	13	11	12	12	14	12	12	13	13	13	12	14	15	14	13	13	13	15	13	15	14	14	16	15	17	16	15	17	15	15	18	18	17	20	18	17	16	18	18	19	18	19	19	16	18	19	18	19	20	20	20	19	21	20	21	22	20	22	22	21	23	22	23	25	23	24	25	25	27	30	29	29	31	31	30	35	39	37	38	41	45	51	53	0	1	2	2	0	3	3	4	5	5	3	4	10	3	9	11	8	9	14	15	11	8	0	17	19	20	21	22	32	20	21	17	23	23	16	32	27	43	31	35	35	24	21	34	41	35	41	41	43	38	43	40	38	35	42	50	61	44	44	35	27	68	51	52	52	57	57	38	38	59	38	51	50	38	76	44	49	67	16	75	70	58	67	61	79	43	83	82	83	56	87	82	91	91	88	0	94	96	96	0	103	86	0	103	0	0	0	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	2	1	2	1	1	1	3	1	2	2	1	1	1	1	1	1	1	2	1	2	2	2	3	1	2	1	1	6	1	1	1	1	2	2	5	1	2	1	3	2	1	1	2	2	1	1	2	1	1	1	12	1	1	1	1	1
51000	-861.807704775866910	-867.746901994952168	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.688183716579908	0	2	3	4	4	5	5	6	8	7	7	7	8	8	8	9	9	9	10	11	11	11	11	11	12	12	12	12	13	13	12	14	13	13	13	13	15	14	13	14	14	14	14	14	14	15	15	16	17	13	15	17	15	16	18	18	18	18	17	17	17	16	17	18	16	18	19	16	18	19	18	17	18	22	20	19	22	21	22	21	21	21	23	22	22	24	23	24	24	26	25	26	26	30	26	29	31	31	30	35	39	39	38	42	46	51	54	0	1	2	2	0	3	3	4	5	5	7	8	5	4	5	11	12	9	12	9	16	17	0	12	14	20	21	22	24	20	21	22	23	23	21	22	27	21	31	35	35	24	27	23	35	41	41	41	27	21	39	40	43	47	42	43	49	23	34	47	43	38	51	52	40	61	61	21	62	44	38	31	38	73	70	59	49	67	21	59	75	59	78	67	56	69	78	82	79	77	83	82	89	91	88	0	94	96	96	0	103	58	0	103	0	0	0	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	3	1	1	1	1	2	1	1	2	1	1	2	2	1	5	2	1	2	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	1	6	2	1	1	1	2	2	3	1	2	1	3	1	3	1	1	1	1	1	1	1	1	1	10	1	2	1	1	1
51500	-937.359068070689659	-943.298265289774918	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.644285174893814	-1	1	5	3	3	6	6	5	7	6	8	7	8	8	10	10	9	9	10	10	11	10	11	11	12	11	13	12	13	14	12	14	14	13	11	13	15	13	14	14	13	15	14	15	15	15	15	15	18	15	16	17	16	16	18	18	17	20	19	17	15	18	19	18	17	18	20	17	19	18	18	18	20	22	20	17	21	20	20	22	21	21	22	22	23	23	23	24	24	24	25	26	28	29	28	28	32	30	29	35	39	38	38	41	45	50	53	0	1	2	2	0	3	3	4	5	5	3	8	5	8	9	11	12	13	14	9	16	4	0	17	19	13	21	17	17	20	21	22	23	23	16	22	38	21	31	35	35	24	38	23	35	41	41	41	37	38	39	40	39	41	42	53	45	44	44	47	27	37	51	52	40	57	57	21	68	23	68	39	68	78	76	34	57	43	68	59	76	76	67	78	79	79	83	82	78	84	87	88	89	91	92	0	94	96	96	0	103	70	0	103	0	0	0	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	3	1	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	3	1	2	2	1	1	2	2	1	1	2	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	3	1	3	1	3	1	2	2	2	2	3	2	2	2	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	7	1	1	1	1	1
52000	-920.568044247238049	-926.507241466323308	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.699233952060374	0	2	5	3	4	7	6	5	8	7	8	5	8	7	9	9	8	9	10	10	11	10	12	11	12	12	12	11	13	13	13	14	13	14	12	13	14	13	14	13	13	14	14	15	14	15	15	15	17	16	15	18	16	15	18	17	16	19	17	17	17	15	19	19	17	18	18	18	18	19	19	18	20	21	21	19	21	20	19	21	21	21	21	21	21	23	23	24	23	26	23	27	28	28	26	29	30	30	30	36	38	37	39	40	45	49	51	0	1	2	2	0	3	2	4	5	5	7	4	5	8	9	11	12	9	14	9	16	17	0	17	14	20	11	22	24	15	27	36	23	23	21	22	21	16	31	35	35	24	16	23	35	41	41	41	27	38	43	40	43	41	42	27	38	23	34	47	37	21	51	65	40	57	57	50	50	59	50	39	56	56	70	59	27	67	69	59	70	58	78	37	52	27	83	58	83	84	78	88	89	91	88	0	94	96	96	0	102	58	0	103	0	0	0	1	1	2	1	1	1	2	1	2	2	2	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	3	1	1	1	1	1	2	1	1	3	1	1	1	2	2	3	2	1	1	2	2	1	3	1	1	1	1	1	2	2	2	2	1	1	4	1	1	2	1	1	1	3	1	5	1	2	1	2	2	1	3	2	1	1	1	1	1	1	1	6	1	1	1	1	1
52500	-982.085618090527532	-988.024815309612791	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.625730057175332	-2	2	5	4	3	7	7	5	6	8	8	6	8	8	9	9	10	9	10	10	12	10	11	11	12	11	11	12	14	13	13	14	13	14	12	12	15	14	14	13	13	14	14	16	14	14	15	16	17	15	16	16	15	14	17	18	17	19	18	16	17	17	17	17	16	19	20	16	18	17	19	17	20	22	20	19	21	20	21	20	21	22	22	19	20	24	22	24	23	24	24	26	27	29	29	27	31	29	28	34	39	37	39	41	44	50	53	0	1	4	2	0	3	3	4	5	5	3	4	5	2	10	11	12	13	14	13	27	8	0	22	14	15	16	22	36	20	27	22	23	23	16	17	27	27	21	35	35	24	27	34	35	35	41	41	43	27	39	40	21	35	42	43	53	44	44	47	53	39	38	65	40	57	66	38	31	23	43	39	56	56	59	34	56	56	37	59	76	75	78	43	69	85	78	82	83	84	87	88	83	91	92	0	94	96	96	0	102	70	0	103	0	0	0	1	2	1	1	1	1	1	1	2	2	2	1	3	3	1	1	2	1	2	2	1	2	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	3	1	1	2	1	2	3	1	1	1	1	1	2	2	1	1	1	1	1	3	3	2	1	1	1	1	3	2	2	4	1	1	1	1	2	2	2	1	1	1	2	1	1	3	2	1	1	1	1	1	1	2	16	1	1	1	1	1
53000	-936.931716910514979	-942.870914129600237	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.700380466199149	-2	2	6	4	3	5	7	6	8	6	7	6	9	8	10	9	8	9	8	10	12	10	11	11	11	12	12	11	14	13	13	14	14	13	13	13	14	13	13	14	14	14	14	15	14	15	15	15	18	15	15	17	15	16	17	18	15	18	18	18	17	17	18	18	16	18	18	16	18	20	19	19	20	21	20	19	20	20	21	19	20	22	22	20	23	23	24	24	23	23	24	26	27	29	28	28	31	30	30	36	39	39	38	40	45	50	54	0	1	6	2	0	2	6	4	10	5	6	4	9	12	13	11	12	5	12	13	16	17	0	17	14	20	16	22	36	20	27	22	34	23	27	22	38	16	16	39	35	24	38	23	35	41	41	41	38	43	39	65	27	47	24	50	38	33	34	47	50	21	51	52	40	27	57	50	43	58	61	49	49	56	58	59	61	43	69	59	58	75	67	67	79	79	83	59	78	84	78	82	89	91	92	0	94	96	96	0	103	44	0	103	0	0	0	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	2	1	3	1	1	1	1	2	1	1	1	2	1	3	1	1	2	2	1	1	3	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	2	1	1	3	1	1	1	2	2	2	1	1	1	1	2	1	1	17	1	1	1	1	1
53500	-951.077119335848238	-957.016316554933496	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.664393384365886	-1	1	5	3	4	5	6	7	6	6	7	5	8	8	10	9	8	10	10	8	12	10	12	11	12	12	10	12	13	12	12	15	13	13	12	13	14	12	14	13	13	13	15	15	15	15	15	15	17	16	16	18	15	16	18	18	16	18	17	18	17	18	18	17	16	18	19	17	18	20	20	19	20	21	21	20	21	20	19	20	20	21	22	21	22	23	23	25	23	25	25	25	27	29	29	28	30	31	29	36	39	39	37	40	45	50	54	0	1	2	2	0	2	2	12	5	5	7	4	9	7	9	11	8	13	14	9	27	14	0	8	14	20	11	17	17	20	27	28	23	23	27	28	38	27	31	35	35	24	21	34	35	41	41	41	37	27	39	40	38	47	42	43	43	59	44	47	38	68	50	65	40	57	57	50	43	58	27	63	50	61	76	59	61	67	50	59	58	76	78	67	79	71	83	76	78	71	89	76	87	91	88	0	94	96	96	0	103	7	0	103	0	0	0	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	2	1	3	3	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	4	1	2	2	1	2	4	1	1	2	1	1	1	1	2	2	1	2	2	2	1	2	2	2	2	1	1	1	1	1	2	16	1	1	1	1	1
54000	-991.276576257755664	-997.215773476840923	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.650019490833996	-1	2	5	3	4	5	6	5	8	7	7	6	8	6	9	10	9	9	10	10	11	10	10	12	12	12	10	11	12	14	11	13	12	14	12	11	13	14	12	13	13	12	12	15	15	14	15	15	16	16	15	17	16	16	18	16	17	19	17	17	18	17	17	19	17	18	18	17	18	19	19	18	20	21	20	20	21	20	20	21	20	21	22	22	21	23	24	24	24	25	25	24	26	30	27	27	32	30	29	34	38	39	37	40	45	50	54	0	1	2	2	0	2	2	4	10	5	7	4	5	4	13	11	4	13	8	15	27	12	0	8	19	20	11	17	17	20	27	22	23	33	16	17	43	21	31	35	35	17	27	23	35	41	41	41	38	16	39	48	38	47	24	43	56	34	34	47	50	56	51	65	40	57	50	38	38	59	50	63	69	50	44	58	69	67	69	70	58	59	78	77	69	69	83	82	83	84	87	75	89	93	92	0	94	96	96	0	103	50	0	103	0	0	0	1	2	2	1	1	1	2	1	1	2	1	1	2	1	1	2	3	1	1	1	1	3	1	3	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	3	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	3	3	1	2	1	1	1	1	2	1	1	2	3	1	1	2	2	1	2	2	2	2	1	1	1	1	1	1	17	1	2	1	1	1
54500	-901.106864276204192	-907.046061495289450	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.620631318644852	0	2	4	4	4	6	6	6	7	8	6	7	7	7	9	9	9	9	10	10	12	9	11	11	12	12	11	11	12	13	13	15	12	13	13	13	15	14	12	14	14	14	14	15	14	15	15	15	18	17	15	16	15	16	18	17	16	19	17	17	17	16	18	18	17	19	19	18	18	17	20	17	21	22	20	19	22	21	20	22	19	22	23	22	23	22	21	24	24	25	25	26	28	29	28	29	32	30	30	34	39	39	38	41	44	50	54	0	1	2	2	0	3	3	3	5	5	3	4	5	8	9	11	8	9	8	15	16	12	0	17	19	20	11	22	12	20	39	29	23	23	27	22	43	16	27	27	35	24	16	34	35	35	41	35	43	11	39	40	43	47	42	38	21	59	44	47	38	31	21	40	40	62	56	62	38	34	57	51	69	56	44	44	66	57	69	81	34	75	87	67	86	43	66	82	83	84	83	82	86	91	92	0	94	96	96	0	103	50	0	103	0	0	0	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	1	3	1	2	2	1	2	1	1	1	2	1	2	1	2	1	2	3	1	1	1	1	1	2	7	2	2	1	1	2	2	3	1	1	1	1	2	3	2	1	1	1	1	1	2	2	1	1	2	2	2	2	4	2	1	3	2	1	2	1	3	1	1	1	2	1	2	3	2	1	1	2	1	1	1	1	15	1	2	1	1	1
55000	-913.964709129009066	-919.903906348094324	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.577656153568665	-1	2	4	3	5	7	6	5	7	8	7	7	8	8	9	10	9	9	11	10	11	10	10	12	13	13	11	12	14	14	13	13	13	13	12	12	14	14	14	14	14	14	13	15	14	14	16	15	18	13	15	16	13	15	18	18	18	19	18	17	16	17	18	18	17	19	19	16	19	19	19	18	20	19	20	19	21	20	21	20	20	21	22	22	22	23	22	23	22	26	24	26	28	28	28	29	31	31	30	34	39	38	37	40	45	50	53	0	1	1	2	0	3	2	4	5	5	3	4	9	12	9	11	3	9	17	15	16	17	0	17	19	20	11	22	36	20	11	22	23	23	27	17	16	16	31	35	35	17	21	34	35	35	54	50	16	3	31	40	27	41	42	61	37	59	44	47	37	43	51	52	52	27	61	37	21	34	27	50	56	38	23	59	69	61	57	59	58	76	57	66	79	66	66	82	78	84	66	88	78	91	92	0	94	96	96	0	103	50	0	103	0	0	0	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	2	2	1	1	1	1	1	1	2	1	2	3	1	2	2	2	2	2	2	1	2	2	2	1	1	1	3	1	1	2	1	1	1	4	6	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	4	1	1	6	3	4	2	2	2	5	1	1	2	1	1	1	1	2	2	1	3	1	1	2	1	2	1	4	2	1	1	2	1	1	1	1	12	1	2	1	1	1
55500	-975.399243902982903	-981.338441122068161	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.697411779809207	0	2	4	4	4	6	7	6	6	8	8	6	7	8	8	9	9	9	10	10	10	11	11	11	12	13	13	12	14	13	11	14	12	14	13	12	15	12	14	14	12	14	13	15	14	14	16	15	18	16	16	16	15	16	18	18	17	19	17	18	16	15	16	18	18	19	19	16	17	19	18	19	21	22	20	19	22	19	21	21	21	21	21	21	22	23	23	24	23	24	25	26	27	30	28	28	32	30	29	36	39	37	38	41	46	50	54	0	1	2	2	0	3	3	4	5	5	7	4	9	4	9	11	12	13	14	13	16	17	0	17	14	20	21	22	36	20	21	36	23	23	41	17	27	11	31	35	21	24	21	34	38	41	41	41	37	21	31	40	21	46	42	43	37	59	44	47	37	21	39	52	52	57	57	38	43	44	62	63	69	56	44	44	66	57	71	70	58	44	78	56	79	27	83	76	83	84	87	88	83	91	88	0	94	96	96	0	102	75	0	103	0	0	0	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	2	2	2	2	1	3	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	2	2	2	1	2	2	2	3	2	1	2	2	1	4	1	2	1	4	1	2	1	2	1	1	2	2	2	1	2	1	1	1	1	8	1	2	1	1	1
56000	-969.342708662903760	-975.281905881989019	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.601617619154317	-2	3	5	4	4	6	7	6	6	6	8	6	8	8	9	9	8	9	11	11	12	10	10	10	13	13	12	12	14	13	13	13	13	13	13	13	15	11	14	14	12	14	14	15	15	14	16	14	17	16	15	17	14	14	18	17	16	19	17	18	16	15	18	19	18	19	19	17	18	19	19	18	18	20	18	20	20	19	21	21	20	22	21	22	21	23	23	24	23	24	25	26	26	29	28	28	32	30	30	34	39	37	38	42	45	51	53	0	1	2	2	0	2	2	4	5	5	7	4	9	8	13	7	12	9	14	15	38	17	0	17	14	20	38	22	22	20	21	22	23	23	41	22	38	16	31	35	38	24	38	34	35	41	54	41	62	21	31	40	38	41	42	21	53	34	44	47	27	27	39	52	52	68	31	38	50	59	62	51	61	67	59	59	50	57	43	70	75	58	67	61	69	85	83	76	83	84	87	82	89	91	88	0	94	96	96	0	103	81	0	103	0	0	0	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	1	2	3	1	3	1	2	2	2	2	1	1	1	3	3	2	1	3	2	1	1	1	2	2	2	3	1	2	2	1	3	2	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	8	1	1	1	1	1
56500	-948.470964795354575	-954.410162014439834	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.589676393423855	0	3	5	4	4	7	6	6	6	8	7	7	8	8	8	8	9	9	10	10	10	11	11	10	12	12	11	12	13	14	13	13	12	13	13	14	15	11	14	13	14	15	14	15	15	14	15	16	17	16	15	17	16	15	18	19	17	20	17	17	17	16	19	18	16	19	19	17	19	20	19	17	21	21	20	20	21	20	21	21	19	21	21	21	22	23	23	24	23	24	24	26	25	28	28	29	31	30	30	35	38	38	37	41	45	51	52	0	1	2	2	0	7	2	4	5	9	2	4	9	12	9	11	12	13	14	13	16	17	0	17	19	13	21	17	17	20	21	22	23	23	38	12	39	7	11	38	35	24	16	23	35	38	41	41	37	11	38	40	39	35	24	50	39	59	34	54	39	39	38	65	40	57	61	62	39	44	57	51	61	56	59	81	67	67	39	44	34	44	69	57	50	69	83	82	83	84	89	88	78	87	88	0	94	96	96	0	103	55	0	103	0	0	0	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1	3	4	1	1	2	4	2	1	1	1	2	1	5	2	2	1	1	5	2	3	1	2	1	2	1	4	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	2	3	3	3	1	3	4	1	1	2	2	2	1	1	1	2	2	1	2	1	1	1	1	12	1	2	1	1	1
57000	-976.307969010639567	-982.247166229724826	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.669062477930148	0	3	2	4	4	7	4	6	6	8	7	6	8	8	9	9	8	9	11	11	11	10	10	11	13	12	11	11	12	14	12	15	11	14	12	13	14	13	14	14	13	13	14	13	15	15	15	15	18	16	15	16	15	16	18	18	18	18	18	17	18	18	18	18	16	18	19	16	17	19	19	19	20	20	20	19	21	20	20	21	21	21	21	22	23	22	24	25	23	25	23	25	28	28	28	29	31	30	30	35	39	37	39	42	45	50	54	0	3	1	2	0	3	3	4	5	5	7	3	9	8	13	11	12	9	4	10	6	17	0	22	19	15	11	22	22	20	27	36	23	23	27	29	21	27	31	27	35	17	38	23	35	41	41	41	69	21	39	40	43	47	42	50	50	34	34	47	69	50	51	40	40	50	57	38	43	58	37	63	69	56	58	59	67	69	69	70	75	70	78	67	79	79	91	58	83	84	83	82	89	91	88	0	94	96	96	0	102	10	0	103	0	0	0	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	2	3	2	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	2	2	1	1	1	2	2	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	2	2	2	2	1	2	1	1	1	1	7	1	2	1	1	1
57500	-978.418067571789834	-984.357264790875092	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.716306336194105	0	2	4	4	5	6	6	6	7	7	7	7	9	7	9	9	8	9	10	10	11	9	11	11	12	12	12	12	14	13	13	15	13	13	12	12	15	13	14	14	13	13	15	15	14	15	15	16	18	16	16	16	15	14	17	18	17	18	19	17	16	18	19	19	18	18	20	18	18	19	19	18	21	19	20	19	22	20	20	21	21	22	22	20	21	22	24	24	24	25	23	26	27	29	29	28	31	30	30	34	39	38	40	42	45	49	53	0	1	2	2	0	3	3	4	5	5	7	4	9	8	9	11	8	10	14	15	16	12	0	14	19	20	16	22	36	20	21	29	23	23	21	22	27	27	31	35	35	24	27	34	35	41	54	41	37	53	31	40	38	41	24	38	38	44	58	47	38	50	72	52	52	57	50	31	53	44	61	51	62	50	70	44	73	50	68	70	59	75	67	57	79	67	91	76	83	84	83	82	89	91	92	0	94	96	96	0	102	55	0	103	0	0	0	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	3	2	2	1	1	1	1	1	1	1	1	1	2	2	2	3	2	1	2	2	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	3	1	2	2	2	2	1	1	1	1	1	1	13	1	1	1	1	1
58000	-917.829210764480308	-923.768407983565567	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.635379481830256	0	3	5	4	4	5	7	7	8	7	7	6	8	8	10	9	9	9	9	10	10	9	11	11	12	12	12	11	12	10	13	13	13	12	13	14	14	13	14	13	14	12	14	14	14	15	16	16	18	16	15	17	15	15	18	19	17	19	18	18	16	16	17	19	17	18	18	18	18	19	19	19	21	21	20	18	21	21	21	21	21	21	22	20	23	22	23	23	23	24	25	25	28	28	28	28	32	30	29	35	39	38	39	42	45	50	53	0	1	1	2	0	1	6	4	5	5	6	4	5	12	9	11	12	13	14	9	16	12	0	22	14	20	21	22	17	9	21	29	23	23	27	29	21	21	31	27	16	24	27	34	35	41	54	41	38	37	31	40	43	41	42	43	50	34	34	47	27	21	51	65	40	57	31	43	41	44	50	51	56	56	76	44	56	57	69	75	70	58	67	67	79	79	83	82	83	84	87	88	89	91	88	0	94	96	96	0	102	59	0	103	0	0	0	1	1	2	1	1	2	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	3	1	1	1	1	1	1	1	2	2	1	2	1	1	5	3	1	2	4	1	2	3	1	2	2	1	3	2	2	3	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	1	1	1	1	2	1	1	2	1	3	1	2	1	1	1	1	13	1	2	1	1	1
