step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
14500	-555.941993027138778	-562.797480978098179	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562351018432379	-1	3	4	5	5	6	6	7	7	7	8	9	8	11	9	11	11	10	12	13	12	15	13	13	15	14	15	19	14	17	17	16	15	17	18	18	17	16	19	19	19	19	21	21	21	22	20	20	19	21	21	21	22	21	22	23	21	22	22	22	25	24	22	24	22	25	23	24	23	26	25	25	25	24	23	26	26	27	26	27	27	27	26	28	28	28	28	31	32	35	38	43	44	45	46	0	1	2	3	2	4	4	4	5	2	8	5	9	12	9	13	13	15	16	17	15	19	16	13	21	17	23	37	16	18	23	23	16	29	38	25	23	29	37	38	38	38	33	40	40	35	39	31	38	31	40	28	42	39	47	39	49	0	50	28	52	49	41	54	39	50	47	49	29	41	60	74	58	37	57	63	67	61	74	76	60	55	72	81	74	72	83	87	88	89	0	0	0	0	91	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	2	1	3	1	2	1	1	2	3	3	2	2	2	1	2	2	1	1	2	2	2	4	1	2	2	1	2	2	1	1	1	2	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	4	3	2	1	2	4	1	2	2	1	1	1	3	3	1	1	2	1	1	2	1	1	1	1	1	1	6
15000	-543.018658252010596	-549.874146202969996	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585855157839535	0	2	4	7	5	7	5	8	8	7	9	7	9	8	9	10	10	11	12	12	12	15	14	13	15	13	14	19	15	15	17	15	16	16	18	18	17	19	18	19	18	20	21	21	20	23	19	20	20	19	22	20	23	22	21	24	21	23	22	23	25	24	23	24	23	24	25	24	23	26	24	24	26	25	24	28	24	27	26	24	27	26	25	29	28	28	29	31	31	33	39	42	44	45	47	0	1	1	7	2	3	3	4	5	5	6	5	5	5	12	9	9	9	16	17	13	21	21	20	21	18	21	23	23	26	19	27	23	29	29	25	23	29	32	29	29	35	33	40	34	35	27	37	29	23	41	28	38	23	39	54	40	0	47	47	52	53	49	48	54	54	54	51	57	38	60	28	58	65	51	80	54	60	71	63	60	72	64	81	64	83	83	87	87	89	0	0	0	0	91	1	1	3	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	3	1	1	1	2	1	2	3	2	2	2	1	3	1	2	2	3	2	2	2	1	1	2	4	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	5	1	3	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	4
15500	-544.613067169935107	-551.468555120894507	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667348963814660	0	2	5	7	4	6	6	8	8	7	8	8	8	10	10	10	11	10	12	12	14	16	13	13	16	14	13	18	14	16	17	16	16	17	17	19	17	16	18	19	18	20	20	21	21	22	19	20	18	19	21	20	22	22	22	24	22	22	22	24	25	24	23	23	23	25	24	23	24	24	25	25	24	26	23	28	25	27	26	26	26	27	26	27	29	28	27	31	32	34	38	42	44	45	47	0	1	1	1	2	3	1	3	5	5	6	5	5	12	9	9	9	13	13	17	19	19	19	13	18	9	19	32	27	26	26	23	26	38	29	9	23	29	22	34	38	34	36	34	34	44	39	32	34	31	40	28	35	39	47	65	40	0	50	52	52	53	44	48	54	28	54	51	57	53	60	55	58	60	49	80	60	60	60	63	61	83	61	71	74	72	83	87	88	89	0	0	0	0	92	1	1	3	3	1	1	3	2	2	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	4	3	1	1	1	1	2	1	1	1	2	5	2	1	1	1	1	2	1	3	2	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	3	1	1	2	1	4	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2
16000	-535.276482736333605	-542.131970687293006	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715228842704428	0	2	5	7	5	6	7	8	8	8	7	8	9	11	10	10	11	12	13	12	14	15	15	13	16	13	15	18	15	16	18	16	16	17	18	17	18	19	18	20	18	19	18	22	20	22	19	20	20	21	21	19	22	22	22	21	22	21	22	24	25	24	23	22	23	24	24	24	24	25	25	25	23	25	24	27	26	26	26	25	27	28	27	28	28	26	27	30	32	35	39	42	44	44	47	0	1	1	3	2	3	3	4	5	5	6	5	9	5	9	13	13	13	14	17	19	19	19	20	16	13	17	23	18	17	27	23	18	29	34	18	23	34	23	41	34	41	26	49	35	29	39	47	34	37	38	28	49	28	37	39	45	0	50	54	52	53	46	47	54	54	56	51	57	53	60	55	58	54	57	80	54	71	71	63	78	72	54	71	74	55	61	87	88	88	0	0	0	0	92	1	2	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	4	3	2	2	2	2	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	3	2	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	1	1	1	1	2	2	1	1	2	1	2	1	3	1	1	1	1	2
16500	-593.013817110914601	-599.869305061874002	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674365655560145	0	2	6	5	6	7	7	8	8	8	9	8	9	11	9	11	10	12	12	12	11	16	13	13	16	11	15	18	15	15	17	16	16	18	19	18	18	19	18	20	18	18	20	20	20	21	20	20	19	20	21	20	22	23	20	23	21	23	22	23	24	23	22	24	22	24	22	24	23	25	23	26	26	24	23	28	25	27	26	26	27	27	26	28	28	28	27	31	31	35	40	43	43	45	47	0	1	4	1	2	4	4	3	5	5	6	5	9	5	9	17	9	13	16	16	13	16	19	20	21	13	23	23	26	13	19	23	18	29	22	32	23	29	32	34	29	29	33	42	29	49	28	39	41	32	34	29	40	37	22	47	34	0	31	32	37	53	34	65	28	50	37	44	51	46	52	54	58	47	51	80	56	28	60	63	71	54	54	81	72	72	83	87	83	89	0	0	0	0	92	1	1	1	3	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	3	2	1	2	3	2	4	1	2	2	2	1	3	2	1	2	2	2	2	1	3	1	2	1	1	2	2	2	1	3	2	1	1	1	2	4	3	1	2	1	2	2	2	2	1	2	2	1	1	2	1	2	2	5	1	2	2	3	2	1	1	1	1	2	2	2	1	1	1	1	2
17000	-537.468828628450296	-544.324316579409697	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717656330076861	0	2	5	7	5	6	4	7	9	7	7	8	9	10	10	10	11	12	13	13	13	16	14	13	14	14	15	19	15	17	18	16	17	18	18	18	18	18	18	19	19	20	21	21	20	21	21	19	18	21	21	20	22	21	21	23	22	23	23	23	24	24	23	23	21	25	24	25	23	25	25	23	25	26	25	28	25	26	25	25	27	28	27	29	29	28	29	30	30	34	37	43	44	45	47	0	1	7	3	2	3	1	3	10	5	6	2	5	12	13	13	9	13	13	13	18	19	19	13	21	18	23	23	19	18	32	23	26	29	29	25	23	29	32	29	29	40	33	41	41	41	39	37	29	28	29	37	35	39	28	54	34	0	50	54	52	53	53	55	37	50	56	51	51	46	28	55	58	54	51	80	56	28	60	63	71	19	55	71	74	72	83	72	83	89	0	0	0	0	92	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	1	1	2	2	2	1	2	1	2	1	1	1	2	1	2	1	2	2	3	2	2	2	2	1	2	2	1	2	1	1	1	2	1	2	1	2	1	2	1	1	2	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	1	3	1	1	1	8	2	2	2	2	1	3	1	2	1	1	1	1	2
17500	-566.418215894905529	-573.273703845864929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659536553758287	0	2	3	6	5	6	6	9	7	7	8	8	8	11	9	10	10	10	10	12	13	15	15	13	16	14	14	19	15	16	18	16	16	17	18	19	17	18	18	19	18	19	20	19	20	22	20	20	20	20	22	20	20	21	22	23	22	22	23	22	25	24	22	21	23	24	24	25	24	26	23	25	24	26	24	27	25	26	26	25	28	27	28	28	27	25	28	30	32	34	39	41	45	45	47	0	1	1	1	2	3	3	7	5	5	4	5	5	12	9	13	9	13	13	16	19	19	19	20	26	18	16	37	18	20	33	23	18	29	29	25	32	29	22	34	29	38	33	34	35	34	39	37	34	28	35	23	29	32	48	52	53	0	52	48	56	53	53	39	64	50	28	35	57	62	60	54	58	65	51	80	56	71	52	63	78	55	72	79	56	55	72	87	83	89	0	0	0	0	91	1	1	2	2	2	2	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	2	2	1	1	2	2	1	3	2	1	1	3	1	2	1	1	3	1	1	2	1	2	1	1	2	1	2	1	1	2	3	3	3	1	1	1	1	2	2	1	2	1	1	1	1	2	4	1	1	1	2	1	2	1	2	1	2	3	1	1	2	2	1	3	3	1	1	2	1	1	1	1	1	4
18000	-562.381660274195610	-569.237148225155011	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737132754775811	0	3	5	6	5	7	7	8	9	6	9	8	7	10	10	9	10	10	12	12	13	15	13	14	14	14	13	18	16	13	18	17	15	18	16	18	18	17	19	19	18	18	21	21	20	21	21	20	19	21	20	19	21	22	20	24	20	22	22	24	24	24	22	22	23	24	25	25	24	26	23	25	25	26	24	28	24	27	26	26	28	28	27	28	28	27	28	30	30	32	40	43	43	46	47	0	1	1	2	2	3	4	4	13	5	6	5	5	12	9	13	13	13	18	18	17	19	19	20	18	20	19	23	5	17	32	23	18	38	27	26	23	35	32	38	38	38	33	34	34	49	28	32	34	28	34	32	35	39	37	54	41	0	32	71	52	46	40	47	47	32	47	75	57	46	37	37	58	54	51	80	71	60	71	63	60	54	72	60	74	72	72	87	87	89	0	0	0	0	91	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	2	6	2	1	2	2	1	2	2	2	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	2	2	1	1	2	3	1	2	2	2	2	1	2	3	1	1	2	1	3	2	2	1	2	1	1	2	1	1	1	1	1	1	1	2
18500	-512.312246529767322	-519.167734480726722	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693869423395843	0	4	5	7	6	6	3	8	7	8	8	8	9	8	10	11	9	12	13	13	13	14	14	13	14	14	15	18	15	15	18	16	15	17	19	19	16	18	18	20	18	19	20	21	20	22	21	20	19	21	20	21	23	21	20	23	22	22	21	24	25	25	21	24	23	25	24	25	23	26	22	25	25	25	24	26	26	25	25	25	27	27	26	28	28	28	28	29	32	33	40	42	44	45	47	0	1	1	7	2	7	1	3	2	5	6	5	12	9	13	13	9	13	16	18	9	18	19	18	21	13	23	32	21	18	19	23	26	29	29	25	23	29	32	49	29	38	33	35	29	40	39	39	41	32	29	32	35	39	28	47	35	0	37	71	52	46	34	47	54	59	56	75	51	53	59	55	58	54	51	80	56	71	71	53	78	72	72	60	74	72	83	87	88	89	0	0	0	0	92	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	2	1	1	2	1	3	1	3	1	2	1	1	1	3	2	2	1	1	1	2	1	2	1	2	1	2	1	1	2	1	1	2	2	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2
19000	-546.093078530102957	-552.948566481062358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.780743040267652	0	3	4	6	6	5	5	8	7	8	8	8	8	8	10	10	10	11	13	11	14	15	14	13	15	14	15	19	15	16	17	16	16	17	18	18	17	18	18	19	19	19	21	21	20	22	20	19	20	21	21	20	22	21	21	24	20	22	22	24	24	24	21	23	24	25	23	24	22	23	22	25	25	23	23	28	25	26	26	25	27	27	26	28	28	29	29	29	30	33	39	42	44	45	47	0	1	1	7	3	3	3	4	5	5	6	5	9	5	9	13	13	12	18	13	19	19	19	20	21	13	19	33	18	18	19	26	16	29	34	21	23	29	32	29	29	29	33	41	38	49	39	32	29	39	35	32	63	39	47	54	29	0	28	71	59	46	34	54	54	67	39	51	57	38	52	55	58	52	51	80	67	71	71	63	79	72	54	78	74	83	83	83	87	89	0	0	0	0	92	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	1	2	2	3	3	1	2	2	1	3	1	2	2	2	2	2	3	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	2	1	1	1	3	1	1	3	1	2	1	1	1	1	1	3	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	3
19500	-538.600242329460684	-545.455730280420084	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678391191375682	0	3	3	6	5	7	6	7	8	7	8	8	9	10	10	10	9	11	12	11	14	15	13	14	15	13	14	18	15	15	16	17	16	17	19	19	18	19	18	20	18	20	21	21	21	23	20	20	19	20	21	19	21	22	22	22	21	22	22	22	24	24	23	24	23	25	24	23	24	25	24	25	25	26	24	28	26	26	26	25	28	27	26	27	28	28	28	30	32	34	39	42	44	44	47	0	1	1	1	2	4	3	7	10	5	6	5	9	9	17	17	5	13	16	17	17	21	17	20	21	18	23	23	26	18	23	23	16	29	29	25	23	29	23	29	29	34	17	41	34	34	39	37	29	37	35	39	40	47	28	37	35	0	50	52	52	53	35	28	54	50	56	51	57	38	37	28	58	72	68	80	43	60	71	63	78	72	55	71	74	83	83	87	83	89	0	0	0	0	92	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	3	1	2	1	1	3	2	2	2	2	2	2	2	2	2	6	1	2	2	1	1	2	1	1	1	1	2	1	2	1	1	2	1	2	1	2	2	1	3	1	2	1	2	3	3	2	1	1	2	2	2	1	1	1	1	3	2	1	1	1	1	3	1	1	1	1	1	3
20000	-552.753886337085646	-559.609374288045046	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726962919017019	-1	4	5	7	6	6	7	9	7	6	9	9	9	11	10	10	11	12	12	12	13	16	14	13	15	13	13	19	16	15	17	17	16	17	18	19	17	18	19	20	19	19	20	21	20	21	21	20	19	22	20	20	23	22	21	23	21	22	20	23	26	24	22	23	23	24	24	25	23	26	24	25	25	25	25	27	26	26	27	26	27	27	28	26	28	27	29	30	32	34	40	41	43	45	48	0	1	2	3	2	3	3	4	2	2	6	5	9	13	9	12	13	13	15	9	9	19	19	20	21	13	16	22	21	13	23	23	26	27	34	25	23	34	37	41	34	34	33	41	38	49	39	37	38	52	49	32	63	32	37	52	29	0	37	28	50	45	38	47	39	54	56	51	57	62	60	64	58	65	40	80	67	71	60	63	61	72	86	71	74	72	72	87	87	89	0	0	0	0	92	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	2	3	1	1	1	1	2	2	1	3	3	1	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	2	1	1	2	2	1	2	1	2	1	1	2	1	1	1	2	2	1	4	1	2	1	2	3	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3
20500	-533.441403221501901	-540.296891172461301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630734785558615	-1	3	4	5	5	6	7	8	6	7	8	8	8	11	9	10	11	11	13	12	12	15	13	13	16	13	15	19	14	15	17	17	17	17	18	17	17	19	19	19	17	19	21	21	20	22	20	20	19	21	22	21	22	22	20	23	20	22	23	23	25	24	23	23	22	25	25	24	22	24	24	25	26	25	23	28	25	27	26	26	27	27	27	26	28	29	28	29	32	34	39	42	43	44	46	0	1	1	3	2	3	3	3	2	5	6	5	9	12	9	13	13	13	17	13	16	18	16	18	21	13	19	23	19	26	23	27	26	29	29	26	23	29	32	29	29	34	9	41	49	34	32	37	29	32	40	37	38	39	32	39	40	0	50	37	60	53	53	54	55	60	54	75	57	40	43	65	58	65	35	80	56	71	71	63	60	72	28	71	74	72	83	83	88	89	0	0	0	0	92	1	2	2	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	2	1	2	1	1	3	2	1	2	1	1	2	1	2	2	2	2	2	2	1	3	2	1	6	2	1	2	2	1	2	2	1	1	1	2	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	3	2	1	1	2	2	1	1	2	1	2	1	1	4	1	2	2	1	1	2	1	1	1	1	1	2
21000	-562.187592932103030	-569.043080883062430	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569091224484621	-1	2	6	4	5	6	7	8	7	6	8	8	8	8	9	11	10	11	12	12	13	15	14	13	14	12	15	19	14	15	17	16	16	17	19	16	18	19	18	18	16	18	19	21	21	21	19	20	19	21	21	20	21	21	22	23	23	23	21	22	24	25	22	23	24	23	25	24	23	24	23	24	24	24	23	28	23	26	27	27	28	27	27	27	29	29	28	30	31	34	40	42	44	46	47	0	1	1	1	2	4	4	4	5	5	6	5	9	5	9	13	13	13	16	18	18	19	16	20	18	13	23	37	12	17	26	19	23	29	40	25	32	29	32	29	29	41	18	34	35	38	31	37	29	28	38	31	49	39	39	32	38	0	28	23	28	53	53	39	47	50	52	35	51	40	52	55	58	55	49	80	54	60	78	63	78	72	28	78	74	72	83	87	83	89	0	0	0	0	92	1	1	4	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	1	1	2	1	2	1	1	3	2	1	1	1	1	3	1	1	2	1	2	2	3	3	1	1	3	2	2	1	2	3	1	3	2	1	2	1	1	1	1	2	1	1	2	1	1	1	2	3	1	3	3	1	1	2	2	1	1	1	1	2
21500	-584.238507223961506	-591.093995174920906	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629299787184976	-1	4	4	6	6	6	6	9	9	7	7	7	7	8	8	10	10	11	12	12	13	16	14	14	14	13	12	19	16	17	18	17	17	17	19	19	17	18	19	20	18	19	20	21	20	23	20	21	19	22	22	20	21	22	21	23	21	22	21	23	23	23	23	23	24	25	24	24	23	24	25	24	26	25	23	27	23	26	27	26	27	25	27	28	29	28	27	30	31	34	38	41	45	43	47	0	1	1	1	2	1	3	7	12	2	7	2	5	5	12	13	13	16	16	17	18	16	19	20	21	18	16	23	12	26	37	23	26	22	34	25	23	34	22	34	34	38	33	29	35	53	23	39	34	59	34	39	35	28	31	37	35	0	39	28	52	53	51	39	48	50	56	29	57	49	60	64	58	47	40	80	47	60	60	63	78	54	72	60	74	72	72	87	88	89	0	0	0	0	92	1	2	2	3	1	3	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	3	2	2	1	2	1	3	5	4	1	2	1	1	2	2	2	1	1	2	1	1	2	3	1	1	2	1	2	1	3	1	1	2	2	3	1	1	1	2	2	1	1	2	2	2	1	4	1	2	1	1	2	2	1	1	2	1	3	2	1	1	2	2	2	2	1	2	1	1	1	1	1	1	2
22000	-515.118291554959569	-521.973779505918969	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723962438164968	-2	3	5	6	6	7	7	8	7	7	9	8	9	10	9	11	11	12	12	12	14	16	14	14	16	14	15	19	13	16	17	16	15	16	19	18	17	17	19	19	18	20	21	21	20	21	20	20	20	21	22	20	22	22	21	24	22	22	20	23	24	24	22	23	23	25	23	25	23	24	24	25	25	26	24	28	25	27	26	26	27	27	27	28	29	26	29	30	31	35	39	41	45	45	47	0	1	1	3	2	3	4	4	3	5	6	5	9	12	9	13	13	13	16	17	18	19	19	20	18	17	23	23	18	18	32	23	26	29	29	25	23	29	37	29	29	34	33	35	41	38	39	39	34	37	35	32	40	39	47	52	42	0	28	37	39	53	40	39	47	61	47	42	57	46	54	54	58	65	51	80	67	60	61	63	71	72	72	71	78	72	83	72	88	89	0	0	0	0	92	1	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	2	1	2	2	1	3	1	3	3	1	1	2	1	1	2	2	2	3	1	1	1	1	2	1	1	3	3	1	2	2	2	1	1	3	1	1	1	1	2	2	1	1	1	3	1	2	1	1	1	2	1	1	1	3	1	2	1	1	1	1	3
22500	-526.991886869971722	-533.847374820931122	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668865545804790	-1	4	5	7	5	6	6	8	8	6	8	8	9	10	10	11	10	11	12	12	13	14	14	14	15	14	14	19	15	15	18	16	15	17	19	17	17	18	18	19	18	19	19	21	20	22	20	20	19	20	21	21	22	22	21	23	21	22	23	23	25	24	21	23	23	25	23	24	23	24	24	24	25	25	23	27	25	26	26	25	27	27	27	28	28	28	28	29	31	33	39	42	45	46	47	0	1	1	7	2	3	2	7	2	2	6	10	9	12	9	13	13	13	13	17	13	16	19	20	21	13	19	26	22	18	26	19	21	29	29	25	23	29	26	29	29	38	33	49	41	49	39	37	29	28	34	37	38	23	28	37	38	0	50	54	52	53	49	39	55	59	54	40	51	46	60	55	58	28	38	80	67	60	54	63	61	54	72	60	74	83	83	83	83	89	0	0	0	0	92	1	3	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	2	2	1	3	2	1	2	1	1	1	1	1	2	1	2	1	2	4	1	3	2	1	2	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	5	2	2	1	2	2	1	2	2	3	1	1	1	1	2	2	1	1	1	1	3
23000	-546.420243161962844	-553.275731112922244	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652008665990355	-1	3	4	6	5	7	5	8	8	7	8	7	9	9	9	10	10	11	12	12	13	15	13	13	15	13	14	17	15	16	18	16	16	17	18	18	17	19	18	19	18	19	20	22	20	21	20	20	19	21	22	21	22	21	22	22	23	23	22	23	25	25	21	24	22	24	24	24	24	26	25	24	25	25	24	27	25	25	26	26	27	27	27	25	28	28	26	30	30	35	38	42	43	46	48	0	1	1	7	2	3	3	4	12	5	6	5	12	12	9	9	9	13	16	9	19	16	19	20	26	9	12	23	17	26	28	23	17	29	34	21	23	35	26	35	34	29	33	41	35	42	28	37	32	37	49	28	29	47	39	50	51	0	50	52	52	53	38	39	48	59	56	49	57	53	60	47	58	65	44	80	47	60	78	63	78	72	87	60	74	72	72	87	87	89	0	0	0	0	92	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	2	2	4	2	2	2	1	2	4	1	1	2	2	1	2	1	1	2	2	2	1	1	2	2	2	2	2	1	3	1	2	1	1	1	1	1	2	1	2	3	2	1	1	3	1	2	1	2	1	2	1	1	2	1	1	2	1	1	1	1	2	2	2	2	2	3	1	1	1	1	3
23500	-547.348656853741204	-554.204144804700604	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648270866511322	-1	3	4	7	5	7	5	8	9	7	8	8	7	10	9	11	11	11	12	12	13	14	14	12	15	11	15	18	15	16	16	16	16	17	18	18	17	18	18	19	19	20	21	21	21	22	20	20	19	20	21	18	22	22	19	24	22	22	22	23	24	23	23	22	24	24	22	24	23	25	24	25	26	24	24	27	25	25	27	26	28	26	26	28	27	28	28	30	30	34	40	43	45	45	48	0	1	1	7	2	7	3	4	13	5	3	5	5	5	13	9	13	13	14	17	18	19	19	13	12	15	23	23	19	26	16	23	16	29	34	25	17	29	23	29	29	34	33	41	40	40	32	28	34	39	41	32	49	47	32	67	40	0	50	37	52	40	29	47	67	59	28	51	57	53	60	64	58	55	41	63	54	60	71	63	78	72	72	71	65	61	83	87	87	89	0	0	0	0	92	1	2	2	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	2	2	1	1	2	2	3	3	1	2	1	1	2	3	2	2	2	2	1	2	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	3	3	1	1	1	2	2	1	1	1	2	2	3	2	2	2	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	3
