step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73
23500	-377.459144376526865	-386.509987756978205	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987246520501395	-2	3	10	13	6	16	17	29	19	21	16	24	24	33	26	15	18	31	38	31	36	33	36	29	25	33	32	32	35	27	37	41	34	38	40	38	40	35	43	41	40	34	35	39	41	44	36	45	46	47	36	47	40	44	43	52	41	42	43	42	55	44	46	48	57	57	47	50	49	52	48	62	66	0	1	2	3	1	3	5	11	11	11	3	11	17	12	16	1	5	11	8	30	13	6	27	12	7	6	8	30	24	17	8	38	25	20	43	43	26	28	36	26	47	20	18	29	14	43	24	8	34	36	24	57	23	53	47	50	14	43	19	51	50	51	60	36	71	70	62	19	49	55	57	46	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-383.907711976345354	-392.958555356796694	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996703148001800	-5	2	10	17	14	14	19	25	24	18	14	27	24	26	23	24	29	21	27	35	39	38	33	32	31	44	22	32	37	31	34	33	35	38	41	48	30	32	43	47	41	38	36	44	41	35	44	43	43	44	38	44	26	42	44	50	45	50	42	44	36	49	52	50	62	53	45	46	57	52	54	64	65	0	1	2	3	3	3	3	3	4	11	3	7	7	5	10	5	7	4	4	28	38	32	15	16	53	41	10	9	53	8	7	8	53	46	61	39	15	14	42	29	23	37	38	61	32	8	45	20	33	34	32	13	7	14	34	34	43	52	32	51	37	41	55	34	64	45	13	21	52	28	44	69	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-383.696725130221751	-392.747568510673091	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996939703069317	-3	1	10	18	7	20	12	26	26	20	17	13	27	28	24	17	33	23	31	35	36	32	39	37	33	43	34	36	32	37	37	40	37	42	39	45	32	17	35	47	39	38	40	39	38	33	43	45	44	46	40	47	33	36	43	42	47	50	46	41	52	46	38	49	63	42	49	52	53	53	54	67	69	0	1	1	7	2	3	5	6	6	11	12	3	6	6	6	12	8	7	8	9	46	13	25	29	15	23	10	22	8	27	8	29	27	46	39	56	8	7	29	49	53	19	9	46	46	9	46	56	31	48	53	35	8	10	44	30	42	40	33	27	66	39	13	32	69	33	49	36	57	49	57	70	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-370.201647307919870	-379.252490688371211	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999939825940588	-3	3	17	11	13	14	14	27	22	20	18	27	23	28	17	23	25	30	33	29	33	30	34	38	31	35	30	34	33	34	38	38	30	43	33	47	37	31	37	45	47	40	39	41	40	28	37	40	44	35	44	48	40	42	40	47	39	47	39	44	55	50	43	44	63	53	56	52	57	55	53	62	73	0	1	4	1	2	2	4	13	6	7	6	6	11	15	5	3	6	13	10	6	46	12	27	25	10	21	15	38	13	22	10	18	9	43	12	60	21	8	23	55	45	38	35	30	25	16	27	19	42	29	24	64	37	47	46	55	33	42	21	14	41	60	53	32	67	51	56	36	60	64	52	68	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-378.308672424680935	-387.359515805132276	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998845733414490	-6	-3	11	16	5	17	11	26	22	18	17	21	26	28	25	23	24	30	36	31	30	39	38	33	27	30	29	36	35	32	41	42	27	45	38	47	35	37	33	44	47	35	39	43	31	36	43	42	45	42	44	39	42	37	36	49	42	45	38	43	52	47	43	37	59	55	45	50	53	54	48	63	59	0	1	5	3	2	5	5	9	6	7	3	10	4	9	5	4	6	8	25	8	17	30	24	16	9	15	12	4	8	14	64	35	11	22	26	39	15	18	25	28	55	13	46	19	25	24	23	59	28	59	23	21	23	18	45	63	38	43	30	19	49	23	27	26	58	31	30	63	34	71	35	34	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-382.028827885041665	-391.079671265493005	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990500645697509	-2	5	15	15	11	17	18	24	15	22	14	26	27	29	25	23	27	31	37	31	40	23	31	33	30	43	31	37	38	38	35	32	35	37	42	44	40	37	40	49	47	38	34	39	31	43	41	41	38	44	36	44	41	49	41	44	38	47	42	48	56	49	48	49	57	57	42	55	53	48	52	53	57	0	1	5	5	2	3	3	6	2	3	5	11	7	7	2	4	22	8	17	17	33	11	6	10	17	33	8	45	18	8	8	16	22	23	49	34	43	45	32	46	28	23	8	43	16	34	18	27	24	53	43	37	24	47	42	31	18	42	30	30	40	47	45	57	63	69	32	35	50	67	39	59	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-375.767509685214463	-384.818353065665804	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998727072093543	-4	-1	6	19	11	8	3	19	21	18	15	24	28	30	27	20	25	31	38	33	34	28	41	34	32	44	30	38	28	30	38	37	37	36	31	35	35	34	35	44	44	39	34	36	38	40	38	47	43	43	44	43	41	44	35	44	42	50	39	43	53	52	45	44	56	50	55	54	59	55	48	58	70	0	1	1	6	6	7	1	3	10	3	6	11	8	15	10	5	10	8	37	13	13	17	55	12	16	55	10	18	10	9	18	14	18	27	17	13	22	22	25	32	31	29	35	14	21	14	35	33	32	39	43	31	37	45	17	19	21	60	21	28	21	59	28	38	58	64	66	66	41	48	50	70	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-382.762994442997012	-391.813837823448353	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998168652576465	-4	3	17	5	9	10	14	29	17	20	14	20	23	29	23	23	29	30	34	36	39	28	43	33	32	42	31	36	37	26	28	36	33	45	33	37	39	24	40	47	45	35	42	44	33	37	38	43	42	47	37	45	42	46	41	47	43	45	44	50	47	48	52	37	66	50	55	51	55	51	43	64	60	0	1	5	2	2	2	6	10	5	9	2	9	7	12	3	10	38	16	27	38	33	13	27	12	13	21	13	16	45	10	7	27	14	33	13	33	35	10	35	17	37	30	14	42	8	33	35	28	35	45	35	32	51	53	28	43	19	32	55	44	21	42	59	18	50	54	54	41	48	40	47	60	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-389.715501943138861	-398.766345323590201	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982912751548729	-4	3	10	14	10	16	15	28	22	4	20	16	26	30	22	18	32	26	33	25	40	30	41	34	34	41	36	35	32	34	34	34	38	44	41	44	38	31	41	49	33	36	37	43	41	45	43	35	40	42	40	49	37	40	33	43	45	48	37	51	53	52	44	41	57	56	58	51	57	48	49	54	72	0	1	2	5	2	10	2	7	16	1	12	5	15	11	5	3	20	4	6	6	31	13	33	18	3	37	17	8	20	8	13	20	30	53	48	64	18	8	41	44	20	18	32	28	38	49	32	29	5	53	18	63	19	48	8	54	39	50	17	56	56	36	27	19	63	50	58	46	62	50	24	28	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-376.310026310183048	-385.360869690634388	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994444187545438	-4	4	7	14	9	11	20	28	24	16	8	25	21	31	19	23	31	32	32	24	34	34	38	27	33	41	33	34	31	30	35	34	28	42	33	47	37	31	41	51	36	28	41	43	35	46	44	34	39	40	42	44	41	40	45	52	44	49	44	46	46	46	51	48	63	56	57	50	55	50	49	51	71	0	1	1	6	2	2	4	9	10	6	2	13	6	15	4	7	24	20	8	10	8	14	28	10	24	19	9	17	8	9	20	16	6	35	20	43	38	12	17	57	18	7	38	38	17	44	28	38	22	30	37	48	38	18	26	49	31	52	26	39	37	53	53	59	63	61	40	36	57	47	48	57	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-395.244636897906162	-404.295480278357502	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985519283861146	-12	1	13	5	9	20	20	26	14	17	20	24	28	29	17	24	28	31	37	34	35	37	39	32	31	42	35	27	38	27	41	31	34	43	39	49	40	30	32	53	48	31	35	41	37	40	42	34	39	44	38	48	41	25	41	34	43	49	45	53	55	45	45	46	58	56	44	51	54	42	50	58	72	0	1	2	2	2	15	9	11	5	9	3	15	10	12	5	15	11	13	28	28	17	8	33	28	28	14	7	9	27	6	22	8	11	51	12	44	43	16	30	67	46	6	9	27	20	56	30	14	18	26	20	50	21	15	27	8	23	53	49	23	36	29	34	19	60	67	49	44	58	29	18	51	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-380.714978358656026	-389.765821739107366	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990399381425655	-4	0	13	15	13	9	12	29	23	17	17	25	28	27	26	24	28	27	36	28	35	34	38	31	21	39	37	22	33	36	43	36	35	38	42	48	37	33	41	44	46	35	37	43	35	43	43	46	43	44	33	48	32	40	39	53	42	48	48	48	51	49	52	48	49	54	55	56	59	52	50	59	72	0	1	6	5	6	2	2	5	4	5	1	4	9	11	9	3	10	9	38	9	18	16	53	18	11	8	53	10	18	18	51	8	29	17	30	50	24	8	21	26	44	29	38	22	20	18	19	32	23	30	25	23	15	30	24	36	32	44	50	27	50	57	49	39	48	55	61	70	50	58	47	50	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-388.079562225353072	-397.130405605804413	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994328969420257	-5	4	10	15	7	19	15	30	22	21	19	24	25	30	22	18	28	30	33	35	39	39	27	27	27	45	33	34	31	33	39	37	38	38	37	31	35	37	29	50	47	40	35	43	39	34	38	42	39	49	33	48	30	47	42	43	44	45	37	34	52	51	45	33	63	53	54	48	53	48	52	61	67	0	1	5	5	2	7	2	11	6	11	5	4	15	13	16	3	10	12	29	39	37	27	12	10	11	28	8	17	12	12	29	36	51	17	19	23	24	19	9	63	48	20	10	42	14	25	53	60	43	35	16	38	9	21	30	22	43	45	28	12	59	35	34	18	61	49	34	44	56	63	26	68	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-377.063502096894354	-386.114345477345694	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999839625968859	-5	1	15	11	12	18	15	26	23	21	18	24	20	24	26	25	29	33	35	31	34	32	41	27	32	43	33	35	27	33	37	35	37	41	40	46	39	23	37	51	26	38	31	41	37	42	26	43	44	45	41	38	42	37	43	50	47	44	40	51	52	46	44	50	59	51	55	46	50	45	54	67	68	0	1	2	2	2	4	5	6	6	4	5	11	4	10	11	11	13	41	38	47	17	16	32	10	12	59	8	15	6	14	22	9	41	42	20	44	25	11	16	59	7	8	47	14	32	43	14	31	23	25	31	18	28	47	44	48	46	45	27	62	23	59	46	63	56	49	56	42	34	54	48	67	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-398.904737410194741	-407.955580790646081	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996461510926651	-7	2	11	15	13	8	14	25	21	17	21	21	20	22	25	20	27	26	35	33	39	26	34	30	33	40	32	35	31	34	29	39	37	41	37	48	37	29	32	43	45	34	32	35	37	39	44	46	39	42	38	45	35	46	31	39	41	44	45	52	41	51	47	44	61	58	49	54	59	47	43	59	71	0	1	2	3	6	2	2	13	3	3	6	4	3	11	14	2	10	9	38	8	28	10	29	14	31	29	18	13	16	15	12	16	19	28	22	35	19	16	38	28	32	7	13	22	43	20	27	19	25	53	23	20	15	42	7	38	45	49	33	41	44	32	19	19	54	67	59	58	46	29	26	60	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-393.716082047063821	-402.766925427515162	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992705911093961	-4	1	17	14	10	17	15	31	21	19	19	27	21	26	23	25	24	29	39	34	29	31	38	31	32	39	35	26	35	30	36	40	35	40	33	49	35	33	22	42	35	25	42	42	38	41	42	44	44	37	39	41	34	45	30	53	43	46	41	47	55	51	53	46	58	56	34	53	61	50	53	58	73	0	1	4	5	1	7	5	14	3	2	5	13	4	15	13	9	11	42	53	12	6	16	27	17	16	55	21	6	39	11	21	20	25	29	7	26	35	14	7	31	39	4	29	55	53	19	22	38	38	25	55	27	18	34	17	51	8	51	37	45	70	59	36	23	64	62	15	50	44	46	46	62	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-377.756593879855188	-386.807437260306529	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999666726506932	-1	2	12	16	8	19	15	26	20	19	18	15	24	27	23	22	32	29	32	28	38	28	35	36	27	41	28	27	32	33	37	39	35	37	32	42	33	30	45	50	45	38	39	43	29	38	46	46	37	43	38	43	42	41	41	46	38	46	38	49	54	41	52	43	58	43	53	53	60	48	53	61	64	0	1	1	3	1	3	2	15	3	11	12	5	4	16	12	3	14	25	16	8	38	10	27	18	15	22	13	15	15	27	37	49	38	38	13	57	25	16	62	62	54	33	37	49	25	23	59	31	38	32	45	17	49	29	46	42	30	42	27	29	50	30	47	51	39	49	48	47	58	66	48	71	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-389.527474012684536	-398.578317393135876	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984119416182546	-6	4	16	15	11	18	20	23	24	22	12	27	27	30	24	20	27	31	26	31	40	27	39	32	32	34	28	35	37	29	39	40	40	37	39	42	33	34	43	52	44	40	38	43	38	43	43	43	41	43	42	40	41	44	39	46	43	34	43	48	48	48	53	48	60	58	50	51	48	54	58	54	64	0	1	2	2	2	11	2	11	5	6	2	9	8	27	4	5	7	17	10	19	29	9	20	19	22	10	10	18	27	9	22	17	14	24	18	30	12	19	22	43	45	10	12	35	20	58	58	33	28	52	52	20	38	28	30	53	52	12	20	21	51	23	64	44	61	36	51	24	52	60	68	45	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-381.918660989005161	-390.969504369456502	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988341836299240	-5	0	15	9	10	14	15	28	21	19	22	26	14	27	21	22	30	31	26	31	33	35	33	36	26	37	29	32	32	33	33	41	32	41	39	39	37	37	43	48	42	38	35	41	36	46	39	43	38	45	29	44	38	45	38	43	40	48	41	52	48	52	43	50	63	51	54	45	55	55	45	52	63	0	1	4	2	1	4	5	3	6	5	13	13	5	15	7	4	16	19	11	25	8	12	8	51	9	17	16	25	14	15	14	31	8	21	31	25	21	27	35	39	18	3	20	53	14	59	29	22	17	27	16	32	22	49	23	32	20	43	31	29	59	52	30	42	67	59	66	44	68	50	63	34	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-372.259566985989579	-381.310410366440919	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990908113021049	-3	1	7	3	11	19	6	27	11	18	14	25	26	24	26	9	31	31	34	32	37	34	41	38	32	31	35	36	34	34	42	36	34	37	36	47	38	27	39	46	44	35	35	38	33	46	41	43	36	48	44	46	29	45	42	44	44	44	43	54	58	47	53	51	63	49	54	54	58	50	48	58	68	0	1	1	1	7	5	2	10	3	11	16	5	10	11	6	7	13	14	18	6	8	15	17	17	38	14	25	12	53	14	42	26	12	13	20	59	17	10	53	31	21	14	12	14	12	24	19	19	45	49	37	55	6	39	24	49	19	30	27	40	63	56	31	71	67	22	36	66	54	40	51	60	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-391.184104762785694	-400.234948143237034	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969725768104956	-7	1	15	14	9	16	17	28	9	22	19	25	27	32	27	26	20	33	36	33	39	40	36	27	31	42	27	38	35	37	36	38	36	43	38	46	24	34	43	52	44	39	41	46	36	46	41	37	42	43	43	46	30	44	44	53	36	42	43	48	56	48	52	38	60	58	50	56	59	43	49	57	67	0	1	9	9	1	9	3	17	1	4	3	17	17	17	10	4	11	37	18	27	18	19	25	10	16	31	3	45	10	14	8	38	18	8	53	34	6	53	23	55	38	57	33	42	53	45	31	38	53	45	45	54	17	25	57	52	24	30	31	59	21	39	70	20	63	71	70	48	64	18	21	51	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-401.730669409801123	-410.781512790252464	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984998246534520	-8	-3	5	13	14	17	16	20	15	10	20	24	26	30	21	28	24	26	37	32	39	32	39	39	32	38	30	32	24	37	41	39	32	43	41	42	40	34	35	38	41	36	38	45	41	43	30	36	33	46	38	42	37	38	45	51	42	47	33	48	55	53	47	46	50	56	50	52	56	44	52	64	64	0	1	2	3	3	10	10	5	2	2	4	7	6	8	9	11	4	12	47	4	49	13	25	22	16	28	7	8	9	49	23	17	11	25	42	43	53	16	16	59	13	27	22	57	22	25	17	12	9	19	20	22	29	12	48	43	43	31	18	28	51	23	59	37	44	50	34	63	64	37	28	67	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-379.122512805394933	-388.173356185846274	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974424254957720	-1	4	8	15	9	14	18	30	11	23	15	24	25	30	23	19	29	30	30	29	38	28	39	34	31	38	35	34	27	29	31	35	32	39	37	48	41	25	45	49	48	33	42	41	40	42	45	40	41	41	45	44	40	49	34	50	40	48	40	44	52	49	43	44	58	50	56	51	60	50	53	60	65	0	1	2	5	2	5	6	38	1	4	9	16	16	10	6	4	4	29	38	13	19	12	19	31	29	22	14	25	12	10	11	20	13	20	14	34	14	7	31	14	50	38	24	34	32	59	24	33	19	26	53	26	32	44	13	43	31	23	42	24	48	46	23	24	51	51	57	45	36	50	40	66	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-386.569633178188269	-395.620476558639609	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998311271227014	-4	3	13	18	4	10	13	27	16	19	15	25	22	27	26	19	32	30	36	28	27	37	34	33	28	39	20	36	31	34	32	29	34	40	27	42	36	34	43	45	39	36	42	45	43	43	40	40	45	47	30	39	38	47	45	49	42	42	46	54	54	51	45	46	60	43	51	48	48	55	56	55	60	0	1	6	2	1	5	5	9	2	6	3	9	9	16	9	3	15	12	31	4	27	18	14	25	10	20	11	31	14	3	20	16	32	18	10	53	31	10	41	41	42	14	28	28	42	33	25	31	26	46	12	24	29	46	58	57	17	38	57	69	19	45	28	41	56	33	54	49	57	69	60	64	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-381.214365979721379	-390.265209360172719	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977372792097707	-5	2	13	17	11	19	8	26	22	21	21	20	19	32	26	23	23	29	39	31	38	40	39	28	32	40	27	33	29	26	41	42	37	37	28	49	36	36	44	48	39	33	39	37	42	45	45	44	41	43	33	46	35	45	42	47	44	45	40	47	56	55	50	49	51	51	57	51	57	52	56	61	66	0	1	7	3	2	4	2	17	6	4	4	5	7	17	11	10	6	16	25	9	29	35	42	12	30	3	6	30	8	9	38	15	42	17	6	50	24	24	29	19	25	15	18	27	33	22	23	43	27	53	15	48	17	43	51	19	28	21	25	50	66	63	57	55	59	31	36	43	64	34	68	70	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
