step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68
52500	-408.741323320069171	-415.596811271028571	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.471977112062541	-1	0	2	2	4	5	5	7	6	7	9	8	9	10	10	9	10	11	11	11	12	10	12	11	9	12	12	11	12	13	14	14	13	14	13	14	16	16	16	16	17	16	18	18	18	17	17	19	18	19	18	20	20	21	21	21	19	21	21	22	22	23	23	25	25	22	30	31	0	1	1	2	4	1	1	6	1	1	7	3	5	13	7	4	25	9	9	11	7	6	0	13	1	14	9	16	9	27	19	4	16	6	8	19	19	31	12	23	24	32	37	31	37	4	16	37	34	42	17	38	51	46	51	19	39	39	34	46	18	41	51	54	51	0	0	0	1	1	1	1	1	3	3	1	4	3	2	3	2	1	2	2	1	3	3	1	5	4	1	1	5	1	2	1	2	1	1	7	2	4	3	2	3	1	4	1	4	1	1	2	1	7	4	2	2	2	3	2	2	2	2	5	2	3	5	3	5	3	2	2	3	1	1	1
53000	-431.833985946633504	-438.689473897592904	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517207598932052	-1	1	1	2	3	5	5	6	5	8	9	8	8	10	9	9	11	10	10	11	11	11	11	12	9	12	11	12	13	13	12	13	13	12	12	14	15	16	15	16	15	17	17	18	18	19	18	18	18	21	19	21	19	22	21	21	20	21	22	21	23	22	23	24	25	23	31	31	0	1	1	1	1	5	1	4	4	1	12	7	2	12	7	4	15	15	11	1	15	13	0	17	4	11	15	22	20	31	8	7	22	19	25	31	30	1	24	20	8	37	4	33	30	31	43	40	11	16	26	36	43	44	53	35	35	22	44	46	52	41	52	54	62	0	0	0	1	1	1	1	2	1	3	2	1	4	1	1	3	1	2	4	1	1	1	5	2	2	1	1	4	1	1	1	1	1	2	4	1	1	2	1	1	6	1	3	3	1	5	3	3	3	1	1	4	6	4	3	1	2	1	4	4	5	3	1	1	2	1	1	2	1	1	1
53500	-410.648509839117025	-417.503997790076426	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.388331974911427	-1	1	2	3	3	7	5	6	6	7	9	8	7	11	9	9	9	11	11	11	11	10	11	12	12	12	12	11	11	13	13	13	13	13	10	13	15	17	14	17	16	16	19	17	16	18	16	19	18	20	20	19	20	22	22	20	20	22	20	22	23	24	21	24	25	24	30	31	0	1	1	2	1	8	5	1	3	7	8	8	4	10	8	2	1	15	12	11	13	12	0	17	35	7	21	1	12	21	16	13	8	14	1	13	27	31	10	24	24	26	30	24	33	36	26	38	26	13	1	40	38	59	59	15	31	1	32	45	51	61	47	43	62	0	0	0	1	1	2	1	2	1	1	4	2	1	3	1	1	3	2	2	4	1	2	1	2	1	1	1	1	3	1	6	2	2	2	2	2	1	4	4	2	3	3	2	3	3	3	3	2	2	2	1	4	5	9	2	1	1	1	5	3	9	3	2	2	1	3	3	1	1	1	1
54000	-406.049965679477793	-412.905453630437194	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484713263599669	-1	1	0	2	4	6	6	6	6	8	8	8	9	10	11	8	10	11	10	12	10	10	11	12	13	10	13	12	12	13	12	13	13	12	12	12	15	16	16	16	16	14	17	17	16	17	19	18	18	20	20	20	18	20	22	21	20	22	21	21	24	24	21	25	23	23	30	31	0	1	1	3	2	4	1	5	5	7	8	7	11	12	12	1	13	10	1	26	7	16	0	26	35	8	21	12	26	15	17	17	16	14	8	16	25	31	7	37	27	31	28	31	5	1	39	7	19	38	1	53	34	49	42	52	45	1	54	47	58	58	45	59	58	0	0	0	1	1	1	1	2	3	2	1	1	1	1	1	1	2	2	4	1	1	5	1	1	1	1	2	1	2	2	3	1	1	1	1	2	1	3	3	1	2	6	1	2	2	2	3	6	6	1	5	5	3	9	1	2	1	5	1	2	10	1	1	2	2	3	2	1	1	1	1
54500	-384.019629492134186	-390.875117443093586	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.336662755561567	-1	1	1	3	5	8	5	7	6	8	9	8	6	9	10	10	8	9	10	11	9	11	11	13	12	13	13	12	12	12	13	13	13	14	13	14	15	17	16	16	15	15	18	18	18	18	18	17	18	20	18	21	20	20	21	21	21	22	21	23	23	24	24	24	24	24	31	31	0	1	1	2	3	1	1	9	1	9	1	3	4	9	12	1	13	1	1	11	9	6	0	28	21	22	8	8	17	17	2	7	16	22	17	17	31	16	42	25	26	15	38	19	24	19	38	39	1	49	1	51	14	47	28	27	54	51	38	37	30	42	53	59	51	0	0	0	1	1	1	1	2	4	3	1	3	1	5	3	2	1	1	6	1	5	6	1	1	1	1	1	2	1	2	3	2	2	6	5	1	2	3	4	1	3	1	1	1	2	1	5	3	4	1	1	7	1	7	1	6	1	4	4	1	2	2	5	6	4	2	1	3	1	1	1
55000	-386.687731783868173	-393.543219734827574	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.381093906479666	0	1	1	2	4	8	6	4	7	5	9	9	9	11	8	10	10	10	10	11	11	11	11	12	13	12	12	12	12	12	14	13	11	13	14	14	16	14	14	16	16	16	16	15	17	18	19	18	19	20	19	20	20	22	22	21	20	21	22	22	24	21	23	24	24	25	30	30	0	1	1	1	4	8	3	4	8	1	9	9	9	8	7	4	7	15	8	11	7	12	0	11	7	20	12	8	8	13	33	7	4	14	12	16	39	8	3	35	1	11	19	30	24	31	25	11	44	33	24	42	13	45	28	33	36	35	33	43	39	41	37	55	63	0	0	0	1	1	1	1	1	2	3	1	2	2	1	1	1	5	2	5	1	1	2	1	2	1	1	2	4	1	1	3	3	1	2	3	6	1	2	2	1	5	6	1	8	5	3	2	2	2	2	6	3	5	4	2	6	2	7	5	3	3	7	4	5	2	4	2	1	1	1	1
55500	-369.054482113970437	-375.909970064929837	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.374367437354655	-1	0	2	2	3	8	6	7	5	7	9	8	9	10	11	10	11	10	11	12	12	10	11	12	13	13	10	12	12	13	13	13	14	13	13	14	16	15	15	16	17	15	17	17	17	18	19	18	18	21	19	20	21	21	22	21	19	21	20	21	22	23	23	23	25	25	30	30	0	1	1	2	2	9	4	5	3	1	1	3	7	1	12	1	12	9	1	17	14	12	0	27	9	29	10	1	9	23	12	11	19	14	8	31	15	28	27	9	35	36	16	38	27	43	41	42	31	38	41	49	47	28	45	46	46	41	31	19	47	51	51	50	63	0	0	0	1	1	2	1	2	1	2	2	1	3	5	2	1	6	1	5	1	3	4	1	1	1	1	1	3	1	2	9	3	1	3	2	1	1	3	1	1	1	2	7	2	1	4	1	3	1	1	2	3	3	1	1	1	4	4	2	1	2	2	4	2	3	2	1	1	1	1	1
56000	-363.048530927592196	-369.904018878551597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.355528810823901	0	1	2	2	5	8	4	7	6	7	9	8	9	11	11	8	9	10	8	11	11	10	12	11	10	12	12	12	13	13	13	11	14	14	11	14	15	16	15	17	17	16	19	17	16	19	17	17	19	19	18	18	19	21	20	22	20	23	21	22	23	23	22	24	25	24	30	32	0	1	1	1	4	1	1	4	7	1	8	8	16	1	8	1	4	10	4	17	1	19	0	16	17	11	14	19	32	32	19	1	19	12	8	31	6	33	30	21	35	23	38	38	20	33	38	29	44	33	1	37	6	38	52	34	52	63	19	41	41	35	17	50	62	0	0	0	1	1	1	1	2	3	2	3	1	4	1	1	1	5	1	4	2	1	2	1	6	1	1	1	1	2	1	3	1	1	3	4	4	3	2	1	3	2	1	2	4	3	1	1	3	2	1	2	1	2	8	2	5	4	1	4	1	1	5	2	2	7	6	2	1	1	1	1
56500	-395.437498978359258	-402.292986929318658	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.399793592904551	0	1	2	3	4	5	5	5	7	7	10	8	8	12	10	9	10	10	11	11	10	9	11	12	13	13	12	12	13	14	13	14	13	12	13	13	15	15	15	16	16	17	19	17	18	18	19	17	19	20	19	21	21	19	21	21	20	21	21	23	23	23	23	24	24	24	30	32	0	1	1	2	1	4	1	4	5	3	1	8	4	1	7	1	4	12	16	1	1	9	0	16	9	19	1	1	1	34	1	27	16	15	11	16	19	19	23	35	22	19	38	37	48	36	48	33	31	43	48	29	48	38	46	47	38	35	50	44	48	30	51	59	41	0	0	0	1	1	1	1	3	1	2	1	2	3	5	2	2	5	3	3	4	1	1	6	5	1	1	2	3	2	6	8	5	1	7	2	2	1	1	2	1	2	2	2	6	3	2	1	1	1	1	2	3	1	1	4	2	2	1	1	2	3	1	3	3	3	2	1	5	1	1	1
57000	-375.060633098758672	-381.916121049718072	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513564755712302	0	1	2	3	4	8	5	7	5	8	9	9	9	11	11	8	10	10	9	12	11	10	12	12	12	12	11	11	13	14	13	13	12	14	14	14	15	16	15	17	16	17	18	15	16	17	18	18	16	19	19	20	21	20	22	21	19	22	21	22	23	24	24	24	24	24	31	32	0	1	1	1	4	4	4	7	4	4	1	8	5	13	10	4	19	9	1	10	6	5	0	9	13	21	8	8	21	20	13	10	19	20	26	16	29	31	29	20	10	14	4	4	32	17	45	44	31	46	35	35	51	48	52	43	38	12	31	48	53	58	24	54	51	0	0	0	1	1	1	1	1	3	1	1	1	3	4	1	2	1	1	2	1	2	4	2	2	3	1	3	1	1	2	1	1	1	2	3	1	1	1	2	1	1	1	3	4	3	4	4	1	3	1	1	2	1	2	2	1	1	1	1	2	5	3	2	1	2	5	2	4	1	1	1
57500	-405.148553832739367	-412.004041783698767	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560603861619004	0	1	1	3	4	5	5	6	6	7	8	8	8	10	10	9	10	8	10	11	11	9	11	12	12	12	12	9	10	11	13	14	13	13	13	15	14	15	15	17	17	17	18	17	16	17	16	18	18	18	19	20	20	22	21	21	20	23	21	22	24	24	22	24	23	25	29	30	0	1	1	2	2	1	4	5	6	7	8	5	9	18	10	12	18	1	28	11	10	7	0	28	22	5	21	12	11	18	4	25	12	23	30	31	25	31	33	36	18	39	44	33	18	31	27	35	30	38	35	43	32	59	49	41	43	51	42	52	51	60	30	54	41	0	0	0	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	6	1	2	1	2	1	1	2	3	1	1	1	1	5	2	1	1	1	1	1	1	1	1	4	1	1	2	4	3	2	2	4	2	2	1	3	1	1	2	1	3	2	1	2	2	4	1	4	1	1	1
58000	-402.983741910660456	-409.839229861619856	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513944788297892	0	1	2	2	4	6	5	6	7	8	9	9	8	11	10	10	9	10	11	10	12	10	11	12	12	12	12	12	11	14	13	14	12	14	13	13	14	15	15	16	16	17	19	17	18	19	18	18	18	19	20	21	20	21	21	21	20	21	21	19	22	24	23	24	24	23	31	31	0	1	1	1	4	1	1	5	6	7	13	6	8	9	10	4	9	10	1	4	15	6	0	8	12	7	10	16	17	11	1	9	16	21	4	19	24	31	28	25	35	40	44	19	19	34	44	37	38	24	34	45	44	16	50	53	50	45	50	38	60	51	35	13	63	0	0	0	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	2	1	2	7	4	1	2	1	3	1	3	1	2	1	2	5	3	1	1	4	1	1	1	1	2	2	1	1	3	2	3	1	2	1	3	2	2	1	5	1	1	1	1	1	2	1	3	4	8	1	1	1	1
58500	-419.305532719355995	-426.161020670315395	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.415141472822784	0	1	1	2	5	7	6	5	7	7	9	8	8	12	9	9	11	9	10	11	11	9	9	11	12	12	12	12	11	13	14	12	12	14	11	14	14	17	14	15	17	16	18	16	17	17	19	19	18	21	19	20	20	20	20	19	19	22	21	22	22	23	24	23	23	23	29	31	0	1	1	1	1	4	3	1	8	4	12	2	7	15	10	1	15	1	1	12	15	10	0	18	22	7	21	8	3	17	9	8	19	19	12	19	16	19	32	17	26	29	45	12	30	19	34	34	19	49	12	51	51	48	14	23	35	52	54	48	1	41	12	59	17	0	0	0	1	1	1	1	2	2	3	3	1	3	1	3	2	2	1	6	2	4	5	2	1	1	1	1	1	3	1	2	5	2	4	4	1	2	1	3	3	4	1	2	3	2	1	4	1	3	2	2	5	2	7	1	1	1	4	6	3	1	1	1	8	2	9	1	3	1	1	1
59000	-450.576000906764421	-457.431488857723821	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.451927692329719	-2	0	2	0	4	6	5	6	4	7	8	8	8	12	11	10	10	10	10	12	11	10	11	11	11	13	9	12	10	13	13	14	14	13	12	15	13	16	15	16	17	16	19	17	17	19	15	17	18	20	19	20	19	22	22	20	19	23	21	22	23	24	24	25	24	24	31	32	0	1	4	1	1	9	4	9	2	8	8	9	4	12	27	13	13	7	8	17	10	10	0	22	27	6	8	19	13	23	1	4	16	6	1	8	27	33	26	9	21	33	38	16	30	13	24	20	19	16	41	38	32	46	40	38	42	45	47	35	1	60	55	59	13	0	0	0	1	1	1	1	2	1	3	1	2	1	1	2	5	3	1	2	1	2	2	1	2	2	1	1	1	4	1	2	2	1	7	8	4	4	7	3	1	2	1	7	3	1	1	4	2	5	2	3	4	6	1	1	2	2	3	2	1	3	4	5	10	1	1	2	5	1	1	1
59500	-442.515542307133842	-449.371030258093242	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.354395004970914	0	1	2	2	4	5	6	6	5	7	9	7	9	11	11	9	11	9	11	11	11	9	11	12	11	12	10	12	13	14	13	14	13	13	11	14	16	16	15	16	16	15	19	17	18	16	18	18	18	19	20	21	19	21	21	22	20	21	20	22	21	23	23	24	24	23	28	31	0	1	1	2	4	1	9	5	2	4	7	4	10	22	1	5	18	7	9	4	1	2	0	11	12	12	10	8	27	24	4	1	4	19	18	1	29	1	36	35	12	27	16	19	32	33	19	33	13	44	37	50	39	53	45	55	50	51	34	48	1	41	41	50	62	0	0	0	1	1	1	1	1	2	1	1	2	2	2	1	1	2	6	2	1	1	3	4	7	3	1	2	2	2	3	4	2	1	7	6	6	1	1	6	1	6	1	2	5	3	4	2	2	1	3	2	4	2	3	1	1	1	1	1	1	1	4	1	10	3	4	3	1	1	1	1
60000	-392.108842828018112	-398.964330778977512	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.416699193814516	0	1	2	3	4	7	6	5	6	8	6	8	8	10	10	9	9	10	10	12	11	10	11	11	13	11	12	13	13	13	14	14	13	13	13	14	14	15	15	16	16	16	17	16	17	18	17	18	19	20	19	18	20	20	20	21	18	21	22	21	24	23	23	25	24	24	28	31	0	1	1	3	1	8	1	3	5	11	1	3	11	1	8	1	11	17	16	12	22	16	0	11	27	4	21	16	17	24	1	24	26	23	1	4	7	12	21	31	12	36	44	36	13	38	8	41	40	38	35	36	39	47	44	44	17	41	54	51	1	60	51	1	63	0	0	0	1	1	1	1	2	1	2	1	1	2	3	3	1	6	2	4	1	1	1	1	1	1	1	3	1	5	1	2	2	1	6	2	1	1	5	4	3	3	1	1	4	1	1	1	5	2	5	1	2	3	4	1	2	2	3	3	4	3	1	1	10	1	2	11	1	1	1	1
60500	-426.795495635420650	-433.650983586380050	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.350594992255386	0	1	2	3	4	7	5	7	6	8	10	8	9	12	10	9	11	9	11	12	9	11	12	12	12	12	12	11	11	13	13	13	13	10	13	14	14	13	14	16	17	16	19	17	17	18	19	17	18	19	19	21	20	20	21	22	19	22	21	21	23	24	22	22	23	25	28	32	0	1	1	2	1	5	1	1	3	7	7	9	6	13	21	1	10	1	1	1	9	15	0	12	21	34	1	16	18	17	12	12	9	13	17	31	10	16	17	39	38	39	33	33	22	33	29	28	38	16	40	45	49	43	45	43	27	41	42	44	41	26	1	1	41	0	0	0	1	1	1	1	2	1	3	3	1	2	2	1	1	2	1	4	2	4	5	5	1	1	1	1	1	1	5	1	1	1	3	3	3	1	1	1	3	4	2	1	2	1	3	2	2	3	4	3	3	4	1	2	1	1	2	1	4	2	3	2	4	7	9	10	4	1	1	1
61000	-394.588214030689812	-401.443701981649212	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523978593153817	-1	1	1	2	4	7	4	6	6	8	8	8	8	12	8	8	10	9	11	10	11	10	12	12	12	13	13	12	13	13	11	11	12	13	14	14	15	16	14	17	15	17	18	17	17	17	19	17	18	21	17	19	21	20	20	21	19	23	22	23	21	23	23	22	22	25	29	32	0	1	1	1	1	4	3	5	3	4	4	5	9	17	9	9	10	12	13	9	20	18	0	19	1	4	31	19	20	6	4	13	31	5	26	31	27	19	11	24	11	35	38	19	18	9	40	37	26	40	35	15	52	38	51	35	42	55	54	43	51	65	56	1	51	0	0	0	1	1	1	1	2	2	1	1	3	3	2	2	1	1	1	1	1	1	1	3	1	1	1	1	5	4	1	1	2	3	5	1	1	4	1	1	2	2	2	2	4	3	1	3	3	5	1	1	3	1	2	6	1	2	1	3	2	2	1	3	2	1	2	10	1	1	1	1
61500	-392.163057544461822	-399.018545495421222	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.324960665720013	-1	0	2	3	4	7	5	6	6	7	8	9	8	11	11	10	11	11	11	10	11	11	11	12	12	12	12	12	13	13	12	13	14	13	13	13	14	16	15	16	17	17	18	17	16	19	18	17	17	20	19	20	20	22	22	20	18	22	19	21	23	24	22	25	24	24	30	31	0	1	1	2	1	4	1	5	2	1	5	8	1	16	9	1	9	9	1	13	5	11	0	12	1	20	1	1	21	18	12	7	24	22	4	1	29	31	6	23	35	15	28	38	34	45	33	38	16	19	35	39	47	1	41	17	24	41	38	45	22	63	51	13	63	0	0	0	1	1	1	2	2	2	3	1	3	4	2	2	6	1	4	7	2	3	5	1	4	2	1	2	5	1	6	7	1	1	1	4	1	1	4	4	1	3	3	3	2	3	3	1	1	1	2	1	2	4	3	2	1	10	2	5	4	2	2	3	7	1	2	9	1	1	1	1
62000	-382.432671035653584	-389.288158986612984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.426199587943623	0	1	1	3	4	7	4	6	6	7	9	8	9	11	11	7	11	11	11	11	10	10	10	12	13	11	12	12	13	14	13	13	13	13	14	13	15	17	16	17	16	17	17	17	17	18	18	17	18	20	20	19	20	21	22	21	20	23	20	23	24	23	22	23	24	24	30	32	0	1	1	3	1	1	1	7	5	1	1	2	6	1	10	1	8	1	16	9	1	12	0	6	15	9	7	1	20	28	19	27	19	27	1	16	34	1	34	23	21	25	19	22	28	35	37	30	38	28	30	49	25	16	53	27	41	41	24	56	1	63	51	46	63	0	0	0	1	1	1	1	2	2	2	1	1	3	3	3	1	5	2	3	2	4	3	3	5	1	1	3	1	2	4	4	1	1	1	1	1	1	8	2	1	9	1	3	3	1	3	2	2	2	1	1	1	3	3	1	3	8	1	4	2	3	5	1	10	1	1	2	1	1	1	1
62500	-429.371324932391985	-436.226812883351386	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.423015468623043	-1	0	1	3	5	7	3	5	6	6	9	9	7	12	10	10	9	8	9	11	11	11	12	11	12	11	12	13	12	13	13	12	12	14	11	13	14	16	15	17	16	17	19	16	18	19	18	19	16	20	18	20	19	21	20	22	20	22	20	23	22	24	22	24	24	23	31	30	0	1	1	1	2	5	1	7	5	1	8	6	9	21	12	17	9	9	1	4	11	9	0	10	26	16	9	4	7	12	4	21	22	26	9	19	28	19	24	18	29	39	5	31	44	19	38	49	9	16	21	15	47	47	49	38	22	51	49	47	41	63	51	53	41	0	0	0	1	1	1	2	3	1	1	1	1	3	2	1	1	1	1	1	2	1	6	3	1	3	1	2	1	1	3	7	4	3	5	1	1	1	3	2	1	4	2	4	2	1	7	2	1	5	1	1	5	3	3	4	1	2	2	2	4	3	1	2	2	1	1	2	4	1	1	1
63000	-362.846346406729765	-369.701834357689165	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.464584221491236	-1	1	1	2	4	7	6	6	5	7	9	9	9	11	10	9	11	9	11	12	11	10	11	13	12	13	13	12	12	14	14	13	13	14	13	14	15	16	14	15	15	17	18	17	17	18	18	18	18	21	18	20	20	21	20	22	20	23	21	22	22	22	23	23	23	24	31	30	0	1	1	3	4	8	1	2	5	4	10	6	3	3	4	1	11	10	22	17	11	12	0	17	14	12	21	8	4	27	19	7	1	29	13	16	6	31	19	36	17	20	38	38	37	31	36	28	33	38	41	11	47	38	44	50	45	41	53	53	51	51	51	59	61	0	0	0	1	1	1	1	1	1	4	2	1	3	1	1	3	5	5	4	1	2	1	1	1	1	1	1	1	2	1	4	2	1	2	3	9	1	2	3	5	1	1	1	2	2	1	1	1	2	2	3	4	2	1	4	1	3	1	1	1	4	1	1	2	2	2	2	1	1	1	1
63500	-349.070130063762463	-355.925618014721863	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560352725399001	0	1	1	3	4	7	4	3	5	7	9	8	9	11	10	8	11	11	10	12	9	10	12	12	12	13	10	12	11	13	13	13	13	11	14	12	15	15	13	16	17	17	18	16	17	17	18	17	19	20	19	20	20	20	21	20	20	22	21	22	24	23	22	25	22	24	30	31	0	1	1	3	1	8	3	2	8	4	10	10	6	21	21	2	15	12	1	34	1	21	0	19	27	28	11	19	4	14	22	12	1	11	12	1	31	19	13	12	35	40	44	38	38	33	23	40	22	31	41	47	41	49	49	47	41	53	54	49	51	65	41	59	51	0	0	0	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	5	1	2	4	1	4	1	1	1	1	1	1	1	4	1	2	3	6	1	2	7	1	3	2	3	2	1	1	1	1	2	2	1	4	3	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1
64000	-385.149669966892191	-392.005157917851591	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520988172105922	-1	0	2	3	5	7	4	5	7	8	9	9	9	10	11	7	11	9	11	10	10	10	11	12	12	12	12	12	12	12	13	14	13	13	13	14	16	16	15	16	16	17	18	15	17	18	18	17	19	20	20	20	21	21	20	20	18	22	21	22	21	23	22	25	24	24	30	30	0	1	1	2	1	4	1	4	8	1	8	6	5	1	22	1	14	7	1	7	10	18	0	15	10	14	18	12	7	23	1	25	16	28	11	13	35	16	29	12	35	36	45	19	44	19	45	34	16	43	41	46	55	42	37	19	40	61	49	37	37	63	51	54	56	0	0	0	1	1	2	1	2	2	2	2	1	3	2	1	3	4	1	2	1	2	3	3	1	1	1	1	2	1	2	2	5	1	7	1	3	1	2	2	1	4	1	3	1	1	1	1	1	3	1	2	7	1	1	2	1	1	2	4	1	1	1	3	4	1	1	2	2	1	1	1
64500	-401.232294243006493	-408.087782193965893	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.402157533480486	-1	0	1	2	3	7	4	7	6	6	6	7	8	11	11	8	9	10	10	12	10	10	11	11	13	12	13	12	12	14	12	13	13	10	13	15	15	17	15	16	16	16	19	15	17	19	19	17	18	19	19	19	20	20	21	21	20	23	20	22	23	24	20	23	24	25	30	31	0	1	1	2	1	1	1	4	1	7	7	11	7	9	1	5	12	9	4	13	7	12	0	12	26	21	7	1	22	31	1	31	1	13	24	16	12	44	29	25	21	44	38	19	28	36	39	22	31	38	41	14	39	44	44	27	36	48	42	59	10	63	51	54	27	0	0	0	1	1	1	2	2	5	3	3	3	1	1	1	2	2	6	3	1	2	5	2	3	2	1	2	1	1	5	5	1	2	7	1	4	1	1	4	4	1	1	2	2	1	1	2	2	2	2	4	3	1	1	5	3	3	2	4	2	4	2	2	10	2	1	2	6	1	1	1
65000	-374.482208086782691	-381.337696037742091	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.453608596426652	-1	1	1	2	2	8	5	7	6	8	8	7	8	11	9	8	11	9	10	11	10	11	11	11	13	11	12	13	12	13	14	13	11	13	13	14	14	16	15	16	16	16	19	18	18	18	18	19	18	20	19	20	20	21	20	21	21	21	22	21	23	23	23	23	23	25	29	31	0	1	1	3	1	2	5	7	2	7	4	7	2	10	1	1	15	13	16	8	10	9	0	10	9	10	10	19	21	22	16	13	1	21	15	17	6	26	35	30	35	35	38	38	32	31	40	39	17	44	41	47	38	49	44	55	42	30	50	43	1	51	47	59	51	0	0	0	1	1	2	1	2	4	1	1	2	2	3	2	3	1	5	4	1	1	1	2	2	3	1	1	3	2	1	2	2	1	3	2	7	1	2	2	3	2	1	2	1	1	2	1	2	2	1	2	3	1	2	1	2	1	1	1	2	3	1	1	11	2	3	1	2	1	1	1
65500	-439.363530697974625	-446.219018648934025	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.368449915981500	-1	1	1	2	4	7	5	7	6	6	9	8	9	10	9	6	11	8	8	11	11	10	11	10	11	13	12	12	13	13	13	14	13	14	13	14	15	16	15	16	15	16	18	17	17	17	19	16	18	20	20	19	19	22	21	21	20	23	22	22	23	23	23	25	25	24	30	31	0	1	1	2	1	4	4	2	2	1	1	16	9	9	1	4	19	4	1	8	10	19	0	11	10	17	25	9	15	24	19	25	16	28	27	31	33	31	35	36	29	35	19	33	30	37	20	32	1	38	52	37	36	50	37	52	40	57	22	43	8	56	6	49	41	0	0	0	1	1	1	1	2	3	2	3	2	2	5	1	2	2	5	2	1	3	4	2	3	1	1	1	3	1	1	3	4	2	3	2	5	1	1	1	2	2	1	1	1	1	5	2	2	1	3	2	8	2	1	2	3	1	3	1	2	3	7	2	11	1	9	3	4	1	1	1
