step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10
62500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.292356808213813	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
63000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.310508301854146	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
63500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.178203558724701	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
64000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.478273023259769	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
64500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.413055622467729	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
65000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.396852972051890	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
65500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.230520518129852	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
66000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.351323046418331	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
66500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.342336129170713	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
67000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.458234670711178	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
67500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.455501969410360	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
68000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.274193066122948	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
68500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.433892894767910	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
69000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.391050432723352	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
69500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.331705826532460	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
70000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.375929266940405	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
70500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.496090038870394	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
71000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.410222336843071	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
71500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.312518654224177	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
72000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.338260626253461	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
72500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.265528815826013	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
73000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.188967453701286	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
73500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.399254333135402	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
74000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.225724657664289	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
74500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.360442540930174	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
75000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.392770309230013	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
75500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.198336245855189	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
76000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.458777797176900	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
76500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.259733368898321	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
77000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.364404022545714	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
77500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.246519472338359	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
78000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.273792780391113	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
78500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.434115712072160	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
79000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.289759411630965	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
79500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.243215636775503	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
80000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.505620769809333	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
80500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.236434910171450	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
81000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.466633572742299	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
81500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.385150568228182	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
82000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.364174629383456	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
82500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.352452543803379	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
83000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.287934545278295	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
83500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.239885020277401	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
84000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.374517017966451	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
84500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.308901234081266	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
85000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.423594038995435	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
85500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.432525307307359	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
86000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.431627501545256	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
86500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.220442934758978	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
87000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.435722301705752	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
87500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.260119181469977	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
88000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.379326085322270	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
88500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.305415024989416	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
89000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.426602553578506	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
89500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.348725753375907	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
90000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.243872734395696	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
90500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.369162862183139	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
91000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.359092147022393	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
91500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.396905490689726	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
92000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.331240234657434	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
92500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.367412331586223	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
93000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.405847733737073	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
93500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.305807961175355	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
94000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.311428165124399	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
94500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.475824770777667	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
95000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.304490469701571	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
95500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.347301197891988	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
96000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.260028328570386	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
96500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.401904567866407	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
97000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.289492372606793	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
97500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.427840884740968	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
98000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.320686090937167	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
98500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.411608924124736	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
99000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.332583149444815	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
99500	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.444982254683117	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
100000	-nan	-nan	-nan	0.000000000000000	0.000000000000000	1.000000000000000	0.358984841916646	-1	2	2	2	3	5	7	6	6	8	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	5
