step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
25500	-605.057387108761304	-603.058428420004134	-1.998958688757223	0.000834416427009	0.000115826151699	0.138810967700988	0.494007013536426	1	-2	0	2	1	2	2	4	4	5	3	4	5	4	4	5	7	7	5	7	7	8	9	7	7	9	5	8	11	9	11	9	9	9	12	10	9	9	12	12	13	13	12	11	13	13	13	13	12	11	11	14	13	16	15	16	16	18	16	18	15	18	21	20	21	25	2	0	2	0	3	5	3	6	6	14	7	2	7	6	7	11	10	11	6	15	1	13	25	27	3	5	3	11	24	27	20	15	21	17	19	27	24	11	44	26	14	50	17	28	50	40	21	36	38	20	30	49	36	24	49	45	26	42	39	47	39	34	52	34	58	60	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	3	2	3	2	1	1	3	3	2	2	1	2	2	3	1	1	4	3	2	3	1	2	3	1	2	2	2	1	5	1	2	2	1	1	2	3	1	2	3	2	2	2	2	4	3	5	1	4
26000	-631.310325550962148	-629.333791565839192	-1.976533985122905	0.000599480591492	0.000085323990089	0.142329862383331	0.364636261224152	1	-1	2	1	3	1	3	3	2	4	3	4	5	4	5	5	7	7	6	6	5	7	8	5	7	8	7	10	11	9	9	10	9	9	12	9	9	11	11	11	12	13	13	12	12	10	11	13	14	13	13	14	15	16	15	15	16	18	17	19	18	15	20	21	22	23	2	0	1	0	1	2	1	2	2	11	3	8	7	8	7	8	9	11	8	7	7	8	27	5	21	8	3	31	24	24	27	21	19	27	24	8	24	27	26	33	12	34	11	34	19	30	11	37	30	28	19	33	45	30	44	28	12	28	29	52	52	40	37	52	49	57	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	3	2	2	2	2	2	1	1	1	2	3	1	4	2	1	2	1	1	4	3	2	2	2	2	4	2	5	2	2	1	4	2	3	3	3	2	1	7	1	3	5	4	4	1	2	2	5	4	4	3
26500	-631.031213052768749	-628.823325006280925	-2.207888046487847	0.000643692474520	0.000072077750363	0.111975443579285	0.512683076222860	1	0	2	2	2	3	3	4	4	3	5	4	4	4	5	5	6	8	5	7	6	8	6	7	6	8	7	10	11	9	11	9	9	9	12	9	10	11	10	11	13	14	13	13	12	13	12	11	12	13	11	14	13	16	14	17	17	16	17	18	16	17	20	19	22	24	2	0	2	0	1	1	1	2	7	3	1	5	7	5	8	12	8	11	14	13	10	21	8	21	14	19	15	18	19	25	33	21	16	12	8	14	19	30	24	25	11	49	30	34	33	34	27	19	11	29	33	39	28	12	49	34	28	26	39	25	49	49	60	41	60	63	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	3	2	1	2	2	3	2	2	3	1	2	2	5	1	1	3	1	3	2	3	3	1	1	2	2	6	1	4	4	3	4	6	3	2	1	2	2	2
27000	-614.202650291601685	-611.977682155341881	-2.224968136259836	0.000795533378825	0.000087638094001	0.110162686235478	0.491414889866629	1	-1	3	1	2	0	3	4	4	5	4	3	5	4	4	4	7	6	6	7	6	7	8	6	7	7	8	9	11	9	11	8	9	9	11	10	10	8	11	12	13	13	12	12	12	13	10	14	12	13	13	13	15	16	15	16	17	18	16	19	16	19	21	20	21	24	2	0	5	0	1	2	5	5	5	8	12	5	15	3	7	5	8	11	12	7	15	8	19	11	5	10	24	24	1	19	36	25	12	26	24	12	24	12	34	12	31	28	35	31	11	12	18	19	36	19	19	31	12	11	49	36	55	56	47	41	48	48	41	58	39	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	6	2	1	1	5	1	2	2	2	3	1	4	1	2	1	1	4	6	2	4	1	3	2	1	5	6	2	3	2	2	3	4	1	3	6	2	4	5
27500	-598.080715018249748	-595.936426467649426	-2.144288550600285	0.000681047098381	0.000081160327811	0.119169919383849	0.343313861913479	2	0	1	1	2	1	2	3	5	4	3	3	5	4	4	4	8	6	6	7	6	6	9	6	7	8	8	8	9	9	12	9	9	10	11	10	10	11	13	12	11	14	12	12	12	12	13	14	12	13	13	13	14	16	16	17	16	17	16	18	15	19	20	20	23	24	3	0	2	0	3	2	3	7	11	5	5	6	7	5	7	12	15	6	12	7	10	15	11	5	11	24	3	24	24	24	19	18	11	30	25	20	25	23	5	14	11	31	25	24	19	27	27	18	29	49	26	1	29	31	33	41	48	16	48	25	36	23	39	34	23	31	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	2	1	1	3	2	2	1	5	2	2	2	2	2	3	1	2	2	2	2	4	5	4	1	3	3	5	2	2	3	3	1	2	7	3	2	4	4	1	7	1	5	2	5	3	4	7	7
28000	-558.455719728806571	-556.366472105694925	-2.089247623111635	0.000616526278314	0.000077700386171	0.126029317653158	0.513493530369646	1	0	1	2	2	2	2	3	4	4	4	3	5	5	5	4	6	6	5	6	4	6	9	7	7	9	6	9	12	8	11	8	9	9	9	9	10	10	12	11	13	12	11	12	11	14	13	13	13	14	13	14	15	16	14	16	17	17	15	17	18	18	20	19	22	22	2	0	2	0	1	3	3	1	6	3	6	5	7	12	21	12	8	11	10	13	7	8	10	11	1	17	21	19	33	11	35	10	19	19	11	18	18	33	11	19	19	28	25	40	35	37	26	28	43	41	28	34	29	28	44	52	34	19	41	18	59	40	40	40	34	61	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	3	1	3	2	1	2	1	2	1	2	2	2	2	1	2	1	2	3	3	1	2	1	1	2	2	2	1	1	1	3	1	3	1	1	5	6	1	5	1	3	4	3	6	3
28500	-593.982193857352968	-591.844631238983766	-2.137562618369167	0.000445793664927	0.000053483983304	0.119974749557918	0.512735723669089	1	-2	2	2	2	3	2	4	4	4	5	5	5	4	4	3	8	8	5	7	7	8	9	7	5	6	7	8	11	8	10	9	9	9	11	9	9	9	13	11	13	14	13	12	12	13	10	14	13	13	14	14	13	16	13	16	16	16	17	18	16	18	21	20	22	24	2	0	2	0	1	1	2	1	7	3	16	5	7	5	2	3	9	11	3	7	7	15	25	11	5	14	7	19	24	26	37	21	12	5	19	30	27	12	5	25	11	28	34	27	25	45	18	28	14	24	45	25	44	45	29	50	18	45	33	45	40	54	62	57	54	65	2	1	3	1	1	1	1	1	1	1	1	2	2	1	3	1	2	2	2	2	2	2	2	2	2	1	4	2	2	1	1	1	2	3	5	1	1	3	8	5	5	3	2	3	3	1	2	2	3	2	1	3	1	3	1	2	4	2	5	4	3	1	1	2	2	1
29000	-631.533994077690181	-629.483875027437648	-2.050119050252561	0.000662082253267	0.000086941127767	0.131314692907651	0.587957364604748	1	-1	2	1	3	3	3	4	4	3	5	4	5	4	5	4	7	7	5	7	7	7	8	7	7	8	6	7	11	8	10	9	10	9	12	9	11	9	12	9	12	13	12	11	11	14	13	14	14	14	14	14	13	14	15	16	15	16	16	18	15	17	20	20	23	23	2	0	1	0	1	2	1	1	3	1	10	3	12	5	7	5	8	11	5	12	2	8	16	16	12	18	13	5	12	5	12	12	6	19	45	11	25	18	31	25	32	24	31	25	23	35	21	24	11	35	32	21	39	25	23	34	52	39	41	41	23	44	54	57	58	60	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	2	5	2	2	1	2	1	1	2	2	2	4	3	2	3	1	1	3	1	1	1	1	2	1	3	3	2	2	3	3	1	3	5	1	4	3	3	1	2	2	2	2	2	4	2	3	2
29500	-546.305657620103830	-544.310349525451556	-1.995308094652301	0.000643740585609	0.000089720447385	0.139373606994698	0.538762435768953	1	0	2	0	2	2	2	4	4	4	4	4	6	4	4	5	8	7	5	6	6	6	9	6	8	9	7	9	12	9	11	10	10	9	11	11	8	10	13	12	12	14	12	12	11	13	14	13	11	14	12	14	14	16	16	14	17	16	16	19	17	18	21	20	21	24	2	0	2	0	1	1	1	7	3	7	6	5	7	5	7	12	8	10	5	15	7	8	11	5	10	14	15	24	18	11	37	34	14	11	23	18	19	34	36	12	23	14	18	34	28	31	40	26	33	29	49	39	34	52	44	35	39	33	29	62	34	51	40	41	40	33	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	3	1	2	3	2	1	3	3	1	1	2	3	1	3	2	1	1	3	2	3	2	2	1	1	1	2	1	1	1	1	2	1	2	1	2	3	2	1	5	2	5	5	4	6
30000	-540.170044532116776	-538.011266419682215	-2.158778112434557	0.000733862999144	0.000086203828888	0.117465833525522	0.496535303012906	1	0	2	1	2	3	3	3	5	4	5	3	6	4	4	4	8	7	5	7	6	8	9	7	7	8	7	9	11	9	11	9	8	9	11	10	11	10	11	13	14	13	12	12	11	13	14	12	13	13	14	14	15	16	16	16	15	18	17	16	17	18	20	21	23	23	2	0	2	0	1	2	3	1	15	5	3	1	19	5	7	5	7	19	5	19	19	6	11	11	16	10	19	24	5	18	24	1	7	11	19	34	24	12	34	39	11	45	31	22	33	45	48	19	39	25	48	19	31	39	31	41	22	23	54	49	37	60	54	54	57	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	3	1	2	3	1	2	4	1	2	6	1	2	2	1	2	4	1	1	4	1	1	2	2	1	1	4	1	3	1	5	2	2	2	1	3	7	1	2	2	1	2	3	4	6
30500	-608.667746383732720	-606.536165819675034	-2.131580564057680	0.000758683333839	0.000091571631620	0.120698093046106	0.451327968126113	1	0	2	1	3	3	3	2	5	4	4	4	5	4	5	5	7	7	5	6	6	6	8	6	8	7	7	6	11	9	11	9	9	9	11	7	9	9	11	12	14	13	11	13	12	14	13	13	13	13	12	14	14	17	15	16	17	17	17	19	17	18	20	19	20	25	2	0	1	0	3	2	1	1	7	1	8	5	7	5	7	12	19	11	2	19	15	9	5	5	36	12	20	12	28	24	18	19	5	18	37	11	19	24	11	16	11	30	28	12	18	26	18	35	12	24	34	33	19	22	38	52	33	49	5	33	29	44	30	34	58	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	2	2	2	2	1	2	1	2	2	2	1	4	4	7	2	2	3	3	3	2	1	3	3	1	3	5	5	4	1	4	2	5	4	2	2	5	5	1	6
31000	-544.345967033083184	-542.242555028923675	-2.103412004159565	0.000557592082475	0.000069254524788	0.124202848218721	0.439894617272872	1	-1	1	2	2	3	3	3	5	5	5	4	6	5	4	4	8	7	5	7	6	8	9	6	8	7	6	9	10	8	12	9	8	9	11	10	10	10	11	11	14	14	13	13	12	14	12	14	12	13	13	14	13	17	14	15	15	18	18	18	17	17	19	19	22	25	2	0	2	0	3	5	5	2	5	7	16	5	19	2	7	5	8	6	1	13	15	9	30	11	11	8	15	24	5	19	24	12	19	3	37	23	28	11	25	19	39	35	18	12	24	43	18	31	25	19	33	49	34	31	29	44	47	50	52	41	40	25	31	19	51	31	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	2	3	1	1	1	1	1	1	2	1	2	3	1	3	3	1	4	1	1	1	3	2	3	2	1	5	5	2	1	3	1	2	4	3	1	3	3	2	1	1	3	2	2	3	5	3	5	5	6
31500	-611.960003348646865	-609.778031515717885	-2.181971832928939	0.000819769801932	0.000094125632507	0.114819589945171	0.482315701813592	0	-1	1	2	2	3	2	3	3	5	3	5	6	4	4	4	7	7	5	7	6	7	9	6	7	9	8	9	11	10	11	8	9	9	12	11	8	11	11	13	13	12	12	12	13	13	13	12	13	13	14	15	13	15	15	16	14	16	17	19	17	18	19	20	23	21	2	0	2	0	1	5	1	3	5	2	3	6	7	3	7	5	8	11	5	15	15	5	13	19	11	17	17	14	28	14	16	17	19	8	19	34	16	34	19	34	26	30	23	39	33	33	39	37	30	30	18	34	33	19	38	37	25	40	49	45	53	49	49	57	40	34	1	1	1	1	1	1	1	1	1	4	1	1	2	1	1	2	3	2	1	1	1	2	2	1	1	1	1	3	1	2	3	1	2	3	4	1	2	1	3	3	2	1	1	1	2	2	2	2	2	1	3	3	1	4	2	4	2	1	2	3	2	2	3	2	5	6
32000	-605.408626521566021	-603.428521043850765	-1.980105477715306	0.000764687322946	0.000108401487444	0.141759231768454	0.449081802687820	1	0	2	1	2	2	3	3	3	5	4	5	6	4	5	4	7	7	5	7	6	7	8	6	7	9	7	9	11	10	11	8	10	10	9	11	9	11	13	13	14	13	13	12	11	14	13	13	13	14	13	15	14	15	15	16	16	17	18	18	18	19	19	20	22	24	2	0	1	0	1	2	3	6	1	14	1	11	2	3	7	5	8	11	5	13	7	8	5	14	3	11	7	19	9	18	11	21	11	27	5	26	25	16	14	38	26	26	35	24	18	5	18	34	31	19	12	18	45	31	5	29	45	50	5	49	5	57	33	33	5	39	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	2	1	1	1	1	2	3	1	2	2	2	1	4	1	3	1	2	2	3	1	1	3	4	1	3	2	1	4	2	7	3	3	1	4	4	3	2	3	5	3	3	2	8	3	8	2	4	4	10	5
32500	-589.366110029298625	-587.246261049173995	-2.119848980124582	0.000782341059455	0.000095553314467	0.122137670408513	0.427161891151211	1	0	3	2	2	2	3	4	5	4	5	4	5	4	4	4	7	7	5	7	6	7	8	5	8	9	8	9	10	10	11	9	9	10	12	10	9	11	12	12	13	13	12	12	11	13	14	13	13	13	12	15	14	16	16	15	16	18	18	18	16	18	20	20	22	23	2	0	1	0	1	2	1	5	16	1	10	6	2	5	7	3	8	19	3	7	24	6	3	5	10	5	1	13	10	27	32	7	11	12	28	5	5	12	45	11	37	24	30	19	23	38	39	38	39	18	45	45	24	26	47	23	42	24	29	34	42	57	39	32	25	44	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	2	1	3	3	2	2	4	3	2	2	1	1	3	2	4	2	3	3	4	1	4	2	4	1	4	2	1	2	1	1	2	1	2	6	3	1	3	2	7	6	3	2	2	5	5	6	7
33000	-583.884199818821116	-581.772682661615249	-2.111517157205909	0.000715325196337	0.000088111858827	0.123177345462037	0.509606460938406	1	-1	1	2	3	3	3	3	5	4	5	4	4	4	4	5	7	7	5	6	6	4	8	7	8	7	6	10	12	9	11	8	9	9	10	10	10	11	13	12	13	14	13	13	13	13	14	14	12	14	11	14	13	17	13	16	17	18	15	19	18	18	20	20	23	24	2	0	2	0	3	1	3	3	10	8	1	5	7	1	1	7	9	7	10	11	15	8	24	5	7	1	7	16	28	12	35	20	5	14	24	24	19	12	35	28	28	19	23	24	51	26	34	33	38	38	19	19	24	41	30	46	34	40	46	25	41	41	34	54	46	16	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	1	2	1	2	1	1	3	2	2	2	2	3	2	1	2	6	2	2	1	4	2	2	1	2	3	4	3	2	2	2	5	3	1	4	3	2	4	1	5	7
33500	-633.216454006511299	-631.029736724764348	-2.186717281746924	0.000922865248453	0.000105474369794	0.114290108952294	0.544506826729268	2	-1	2	1	1	3	2	2	3	5	4	5	5	4	2	4	7	6	4	7	4	7	9	6	7	8	8	9	12	10	11	9	10	8	11	11	8	10	12	12	13	14	12	12	13	11	14	12	12	14	14	13	15	17	15	13	17	18	17	18	16	18	21	19	22	24	5	0	5	0	2	2	2	5	5	11	8	8	15	3	2	5	12	2	6	10	3	8	3	11	21	18	11	24	10	34	19	18	37	21	27	19	1	24	31	35	26	19	27	34	24	18	46	23	30	46	30	24	37	27	41	14	39	35	35	11	35	37	27	50	51	53	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	3	1	1	1	2	3	1	2	1	3	1	3	1	3	1	1	1	2	5	3	2	1	1	3	4	2	3	3	3	2	1	1	2	2	4	3	5	1	2	3	3	3	6	2	5	6	3	4	4
34000	-554.228583646454581	-552.306108223896558	-1.922475422558049	0.000702257087287	0.000106376460226	0.151477944689056	0.514885006264112	0	-2	2	1	1	3	2	4	4	3	5	4	5	4	4	4	7	8	5	6	6	7	8	6	8	8	7	9	11	10	12	9	9	9	9	10	11	10	13	12	13	13	12	11	12	13	13	12	13	13	13	14	14	17	15	16	16	18	18	16	17	18	21	19	21	23	2	0	5	0	1	5	1	6	7	5	15	5	7	6	7	5	12	13	14	15	15	8	11	16	14	19	9	26	35	16	7	6	11	11	12	27	30	26	5	36	11	30	18	33	26	30	18	25	30	33	33	29	26	47	44	35	18	57	61	53	43	33	52	23	52	59	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	1	1	1	2	1	3	2	2	1	2	4	6	3	2	2	3	2	1	2	6	1	4	2	2	1	1	2	4	2	1	2	3	1	3	3	2	4	3	1	1	1	1	4	3	4	4	3
34500	-575.027985738720758	-572.951679612737962	-2.076306125982766	0.000791925900099	0.000101158621971	0.127737483972391	0.462326989744839	1	0	2	2	2	3	3	3	4	5	5	4	5	4	4	4	5	7	4	7	6	8	8	7	7	9	7	9	12	9	10	9	10	9	11	10	10	11	13	13	14	13	12	13	11	13	12	13	13	12	12	14	14	16	16	16	17	17	16	18	18	17	20	19	23	23	2	0	2	0	1	5	1	5	5	5	14	6	5	5	7	5	8	13	5	11	12	15	20	11	3	24	21	25	30	25	32	7	11	10	25	18	19	19	38	51	5	33	34	37	22	35	23	25	11	25	32	38	24	12	49	53	25	44	38	40	29	25	52	51	38	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	3	2	2	2	2	4	3	1	1	6	2	2	2	1	2	2	2	4	2	2	1	5	6	1	1	6	2	3	1	2	4	3	2	7	3
35000	-643.564296678190090	-641.399073578922071	-2.165223099268024	0.000798801788009	0.000093236632345	0.116720610474543	0.516056720303705	1	-1	2	0	2	2	3	4	3	5	3	4	5	3	5	5	7	7	5	6	6	7	6	6	8	8	7	9	10	9	12	9	9	9	12	10	9	7	9	12	14	13	13	11	12	12	11	14	11	12	14	13	14	17	13	16	14	17	17	18	17	15	20	19	22	25	2	0	2	0	1	1	1	5	1	9	3	2	7	5	7	11	8	19	11	13	13	12	5	19	17	23	7	11	1	16	23	21	14	10	19	19	19	23	25	5	5	34	5	28	23	33	18	19	14	14	28	37	11	5	33	43	18	47	48	28	52	43	35	61	48	59	2	1	2	1	1	1	1	1	1	1	1	4	1	1	1	1	2	2	1	1	1	2	2	1	1	1	3	2	5	2	2	2	2	3	3	2	2	1	1	6	4	2	4	1	2	2	2	4	4	4	3	2	6	7	3	2	3	2	1	5	2	1	4	1	2	4
35500	-582.870795830030147	-580.722387905199980	-2.148407924830153	0.000789067046928	0.000093647544412	0.118681352588072	0.497187067422061	1	0	1	1	3	2	3	3	4	5	3	5	5	5	4	4	8	8	5	6	6	6	9	6	6	8	7	9	11	9	12	10	9	9	10	11	10	10	12	11	11	14	12	12	11	12	13	13	14	14	12	14	14	15	16	16	17	17	17	18	17	19	21	21	22	24	2	0	2	0	3	3	6	6	6	11	3	1	3	11	3	11	7	3	11	15	15	3	25	7	14	14	3	19	34	11	19	12	25	24	26	28	12	17	34	11	24	46	17	11	5	18	17	37	26	46	24	33	51	26	49	54	45	31	36	52	34	60	60	31	44	62	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	3	3	1	1	1	3	1	1	1	1	2	2	1	2	4	2	1	1	2	1	2	2	1	4	3	1	3	5	5	2	4	3	3	1	2	3	1	3	1	1	4	2	3	2	4	1	1	4	5	4
36000	-569.077990403994022	-566.976267481126911	-2.101722922867089	0.000770400029417	0.000095851892208	0.124418339236451	0.501504863461295	1	-1	2	1	2	1	1	3	5	5	5	4	5	5	3	3	7	8	5	6	6	5	6	5	6	8	8	7	11	10	11	10	8	9	11	8	9	9	11	11	13	11	12	12	12	11	14	13	14	12	12	13	13	16	15	16	16	17	15	17	17	18	20	19	22	24	2	0	2	0	7	2	2	5	15	8	15	5	15	16	7	1	21	11	12	5	5	8	5	5	12	19	15	19	37	20	19	10	5	16	24	23	28	21	24	11	21	37	40	25	46	24	48	28	11	28	35	35	40	34	11	44	32	50	40	44	55	14	52	35	34	60	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	2	1	1	2	4	3	2	3	3	1	2	2	3	3	2	1	1	3	1	2	1	3	4	3	1	1	1	5	4	2	3	2	2	4	1	8	3	5	5	4
36500	-588.005451735320321	-586.025131363799119	-1.980320371521202	0.000659856873182	0.000093518230449	0.141725022879017	0.488062511215690	0	-1	2	1	2	1	3	4	4	4	4	4	5	5	4	3	7	6	6	6	7	6	9	7	7	8	6	10	11	8	11	10	8	7	11	9	11	9	13	10	13	14	13	10	12	13	13	14	13	13	12	13	14	17	14	16	16	17	17	18	16	19	18	20	22	23	2	0	2	0	1	2	5	16	7	16	7	5	8	9	1	1	15	15	15	9	7	8	18	16	16	18	12	15	14	15	19	33	11	5	25	16	33	25	44	11	28	50	51	25	19	24	25	23	44	25	15	31	45	46	38	45	51	34	46	41	28	47	52	52	58	45	1	1	3	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	3	1	2	2	2	1	1	3	2	2	2	2	2	2	2	3	1	1	1	4	1	1	1	1	3	4	3	3	1	3	4	1	1	2	3	2	3	4	2	2	4	3	3	6	2	5
37000	-588.349594290662139	-586.472420952012499	-1.877173338649683	0.000633898370630	0.000101405395545	0.159971061992689	0.463057121494745	2	0	2	1	3	2	3	3	5	4	4	4	5	5	4	4	5	7	6	6	6	8	7	7	8	9	6	9	11	9	11	8	9	9	12	10	10	9	13	11	14	14	11	13	13	13	14	12	14	13	13	14	14	17	15	16	15	17	17	15	17	19	18	20	22	22	2	0	2	0	3	2	1	2	1	1	7	5	7	5	7	5	8	6	11	7	15	8	16	19	10	14	15	18	33	5	18	15	5	3	26	34	30	11	23	34	38	48	33	34	26	30	43	34	23	33	18	12	34	14	34	30	25	39	39	51	18	25	55	51	51	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2	1	4	2	2	3	3	1	1	1	2	3	2	2	2	1	3	2	3	3	2	3	2	4	5	2	6	2	3	3	2	2	1	5	4	1	3	4	3
37500	-607.107248522522696	-604.953154586016808	-2.154093936505936	0.000845633352518	0.000099795175825	0.118012346045144	0.472764601773463	0	-1	1	2	2	3	2	3	3	4	5	4	6	5	5	4	7	8	5	6	7	6	7	6	8	8	8	9	11	9	10	10	8	9	12	11	8	9	11	12	13	13	10	12	10	11	13	12	10	13	12	14	15	16	15	16	16	18	16	18	16	17	21	20	23	22	2	0	1	0	1	5	3	7	5	5	9	9	7	6	7	5	3	15	5	8	13	8	15	15	15	13	20	17	17	15	13	30	15	16	33	19	24	5	13	30	46	33	23	31	25	19	18	30	13	38	12	11	51	20	44	34	36	11	47	39	31	14	35	41	56	57	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	2	1	1	1	2	1	1	1	1	1	2	2	3	2	1	2	2	2	4	1	3	2	3	1	2	2	1	2	2	3	2	2	2	4	5	3	4	2	7	2	7	2	4	2	8	5	3	4	3
38000	-657.466169228993294	-655.274347698682732	-2.191821530310515	0.000779888502285	0.000088692821875	0.113725002503696	0.427097659007788	1	0	1	1	3	2	2	3	3	5	2	5	4	4	4	5	7	8	5	6	6	8	7	4	4	7	6	10	11	10	10	8	9	8	11	10	10	10	11	11	13	13	12	12	12	12	12	14	14	13	12	14	15	16	16	15	15	16	17	18	16	18	19	21	22	25	2	0	2	0	1	1	3	11	6	3	3	8	7	5	7	11	16	26	5	16	15	3	8	11	11	16	2	5	3	11	26	10	11	7	7	33	24	26	11	28	14	10	23	28	18	24	28	29	12	29	18	5	24	37	41	39	45	45	28	12	22	26	38	37	55	39	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	2	3	3	4	4	1	3	2	3	3	1	4	1	5	1	5	2	3	2	2	3	1	2	4	1	3	4	5	2	3	2	2	2	3	6	5	5	9	8	4	8
38500	-555.968375012394063	-553.747550286321257	-2.220824726072855	0.000722083614860	0.000079861055996	0.110598072511686	0.537441641307953	1	0	2	1	2	1	3	3	3	5	3	4	6	3	5	4	7	7	6	6	6	6	7	6	8	7	7	8	10	9	11	9	9	10	12	11	8	9	12	11	13	13	12	12	13	13	13	13	13	14	11	14	15	15	16	16	16	18	17	19	17	18	20	21	22	23	2	0	2	0	1	2	3	1	5	11	2	5	11	1	14	11	8	11	5	1	15	8	19	5	17	24	15	11	17	20	19	19	18	18	24	11	19	19	30	25	40	31	30	28	25	37	28	11	44	24	25	31	28	25	38	31	25	19	52	48	40	54	50	36	52	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	2	1	1	1	1	2	3	1	2	2	1	1	1	2	5	1	1	1	2	1	2	2	2	4	2	3	5	1	5	1	1	3	3	3	3	5	4	2	2	4	2	5	4	4	4
