step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
14500	-822.747606214451935	-821.186373783413956	-1.561232431037978	0.000261188896951	0.000067449799825	0.258241451351350	0.374054500597378	-1	0	4	3	4	6	7	8	8	8	10	9	6	10	11	10	12	10	13	11	12	12	14	14	14	14	15	13	14	13	14	12	12	13	14	15	14	16	13	14	14	17	15	16	16	15	16	15	17	16	15	16	16	17	15	15	17	16	18	18	18	17	17	17	18	18	17	15	18	18	21	18	19	20	20	19	22	21	23	22	23	22	24	23	24	24	26	24	26	25	27	27	27	27	28	29	0	0	1	1	1	5	5	1	1	5	13	7	4	9	7	4	4	5	22	13	14	20	12	14	17	1	11	14	19	14	10	8	13	12	21	15	14	31	4	18	8	8	10	33	19	33	14	17	24	21	35	26	31	7	40	33	48	17	46	52	10	46	26	8	51	35	36	34	21	58	66	20	20	38	9	55	42	18	10	69	33	44	39	75	69	37	64	20	39	41	83	27	83	90	78	89	1	1	3	1	2	1	2	4	4	2	2	1	1	1	2	4	4	2	1	3	1	1	3	2	1	6	3	2	1	1	4	2	4	2	1	2	2	1	6	2	4	4	4	2	1	2	3	1	1	2	1	2	1	5	1	2	1	2	1	1	4	1	1	4	2	2	1	1	3	1	2	3	4	3	5	2	1	3	7	2	5	3	6	2	2	5	5	6	7	4	2	7	1	1	4	2
15000	-841.693875403582410	-840.190846791659169	-1.503028611923238	0.000313047422907	0.000091583236586	0.292553874859447	0.363513437626380	0	1	3	4	5	7	5	9	6	9	10	7	9	9	11	10	12	9	11	11	13	13	12	15	12	13	13	13	13	13	15	14	13	13	14	14	13	15	11	15	13	17	16	16	15	14	15	14	17	15	13	16	17	16	14	16	14	16	17	18	18	15	17	17	17	20	16	18	16	18	21	16	20	20	21	20	20	21	22	23	24	22	24	24	25	25	27	24	26	25	25	27	26	28	27	29	0	0	1	1	1	7	4	12	4	6	7	7	4	5	8	12	1	3	10	14	15	15	13	37	14	39	5	23	20	15	51	26	8	3	33	13	25	37	13	4	7	43	8	17	33	16	33	18	15	29	13	7	28	33	39	26	13	26	13	41	13	36	17	19	38	44	36	13	21	48	24	23	24	46	14	55	60	52	53	33	49	46	49	11	24	38	24	7	34	61	88	61	71	93	84	76	1	1	2	2	2	1	1	1	2	1	4	2	2	2	1	1	4	4	1	2	1	1	1	1	1	1	3	1	1	1	1	1	2	5	1	2	1	2	1	4	6	1	2	3	1	1	1	4	3	1	2	6	3	1	1	2	2	2	2	2	4	1	3	3	1	1	1	5	2	2	3	2	2	4	6	3	1	3	3	6	4	3	3	7	5	5	6	8	6	3	1	7	2	1	2	4
15500	-792.329700591953610	-790.744904121625495	-1.584796470328079	0.000277478249876	0.000068487348754	0.246820602281093	0.365609503020129	0	2	3	3	5	6	6	9	8	9	9	8	9	10	10	10	11	11	13	11	12	12	13	14	14	13	14	11	13	14	14	13	12	13	13	14	11	15	14	15	14	18	13	14	14	15	15	14	16	16	15	17	16	15	15	15	16	16	17	19	18	17	17	18	17	20	17	18	18	19	20	18	20	20	19	19	21	22	22	23	23	21	24	25	25	24	25	23	25	26	26	27	27	29	25	29	0	0	1	1	1	1	3	5	6	9	3	1	7	9	9	1	8	6	15	5	28	5	20	21	8	12	26	5	21	15	10	6	14	17	20	15	11	8	6	18	12	52	11	8	11	29	23	22	25	28	21	21	7	9	19	39	48	55	51	31	36	9	57	9	45	25	12	37	24	55	72	59	19	19	44	27	66	4	5	23	25	19	79	82	73	77	82	6	38	39	79	88	78	95	38	38	1	1	1	2	2	3	2	2	1	1	3	5	1	1	1	4	1	3	2	3	1	4	1	1	3	3	1	2	1	1	2	4	1	1	1	2	2	4	2	1	3	1	3	2	2	1	1	1	1	3	2	2	4	3	1	1	1	1	1	2	2	5	1	6	1	4	4	3	2	2	1	1	3	5	2	3	1	8	7	4	4	5	1	2	3	2	2	9	5	5	2	2	3	2	6	7
16000	-856.998967454704712	-855.517719161792570	-1.481248292912198	0.000283823118300	0.000087568183289	0.308530833619147	0.372158114844169	-1	2	4	3	5	6	7	7	7	9	9	7	8	10	10	10	11	10	11	11	13	12	13	14	13	13	12	14	14	13	13	13	13	14	13	15	13	15	14	14	14	18	13	15	16	15	15	14	16	15	15	17	16	17	16	17	16	16	17	16	17	16	18	17	19	20	17	16	17	18	19	17	20	20	20	19	20	21	21	21	23	23	24	22	26	24	26	25	24	23	25	26	27	28	29	29	0	0	1	1	1	1	4	4	3	4	12	4	1	8	7	12	8	1	11	8	16	20	20	14	19	16	10	22	37	7	20	3	20	31	12	17	14	24	5	13	13	54	9	29	20	29	21	13	31	17	37	21	50	46	10	39	32	35	51	16	36	29	5	20	52	52	22	17	14	26	47	12	59	47	34	39	50	6	47	43	6	69	30	30	74	73	68	16	40	16	60	63	91	83	92	10	1	1	3	2	4	4	2	2	1	4	1	2	5	1	2	1	2	6	2	2	1	1	1	2	1	2	2	1	1	3	2	7	1	1	4	2	1	1	3	4	2	1	4	1	3	1	1	3	2	3	2	2	1	2	3	1	2	2	1	3	2	1	6	3	1	2	3	2	4	3	2	5	1	3	3	3	2	8	3	4	7	2	6	5	3	2	7	7	7	8	4	5	2	2	1	8
16500	-818.236948164344540	-816.675987776950592	-1.560960387393912	0.000302776753518	0.000078231532226	0.258380246557071	0.487227729787687	0	2	3	3	5	7	7	8	6	9	9	8	7	10	11	10	11	10	13	11	12	11	13	11	13	13	14	13	14	13	13	12	13	12	13	15	14	15	14	13	13	17	13	17	16	16	15	15	17	12	15	17	16	17	16	15	15	16	18	19	19	16	16	16	17	20	16	17	17	18	20	18	19	20	21	20	22	20	21	22	23	23	24	24	24	24	25	22	26	26	26	26	26	27	28	30	0	0	1	1	3	4	1	3	1	1	12	9	9	5	8	6	1	7	13	11	4	16	24	12	9	18	18	22	20	50	5	6	32	24	8	14	31	23	25	18	17	47	20	21	19	29	28	41	51	12	23	28	29	20	27	19	41	25	33	37	36	38	57	21	24	61	36	25	24	27	33	10	72	38	64	27	69	55	42	74	62	65	76	17	37	25	88	31	85	76	83	84	17	88	77	17	1	1	1	1	1	2	4	2	3	4	1	1	1	3	2	2	6	2	4	2	4	1	1	1	4	2	1	1	1	1	4	4	1	1	3	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	4	2	1	1	2	2	2	2	1	1	1	3	1	1	2	3	2	2	4	1	2	2	3	3	2	2	2	3	2	2	6	4	5	2	4	1	3	1	1	5	2	2	9
17000	-826.116893231147742	-824.662903792622274	-1.453989438525525	0.000383262522835	0.000127315447980	0.332188618491716	0.469133424829100	0	1	4	3	5	7	6	9	7	9	10	7	10	9	8	11	11	9	12	12	12	11	14	15	13	10	14	13	14	13	13	13	13	14	13	14	14	15	13	14	14	17	15	16	16	16	14	14	15	15	16	16	16	15	15	17	16	16	17	17	16	17	18	15	18	20	18	19	15	17	21	19	20	20	21	18	22	20	20	22	24	22	24	24	26	22	26	23	25	24	27	27	26	29	28	29	0	0	1	1	1	5	5	9	5	7	7	7	15	4	12	26	10	3	18	16	9	9	26	4	21	3	14	9	35	6	7	15	6	20	20	15	20	26	4	33	26	52	16	20	29	22	18	18	39	8	35	47	39	35	14	27	32	6	43	15	36	51	32	23	42	22	51	38	39	55	59	38	35	45	16	70	73	39	68	36	69	73	48	66	79	33	68	46	78	86	93	78	46	89	93	14	1	1	2	1	2	1	1	1	1	2	1	1	1	4	1	1	1	3	2	1	2	1	2	6	1	3	3	4	1	3	4	4	3	1	1	3	1	2	4	1	3	1	2	2	1	3	2	3	1	3	1	1	1	1	3	2	1	3	1	4	1	1	1	1	1	6	1	2	1	1	2	3	4	2	5	1	1	3	1	3	4	1	5	2	2	4	4	2	3	2	1	2	4	2	1	8
17500	-821.062252741391490	-819.515905076501667	-1.546347664889854	0.000338915212279	0.000090183445084	0.266094414817066	0.477876334625839	0	2	3	3	6	7	6	9	7	8	8	9	10	10	11	10	11	9	12	11	12	12	14	15	13	11	15	12	13	14	13	14	14	13	14	15	13	14	13	14	11	17	16	16	15	15	15	15	17	12	16	17	16	16	16	17	16	17	15	18	17	16	17	16	17	19	17	18	17	19	21	19	20	21	21	19	21	21	21	23	24	22	24	25	25	23	26	23	24	26	23	26	26	27	27	30	0	0	1	1	1	3	1	10	3	6	4	9	6	12	12	10	12	9	13	16	14	7	28	25	20	18	41	7	10	13	21	7	19	20	50	15	15	3	41	6	7	53	33	21	40	15	10	21	11	13	22	19	36	20	38	29	48	38	37	64	28	17	48	12	50	35	36	28	62	38	66	59	59	72	37	38	62	49	69	69	29	52	76	58	72	70	82	68	32	70	70	68	70	56	92	93	1	1	2	1	4	2	3	1	2	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	3	3	1	1	4	1	1	1	1	1	5	1	5	3	1	1	3	1	2	3	2	4	1	2	3	1	3	1	2	1	2	1	1	2	4	1	3	2	2	1	3	1	3	1	2	2	1	3	2	2	2	1	3	5	3	2	2	2	1	1	2	4	2	2	3	3	5	1	2
18000	-860.569810979925819	-859.078997395386068	-1.490813584539799	0.000383254573633	0.000115453443914	0.301244790949555	0.453249048531337	0	2	3	2	5	7	6	8	6	9	10	8	7	11	10	11	12	10	13	11	12	12	13	15	12	13	15	13	14	13	14	12	12	14	15	14	13	16	10	15	13	17	15	16	16	16	15	13	15	14	15	17	14	16	15	13	17	17	18	18	19	15	18	16	17	18	17	18	17	17	21	17	20	20	19	20	21	20	23	20	23	23	23	23	24	24	26	24	26	26	26	28	28	27	28	29	0	0	1	1	4	4	1	9	5	5	12	9	4	8	9	11	12	10	33	11	15	18	22	29	11	5	13	22	26	6	17	18	11	21	28	15	17	23	6	13	13	62	16	8	53	29	22	3	12	48	53	50	6	10	7	5	26	10	42	27	17	23	27	43	25	33	24	50	26	32	26	50	3	53	64	54	14	66	21	26	47	27	76	30	42	38	24	68	40	77	32	10	91	82	71	84	1	1	2	1	1	3	4	1	1	3	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	5	5	1	1	3	1	1	1	1	1	2	1	1	2	5	3	1	2	5	1	1	1	5	3	1	1	2	3	4	4	3	2	5	1	1	3	1	1	1	3	3	1	3	1	2	6	1	8	3	2	2	5	1	5	2	5	6	2	4	3	5	4	2	5	2	7	8	1	2	4	2
18500	-910.086128812739503	-908.637926580100043	-1.448202232639419	0.000332928531403	0.000112494404285	0.337893552740574	0.396372212604538	-1	1	3	2	6	7	4	7	7	7	9	9	10	10	9	11	11	10	13	10	13	11	11	14	13	13	14	12	11	14	15	14	14	13	15	15	12	13	13	15	12	15	16	15	15	16	15	15	14	14	15	16	16	16	15	17	15	17	18	17	17	16	18	16	18	20	18	18	17	18	20	17	20	20	19	18	21	22	22	22	22	23	23	24	25	25	26	24	25	26	25	28	27	26	28	29	0	0	1	1	1	1	1	4	4	3	10	1	1	10	8	11	14	7	20	8	4	10	8	28	6	12	13	17	10	39	11	25	3	8	23	28	11	23	8	21	12	38	24	15	17	27	22	33	41	23	9	23	4	28	32	51	21	31	47	44	12	45	33	31	43	59	36	23	47	25	10	50	72	47	16	32	38	58	30	44	69	77	27	61	65	35	25	79	25	79	33	21	58	71	89	76	1	1	2	2	4	4	2	2	1	2	1	3	5	1	1	1	1	3	1	1	5	2	2	1	4	1	2	1	2	1	3	1	6	4	2	2	1	1	4	2	1	1	1	3	2	2	1	1	2	1	7	3	6	2	1	2	1	1	2	1	3	1	2	1	2	1	2	2	1	2	6	2	2	3	4	1	5	3	6	3	2	1	5	2	4	5	6	1	5	3	8	8	4	2	2	4
19000	-773.738774983804547	-772.103825713872766	-1.634949269931822	0.000308976961675	0.000069771881540	0.225815805690044	0.424837994521340	0	2	4	3	6	7	5	8	6	10	10	7	10	10	10	11	11	9	11	10	12	12	14	14	13	13	15	14	13	13	14	13	14	14	15	14	12	15	13	15	12	17	15	17	16	15	14	14	16	14	15	15	16	17	15	16	16	16	16	18	16	16	16	16	18	20	17	16	17	18	21	18	20	19	20	19	22	20	22	22	23	22	22	24	25	24	26	23	25	24	26	27	27	27	28	29	0	0	4	1	1	9	1	3	3	12	12	9	4	12	12	12	12	8	11	12	10	13	32	21	10	7	8	9	17	20	14	8	12	15	30	8	16	36	8	18	8	61	50	8	55	10	20	5	36	21	20	34	50	52	18	26	55	8	24	33	52	51	41	25	59	24	53	23	37	18	34	16	54	50	44	56	69	70	38	73	54	33	6	8	73	74	80	64	55	70	8	70	27	89	84	90	1	1	1	2	2	1	3	3	1	1	1	1	4	1	1	2	1	1	1	1	1	1	1	1	1	4	5	3	1	1	1	3	4	2	1	3	1	1	2	3	2	1	1	2	1	3	2	4	1	1	2	1	1	1	4	1	1	5	1	2	1	1	3	1	1	2	1	1	2	5	4	4	1	2	2	2	3	2	4	1	3	4	7	8	3	3	3	3	5	3	8	5	6	1	2	3
19500	-789.421907006091260	-787.924192200290690	-1.497714805800606	0.000274147373614	0.000081217710021	0.296255656036209	0.472195056314876	0	3	2	3	6	6	6	8	8	10	9	9	9	11	10	10	11	9	12	10	12	9	14	14	12	13	15	12	14	13	14	13	13	13	13	16	14	15	13	14	13	16	15	16	15	15	16	11	15	16	16	15	17	14	16	17	17	14	17	18	17	16	16	17	19	21	18	16	18	18	22	18	19	21	20	20	21	21	23	21	23	22	25	25	26	24	25	24	24	24	25	28	27	28	26	28	0	0	1	1	1	1	1	7	4	9	7	1	7	15	13	13	15	9	11	6	15	9	32	14	7	6	25	22	32	13	17	3	19	14	21	32	15	24	25	18	48	24	6	33	10	21	23	12	30	31	46	19	36	7	39	55	48	39	29	37	26	21	41	46	47	28	24	37	31	39	14	61	59	24	54	56	73	43	28	47	72	65	30	89	60	74	38	10	71	12	32	83	88	85	90	95	1	1	2	2	4	3	2	1	3	1	2	5	1	1	1	1	1	1	2	1	1	1	1	2	4	4	2	2	1	2	2	5	1	1	1	2	2	1	1	3	1	1	5	2	4	1	1	1	1	1	1	2	1	4	2	1	3	1	1	3	2	2	2	1	2	5	3	1	2	3	6	1	1	3	3	1	1	4	5	3	3	2	6	1	5	2	4	7	1	4	6	2	2	1	1	2
20000	-796.007789239276121	-794.467141582260524	-1.540647657015576	0.000339532424595	0.000091419039992	0.269249807588638	0.437273196299844	-1	3	1	3	5	5	7	9	6	9	9	7	10	11	10	10	11	11	12	9	12	12	12	14	14	14	14	14	12	12	15	13	13	14	15	16	13	14	13	14	13	17	12	16	16	15	15	14	17	14	14	15	16	16	15	16	16	17	17	18	18	16	17	18	18	21	17	17	17	18	21	18	20	20	19	20	19	20	23	23	23	23	24	24	26	22	27	23	23	25	26	25	27	28	28	28	0	0	1	3	4	4	5	4	3	7	12	9	6	15	12	10	20	8	5	12	10	13	15	23	15	19	30	22	20	9	25	18	20	15	21	22	23	16	13	32	10	25	10	8	11	13	33	13	20	21	23	23	30	50	32	27	41	45	37	42	21	30	19	6	50	29	36	34	54	40	33	37	53	60	62	26	38	64	47	7	45	72	64	39	72	61	73	66	48	5	30	19	91	84	30	38	1	1	1	1	1	1	1	3	2	1	1	1	3	1	1	1	1	2	4	1	1	1	1	1	2	1	1	1	1	3	1	1	2	2	2	1	1	2	2	1	3	1	1	3	5	2	1	2	3	1	1	1	2	1	1	1	2	1	3	1	3	2	3	6	3	4	1	1	1	3	3	3	2	1	1	3	2	1	4	9	3	1	3	5	3	2	3	1	4	6	6	6	1	2	7	7
20500	-814.017616042130840	-812.396789604478045	-1.620826437652783	0.000280867097881	0.000064975064022	0.231337399474240	0.394231357598421	-1	2	4	3	4	7	6	7	6	9	9	8	9	11	9	11	11	9	12	11	13	13	14	13	13	14	14	12	11	13	12	13	13	14	14	16	14	13	13	15	14	18	14	15	15	14	15	13	16	16	15	17	15	16	15	16	16	15	17	18	18	16	15	17	17	18	18	17	18	18	19	18	19	21	19	19	19	21	22	21	22	21	25	23	25	24	27	24	25	26	25	28	26	28	29	29	0	0	1	1	1	3	3	1	3	12	7	9	12	9	6	10	12	8	10	12	14	9	28	14	13	8	8	14	9	16	3	7	17	15	9	53	29	4	8	18	48	16	19	34	7	19	22	8	37	21	23	20	22	43	32	39	41	32	45	24	50	43	16	44	51	17	36	15	20	39	59	68	29	68	44	56	25	45	66	66	22	34	81	69	23	66	66	44	8	27	78	26	27	42	90	39	1	1	2	2	2	2	1	4	1	1	1	1	1	2	2	2	1	1	2	2	1	3	2	1	3	4	3	1	1	1	3	2	2	3	4	1	2	4	3	3	1	3	1	1	4	1	1	3	1	1	1	3	1	2	1	1	1	1	1	2	1	1	1	2	1	3	1	3	4	2	1	1	4	2	2	2	3	3	2	2	4	4	2	2	3	2	5	4	8	5	3	7	4	4	2	8
21000	-840.911395250938995	-839.336233905138215	-1.575161345800820	0.000267918005918	0.000067341773680	0.251352175635484	0.412480425292649	0	1	4	4	5	5	6	8	7	9	10	9	9	11	10	10	11	10	12	10	13	13	13	14	14	13	14	13	14	12	14	14	13	14	13	15	14	15	11	13	12	17	15	16	15	16	16	13	15	15	16	15	16	16	15	16	16	17	18	18	16	17	18	17	19	19	18	18	18	16	21	19	20	19	20	19	20	19	22	22	23	22	25	22	25	23	27	24	25	25	26	26	26	28	27	29	0	0	1	1	1	1	1	4	1	1	6	1	9	8	6	13	20	7	15	13	4	14	14	14	6	18	18	14	14	13	9	7	17	23	6	7	20	35	7	39	10	24	28	11	31	28	25	12	20	35	32	19	28	11	39	26	48	25	42	44	37	37	48	36	51	45	8	21	62	32	24	42	61	61	21	27	11	32	24	69	62	68	32	12	75	49	50	36	11	3	11	37	32	87	84	89	1	1	3	1	4	2	4	2	3	5	4	4	1	2	3	1	1	1	2	1	6	2	1	2	4	2	2	2	1	2	3	3	1	1	3	5	1	1	2	1	2	1	2	3	1	2	1	2	2	2	1	2	2	3	2	2	1	1	1	1	1	2	3	1	1	2	5	3	1	1	3	1	2	2	3	3	5	2	3	2	3	2	5	5	3	4	5	5	8	9	7	8	4	1	3	2
21500	-857.996340315786824	-856.506607341414906	-1.489732974371893	0.000400046004829	0.000120832132556	0.302045592501061	0.383227655320365	0	2	3	3	4	6	6	7	7	8	9	8	10	10	9	11	11	11	13	11	12	11	14	14	14	12	11	12	13	13	14	10	13	12	13	14	12	15	14	15	13	17	16	17	16	16	14	14	16	15	16	17	17	16	14	16	17	17	17	18	19	15	17	17	18	21	17	18	17	19	19	18	19	20	20	20	21	21	21	22	23	20	24	24	24	23	26	24	25	26	25	27	27	28	29	30	0	0	1	1	3	1	1	5	3	6	10	1	5	10	8	1	32	3	26	3	13	4	4	33	34	1	9	14	15	10	8	3	18	11	8	34	11	27	22	7	32	17	48	11	40	13	15	12	24	11	40	37	47	13	8	39	41	54	33	48	37	33	23	22	30	71	5	64	17	56	64	25	30	68	47	55	44	3	60	21	26	47	75	76	66	14	76	50	48	58	80	76	76	75	89	50	1	1	2	2	1	2	2	1	2	1	1	3	3	1	1	4	1	4	1	4	1	3	6	1	1	4	2	1	2	2	3	4	1	2	4	2	1	2	1	4	1	4	2	4	1	3	2	4	1	3	1	5	1	3	3	1	2	1	2	2	3	1	2	2	3	1	6	1	4	2	1	2	3	1	4	4	2	10	1	6	6	4	3	1	2	6	4	4	7	5	2	3	3	4	2	9
22000	-856.120282961271073	-854.618935472173689	-1.501347489097370	0.000333738802867	0.000098023223155	0.293712395180001	0.408203469278447	0	2	3	3	6	6	6	8	6	9	8	8	9	9	10	10	10	11	12	12	13	12	13	14	13	13	14	13	14	13	12	13	14	13	13	15	14	15	14	13	13	16	15	17	14	15	15	14	16	15	15	16	16	16	15	16	16	15	16	18	17	17	17	16	19	19	17	18	16	18	21	19	20	21	20	20	20	22	23	22	23	23	25	25	25	23	27	25	23	25	27	27	26	29	28	28	0	0	1	1	1	4	1	6	3	3	4	6	8	3	4	6	13	3	1	17	5	16	22	23	18	14	22	10	22	17	18	5	9	4	18	28	28	45	4	11	10	25	39	15	18	8	18	15	17	5	24	50	36	20	27	27	46	15	37	49	49	28	33	40	49	67	36	35	18	34	49	20	59	49	64	58	50	70	71	21	52	64	89	46	51	42	25	22	72	18	90	73	33	72	73	16	1	1	2	1	3	1	3	1	2	3	3	2	1	4	3	3	1	3	6	2	2	2	1	1	2	2	1	2	1	3	1	2	5	5	2	1	1	1	6	3	2	1	1	3	2	4	2	3	3	3	1	1	1	2	1	1	1	2	1	2	1	2	2	2	1	1	1	3	2	3	4	5	3	2	2	3	2	2	1	5	3	2	1	6	4	3	7	6	2	7	1	3	6	5	3	7
22500	-811.639889551717488	-810.044061116505759	-1.595828435211753	0.000315780126015	0.000076370461853	0.241846954768710	0.418729430915131	-1	2	4	2	6	5	6	8	8	9	9	8	9	11	10	10	11	9	12	11	12	11	13	15	13	11	15	13	12	11	15	13	11	14	13	15	13	16	14	14	12	16	15	16	15	14	15	15	17	15	15	17	17	17	15	15	16	16	18	18	18	16	17	18	17	20	17	18	16	19	20	18	21	20	19	20	22	20	23	22	24	21	24	24	25	25	26	24	25	25	26	28	27	28	28	29	0	0	4	1	1	4	3	7	6	1	7	6	12	16	8	7	1	5	15	13	3	12	22	29	12	10	9	33	16	3	16	5	8	15	12	23	15	13	26	26	10	25	22	33	23	29	25	21	62	28	22	29	5	46	39	5	17	26	34	62	65	29	10	12	42	60	12	24	37	55	72	51	52	54	46	26	69	21	69	75	52	53	10	64	73	62	74	34	81	32	3	10	83	83	79	90	1	1	1	1	3	1	1	1	3	5	2	2	1	1	1	2	6	1	1	1	4	2	2	1	1	1	2	2	1	3	1	4	2	2	3	1	2	3	2	1	1	1	2	2	2	1	1	2	1	1	2	3	4	1	1	5	2	2	2	1	1	2	4	3	1	1	3	2	1	2	1	2	3	2	3	5	4	2	4	2	4	2	8	3	2	4	2	6	1	7	12	9	1	3	2	3
23000	-809.717726603798610	-808.194343640082934	-1.523382963715656	0.000322978033764	0.000090230104306	0.279369167168938	0.354323858704121	-1	2	3	2	4	6	7	8	8	9	9	8	8	10	11	10	11	10	12	10	12	12	13	14	14	12	14	13	14	13	13	13	13	13	13	14	13	15	14	15	13	16	15	15	15	16	16	12	16	15	16	15	16	17	16	16	16	15	16	19	18	16	17	16	17	21	18	18	15	19	21	17	20	18	21	19	20	22	23	22	24	23	24	25	25	24	25	25	25	25	26	28	28	28	28	29	0	0	1	1	1	3	1	1	4	6	6	1	4	5	3	6	10	12	16	6	16	11	10	13	30	9	9	13	3	19	20	18	19	11	21	17	13	35	6	7	15	24	20	14	24	19	21	7	23	33	24	35	43	31	26	29	41	15	24	74	34	35	34	43	52	59	47	8	35	26	24	24	24	42	34	7	43	70	69	51	69	62	78	68	71	80	43	66	15	79	14	58	90	68	79	77	1	1	2	2	3	2	4	4	4	2	2	5	2	4	5	2	1	1	2	2	1	2	2	2	1	2	3	3	6	1	1	2	1	2	1	1	2	1	3	3	2	1	2	2	1	1	3	2	2	1	1	1	1	2	2	1	2	2	1	1	2	1	2	1	1	3	1	5	1	4	3	1	3	1	4	5	3	1	4	2	4	3	2	4	3	1	5	2	5	1	9	6	2	6	2	4
23500	-843.086498988073231	-841.509138967184981	-1.577360020888299	0.000311521224531	0.000077974372260	0.250301957362101	0.514666133169979	0	2	4	3	6	6	6	6	7	9	9	8	8	10	9	10	11	11	12	11	11	13	14	15	13	13	12	14	12	14	14	14	14	14	12	15	13	15	14	15	13	17	15	16	14	16	14	14	16	15	15	16	17	16	15	17	16	16	16	18	18	17	17	18	18	20	18	17	17	19	20	19	20	20	20	18	21	21	23	23	22	23	24	23	22	24	25	24	25	23	26	27	26	27	29	28	0	0	1	1	1	3	1	1	1	8	12	8	6	5	1	3	10	15	13	8	10	17	22	19	10	11	5	8	9	19	4	18	25	19	21	8	35	22	16	26	15	50	47	19	3	17	25	41	36	21	3	35	31	17	14	18	48	55	31	42	46	29	27	50	52	5	30	35	35	58	12	60	23	59	10	55	19	70	74	16	42	9	70	55	62	85	37	54	90	66	84	27	66	84	78	80	1	1	2	2	3	1	2	2	3	1	1	1	1	2	5	3	2	2	1	2	1	1	1	1	2	2	3	3	2	2	4	2	1	1	1	4	1	1	2	1	2	1	1	2	4	2	1	1	1	2	7	2	2	3	2	3	2	1	1	1	1	2	3	2	1	6	2	3	3	2	5	1	2	1	6	2	4	2	1	5	3	7	3	3	3	1	4	3	1	2	1	7	2	3	4	2
