step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
14500	-509.367411086979246	-516.222899037938646	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730116568165777	0	2	4	6	4	6	7	6	7	6	7	7	7	8	8	8	8	10	10	9	8	12	8	8	10	10	9	11	11	11	12	11	10	11	11	11	12	12	16	12	12	13	11	13	11	13	11	12	12	15	13	14	11	14	13	14	13	11	15	14	14	15	14	14	17	13	16	16	15	17	18	15	16	18	16	17	18	17	17	16	19	19	18	19	18	19	20	18	17	22	22	19	23	22	0	1	2	2	2	3	8	2	4	2	4	3	3	3	7	10	10	11	12	13	12	43	12	4	14	4	3	26	16	17	19	21	23	12	12	23	47	19	56	10	17	53	12	58	33	32	25	28	34	32	22	40	17	35	45	25	53	12	46	49	66	55	48	51	50	25	42	50	51	56	61	63	17	60	60	61	61	67	69	61	55	89	75	60	60	76	76	75	75	86	71	89	91	92	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	2	3	1	1	2	1	2	1	2	1	2	1	1	2	2	2	1	2	1	1	1	1	1	1	3	1	1	1	1	1	3	1	2	1	2	1	1	2	1	1	2	1	1	2	1	2	1	3	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1	1	2	2	1	1	2
15000	-488.807363100500822	-495.662851051460223	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728938343516688	1	3	4	5	3	6	6	6	6	6	7	7	7	5	8	9	7	10	9	9	9	12	8	9	10	9	10	10	11	10	11	10	10	12	12	10	11	12	13	12	13	15	10	14	13	12	12	13	13	14	13	13	12	13	12	16	14	14	15	14	14	14	14	16	18	14	16	15	16	16	17	16	17	18	16	17	18	15	17	18	20	18	18	18	18	19	19	19	17	21	22	20	23	22	0	1	2	2	1	14	3	3	4	4	5	8	1	3	7	10	10	11	12	13	12	43	12	4	14	13	14	3	16	17	23	21	19	32	31	23	13	43	18	26	30	30	21	51	55	27	37	28	22	36	23	40	30	12	33	39	53	22	46	49	40	45	48	50	64	52	30	31	38	39	61	63	57	75	60	61	61	30	69	61	62	89	75	75	75	71	76	83	60	86	76	89	87	89	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	2	2	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	1	2	3	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	3	2	2	1	2	1	2	1	1	2	2	2	1	2	3	1	1	1	1	1	1	1	1	1	3	2	2	3
15500	-546.045296436988679	-552.900784387948079	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594591823254953	0	3	4	6	5	5	7	7	6	6	8	6	6	8	7	8	8	9	10	9	8	13	8	8	11	10	9	11	11	11	10	10	11	12	12	10	12	11	15	12	12	14	10	13	11	13	10	14	14	14	13	13	10	13	13	15	15	14	16	14	14	15	15	15	17	14	17	15	16	15	17	16	15	19	17	17	18	17	18	18	20	19	18	20	18	19	19	18	16	21	21	21	24	21	0	1	2	5	2	3	3	6	5	5	5	3	1	3	6	4	10	11	12	6	12	38	12	4	4	24	6	20	10	17	21	12	32	43	12	8	47	12	29	13	30	17	21	34	19	38	13	28	14	43	43	40	2	32	45	25	41	44	46	34	40	33	48	49	50	40	73	34	34	25	61	63	53	75	49	61	61	53	69	61	62	89	75	75	75	61	71	75	49	86	77	89	91	82	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	2	1	2	1	2	1	3	2	2	2	1	2	2	2	1	2	2	2	1	3	2	1	1	2	2	2	2	2	2	1	4	1	2	2	2	1	2	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	2	2	2	3	1	2	3	2	1	1	1	4	1	1	1	1	2	2	2	1
16000	-510.538924223090703	-517.394412174050103	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708314813710525	0	3	4	7	5	6	7	7	6	5	7	6	7	8	8	9	7	10	9	5	8	12	10	9	10	10	10	11	11	10	11	10	10	11	10	10	12	11	15	11	9	15	11	13	12	12	9	14	12	13	13	13	12	14	13	14	14	12	15	13	13	16	15	15	17	13	16	15	16	16	18	16	16	18	16	17	19	17	18	17	17	18	18	20	19	19	19	18	19	21	22	18	23	22	0	1	2	5	2	3	2	3	5	2	5	3	2	3	7	10	10	11	4	3	12	35	19	10	4	14	14	14	16	41	19	12	19	12	12	21	47	21	56	4	10	30	21	58	33	34	4	28	23	35	38	37	30	35	32	25	53	38	46	49	40	55	48	51	64	40	30	58	51	56	61	63	57	75	49	61	76	57	69	61	55	75	75	75	83	76	76	75	82	71	77	75	71	89	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	2	1	2	2	2	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	2	2	2	1	2	1	2	1	2	2	1	2	1	2	2	1	1	2	1	1	2	1	1	2	1	1	2	3
16500	-504.254392806448664	-511.109880757408064	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651066628024685	1	3	5	5	4	7	8	6	6	7	6	7	8	9	7	7	8	10	10	9	8	13	9	7	10	10	10	9	10	10	11	11	9	11	10	9	12	12	15	12	11	15	13	13	12	13	11	13	13	15	13	13	12	13	13	15	14	14	15	14	13	15	15	15	16	14	13	16	16	16	17	16	17	18	16	17	18	16	18	18	18	18	16	20	20	19	19	18	20	21	20	19	22	22	0	1	2	1	2	3	3	3	5	4	5	3	2	3	3	4	10	11	23	6	12	35	12	4	13	13	23	6	17	17	19	12	12	14	21	12	47	19	43	4	30	30	12	14	33	38	14	14	14	22	38	40	41	21	45	25	30	23	46	49	40	45	48	35	64	52	53	32	51	56	61	63	57	83	60	61	61	67	69	40	45	75	60	75	83	76	77	83	82	77	71	82	91	92	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	2	4	2	1	1	1	2	2	1	1	1	1	3	1	3	1	2	1	1	1	2	1	2	1	1	1	2	1	1	2	1	2	1	2	3	2	2	1	3	3	1	2	2	1	1	1	1	1	2	2	1	2	2
17000	-511.128478771910864	-517.983966722870264	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688695706293792	1	3	4	6	4	6	6	7	6	5	8	6	8	9	7	8	6	10	10	8	8	11	9	9	10	10	10	11	11	10	12	11	11	10	12	10	10	12	14	11	13	15	13	11	12	13	12	16	13	14	12	13	12	13	13	14	13	13	15	14	14	16	12	14	16	15	16	15	16	16	17	15	15	16	17	16	18	16	17	17	19	18	18	20	18	20	20	18	20	21	21	20	20	23	0	1	1	2	1	3	3	6	5	2	4	3	4	3	7	3	10	4	21	3	8	21	21	4	3	13	8	14	4	17	32	21	19	21	23	14	2	23	4	25	53	41	23	20	19	32	37	72	27	36	12	40	17	38	45	52	53	44	46	49	4	55	28	51	51	40	41	51	35	56	52	63	30	60	60	61	71	42	69	76	55	75	75	75	75	61	76	75	82	86	87	82	76	92	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	3	1	1	1	2	2	1	2	1	1	2	1	3	2	4	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	3	2	1	1	2	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	2	2
17500	-506.502705584753471	-513.358193535712871	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.754496790622005	1	2	3	5	4	7	6	6	6	6	8	7	7	8	8	8	8	10	11	5	8	12	9	8	10	10	9	10	10	10	12	11	10	11	12	10	11	12	13	12	13	13	11	13	12	12	9	16	13	14	13	13	13	14	13	15	15	13	15	14	14	15	13	15	16	15	16	15	16	15	18	16	15	18	16	18	16	17	17	17	19	18	19	20	18	19	19	18	20	21	21	21	22	22	0	1	1	5	1	3	3	3	5	2	4	10	5	3	7	10	10	11	12	3	12	23	12	4	6	14	10	14	16	17	43	12	12	21	23	23	47	36	25	25	30	30	21	38	33	43	6	63	38	36	38	40	17	35	45	39	42	43	46	38	40	55	28	35	64	52	41	44	51	39	61	63	53	60	60	61	61	73	69	61	45	75	75	74	75	76	80	75	82	86	76	82	71	92	1	1	1	1	2	2	2	1	1	4	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	3	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	2	2	2	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	3	1
18000	-542.481995554176819	-549.337483505136220	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647099167102894	-1	2	4	5	4	6	8	7	6	6	6	6	8	8	5	8	7	11	11	9	8	11	9	8	10	10	10	9	11	10	12	11	9	11	12	10	12	13	16	12	12	14	12	14	10	12	11	15	13	13	13	14	12	11	13	13	15	13	15	14	14	15	13	16	16	14	16	16	17	15	17	16	16	19	15	17	17	16	18	18	20	17	17	19	19	19	19	19	19	21	19	21	23	22	0	1	2	2	2	3	3	3	5	2	1	3	11	6	2	10	10	11	33	14	12	21	12	9	9	24	14	3	16	17	19	23	12	23	23	21	47	54	13	47	25	30	23	35	33	34	25	63	22	21	32	47	17	23	45	18	24	21	46	49	40	45	28	51	51	40	30	38	36	56	61	63	53	60	60	61	61	41	50	77	62	75	75	75	75	61	77	83	82	86	77	82	91	82	1	1	1	1	1	1	2	1	2	2	3	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	2	1	1	2	2	1	1	1	1	4	1	1	2	2	1	1	1	1	1	1	3	1	1	2	1	2	1	3	3	2	1	1	2	2	2	2	1	3	1	3	2	2	2	2	3	1	2	2	2	3	1	2	1	1	2	2	2	1	1	2	1	1	2	2	2
18500	-551.356035358419263	-558.211523309378663	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633913733784415	0	3	5	7	4	6	7	6	6	7	8	7	7	8	8	7	4	11	11	9	8	13	9	7	10	10	10	11	11	9	12	10	10	12	12	10	11	14	15	12	11	14	11	14	11	12	9	16	11	14	13	13	11	13	13	14	14	11	14	13	14	15	14	15	18	14	16	16	16	16	15	15	15	17	16	17	19	16	17	17	19	18	16	19	18	19	19	18	20	20	21	21	24	21	0	1	1	5	1	3	8	3	5	17	4	3	2	6	3	6	1	13	23	13	12	26	12	2	13	4	3	14	17	17	19	21	23	21	23	12	47	8	56	14	10	53	23	54	33	36	4	63	4	36	35	4	30	43	45	26	53	12	46	49	40	55	26	22	64	52	53	44	51	37	52	28	53	60	49	61	71	42	69	71	55	83	60	75	83	76	76	75	82	86	77	75	91	82	1	1	2	3	2	1	1	1	1	1	1	2	2	1	2	1	2	3	1	1	1	2	1	2	1	2	2	2	3	2	1	1	1	2	2	1	1	3	1	2	2	2	1	1	1	1	1	1	2	2	1	3	1	1	1	2	2	2	2	2	2	1	2	1	2	1	2	1	2	2	1	2	2	2	2	1	2	1	1	1	4	2	2	1	1	1	2	2	1	1	1	3	2	2
19000	-567.893479665155610	-574.748967616115010	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552755330001932	0	3	4	6	5	6	7	7	7	5	8	6	8	8	7	7	7	11	9	8	7	11	9	9	11	9	10	11	11	10	11	11	10	9	13	10	10	11	15	12	12	13	12	14	12	12	12	14	13	14	12	13	13	13	13	13	15	13	15	14	14	15	16	15	17	15	16	13	16	16	16	16	16	17	17	17	18	16	18	17	18	19	18	19	20	19	16	19	20	21	21	20	24	23	0	1	1	5	2	3	6	6	5	3	3	3	2	2	3	3	3	36	3	3	12	21	21	2	26	6	14	3	16	17	12	12	19	12	23	21	4	21	25	24	30	41	23	32	33	19	37	28	22	22	19	40	10	23	45	6	42	38	46	34	40	45	48	51	38	56	29	22	51	39	61	14	42	49	60	87	61	41	69	61	31	75	74	75	75	76	61	75	49	86	76	82	76	92	1	1	3	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	3	2	1	2	2	3	1	2	1	2	2	2	3	2	1	2	2	2	2	2	3	1	1	1	2	2	1	2	1	2	1	1	1	1	5	2	1	2	1	1	2	2	1	2	2	1	3	1	2	1	1	1	1	4	1	2	1	1	2	3	2	1	2	1	1	1	3	1	1	1	3	1	2	1	4	2
19500	-529.525286798175557	-536.380774749134957	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695563340269291	0	3	3	6	5	7	6	7	7	5	8	7	8	8	8	9	8	10	10	8	8	13	9	9	10	10	10	10	11	10	11	11	9	11	12	10	10	12	15	11	13	14	11	13	11	13	11	14	14	15	11	14	12	12	12	15	14	12	16	13	14	15	16	16	17	14	17	15	15	16	16	15	17	18	17	17	18	16	17	17	19	16	18	19	19	19	18	18	19	22	22	20	23	23	0	1	1	10	2	3	3	3	5	2	5	7	4	7	6	10	10	11	23	6	12	35	21	17	13	16	14	20	16	17	19	21	12	23	36	12	17	19	25	17	17	53	23	58	33	34	37	3	60	22	6	40	30	12	45	25	41	32	46	34	40	45	72	22	51	40	41	58	51	25	66	28	57	60	82	61	61	57	36	61	62	60	75	75	75	87	71	60	88	86	52	89	87	92	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	2	2	2	1	1	1	1	2	1	6	1	1	2	2	1	3	1	3	1	1	2	1	2	2	1	1	3	2	2	1	2	3	1	2	1	3	1	2	2	1	3	1	2	2	1	1	1	1	1	3	1	1	5	1	1	1
20000	-525.995267478722667	-532.850755429682067	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687891986272863	1	4	3	6	5	5	7	8	6	6	7	6	8	8	7	8	8	10	10	8	8	13	9	9	11	9	11	10	10	10	11	12	9	10	11	10	12	13	15	11	12	14	11	13	13	13	11	15	13	14	13	13	12	13	12	13	14	13	16	14	14	15	15	16	17	14	17	15	16	15	15	15	17	18	16	16	19	16	17	17	20	17	17	19	18	19	19	19	20	21	22	21	24	23	0	3	1	2	2	3	6	6	5	6	5	3	4	6	3	10	10	8	21	6	12	35	12	4	13	10	8	20	16	17	19	36	12	23	12	21	47	8	14	4	30	41	12	31	33	34	4	28	43	36	21	40	30	43	33	47	53	35	46	44	25	33	28	50	51	40	42	22	38	56	61	28	57	75	60	61	61	41	51	61	44	49	75	83	75	76	76	83	82	87	87	82	91	92	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	3	1	1	1	1	1	1	1	2	1	1	3	3	2	1	1	2	1	2	1	3	2	1	2	3	2	1	1	2	1	1	1	2	1	1	3	2	1	2	2	1	1	1	1	1	4	2	1	1	1	2	2	2	1	3	1	1	1	1	1	2	1	2	1	1	2	2	1
20500	-511.423623904794113	-518.279111855753513	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664871174392043	0	3	4	6	4	7	8	7	6	5	6	6	8	7	8	8	7	11	9	9	8	12	8	7	10	9	8	11	12	11	11	11	10	11	12	11	10	12	14	12	11	15	12	14	13	10	11	15	13	14	13	13	12	14	12	15	13	13	15	14	15	15	15	16	17	14	17	15	15	17	17	16	17	18	16	17	18	16	17	16	20	18	18	19	19	19	19	19	20	21	23	20	24	22	0	1	1	5	2	3	6	2	5	2	5	3	2	3	4	10	10	11	12	14	12	31	12	4	2	14	14	6	16	17	19	23	21	12	23	6	13	12	40	13	17	53	21	58	55	23	37	28	25	36	23	25	41	43	33	39	41	22	51	49	40	33	28	36	35	40	53	51	25	56	80	63	57	60	49	61	80	29	35	61	45	75	75	75	82	76	76	83	82	86	87	82	87	92	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	4	1	1	2	2	2	2	1	1	2	2	2	1	2	1	2	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	3	2	1	2	1	2	1	3	1	1	1	2	2	1	1	2	3	2	1	4	1	1	1	1	1	1	1	1	2	2	1	3	1
21000	-518.793555718836046	-525.649043669795446	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645189813080319	1	3	5	7	3	6	6	7	5	6	7	6	7	9	8	9	7	10	11	9	9	10	8	8	9	7	10	11	12	10	12	12	10	12	12	11	10	14	15	12	12	14	10	14	13	13	11	14	12	15	13	14	12	12	12	16	14	12	16	14	15	15	14	15	18	14	15	15	17	17	18	15	17	18	16	16	18	16	17	18	19	18	19	19	19	19	18	17	20	21	23	20	21	23	0	1	1	6	1	3	2	3	5	1	5	3	2	6	3	17	2	26	43	6	23	12	12	13	26	1	4	14	16	17	19	22	14	43	43	43	25	23	53	30	30	16	23	58	55	32	37	28	27	34	22	40	17	22	33	39	41	27	46	49	40	55	28	21	64	40	53	44	21	56	61	63	57	60	60	52	76	67	38	61	62	75	88	75	75	87	76	75	82	86	93	82	87	92	1	1	2	1	1	1	1	1	1	3	2	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	1	2	2	3	1	1	1	1	1	2	1	2	2	1	2	2	1	2	1	4	1	2	1	1	2	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	1	1	1	2	2
21500	-483.087287466249222	-489.942775417208622	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777620729681607	-1	3	4	6	4	6	8	6	6	4	7	7	8	8	7	8	6	10	9	8	8	12	9	7	10	10	10	11	11	10	12	10	10	10	12	11	12	14	15	12	9	14	12	14	12	12	10	15	12	14	13	13	12	13	12	16	12	14	16	14	13	15	14	15	18	14	15	16	16	14	17	16	15	17	17	18	18	16	18	18	17	18	19	19	20	20	19	19	19	21	20	20	24	22	0	1	2	10	2	3	6	3	5	1	5	8	4	6	3	17	10	11	21	6	12	21	12	2	4	13	6	27	16	17	32	21	19	12	23	23	47	35	25	25	17	53	21	22	33	32	4	63	34	36	55	40	41	23	33	70	30	43	46	22	25	45	28	44	22	40	42	44	22	52	61	63	57	60	60	71	61	53	69	71	33	75	75	75	75	76	76	75	82	86	87	82	91	92	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	2	2	1	2	1	1	1	2	1	2	2	2	2	2	1	2	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-532.097345525458536	-538.952833476417936	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747859834612672	1	3	5	7	4	4	7	8	7	5	7	6	8	8	8	8	7	11	9	8	8	11	9	9	10	10	9	11	11	10	11	11	11	11	9	11	12	14	15	12	12	15	12	12	11	13	11	15	13	14	14	12	13	11	13	15	14	13	15	14	15	16	13	15	17	12	15	15	16	14	17	15	16	18	17	16	19	16	17	18	18	18	16	19	19	19	19	18	20	20	21	20	22	22	0	1	6	2	1	1	3	12	5	2	5	3	4	3	7	10	10	30	12	6	12	14	12	11	8	4	4	20	10	17	23	21	23	23	11	35	47	54	70	25	17	53	35	31	19	54	20	28	35	44	34	13	30	23	45	70	53	12	46	49	40	55	28	51	38	25	53	32	68	29	61	63	53	60	49	66	71	29	51	61	55	75	60	75	75	61	61	83	82	86	61	82	76	92	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	3	2	1	1	2	1	1	1	1	1	2	1	1	1	1	3	2	3	2	1	3	1	1	2	1	1	1	1	2	3	1	1	1	2	1	2	1
22500	-489.917528764693429	-496.773016715652830	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724681309877822	1	3	4	6	3	5	7	7	6	5	6	6	8	7	6	8	7	10	10	8	9	13	10	8	11	10	11	8	12	10	11	11	10	11	11	11	12	12	15	11	12	13	12	13	13	13	11	13	12	14	14	13	13	13	12	16	15	14	15	14	15	15	15	16	18	14	16	15	15	13	18	16	16	18	17	16	18	16	17	16	19	18	18	19	19	18	19	19	19	21	21	20	23	22	0	1	2	1	1	2	3	6	5	2	5	3	4	3	3	12	10	11	21	6	12	32	12	2	13	4	14	6	16	17	21	12	21	23	23	12	47	12	70	26	17	17	19	38	55	21	26	28	23	21	32	40	30	35	33	70	41	44	46	49	52	45	48	51	64	52	53	38	43	25	61	63	57	60	49	61	61	30	69	52	45	75	60	75	83	76	76	75	82	86	77	89	91	92	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	2	1	2	1	1	2	1	1	1	2	1	2	1	1	3	3	2	1	1	2	1	2	1	3	2	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	2	3	1	2	1	1	1	1	1	1	2	1	1	2	2
23000	-514.811131447044431	-521.666619398003832	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708623584595522	-2	3	4	5	4	5	7	7	6	6	6	7	7	7	8	8	6	11	9	9	8	11	9	8	10	9	10	10	11	8	12	11	9	11	11	11	12	13	13	12	11	15	11	13	11	13	10	16	13	15	13	13	13	13	12	14	15	14	15	14	15	16	14	15	16	14	15	13	15	17	18	16	16	18	16	16	18	17	18	17	20	18	18	19	18	18	19	18	20	20	22	21	24	22	0	1	2	2	2	2	6	6	5	4	5	2	4	6	7	10	2	11	21	14	12	33	21	17	26	2	8	8	16	17	19	21	12	21	23	21	47	32	13	34	17	39	26	22	33	32	26	28	23	23	34	40	30	35	45	39	41	54	46	49	40	55	28	51	22	40	53	22	38	56	61	63	53	60	60	66	61	67	69	61	45	75	75	83	75	61	76	75	82	71	87	89	91	82	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	2	1	1	3	1	2	2	1	1	1	1	1	3	2	3	1	1	2	1	1	1	2	1	2	1	1	2	2	1	2	2	1	1	1	2	2	1	2	2	2	1	1	1	1	1	4	1	1	1	1	2	2	1	2	1	1	1	1	3
23500	-505.493082145391099	-512.348570096350500	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667976594450969	1	3	4	6	5	6	7	7	7	7	8	6	8	9	8	8	8	10	9	8	8	12	9	8	10	11	11	11	11	10	12	10	10	11	12	10	11	13	13	13	13	14	12	13	13	13	10	16	13	13	14	13	12	14	12	15	13	14	16	14	14	16	14	15	16	15	16	15	17	17	17	15	17	18	16	16	19	15	17	17	17	18	17	19	19	19	18	18	19	21	22	20	22	23	0	1	2	3	2	3	3	3	5	4	5	3	10	3	7	9	10	11	21	6	12	23	21	1	24	47	14	3	13	17	19	23	19	23	32	21	47	23	25	24	53	30	32	43	28	31	1	28	28	36	22	25	30	22	33	39	30	44	46	49	40	45	28	50	50	52	78	38	51	56	61	28	57	75	60	61	61	47	22	61	45	75	75	74	75	71	76	83	82	86	87	89	87	75	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	4	2	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	5	3	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	2	3	2	1	1	1	2	2	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	4
