step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80
19000	-226.762273467808228	-235.813116848259568	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998857366096774	5	3	4	2	3	4	5	6	5	9	8	7	8	8	7	8	6	10	7	8	7	7	9	7	8	9	8	9	9	12	17	12	10	15	9	9	11	13	11	14	12	11	13	11	15	10	14	11	14	14	11	15	16	12	6	12	12	11	13	10	13	13	12	13	11	13	11	18	13	12	16	14	17	15	16	19	15	17	17	15	5	4	2	0	4	5	3	9	5	19	8	55	21	22	1	24	6	19	5	21	7	7	19	17	21	21	1	19	24	26	74	23	28	38	25	11	36	67	28	32	33	60	27	15	59	13	54	29	59	62	14	61	23	26	7	27	46	13	70	23	27	32	33	57	46	65	17	79	42	27	52	63	61	48	50	68	59	77	75	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-241.290098741617470	-250.340942122068810	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990707525026216	5	3	4	1	2	4	5	7	5	9	7	7	7	6	8	7	8	10	7	4	7	6	10	8	8	8	10	6	9	16	16	14	10	15	10	8	13	14	9	14	5	10	13	12	12	10	13	13	14	15	10	11	16	11	12	12	12	10	12	14	14	13	12	14	10	14	13	18	14	13	16	16	17	13	15	10	17	17	17	20	3	4	5	0	4	2	20	22	3	26	1	1	20	20	11	1	22	39	14	4	9	41	29	7	13	21	29	6	19	74	34	45	15	64	1	1	42	55	24	55	20	36	52	19	21	29	58	56	55	56	12	15	32	29	7	25	10	16	23	57	52	15	27	52	39	67	54	32	43	59	61	40	49	51	62	25	38	56	31	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-244.829062025322884	-253.879905405774224	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999081849017592	5	3	4	2	4	4	3	6	5	6	8	6	7	6	7	9	8	7	8	8	7	6	10	8	5	8	9	9	11	15	17	13	11	15	9	11	13	13	9	12	10	10	9	10	12	10	12	12	10	12	9	14	16	12	7	12	14	11	11	13	13	15	14	13	13	12	12	11	16	10	16	15	17	17	11	18	15	17	15	20	7	4	7	0	7	2	4	3	7	6	5	7	9	25	14	26	14	7	15	55	3	3	11	21	7	10	15	12	51	67	72	29	25	40	7	42	66	43	26	49	27	43	5	21	41	20	46	14	51	29	21	47	47	58	5	68	66	1	23	29	40	61	47	75	27	39	33	42	54	21	57	61	62	79	49	73	60	65	68	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-247.256702967061756	-256.307546347513096	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970740841375418	5	2	4	0	3	5	6	6	4	6	4	6	7	8	8	10	7	5	8	5	9	8	10	5	8	4	9	10	10	11	17	14	11	15	11	9	12	13	11	12	9	10	12	11	13	11	13	12	15	12	7	14	16	12	11	9	12	12	13	12	13	15	12	14	13	14	13	19	14	13	5	15	16	16	14	16	17	10	17	19	2	4	2	0	4	3	9	11	5	3	5	5	18	10	20	17	10	26	12	26	18	13	56	26	17	5	51	17	10	29	50	67	29	70	14	20	28	29	23	78	15	25	30	17	29	21	63	21	32	36	11	60	69	55	15	15	78	55	8	29	56	45	28	43	43	33	50	76	67	28	5	43	66	61	60	75	74	13	66	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-231.647391334931001	-240.698234715382341	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999114499169755	5	3	4	1	3	4	6	7	5	9	8	6	7	7	9	10	7	9	6	8	8	8	6	8	6	8	9	9	9	15	16	11	11	15	9	11	13	12	9	13	12	10	8	12	11	11	14	12	13	11	11	13	15	13	10	10	10	9	9	14	14	14	13	12	13	15	11	18	12	14	16	15	17	18	15	16	15	17	13	16	5	4	2	0	4	5	9	19	6	21	7	3	9	3	43	22	12	43	3	23	17	7	1	7	3	23	20	43	20	37	52	59	58	49	24	55	69	21	9	36	57	24	5	24	39	1	64	57	36	59	55	50	63	56	7	18	59	25	23	32	44	48	36	50	50	41	18	66	55	56	50	70	72	78	64	75	79	53	57	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-244.431174940378241	-253.482018320829582	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972694871352464	5	3	3	1	3	4	5	6	6	8	8	6	7	7	7	7	6	10	8	7	8	8	9	8	8	5	10	10	11	15	17	11	11	13	11	11	13	13	9	13	11	10	12	7	14	11	11	13	10	13	12	12	15	12	9	12	13	10	12	10	10	15	13	13	12	11	12	15	14	11	15	13	16	12	14	18	16	16	14	17	4	4	4	0	4	3	2	2	3	8	44	5	1	26	17	1	3	16	8	17	8	12	44	12	12	2	55	11	13	51	30	61	18	36	22	42	18	28	25	56	58	23	22	7	54	25	58	43	25	52	19	70	45	60	16	66	18	12	70	16	10	27	61	56	20	61	60	75	67	61	70	54	38	46	59	53	72	53	51	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-232.616860164851971	-241.667703545303311	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967909462637446	5	3	4	2	3	5	6	7	5	8	8	6	8	6	9	10	7	10	6	7	9	7	10	7	7	9	10	10	11	16	16	12	10	13	11	9	13	13	10	14	13	9	11	11	14	10	14	12	14	15	11	15	14	13	8	11	12	11	10	13	10	11	15	13	13	14	11	17	13	12	14	16	16	18	13	19	14	20	15	11	3	4	4	0	4	2	9	9	4	17	14	5	14	2	14	22	5	25	3	12	17	14	14	12	1	24	36	15	27	75	50	21	19	42	26	55	57	56	36	29	32	55	21	11	29	36	29	67	32	34	36	77	34	43	1	11	46	46	19	16	15	28	40	27	21	48	42	73	29	59	65	66	53	75	67	30	16	68	37	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-227.037205820934133	-236.088049201385473	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991507899925475	3	1	2	-3	4	5	4	7	5	8	7	7	8	7	8	9	7	9	7	6	9	8	10	8	7	9	8	10	9	15	15	15	11	15	9	10	13	12	10	14	13	10	13	11	14	9	13	12	11	15	8	15	15	13	11	11	12	11	13	13	14	12	13	13	12	15	13	15	12	13	14	14	16	17	15	17	15	20	17	17	3	4	2	0	2	3	1	9	5	20	20	7	8	20	25	12	6	25	3	5	24	17	21	11	7	17	7	11	19	59	43	71	21	48	27	22	62	22	16	65	35	51	49	18	44	12	58	29	35	72	14	60	58	69	27	29	49	19	22	55	33	23	38	16	49	37	44	42	36	58	59	38	31	53	48	43	57	80	52	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-244.436765852547325	-253.487609232998665	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998631918868101	5	2	2	1	4	4	5	7	4	6	7	7	8	8	9	10	7	9	8	6	9	7	8	3	7	8	9	10	11	14	15	15	8	13	11	9	12	14	10	9	12	11	11	10	13	9	14	8	13	13	12	14	13	7	11	11	12	12	12	13	14	14	14	12	10	14	11	16	12	11	17	12	17	17	15	19	16	12	18	17	24	4	4	0	3	24	4	1	4	9	7	5	25	3	17	15	1	26	1	9	22	6	11	3	20	54	7	46	28	53	42	62	10	56	13	11	28	50	25	26	55	33	39	48	40	25	55	10	20	67	27	42	70	2	27	18	65	27	16	28	69	51	59	46	26	78	40	62	44	15	69	28	63	61	64	75	61	70	32	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-249.434812212916825	-258.485655593368165	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998783123681257	4	3	3	2	4	4	5	7	6	6	6	6	6	4	8	10	5	10	8	7	9	8	9	7	8	7	7	8	11	15	15	14	10	14	11	10	13	12	11	13	10	8	12	5	15	8	10	9	15	14	9	12	16	12	9	12	14	11	13	12	13	13	12	13	13	11	12	12	16	13	17	14	15	15	15	15	9	16	16	20	3	4	4	0	2	4	6	13	2	5	2	14	2	2	11	26	1	46	12	10	25	24	20	13	7	7	3	6	21	67	63	51	27	54	25	22	67	33	47	28	15	12	27	6	70	17	46	10	62	43	19	35	73	18	42	36	68	47	47	39	25	63	29	47	67	48	33	16	75	29	70	37	32	50	57	21	46	45	63	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-236.911097896304085	-245.961941276755425	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996977436438455	4	2	3	1	4	5	5	7	5	8	7	7	7	7	6	9	8	8	7	5	9	3	8	8	7	8	8	6	9	16	18	15	10	16	10	11	10	9	10	9	10	9	11	10	12	11	9	12	13	14	12	15	15	13	11	11	12	11	14	12	13	15	15	10	14	14	14	18	14	8	16	16	16	17	15	17	17	18	17	20	22	4	4	0	2	1	1	6	22	28	7	7	20	5	1	8	14	19	7	3	27	4	1	28	3	13	13	1	23	75	63	50	40	62	70	44	26	6	17	11	13	5	13	23	35	44	24	36	17	44	33	61	66	45	64	12	29	42	54	58	58	48	60	18	57	23	49	30	46	15	55	52	67	30	50	32	73	76	10	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-253.600220267733221	-262.651063648184561	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996254481524497	5	2	3	1	4	5	4	5	3	8	7	5	6	7	8	8	8	8	6	5	9	6	9	2	8	9	3	10	8	16	17	13	11	16	9	11	10	14	10	12	11	10	12	10	13	9	14	13	13	14	12	14	15	13	12	11	13	10	10	13	11	14	14	12	12	13	14	18	15	14	7	13	14	16	16	19	17	20	16	16	27	4	2	0	4	4	2	3	4	5	9	5	5	22	11	12	12	7	12	7	19	8	11	4	27	16	4	10	4	53	43	51	35	57	8	26	15	51	35	15	21	46	71	15	10	4	65	28	42	57	44	54	49	28	44	59	33	21	35	58	39	54	43	17	39	26	59	31	32	49	13	28	64	52	39	75	53	76	69	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-242.295581932267567	-251.346425312718907	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989890471688254	3	2	4	1	4	3	5	7	5	4	7	6	7	6	4	8	7	8	8	7	9	8	9	8	7	8	7	10	5	14	15	15	11	12	11	11	12	13	10	12	10	11	13	11	15	11	14	10	14	14	9	15	16	13	12	7	13	10	12	13	14	15	13	12	14	14	8	15	17	11	17	13	17	11	14	18	17	19	17	18	2	4	6	0	1	4	1	15	10	4	29	7	3	15	2	27	29	9	17	29	17	29	56	11	12	25	9	9	1	60	49	63	26	41	7	48	70	37	23	74	24	25	37	56	57	41	35	17	63	63	16	40	38	51	48	14	44	26	42	42	55	60	40	21	57	64	9	57	43	21	53	26	50	16	40	40	62	79	60	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-239.336547160718681	-248.387390541170021	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992684454610357	2	2	4	1	3	5	5	7	5	7	6	7	8	6	9	9	8	9	6	7	7	7	9	7	7	9	9	10	8	11	18	14	10	13	10	9	12	11	11	12	10	10	13	9	14	9	12	10	10	12	11	15	14	13	12	11	14	10	13	13	14	8	13	10	12	14	14	18	16	11	17	13	17	16	15	19	12	18	15	20	4	4	2	0	4	2	5	6	5	6	2	14	22	5	14	7	10	9	9	19	3	19	20	5	19	19	13	44	24	16	75	59	13	51	23	10	28	36	35	64	36	10	47	25	37	13	39	17	21	42	48	43	50	13	15	33	65	46	70	39	49	11	38	19	20	47	41	79	18	41	69	41	32	50	53	69	28	69	43	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-243.371220677661910	-252.422064058113250	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994188074387148	5	3	4	1	4	5	6	6	5	7	7	7	7	6	4	6	8	8	7	8	6	3	10	7	7	9	9	8	9	14	16	12	9	15	11	11	12	12	10	13	13	10	12	11	14	7	9	9	15	15	11	15	14	12	9	11	14	11	14	12	13	15	14	13	13	14	13	14	12	10	14	13	17	18	10	19	17	17	15	17	2	4	22	0	22	22	9	1	15	8	9	5	5	6	2	22	2	11	8	3	1	4	25	1	14	28	12	16	12	69	69	26	11	65	55	29	39	27	46	51	58	14	36	11	38	16	46	18	57	45	28	30	58	56	8	75	23	18	41	35	36	38	65	20	13	60	60	32	42	33	58	35	50	65	47	57	30	50	38	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-258.808008030674443	-267.858851411125784	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980706387378069	5	3	4	1	3	4	5	6	5	9	8	7	8	8	6	10	6	7	3	6	8	7	9	6	6	5	6	9	11	15	16	12	10	8	9	7	11	11	10	10	13	10	12	10	14	9	11	13	15	14	11	14	16	13	12	5	10	10	14	13	13	14	14	12	13	12	13	17	16	14	16	12	18	18	15	14	14	19	17	20	5	4	2	0	4	19	6	56	19	34	25	25	6	20	3	21	6	25	4	56	7	19	20	6	56	19	26	19	21	41	59	42	13	22	24	6	10	21	10	12	51	9	47	21	66	56	13	43	48	55	44	67	54	57	46	4	14	28	39	2	55	22	39	40	33	23	32	45	55	29	14	21	69	62	61	29	65	68	71	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-243.464451521869819	-252.515294902321159	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996461018654547	3	3	4	1	3	5	4	6	4	9	6	7	6	8	8	10	4	10	7	8	7	7	9	6	7	9	9	9	10	15	14	14	8	15	8	10	13	14	11	12	12	11	9	11	13	5	13	11	14	15	12	14	15	13	11	11	14	11	10	12	13	14	14	13	14	15	14	14	16	13	13	12	18	16	12	16	16	20	17	15	4	4	2	0	4	2	4	6	1	6	17	24	1	24	3	25	2	23	24	9	2	11	33	7	7	14	19	21	14	65	29	47	24	54	13	43	43	47	46	48	10	59	14	43	16	1	41	13	15	70	43	61	55	75	59	20	47	20	26	55	20	58	51	36	45	52	41	72	42	44	43	18	69	37	35	38	32	32	65	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-250.543585517579743	-259.594428898031083	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979543196661829	4	2	3	1	4	5	6	3	6	5	8	6	5	4	8	10	8	8	5	8	9	8	9	7	8	8	9	10	10	14	17	11	9	14	11	11	13	12	11	14	12	11	13	9	14	10	14	9	14	13	9	14	16	7	11	6	13	10	11	13	14	14	14	11	12	15	12	13	16	12	17	14	12	12	12	16	17	21	17	18	4	4	4	0	8	5	13	4	13	2	12	14	1	2	19	44	24	10	2	24	20	24	54	8	56	10	20	6	11	39	37	58	12	59	46	12	32	26	44	74	22	33	35	54	36	20	75	11	68	36	19	38	30	7	18	14	70	25	20	27	28	70	38	22	55	57	28	42	49	33	64	60	35	55	59	40	30	72	63	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-232.801099444810234	-241.851942825261574	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992535861071025	5	3	4	2	3	4	4	7	5	9	8	5	7	7	9	9	7	9	7	3	9	7	8	7	8	9	10	8	11	14	17	14	9	16	8	10	12	14	11	12	12	7	12	11	15	10	10	12	13	14	7	14	14	11	11	10	13	11	13	10	11	11	14	8	13	12	13	17	15	13	14	15	16	15	15	18	17	20	18	19	20	4	5	0	4	5	4	6	20	13	17	3	12	1	17	17	5	35	6	4	35	12	9	9	8	23	23	14	51	40	74	48	64	29	14	15	47	27	26	11	60	3	58	36	55	17	18	55	47	10	12	70	16	16	26	64	47	56	55	22	26	27	40	8	35	56	62	52	59	41	40	50	56	57	71	73	75	67	65	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-230.397394042157913	-239.448237422609253	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988801259076275	4	2	3	1	3	4	5	6	5	9	7	7	6	8	7	10	7	8	7	6	7	6	8	7	7	8	10	8	9	14	16	15	10	16	10	7	12	11	10	12	8	10	12	10	15	10	13	12	15	13	10	14	16	9	11	12	14	8	13	12	14	14	14	12	12	13	13	12	14	13	14	15	17	15	15	15	18	18	16	20	2	4	4	0	4	5	6	4	1	26	7	9	7	22	1	17	20	22	9	4	8	5	13	9	6	7	11	13	18	40	72	60	17	49	14	1	42	16	19	39	25	29	12	18	64	23	56	27	63	65	14	42	57	36	54	35	70	8	38	33	38	59	70	18	46	8	60	44	60	33	66	68	74	40	65	50	45	73	63	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-238.463205777185408	-247.514049157636748	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996163399740761	2	3	4	0	3	5	6	7	5	9	7	5	7	8	7	10	8	9	8	8	6	7	10	8	7	6	9	10	8	13	16	12	8	15	11	10	12	14	7	13	9	8	11	11	15	9	7	11	14	13	8	14	15	12	12	11	14	12	14	14	12	14	13	13	12	12	10	18	16	13	12	15	17	7	15	20	15	20	17	19	4	4	5	0	4	1	1	7	1	14	21	3	26	26	7	7	47	42	11	13	9	21	51	8	26	9	74	22	8	61	45	36	47	57	16	41	15	32	9	43	14	26	41	25	35	17	21	67	32	56	8	71	35	20	36	18	55	41	30	61	23	28	44	55	10	16	47	31	34	43	48	71	34	12	71	68	71	31	38	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-232.938428718466042	-241.989272098917382	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999649560070318	4	3	4	2	4	5	6	6	6	8	6	7	8	8	6	9	8	10	8	7	8	8	8	7	6	5	9	9	9	14	18	12	10	15	10	10	13	12	9	13	12	7	12	12	12	11	13	13	14	15	10	15	15	10	7	11	11	11	12	14	13	14	13	8	11	14	10	16	12	9	12	16	16	15	11	18	18	20	16	18	4	4	4	0	2	3	26	5	5	9	5	9	8	26	5	12	8	20	24	8	11	25	12	9	26	3	42	25	20	45	72	27	29	41	14	55	58	35	15	71	18	26	55	67	57	27	46	65	38	62	27	62	63	16	25	51	55	16	70	56	22	40	65	42	16	32	27	50	39	21	67	49	63	69	29	52	30	77	44	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-237.428566326359828	-246.479409706811168	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998421531300773	2	3	3	1	4	4	6	5	5	9	6	7	5	7	9	7	8	7	8	8	7	7	10	8	6	9	8	7	10	14	16	12	6	16	10	10	12	11	9	12	13	10	13	11	15	11	13	12	15	14	12	15	16	11	11	9	12	11	13	14	13	14	15	13	13	14	13	17	17	14	11	12	17	16	14	17	12	14	17	16	4	1	4	0	1	1	6	5	6	11	6	9	6	11	17	3	21	33	33	25	25	25	15	18	9	27	8	25	25	64	49	36	6	75	25	22	20	14	18	39	42	19	26	26	64	28	58	17	75	32	26	47	66	17	15	11	26	15	55	59	36	38	75	54	48	37	36	66	78	38	26	24	70	60	15	50	36	77	64	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
