step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
10000	-217.592534775777011	-216.130452691258142	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.902167832988076	0	2	2	3	4	5	4	4	7	7	5	5	5	7	6	3	6	6	9	8	8	7	7	7	9	11	10	9	10	9	9	10	12	9	12	13	13	10	15	13	11	11	15	15	15	14	14	15	16	17	17	16	17	18	19	19	21	20	20	21	23	21	22	23	22	23	25	24	23	25	21	22	27	25	26	27	24	27	30	0	1	1	3	4	5	4	1	6	12	16	16	3	12	4	1	11	7	23	14	14	6	12	17	24	31	22	22	34	15	10	34	28	18	29	34	25	20	33	27	28	19	42	46	40	35	33	40	36	39	48	46	48	52	39	53	55	53	56	55	59	59	59	62	39	71	61	69	60	69	56	71	75	65	70	68	65	68	78	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-216.055059156382640	-214.592977071863771	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.796371819117953	0	3	2	2	4	4	5	5	6	5	5	7	5	6	7	4	6	6	8	7	8	7	7	7	8	9	7	9	10	8	9	12	11	11	12	13	13	12	14	12	14	13	15	13	14	15	16	15	16	18	18	16	17	16	18	19	21	20	20	20	22	22	23	22	24	21	25	24	23	24	25	23	28	25	26	27	25	28	33	0	3	1	1	2	3	2	3	4	2	6	17	4	7	8	4	7	7	6	10	18	10	14	18	7	25	6	15	19	24	20	29	28	24	26	34	32	17	27	19	34	33	40	34	40	35	39	42	48	54	47	39	48	28	52	53	55	56	55	53	54	47	64	58	64	50	68	72	66	62	65	57	67	63	65	77	70	67	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2
11000	-226.753311712002215	-225.291229627483347	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.819626171464326	0	2	2	3	3	5	6	5	7	7	5	6	6	7	6	5	4	6	9	7	7	8	8	7	8	10	9	10	9	9	10	12	11	11	10	14	11	11	15	13	13	13	14	14	14	12	14	15	16	18	17	16	17	16	19	20	22	20	20	20	22	23	23	22	24	22	25	22	23	25	25	22	25	25	25	27	26	29	33	0	1	1	1	2	5	17	2	8	4	2	17	17	18	3	5	3	17	22	13	12	15	7	7	12	22	25	8	24	20	25	14	19	28	23	42	35	14	40	37	38	31	41	40	46	25	40	40	47	39	45	47	43	45	53	50	55	55	55	33	51	68	57	56	66	58	57	55	55	62	62	56	57	69	65	73	65	69	78	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2
11500	-216.658666012216372	-215.196583927697503	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.826656561977477	0	1	2	2	4	4	6	5	7	5	4	6	6	6	7	4	7	6	7	8	8	7	8	8	6	11	9	10	9	8	9	11	11	10	11	12	11	12	16	14	13	13	14	13	14	15	15	15	16	17	17	16	18	17	18	20	22	20	18	20	21	22	23	22	23	23	24	24	24	24	24	23	26	25	26	28	27	29	33	0	1	2	2	1	1	5	3	12	3	2	16	3	8	8	3	5	5	25	19	7	13	22	18	5	24	17	27	19	25	15	27	24	17	31	27	29	28	46	33	37	38	35	35	36	40	32	44	48	40	36	42	54	43	49	54	56	53	52	51	59	61	64	60	64	61	64	60	64	72	65	56	67	69	71	75	74	73	78	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2
12000	-225.063316887767172	-223.601234803248303	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.831893209110300	0	3	1	1	3	4	5	6	5	6	4	6	6	6	6	5	7	7	9	7	7	7	8	7	8	9	9	8	8	8	10	10	11	10	11	13	10	11	13	13	13	13	13	14	15	12	15	16	14	18	15	16	18	17	19	19	21	19	21	20	22	19	24	22	23	21	22	24	23	24	24	22	28	25	25	26	27	29	31	0	3	1	1	3	3	5	9	5	11	2	7	3	11	16	11	9	10	23	10	12	10	2	9	15	17	29	12	14	5	30	27	34	25	19	33	17	22	33	38	37	35	35	40	40	26	36	42	40	43	41	44	47	47	53	53	56	52	60	50	56	54	67	60	61	58	60	57	57	67	69	62	76	61	68	71	75	77	78	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
12500	-263.842377507272090	-262.380295422753193	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.861566375994183	-1	2	1	2	4	4	5	5	6	7	5	7	6	6	6	6	7	6	8	8	6	7	6	6	8	9	9	9	9	10	10	12	12	11	10	12	11	11	14	13	13	13	14	15	14	14	16	14	15	15	17	15	18	18	20	20	21	20	18	21	23	22	23	23	24	23	25	25	22	23	24	21	27	24	26	28	26	27	32	0	3	1	1	2	3	4	6	2	24	6	13	5	8	8	5	11	6	24	24	11	3	3	5	12	10	15	10	11	24	17	20	35	14	21	28	29	30	41	32	29	34	33	42	32	36	39	33	43	7	52	42	44	51	59	48	58	54	47	54	58	60	60	56	56	43	69	61	47	58	57	54	68	58	65	78	68	55	76	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	2	1	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	3	2	1	2	1	1	1	1	1	1	1	1	3	2
13000	-191.811375710019490	-190.349293625500621	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.979874638408355	0	2	2	2	5	4	6	5	5	6	4	6	6	5	6	6	6	3	9	8	6	7	8	8	7	7	8	9	9	8	9	11	11	10	11	13	12	11	14	13	12	13	14	14	14	14	15	15	16	16	17	15	17	17	19	19	22	19	20	20	22	22	24	22	23	22	24	24	22	24	24	23	26	25	25	27	25	28	31	0	1	1	1	18	3	11	18	2	6	18	18	8	2	5	6	11	2	27	25	14	21	21	14	5	5	12	14	27	16	30	20	27	30	28	38	38	19	36	32	32	38	41	33	33	42	36	41	47	42	50	44	47	52	54	51	60	51	54	56	59	59	66	56	69	58	57	57	59	66	72	57	75	65	65	69	72	73	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
13500	-201.552128202840947	-200.090046118322078	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.973137190430069	0	3	1	2	4	4	5	5	6	6	5	7	6	5	6	2	6	6	8	7	7	8	8	7	8	10	10	9	9	10	8	10	12	7	10	13	11	11	15	13	12	10	16	14	15	14	16	15	14	17	18	15	18	16	20	20	22	21	18	21	21	22	23	23	24	21	25	24	24	24	24	24	27	26	26	27	27	29	31	0	4	1	1	2	16	2	4	14	5	5	8	8	6	11	1	5	11	21	14	15	15	17	7	21	31	15	21	19	25	10	19	37	11	21	33	25	23	49	30	27	19	48	33	46	41	46	40	36	48	52	44	47	45	59	53	58	51	39	55	59	55	60	61	60	56	63	60	61	57	63	61	75	65	71	71	74	76	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
14000	-183.560069318768740	-182.097987234249871	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.919593636640568	0	2	2	3	4	4	5	5	5	6	5	6	3	6	7	5	6	6	8	7	8	7	8	8	9	11	9	9	10	9	9	11	11	10	11	13	12	11	15	14	13	12	15	15	13	14	15	15	16	17	17	17	17	16	19	19	21	21	21	20	23	22	23	22	22	21	25	24	23	25	24	24	26	25	26	27	26	28	31	0	1	1	2	1	4	2	4	4	11	13	5	3	6	9	6	8	5	14	11	17	5	10	20	10	28	19	15	30	24	6	21	28	20	28	42	34	19	41	37	32	33	29	41	28	35	36	46	48	46	49	48	46	44	54	39	55	56	56	50	56	56	65	59	58	56	69	62	66	65	62	64	72	61	68	72	71	77	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-190.063437683824958	-188.601355599306089	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.913516759106292	1	2	2	3	4	4	6	5	7	4	5	7	5	7	5	5	6	6	8	6	9	7	8	8	9	10	10	9	10	9	8	12	11	10	11	13	11	11	14	14	13	13	16	13	15	14	15	15	17	18	16	16	17	17	18	19	21	21	19	21	21	21	23	23	23	21	26	24	23	25	24	23	27	26	25	27	24	29	33	0	1	1	2	3	3	16	5	17	2	4	7	6	8	5	5	10	13	17	5	12	11	15	7	14	9	9	24	8	24	17	28	30	23	28	35	30	28	36	42	37	35	39	38	39	32	41	32	40	53	46	39	52	48	51	49	56	56	49	56	56	50	60	66	66	56	71	61	61	69	65	61	70	71	71	69	72	76	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
15000	-186.408171389021078	-184.946089304502209	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.981438353666186	0	1	2	2	3	5	4	6	5	5	5	6	5	7	6	6	6	7	8	7	8	7	7	7	9	10	9	10	9	7	9	11	11	9	11	13	12	11	16	12	13	14	14	14	14	13	15	15	15	17	18	16	17	18	20	17	21	20	19	21	22	21	24	23	23	23	25	24	23	23	24	24	27	26	24	27	26	28	31	0	1	2	2	3	5	3	5	5	2	4	10	5	9	13	6	6	11	23	11	8	13	11	9	23	25	18	34	22	6	15	34	27	30	34	40	26	27	49	33	33	40	35	37	37	26	36	35	36	49	39	48	36	56	51	44	59	54	53	59	57	54	65	60	57	60	63	61	62	58	60	61	77	63	61	74	65	77	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
15500	-227.368527881639636	-225.906445797120767	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.821239407040593	-1	3	1	3	5	3	5	3	6	6	5	6	5	7	7	4	5	6	8	8	8	7	7	8	9	10	10	10	9	9	10	11	11	11	11	14	12	10	15	12	13	14	15	14	14	15	15	15	16	17	17	16	18	17	18	19	21	20	20	19	22	21	22	22	23	22	25	24	23	25	24	23	27	25	27	27	25	27	33	0	1	1	3	8	3	6	1	16	5	6	11	8	5	7	8	16	7	15	5	11	17	18	9	19	19	29	21	13	14	30	20	20	31	25	40	27	21	42	26	35	35	44	41	31	40	45	28	47	49	44	41	49	48	49	55	41	54	53	36	53	60	59	55	49	59	65	66	62	68	61	63	74	72	70	74	65	61	73	1	3	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2
16000	-187.453676688457818	-185.991594603938950	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.938911626361046	0	2	1	3	3	5	5	5	6	6	4	7	4	7	6	6	7	7	9	8	9	8	8	7	5	10	9	10	9	8	9	11	11	10	10	11	12	11	15	13	14	13	16	14	14	15	15	15	17	17	17	15	16	17	20	19	21	19	21	19	22	22	24	23	23	23	26	23	21	24	24	23	27	25	26	27	25	27	30	0	3	1	3	2	2	13	4	25	13	3	9	2	6	11	25	25	6	15	14	18	6	10	16	5	30	17	21	17	10	24	27	21	20	24	34	29	27	42	32	40	26	39	33	37	37	37	42	52	43	46	42	42	44	60	50	58	50	58	50	57	57	62	59	59	57	61	57	60	65	64	57	71	68	65	75	64	63	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-247.491684022058337	-246.029601937539468	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.808838175630168	1	3	2	3	5	4	4	5	7	7	5	6	5	7	4	5	6	7	9	8	9	8	6	6	9	10	8	9	10	10	10	11	12	11	8	12	12	12	15	12	13	14	15	14	14	15	15	13	17	18	17	16	17	16	18	19	21	18	21	20	21	21	23	22	23	23	25	24	23	22	25	24	26	25	27	27	27	27	32	0	1	1	1	3	3	4	4	8	23	4	6	1	23	2	2	15	24	14	6	24	11	2	15	14	22	6	8	20	28	23	25	29	28	17	31	29	30	44	30	40	37	38	34	30	22	38	37	48	53	29	47	43	45	32	58	53	54	49	55	50	55	62	41	57	57	66	52	61	60	63	70	66	70	73	71	73	71	76	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	4	1	2	1	1	1	1	2	1	2	1	1	1	4	1	1	1	1	1	1	1	1	1	1	2
17000	-245.741465753588841	-244.279383669069972	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.848340963063739	0	3	2	3	2	4	5	4	5	6	4	4	6	7	7	5	7	7	8	7	7	8	6	8	9	11	9	8	9	8	9	11	10	10	11	12	12	10	15	13	14	12	15	14	15	15	16	15	16	17	17	17	17	18	20	19	21	20	21	19	23	22	22	23	24	22	26	24	22	25	24	23	26	25	27	28	26	28	33	0	1	1	1	1	1	5	2	12	12	5	2	16	9	12	5	6	7	10	4	7	11	5	21	17	29	28	6	10	16	14	15	28	14	29	26	32	30	42	29	37	34	36	32	32	41	42	36	40	37	45	45	46	50	60	50	60	56	51	52	63	59	58	69	62	55	68	62	55	61	61	57	69	71	77	75	70	73	70	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	4
17500	-230.341330449467989	-228.879248364949120	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.834896840663884	0	3	2	2	4	4	4	5	7	7	5	6	4	5	5	5	6	7	8	7	8	7	7	7	7	10	9	10	9	9	10	11	12	10	11	13	11	11	15	14	13	13	14	14	15	12	13	15	16	17	17	16	18	18	18	18	21	20	20	20	23	22	23	20	22	22	25	24	23	25	24	23	26	26	25	27	25	29	33	0	1	1	1	4	4	2	13	4	16	6	6	4	2	13	6	7	14	16	11	2	6	7	15	16	30	25	21	18	25	24	10	27	12	29	26	22	26	38	36	46	35	33	35	46	19	29	28	44	45	43	48	49	48	40	51	64	55	53	56	55	56	64	55	53	58	61	59	65	63	62	58	75	68	65	74	61	76	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	4
18000	-229.999240006702735	-228.537157922183866	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.829676008489985	1	3	2	3	5	4	5	6	6	6	5	6	5	6	6	4	5	6	8	8	7	7	7	7	8	11	9	9	9	8	9	12	11	9	11	13	11	12	14	13	12	13	16	13	15	14	15	15	15	17	16	16	17	17	19	19	21	19	20	21	22	23	23	22	23	22	25	24	20	24	23	24	28	25	26	25	25	27	30	0	1	1	3	4	3	4	2	6	11	16	6	4	2	16	4	4	6	10	15	8	7	11	14	10	20	30	22	24	5	12	20	28	11	34	26	20	14	32	33	37	26	48	41	39	22	39	41	37	48	39	46	52	48	54	50	56	54	55	55	60	56	59	55	61	60	63	69	52	66	59	51	67	57	70	65	70	67	73	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	3	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1
18500	-201.001425416393744	-199.539343331874875	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.898030756226717	0	2	2	2	3	3	5	5	7	6	6	7	6	4	5	5	7	7	8	7	9	6	7	8	7	10	9	8	10	9	9	10	12	10	11	13	13	11	15	13	13	14	16	13	15	14	15	16	16	17	18	16	18	18	18	20	21	21	20	20	22	22	23	22	23	22	25	22	23	24	24	24	25	24	27	27	26	27	32	0	1	1	1	1	3	2	14	8	14	6	16	15	4	4	6	14	7	13	6	18	14	16	17	22	7	10	11	27	24	9	12	32	28	27	31	26	29	37	38	38	33	42	35	41	33	41	37	46	39	49	44	52	52	43	53	56	55	53	54	59	59	66	60	68	53	65	56	57	68	66	64	69	66	72	74	65	71	75	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2
19000	-261.095939134468381	-259.633857049949484	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.754133568311520	1	3	2	3	4	3	5	5	7	6	5	6	6	7	6	6	7	6	9	7	9	8	7	8	9	9	8	9	9	9	10	11	12	10	11	13	10	12	15	13	11	14	15	15	13	14	16	15	16	16	18	17	18	17	19	19	22	18	21	20	22	23	24	21	24	23	25	24	23	24	25	22	27	23	27	27	26	28	31	0	3	1	1	4	3	6	4	11	11	5	5	2	2	7	5	15	8	7	13	13	13	15	20	15	2	7	22	18	24	22	19	37	19	27	41	24	29	40	30	34	41	38	36	18	29	45	27	33	45	31	39	35	35	52	49	39	39	49	58	60	64	62	56	60	61	69	61	64	66	57	59	77	54	61	70	63	77	73	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	4	2	2	2	1	4	2	1	1	4	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	3	1	1	1	2
19500	-215.293820057635031	-213.831737973116162	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.929049233318757	0	3	2	2	5	4	5	5	6	6	6	6	5	7	7	5	6	6	9	6	8	7	4	6	9	10	10	7	9	9	10	11	11	8	9	12	12	10	15	14	13	14	15	13	13	15	15	15	17	18	17	14	18	17	19	19	22	20	19	20	23	23	24	21	23	22	25	24	23	25	24	22	27	25	26	28	26	27	32	0	4	1	1	2	4	2	6	2	6	8	16	3	8	17	23	6	13	7	16	17	11	4	16	21	25	20	16	20	15	28	29	21	15	21	27	26	21	45	32	26	27	44	32	36	41	40	45	47	51	48	36	46	48	54	49	60	54	48	56	51	66	57	56	64	64	61	66	58	69	65	59	74	62	63	71	61	68	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	4
20000	-211.581570653167915	-210.119488568649047	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.899999627723005	0	2	2	2	4	5	6	4	4	6	6	7	5	6	7	5	7	4	8	7	8	6	8	6	9	11	10	9	9	7	8	10	12	10	12	13	12	10	16	13	12	12	14	14	14	14	15	15	16	16	18	16	18	16	19	19	20	20	19	18	22	23	23	21	22	23	24	22	22	24	24	23	26	26	25	26	25	28	32	0	1	1	1	1	18	18	2	4	9	5	13	2	18	7	4	16	4	14	11	22	9	22	18	12	29	17	24	30	24	20	19	32	29	27	32	27	21	44	38	26	26	42	37	42	42	38	44	44	45	39	48	52	46	50	52	56	59	52	50	58	58	56	39	58	65	68	57	56	68	65	69	62	70	71	70	66	75	78	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
20500	-218.530229580138155	-217.068147495619286	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.893480612493312	0	3	1	2	4	4	4	6	5	5	5	6	6	6	7	6	7	6	9	6	8	8	6	7	8	10	10	10	9	9	9	11	12	9	11	14	12	11	14	14	13	12	16	15	15	14	15	16	17	18	17	17	18	18	19	19	21	20	20	20	22	21	23	21	24	22	25	24	23	24	23	23	25	25	26	28	26	29	30	0	3	1	3	3	3	4	7	7	7	2	5	4	7	8	5	5	11	24	9	15	17	6	10	8	24	15	25	7	25	25	25	28	12	34	32	38	14	30	41	33	27	46	41	39	42	42	45	44	49	44	45	48	44	54	52	54	50	52	50	59	54	61	39	61	57	63	57	57	69	56	64	72	60	67	75	68	75	76	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1
21000	-207.961698212742448	-206.499616128223579	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.919356510341845	0	2	1	3	3	4	4	5	6	7	5	6	6	5	6	5	6	7	9	6	8	7	7	7	9	10	9	9	9	10	9	12	11	11	12	12	13	12	14	12	13	14	15	13	15	14	15	13	17	17	17	16	17	16	20	19	21	20	18	20	23	21	22	22	23	22	26	24	23	25	25	22	28	26	26	28	26	26	30	0	1	1	3	2	3	1	2	4	17	6	6	7	5	2	4	11	16	20	6	23	13	9	20	10	21	23	18	18	29	21	26	31	27	29	30	31	26	37	25	36	32	37	36	32	38	48	33	47	43	47	45	45	48	49	50	50	52	50	59	57	60	57	55	62	55	71	63	60	65	69	57	67	68	71	78	66	69	76	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
