step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
16000	-433.298708708653521	-442.349552089104861	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995527263411515	3	21	9	19	15	20	24	16	25	13	33	28	24	28	26	27	17	32	24	32	41	19	38	27	31	32	35	26	26	28	29	40	43	27	36	37	40	36	36	37	33	31	37	35	34	55	34	44	31	40	42	40	49	38	36	43	45	43	42	40	37	39	42	42	51	29	35	30	46	49	47	50	34	55	49	50	61	43	40	61	52	62	0	3	1	3	3	8	6	1	6	3	29	34	6	34	4	7	10	9	2	2	18	10	11	13	22	28	16	22	2	2	19	12	47	7	14	27	55	68	18	26	7	24	10	14	4	58	14	61	16	27	54	49	59	4	68	32	37	55	47	18	25	73	36	73	56	7	42	13	32	78	61	55	34	81	50	33	76	47	67	74	21	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-429.316843444028507	-438.367686824479847	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982332948492362	5	20	8	10	20	18	23	15	30	15	29	29	28	20	27	28	26	32	23	35	36	24	37	26	34	34	31	32	29	24	24	40	41	25	30	29	37	40	37	38	31	25	29	36	30	57	45	34	36	37	36	40	46	36	44	47	48	34	41	46	36	43	39	45	52	32	44	37	48	51	44	45	50	53	53	47	61	55	42	56	52	60	0	4	1	1	4	10	10	3	30	3	5	30	8	10	22	2	2	12	10	19	30	2	11	2	19	45	34	13	22	14	8	66	40	8	24	30	41	18	28	43	6	14	30	35	13	74	54	17	29	28	13	29	37	45	61	72	79	29	50	79	13	26	18	45	63	31	51	26	44	54	33	63	47	62	79	11	56	25	52	64	21	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-429.226567984609460	-438.277411365060800	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974865881755866	7	22	12	21	19	23	16	25	27	23	30	28	23	25	26	30	13	32	16	28	30	18	39	22	33	31	28	26	34	31	30	37	39	31	36	31	42	33	34	43	34	29	35	34	34	54	43	37	34	37	42	43	47	41	41	50	42	50	37	44	40	37	40	37	50	37	46	47	45	43	48	55	48	51	46	51	58	48	40	55	47	57	0	5	1	3	22	1	1	22	5	7	8	22	5	7	17	28	1	13	3	2	10	17	25	19	13	2	24	6	27	2	15	44	38	3	29	42	44	4	28	49	20	6	26	12	13	76	29	14	12	18	44	49	66	44	49	63	32	68	15	29	34	26	11	28	81	18	55	51	55	41	63	69	50	51	23	51	58	57	34	63	64	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-452.406659978361859	-461.457503358813199	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995060890125439	7	20	11	22	23	16	23	15	28	21	34	25	16	29	22	24	24	27	14	25	34	17	14	25	27	31	30	21	34	28	25	35	31	27	32	36	30	40	35	29	34	32	37	37	20	48	39	49	36	41	39	37	50	39	36	47	38	49	33	49	41	48	39	47	53	35	45	36	52	47	45	43	39	47	41	44	56	58	54	59	53	56	0	6	1	6	8	23	6	3	15	19	37	2	3	15	45	22	10	28	1	2	14	23	3	10	7	7	5	22	12	20	22	23	22	10	12	42	5	49	9	17	9	31	59	25	6	21	49	43	31	33	18	66	74	40	25	72	55	73	34	75	49	50	26	21	67	31	59	27	56	50	47	59	25	61	35	39	53	69	62	79	75	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-424.151176234074114	-433.202019614525454	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999239312641397	4	21	8	17	11	12	14	15	26	22	31	28	26	28	29	28	22	34	26	27	35	15	40	31	35	28	23	21	30	25	30	35	41	27	34	29	41	33	33	37	30	34	37	35	36	54	37	47	38	36	42	42	39	35	47	42	47	35	43	52	41	44	39	40	53	42	43	47	48	49	47	49	48	54	54	51	61	54	45	62	50	75	0	7	1	5	3	1	3	3	28	22	14	10	4	27	17	30	8	7	17	5	26	3	39	16	12	28	8	6	13	6	17	36	11	2	26	30	39	13	29	19	13	16	11	9	31	70	58	47	20	39	63	36	41	38	66	38	56	9	50	71	50	40	38	44	55	16	45	66	63	56	51	49	45	55	62	37	75	40	43	53	29	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-434.230822111917860	-443.281665492369200	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997456980144888	5	21	11	15	9	15	22	21	28	21	28	12	24	27	21	27	27	35	20	32	36	21	37	28	36	29	36	33	28	27	26	29	38	26	35	34	33	35	31	34	31	30	33	20	38	53	39	46	37	38	39	40	45	35	36	40	37	49	41	49	44	36	41	49	55	34	41	43	49	43	42	49	44	48	48	53	63	58	50	58	54	60	0	6	1	12	1	1	6	6	22	4	2	1	22	2	4	7	13	41	6	11	9	4	66	7	32	19	37	29	22	10	19	34	7	8	9	12	15	20	9	11	16	30	32	6	22	60	55	57	24	31	62	28	59	43	20	21	39	51	39	32	33	14	66	62	79	13	49	49	66	47	45	56	14	68	35	71	46	71	63	81	58	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-430.841947802992252	-439.892791183443592	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999266753243144	9	23	11	23	16	18	19	13	29	24	29	15	21	27	27	29	25	32	28	37	38	25	41	20	32	26	31	24	26	22	29	34	35	26	30	33	44	30	38	36	34	25	33	36	22	57	44	48	32	38	39	39	48	30	48	40	46	51	33	43	37	36	38	47	52	42	41	42	49	43	42	57	49	45	48	55	61	58	53	49	45	59	0	24	1	24	1	12	8	1	7	24	42	1	5	45	28	29	45	42	45	49	27	5	41	3	34	45	19	12	4	6	24	42	35	4	13	19	71	34	59	2	4	5	19	49	8	47	67	47	22	49	40	38	60	17	67	18	56	37	34	61	29	30	18	62	47	59	43	54	60	41	43	69	70	66	41	64	78	69	47	48	40	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-439.302800231857020	-448.353643612308360	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994470932480175	3	18	8	16	21	18	19	15	25	22	32	23	15	26	26	29	23	30	23	36	34	24	31	28	38	30	35	33	29	31	29	39	35	32	39	30	34	26	35	31	27	34	32	37	27	48	41	45	41	22	33	38	44	36	45	50	43	53	34	41	37	46	38	45	36	43	43	47	52	51	39	52	49	48	47	48	61	57	47	65	54	64	0	13	1	3	8	1	13	1	7	6	50	13	3	10	7	12	13	41	13	59	36	2	14	4	38	22	17	50	12	14	12	42	5	7	27	50	41	2	50	17	17	41	24	23	14	25	37	60	37	6	26	27	65	23	47	60	39	62	29	28	14	61	40	61	23	71	54	44	35	57	54	55	55	67	53	67	76	71	64	81	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-426.576505936843205	-435.627349317294545	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971614805623695	4	17	8	18	14	23	17	19	24	19	29	23	25	23	29	29	23	32	23	36	37	26	36	28	32	35	34	26	32	29	29	34	31	27	34	27	44	32	33	43	34	31	28	38	32	43	42	48	38	37	43	36	46	38	36	48	44	50	40	36	45	44	37	49	54	38	42	41	47	51	41	50	52	47	51	49	54	56	46	56	52	59	0	5	1	3	1	2	3	5	2	1	9	7	4	4	19	14	10	43	8	2	4	8	28	7	19	36	28	17	13	10	6	43	9	2	16	12	54	22	30	16	12	24	14	27	4	21	32	67	33	11	63	25	60	9	14	40	45	79	23	41	42	60	45	45	72	41	39	29	47	53	55	68	62	40	69	71	73	35	27	75	56	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-425.364214861363052	-434.415058241814393	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985755977203373	4	22	11	19	15	14	18	16	29	24	25	20	20	25	28	25	17	26	23	29	38	24	35	28	31	32	29	31	29	26	28	38	39	25	37	39	36	37	34	37	35	33	37	37	27	53	37	44	40	36	41	32	36	39	46	47	38	49	37	51	37	45	33	40	53	39	45	49	42	51	45	57	43	51	52	52	59	43	50	60	50	64	0	4	1	8	3	1	8	3	13	4	8	8	5	8	10	17	5	8	6	34	30	4	14	12	9	19	2	22	14	7	10	52	63	7	27	53	12	28	16	11	14	11	52	31	13	40	52	44	38	26	52	14	10	29	64	66	18	33	23	62	41	64	14	39	40	28	66	51	32	37	53	60	35	64	67	69	76	33	36	60	32	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-431.358880616384624	-440.409723996835964	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977028408006624	8	24	10	18	19	22	20	23	24	15	28	30	22	27	16	26	23	29	24	35	35	24	35	30	34	33	34	27	32	27	30	34	35	28	35	32	35	35	39	39	36	29	31	29	34	41	44	41	40	33	43	43	44	36	47	50	34	42	36	45	40	42	33	50	40	40	43	40	49	49	37	55	49	56	54	53	64	55	47	52	45	64	0	4	1	3	10	15	3	15	1	3	7	16	3	6	3	5	4	13	4	24	42	5	5	5	8	9	17	10	12	8	19	12	8	2	28	22	28	7	26	63	12	22	22	14	36	33	24	36	54	30	54	36	39	44	41	62	22	65	19	37	21	54	30	61	32	31	36	29	52	62	17	51	47	75	53	81	72	80	50	47	20	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-414.058820152572480	-423.109663533023820	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997652750658880	3	22	8	22	15	18	18	16	26	19	32	24	27	24	22	25	17	31	23	36	34	26	30	25	35	38	29	27	29	32	29	40	36	33	34	36	42	39	37	42	33	30	37	33	34	53	39	45	34	40	43	40	48	41	47	51	45	47	41	49	46	37	43	34	53	40	36	47	45	50	43	51	44	54	44	49	61	53	49	65	50	70	0	5	1	10	3	5	3	3	15	8	9	10	17	5	17	6	3	24	17	34	27	15	2	5	7	67	28	6	24	9	28	11	4	27	5	27	27	42	41	64	31	28	29	22	27	71	35	50	17	64	26	11	44	20	50	63	35	43	23	37	21	29	25	29	57	11	35	40	39	55	35	59	20	55	11	52	46	58	63	74	47	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-426.859509741568559	-435.910353122019899	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993943603854303	5	24	10	15	20	15	17	16	25	23	31	21	30	24	29	31	18	35	21	25	36	23	30	31	32	33	31	32	30	26	27	35	34	26	38	33	42	30	27	35	33	28	30	32	37	54	38	45	36	37	39	44	45	38	47	51	45	52	39	45	40	45	41	45	47	42	41	39	43	41	50	51	44	53	54	52	61	52	41	61	45	54	0	19	1	1	4	3	1	3	22	4	12	3	2	12	14	39	1	20	6	8	39	8	22	9	14	15	12	12	10	19	7	2	9	17	25	13	28	14	9	43	38	6	20	38	29	64	29	51	30	24	35	47	63	16	73	53	54	66	33	34	33	35	38	54	61	24	28	28	36	33	48	57	45	53	55	48	55	67	68	76	61	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-422.234541890932917	-431.285385271384257	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994582327536406	1	20	5	20	17	18	23	18	23	24	23	23	24	28	30	30	25	30	16	35	36	12	31	22	27	35	35	32	31	28	31	35	38	29	30	35	42	35	38	37	31	25	37	33	34	57	43	44	31	39	36	40	47	38	34	44	43	52	41	41	39	37	41	46	52	35	47	39	46	48	49	43	51	53	52	47	62	58	51	41	49	70	0	22	1	19	3	22	19	1	6	19	6	22	5	12	11	11	6	22	3	7	34	1	9	6	2	34	49	30	7	10	14	42	27	4	13	29	50	23	27	41	30	4	29	34	25	70	43	32	13	28	45	55	80	15	29	36	21	72	36	27	18	13	40	27	37	42	60	27	35	80	69	50	29	68	76	36	46	81	64	49	48	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-426.364822749906693	-435.415666130358034	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996832856867018	4	22	11	21	20	20	18	16	30	16	29	27	22	25	24	25	21	33	23	35	33	25	35	31	27	25	34	29	31	24	31	31	37	23	33	37	42	35	31	42	34	27	35	37	34	50	32	40	34	43	25	41	44	31	48	50	46	48	42	44	44	46	39	38	51	40	42	43	49	46	42	53	47	45	41	39	62	60	52	58	49	65	0	7	1	8	3	3	3	3	25	3	13	17	8	10	3	7	7	22	7	24	15	13	12	25	8	5	54	34	13	3	51	11	39	17	30	4	63	31	16	76	6	4	29	24	28	37	16	41	32	49	19	23	27	4	37	37	63	37	24	71	43	50	22	23	37	41	36	64	50	9	31	70	37	71	41	9	58	72	56	55	33	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-441.696418430092933	-450.747261810544273	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984708542665974	5	20	10	16	14	21	20	24	30	20	28	30	30	25	27	27	22	28	24	34	31	15	33	28	33	27	24	26	31	23	29	30	42	18	30	32	39	35	36	32	36	24	37	39	35	54	43	42	26	32	36	45	42	34	49	40	46	35	35	47	38	41	45	45	54	34	39	43	51	51	44	47	45	50	49	53	57	54	52	58	30	64	0	5	1	3	3	5	4	4	28	4	19	30	42	6	17	27	5	5	7	21	24	3	49	7	42	19	22	5	14	7	22	26	23	1	2	27	21	29	21	17	14	4	8	14	30	57	51	23	2	49	50	25	40	24	11	42	36	32	81	51	32	43	51	25	73	24	21	51	52	33	43	68	62	33	41	68	79	57	60	75	6	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-422.835141507354024	-431.885984887805364	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998403130614628	4	15	10	19	22	14	12	18	25	24	24	23	26	23	30	26	17	30	24	29	35	26	36	31	35	30	32	28	20	29	26	40	39	32	31	20	34	33	37	42	34	31	33	38	34	56	44	47	33	29	41	37	49	36	43	43	35	51	25	49	40	43	42	40	56	39	42	45	51	52	43	42	47	53	48	53	63	57	47	59	48	70	0	3	1	6	2	3	1	3	12	2	2	17	36	2	7	6	3	22	17	11	18	14	8	31	50	10	19	14	2	12	17	24	24	19	59	3	22	16	37	39	30	13	30	28	16	69	54	32	30	22	44	15	39	50	61	42	30	71	7	51	25	49	42	24	60	31	49	41	64	60	45	31	23	69	67	47	46	63	23	75	25	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-423.780481442838720	-432.831324823290061	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997476092220683	9	23	12	19	19	20	14	24	12	21	30	27	25	20	27	29	20	20	24	34	39	25	37	24	37	34	22	29	27	25	33	34	41	32	34	38	38	34	33	35	33	32	37	35	30	56	45	42	35	35	41	42	46	34	47	51	39	48	39	44	42	45	42	48	50	28	40	40	49	46	41	52	46	49	53	45	62	56	48	53	50	67	0	4	1	7	3	7	1	4	1	9	2	7	6	9	24	18	1	7	10	4	34	6	39	4	19	66	18	10	9	17	15	29	32	22	22	10	35	22	11	39	30	8	30	16	12	55	21	34	34	16	42	50	48	18	32	63	31	40	14	20	50	50	57	48	43	10	35	20	71	33	25	67	63	68	81	25	65	74	60	71	52	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-425.207329084116509	-434.258172464567849	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977225394984149	8	21	10	15	20	17	18	22	26	17	29	28	23	28	24	17	20	28	17	33	35	23	33	27	27	36	34	27	33	30	29	35	36	32	26	35	32	36	37	43	31	25	31	34	33	44	39	46	36	37	34	37	46	42	40	43	38	36	39	51	36	39	42	43	45	40	39	44	50	49	42	47	44	54	47	47	45	55	53	57	52	69	0	7	1	3	1	3	1	4	16	1	22	10	6	16	19	1	4	13	3	31	25	7	2	2	19	42	35	2	42	5	9	9	25	5	5	18	35	11	45	55	7	10	10	42	15	61	41	36	31	37	42	37	26	62	11	51	29	2	18	48	18	37	61	67	52	23	27	62	27	63	36	54	61	72	71	56	33	48	48	60	70	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-432.758828021200486	-441.809671401651826	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993722647971950	2	13	9	21	16	17	24	20	24	23	30	28	30	29	25	22	22	28	17	30	21	25	26	28	35	32	28	31	25	30	30	38	36	25	39	37	39	38	34	44	27	29	18	36	32	55	34	41	36	34	43	42	48	35	43	49	42	37	40	42	44	42	37	48	47	29	40	38	48	48	50	53	47	49	51	52	62	57	46	56	47	74	0	3	1	19	2	2	5	19	43	43	41	22	10	6	19	19	6	10	2	8	43	16	16	2	41	14	7	14	21	15	9	28	6	21	39	30	15	26	66	54	4	9	2	26	12	76	26	26	45	7	35	63	38	20	33	35	25	12	58	26	33	11	20	40	54	21	42	47	55	51	65	55	52	59	57	60	76	81	59	33	44	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-433.842811693357817	-442.893655073809157	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976062726403253	3	17	8	19	13	16	23	23	29	23	32	29	23	27	28	27	25	36	28	35	41	23	34	22	36	33	33	30	26	18	31	38	41	33	32	37	40	37	35	44	31	28	28	33	36	52	46	40	34	38	39	38	46	40	41	48	44	50	37	35	42	46	35	42	44	44	46	46	38	42	51	52	46	45	52	49	61	46	45	57	53	58	0	3	1	5	3	1	4	30	22	30	19	15	6	24	7	30	4	41	22	43	39	2	17	5	10	2	8	10	13	5	15	44	38	15	16	9	42	41	42	27	7	24	22	22	29	65	23	27	14	41	49	27	28	9	20	57	37	53	39	19	15	54	17	59	63	69	21	20	16	29	68	51	35	50	56	74	55	49	14	40	52	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-444.732640169005492	-453.783483549456832	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997857239393505	4	22	7	18	22	23	16	13	21	21	29	25	29	23	25	21	27	21	22	30	35	28	37	28	33	34	34	25	31	19	24	28	38	27	34	37	35	36	29	41	34	33	37	36	37	43	44	34	37	34	40	42	39	34	43	46	38	47	32	46	42	47	31	43	52	40	39	35	38	53	47	51	50	54	52	48	52	42	52	56	52	58	0	7	1	8	8	8	8	3	30	4	34	30	28	4	2	4	2	7	9	28	50	2	26	31	2	12	15	9	2	3	4	15	11	8	29	25	59	34	5	38	24	63	63	24	17	68	27	13	29	29	63	42	35	12	27	51	17	69	18	36	48	78	28	66	52	50	21	31	63	71	51	53	33	76	64	46	59	25	63	81	58	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
