step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
49000	-671.732487612534442	-678.587975563493842	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640638947118033	0	1	1	2	3	2	3	1	5	3	5	5	6	3	5	5	2	6	5	4	6	7	5	6	5	9	6	6	7	4	6	9	7	8	9	8	7	8	8	8	8	7	10	9	10	10	10	9	12	10	9	11	12	11	13	12	13	13	13	13	13	12	15	15	14	15	15	15	17	16	17	18	18	18	15	18	19	19	21	19	19	20	19	21	20	20	20	23	24	25	23	23	24	24	21	25	24	25	25	27	25	27	27	27	27	28	30	29	29	30	31	31	31	33	31	33	0	1	1	1	2	3	4	0	4	6	1	14	14	2	8	17	8	8	8	8	9	10	10	5	8	25	30	25	18	8	8	23	8	13	9	10	23	13	17	31	31	23	40	33	44	48	23	37	22	31	33	37	37	40	52	48	47	36	54	53	53	0	54	36	62	61	60	26	66	59	68	65	66	67	60	69	69	44	71	73	53	70	63	74	74	76	74	76	95	84	86	84	86	81	81	81	91	88	91	89	95	98	99	99	88	102	106	101	102	104	98	108	109	110	108	113	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	3	2	1	1	2	1	1	2	2	1	1	1	2	2	2	3	1	1	3	1	1	2	1	1	1	1	1	1	1	3	1	3	2	2	2	2	1	1	1	2	2	1	1	1	1	2	3	1	1	2	3	1	2	1	2	2	1	1	1	1	6	2	1	3	3	2	1	1	1	1	2	2	2	2	2	2	3	1	3	1	1	1	1	2	1	1	2	2	1	2	2	1	2	2	1	1	2	1	1
49500	-651.476412247467010	-658.331900198426410	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582536618591311	0	2	1	2	3	2	3	2	5	4	4	6	5	5	4	5	4	6	5	4	6	7	7	7	6	8	6	6	6	6	9	9	8	9	9	7	8	9	8	8	9	9	9	9	11	9	11	10	12	12	10	11	11	11	13	13	13	13	12	13	13	11	13	14	14	14	15	15	16	16	17	18	17	17	17	17	18	20	21	19	16	18	20	21	20	19	21	22	24	25	23	23	24	24	22	24	25	25	25	26	24	27	28	26	27	28	29	30	29	30	30	32	32	32	33	32	0	1	1	1	2	3	4	0	4	6	1	2	5	2	8	8	8	17	17	8	9	10	10	13	8	18	19	20	16	8	16	23	27	5	9	10	23	24	30	18	18	23	30	33	44	37	23	37	22	43	33	37	37	44	52	53	23	36	31	52	53	0	59	36	62	61	52	63	66	33	63	65	66	60	81	69	76	82	71	73	52	44	71	85	74	76	85	76	81	84	88	85	88	81	81	95	91	88	91	89	95	98	99	99	98	102	105	94	102	99	105	108	106	99	112	109	1	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	3	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	3	4	2	1	1	1	1	2	2	1	2	1	1	4	2	2	1	2	1	1	1	1	2	1	2	2	2	1	2	1	1	1	3	2	1	2	1	4	3	2	2	2	2	1	2	1	1	1	1	1	1	3	1	3	2	1	2	3	1	2
50000	-660.220114590788171	-667.075602541747571	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565629765195547	-1	0	1	1	4	3	3	3	5	5	3	5	4	5	5	5	4	5	6	4	7	7	6	6	6	8	5	7	7	6	8	9	8	9	9	7	7	9	7	10	8	8	11	10	10	9	10	9	11	12	11	11	10	12	13	12	11	14	13	13	13	13	14	14	14	15	15	16	16	16	18	17	19	17	18	17	19	17	21	20	18	20	21	21	19	19	22	23	24	24	22	24	25	22	23	25	24	25	27	27	26	26	26	25	28	28	29	30	29	29	30	31	33	32	33	33	0	1	1	1	2	3	4	0	7	6	4	13	2	2	17	8	8	8	27	8	9	10	10	13	8	25	8	20	16	17	8	23	27	13	9	10	23	24	8	25	18	23	19	33	19	37	23	37	36	18	33	37	37	45	52	48	23	49	51	52	48	0	44	22	62	61	61	63	61	51	78	65	66	52	74	69	69	59	71	73	52	78	71	85	74	76	85	86	81	84	86	87	88	81	81	94	91	88	91	89	96	98	97	91	98	102	98	100	102	104	98	108	106	110	108	109	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	2	1	2	1	2	1	2	1	2	3	2	3	1	1	1	2	3	1	1	1	2	1	1	3	1	1	1	1	1	2	1	2	2	3	1	1	1	2	2	1	3	2	1	1	1	1	1	2	4	2	1	1	1	2	3	1	2	1	2	2	1	1	1	2	2	1	1	2	2	2	2	1	2	1	1	2
50500	-683.628356596693834	-690.483844547653234	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575692612837058	-2	1	0	2	3	2	3	2	5	3	5	3	5	5	4	5	3	5	4	4	6	7	6	6	5	7	5	7	6	6	8	9	7	9	10	5	8	9	8	9	8	9	10	10	10	10	10	9	12	11	11	11	11	11	12	13	14	13	13	14	13	13	15	14	14	15	16	17	16	16	18	18	17	17	17	17	17	19	20	20	19	20	19	21	20	20	21	23	23	24	22	23	24	24	23	25	24	24	24	26	26	26	27	27	28	27	29	29	29	30	30	31	31	32	33	33	0	1	1	1	2	3	4	0	4	6	7	2	2	5	8	17	8	17	8	8	4	36	10	13	8	17	19	20	18	17	17	23	19	5	2	10	23	24	33	16	17	23	30	33	33	37	32	37	22	43	33	48	48	33	52	53	47	36	51	53	37	0	54	36	62	60	52	63	61	59	54	65	66	60	60	69	66	44	63	73	75	78	71	85	74	76	85	76	75	84	86	85	86	95	81	81	91	86	91	94	94	98	91	91	102	102	102	101	106	103	105	108	109	104	112	109	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	2	1	3	6	1	1	2	1	2	2	1	2	2	2	1	1	1	2	1	2	1	1	1	1	2	2	5	1	2	1	1	2	4	1	1	2	1	1	2	3	2	1	1	2	1	1	3	3	2	2	1	1	1	2	1	1	3	3	2	1	2	2	1	2	3	1	2	1	2	1	1	2	3	1	1	1	1	2	1	2	2	1	3	1	2
51000	-681.274418542312333	-688.129906493271733	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591152122058125	-1	1	1	1	3	2	3	2	5	4	5	4	5	6	4	5	4	6	6	4	6	7	5	6	6	7	5	7	6	6	9	7	7	9	8	6	8	8	8	9	9	9	8	10	10	9	11	9	10	12	10	10	12	11	13	11	13	11	14	14	13	12	14	14	14	16	13	14	16	17	17	17	18	17	16	18	19	19	21	19	18	21	20	21	20	19	22	23	24	22	21	23	24	24	22	23	24	25	26	28	25	27	27	25	28	29	30	29	29	30	30	29	32	33	32	33	0	1	1	1	2	3	4	0	4	6	1	2	5	5	8	8	8	8	17	8	11	10	10	13	8	17	8	25	16	8	8	23	27	14	9	10	23	24	25	18	8	23	30	33	33	37	32	37	36	43	33	37	48	51	52	48	47	22	54	52	37	0	51	49	62	67	52	26	67	59	63	65	66	67	60	69	69	45	71	66	75	59	71	85	74	76	84	86	81	84	86	90	86	81	75	81	91	88	91	96	75	98	104	97	98	102	106	96	102	104	98	94	106	110	112	106	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	3	2	1	2	1	1	1	2	1	1	4	2	1	2	2	1	2	1	2	2	2	1	2	1	1	1	2	2	1	2	2	1	2	3	1	1	2	3	2	2	2	3	1	2	2	1	2	4	2	1	2	2	2	1	2	1	1	2	3	1	1	1	2	3	2	2	2	1	2	2	5	1	1	1	2	2	1	3	2	2	2	3	1	2	2	3
51500	-631.172525091695320	-638.028013042654720	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668911095474580	-1	1	0	1	3	2	3	2	5	4	6	5	6	5	4	5	3	5	4	4	7	6	6	6	4	9	5	6	6	7	7	9	8	8	9	8	8	8	9	9	8	9	9	9	8	10	10	10	12	11	10	11	11	10	12	12	13	13	11	12	13	11	12	14	15	15	15	16	17	15	17	17	17	17	17	18	19	18	22	19	18	20	20	21	20	19	22	22	23	24	22	23	24	25	22	24	24	25	25	27	26	27	28	26	29	29	28	30	29	29	30	30	32	32	33	32	0	1	1	1	2	3	4	0	4	6	2	5	5	5	17	8	8	17	17	17	11	10	10	5	8	30	19	20	16	18	17	23	19	14	9	22	23	24	18	41	19	23	30	45	27	37	42	37	36	43	44	37	37	33	52	48	47	36	45	48	53	0	44	49	62	61	60	63	66	44	68	65	66	37	67	69	69	70	71	73	75	70	71	85	74	69	84	86	95	84	69	74	88	95	81	95	91	88	91	94	81	98	99	99	98	102	98	101	102	104	98	94	106	110	112	106	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	1	2	1	3	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	3	1	1	2	1	2	1	2	1	2	2	1	2	1	1	1	3	1	1	1	1	3	1	1	2	1	1	1	1	1	2	1	2	2	3	1	2	2	2	1	1	1	1	4	1	2	1	2	2	2	2	1	2	2	3	1	2	2	1
52000	-653.377984983995361	-660.233472934954762	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659209929215521	-1	0	1	1	1	3	2	0	4	5	6	6	4	6	3	5	3	6	5	5	6	6	6	5	4	8	5	6	7	6	8	8	9	9	10	7	9	8	8	9	8	8	10	7	11	8	11	7	11	11	10	11	11	11	13	12	13	13	12	14	13	12	13	15	15	15	15	16	16	16	17	17	18	17	17	17	19	20	22	19	19	20	21	20	20	19	21	23	21	25	22	22	25	24	25	25	23	25	26	27	25	26	28	26	28	28	30	27	29	30	31	31	30	32	34	33	0	1	1	1	2	3	4	0	4	6	13	2	5	2	8	8	8	15	8	17	9	10	10	13	8	17	25	17	18	19	18	23	44	12	9	22	48	24	17	30	18	23	26	27	33	48	23	23	36	43	26	48	48	44	52	37	47	36	33	56	56	0	33	49	62	61	52	45	66	45	63	65	66	67	60	69	69	70	71	73	75	51	71	74	74	76	84	76	81	74	86	84	88	89	89	89	91	88	91	96	89	98	104	91	88	102	105	94	102	104	98	108	106	110	112	113	1	1	1	1	1	1	1	1	2	1	1	3	2	3	2	2	2	1	2	1	1	1	1	1	2	3	1	1	1	1	1	2	1	2	2	1	1	2	2	2	2	1	1	1	1	1	3	1	2	1	1	2	2	2	1	2	2	3	2	1	1	1	2	2	2	1	2	3	1	3	2	1	2	1	1	1	1	2	3	1	1	5	1	2	2	1	1	3	1	4	2	1	1	2	2	2	1	1	2	1	3	1	1	2	2	2	1	2	2	2	2	2	1	1	2	2
52500	-673.022865753478754	-679.878353704438155	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540550568547528	0	2	1	1	3	2	4	2	5	4	4	4	5	5	5	4	3	6	5	4	6	7	5	7	5	8	5	6	7	6	7	9	7	9	9	8	9	9	8	9	8	8	10	9	10	10	10	8	11	12	11	11	11	11	13	11	13	13	13	13	13	12	13	14	15	14	15	16	16	13	18	18	18	16	17	17	19	18	21	19	19	19	21	20	20	19	21	22	21	26	22	24	24	24	25	25	25	24	26	27	26	26	28	26	29	29	29	29	28	30	31	31	32	32	33	34	0	1	1	1	2	3	4	0	4	6	1	5	5	2	8	8	8	17	17	8	9	10	10	14	17	27	8	8	16	25	28	23	8	14	7	10	48	24	18	28	30	23	30	30	27	48	32	23	36	43	44	37	48	44	52	37	47	36	33	52	53	0	54	49	62	61	52	63	52	44	68	65	66	60	67	69	69	51	71	73	75	70	71	74	74	76	85	86	81	85	86	74	88	89	89	89	91	88	91	95	89	98	99	91	98	102	98	94	102	104	98	101	107	110	112	113	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	1	1	1	2	1	1	1	2	2	3	1	1	1	2	3	2	2	3	1	1	1	2	1	1	3	1	3	1	1	2	2	1	1	1	1	1	2	1	2	3	3	2	1	1	1	2	2	1	2	2	3	1	1	2	2	3	1	1	2	3	1	1	1	3	2	2	2	1	1	2	1	4	2	3	1	2	2	3	1	1	2	1	3	1	1	2	2	2	3	3	2	2	3	2	1	1	2	1
53000	-647.440390527133559	-654.295878478092959	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630971179994015	-1	1	1	1	3	2	2	2	5	3	5	4	4	5	5	5	4	4	4	4	7	7	7	6	6	8	5	6	7	6	6	9	7	8	9	5	9	9	6	7	8	9	9	10	10	10	10	8	11	12	11	10	10	12	12	11	13	14	13	13	14	13	14	15	15	15	14	16	16	15	17	18	18	17	16	18	18	19	20	20	18	20	20	20	20	19	21	22	22	24	23	24	24	23	25	25	25	24	27	26	25	26	27	26	28	28	29	28	28	29	27	32	32	33	33	33	0	1	1	1	2	3	4	0	4	6	4	2	2	5	17	18	8	8	8	8	9	36	10	13	18	31	19	20	16	17	8	23	31	14	21	10	48	13	8	17	31	23	40	33	33	48	23	23	36	43	33	37	48	51	52	48	23	22	33	52	52	0	44	58	62	61	52	63	61	59	63	65	66	67	67	69	69	63	71	73	75	59	71	74	74	76	74	86	81	84	86	84	86	89	89	81	91	88	104	89	75	98	104	91	88	98	106	96	102	99	98	108	109	104	112	106	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	3	1	1	1	1	1	2	1	1	1	3	2	2	1	1	1	1	1	3	3	2	2	2	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	3	1	1	2	1	3	2	2	2	2	1	2	1	2	3	1	1	1	2	4	1	1	2	2	3	1	1	2	2	2	2	1	2	1	3
53500	-681.316057278557423	-688.171545229516823	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559342588461178	-1	1	1	1	4	2	3	2	5	4	5	6	6	4	5	5	4	5	4	4	7	8	6	6	5	7	4	6	6	6	8	8	6	9	8	8	8	8	8	9	8	8	10	9	10	10	10	7	9	12	10	11	11	12	12	13	13	13	13	13	14	12	15	14	14	16	14	17	17	16	18	17	18	17	17	18	19	19	21	20	19	20	21	19	21	19	22	24	23	24	23	24	24	24	25	23	24	25	27	28	25	27	27	25	28	29	29	28	29	30	29	31	31	32	33	34	0	1	1	1	2	3	4	0	4	6	1	14	2	2	8	17	8	8	8	8	9	10	10	14	8	17	8	18	17	8	16	23	17	14	9	10	48	24	15	16	17	23	31	33	44	37	32	23	10	19	33	48	48	51	52	48	47	22	51	52	48	0	45	49	62	56	52	15	53	59	44	65	69	61	60	61	76	70	70	73	75	70	68	74	74	61	74	86	81	84	86	87	76	81	96	81	91	93	104	89	81	98	104	91	98	102	102	101	102	104	98	108	106	110	108	113	1	1	1	1	2	1	1	1	2	1	2	1	2	2	3	1	2	2	1	1	1	3	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	2	2	2	1	1	2	1	1	1	1	3	4	2	2	2	1	1	2	2	3	2	1	4	1	3	3	1	2	2	7	3	2	3	2	1	1	2	2	1	1	2	1	2	2	2	1	2	3	2	2	2	2	2	1	4	2	2	1	1	1	2	2	3	1	2	1	2	2	1	2	1	2	2	1	1	1	2	2
54000	-678.073482082832925	-684.928970033792325	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589297537024718	-1	1	1	1	3	2	3	1	6	4	5	5	5	4	5	5	3	4	5	5	7	8	6	6	6	8	6	6	7	6	9	8	7	8	7	6	9	9	9	9	7	8	10	9	9	9	10	7	11	12	11	11	11	11	13	12	13	11	13	14	13	9	14	14	12	15	15	16	17	17	18	16	18	18	17	17	19	18	21	19	19	21	20	21	21	19	21	21	23	26	22	23	24	24	23	24	25	25	25	27	25	26	27	25	28	29	30	28	29	30	30	30	31	32	33	33	0	1	1	1	2	3	4	0	4	6	1	5	5	2	8	18	8	8	8	17	9	36	10	5	20	15	20	18	16	8	19	23	27	14	9	10	48	13	30	30	18	23	40	33	33	48	42	10	36	43	33	32	37	33	52	53	47	36	51	52	53	0	51	49	62	61	52	33	61	59	63	65	66	67	67	66	69	59	63	69	75	59	71	74	74	69	74	69	81	74	76	85	76	81	81	75	91	88	93	96	81	98	104	91	98	102	105	81	102	99	105	95	109	110	112	113	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	2	4	2	2	2	2	1	1	1	1	2	2	2	1	1	3	1	1	2	2	1	2	2	3	3	1	3	2	2	3	1	2	1	1	3	1	1	2	2	2	1	5	2	2	2	2	1	1	1	2
54500	-683.418887244600342	-690.274375195559742	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661786347012913	-1	1	1	1	2	3	3	1	5	4	4	4	5	5	5	5	3	5	6	3	7	7	7	6	5	8	6	5	7	6	7	9	8	8	9	8	9	9	8	10	8	8	10	9	11	10	10	8	11	12	10	11	12	11	12	13	14	12	13	13	12	11	15	15	13	14	15	16	16	17	18	17	18	17	16	17	18	19	22	20	18	19	20	21	20	20	19	24	22	24	22	24	23	24	24	24	24	25	26	27	25	26	26	27	28	29	29	29	28	31	30	31	32	32	33	32	0	1	1	1	2	3	4	0	11	6	1	2	2	2	17	17	8	17	18	8	9	10	10	2	17	31	25	20	16	17	18	42	30	11	9	10	48	24	17	18	25	23	30	33	27	48	22	23	32	31	44	37	48	44	52	48	47	36	51	52	48	0	44	22	62	61	55	44	56	59	68	65	69	67	67	56	69	68	82	73	75	51	71	85	74	76	74	86	81	84	76	74	86	81	89	81	91	88	91	89	95	88	91	99	98	102	105	100	102	99	105	108	106	104	112	109	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	2	2	2	1	1	3	3	2	1	2	1	2	2	2	1	2	2	1	1	2	1	1	3	2	2	1	2	2	1	2	4	1	1	1	3	1	2	1	2	1	1	1	2	1	2	1	1	1	6	2	1	2	1	1	2	2	1	3	3	1	4	2	3	2	1	2	2	1	1	2	1	2	2	1	1	2	2	1	1	2	2	1	1
55000	-672.221685579035011	-679.077173529994411	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651948899028055	-1	1	0	2	4	1	4	2	5	5	3	6	5	6	4	6	5	5	6	5	7	6	6	6	6	7	6	6	6	6	9	8	8	9	8	8	9	8	9	8	9	8	10	9	10	10	10	8	12	11	11	11	11	12	13	13	13	13	14	13	14	12	14	15	14	15	15	17	16	16	18	17	18	17	17	18	20	20	21	18	19	20	20	20	20	20	21	23	23	25	22	22	24	23	23	24	25	25	26	28	26	26	27	27	27	29	29	29	29	30	30	31	32	32	33	31	0	1	1	1	2	3	4	0	4	6	1	5	11	2	8	20	8	8	8	8	9	10	10	13	8	8	18	20	17	18	26	23	19	14	7	22	48	24	17	30	18	23	17	33	44	37	10	23	36	17	33	37	37	44	52	53	47	36	51	52	60	0	33	22	62	61	52	63	66	54	59	65	69	67	67	69	76	70	71	60	75	59	63	74	74	69	74	86	81	92	76	85	77	81	81	81	69	88	97	89	89	98	91	99	98	102	105	94	102	99	102	108	116	110	112	106	1	1	1	1	1	1	1	1	2	2	2	1	1	3	1	1	2	2	3	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	3	1	1	1	2	1	3	3	2	1	1	1	1	1	2	2	2	2	1	1	2	4	1	1	2	2	1	2	2	2	1	1	1	1	2	2	2	3	1	3	2	2	2	2	2	2	2	1	2	2	2	2	2	3	4	1	1	2	1	1	2	1	2	2	1	4	2	2	2	2	1	1	1	1
55500	-690.409891395257659	-697.265379346217060	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560051361121674	-1	1	1	1	3	2	3	2	5	3	5	5	5	4	4	5	3	5	5	5	7	5	5	6	6	8	6	6	7	6	9	8	7	8	8	7	8	9	8	10	8	8	10	9	10	9	10	7	11	11	11	11	12	11	12	10	13	12	12	13	13	12	15	14	14	15	15	16	17	15	17	18	18	17	18	17	19	19	21	19	19	20	19	20	21	19	22	23	22	25	22	23	23	23	24	24	24	25	25	27	26	24	28	27	28	27	30	29	28	30	30	31	32	32	34	32	0	1	1	1	2	3	4	0	4	6	1	2	5	2	8	17	8	8	8	8	4	10	10	14	20	30	17	17	16	19	8	23	20	13	9	22	48	24	8	30	19	23	30	33	44	48	23	23	36	31	30	37	48	44	48	48	47	36	51	52	56	0	59	22	62	53	52	54	66	44	51	65	66	60	52	66	66	51	71	73	75	68	63	74	84	76	74	86	81	85	76	84	86	81	75	81	86	88	91	96	89	91	91	99	98	102	98	101	102	104	98	101	109	104	108	109	1	1	1	1	1	1	1	1	3	1	3	2	2	2	1	1	1	1	2	2	3	1	1	1	1	1	1	2	2	1	3	2	1	2	2	1	1	1	3	3	1	1	2	1	1	1	4	2	2	1	2	2	2	1	2	2	2	2	1	1	2	1	2	4	1	2	2	3	1	3	3	2	2	2	3	1	1	4	3	1	1	2	2	1	1	1	2	2	2	2	2	2	2	2	3	3	2	1	1	1	2	1	3	2	2	2	2	1	2	1	3	3	2	2	2	2
56000	-719.824874440360077	-726.680362391319477	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526288572636969	0	1	1	2	4	3	3	1	5	4	4	6	5	5	5	5	4	5	4	4	6	6	6	6	5	8	4	6	7	6	9	8	8	9	6	8	7	8	9	10	8	8	10	9	11	10	10	10	12	10	8	10	11	11	12	12	12	12	14	13	13	13	12	14	15	15	15	16	16	17	17	17	19	17	16	17	19	19	21	20	18	21	20	20	19	19	21	22	24	23	22	23	25	25	24	22	24	25	24	27	25	27	27	26	28	28	30	29	29	30	30	31	33	32	33	33	0	1	1	1	2	3	4	0	4	3	1	14	5	2	17	17	8	8	8	8	4	10	10	13	8	18	8	17	16	19	26	23	27	2	4	22	10	24	25	30	17	23	30	51	33	37	32	37	10	30	27	37	48	33	48	53	47	36	50	52	48	0	31	36	62	48	53	63	66	59	44	65	69	48	52	66	69	59	71	73	75	78	68	74	74	76	74	86	81	87	66	84	88	81	81	81	91	86	91	89	96	98	99	99	88	88	106	101	102	104	98	108	109	99	112	102	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	2	2	1	2	1	1	1	2	2	2	2	1	1	1	2	2	4	1	2	2	1	3	3	2	1	3	1	1	1	1	2	5	2	3	1	1	2	1	1	2	2	2	2	1	1	2	3	1	3	2	2	1	2	7	2	2	2	3	1	2	3	3	1	1	2	3	2	1	1	2	2	3	1	2	1	1	4	2	3	1	3	1	2	2	1	1	2	3	2	1	2	2	2	3	1	2	3	1	4
