step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111
23000	-613.529578442895627	-620.385066393855027	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724767936194742	0	1	1	2	3	4	4	5	3	3	5	5	5	4	4	5	7	7	6	6	8	9	10	7	5	8	8	8	7	7	9	10	9	10	10	10	9	12	11	10	9	10	11	11	11	11	11	12	11	13	13	12	12	13	12	13	12	12	13	15	14	13	13	14	13	13	11	14	15	14	14	14	14	15	15	13	14	15	16	16	16	15	16	16	16	18	15	20	15	15	17	18	16	18	18	18	18	17	19	19	18	19	19	19	19	21	20	21	21	21	23	0	1	1	1	3	3	10	10	3	3	10	7	10	3	10	14	9	7	15	10	15	30	30	16	9	6	18	19	15	16	8	21	24	37	21	21	16	39	27	41	30	41	37	26	35	27	41	34	31	34	67	35	42	40	40	26	34	47	48	49	31	48	39	47	47	47	22	67	37	53	29	55	49	67	71	40	49	67	74	72	72	59	59	59	68	78	70	74	71	54	49	77	62	73	74	80	81	87	77	78	54	69	97	77	36	99	102	103	105	102	107	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	2	1	2	1	1	1	1	2	1	2	1	1	1	2	3	1	1	1	1	1	1	2	3	2	3	2	2	2	1	2	2	2	1	1	2	1	2	1	1	2	1	3	1	1	3	2	1	4	1	2	1	2	3	2	1	3	1	3	4	1	1	1	1	1	2
23500	-587.014743370829706	-593.870231321789106	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607828559102593	0	1	2	2	1	3	4	4	3	2	4	6	5	4	4	5	7	6	6	6	5	9	10	8	5	9	7	8	7	7	9	9	9	11	9	11	9	10	11	11	9	10	10	12	11	12	13	10	11	13	11	12	11	14	12	13	15	14	12	14	14	13	14	14	13	13	12	15	15	14	13	14	15	14	15	14	16	16	16	13	17	16	16	17	17	18	16	19	17	15	18	17	17	16	17	17	18	18	18	19	20	18	19	19	20	20	20	21	20	21	23	0	1	5	1	1	5	10	5	5	5	10	6	10	10	10	10	9	8	15	8	15	30	24	16	9	8	18	19	21	16	29	16	16	41	19	29	16	27	27	37	24	41	30	26	35	38	34	24	31	48	43	35	32	71	40	26	35	43	48	33	49	51	39	41	42	41	48	51	24	53	55	55	49	67	54	40	73	51	69	40	72	48	59	59	67	78	70	69	75	76	77	61	68	61	74	80	81	70	77	85	89	79	72	73	77	99	102	103	104	79	107	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	2	3	1	2	2	1	1	2	2	2	2	1	1	1	2	1	2	1	1	1	2	3	2	1	3	2	1	2	3	1	2	1	2	2	1	1	2	2	1	1	2	1	2	1	1	2	3	2	3	2	1	1	2	1	1	1	1	1	2	2	2	1	2	2	1	1	1	3	2	2	1	1	1	1	3	2
24000	-581.092911138402997	-587.948399089362397	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732801833206631	-1	1	1	1	2	2	2	4	3	5	5	5	5	4	5	5	7	7	6	7	8	8	10	8	5	8	9	7	7	7	10	8	10	10	9	9	9	12	10	10	9	11	10	10	12	11	12	11	10	14	13	11	13	13	12	13	15	13	12	13	13	13	13	15	13	12	13	14	15	15	14	14	15	15	14	14	15	16	17	15	16	17	16	14	16	19	15	19	15	16	17	18	17	18	17	17	18	17	18	18	19	19	20	19	19	20	20	22	20	22	23	0	1	1	1	3	3	3	5	6	7	7	3	14	7	14	7	9	16	15	14	29	16	22	16	9	12	18	19	15	16	28	16	10	41	18	21	30	46	27	22	24	34	16	12	35	27	32	41	29	41	42	20	48	40	40	26	45	42	48	49	49	43	39	47	42	37	37	51	67	53	54	40	61	68	55	54	60	68	69	75	55	59	59	67	68	68	53	74	54	72	77	73	69	73	74	80	81	70	77	74	89	69	81	61	77	99	93	103	77	69	102	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	2	1	2	2	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	2	3	2	1	2	2	1	2	1	1	1	2	2	2	2	1	1	1	2	2	2	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	2	3	2	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	2	2	2	1	1	1	3	3	2
24500	-587.696386193546118	-594.551874144505518	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685062758318159	-1	0	1	1	2	4	2	5	3	3	4	6	5	4	5	5	8	4	6	7	7	9	9	8	7	8	9	8	6	7	10	9	9	11	10	11	8	10	10	10	10	9	11	12	12	10	12	11	12	12	12	12	12	15	11	13	13	14	12	15	14	13	14	15	13	13	14	14	14	14	12	13	15	15	16	14	16	15	16	15	16	16	16	17	17	18	15	19	16	15	17	18	17	15	18	17	18	18	18	17	20	18	19	20	20	20	20	22	21	22	22	0	1	1	1	3	5	3	7	5	7	10	6	10	10	10	14	9	7	8	10	29	30	16	14	8	8	18	15	8	16	23	30	16	42	24	33	30	24	24	21	42	30	33	26	35	27	34	41	36	41	22	36	33	71	40	26	52	66	48	49	33	24	39	65	41	47	51	51	51	53	40	55	31	62	54	71	49	62	69	71	55	59	59	70	78	68	70	100	71	76	61	36	69	49	74	80	81	87	77	78	89	68	97	77	99	77	69	103	106	93	107	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	3	2	3	1	2	1	1	1	1	2	1	1	3	1	1	1	2	2	1	2	2	2	2	2	1	3	1	1	2	1	2	4	1	2	1	1	1	2	1	2	2	3	1	2	1	2	3	1	1	3	1
25000	-590.641559311698188	-597.497047262657588	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715286715463757	-1	0	1	1	2	4	5	5	4	4	3	4	5	2	4	3	5	6	5	7	6	8	10	7	6	9	8	7	7	6	10	10	9	10	9	10	8	11	10	10	8	10	12	12	11	11	11	10	11	13	13	12	12	14	12	13	14	11	12	14	14	13	14	15	13	13	14	14	16	15	13	15	13	15	15	14	15	15	15	15	17	17	16	17	16	18	15	20	17	15	17	17	16	16	17	17	19	16	19	18	20	18	19	17	19	20	20	21	21	20	22	0	1	1	1	3	5	10	3	3	14	14	3	14	3	14	14	9	10	15	13	15	24	30	30	9	8	18	19	21	16	29	37	24	41	28	22	5	27	27	8	24	41	40	26	35	27	41	30	29	42	43	45	48	40	40	37	52	30	48	49	66	33	39	66	47	37	51	51	43	53	36	55	31	68	71	71	73	51	68	71	72	83	87	50	67	67	53	100	71	54	77	94	51	73	74	80	81	53	77	85	89	79	72	77	49	77	102	103	104	69	102	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	1	1	3	1	1	3	1	1	1	2	1	2	1	1	2	2	1	1	1	3	2	2	1	2	1	2	1	2	2	1	1	2	1	1	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	4	2	1	1	2	2	2
25500	-577.983039111882590	-584.838527062841990	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.757526557993912	-1	0	2	0	1	4	3	3	3	2	5	6	5	4	5	5	8	6	6	7	8	10	9	5	6	8	8	8	8	7	9	10	8	10	10	10	9	9	10	10	9	10	12	11	12	11	12	11	11	13	13	11	12	14	12	13	13	13	12	14	13	14	14	14	14	14	11	15	16	14	13	14	14	14	15	14	15	15	17	15	16	18	14	16	16	17	16	18	16	16	17	17	16	17	17	18	18	16	16	18	19	18	18	19	19	20	20	21	20	20	24	0	1	5	1	1	5	10	5	3	5	7	6	10	10	10	7	25	10	15	15	19	37	16	14	9	12	18	19	19	24	18	33	24	30	28	29	30	27	27	29	16	41	22	12	15	38	6	41	31	34	67	19	48	40	40	29	35	34	41	61	49	67	39	47	47	47	37	67	51	59	40	55	21	43	71	71	61	67	93	54	72	83	59	59	68	67	70	95	54	54	99	77	74	99	74	80	81	70	49	74	89	78	81	99	99	91	102	103	104	93	107	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	2	2	1	2	1	2	1	1	2	1	2	1	3	1	1	1	1	2	1	1	2	2	3	1	1	1	1	2	1	1	1	2	1	1	1	3	2	1	1	1	1	2	2	1	1	2	1	1	2	2	2	2	1	2	2	1	1	2	1	2	3
26000	-615.314239481056575	-622.169727432015975	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660527489477250	-1	0	3	1	1	3	2	3	3	3	5	6	4	4	5	4	7	6	6	6	7	9	9	5	6	9	8	8	8	7	9	8	8	9	8	11	8	10	11	11	8	10	11	11	11	12	12	12	12	13	13	11	12	13	12	14	14	13	13	14	13	12	13	16	13	13	13	13	15	15	15	14	14	15	15	14	16	16	17	16	16	15	16	15	16	18	16	18	17	15	16	18	16	18	18	17	17	17	19	19	19	18	20	19	18	18	21	22	20	19	22	0	1	5	1	1	5	5	5	5	5	14	16	8	7	10	7	9	7	6	16	18	30	30	16	9	3	14	19	21	24	28	19	24	14	19	29	30	18	27	22	24	41	37	26	35	27	41	42	21	30	43	35	37	40	40	44	45	37	41	49	31	34	39	50	47	47	43	32	68	53	54	55	61	67	54	54	73	51	93	40	72	49	59	53	51	51	53	74	40	76	61	49	69	73	78	72	81	70	77	78	89	68	81	106	77	77	93	103	92	93	110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	3	2	1	1	2	1	1	2	3	1	1	1	2	1	1	1	1	2	1	2	2	2	1	2	3	1	1	3	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	3	1	1	2	2	1	2	2	1	3	1	1	3	1	2	1	2	1	1	1	2	1	2	2	1	1	2	2	2	1	1	2
26500	-579.917217012901119	-586.772704963860519	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664611278757130	-1	0	2	2	1	5	3	3	3	4	4	5	5	5	5	5	7	7	7	8	7	10	10	8	7	9	9	7	8	7	9	10	10	11	9	11	9	11	11	10	9	11	12	11	10	12	12	11	11	13	12	12	12	11	13	12	14	13	12	14	13	14	15	14	13	13	13	14	14	13	14	14	14	16	15	14	15	15	17	15	16	18	15	16	15	17	15	19	16	15	17	17	16	18	17	17	18	18	17	18	20	15	19	18	19	19	20	22	21	22	22	0	1	5	1	1	3	5	5	3	7	7	3	10	7	7	10	9	14	15	10	15	30	24	16	9	12	18	12	16	16	21	37	30	41	21	19	18	29	7	21	30	41	22	26	35	27	33	41	31	37	16	45	48	40	40	12	35	47	48	61	31	67	39	33	47	47	43	67	51	53	54	40	29	68	54	54	61	67	69	71	72	50	59	70	43	78	70	100	72	76	77	49	69	60	51	80	81	87	77	74	89	69	81	91	77	99	102	103	104	93	69	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	2	2	2	1	1	1	1	1	1	2	1	2	2	1	2	4	2	1	1	1	1	1	2	1	1	1	2	4	1	1	1	2	3	2	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	3	1	2	2	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	3	1	1	2	2	1	2	1	1	1	2	1	2	2	2	2	3
27000	-560.113759686909930	-566.969247637869330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772251976599572	-1	0	1	2	3	3	4	5	4	4	4	6	5	2	6	5	6	6	7	7	7	8	9	7	6	8	8	8	8	6	10	10	10	11	9	8	10	11	10	10	9	11	10	10	11	12	12	11	11	13	14	12	13	14	13	13	15	12	13	14	14	13	13	16	14	14	13	14	15	14	14	15	13	15	15	13	15	15	16	15	16	17	15	16	16	18	15	19	16	15	17	18	15	17	16	16	18	17	16	17	18	17	18	19	18	21	21	22	20	21	24	0	1	1	1	3	3	14	3	5	14	14	6	10	3	10	7	9	14	15	14	15	30	30	30	9	12	18	19	21	16	29	20	41	41	20	15	10	27	27	36	36	21	22	8	35	38	42	41	31	33	22	45	48	40	40	44	52	37	48	49	49	43	39	66	47	47	37	42	67	37	76	55	49	67	54	40	49	67	69	40	55	59	59	59	69	68	53	100	75	76	61	61	51	73	51	80	81	87	77	67	89	78	81	77	99	91	102	103	92	93	107	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	2	1	3	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	2	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	2	2	2	1	2	1	2	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	2	1	2	2	2	1	4	2
27500	-563.884361786020690	-570.739849736980091	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.761854978358034	-1	0	2	1	3	4	5	4	4	3	5	5	6	4	5	5	8	6	6	8	7	9	9	8	6	8	8	8	6	6	9	7	7	11	10	10	10	11	11	11	9	8	11	12	11	12	12	12	12	13	12	12	12	13	13	12	14	14	13	15	13	14	15	16	13	14	13	14	16	15	14	14	14	16	15	15	15	15	17	14	15	16	15	17	15	18	14	17	16	15	17	17	15	17	18	17	19	18	18	16	19	19	20	19	18	20	20	22	19	22	23	0	1	1	1	3	5	10	5	5	3	14	5	14	10	14	14	25	14	15	14	29	24	16	30	9	12	11	19	15	16	21	30	16	42	28	29	33	27	18	30	42	30	23	26	35	38	42	34	36	34	37	36	23	40	40	26	52	65	48	49	49	51	39	34	37	47	51	51	68	53	54	40	61	68	54	54	61	43	69	54	55	48	59	59	67	51	53	74	80	71	77	61	51	73	74	80	55	87	77	62	89	69	81	94	77	99	79	103	99	69	107	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	3	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	2	2	2	1	2	1	1	1	1	1	2	1	2	1	1	2	2	2	1	1	2	2	2	2	1	2	1	1	3	1
28000	-585.359412100463942	-592.214900051423342	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.789843765327668	-1	0	2	1	1	4	4	3	3	3	5	5	5	4	5	5	8	6	6	7	8	10	9	8	6	8	8	8	7	7	9	10	9	11	9	11	10	10	10	10	9	10	11	11	11	11	11	11	11	12	12	11	11	12	12	14	15	13	13	14	13	13	14	14	14	14	13	15	15	14	14	15	15	15	14	15	15	15	17	15	17	17	16	15	14	17	15	20	16	15	18	18	15	17	17	14	19	18	17	18	19	18	20	20	19	21	20	21	21	21	20	0	1	5	1	1	3	10	3	3	3	10	8	10	10	14	7	9	7	15	14	29	16	30	16	9	20	18	19	6	16	29	29	16	41	28	29	17	27	27	26	24	41	6	26	35	27	41	33	31	42	30	28	41	40	40	26	45	24	48	31	31	37	39	47	58	47	51	24	51	53	54	55	60	37	54	71	37	22	69	96	55	83	59	59	22	43	70	86	75	71	49	49	43	73	74	54	81	87	73	68	89	69	81	77	99	77	69	103	104	93	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	2	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	4	1	1	2	1	1	2	1	2	2	1	1	1	3	2	2	1	2	2	1	2	2	1	1	1	3	2	1	1	2	1	2	1	1	2	2	1	1	2	1	2	1	2	2	1	2	1	1	4	3	2	1	1	1	1	2	1	1	1	1	2	2	1	2	3	1	1	2	2
28500	-554.426224033652488	-561.281711984611889	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.771431636753677	-1	0	2	1	1	4	3	5	3	3	4	5	5	4	5	4	7	6	7	6	7	10	9	7	6	9	9	7	8	7	9	9	10	9	9	11	8	11	11	10	10	11	12	12	11	11	12	11	10	12	14	12	12	11	12	14	14	14	13	14	14	14	15	15	13	12	13	14	15	14	13	13	15	15	15	14	15	15	17	15	16	16	16	17	17	18	15	18	17	16	18	16	17	17	18	17	19	17	19	19	19	18	18	20	19	20	20	22	21	21	22	0	1	5	1	1	3	5	7	3	5	10	5	14	7	10	7	9	14	15	10	15	37	12	16	9	12	25	8	21	16	21	30	16	12	28	29	16	27	27	29	23	34	34	30	35	27	41	33	31	34	67	35	48	40	40	44	35	34	33	49	49	50	39	47	66	34	33	67	67	53	54	40	61	51	71	71	61	51	69	71	55	59	59	83	62	67	59	74	75	71	61	77	69	73	74	80	81	87	77	74	89	69	81	91	77	73	102	103	104	93	102	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	3	2	1	1	1	2	1	1	1	1	2	2	1	2	2	1	2	1	2	2	3	1	2	1	2	2
29000	-584.038619195863134	-590.894107146822535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698106916504809	-1	1	2	1	1	5	5	5	3	5	4	5	5	3	5	5	7	6	6	6	7	9	9	7	7	7	8	7	8	8	9	10	7	11	9	10	9	10	10	11	8	10	10	10	12	12	11	11	10	12	13	10	12	12	13	11	15	13	13	14	13	13	12	14	12	13	12	14	15	13	15	14	14	15	15	15	16	15	16	16	17	18	16	17	16	18	16	19	16	16	17	18	17	17	17	18	18	18	17	19	20	17	18	19	17	19	20	22	21	21	24	0	1	5	1	1	5	14	5	3	14	14	5	14	5	14	14	9	14	12	8	15	24	24	7	9	6	18	19	21	16	8	22	16	42	41	21	24	27	27	18	16	41	30	26	43	38	41	37	31	31	67	19	34	40	40	26	45	35	48	61	49	31	27	58	47	37	43	67	43	53	55	40	49	67	54	54	73	51	69	71	55	83	59	83	62	78	53	74	75	76	61	77	79	73	74	80	72	70	31	86	89	69	81	99	73	105	69	97	104	93	107	1	1	1	1	1	2	1	2	1	1	1	3	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	1	2	1	2	1	1	2	1	1	2	1	1	2	2	1	1	2	2	1	1	1	2	1	2	1	1	2	2	2	1	1	2	1	1	2	1	1	2	2	3	1	2	1	1	1	1	1	2	1	2	2	2
29500	-608.030482632820053	-614.885970583779454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620662642119772	-1	1	3	1	1	4	4	4	4	3	5	5	5	4	5	5	6	6	5	6	6	10	9	8	7	9	8	8	7	8	9	9	10	11	9	11	9	11	10	10	7	10	11	10	10	11	13	11	11	13	12	11	13	11	12	12	14	13	13	13	13	14	15	14	14	12	14	12	15	11	13	15	15	15	16	14	14	16	16	15	15	17	16	16	16	18	15	20	16	16	16	18	16	17	17	16	17	18	17	18	19	18	19	19	18	19	21	20	21	20	22	0	1	5	1	1	3	10	3	10	5	10	3	14	10	10	14	9	14	7	14	15	37	16	16	9	12	18	19	21	8	21	16	37	41	19	21	41	39	27	24	16	41	30	26	35	27	22	30	31	34	43	24	42	31	40	26	45	34	70	49	49	68	27	47	47	37	68	22	62	41	54	55	61	51	71	54	49	62	69	71	55	83	42	53	68	68	53	78	76	76	77	91	69	61	74	80	72	84	60	78	89	93	81	94	94	61	102	103	94	102	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	2	1	2	2	2	1	2	2	3	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	2	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	2	2	2	1	1	1	2	1	2	2	2	3	1	1	1	1	2	1	1	2	1	1	2	2	2	2	2	1	2	1	1	3	1	1	3	2	3
30000	-597.928069818497875	-604.783557769457275	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615859066330919	-1	1	0	0	2	5	4	4	2	5	4	6	5	3	6	5	7	6	6	7	5	10	10	6	7	7	8	5	7	8	9	9	10	11	9	10	9	12	10	9	9	10	11	12	9	10	11	11	11	13	13	11	13	12	11	13	15	12	13	14	13	13	13	15	14	13	14	14	15	15	15	14	14	15	14	14	15	16	16	15	16	16	17	15	16	18	15	18	15	15	18	19	16	17	17	17	19	18	19	18	19	18	19	20	20	19	21	21	20	22	22	0	1	1	1	3	3	3	3	3	3	14	7	14	3	8	14	9	10	28	7	7	30	16	7	9	7	7	7	21	16	7	7	24	42	15	29	7	46	27	10	24	41	24	12	7	27	41	33	45	43	43	33	48	40	40	8	35	37	48	49	49	37	39	47	47	47	10	37	68	43	54	55	49	62	54	54	49	51	68	40	72	59	84	59	68	78	59	74	75	76	94	61	56	61	74	80	81	87	60	74	89	69	40	77	106	91	102	103	99	93	102	1	2	1	1	1	2	2	2	1	2	1	1	1	2	1	1	3	1	1	1	1	2	2	1	3	2	3	1	1	1	1	2	2	1	1	1	3	1	1	2	1	1	2	3	3	1	1	1	1	1	1	1	1	2	1	4	2	2	2	2	1	2	1	2	2	1	4	2	1	3	2	2	2	1	1	1	2	2	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	2	2	2	2	3	2	1	1	2	1	1	3	2
30500	-605.455804985052055	-612.311292936011455	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668687081793617	-1	0	0	1	2	4	4	4	4	5	4	4	5	3	5	5	7	6	6	6	7	8	9	8	6	8	7	8	8	7	9	7	10	11	10	11	9	9	10	10	9	9	11	11	12	12	12	11	10	13	13	11	13	12	12	13	13	13	12	13	13	13	15	16	13	14	14	12	15	15	14	14	15	15	15	14	14	16	16	15	16	18	16	15	16	17	15	19	17	16	17	18	17	17	17	18	18	17	18	18	19	19	18	19	17	20	20	21	21	22	23	0	1	1	1	3	5	3	5	3	14	14	5	7	4	14	7	9	14	7	10	10	16	27	30	9	5	7	19	15	16	29	7	16	42	37	10	30	27	27	29	7	30	37	24	35	38	42	16	31	42	68	26	34	40	40	44	45	47	34	49	31	22	39	66	41	47	68	36	68	53	54	55	77	47	54	54	49	68	69	72	72	84	59	48	68	78	53	62	76	76	77	94	68	73	74	80	81	70	77	78	89	69	36	105	31	77	69	103	104	93	107	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	3	2	1	1	1	1	2	2	1	1	4	2	1	2	1	2	1	1	2	1	2	2	3	1	2	1	2	1	1	1	1	1	1	1	2	3	2	3	1	2	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	1	1	2	2	3	1	2	3	2	1	2	1	2	1	1	2	1	1	2	2	1	2	4	1	5	3	3	1	1	2	2
