step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
22500	-233.844899063451606	-242.895742443902947	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994548078160823	-1	3	0	4	4	5	5	5	4	6	8	6	6	10	11	5	8	3	8	10	9	10	11	8	7	7	9	8	9	9	7	7	8	11	11	7	6	11	15	9	11	8	12	12	10	9	7	10	10	9	10	12	10	14	12	11	13	11	12	13	12	14	18	10	14	13	13	11	13	14	15	13	17	20	19	19	0	3	1	3	2	2	18	2	18	16	12	8	5	37	40	2	12	1	26	8	31	11	30	7	13	8	19	31	37	6	13	7	32	46	50	37	4	42	70	24	21	26	29	64	28	7	37	42	26	26	33	46	27	14	64	21	55	64	6	58	20	60	69	50	44	48	46	46	55	15	59	44	67	76	63	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-240.218528041036109	-249.269371421487449	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983781482213517	-1	4	2	4	1	3	7	6	4	5	9	5	6	11	6	8	9	6	6	13	7	10	10	8	8	8	9	10	12	9	9	10	8	11	8	7	12	10	11	8	11	10	12	11	10	10	7	12	11	11	11	12	13	15	13	11	13	16	15	14	12	14	14	14	11	16	11	8	9	13	13	12	16	17	11	17	0	6	5	6	1	5	13	10	5	4	3	9	9	28	9	19	26	10	9	44	13	3	33	7	13	13	25	16	35	21	68	16	15	30	3	15	50	69	69	18	11	69	50	46	24	15	2	44	27	31	33	34	45	34	45	47	34	56	55	48	42	44	56	57	22	53	69	8	36	39	48	24	64	54	46	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-241.064533735712189	-250.115377116163529	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999697683383833	0	3	2	4	4	5	5	5	3	5	7	6	7	9	10	7	8	7	11	13	6	10	8	5	7	8	10	10	12	10	9	10	8	10	10	7	11	11	7	9	10	10	12	12	8	11	10	7	9	11	9	10	12	15	13	8	15	15	15	12	13	13	18	10	13	16	11	9	11	15	13	12	16	13	16	17	0	3	1	2	1	5	3	2	3	3	7	24	4	18	49	10	39	8	17	27	6	33	39	2	24	48	56	17	52	26	23	25	6	51	21	12	49	48	8	45	33	39	15	31	16	49	26	7	23	32	33	45	34	60	52	7	41	74	74	34	14	67	62	11	67	55	35	23	49	74	32	9	42	35	60	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-224.546926075523942	-233.597769455975282	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985740139735772	0	3	2	4	5	5	6	4	4	5	8	6	1	11	9	6	8	8	9	11	8	9	11	9	7	7	11	10	10	7	8	10	6	11	11	10	11	11	14	10	11	9	12	13	11	11	8	11	9	12	11	12	12	13	8	11	13	16	14	14	12	14	17	14	10	16	12	13	14	11	15	15	17	22	19	19	0	1	13	2	3	4	8	1	13	4	26	6	1	22	31	3	5	33	47	5	5	21	16	16	4	4	18	7	49	10	30	31	8	21	42	21	42	26	24	18	49	18	37	22	65	25	4	22	31	34	19	19	29	49	26	15	48	62	53	65	19	53	58	41	33	60	32	56	43	55	62	23	59	75	73	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-227.991885140780141	-237.042728521231481	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988526494117184	-1	3	2	2	5	3	6	3	4	6	9	3	7	9	10	8	8	7	9	12	8	9	9	8	7	9	7	9	11	9	8	9	7	7	7	10	11	8	14	9	10	9	12	13	10	11	10	11	11	10	9	9	12	14	11	11	13	15	14	15	12	13	16	14	14	12	17	13	11	14	11	16	8	20	18	18	0	1	1	1	6	3	6	3	4	9	34	3	10	35	35	10	7	9	35	15	33	17	18	34	5	17	8	35	51	27	10	35	5	5	9	40	42	13	43	38	28	34	41	45	17	28	31	47	28	38	16	7	25	57	50	47	36	66	56	39	41	55	62	6	61	71	72	29	52	32	45	59	34	22	60	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-235.819021321892762	-244.869864702344103	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972704166481143	0	3	2	2	4	4	5	5	3	6	9	2	6	10	11	6	5	7	11	12	9	10	9	9	2	7	11	8	10	9	7	8	6	8	10	10	11	11	13	8	10	10	11	12	11	12	10	12	8	11	11	12	10	10	12	12	15	12	11	14	13	12	14	14	10	16	15	13	14	14	13	15	13	23	18	22	0	4	1	1	2	2	5	4	3	17	8	1	5	31	22	8	25	7	53	45	31	28	18	33	1	8	32	6	49	32	9	13	25	33	11	40	7	54	42	16	32	13	29	54	49	40	21	40	13	14	21	14	40	49	43	15	63	29	23	73	56	29	44	43	11	52	14	22	39	48	53	64	53	76	70	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-231.127074092549179	-240.177917473000520	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997275582010035	-1	4	2	1	5	3	5	5	3	4	7	6	4	9	10	7	7	8	10	12	8	7	7	7	6	9	12	5	11	9	9	8	9	11	11	6	12	11	13	10	9	9	11	13	9	10	8	11	11	11	8	12	11	15	12	11	15	15	15	15	13	12	19	13	13	15	17	14	11	14	15	13	15	21	13	22	0	6	4	1	9	3	6	13	1	6	5	3	4	23	17	5	36	25	24	69	16	10	5	4	9	23	33	10	18	28	51	24	24	41	41	9	15	14	55	31	51	36	47	18	11	33	8	42	45	51	28	11	14	21	53	33	61	44	65	55	62	14	66	49	48	49	59	72	42	65	61	41	70	71	35	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-238.648833786069048	-247.699677166520388	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993652530064677	-1	4	3	3	5	5	4	0	4	6	8	5	7	10	6	6	7	8	10	13	9	8	11	8	8	7	11	10	11	7	9	8	8	10	2	11	11	6	13	7	9	10	12	12	10	12	8	12	10	12	10	12	12	13	13	10	12	13	13	13	13	15	18	15	14	15	17	14	13	12	13	15	15	16	12	20	0	3	35	8	2	2	4	1	4	6	10	2	10	17	4	2	6	17	47	70	24	40	34	12	40	10	25	17	32	10	25	15	15	31	1	30	33	7	19	3	11	12	19	23	21	13	2	11	26	42	33	49	40	33	34	32	29	19	28	37	46	55	74	54	52	60	62	28	24	49	70	57	69	72	18	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-224.398700951170326	-233.449544331621667	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992879691839678	-1	4	3	2	5	5	7	5	4	6	8	6	7	10	6	4	9	8	9	12	8	10	8	8	8	9	11	9	12	9	9	8	9	7	10	9	10	6	8	8	10	9	13	12	9	11	9	10	11	11	10	12	11	14	7	8	14	15	15	13	10	15	18	15	12	13	16	14	13	15	13	14	15	22	16	17	0	4	4	1	2	2	16	3	3	5	38	16	6	26	5	4	13	5	21	27	34	56	38	34	34	38	17	7	22	11	10	15	10	15	40	15	24	9	38	9	56	21	41	37	34	36	34	18	7	47	26	17	31	45	6	8	66	68	61	50	17	43	54	68	41	46	70	60	49	35	13	44	48	63	59	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-232.054366819858956	-241.105210200310296	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997912214567827	-2	2	0	2	4	5	4	6	3	5	9	1	7	11	10	7	8	2	10	12	8	8	9	9	7	5	10	7	11	5	9	8	8	9	10	11	10	10	9	8	10	7	12	8	11	9	9	12	11	10	9	9	13	15	13	11	13	13	14	8	12	11	19	14	15	15	15	13	14	13	12	14	16	25	19	18	0	3	1	12	18	9	4	7	18	7	21	1	10	52	23	12	13	3	22	40	42	9	32	16	8	9	46	9	40	5	42	10	42	32	22	19	34	51	33	5	22	10	15	30	39	21	28	27	23	51	44	16	36	72	49	50	50	20	71	42	29	15	76	70	72	62	70	38	53	38	14	55	72	76	65	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-218.595490525028310	-227.646333905479651	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984449615937200	0	3	3	2	4	4	3	6	4	5	8	5	7	10	11	8	9	6	10	12	5	10	7	6	8	7	10	9	11	9	9	8	8	10	10	11	12	10	14	10	11	10	12	9	9	12	10	12	8	11	7	12	13	14	13	10	13	15	16	15	12	13	17	14	15	14	16	13	8	11	15	15	16	24	19	22	0	4	4	1	4	7	1	6	4	7	24	6	24	16	13	26	49	12	17	50	7	26	3	10	13	8	23	25	13	33	33	51	51	45	28	22	36	25	27	28	34	32	27	5	69	29	44	19	18	11	21	22	52	53	30	33	30	68	69	62	50	38	58	53	57	34	54	33	18	22	64	68	39	59	67	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-231.174651931492861	-240.225495311944201	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.945320598260696	0	4	1	4	5	2	7	4	4	6	6	3	5	9	10	6	9	6	10	13	9	10	9	7	6	7	10	10	12	9	9	10	8	10	11	9	11	9	14	8	10	10	12	13	8	12	9	12	9	11	10	13	11	12	7	11	14	16	14	14	12	13	17	13	14	13	12	14	14	13	15	13	16	20	20	21	0	6	1	3	1	1	16	6	12	5	5	1	6	24	14	9	11	5	21	22	7	49	7	16	8	6	30	30	51	55	11	21	11	47	22	26	49	7	20	24	11	55	35	22	25	42	7	41	7	15	55	34	31	38	2	38	61	39	35	64	26	16	20	51	35	33	56	62	15	17	68	28	70	63	57	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-226.434437075194893	-235.485280455646233	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972272510203612	0	3	1	4	4	5	7	6	5	5	8	6	7	10	11	8	8	7	5	10	9	9	9	9	8	6	12	9	10	9	10	9	8	10	9	11	12	11	13	6	9	10	13	13	7	11	9	11	10	10	11	13	11	12	11	11	13	15	16	14	7	15	18	14	14	16	13	14	13	12	14	15	16	16	18	18	0	3	1	1	2	5	26	2	2	4	61	4	12	16	28	8	4	8	3	12	61	61	40	11	12	10	55	8	35	16	41	25	40	30	11	25	20	35	30	10	25	10	53	54	2	16	18	30	21	16	34	46	34	18	30	21	27	43	60	56	9	67	73	56	14	58	54	70	55	30	49	34	27	49	72	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-240.522176208763767	-249.573019589215107	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996454580153035	0	4	3	3	1	5	6	6	5	5	8	6	6	11	11	8	8	7	10	13	8	9	11	6	4	7	11	10	10	10	10	9	8	11	7	9	12	9	14	9	8	9	7	11	8	10	10	8	10	9	9	13	12	10	12	11	15	15	16	14	10	13	19	13	12	14	15	14	14	14	11	10	16	18	19	21	0	4	5	5	1	5	10	4	5	5	2	6	6	42	31	8	35	8	7	29	12	41	50	4	4	25	42	13	7	42	40	13	12	40	3	26	31	24	31	2	8	13	2	41	10	50	48	8	43	11	24	44	35	50	46	22	70	62	38	30	18	61	59	37	44	31	62	31	29	62	36	41	62	58	53	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-235.193968876751114	-244.244812257202454	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986651558196825	0	3	2	4	4	3	7	6	2	6	5	5	6	10	10	4	8	5	11	13	9	10	11	8	7	9	10	9	8	9	10	9	8	9	10	10	10	8	13	8	9	9	13	12	10	11	8	9	10	11	7	11	11	13	12	11	15	14	16	12	12	13	18	13	14	16	16	8	13	10	14	15	16	15	18	22	0	3	1	9	3	3	12	11	1	9	2	16	5	68	40	2	11	3	42	48	13	26	21	12	12	7	32	51	2	24	33	24	13	16	25	12	17	51	41	4	33	25	19	49	29	28	8	6	48	17	11	22	14	17	45	24	65	37	69	28	30	30	57	46	30	71	61	10	15	30	15	61	71	50	66	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-222.857451096638840	-231.908294477090180	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.938120695596608	0	3	2	3	5	4	5	6	4	6	6	6	6	10	10	8	8	7	11	13	8	8	10	8	7	8	10	9	10	8	8	10	8	10	8	11	11	11	13	10	10	10	12	13	10	11	9	12	11	11	10	10	11	15	12	11	9	15	14	14	12	13	18	12	14	16	11	14	11	12	13	15	16	19	12	16	0	1	1	3	6	2	4	9	4	5	1	2	9	35	33	10	10	6	41	67	7	8	21	7	5	2	22	8	25	10	12	24	2	17	12	40	17	35	45	18	22	25	49	51	35	28	16	53	57	57	33	31	27	20	47	32	30	67	49	53	29	36	76	34	55	58	40	57	33	22	28	20	60	76	34	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-232.245565671050031	-241.296409051501371	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999671785748231	-1	1	2	3	5	5	6	5	4	4	8	5	6	11	10	7	8	7	11	13	7	8	11	4	7	9	10	10	10	9	9	9	8	10	10	11	11	10	11	9	10	8	11	12	8	11	7	12	9	11	9	13	13	13	11	11	13	14	15	14	13	13	17	7	15	14	14	11	13	14	10	16	16	25	18	22	0	1	1	3	24	10	2	24	3	4	13	4	2	11	51	5	13	8	45	71	13	7	30	4	13	64	45	25	31	21	24	18	18	42	26	15	17	5	27	42	22	16	22	28	12	47	7	56	24	25	18	35	38	15	15	33	14	32	52	17	39	37	20	9	56	69	68	30	37	17	26	62	67	75	44	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-236.713228002266504	-245.764071382717844	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981080122836444	0	3	2	3	4	3	6	5	5	5	9	5	7	11	9	6	8	7	8	13	6	10	10	8	7	8	11	9	12	7	9	4	8	11	10	6	9	8	14	9	8	8	10	11	9	10	8	10	10	12	11	12	12	14	12	11	14	15	13	14	13	15	13	15	11	15	16	11	14	6	14	14	11	19	19	13	0	3	1	1	3	3	6	4	5	2	17	2	12	12	26	5	21	8	16	73	12	25	11	70	21	36	35	33	43	6	30	1	9	31	24	10	38	21	46	26	10	16	8	49	47	17	36	17	47	45	49	23	27	59	68	37	44	61	23	59	15	20	40	55	23	29	52	31	68	10	52	48	45	72	34	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-219.371789349262542	-228.422632729713882	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992445769432390	0	1	2	3	4	4	7	4	4	6	8	5	6	11	10	6	8	7	10	12	7	9	10	8	8	9	12	8	12	10	8	8	9	11	11	9	11	8	11	9	9	9	12	12	9	10	7	11	9	10	10	12	8	14	13	11	13	15	11	14	12	14	12	15	15	16	17	13	13	14	14	15	15	22	16	18	0	1	1	3	1	3	16	2	4	6	18	9	9	49	36	4	7	13	22	33	3	17	5	13	21	18	45	12	18	22	9	12	18	45	41	25	22	12	30	16	21	53	39	38	24	32	6	46	12	11	41	39	16	69	39	36	37	35	11	68	39	27	19	62	60	55	54	14	29	29	46	43	71	75	60	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-230.710691710023383	-239.761535090474723	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991911042250598	-1	3	0	1	3	5	7	1	5	6	8	4	6	11	9	6	8	7	11	13	7	9	10	8	6	7	11	10	10	10	10	10	8	11	9	11	11	10	15	9	9	7	13	13	9	8	8	11	10	10	9	12	13	14	12	12	12	14	15	10	12	12	19	15	15	15	16	10	13	14	13	15	16	22	19	20	0	8	1	1	8	1	10	1	5	9	21	4	9	24	42	9	25	16	13	19	12	26	24	16	2	9	18	33	26	15	7	5	21	18	21	29	21	33	56	26	21	13	34	57	10	7	18	6	17	33	21	37	28	36	29	51	49	61	35	35	19	22	69	61	61	61	55	33	55	40	31	58	54	76	59	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-220.815690682840852	-229.866534063292193	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984888421772064	-1	4	2	3	4	4	6	6	5	5	7	5	6	10	9	7	9	7	10	8	7	8	10	8	7	8	10	9	11	9	9	9	7	10	6	11	12	10	15	8	8	10	11	12	10	11	10	11	11	10	10	10	12	14	10	12	12	14	12	14	12	14	15	15	15	13	14	13	14	10	14	14	16	24	17	20	0	4	1	1	4	4	9	5	3	6	9	4	6	40	16	8	41	12	31	25	6	18	16	11	7	16	15	16	30	22	18	21	6	26	4	42	51	40	66	11	10	41	50	17	22	7	41	17	32	18	33	21	25	66	17	38	70	20	27	48	42	59	69	61	54	27	27	11	44	26	44	56	58	56	64	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-242.907926599616218	-251.958769980067558	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984135148865624	-1	2	2	4	4	5	5	6	5	6	7	5	5	8	9	7	9	8	11	12	8	9	10	8	7	7	10	9	11	9	9	7	8	9	11	11	9	10	13	10	9	7	13	11	11	10	10	12	5	12	9	11	10	14	11	11	15	12	8	13	11	14	18	15	11	12	16	13	13	13	14	16	17	20	20	17	0	1	1	3	3	4	2	13	2	13	6	4	2	42	42	7	33	13	30	31	49	7	17	25	13	49	15	12	24	21	6	7	8	16	46	41	2	24	65	6	21	10	65	33	14	10	31	31	4	53	7	14	33	50	47	28	53	28	10	48	40	52	9	71	38	51	20	14	29	52	48	70	62	76	73	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-234.591927688319117	-243.642771068770458	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995065785074709	0	3	3	4	5	2	6	4	5	5	7	6	6	10	10	8	6	7	11	12	8	9	11	9	7	8	11	10	11	10	7	8	7	11	10	7	11	9	13	10	11	8	11	12	8	11	9	7	9	7	11	10	12	14	12	10	13	13	15	8	13	14	16	13	14	13	16	10	11	15	13	15	16	22	18	19	0	1	6	2	3	1	3	2	8	8	3	5	3	25	36	17	3	13	21	35	9	16	36	60	7	10	49	47	50	33	12	5	10	33	16	9	18	13	37	38	49	48	24	37	50	30	10	4	13	9	50	49	40	20	42	45	14	51	20	3	40	51	43	27	53	43	71	16	38	54	68	29	23	66	63	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-227.800670195083256	-236.851513575534597	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978702382698467	-1	3	2	2	5	4	6	4	5	5	8	6	7	11	10	6	9	8	10	9	6	8	11	8	8	6	12	10	9	10	9	9	8	6	10	8	5	11	14	9	8	8	11	12	10	11	9	12	10	12	7	12	12	14	12	12	11	16	14	13	12	12	15	13	11	15	16	13	13	14	13	13	17	19	20	21	0	4	1	1	3	4	3	3	6	2	26	8	5	12	36	10	18	34	12	25	6	21	31	13	7	8	47	18	21	47	34	33	16	2	17	16	6	42	38	24	26	12	31	19	10	18	16	42	37	26	5	15	41	61	45	28	33	64	62	15	11	35	72	55	32	45	63	30	53	50	23	65	72	66	73	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
