step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
10500	-471.973948427883329	-478.829436378842729	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.415320245557493	0	1	2	5	4	6	4	3	5	6	5	6	9	8	10	10	9	10	9	10	12	12	11	9	11	12	13	11	14	12	14	13	14	12	13	13	14	15	13	14	14	14	16	15	15	16	16	16	17	19	16	16	17	18	18	18	18	18	19	20	18	20	22	20	20	21	21	23	22	24	23	24	25	26	26	26	0	1	1	7	8	4	1	3	1	1	5	7	12	9	8	5	14	10	7	4	12	17	1	6	9	6	28	13	22	9	18	28	15	4	13	25	12	27	13	7	14	39	4	21	20	37	15	33	45	45	15	37	29	0	25	44	6	35	8	58	24	12	25	50	43	57	54	57	40	51	31	53	14	67	72	12	1	1	1	1	1	1	2	1	3	3	1	1	1	2	4	3	1	2	2	4	4	2	4	1	3	3	1	1	1	4	2	1	1	2	2	1	4	1	2	6	2	1	3	2	3	1	2	2	2	2	4	1	2	1	4	1	5	1	9	1	4	8	5	1	3	1	1	2	4	3	4	4	7	2	2	13
11000	-492.483298419069058	-499.338786370028458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.460356826269162	1	2	3	5	3	3	5	5	5	6	7	8	10	8	9	10	10	8	9	9	10	12	11	10	11	13	12	12	13	12	12	12	14	14	13	13	15	16	14	14	14	14	17	16	16	15	15	16	19	19	16	16	18	15	18	17	16	19	20	19	18	19	19	20	18	22	21	21	23	25	23	24	24	25	26	25	0	1	1	5	1	2	6	6	6	6	7	4	1	11	11	8	1	10	11	4	1	14	14	3	3	17	18	16	13	16	23	21	22	1	5	17	36	37	28	7	21	31	39	14	37	31	11	36	28	28	26	42	48	0	36	44	6	30	11	29	38	43	1	25	33	51	34	62	56	71	37	71	50	51	56	45	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	3	5	1	1	2	5	2	2	3	3	2	1	1	1	1	1	1	1	7	5	2	2	1	1	4	3	1	2	5	1	2	2	3	4	4	2	1	1	1	3	1	4	3	7	5	1	1	7	3	2	3	3	1	3	1	4	1	2	4	5	6
11500	-422.502784551556601	-429.358272502516002	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517521442232793	1	3	2	5	3	4	4	5	5	7	6	7	10	6	10	11	10	8	9	10	11	9	11	9	12	12	12	12	13	12	15	12	13	14	13	14	15	15	14	14	14	15	15	16	15	16	17	16	18	19	16	16	17	18	18	19	16	19	17	19	18	20	20	18	20	21	20	23	22	24	23	23	23	25	26	27	0	1	1	5	1	1	3	2	1	14	9	1	11	2	9	19	1	14	12	6	22	12	1	12	13	12	17	21	23	18	27	20	16	35	19	16	14	26	16	18	26	25	30	43	29	4	36	22	26	59	40	28	35	0	30	53	18	26	48	45	31	58	6	1	55	54	41	66	65	15	54	50	56	45	72	64	1	1	1	1	1	1	1	1	2	1	1	3	3	2	4	1	5	1	1	3	1	1	4	1	1	2	1	1	2	2	1	1	1	1	1	2	3	2	1	3	1	1	1	1	2	4	1	4	3	1	1	2	1	1	4	1	3	3	1	1	1	1	4	7	1	2	3	1	1	5	3	2	1	6	1	7
12000	-434.933837753817386	-441.789325704776786	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549600394162753	1	3	2	4	5	5	4	6	4	7	7	7	9	8	10	11	10	9	10	8	12	11	11	11	12	12	13	11	13	12	15	11	14	13	13	12	14	16	14	14	14	14	15	16	16	16	15	16	17	20	16	16	17	18	18	16	17	16	19	16	19	19	20	19	21	22	20	23	22	24	23	23	24	25	26	27	0	1	1	3	4	3	3	4	1	1	9	9	6	4	6	10	1	8	14	12	15	15	11	11	17	16	26	20	13	13	27	11	28	7	22	19	23	33	8	15	36	15	13	37	26	40	33	16	41	57	37	39	47	0	30	41	56	43	57	29	38	30	54	42	43	51	29	57	64	66	50	50	72	1	68	74	1	1	1	1	1	1	1	1	1	3	1	1	2	3	4	2	2	2	1	1	1	1	2	2	2	1	1	1	2	1	1	2	1	5	1	1	2	1	3	1	1	2	4	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	4	1	2	4	3	4	2	1	1	1	2	1	10	1	1
12500	-407.908268152870107	-414.763756103829508	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528625169107936	1	3	2	3	4	5	2	5	5	7	6	7	10	7	9	9	9	10	10	11	12	9	11	11	12	13	12	12	13	12	14	13	12	12	13	13	15	15	14	14	15	14	17	17	16	16	16	17	18	17	16	16	18	17	18	19	17	20	19	18	17	20	21	20	21	21	20	21	22	22	23	23	24	25	28	27	0	1	1	1	4	7	1	1	1	7	5	3	14	8	14	14	14	6	6	7	12	5	1	16	24	10	12	23	20	6	25	15	22	8	18	2	18	13	5	1	42	13	31	37	42	18	28	4	47	17	39	41	26	0	52	30	17	27	41	30	29	51	24	39	24	62	33	44	57	47	66	56	18	44	73	73	1	1	1	1	1	2	1	3	2	2	1	2	2	1	1	1	1	2	3	3	2	3	3	1	1	2	2	1	1	4	1	2	1	4	2	4	2	3	5	7	1	2	1	1	2	3	2	6	2	4	2	1	2	1	1	3	3	5	3	2	2	2	2	3	7	1	3	2	3	3	1	2	6	3	2	2
13000	-470.727745760925018	-477.583233711884418	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.363814539889427	0	2	2	4	5	6	4	5	6	8	6	7	9	8	9	11	8	9	8	10	10	11	12	10	11	11	13	11	13	12	14	12	14	13	13	12	14	15	14	13	15	16	15	16	16	16	17	16	18	19	16	16	18	17	19	18	16	20	19	18	17	17	21	19	20	22	19	22	23	25	22	22	24	25	28	25	0	1	1	3	4	4	2	3	1	4	1	11	7	8	4	7	11	4	1	14	4	20	6	4	11	15	36	6	16	24	29	26	30	12	32	17	24	35	6	8	32	31	30	39	33	25	27	10	29	27	37	11	52	0	12	27	21	27	48	45	26	18	45	48	28	31	38	60	59	54	50	25	52	44	58	73	1	1	2	2	1	1	1	2	2	3	3	1	2	2	3	4	1	3	4	1	4	1	4	4	2	2	1	2	1	1	1	1	1	3	1	2	1	1	5	3	1	1	2	1	1	4	3	3	3	2	1	5	1	1	4	3	3	4	2	1	3	6	2	1	8	4	2	2	2	6	1	6	6	5	5	1
13500	-449.232690931112529	-456.088178882071929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455234805015477	1	3	3	4	4	5	4	5	6	8	5	6	8	8	10	8	9	8	9	9	12	11	10	10	13	12	13	11	11	11	14	11	15	13	13	11	16	14	15	14	12	16	16	16	16	16	15	16	19	20	17	16	18	18	19	18	18	20	19	20	18	20	21	19	19	20	21	23	22	23	20	23	24	24	27	26	0	1	1	3	1	2	1	4	1	1	2	1	9	12	1	12	1	9	12	1	1	5	6	11	20	30	8	11	5	12	27	10	13	16	18	10	28	28	24	15	28	38	22	35	35	35	12	39	39	39	35	38	42	0	27	42	32	41	33	30	43	42	54	14	18	38	47	45	17	29	56	24	10	17	53	72	1	1	1	1	1	1	2	1	2	4	1	2	1	1	5	1	4	1	1	4	5	3	2	3	2	1	3	4	3	3	1	2	4	3	3	1	1	2	3	2	1	2	2	2	2	2	5	1	4	3	2	1	1	1	5	1	6	3	2	6	1	2	2	4	5	3	2	3	7	6	1	7	8	6	5	2
14000	-480.078184472383214	-486.933672423342614	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462718818380077	1	3	3	5	4	5	4	6	4	7	4	8	10	9	9	10	9	9	10	9	10	11	12	9	12	13	11	11	14	11	15	12	13	14	11	13	15	15	15	14	12	15	15	16	15	16	17	16	18	19	17	16	16	17	19	17	17	19	19	18	19	19	21	19	20	21	19	23	21	24	22	23	25	25	27	27	0	1	1	1	1	1	2	2	1	1	2	3	4	12	1	15	1	10	18	1	11	11	35	5	21	12	20	24	35	15	8	35	30	14	8	13	24	4	19	41	16	41	36	29	27	37	28	26	42	35	29	42	30	0	1	48	44	43	1	33	49	36	58	57	4	67	34	43	60	62	48	22	26	48	50	61	1	1	1	2	1	1	1	2	1	3	1	1	1	1	4	1	3	1	1	4	3	4	1	2	1	3	1	1	1	1	4	1	1	2	2	2	3	3	1	1	1	2	2	1	3	1	3	1	2	3	1	1	2	1	5	1	1	1	8	2	1	2	1	1	8	1	2	4	2	2	3	5	5	5	3	4
14500	-436.387160722209501	-443.242648673168901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.503390803691699	1	2	3	3	4	6	5	5	5	7	7	7	10	8	9	10	9	9	10	9	12	11	11	10	13	13	11	13	12	12	15	13	14	12	14	12	16	16	13	13	13	15	15	16	16	16	17	16	17	20	17	16	18	15	18	17	17	18	18	19	19	20	21	20	20	19	21	22	22	24	22	21	24	25	27	26	0	1	1	1	4	1	2	4	4	4	2	4	1	9	8	20	6	4	3	8	6	20	6	10	29	27	17	36	15	1	29	16	34	8	21	27	4	35	22	19	16	41	7	26	22	25	33	26	52	66	44	35	57	0	24	54	42	33	8	18	49	26	18	27	4	21	66	26	61	68	46	48	1	26	73	72	1	1	1	1	1	2	2	1	1	2	2	2	5	1	1	1	2	3	3	2	2	1	1	2	1	1	1	1	1	5	1	1	1	2	1	1	5	1	1	1	1	1	3	1	3	1	1	2	1	1	1	1	1	1	4	1	1	2	6	4	1	2	5	4	9	3	1	3	1	1	3	2	10	7	2	3
15000	-439.946683256151402	-446.802171207110803	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.450656938050520	0	2	3	5	4	6	4	4	4	8	7	7	8	7	9	10	10	9	10	10	11	11	12	11	13	12	14	10	11	12	15	12	14	13	13	12	15	15	15	12	14	15	17	16	15	14	16	16	18	19	17	17	17	18	19	17	17	19	19	20	18	19	22	19	18	21	20	21	21	23	23	23	24	25	27	26	0	1	1	5	1	5	3	3	1	1	6	6	11	8	11	14	8	12	6	15	11	14	22	15	21	5	26	15	17	4	20	15	30	24	16	6	6	19	17	1	11	41	30	39	26	6	36	17	16	10	33	35	11	0	32	31	17	35	57	36	41	43	52	38	30	44	39	64	39	46	68	59	41	48	50	73	1	1	2	1	2	1	1	1	2	3	1	1	1	1	1	2	3	1	2	1	1	2	1	1	1	4	1	1	1	3	2	1	1	1	1	3	3	2	3	3	3	1	2	1	1	5	2	3	4	5	1	2	4	1	6	1	3	3	1	3	2	1	1	2	2	2	2	1	3	4	1	2	4	5	5	1
15500	-427.159096935233038	-434.014584886192438	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.466753762686371	-1	2	3	4	4	6	5	4	5	7	6	7	7	9	8	10	9	7	9	11	10	11	11	11	12	11	13	12	12	12	14	12	14	12	13	13	14	15	14	15	14	16	17	16	15	16	16	16	18	19	16	16	18	17	15	18	17	19	20	20	19	21	21	20	20	21	18	23	22	25	23	21	24	25	27	25	0	1	2	1	1	2	4	3	1	1	5	5	4	11	5	18	6	5	1	15	12	19	14	19	21	18	20	21	21	1	36	11	25	14	16	12	17	41	6	26	32	28	30	33	23	33	34	17	39	45	38	41	33	0	30	48	14	7	53	43	43	51	30	37	32	58	45	63	60	60	59	67	64	64	74	67	1	3	1	2	1	2	1	1	2	5	1	1	1	2	1	1	2	2	4	2	1	1	1	1	1	3	1	1	1	7	1	3	1	1	1	3	3	1	4	3	2	2	3	1	2	1	2	4	3	1	1	1	2	1	2	1	3	5	1	1	1	4	5	5	3	1	1	1	1	2	1	2	1	2	2	3
16000	-402.816523413954314	-409.672011364913715	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.444018000399139	1	3	3	4	4	6	3	6	5	7	7	6	10	8	9	10	9	10	10	11	12	11	11	9	12	11	14	12	13	13	15	12	14	11	13	13	14	16	13	11	14	15	16	16	14	16	17	16	15	20	16	16	18	16	19	18	17	18	19	19	18	19	21	19	17	21	19	22	23	24	22	23	23	26	26	26	0	1	1	7	1	7	1	2	1	1	8	1	14	5	7	14	12	10	6	1	15	17	12	10	13	11	22	18	34	14	10	20	32	1	10	11	10	33	26	19	15	14	30	49	5	41	49	7	1	64	37	33	54	0	45	65	35	43	51	65	48	53	65	45	1	58	65	53	55	66	54	59	18	50	62	64	1	1	1	1	1	1	1	2	2	3	1	2	1	2	2	1	2	1	3	4	1	1	2	1	1	3	1	1	1	3	3	1	1	5	3	2	2	1	1	1	3	4	3	1	5	2	1	6	6	1	1	1	1	1	1	1	2	2	2	2	1	1	4	2	6	1	1	1	2	2	3	1	6	5	4	3
16500	-445.103306365728542	-451.958794316687943	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584648387543049	1	2	3	5	4	5	5	6	5	7	7	7	10	8	9	11	8	9	8	10	12	12	11	10	13	13	13	12	14	11	14	11	14	11	14	12	14	15	14	15	14	15	17	15	16	16	16	17	17	19	16	15	18	16	18	18	17	19	19	19	18	19	22	20	20	21	21	22	22	24	24	23	24	25	26	26	0	1	1	3	1	3	5	2	1	4	4	3	9	9	5	6	7	11	11	14	14	23	14	15	30	11	12	15	21	8	34	15	24	1	26	16	1	16	16	29	7	36	38	26	23	38	39	39	26	57	25	26	46	0	11	3	18	43	22	26	47	25	41	26	52	47	31	58	62	60	68	50	72	57	56	74	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	3	1	2	1	2	3	1	1	1	1	3	2	1	1	2	2	1	2	4	1	1	6	2	1	1	5	1	1	1	2	1	1	2	2	1	1	1	1	1	6	6	4	1	3	3	1	2	4	4	4	2	3	2	1	2	1	1	1	3	4	1
17000	-482.465223401920980	-489.320711352880380	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.405634785735921	1	2	2	5	4	6	2	5	4	8	5	6	8	8	9	10	9	10	9	10	11	11	12	10	13	10	13	11	13	12	13	12	14	13	14	13	15	15	15	14	15	16	15	16	15	17	14	15	16	19	16	16	17	17	18	18	18	18	16	18	17	19	20	20	20	20	20	23	22	24	23	23	23	25	26	25	0	1	1	5	1	9	1	5	1	4	7	5	12	12	1	6	8	5	8	12	7	17	24	19	24	5	24	20	18	4	13	18	32	20	27	15	23	4	40	24	12	41	1	39	26	47	1	14	1	32	5	36	31	0	1	37	38	9	4	42	39	29	45	10	36	59	41	65	46	64	29	64	64	72	73	53	1	1	1	1	1	1	1	1	1	2	1	2	1	1	5	2	2	2	2	2	4	1	1	1	2	3	1	1	2	4	3	2	1	1	1	2	1	5	1	3	5	1	7	1	2	2	6	5	5	4	5	1	2	1	9	2	2	6	6	1	1	3	2	5	3	2	3	2	1	2	6	1	2	1	2	4
17500	-456.982267768659426	-463.837755719618826	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.463976610979968	1	2	2	5	3	4	5	6	4	7	5	8	10	8	10	10	9	8	8	10	12	11	10	10	13	12	14	12	13	9	14	13	15	12	13	14	15	14	12	13	14	15	17	16	15	17	16	17	17	18	16	15	16	17	19	19	16	17	19	20	18	20	20	19	20	20	20	22	22	25	23	24	25	25	27	27	0	1	1	5	1	3	6	9	1	11	1	9	19	8	4	14	10	8	1	14	1	10	11	7	15	16	34	17	24	1	39	19	17	15	13	21	11	5	22	1	22	26	45	18	29	51	15	27	38	29	30	38	40	0	1	52	22	21	48	12	37	16	54	35	36	51	61	21	60	72	69	64	59	9	73	39	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3	1	1	1	3	1	6	3	1	2	1	1	1	1	1	3	1	3	3	2	1	1	6	5	1	3	2	1	2	3	1	1	3	2	1	2	3	1	1	1	11	1	2	2	2	4	1	6	2	4	2	2	1	4	1	1	1	3	3	8	1	10
18000	-541.670494427258859	-548.525982378218259	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.342005872997234	0	1	3	5	5	5	5	5	5	7	7	7	8	6	9	10	9	9	9	11	10	11	12	11	11	12	13	13	13	12	15	11	13	10	13	14	13	15	15	14	14	16	16	16	13	15	17	16	17	18	15	17	18	18	19	18	16	18	20	18	17	20	20	20	21	21	20	22	22	23	22	24	24	25	26	26	0	1	1	1	1	3	2	1	1	1	3	3	14	3	1	18	10	14	11	11	1	17	18	17	2	17	32	10	34	18	33	18	32	4	11	30	11	33	23	15	11	23	30	17	10	30	1	46	26	10	23	35	17	0	8	43	27	30	26	42	38	27	12	48	63	31	32	41	55	33	50	5	59	28	42	46	1	1	2	3	2	1	2	2	3	2	2	3	1	1	4	1	1	1	1	2	4	2	2	1	4	2	1	3	1	2	1	1	1	2	2	1	4	1	1	2	3	2	2	3	4	1	6	1	4	5	2	2	4	1	10	1	1	3	2	1	1	3	7	3	1	3	5	3	2	5	1	8	1	6	4	7
18500	-443.372885903189342	-450.228373854148742	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.491840228173095	1	2	2	4	3	5	4	6	5	7	6	7	9	8	9	10	9	8	9	9	10	12	12	10	12	13	14	12	13	12	14	12	14	13	13	13	15	16	14	14	14	16	14	17	15	17	16	17	18	19	17	16	17	17	18	18	17	17	19	20	19	21	18	20	20	19	20	22	23	25	24	24	24	24	27	26	0	1	1	5	1	5	3	4	4	7	5	9	6	2	8	10	18	8	1	8	8	21	17	17	20	16	20	8	18	18	30	17	13	1	19	28	41	26	32	19	32	27	29	34	34	9	28	38	47	11	31	34	43	0	35	38	10	13	57	1	55	44	7	23	46	52	56	46	51	59	65	59	57	28	72	39	1	1	1	1	2	1	1	1	1	2	2	1	3	3	2	1	1	1	3	1	2	1	2	1	2	2	2	3	3	2	1	1	3	8	2	1	1	2	1	3	1	1	1	2	1	6	2	1	1	9	1	1	2	1	2	1	3	4	1	6	1	2	4	4	1	1	1	3	2	2	2	2	6	6	1	6
19000	-409.143193183739072	-415.998681134698472	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.438010901239736	1	3	3	5	4	5	4	6	6	8	5	7	9	8	9	10	9	9	9	10	12	11	12	11	12	12	14	12	13	12	14	12	14	13	12	14	16	15	14	14	14	16	16	17	16	17	17	17	18	19	15	16	17	18	18	18	17	20	18	20	16	21	20	19	19	21	21	19	22	24	23	24	25	25	27	27	0	1	1	2	1	2	2	1	1	8	5	6	9	5	8	2	10	1	1	1	1	19	10	13	22	16	29	20	22	1	35	10	34	28	15	21	23	28	34	14	22	29	21	16	39	31	12	1	47	1	21	33	51	0	1	57	1	56	48	29	28	58	54	41	27	49	61	46	59	34	49	64	32	59	73	73	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	4	1	3	4	4	7	1	2	1	1	1	1	1	1	5	1	2	1	1	2	1	2	2	1	4	2	1	2	3	1	1	3	9	1	11	2	1	1	1	9	1	8	1	1	4	1	1	1	4	3	1	1	1	1	5	2	3	6	6	1	1
19500	-455.542442507144472	-462.397930458103872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.380145593637802	1	3	3	3	3	5	4	4	5	6	7	8	8	7	10	10	9	9	9	10	11	12	10	10	11	11	13	10	13	12	11	12	15	13	14	14	16	16	14	14	13	15	17	16	13	16	16	16	18	20	17	16	16	17	18	18	15	18	18	20	18	19	21	20	19	22	19	21	21	25	24	24	24	26	26	26	0	1	1	1	1	3	5	3	1	1	9	6	1	6	14	6	10	14	1	12	1	17	7	13	17	18	19	6	26	8	12	15	28	18	17	30	26	22	26	27	28	18	18	21	28	39	36	1	21	31	4	36	45	0	1	32	23	48	39	13	52	4	36	51	61	33	46	16	27	73	46	64	57	39	59	51	1	1	1	1	1	1	1	1	2	3	1	1	3	2	2	3	2	1	5	1	4	2	2	1	1	1	2	2	2	4	1	1	2	3	2	1	2	2	2	1	2	3	6	1	2	1	1	10	4	7	6	1	1	1	10	2	3	1	2	7	1	9	3	2	1	3	2	7	4	1	3	1	5	5	4	5
20000	-470.350158294762139	-477.205646245721539	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.429020640181170	1	2	2	4	3	6	5	5	4	7	6	8	9	8	9	10	10	9	7	10	11	11	11	8	11	13	13	12	14	13	14	12	14	13	12	13	15	15	14	13	14	15	16	15	15	15	15	14	17	17	14	16	17	17	17	19	18	18	19	17	18	19	21	18	18	21	21	22	23	25	23	23	24	26	28	26	0	1	1	3	1	4	2	4	1	1	3	7	19	19	1	1	10	3	1	13	18	17	4	10	1	25	11	18	20	1	13	18	6	32	11	24	51	13	34	1	14	22	30	8	51	23	32	24	35	33	28	17	42	0	1	29	35	15	27	44	60	31	55	28	38	56	46	52	60	72	56	39	22	31	67	73	1	1	1	1	1	1	1	1	1	2	2	2	1	1	6	4	2	3	3	1	1	1	4	1	4	1	4	1	2	3	3	2	4	1	3	4	1	3	1	5	2	3	1	4	1	2	2	4	2	1	1	3	1	1	10	2	5	4	2	1	1	2	2	3	2	1	3	3	2	1	1	4	6	6	3	1
20500	-368.927999163029085	-375.783487113988485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.422125755408023	0	2	2	4	5	5	4	4	3	8	5	8	10	9	8	10	9	7	9	10	12	12	11	10	12	12	13	11	12	12	15	13	14	13	14	14	14	15	14	13	14	15	16	17	14	17	17	16	18	19	17	17	16	18	17	18	18	19	19	20	17	21	22	17	20	20	21	22	21	25	23	23	25	25	25	26	0	1	1	2	1	7	1	3	1	1	3	1	1	7	1	12	8	7	11	1	20	16	1	14	17	16	12	15	19	1	34	14	27	18	30	29	1	19	26	22	12	32	27	26	22	23	21	25	52	44	35	39	33	0	9	53	4	43	33	61	18	58	55	37	7	61	52	66	47	51	64	45	64	67	50	72	1	1	1	1	2	1	2	1	2	4	2	3	3	2	4	1	2	1	2	4	1	1	5	1	1	1	3	2	1	5	1	2	1	3	1	1	6	2	1	1	4	1	2	2	1	2	3	3	1	1	2	2	1	1	8	1	6	2	2	2	5	2	2	1	8	1	2	1	3	5	3	4	4	3	3	1
21000	-460.989472686367151	-467.844960637326551	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563785521799258	1	3	2	5	5	6	3	5	5	8	6	8	9	8	10	11	8	10	9	11	9	11	11	10	13	11	14	12	13	10	12	11	12	13	13	12	15	15	15	14	15	16	16	15	15	16	17	17	18	18	16	13	18	17	19	18	17	19	19	18	19	20	21	18	19	21	20	21	23	24	23	23	25	26	27	26	0	1	1	2	7	3	3	2	1	1	3	9	6	9	14	11	4	10	6	6	6	11	6	11	32	13	4	10	18	6	6	19	4	14	36	30	8	27	24	32	29	35	36	34	36	37	12	42	29	48	45	24	46	0	35	37	33	27	28	42	32	43	54	31	1	61	53	59	28	71	58	59	50	69	50	73	1	1	1	2	1	2	1	1	1	3	2	1	3	1	1	2	1	1	1	3	2	2	2	2	1	1	5	2	2	1	4	2	3	2	1	2	4	1	3	1	1	2	2	1	2	1	6	1	2	1	1	1	1	1	3	1	1	2	3	1	3	2	2	3	5	1	1	1	6	1	2	3	3	1	6	1
21500	-422.798019108306789	-429.653507059266190	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545941458437833	0	2	2	4	4	5	5	6	5	8	6	8	8	7	10	11	10	7	10	11	11	9	11	10	9	13	12	13	12	12	14	11	14	13	13	13	15	15	12	13	13	15	16	15	15	17	15	16	18	19	16	16	17	17	18	17	17	19	20	20	18	19	21	17	19	21	19	23	22	24	23	23	24	22	27	24	0	1	1	2	1	5	2	6	1	1	4	6	4	1	1	6	1	9	8	8	25	10	10	7	11	23	17	29	24	8	39	22	36	15	20	20	23	28	9	1	27	5	18	11	17	42	35	38	51	64	26	16	47	0	46	37	10	52	61	58	43	44	54	45	42	62	16	63	16	68	50	33	71	64	72	72	1	1	1	1	2	1	2	1	2	3	1	2	2	3	5	2	4	1	2	2	1	1	2	3	2	1	1	1	1	3	1	1	1	1	1	1	2	1	5	8	1	5	4	4	2	1	2	1	1	1	2	2	1	1	1	1	4	2	2	1	1	2	2	1	2	1	3	1	5	1	2	6	1	2	2	1
22000	-439.002888084967651	-445.858376035927051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.438565979436137	1	2	3	4	5	6	4	5	4	7	5	7	8	8	8	9	9	10	10	8	11	10	11	10	12	13	13	12	12	12	14	12	13	13	14	13	14	15	14	14	14	15	16	15	15	17	15	16	15	19	15	16	18	16	15	18	18	19	19	19	18	21	22	19	19	21	20	22	21	24	24	24	24	25	27	26	0	1	1	1	1	8	2	7	1	8	7	8	1	10	12	20	10	12	11	4	20	8	4	15	19	24	21	19	14	5	19	12	28	20	30	11	10	37	8	1	25	26	30	30	35	48	21	32	26	10	36	40	45	0	1	36	48	30	48	30	49	44	1	48	44	58	65	67	58	68	58	57	56	1	70	70	1	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	2	2	3	1	2	3	2	1	1	2	1	1	2	4	2	2	1	3	1	3	3	1	4	6	1	1	2	1	1	1	3	4	1	5	1	1	2	1	5	3	1	4	3	4	1	4	5	1	3	1	1	1	1	1	3	3	3	9	1	1
