step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
52000	-635.336307254867393	-633.560778835781889	-1.775528419085498	0.000078961522471	0.000014412173055	0.182521468729720	0.615215528347645	0	1	2	2	4	4	7	6	5	7	7	7	8	10	8	7	8	9	9	10	12	9	10	10	12	11	12	11	10	10	11	14	12	12	14	11	12	15	14	15	14	14	15	17	16	16	16	15	16	18	18	17	19	18	19	17	17	20	17	17	20	19	21	21	22	24	23	22	22	20	23	24	24	24	24	24	26	23	24	27	25	25	25	29	28	29	28	30	30	30	31	31	34	33	33	34	35	37	34	36	38	40	40	41	43	42	45	44	42	44	46	44	46	0	1	2	1	3	3	1	4	6	6	6	6	4	22	8	9	11	10	10	13	36	7	16	12	18	18	11	19	12	13	24	24	29	28	12	30	30	36	20	28	36	37	36	35	41	38	43	36	41	40	59	38	43	49	54	36	38	50	42	43	50	52	50	51	70	42	60	50	62	51	60	67	68	68	78	71	73	69	65	81	74	78	78	87	82	81	78	74	81	87	87	90	91	92	92	90	95	93	94	92	97	98	101	102	103	103	104	106	103	104	104	106	102	1	1	1	1	1	1	3	3	1	2	1	2	3	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	2	2	1	2	1	1	3	1	1	2	1	2	2	2	3	2	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	2	1	7	4	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	1	2	1	1	2	2	2	1	2	2	2	1	1	2	2	2	1	2	2	2	1	3
52500	-646.473461135211778	-644.905421990753325	-1.568039144458448	0.000084155420001	0.000021444705212	0.254822627136650	0.601403277282832	0	1	2	2	3	4	6	4	5	6	6	7	7	10	7	7	8	10	9	9	11	9	10	10	12	10	13	12	11	10	12	13	14	13	14	11	12	14	14	14	14	14	15	16	14	15	15	15	16	16	19	17	18	18	19	18	18	19	18	19	17	19	17	22	22	22	21	21	21	24	23	24	24	24	22	23	26	24	25	27	25	26	27	29	29	28	28	29	28	30	32	31	34	33	33	35	34	37	34	36	39	39	40	41	42	42	45	45	45	44	45	44	44	0	1	2	1	3	4	8	1	6	6	6	9	7	7	8	9	12	10	12	7	14	1	16	12	11	10	19	19	12	8	24	24	19	12	19	13	30	36	36	28	21	37	38	29	30	30	39	13	46	40	39	43	43	49	43	36	49	50	37	52	40	52	50	51	51	51	60	61	62	65	60	67	68	68	69	67	74	75	65	81	74	78	78	87	83	81	82	81	81	87	90	90	91	92	90	92	95	93	92	92	97	100	101	102	103	103	104	106	103	104	102	101	102	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	4	2	2	2	2	3	1	1	3	4	2	2	1	1	2	1	1	2	1	2	2	3	1	3	1	1	2	1	1	1	2	4	1	1	2	1	2	1	1	2	2	2	2	2	2	1	2	1	1	2	1	1	2	1	1	2	1	2	2	1	1	2	1	2	1	2	2	1	1	1	1	2	1	2	1	2	2	2	1	1	2	2	2	1	2	2	3	2	2
53000	-650.282697566882007	-648.616794886332855	-1.665902680549199	0.000080455166369	0.000017267150831	0.214618297499019	0.626410430255148	0	1	2	2	4	3	6	6	5	7	6	6	8	9	8	9	9	9	9	7	12	9	8	9	13	10	12	12	10	10	11	13	13	13	13	12	12	14	14	14	14	15	16	16	15	16	14	15	16	17	18	18	18	19	19	18	18	19	18	18	21	19	18	21	22	23	21	22	21	23	21	24	24	24	23	24	25	25	27	26	27	26	27	28	27	28	28	29	30	29	31	31	34	33	34	35	34	36	36	35	38	40	40	41	42	43	44	45	45	44	45	44	46	0	1	2	1	3	3	4	4	6	6	6	6	7	7	4	9	6	12	12	7	30	7	9	6	26	18	24	19	6	7	17	17	27	28	9	30	30	36	36	34	36	37	38	19	36	38	36	36	38	23	41	38	45	43	49	43	49	50	42	49	50	52	50	51	42	51	43	61	62	59	60	67	68	68	62	67	73	75	70	74	74	78	78	82	78	74	78	74	86	87	84	90	91	87	94	92	94	94	95	92	100	98	101	102	103	103	104	105	103	104	104	103	102	1	1	1	1	1	1	2	1	1	3	2	1	1	1	2	2	2	2	1	1	1	2	2	4	2	1	2	1	3	2	1	2	1	1	3	1	1	1	1	1	2	2	2	4	2	1	1	2	2	4	2	2	2	2	1	1	2	1	2	2	2	1	1	2	3	2	2	1	2	3	2	1	1	1	2	1	1	1	3	2	2	1	1	1	1	2	1	2	1	1	2	1	1	3	1	2	1	1	1	2	2	3	1	1	1	2	2	1	2	2	2	2	3
53500	-665.985669197275001	-664.383836729044447	-1.601832468230539	0.000103516073596	0.000024764185153	0.239230336827021	0.720047296423427	-2	1	2	1	3	3	6	5	5	6	6	7	8	10	7	7	9	8	9	6	11	9	10	9	12	10	12	10	10	11	12	13	14	13	13	13	12	15	15	14	14	15	15	16	16	16	16	15	16	18	17	17	18	18	19	17	18	21	19	19	20	19	19	21	22	24	23	22	21	22	21	23	25	23	23	23	25	22	25	25	26	26	27	28	27	28	29	29	29	31	31	32	34	33	33	33	34	37	36	35	38	40	40	41	42	43	44	45	44	43	46	45	44	0	1	2	1	4	3	6	4	6	6	9	6	8	17	8	9	9	11	11	8	12	7	16	12	18	18	17	19	7	7	24	24	27	28	19	37	7	36	36	29	30	36	36	40	38	38	30	41	30	34	42	49	49	49	54	48	43	63	51	52	40	52	50	51	51	65	60	61	54	51	60	60	68	68	62	71	68	69	59	61	74	78	75	78	75	80	85	81	81	87	84	90	87	92	90	84	96	93	100	92	100	98	101	102	103	103	104	105	103	102	107	109	110	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	1	1	2	2	2	1	2	1	1	1	2	2	2	1	1	2	2	1	3	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	4	1	1	2	2	1	2	1	2	2	1	2	1	1	2	1	1	1	3	3	2	2	2	3	3	2	2	2	1	2	1	1	2	1	1	3	1	2	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1
54000	-648.461185823333835	-646.609772217096861	-1.851413606237015	0.000095901397986	0.000015841762164	0.165188021202986	0.642488534163487	0	1	2	3	3	4	5	6	6	5	8	7	7	10	9	9	9	10	9	9	11	9	9	10	12	11	11	12	10	11	12	13	12	13	14	13	13	13	14	15	15	14	15	14	16	17	15	16	18	17	17	17	19	16	20	18	18	18	18	19	21	19	18	20	22	24	22	22	22	22	23	24	24	24	23	23	24	24	25	27	27	26	28	27	28	29	29	28	29	31	32	31	34	32	33	34	35	36	34	36	38	38	40	40	42	42	44	44	45	45	45	44	45	0	1	2	2	3	4	4	7	6	6	6	6	7	7	8	12	11	10	12	13	14	7	9	12	18	18	19	23	11	7	24	24	10	28	29	30	30	30	36	28	21	36	38	29	21	21	21	39	54	40	37	54	43	43	43	41	54	40	37	52	50	52	28	51	59	51	60	61	62	64	67	67	68	68	62	52	68	75	59	74	74	78	78	82	78	74	78	74	74	87	92	87	94	87	90	94	95	92	95	91	100	93	97	102	103	103	104	105	106	104	104	106	107	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	3	1	1	3	1	2	2	1	1	1	1	2	1	1	2	1	3	2	1	1	1	2	1	2	1	2	2	1	1	3	1	2	1	4	2	2	3	2	1	2	1	1	1	1	1	2	4	1	1	3	2	2	2	4	1	2	2	2	2	2	1	1	2	1	1	1	1	1	2	1	2	1	2	2	1	2	1	2	2	2	2	3	1	1
54500	-651.673747369031503	-650.047635322766610	-1.626112046264933	0.000073957886859	0.000016953961599	0.229238047740648	0.598765861579397	0	1	2	2	3	4	6	6	5	6	7	7	8	10	9	8	9	9	7	9	10	9	9	10	11	11	12	11	10	11	12	12	13	13	14	13	12	14	15	14	14	14	15	17	16	16	16	16	18	19	16	16	18	17	19	19	18	18	19	18	20	19	20	22	22	22	22	22	21	23	23	25	25	24	23	24	24	25	26	26	26	26	24	28	28	29	27	29	29	29	31	32	33	31	33	34	35	36	36	35	38	41	41	42	43	42	44	44	45	45	46	43	45	0	1	2	1	3	3	4	2	3	6	6	6	7	22	7	9	12	12	6	13	13	8	16	10	18	18	29	12	19	21	12	12	28	27	29	21	30	21	36	28	36	37	38	11	41	36	38	36	54	34	37	38	38	43	54	41	54	40	48	52	58	52	50	51	51	51	60	61	52	65	67	67	68	68	62	60	68	69	59	74	74	83	75	87	82	80	75	81	80	84	87	94	91	90	94	90	96	93	95	94	97	98	101	98	96	101	102	103	106	104	102	106	104	1	1	1	1	1	1	2	3	1	2	2	2	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	3	2	1	3	2	1	1	2	2	1	3	1	2	1	2	1	4	1	1	1	2	1	2	2	1	2	1	1	3	1	2	2	1	1	1	1	2	3	2	2	1	3	1	1	1	2	1	2	3	1	2	3	2	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	2	1	3	1	2	2	2	2	2	5	2	2	1	2	1	2	1	1
55000	-657.113708222654282	-655.509488370825466	-1.604219851828862	0.000093665104932	0.000022311660766	0.238206755680976	0.599777321388351	0	1	2	2	4	4	6	7	6	6	8	7	8	9	7	8	9	8	9	10	11	9	11	10	13	11	12	13	11	10	11	14	13	11	13	13	12	15	15	15	14	13	14	16	15	17	17	15	16	16	19	18	17	18	19	19	16	20	17	18	19	18	20	21	22	23	22	22	20	23	24	24	24	23	24	22	25	24	27	27	26	26	27	28	28	27	28	28	29	30	31	33	33	31	33	34	35	37	36	35	38	41	40	40	42	43	43	45	45	44	46	45	44	0	1	2	1	3	3	2	4	6	6	6	6	2	7	7	9	6	10	7	7	14	7	16	17	10	18	31	34	19	7	10	24	27	12	29	30	14	43	36	28	36	37	36	29	13	38	41	41	45	40	37	49	45	43	48	48	45	40	42	45	44	45	40	59	51	59	60	63	62	59	67	67	68	68	54	54	74	69	65	74	74	69	82	75	83	74	82	74	88	87	87	94	91	90	94	94	95	87	95	92	96	104	101	98	98	101	102	106	103	107	107	105	104	1	1	1	1	1	1	2	2	1	1	1	2	3	2	1	1	2	1	1	2	1	2	1	1	3	1	1	1	1	2	4	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	5	1	1	3	2	3	1	2	2	2	2	1	3	3	2	3	2	1	2	3	1	1	1	1	3	2	1	3	2	2	2	3	1	2	1	2	1	2	1	1	2	1	1	1	1	2	1	5	2	2	2	1	2	2	3	3	1	1	2	1	2	2	2
55500	-665.779136389764176	-663.979125655778489	-1.800010733985740	0.000109767309634	0.000019382174100	0.176575103866195	0.599262186267537	0	1	2	2	3	4	6	4	5	6	8	7	8	10	8	7	8	9	9	10	12	8	11	10	12	11	11	12	10	10	12	12	12	12	15	12	12	14	15	14	14	15	15	17	16	15	16	16	18	18	19	18	17	19	19	18	18	18	18	19	18	17	21	21	23	24	22	21	21	24	23	24	24	23	23	21	25	23	26	27	25	26	26	27	28	29	29	29	29	30	31	32	34	33	33	35	35	35	34	36	38	42	40	40	42	41	44	43	44	45	46	44	44	0	1	2	1	3	3	8	4	6	6	1	9	8	22	7	9	12	10	12	11	30	7	24	17	18	18	16	6	19	13	24	24	19	6	29	30	13	37	41	28	36	37	37	28	38	38	36	36	38	34	42	43	43	49	49	36	43	40	42	43	34	43	34	51	48	56	60	61	62	51	67	67	68	68	69	60	74	69	70	74	74	75	75	75	82	81	78	81	80	87	84	90	91	87	87	92	94	91	95	92	96	104	101	93	106	101	102	106	105	102	107	105	102	1	1	1	1	1	1	1	2	1	1	4	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	1	1	1	1	1	3	2	2	2	1	1	2	1	1	2	2	1	1	2	2	1	3	2	1	1	1	1	4	2	2	2	2	3	1	3	1	3	2	2	2	3	3	1	1	1	2	1	1	1	2	1	2	1	2	2	2	1	3	3	2	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	2	1	3	1	1	1	1	2	1	2
56000	-686.681160338302789	-684.902694290321620	-1.778466047981179	0.000119834698524	0.000021784546919	0.181788306621459	0.552308380445140	-1	0	2	2	3	3	7	5	6	7	7	8	8	8	8	8	8	9	10	9	11	8	10	9	10	11	11	12	10	9	11	13	14	10	12	13	12	16	14	14	13	15	14	15	15	17	16	16	16	18	19	18	16	18	20	18	17	20	19	18	20	20	19	22	23	23	21	22	22	24	23	23	24	23	22	23	24	23	26	26	25	27	28	29	27	28	28	27	30	30	31	32	35	33	34	35	34	37	35	36	37	42	40	41	42	39	43	44	45	45	46	44	44	0	1	2	1	3	3	2	4	6	6	9	6	8	7	8	7	6	11	11	7	30	4	16	11	7	18	19	34	10	15	24	24	27	13	18	30	13	39	21	28	7	37	36	9	41	38	37	36	43	28	42	46	43	49	38	48	49	40	42	41	63	52	40	42	59	51	47	50	62	51	67	67	68	68	62	67	68	69	70	68	74	78	78	85	75	73	82	74	80	84	87	90	84	92	84	84	94	96	97	92	96	104	101	93	101	100	102	105	103	113	107	103	107	1	1	1	1	1	1	4	2	2	2	1	2	2	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	1	3	2	1	4	1	1	3	1	1	4	2	1	1	1	2	1	1	3	2	3	1	1	3	4	2	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	4	3	1	2	2	1	2	1	3	1	2	3	1	1	1	2	1	1	1	3	3	2	1	1	2	1	2	2	1
56500	-618.595729458078722	-616.776962952665144	-1.818766505413541	0.000105866925366	0.000018236406006	0.172257822193451	0.693695206470624	0	1	2	2	4	3	7	6	6	7	7	7	8	10	8	9	9	9	10	9	11	9	10	10	12	11	12	11	11	11	12	12	13	12	15	13	13	15	14	14	15	15	15	15	13	15	16	16	16	18	19	17	18	18	19	18	17	21	18	18	20	19	20	20	22	23	22	22	21	24	24	25	24	23	24	22	25	23	26	27	27	26	28	28	28	28	28	29	29	30	31	32	35	33	33	34	34	36	35	35	38	42	40	40	43	42	44	44	45	44	46	45	45	0	1	2	1	3	3	3	4	6	6	6	6	8	22	7	12	12	10	10	13	8	8	9	11	18	18	10	19	11	13	24	24	27	23	19	30	13	36	21	28	39	37	45	28	21	36	41	41	43	34	42	36	43	49	49	48	38	40	42	49	50	52	50	59	64	59	60	63	62	65	67	67	58	58	78	69	73	62	65	74	74	78	78	82	75	74	75	86	81	84	87	91	87	92	91	92	91	96	95	94	97	104	101	93	103	101	102	106	103	104	107	106	110	1	1	1	1	1	1	3	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	3	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	3	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	2	1	1	1	2	1	3	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	2	2	2	2	1
57000	-674.672306889884226	-673.138045347241928	-1.534261542642317	0.000085627817302	0.000023367030600	0.272890648576204	0.553764087052609	0	1	2	2	3	4	6	7	5	6	7	8	9	9	8	9	9	8	9	10	10	9	9	10	12	10	11	12	11	11	12	13	14	13	13	13	12	14	15	14	15	14	16	16	16	16	16	16	15	16	17	18	18	18	18	17	18	21	18	19	19	20	20	21	23	23	22	23	21	23	24	25	25	24	23	22	25	24	26	27	27	26	26	28	28	27	28	29	28	31	31	32	34	32	34	34	34	33	33	35	38	41	41	40	43	43	43	45	45	45	45	43	46	0	1	2	1	3	3	4	2	6	6	6	6	8	4	8	9	12	10	12	8	7	7	9	17	18	18	23	29	19	7	24	16	35	28	29	21	4	21	30	28	36	21	38	19	38	38	21	21	37	34	42	48	48	49	43	36	49	50	39	52	50	37	40	51	59	59	60	61	52	42	76	67	68	68	69	60	68	75	65	74	74	78	69	78	78	74	62	81	80	84	84	90	91	87	94	92	94	87	90	92	97	104	101	93	103	103	102	103	103	102	104	103	110	1	1	1	1	1	1	2	2	1	1	2	2	1	4	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	3	1	2	1	1	2	1	5	2	2	1	2	2	1	2	1	1	3	3	2	2	2	1	1	2	1	2	2	2	1	1	2	4	4	2	2	2	2	2	2	5	2	1	2	1	2	1	1	1	2	2	2	2	3	2	1	2	3	1	1	2	2	1	2	2	2	1	1	2	1	1	2	1	1	3	1	2	1	2	2	2	3	1	1
57500	-706.198357648779165	-704.532621138460740	-1.665736510318407	0.000110821245911	0.000023790593496	0.214675383774959	0.541347712237778	-1	1	2	3	3	5	6	7	6	7	7	7	7	6	7	7	8	9	8	10	10	9	9	7	13	11	13	12	10	8	13	13	14	11	13	11	12	15	14	15	14	15	14	14	16	16	16	13	17	16	17	17	19	16	20	18	16	20	18	18	20	19	20	20	20	24	22	22	21	23	22	24	25	23	23	23	26	24	26	27	26	26	27	29	26	25	27	29	29	30	30	32	34	30	33	35	35	36	36	36	37	41	40	42	43	43	45	44	46	45	45	43	43	0	1	2	3	3	4	1	3	6	6	6	6	2	4	4	9	12	10	6	13	30	8	16	6	18	18	23	34	19	7	12	10	29	29	29	30	30	36	36	32	48	37	37	13	38	41	41	36	54	40	42	54	54	43	53	43	43	50	38	43	35	43	50	51	59	59	60	50	60	56	60	67	61	61	69	67	61	75	70	74	74	78	75	87	78	74	82	81	80	87	87	84	92	87	92	87	94	93	90	90	97	100	101	93	103	103	102	105	112	113	113	103	102	1	1	1	1	1	1	2	3	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	4	2	1	2	1	3	2	2	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	1	4	1	2	2	2	3	2	1	2	1	3	2	3	2	3	2	1	3	2	1	1	3	1	2	2	2	2	2	1	1	2	1	1	1	2	2	2	1	2	1	4	2	1	3	3	1	2	1	4	2	2	2	1	2	2	1	2	1
58000	-665.087625552268150	-663.398731062966135	-1.688894489302005	0.000120179554118	0.000024877599144	0.207003589972908	0.588959019872886	1	2	3	2	4	4	7	5	5	6	7	8	8	10	9	6	9	8	9	9	11	9	10	10	13	10	11	12	9	11	11	14	13	13	14	12	12	14	14	14	15	15	14	14	16	14	16	15	18	18	18	16	18	19	17	18	19	20	18	18	19	18	20	20	22	23	22	21	21	24	23	24	24	23	22	22	25	24	26	27	26	27	28	29	29	29	27	29	29	30	32	33	34	32	34	34	35	37	35	36	39	41	40	41	42	42	45	43	45	45	46	44	43	0	1	2	1	3	3	8	4	6	6	6	11	4	22	8	9	11	10	12	7	7	13	16	11	18	18	19	29	12	13	12	24	27	28	25	30	21	36	21	28	38	37	36	28	38	36	41	36	43	40	37	43	46	49	43	46	49	40	42	52	44	52	50	56	56	48	52	58	62	56	67	67	61	68	69	60	73	75	65	74	74	78	75	87	82	74	78	74	74	87	87	94	91	84	92	94	94	93	92	87	96	101	100	93	103	103	102	103	106	113	113	106	102	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1	2	1	2	2	2	1	1	2	1	2	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	2	2	1	2	2	1	2	2	1	2	1	1	1	2	2	3	1	2	3	1	1	4	1	1	2	1	1	2	2	2	2	3	1	1	2	1	3	2	2	2	1	1	1	1	1	2	2	1	3	3	2	2	3	1	1	2	2	2	1	3	1	1
58500	-639.817741205951393	-638.104270279774823	-1.713470926176569	0.000100350434864	0.000020013524201	0.199436347513632	0.642207772898225	1	2	3	3	4	4	6	5	6	6	7	7	9	8	8	9	9	8	9	10	11	8	8	10	12	10	11	13	11	10	12	12	13	12	13	11	10	15	14	14	16	15	16	15	15	16	16	14	17	18	18	17	19	18	17	18	19	19	17	19	21	19	20	22	22	22	22	22	22	23	23	23	25	24	24	21	25	24	26	27	27	27	28	28	28	27	26	29	28	30	31	33	34	31	33	33	34	37	35	35	37	41	39	40	43	40	44	45	44	45	45	45	43	0	1	2	1	3	3	4	4	6	6	6	6	7	7	8	9	11	10	12	14	30	2	9	12	18	18	19	6	19	22	17	24	27	19	29	30	22	36	36	34	36	37	39	19	48	45	36	36	48	40	42	46	48	52	45	46	52	40	42	49	40	52	50	51	59	59	60	61	62	48	76	67	61	68	62	60	68	67	70	74	74	78	78	87	78	74	78	74	74	87	87	94	96	90	94	94	94	93	96	92	97	104	101	98	106	101	104	103	105	113	107	109	102	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	4	1	2	2	1	1	4	1	1	2	1	1	1	1	1	2	2	2	1	2	2	1	2	1	1	2	2	2	1	2	1	2	1	1	1	1	2	1	1	3	1	1	2	2	2	3	1	1	5	1	1	2	1	2	1	2	1	2	2	2	2	2	1	2	2	1	2	2	2	2	1	1	1	1	2	1	2	1	2	2	1	2	2	1	2	1	2	1	1	1	1	1
59000	-651.614830958209041	-649.809276788812213	-1.805554169396860	0.000113037737427	0.000019813080984	0.175278463940380	0.640170039989606	0	1	2	3	3	4	7	6	5	6	7	7	9	10	7	8	9	8	9	9	11	9	11	9	13	10	11	13	11	10	11	13	13	13	14	12	12	14	13	14	15	14	15	17	15	17	17	15	16	19	17	16	18	18	18	18	18	20	18	18	21	19	19	21	22	20	20	23	21	22	23	23	24	23	23	23	24	22	26	26	26	26	27	28	27	28	29	27	30	30	32	33	33	31	33	34	34	35	36	35	37	41	40	39	41	42	43	44	44	45	46	44	44	0	1	2	1	3	3	8	4	6	6	6	6	15	22	2	9	7	10	11	11	13	12	24	6	18	18	19	29	19	7	17	17	27	12	29	30	30	36	36	24	36	37	38	35	38	41	37	21	43	40	42	38	49	49	43	36	49	63	42	52	40	52	40	47	51	59	60	61	49	47	60	67	68	61	62	60	68	69	70	74	74	78	78	82	75	74	82	74	80	87	87	94	87	90	94	94	94	93	96	94	97	104	101	97	101	101	102	105	106	113	107	105	102	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	2	2	1	1	1	1	1	1	3	2	1	1	1	1	2	2	2	1	2	2	1	2	1	1	2	2	1	1	2	1	2	2	1	1	3	1	1	1	2	1	3	1	1	2	1	4	1	3	2	2	1	2	1	3	2	2	1	1	1	2	2	1	1	2	2	2	2	2	1	2	2	1	2	2	1	2	1	1	1	1	2	2	2	1	2	1	1	2	3	2	2	1	1	1	1	2	1	1
