step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20
69500	-73.103133515927581	-79.958621466886953	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697166194761098	-1	0	4	5	7	8	13	9	10	9	10	12	11	13	14	15	15	15	18	20	0	1	2	3	4	5	12	6	5	3	10	6	8	13	12	12	15	12	17	19	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1
70000	-70.604961959152291	-77.460449910111663	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593040889390838	-2	0	5	5	6	8	13	9	10	10	10	11	12	13	14	15	16	15	18	17	0	1	1	2	2	5	13	5	6	6	6	9	11	12	9	7	8	7	15	14	1	1	3	2	3	1	1	2	1	1	1	1	1	1	2	1	3	2	2	2
70500	-59.581798888029255	-66.437286838988626	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.781105816692141	-1	2	4	5	7	8	12	9	10	10	10	11	10	13	13	16	16	15	18	20	0	1	2	3	4	5	13	5	8	8	8	8	8	12	10	15	7	12	18	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1
71000	-58.087885339387128	-64.943373290346500	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.935693585745392	0	2	4	5	6	8	13	11	10	11	11	9	11	12	13	14	15	15	16	17	0	1	2	2	4	5	11	12	6	12	9	4	9	8	10	7	15	7	16	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71500	-54.752269800089501	-61.607757751048872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.887214504865024	0	2	4	6	5	8	13	10	11	11	10	11	12	13	13	14	16	15	17	19	0	1	1	5	3	4	10	6	8	8	6	6	8	9	10	14	8	15	17	19	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
72000	-59.524394300326321	-66.379882251285693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.913543893771672	0	2	4	5	6	8	12	11	10	9	9	12	11	13	13	14	16	16	17	19	0	1	1	2	4	5	9	10	10	6	4	13	11	9	10	15	16	15	16	19	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1
72500	-58.574549731367597	-65.430037682326969	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.977172217454705	0	2	3	5	7	8	12	11	9	10	10	12	11	13	14	13	15	15	17	17	0	1	1	3	4	5	9	6	5	9	6	11	11	7	7	13	7	14	17	17	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
73000	-55.065435498959992	-61.920923449919364	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.938316592355332	0	1	3	5	7	8	13	10	10	9	10	11	12	13	13	15	14	15	17	20	0	1	1	3	3	5	9	5	6	5	6	8	11	12	8	17	14	7	18	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73500	-66.096366429803979	-72.951854380763351	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635663694370896	-1	1	4	5	7	9	12	10	11	10	11	11	12	13	13	16	15	14	16	19	0	1	1	2	3	5	6	3	6	5	6	10	10	9	9	17	18	10	18	17	1	1	2	2	2	1	1	3	1	2	1	1	1	1	1	1	1	2	1	1
74000	-56.295627689530598	-63.151115640489969	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.993536453489445	0	1	3	5	7	7	13	9	9	8	11	11	12	13	12	15	17	14	17	19	0	1	2	2	4	4	15	10	10	6	8	8	11	15	9	14	16	13	18	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74500	-68.893557922349402	-75.749045873308773	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.788502619328142	-1	1	4	6	7	8	13	11	10	10	9	11	8	14	13	14	16	15	18	19	0	1	2	2	4	4	4	11	11	13	13	9	4	15	9	9	16	7	18	19	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1
75000	-67.650904465864869	-74.506392416824241	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629576354309501	-1	2	3	6	7	8	12	11	10	9	10	11	11	13	13	15	15	14	18	20	0	1	2	3	1	1	11	11	3	5	6	10	6	10	13	15	15	6	13	19	1	1	1	1	3	4	1	1	3	1	1	1	2	2	1	1	1	3	3	1
75500	-63.190882143424759	-70.046370094384130	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.913791078462832	-1	1	4	5	7	8	13	9	10	10	9	11	11	14	13	15	16	15	18	17	0	1	2	3	4	4	8	5	11	5	6	11	9	8	10	7	16	7	15	18	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1
76000	-65.864645555054480	-72.720133506013852	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.803134229143290	-1	2	4	6	6	8	13	11	9	11	10	11	12	13	14	15	16	16	18	18	0	1	1	3	3	5	13	4	6	11	4	3	10	12	12	13	16	15	17	15	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2
76500	-50.567303329055328	-57.422791280014700	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.956789364636343	0	2	4	6	6	8	12	10	9	10	10	11	12	12	13	15	17	15	16	19	0	1	2	3	3	5	10	6	6	6	9	6	10	10	12	15	18	15	13	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
77000	-66.524507408353855	-73.379995359313227	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.867894930919292	-2	2	5	5	7	7	13	9	9	11	9	11	11	11	13	15	15	15	17	19	0	1	2	2	3	3	14	5	5	9	5	11	11	9	14	6	15	15	18	19	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	1	1	1
77500	-55.965897768675930	-62.821385719635302	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.791403877387146	-1	1	4	6	6	8	12	10	10	11	10	12	12	14	12	15	17	15	18	19	0	1	1	3	3	5	9	6	6	8	6	11	11	9	6	7	16	13	18	16	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1
78000	-67.932763360797296	-74.788251311756667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595090776327249	0	1	3	5	6	8	13	10	8	10	10	12	11	13	13	15	17	15	17	18	0	1	1	3	2	5	11	6	4	9	6	8	9	13	12	14	18	15	10	19	1	1	2	1	3	1	2	1	2	1	1	1	2	1	1	1	1	1	4	1
78500	-55.012513898307056	-61.868001849266427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.931275285139288	-1	2	4	6	6	8	13	10	9	11	10	10	11	13	14	15	15	15	17	19	0	1	1	3	3	5	10	6	6	12	6	6	6	10	7	14	15	14	16	14	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
79000	-57.167553753914476	-64.023041704873847	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.985156094939177	0	2	4	5	6	9	12	10	7	10	11	12	11	14	14	14	16	13	16	18	0	1	2	3	4	9	8	6	3	9	6	8	10	12	12	18	15	12	16	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79500	-59.859383089114345	-66.714871040073717	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.974490023812211	-1	1	5	6	7	8	10	10	11	10	10	12	12	12	13	13	15	15	17	19	0	1	2	3	4	5	6	5	8	5	6	11	8	10	9	9	10	15	18	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
80000	-71.659723636104061	-78.515211587063433	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.756885166207915	-1	1	3	5	7	8	12	10	9	10	11	10	10	13	14	15	16	15	17	19	0	1	1	3	4	4	13	6	5	6	9	6	6	10	10	11	8	14	16	18	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3
80500	-77.984030740074687	-84.839518691034058	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.778299573623050	-1	2	5	4	6	9	12	11	7	10	11	12	8	14	13	15	16	15	16	19	0	1	1	2	4	9	6	6	4	9	13	9	9	7	8	7	11	8	14	17	1	2	2	1	1	1	1	1	2	1	2	2	1	1	2	1	2	2	1	1
81000	-62.032298452884021	-68.887786403843393	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.754266818793664	0	2	4	5	4	8	13	11	11	10	10	9	11	13	12	15	16	14	17	19	0	1	2	3	2	2	8	11	6	12	12	6	10	15	10	7	18	15	17	17	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81500	-59.519410812390262	-66.374898763349634	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.937877173332796	-1	1	3	5	7	8	12	9	10	11	10	11	12	14	12	15	13	16	18	17	0	1	2	3	4	4	9	6	6	8	6	8	11	15	11	15	15	17	18	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
82000	-78.460991427838806	-85.316479378798178	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644671163528904	-1	1	3	6	5	8	12	10	9	8	11	11	11	13	13	15	15	15	16	18	0	1	1	2	3	4	10	10	6	1	4	8	10	6	9	7	15	10	11	16	1	1	3	2	1	1	2	1	1	4	2	1	2	3	2	1	1	3	2	1
82500	-71.971237050702470	-78.826725001661842	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716004645792506	0	2	4	6	6	8	11	10	9	9	11	11	10	12	12	16	13	15	17	18	0	1	2	3	3	4	13	9	4	4	8	9	9	8	12	14	9	10	16	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1
83000	-88.561109802432995	-95.416597753392367	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.434062630293651	-1	1	4	4	6	8	12	10	10	11	11	11	11	13	11	14	17	15	16	17	0	1	2	2	4	4	4	4	6	6	3	6	6	15	6	12	5	7	14	18	1	1	1	2	1	2	4	3	1	1	4	1	2	1	1	2	4	1	1	2
83500	-64.807749589413191	-71.663237540372563	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.897706514164888	-1	1	4	5	6	9	12	11	8	11	10	11	11	13	14	14	17	16	16	18	0	1	2	2	4	5	12	6	4	9	9	9	11	8	14	6	14	15	15	18	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1
84000	-58.286292583574436	-65.141780534533808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.857577080696010	0	1	4	6	7	8	13	9	10	10	10	11	11	13	13	15	16	14	18	20	0	1	2	3	3	4	13	6	5	6	8	9	6	10	12	7	7	11	16	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
84500	-76.110712897226293	-82.966200848185665	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685932011280523	-1	1	1	5	6	8	11	10	10	11	10	12	11	14	12	15	16	15	16	18	0	1	1	3	4	1	6	5	4	8	1	8	11	15	9	14	14	14	7	17	1	1	1	2	1	4	1	2	2	1	5	1	1	2	1	1	1	1	3	1
85000	-77.217848221767753	-84.073336172727124	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731553660003438	-3	1	5	3	6	8	13	11	10	11	9	12	10	13	12	15	17	14	17	18	0	1	2	2	3	5	9	9	4	3	6	9	6	8	10	14	16	12	10	17	1	2	2	1	1	1	2	1	3	4	1	1	1	1	1	1	1	1	3	1
85500	-64.854734874349717	-71.710222825309089	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.742572609024099	0	2	4	6	6	8	13	10	11	11	9	11	11	13	13	15	17	16	18	20	0	1	1	2	2	5	10	6	11	11	4	11	11	8	9	7	10	16	18	16	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2
86000	-70.775749647505123	-77.631237598464494	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669527382010147	-1	1	4	5	6	8	11	9	10	9	10	12	12	13	12	15	16	14	15	19	0	1	2	2	3	5	9	6	6	5	6	10	6	13	8	14	18	15	12	17	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2
86500	-59.599328526765333	-66.454816477724705	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.909008289522589	0	1	3	4	6	8	12	9	10	10	11	11	12	13	14	15	16	15	17	18	0	1	1	3	4	5	12	6	6	8	8	9	10	6	12	15	18	7	18	17	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1
87000	-70.411508850505996	-77.266996801465368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.872295524332965	-1	1	3	6	7	8	13	9	11	10	10	12	9	13	12	15	15	15	17	17	0	1	1	3	4	4	11	5	6	13	13	8	4	15	10	9	7	7	17	12	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2
87500	-63.805653682879466	-70.661141633838838	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.830475344576131	0	2	3	5	6	8	12	10	10	9	10	11	12	14	14	15	16	13	16	18	0	1	2	3	4	3	8	4	10	6	6	10	11	12	12	11	14	12	13	16	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1
88000	-66.159537139853683	-73.015025090813054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.909534753457673	-1	1	4	2	6	9	12	10	10	11	8	9	11	12	12	15	16	14	16	18	0	1	2	2	3	5	6	11	6	6	5	11	12	9	9	18	18	7	15	18	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1
88500	-70.014295766385132	-76.869783717344504	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.884518898290393	-1	1	4	5	6	8	12	9	11	7	11	8	11	12	14	15	16	15	17	18	0	1	1	3	4	5	13	3	8	4	10	5	8	12	9	14	18	15	18	15	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2
89000	-76.809937558469670	-83.665425509429042	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628485906976673	-1	1	4	5	5	8	13	11	9	9	11	11	12	10	12	13	16	15	17	18	0	1	1	2	3	4	11	10	4	6	9	5	11	6	9	11	13	7	16	12	1	1	2	3	1	1	1	1	2	1	1	3	1	1	1	1	2	1	2	4
89500	-62.946061654205806	-69.801549605165178	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.813971980527808	0	2	3	5	7	8	12	11	9	10	10	10	12	12	13	14	16	16	16	19	0	1	1	3	3	4	12	9	5	6	6	6	10	12	8	12	15	16	8	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1
90000	-72.015979467174702	-78.871467418134074	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676411127958603	-1	1	4	5	4	8	12	9	11	8	11	10	12	13	13	16	16	14	18	20	0	1	1	3	1	5	10	6	8	4	10	10	6	6	9	4	13	13	16	19	1	1	2	1	3	2	3	1	1	1	1	1	2	2	1	5	2	2	1	1
90500	-88.603771121788441	-95.459259072747813	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.426116786040736	0	1	3	4	6	9	13	9	9	10	10	11	12	12	13	15	14	15	16	20	0	1	2	1	4	3	10	3	3	5	4	5	6	1	10	12	1	6	17	9	1	1	1	2	1	3	2	3	3	2	2	3	1	5	2	3	6	2	1	7
91000	-71.062674721079262	-77.918162672038633	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671946585618129	0	2	4	4	6	8	12	9	10	10	10	11	12	12	12	16	16	15	17	19	0	1	2	1	3	3	9	6	3	6	6	11	12	1	12	9	11	6	18	17	1	1	1	2	1	2	1	1	3	1	1	1	1	6	1	2	3	3	1	1
91500	-58.257574193777174	-65.113062144736546	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772446065269294	0	1	5	6	7	8	12	10	10	9	11	11	11	14	12	15	17	14	16	18	0	1	2	3	4	3	8	6	6	5	10	10	10	15	8	18	14	7	14	16	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92000	-56.849755064897252	-63.705243015856624	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.928245108213709	0	2	4	5	7	9	11	10	11	10	9	11	11	13	13	13	16	14	16	17	0	1	1	3	4	5	8	6	8	5	5	6	10	7	9	7	18	15	18	19	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92500	-62.080495874885329	-68.935983825844701	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.787929340615098	-1	1	4	5	7	7	12	11	9	9	9	11	11	13	13	16	17	15	17	19	0	1	2	3	4	4	5	6	6	5	6	6	10	10	12	14	16	13	18	17	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1
93000	-54.906851656351918	-61.762339607311290	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.948547436643514	0	1	3	6	5	8	12	8	10	10	10	12	12	14	13	16	17	14	17	18	0	1	1	5	3	5	10	4	6	8	4	9	11	15	10	14	18	13	16	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
93500	-75.737919975135057	-82.593407926094429	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.859737747212841	0	2	3	5	7	7	12	10	9	9	9	11	12	12	12	14	16	15	17	19	0	1	1	3	4	3	10	6	6	4	1	9	11	10	5	15	16	14	13	18	1	1	1	1	1	2	2	1	1	2	4	1	1	1	2	1	1	1	2	1
94000	-73.939252281420536	-80.794740232379908	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680199054692621	-1	1	3	5	7	8	13	10	10	10	11	11	11	14	12	15	16	15	17	18	0	1	1	2	4	3	2	5	4	6	10	8	10	8	12	13	18	14	16	14	1	1	2	2	1	2	5	2	3	1	1	1	1	2	1	3	1	1	1	2
94500	-60.079796800425683	-66.935284751385055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.824570262149061	0	2	2	4	6	8	12	9	11	9	7	11	11	13	13	15	17	15	18	18	0	1	1	2	4	11	13	6	10	11	1	8	10	9	12	15	16	15	17	14	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2
95000	-57.432536367557489	-64.288024318516861	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.911643057882472	-2	1	4	6	5	8	13	9	10	11	10	11	11	13	14	16	16	14	18	19	0	1	2	3	3	4	10	4	6	8	6	6	9	9	14	15	18	9	17	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
95500	-77.974375419835681	-84.829863370795053	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681741063630499	-1	2	3	5	6	9	13	10	9	11	10	12	11	12	11	13	17	15	18	18	0	1	2	3	4	4	13	5	4	6	9	15	9	15	6	8	7	16	16	17	1	2	1	1	1	2	1	3	1	1	1	1	1	1	1	1	2	1	3	1
96000	-62.926682013894222	-69.782169964853594	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.868889503688746	-2	1	4	6	5	8	13	10	10	9	10	12	12	12	12	15	17	14	17	19	0	1	1	5	3	4	12	10	6	4	10	9	11	10	10	18	18	9	18	17	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
96500	-63.815133729068506	-70.670621680027878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.934678917124968	0	2	4	5	7	7	12	10	10	10	8	12	12	14	13	13	14	14	17	19	0	1	2	3	4	4	8	11	11	11	5	11	9	12	10	9	13	16	15	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1
97000	-67.942080692861410	-74.797568643820782	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.885898753192647	0	2	4	4	7	8	12	9	10	10	8	12	11	14	14	14	16	14	17	18	0	1	2	2	1	5	9	5	11	11	5	6	6	12	6	9	16	12	14	15	1	1	1	1	2	1	1	2	1	1	1	2	2	1	3	2	1	1	1	3
97500	-72.286541117032257	-79.142029067991629	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599992402594724	0	1	3	5	7	9	12	11	9	9	10	11	12	12	11	15	16	15	17	19	0	1	2	3	4	5	11	6	5	5	9	10	11	1	10	12	16	5	16	19	1	1	2	1	2	2	1	1	1	1	1	1	1	5	1	1	1	4	1	1
98000	-54.580238727359280	-61.435726678318652	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.962339003264208	-1	2	4	5	6	8	11	10	10	11	10	11	11	13	14	15	16	15	17	19	0	1	2	3	4	5	11	6	5	6	4	8	9	12	14	15	14	14	16	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
98500	-78.316341806773849	-85.171829757733221	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629437354616989	0	1	5	3	7	8	13	9	9	11	11	12	11	14	13	14	16	16	17	18	0	1	4	1	3	2	9	3	5	9	1	13	6	10	11	9	7	16	7	17	1	1	1	1	1	3	2	2	1	1	4	1	2	1	1	3	2	1	3	1
99000	-56.923166773529132	-63.778654724488504	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.987776300258603	0	2	4	6	6	8	10	10	11	10	9	11	11	13	13	15	17	15	16	19	0	1	2	2	3	5	11	6	11	4	5	8	6	12	10	15	16	15	15	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
99500	-59.386049424207982	-66.241537375167354	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.920855715222502	-3	2	4	5	7	8	13	11	10	10	9	11	11	12	13	14	16	16	17	19	0	1	2	3	3	4	12	10	11	6	5	10	11	9	8	9	16	16	16	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
100000	-53.597174869840771	-60.452662820800143	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.860270869468793	-1	1	4	5	6	8	12	9	10	11	10	10	11	13	13	15	17	15	16	20	0	1	2	2	4	5	11	5	6	9	8	6	11	10	8	14	19	15	18	17	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
