step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
51500	-1206.389683291505889	-1204.963016136796114	-1.426667154709759	0.000878841672985	0.000318150647377	0.362011335098005	0.404697034056003	-1	1	4	4	2	4	4	2	6	5	5	6	4	7	7	7	6	6	6	7	6	7	9	9	7	10	10	9	9	10	9	10	9	9	14	11	10	9	9	10	11	11	13	13	10	12	10	12	13	16	14	13	13	12	13	13	14	13	15	10	16	15	17	15	15	14	14	15	15	15	17	16	15	16	18	16	15	14	16	17	17	19	16	17	17	17	17	18	18	16	18	19	17	16	16	18	21	18	19	18	20	20	20	21	20	21	19	20	20	20	20	23	22	20	0	1	8	8	0	8	8	2	11	3	2	7	1	3	9	4	8	6	6	7	7	12	16	16	7	8	19	11	20	14	16	29	22	16	29	28	10	8	7	16	31	39	33	28	39	32	39	22	19	53	21	10	34	17	18	8	55	42	10	28	55	15	78	11	55	19	13	46	46	36	27	30	43	45	55	44	48	4	55	50	7	73	14	73	19	28	42	68	53	25	13	61	58	54	66	11	4	61	74	30	88	71	48	89	50	48	73	43	40	63	89	104	65	77	1	1	1	1	1	1	1	1	1	1	3	1	3	1	1	1	2	1	1	1	1	1	1	1	1	5	2	2	1	2	1	1	1	1	1	1	3	4	2	2	1	1	2	2	1	2	1	3	5	2	6	5	2	4	3	5	1	1	7	1	2	4	2	6	1	4	5	2	3	2	3	3	2	2	2	2	2	4	2	1	8	2	6	1	6	5	3	1	3	5	8	3	4	2	1	6	7	1	1	5	1	2	5	2	3	5	3	5	7	1	1	1	3	1
52000	-1141.904592654432463	-1140.494697660319844	-1.409894994112710	0.000618297166157	0.000238151298845	0.385172877833522	0.422790603015538	-1	1	3	3	2	6	4	2	5	4	5	5	5	8	7	7	8	4	7	9	8	8	8	8	8	9	10	8	10	10	10	9	9	11	12	11	11	11	10	12	12	10	11	13	9	12	12	12	12	16	14	13	12	12	14	14	13	13	14	13	16	16	16	15	15	14	14	17	13	14	17	16	15	17	17	16	17	15	16	16	17	18	18	15	17	17	17	17	17	16	17	19	18	18	18	18	20	19	19	18	18	20	20	22	19	21	19	20	21	21	20	22	23	21	0	1	1	1	0	13	2	1	2	2	1	7	2	16	8	3	1	3	6	15	1	9	15	7	2	13	22	13	6	26	16	18	15	22	30	32	27	45	28	39	27	19	15	34	13	32	42	29	8	35	15	6	24	19	16	4	9	53	26	13	25	38	37	46	44	32	24	60	28	13	21	51	59	78	61	37	54	32	31	35	13	55	70	28	56	54	17	78	52	15	60	79	54	10	17	34	38	101	60	73	55	93	100	110	84	62	47	68	57	99	65	13	67	17	1	1	2	2	1	1	2	1	2	2	4	1	2	1	2	2	5	1	1	1	5	2	1	1	4	2	1	2	3	1	2	3	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	5	2	3	3	2	4	3	7	5	1	1	3	4	2	2	2	1	2	3	4	2	5	4	1	1	1	1	1	3	3	3	2	3	2	2	4	1	3	5	1	3	4	2	2	3	6	6	3	3	1	4	2	2	1	2	1	3	3	3	2	4	1	2	9	6	4
52500	-1063.238341486217450	-1061.798267075799231	-1.440074410418255	0.000605534215718	0.000209764282086	0.346411939476525	0.494354586466822	0	1	3	4	2	5	4	4	6	5	5	6	5	7	5	7	9	7	6	8	6	8	8	9	7	9	10	9	8	10	9	9	9	11	13	11	12	11	10	11	10	10	11	11	10	13	9	12	12	15	15	13	12	11	14	14	13	13	14	13	17	16	16	15	15	14	14	16	14	16	17	16	16	13	18	17	17	15	17	15	18	19	15	17	18	16	18	18	18	17	16	20	17	18	17	19	20	20	19	17	19	19	17	20	19	19	21	21	21	20	21	21	23	22	0	1	1	1	0	2	2	2	8	2	3	7	3	12	8	9	6	6	13	3	8	12	12	23	13	6	23	10	6	8	25	10	9	20	24	13	8	10	32	42	13	19	20	24	23	11	25	10	6	34	34	39	31	31	42	42	23	25	41	24	64	12	38	35	24	42	32	48	38	35	78	74	22	19	93	78	31	12	66	17	40	55	28	23	28	55	6	42	36	67	78	62	31	58	62	31	89	63	46	31	35	51	46	89	73	6	110	62	88	62	36	52	47	67	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	3	2	3	1	2	2	3	2	2	1	1	3	2	1	1	1	4	1	4	2	2	2	2	1	1	2	2	2	4	3	3	1	4	3	1	3	1	3	1	1	2	1	2	5	3	1	1	4	4	1	4	3	2	3	5	3	1	5	4	5	1	1	1	4	3	1	6	1	3	3	4	3	1	2	1	2	6	1	3	2	1	5	3	8	5
53000	-1117.321380475253363	-1115.905304394917493	-1.416076080335765	0.000785653219928	0.000295455674548	0.376063722585519	0.396977372141701	0	1	4	3	2	6	3	3	4	5	5	5	5	7	7	7	9	6	7	8	7	9	9	9	7	9	8	8	9	10	9	10	9	11	13	12	11	11	10	11	12	12	12	12	10	11	10	12	12	16	13	13	12	13	16	12	12	13	15	11	17	16	17	14	14	14	13	17	13	16	17	16	17	17	18	16	16	16	16	18	17	19	17	17	17	16	18	19	18	18	15	20	18	17	19	18	20	19	19	18	20	19	20	21	20	21	21	21	20	20	20	22	22	22	0	1	4	2	0	13	1	2	8	8	3	7	8	3	9	3	27	3	7	3	9	1	20	2	12	19	25	8	27	2	28	8	16	8	25	60	30	15	28	47	13	38	23	60	28	27	25	28	1	43	41	28	47	47	60	31	16	31	37	20	64	65	52	43	47	28	6	15	46	66	49	13	31	42	26	67	15	51	48	13	32	2	67	1	17	8	49	79	94	60	49	73	51	58	22	11	51	76	76	55	102	74	99	95	78	99	89	94	90	30	49	99	43	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	4	1	4	1	1	1	2	1	3	1	4	1	4	4	1	1	2	1	1	4	1	2	1	1	1	2	3	3	3	1	4	2	2	3	2	3	3	2	2	2	2	2	1	2	2	3	3	1	1	3	7	5	2	4	2	4	2	2	5	4	8	2	7	4	6	3	2	1	3	1	2	3	2	5	4	3	2	1	2	1	1	1	1	3	1	2	2	1	4	5	3	5	2
53500	-1201.383613488838819	-1199.985916642301163	-1.397696846537724	0.000505736007114	0.000205223585365	0.405791920050440	0.421850655873148	-1	1	3	4	3	5	3	4	6	3	6	5	5	7	6	7	8	6	7	8	7	8	8	9	6	8	9	9	9	11	10	10	8	11	13	11	10	10	10	12	11	11	12	13	11	11	10	12	11	17	13	12	13	10	15	14	14	13	14	13	16	16	15	16	14	13	15	16	12	15	18	16	16	16	18	16	14	14	17	17	18	17	17	17	16	16	17	19	18	16	16	20	18	17	18	15	21	20	17	19	19	20	18	21	20	20	20	21	21	20	21	22	22	23	0	1	1	2	0	2	2	1	7	2	3	3	3	6	3	6	12	10	13	16	12	6	4	16	2	3	20	8	14	19	12	11	13	19	15	13	25	25	10	31	13	19	23	17	13	37	16	32	10	34	21	15	22	25	35	34	27	40	8	26	41	24	43	59	17	25	32	65	28	26	60	77	77	22	39	17	11	16	25	24	60	51	78	58	16	36	58	32	59	44	57	8	57	40	78	42	58	22	43	50	29	66	74	98	80	84	94	78	60	80	82	21	94	88	1	1	2	1	1	2	1	3	2	1	3	1	1	1	1	1	3	2	1	1	1	1	3	2	3	4	1	3	1	2	3	3	1	2	3	3	1	2	4	2	3	1	2	2	4	1	2	1	4	3	4	4	2	1	1	1	2	1	4	1	3	4	2	1	3	4	2	1	3	2	3	1	1	3	5	4	3	5	4	3	2	3	2	2	3	2	2	5	2	2	1	8	1	2	2	1	3	5	2	1	4	5	1	1	1	3	3	4	3	1	3	7	3	2
54000	-1081.127016375753556	-1079.725372954863360	-1.401643420890160	0.000740781553581	0.000295327455043	0.398670098647783	0.453345245168266	0	1	2	3	1	6	3	3	6	5	5	5	6	8	7	6	9	5	7	8	5	8	7	9	8	9	10	8	9	9	9	10	9	11	12	11	11	11	10	10	11	11	12	12	11	11	11	12	12	16	15	13	12	13	13	12	13	13	14	13	16	16	16	16	15	13	14	16	14	16	18	17	15	15	18	16	16	16	17	17	18	18	17	17	18	18	17	18	17	16	17	20	17	18	19	18	19	19	20	19	19	19	19	21	20	21	19	20	21	20	21	23	22	23	0	1	1	3	0	18	2	2	11	3	3	8	21	11	18	8	7	8	13	3	8	2	18	20	12	25	25	8	16	21	13	25	14	17	32	29	16	26	31	24	28	28	15	46	33	22	19	47	37	37	28	41	25	17	43	22	49	13	17	43	43	47	7	56	41	18	58	47	17	31	50	35	27	47	38	17	27	59	56	52	43	41	66	65	37	41	50	66	43	25	43	83	54	59	64	64	42	68	97	47	77	93	41	97	86	50	52	65	73	79	58	74	17	30	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	3	1	3	1	1	1	1	2	2	2	3	1	1	1	1	1	1	2	1	1	1	2	2	3	1	2	3	2	1	1	3	3	2	1	3	1	2	1	3	3	1	2	2	7	2	2	4	1	2	3	4	1	2	2	2	3	3	3	2	3	2	3	2	2	1	4	4	1	3	2	3	2	2	2	1	2	1	3	1	1	7	1	1	4	1	1	3	3	2	3	2	5	3	6	9
54500	-1163.580181111716911	-1162.143005103116138	-1.437176008600842	0.000747828153869	0.000261447122562	0.349608558075737	0.405975729078010	0	1	3	2	2	4	4	4	6	5	5	5	5	8	7	7	9	6	7	9	6	7	8	7	8	8	10	8	9	11	9	10	10	10	12	12	12	11	11	10	12	11	11	13	11	13	12	12	13	16	14	12	11	12	15	12	14	12	15	11	16	14	16	15	14	12	14	15	14	16	17	17	16	16	18	16	16	16	15	17	19	19	17	17	17	18	16	18	17	16	17	19	18	17	18	19	20	18	19	18	20	19	19	19	20	20	20	21	20	21	20	22	20	22	0	1	2	1	0	4	4	3	8	8	8	6	2	19	10	11	7	13	13	15	2	11	15	9	19	9	16	9	8	7	22	11	28	7	24	24	31	26	17	19	60	28	28	18	32	47	19	17	47	48	25	22	9	42	29	13	56	53	27	33	31	48	38	43	27	33	19	12	10	25	33	53	69	17	50	44	30	2	47	52	62	64	65	65	27	89	33	39	64	33	47	50	47	53	56	42	96	79	30	10	90	80	50	34	51	96	42	98	72	36	29	17	68	50	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	3	3	2	3	2	2	3	1	1	3	2	1	1	1	1	4	1	1	4	2	1	3	4	4	2	1	3	3	1	1	2	1	4	1	3	3	3	1	2	3	4	6	3	2	1	4	1	2	2	8	2	3	2	3	1	2	2	1	3	3	2	2	2	1	3	3	3	3	1	1	3	7	2	2	2	4	4	1	5	2	1	4	4	6	3	3
55000	-1065.769337361432690	-1064.366466925868053	-1.402870435564601	0.000522951295157	0.000207377032246	0.396551331197017	0.446422154344303	0	1	3	4	1	5	5	4	5	5	6	5	5	8	6	7	7	6	6	8	7	8	8	9	7	9	9	7	9	10	9	10	9	10	12	11	10	12	10	11	12	12	13	11	12	12	12	13	13	15	14	13	14	12	15	13	14	14	14	12	14	16	16	15	14	15	14	16	14	16	17	16	15	16	17	17	16	15	17	17	19	19	18	16	17	18	17	16	17	17	18	19	16	18	18	18	20	17	19	18	21	19	19	21	19	21	21	20	20	21	19	23	22	22	0	1	1	3	0	2	2	2	4	1	8	2	2	12	12	13	7	13	3	19	12	19	19	11	2	12	25	19	13	29	11	25	12	6	4	2	33	29	17	15	20	14	16	30	22	37	25	25	45	24	12	27	19	34	6	13	48	39	42	13	56	66	66	20	40	22	56	21	10	12	35	33	40	58	26	11	45	26	51	42	80	84	35	51	53	73	34	51	47	41	38	70	26	66	54	34	83	73	79	67	7	35	14	84	35	84	73	78	42	64	76	55	76	48	1	1	2	1	1	2	2	1	1	3	1	1	2	3	1	1	1	1	2	1	1	1	1	2	2	3	1	1	3	1	1	1	3	3	3	6	1	2	1	3	2	3	5	1	3	1	2	3	1	3	4	2	5	1	4	4	1	1	1	4	1	1	1	3	1	3	1	7	4	4	2	4	2	1	5	5	2	4	1	3	1	2	4	1	2	3	3	1	3	3	2	1	2	2	3	4	2	1	1	2	9	3	6	4	4	3	3	2	4	4	2	5	3	4
55500	-1077.380423686731319	-1075.927897161710916	-1.452526525020451	0.000597831818754	0.000199439388825	0.333604506432004	0.474278257188304	-1	1	3	4	2	6	4	2	6	5	5	5	5	7	7	8	8	6	7	9	8	7	7	6	7	9	9	7	8	11	10	11	9	11	13	11	11	11	10	10	11	9	12	13	11	13	11	13	13	15	15	12	14	13	15	13	14	13	14	14	17	17	16	15	14	14	14	17	14	16	15	16	16	15	17	15	16	15	16	16	19	18	18	17	17	18	18	18	18	16	17	18	18	17	18	18	20	19	20	18	17	18	19	21	21	20	18	19	20	20	21	23	23	19	0	1	1	3	0	8	8	1	2	2	2	2	3	12	9	7	6	10	12	22	15	3	12	13	8	7	25	7	25	12	26	21	3	13	26	26	33	10	28	17	42	19	12	47	10	37	11	30	26	53	24	21	45	30	38	42	20	42	52	58	78	45	78	27	25	49	30	45	11	57	43	30	69	52	51	45	45	22	34	36	72	17	49	50	65	90	56	78	62	47	78	27	90	78	42	8	57	62	38	53	21	35	43	32	68	87	77	20	103	51	66	111	30	56	1	1	2	1	1	2	1	2	2	2	3	2	1	2	1	3	1	1	1	1	1	2	1	1	2	2	1	2	1	2	1	2	3	3	3	1	1	4	1	1	1	1	4	1	3	1	2	1	2	1	4	3	2	1	2	1	3	2	1	1	1	3	1	2	4	1	1	3	5	1	2	3	1	2	1	2	3	4	2	2	2	4	3	1	2	1	3	1	1	2	1	4	1	1	5	10	4	1	3	2	4	3	3	6	1	1	1	4	1	4	3	1	5	3
56000	-1126.410538119519742	-1125.010118163681000	-1.400419955838852	0.000717030634089	0.000287404680428	0.400826222430285	0.441764343906866	0	1	2	3	3	6	5	3	6	3	5	5	5	7	5	7	7	6	7	9	8	9	9	9	7	10	8	8	9	10	9	10	10	11	14	9	10	11	11	12	11	11	11	13	11	12	11	12	13	15	15	12	12	13	15	14	11	13	15	13	17	16	16	14	14	13	15	16	14	16	18	15	16	16	18	17	16	15	17	17	19	17	16	15	17	17	16	17	18	17	17	18	18	18	18	18	19	18	20	18	20	20	19	22	21	20	20	19	20	19	20	23	22	22	0	1	1	3	0	15	2	2	4	3	8	8	4	13	2	8	15	15	12	25	2	17	28	16	8	25	19	8	16	21	16	25	12	16	22	13	20	36	36	24	13	16	36	15	27	41	13	22	11	29	21	36	33	36	32	43	20	39	46	33	47	48	50	45	26	22	45	25	16	10	61	39	22	57	91	72	69	48	72	16	42	72	51	34	11	55	34	51	28	31	55	44	25	51	74	66	6	49	73	73	25	60	74	41	91	100	77	51	51	42	78	35	88	54	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	2	2	1	3	1	1	1	1	3	2	3	2	1	1	1	1	3	2	1	4	2	1	4	1	4	2	2	2	1	2	2	1	1	1	2	2	4	2	1	2	2	3	2	5	3	7	1	2	4	3	1	1	1	1	1	4	3	1	1	2	6	1	3	1	5	3	1	2	6	2	1	3	7	2	2	1	5	5	3	4	3	1	2	2	2	6	3	3	3	4
56500	-1088.457966386611815	-1087.022809600721530	-1.435156785890388	0.000680530915206	0.000239471587720	0.351889359276771	0.465235967367543	0	1	2	3	0	4	4	3	6	4	6	6	5	8	6	7	8	7	7	8	8	9	9	10	7	7	9	8	10	10	9	10	9	10	13	11	10	8	10	12	11	10	13	11	11	12	12	11	11	16	14	13	13	12	15	13	13	14	14	13	14	13	16	14	13	13	14	17	15	16	18	17	15	16	18	17	16	15	16	16	18	19	17	18	16	17	17	18	18	18	17	19	16	18	17	17	20	20	19	18	21	20	18	21	20	21	20	20	19	20	20	22	20	22	0	1	1	3	0	1	3	3	7	8	2	10	8	12	10	10	11	15	12	16	13	19	12	8	2	8	7	2	17	15	19	6	26	22	26	28	38	11	14	39	27	11	26	39	38	26	30	13	16	56	19	32	47	28	24	13	36	12	36	36	32	8	26	42	7	8	17	55	37	53	24	30	30	35	24	49	32	20	78	42	69	86	37	35	49	69	67	78	77	93	24	66	35	80	45	36	83	46	22	80	85	80	80	109	25	109	89	74	24	36	85	18	88	78	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	4	1	3	4	1	2	1	2	1	1	2	2	1	1	1	1	1	1	3	1	1	3	1	4	2	2	4	2	1	2	2	3	1	5	1	1	2	4	4	2	4	4	4	2	3	1	5	2	2	2	4	4	3	5	1	3	2	1	4	3	3	1	2	2	1	1	3	2	2	1	2	3	2	4	5	1	2	2	2	1	7	1	1	2	4	3	2	6	2	3
57000	-1076.762802523753862	-1075.359893851718880	-1.402908672035076	0.000601290173875	0.000238403127351	0.396485985817878	0.429674519685416	0	1	4	3	2	6	4	3	5	4	6	5	5	6	6	7	5	6	7	7	6	8	9	9	7	9	8	8	9	11	10	8	7	10	13	11	10	10	11	10	12	9	12	12	11	10	10	12	12	17	13	12	14	12	15	14	13	13	14	14	17	17	17	14	14	15	12	17	14	16	17	16	15	15	18	14	15	14	15	16	18	19	17	17	17	18	17	18	18	16	17	19	17	18	17	19	20	16	20	18	20	20	19	21	21	20	20	19	21	21	19	22	22	22	0	1	4	2	0	7	2	2	2	2	3	1	2	2	9	14	1	10	2	7	2	8	6	18	3	21	8	17	18	7	3	10	11	21	18	27	16	16	32	32	14	22	24	46	21	12	24	39	37	24	11	24	67	25	39	34	8	36	12	47	74	25	51	7	45	29	13	59	38	52	57	65	22	24	62	67	21	17	19	27	83	81	37	90	52	44	74	95	64	36	19	28	90	31	48	62	32	39	98	85	85	100	31	81	103	51	72	51	92	53	70	84	47	56	1	1	1	1	1	1	2	1	2	2	1	3	2	2	1	1	2	1	3	1	2	2	1	2	2	1	3	1	1	3	3	2	1	2	3	2	2	2	2	1	3	1	2	1	2	2	1	1	1	3	3	3	1	2	1	2	6	1	5	2	1	5	2	5	2	4	5	2	2	2	3	1	3	3	1	1	4	4	4	4	1	1	4	1	4	3	1	1	2	3	5	7	1	4	2	1	5	2	2	1	1	1	5	2	1	3	2	4	1	3	2	2	6	4
57500	-1128.223819299433444	-1126.798018783426869	-1.425800516006468	0.000682622654657	0.000247858438993	0.363097294387019	0.440436223847755	-1	1	4	4	3	5	4	3	3	3	5	5	5	7	6	7	9	7	7	8	7	6	6	8	7	10	8	8	10	10	9	11	9	11	12	11	11	11	9	11	10	10	12	13	11	12	10	12	12	17	14	12	14	13	14	14	13	12	15	14	16	15	16	15	15	14	14	16	14	15	18	16	14	16	18	15	16	13	16	16	18	18	15	17	18	18	16	18	18	18	17	19	16	18	17	19	20	20	20	17	20	19	18	21	20	20	21	21	19	21	19	22	22	22	0	1	2	10	0	2	2	1	2	2	10	10	3	11	6	13	19	3	12	25	13	10	3	3	3	6	4	6	15	17	6	3	19	18	40	21	3	11	13	20	18	15	6	40	25	26	18	45	3	87	31	26	29	34	39	21	20	39	37	19	20	31	36	16	44	42	38	44	38	57	62	55	24	58	56	20	18	34	24	8	25	56	33	21	36	56	49	26	79	77	8	57	44	51	62	19	45	29	24	21	80	3	83	101	75	34	79	34	36	66	60	77	85	84	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	1	1	4	1	2	1	3	3	2	2	3	1	3	3	1	2	1	1	1	4	1	3	2	3	1	3	4	2	1	2	3	4	2	3	5	1	3	2	1	1	1	2	2	2	2	2	3	5	1	3	6	5	3	3	6	5	3	2	4	1	1	6	3	2	2	1	7	4	6	5	5	2	6	2	1	1	3	4	5	4	3	2	3	3	2
58000	-1118.274558718093658	-1116.840891472287240	-1.433667245806348	0.000678738363729	0.000240002887881	0.353601476955235	0.444908231737900	0	1	2	3	1	6	4	3	5	4	5	5	5	5	7	8	7	5	6	8	6	8	9	9	7	9	10	8	10	11	9	10	7	11	14	10	11	12	9	12	11	9	12	12	10	12	12	13	13	17	13	13	14	12	15	14	12	14	14	13	16	15	16	16	14	13	15	17	13	15	17	16	17	16	16	17	15	14	16	17	17	18	16	17	18	17	17	17	19	17	17	18	17	18	17	18	20	19	19	16	20	19	20	21	19	18	18	20	20	20	19	23	19	23	0	1	2	3	0	9	1	2	8	8	8	1	2	8	9	17	19	8	12	15	9	9	2	15	6	8	17	12	28	25	22	3	9	17	29	19	20	12	28	39	27	9	20	31	25	16	26	45	9	8	32	25	34	19	7	22	22	12	27	25	37	42	23	20	24	29	60	60	28	52	23	31	47	60	65	7	44	32	60	23	58	87	28	24	27	8	34	83	65	51	26	87	83	35	35	13	105	64	43	36	24	82	111	102	27	56	24	105	65	63	26	81	87	89	1	1	1	1	1	1	3	1	1	1	2	2	3	1	1	1	1	1	1	1	1	2	3	1	1	3	2	2	1	2	1	2	1	2	2	1	3	5	1	2	1	2	2	1	1	2	2	1	3	7	2	3	1	4	5	3	2	3	1	3	2	3	3	5	4	2	1	2	1	1	3	4	3	1	1	6	1	1	2	5	2	1	4	3	3	7	4	1	2	1	3	1	1	2	1	6	1	1	3	2	6	1	1	1	6	1	3	1	2	2	3	3	1	3
58500	-1144.287860294910388	-1142.864933675856946	-1.422926619053344	0.000577906286213	0.000211961753882	0.366775304125237	0.541662886952546	-1	1	1	4	2	4	3	3	5	5	6	5	5	7	6	5	8	7	6	9	8	9	8	10	8	9	10	8	9	11	10	9	8	10	14	11	11	11	11	12	11	12	12	13	11	11	11	12	11	16	13	13	14	12	16	13	14	14	14	14	16	16	17	15	15	15	14	13	13	15	17	16	16	16	19	16	16	13	17	18	18	18	16	18	17	17	16	17	19	14	17	18	18	19	18	15	20	20	19	19	19	18	19	22	18	19	20	20	20	20	19	22	22	23	0	1	1	3	0	7	2	2	7	8	2	8	1	6	8	8	14	12	8	18	15	19	6	20	6	16	6	13	8	20	15	2	13	19	34	18	23	32	31	22	19	29	36	20	22	11	20	34	33	19	10	11	29	34	66	20	26	19	42	44	66	23	69	16	34	36	36	36	29	24	73	42	23	52	91	58	20	11	56	20	73	68	51	77	29	96	42	15	65	42	73	11	66	58	70	24	86	87	53	2	102	73	84	80	29	53	50	72	34	47	36	85	111	92	1	1	1	1	1	1	1	1	1	1	4	1	3	1	2	1	1	1	1	1	1	2	2	1	2	1	3	2	4	1	2	5	2	2	2	2	2	1	1	2	2	2	1	1	2	2	1	1	1	5	5	4	3	1	1	2	2	5	2	1	1	2	2	6	2	3	1	1	2	2	1	2	4	1	1	1	3	3	2	5	1	3	2	1	4	2	3	4	2	1	1	6	1	2	1	3	2	2	2	7	1	1	1	3	2	2	2	2	4	3	3	3	1	2
