step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108
49000	-259.549006712396533	-258.086924627877636	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.989879920299998	0	1	3	7	7	6	6	8	6	7	8	5	9	8	8	9	10	11	8	8	10	9	10	9	10	10	10	12	10	10	10	10	9	12	10	9	12	12	9	11	11	11	13	12	11	12	13	11	12	10	11	10	11	11	12	13	14	13	13	13	14	15	13	14	14	12	15	13	12	15	13	15	16	16	16	17	14	14	17	17	18	19	16	16	15	16	17	17	15	19	18	18	21	21	25	23	25	25	27	26	24	27	26	28	28	30	33	34	0	1	2	12	6	12	12	9	12	9	6	3	15	9	4	14	14	13	5	5	13	11	7	4	11	19	19	32	19	19	20	22	20	23	19	9	25	25	4	52	35	50	28	30	31	17	53	35	54	4	35	24	22	35	33	41	55	55	23	35	32	59	38	37	56	53	60	34	13	57	42	63	67	57	57	77	60	60	54	75	83	87	64	57	63	72	71	72	21	76	61	73	90	82	94	94	101	96	100	98	93	103	98	103	103	105	106	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-258.421073743725003	-256.958991659206106	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.964683055659173	0	2	2	6	5	7	7	9	9	6	7	8	7	8	8	10	9	12	8	8	10	10	9	9	11	10	11	12	11	11	10	10	10	10	9	11	12	13	11	11	12	10	13	12	11	13	13	13	12	11	11	10	11	10	11	13	14	15	13	12	13	14	12	14	15	13	15	13	14	15	13	15	16	15	15	17	13	15	15	17	18	19	16	16	14	16	19	17	16	17	18	19	20	22	25	23	25	26	27	24	25	26	26	28	27	30	33	34	0	1	1	2	3	4	5	20	10	5	5	4	5	4	10	15	6	31	4	11	14	23	4	11	35	8	20	42	9	12	20	12	7	11	13	54	34	52	23	15	26	23	36	27	24	35	50	31	26	33	23	19	17	19	22	36	49	66	19	54	28	71	31	37	48	24	49	22	18	28	50	71	69	71	59	79	36	64	48	89	67	89	70	57	49	64	85	43	75	72	89	73	90	93	94	94	100	100	95	94	100	100	97	100	95	104	106	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50000	-246.160464504262279	-244.698382419743410	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.989823416004215	0	2	4	6	6	8	6	8	8	7	8	8	8	8	9	10	8	12	9	8	10	9	9	9	10	9	11	10	10	11	10	11	10	13	10	11	12	11	9	11	11	10	12	12	10	13	13	11	12	12	12	11	12	11	12	12	13	14	13	13	14	13	11	13	15	12	13	11	14	16	13	15	16	15	14	16	14	15	15	17	18	20	14	16	15	16	19	17	16	19	18	17	21	20	24	25	23	25	25	26	25	27	27	27	29	29	31	33	0	1	2	3	3	7	3	5	7	3	4	7	4	5	17	20	4	16	14	4	17	10	11	4	13	9	21	17	17	8	8	25	13	38	19	11	16	29	4	26	26	13	39	45	9	54	36	39	35	52	16	39	21	22	52	42	29	46	33	41	44	40	22	50	54	33	38	15	51	46	29	60	46	71	38	61	63	57	62	34	72	80	55	69	69	65	91	69	61	92	74	61	90	91	93	97	93	97	95	95	97	98	99	98	103	103	106	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50500	-269.183752708853262	-267.721670624334365	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.913779627984654	0	2	4	7	6	8	6	7	8	7	7	8	9	8	8	10	9	12	7	8	10	8	9	9	10	10	11	11	10	11	11	10	10	12	11	9	13	12	10	12	10	10	14	12	12	12	12	13	12	11	10	11	11	11	12	13	13	13	14	13	13	15	12	13	14	13	13	13	13	14	13	15	15	16	15	15	15	15	16	17	17	19	17	15	15	16	19	16	16	19	19	19	20	21	24	23	23	25	26	25	25	27	26	28	28	30	34	35	0	1	2	5	3	4	3	7	5	3	2	5	4	4	5	23	12	30	5	3	24	8	10	14	6	12	17	16	23	24	6	8	13	21	9	11	51	24	23	36	6	6	49	22	50	16	53	63	23	20	20	23	12	13	27	30	26	55	44	51	15	43	16	54	68	35	50	31	27	64	39	61	18	60	61	65	37	37	73	88	75	80	71	49	71	48	79	72	73	72	80	80	83	83	97	94	91	97	95	96	96	101	96	99	98	104	104	107	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1
51000	-279.954494114549334	-278.492412030030437	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.944779492200228	0	1	3	7	7	5	6	7	8	8	7	9	8	8	8	10	9	12	9	9	10	9	9	8	9	10	12	10	9	11	10	10	10	12	10	10	13	10	10	12	12	10	13	12	11	12	13	12	10	11	11	11	11	11	11	13	13	15	13	13	13	15	13	14	15	12	14	14	13	15	11	16	15	14	15	17	14	16	17	18	17	16	17	16	15	15	18	17	15	18	17	19	20	21	25	23	24	25	26	25	25	27	26	27	28	30	32	33	0	1	2	2	7	3	1	6	6	6	7	7	5	7	8	24	24	42	11	4	12	24	9	11	24	9	15	19	10	26	29	9	5	71	13	9	54	10	17	38	16	12	49	16	16	32	52	32	13	9	28	25	24	31	36	25	51	56	27	48	44	34	12	53	46	35	47	63	51	74	36	47	41	34	63	65	54	43	67	65	62	62	82	57	48	69	82	85	66	30	65	88	90	83	97	94	96	96	95	96	96	100	95	100	99	105	106	107	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-248.368225670054869	-246.906143585536000	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.984466298628419	0	1	3	5	7	5	6	9	8	7	8	9	8	6	8	9	9	12	9	7	10	8	9	9	10	11	11	10	11	11	9	11	10	13	10	10	13	10	10	10	12	10	14	13	11	12	13	13	11	11	11	10	10	12	11	13	13	14	14	13	13	14	10	12	15	13	14	12	13	16	14	15	12	15	15	17	15	16	16	17	18	20	16	16	15	16	17	18	17	17	19	18	19	21	25	25	23	26	27	25	26	28	26	25	28	31	33	33	0	1	1	3	4	3	4	5	6	4	10	7	7	6	4	13	5	36	20	4	15	14	14	20	17	22	31	15	8	52	10	24	9	32	16	10	41	9	12	8	25	15	55	46	23	25	45	30	38	19	52	11	22	63	17	63	27	66	61	33	21	68	9	53	34	46	41	45	29	34	56	57	25	48	57	84	47	67	71	78	78	92	74	61	66	34	74	70	77	77	87	83	88	91	97	97	94	100	100	97	97	101	100	97	98	105	106	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-313.301992107127717	-311.839910022608819	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.815039920293836	0	2	4	6	6	8	6	8	8	7	7	8	6	9	9	9	8	11	8	8	8	9	7	9	9	11	9	11	10	12	10	10	9	12	9	10	12	11	10	10	10	9	13	13	12	13	12	12	11	11	9	12	12	11	12	13	12	14	13	12	13	15	11	13	14	12	14	12	13	15	13	15	16	16	16	17	14	15	16	16	17	18	17	14	14	16	18	18	16	18	18	19	19	22	22	23	25	25	26	25	26	26	25	27	27	31	33	33	0	1	2	3	1	7	3	10	13	4	2	3	3	10	5	9	4	40	4	4	5	7	4	6	11	25	12	42	12	18	33	7	8	36	13	9	41	29	20	14	21	20	49	68	32	26	31	29	29	22	23	9	31	33	40	55	25	60	41	39	37	56	16	31	37	29	37	50	45	61	39	37	56	56	77	67	16	28	64	52	46	74	44	37	48	70	73	81	69	79	75	81	83	91	91	88	59	92	103	95	98	100	95	99	103	105	106	106	1	1	1	1	3	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	4	2	1	1	1	1	1	1	1	1	1	1
52500	-276.652432596462461	-275.190350511943564	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.963307298111504	0	2	4	6	6	8	7	8	8	6	8	8	9	8	8	9	9	12	8	8	10	9	8	8	11	10	12	12	10	11	10	10	10	12	10	10	11	12	10	10	11	10	13	13	11	12	12	11	11	10	12	11	10	12	11	13	13	14	13	13	14	16	12	12	13	14	13	13	13	15	13	15	16	16	14	16	13	15	17	16	17	18	14	15	15	14	17	16	17	19	17	20	21	19	24	25	24	23	27	26	25	28	26	27	29	31	32	34	0	1	2	3	3	5	4	4	4	3	4	5	23	7	7	4	11	53	5	3	20	7	5	4	16	6	13	22	12	7	8	14	15	49	17	9	50	26	11	17	8	11	31	28	42	31	26	15	53	12	21	31	11	21	32	17	40	54	47	49	34	85	33	39	48	25	30	39	55	43	48	57	60	60	68	77	39	66	75	78	86	76	34	86	38	39	78	85	85	82	78	84	94	74	98	93	90	93	96	96	98	100	95	96	104	105	106	107	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
53000	-254.023365040718033	-252.561282956199165	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.997929282627430	-2	1	4	6	6	8	6	6	8	7	6	8	9	9	8	9	9	11	8	7	11	8	9	8	11	10	12	12	9	11	9	10	10	12	11	9	12	12	9	11	10	9	13	10	11	11	12	11	10	11	11	11	11	12	12	14	13	15	13	13	13	15	13	13	13	13	14	14	14	15	14	14	15	16	15	16	14	15	16	14	17	20	15	16	15	16	18	16	17	18	18	19	20	22	23	24	25	22	27	25	25	28	26	26	28	30	33	34	0	1	2	3	3	3	3	3	11	5	3	20	22	12	4	10	12	31	4	8	15	20	12	11	39	23	16	45	22	16	8	12	15	26	16	11	23	18	10	14	36	4	27	6	39	15	53	44	29	14	13	49	39	21	39	55	18	61	51	33	18	34	48	28	34	44	34	34	47	55	46	43	65	85	57	67	53	21	68	63	85	87	65	28	80	83	84	80	75	73	75	90	87	93	98	95	96	82	96	95	95	104	96	97	104	101	106	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53500	-263.368844800678403	-261.906762716159506	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.883172537963154	0	2	4	6	7	6	6	7	8	6	6	8	8	9	8	9	8	10	7	9	9	9	9	8	10	8	10	11	10	11	10	10	11	12	11	11	12	12	10	10	11	10	14	12	11	12	13	13	10	12	10	11	12	12	11	14	13	14	13	14	13	15	12	13	15	14	14	13	13	15	13	14	15	13	16	17	14	14	16	18	17	20	16	16	15	15	19	17	16	18	17	17	21	22	23	24	26	26	26	25	25	25	27	27	28	30	32	34	0	1	2	3	4	3	3	10	11	3	3	4	7	4	7	8	19	13	3	8	8	9	6	8	17	10	5	22	14	25	15	17	20	33	20	22	21	25	13	12	42	12	61	28	27	28	55	63	17	39	13	25	35	49	40	55	35	38	53	30	30	61	25	44	41	54	32	30	28	64	29	42	60	63	58	62	30	44	34	75	86	90	60	85	69	61	85	58	67	73	75	89	87	90	93	95	96	102	100	95	94	95	100	102	100	105	106	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
54000	-269.079019676906285	-267.616937592387387	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.955587879062017	0	2	4	6	7	7	6	7	8	7	5	7	8	9	8	9	10	10	8	9	11	9	9	8	10	9	12	11	10	11	11	10	10	13	10	10	13	12	10	12	11	10	14	13	9	11	13	11	10	12	12	11	11	11	11	12	12	15	14	13	14	14	10	14	13	14	15	13	13	16	13	12	15	15	15	16	14	16	14	17	17	17	15	16	15	16	18	18	16	18	18	19	21	19	23	25	26	26	25	25	24	28	26	27	28	30	32	34	0	1	2	11	4	3	11	11	10	4	3	7	4	8	7	24	19	22	7	6	45	15	15	6	20	8	29	9	15	26	14	24	23	35	20	45	25	49	13	36	19	24	36	46	15	16	54	22	16	22	48	32	14	22	45	16	35	65	56	27	28	29	19	53	41	57	77	27	21	67	63	29	77	68	47	74	27	43	33	83	43	58	37	75	34	44	78	76	74	75	89	81	78	91	94	101	99	101	95	95	93	103	101	97	97	102	97	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
54500	-261.040477141590486	-259.578395057071589	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.989866725369341	1	2	4	6	6	8	5	8	9	7	7	8	9	9	7	8	10	12	8	9	10	9	9	8	10	11	12	9	10	10	11	11	11	12	10	8	13	12	10	12	12	10	13	13	12	12	11	13	11	11	11	10	11	11	12	13	11	14	11	14	13	14	13	13	15	14	15	12	12	15	13	14	14	16	15	16	14	15	17	18	17	19	16	17	16	16	17	16	17	18	18	18	20	21	23	23	24	25	27	24	25	26	26	27	29	29	32	31	0	1	2	1	3	10	2	5	8	7	7	4	10	11	4	5	14	23	5	24	20	19	11	11	6	9	33	8	19	6	22	23	25	29	15	5	49	35	15	9	52	13	51	33	39	25	9	28	20	14	14	14	30	14	22	59	28	68	17	33	45	38	51	18	35	40	61	26	21	34	9	30	68	62	48	72	56	63	67	76	67	84	38	72	60	58	86	67	75	76	89	84	92	82	94	93	95	96	101	94	97	98	100	102	103	104	106	105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55000	-276.018821516947298	-274.556739432428401	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.926843329287289	0	2	4	6	6	8	6	9	6	7	8	7	9	9	8	9	9	12	9	7	11	8	10	8	10	10	11	9	10	11	10	10	10	12	11	11	12	12	11	11	12	10	13	11	11	13	11	12	12	11	10	10	11	12	9	14	13	15	13	14	12	15	10	11	15	13	15	13	13	14	13	14	15	15	12	16	13	15	16	16	16	19	17	16	15	17	19	15	15	18	18	19	19	21	23	24	25	25	26	25	26	27	27	27	28	30	33	33	0	1	2	3	3	9	3	10	3	7	10	7	5	4	7	6	6	33	9	5	13	12	6	4	22	14	16	12	22	52	15	6	24	35	8	63	23	26	23	13	36	17	44	51	28	61	17	45	53	8	15	28	28	14	6	18	39	69	36	37	25	34	14	8	43	49	77	53	30	69	75	48	70	71	40	64	33	71	30	78	62	91	88	66	68	65	79	54	14	67	84	70	83	87	82	82	95	95	98	95	100	98	98	99	100	105	106	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2
55500	-291.877374678694139	-290.415292594175241	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.923503797063644	1	2	4	6	6	8	7	9	8	5	8	9	7	8	8	10	9	10	7	9	11	8	8	8	10	9	12	11	10	10	11	10	10	12	10	10	11	12	10	12	11	10	12	12	11	13	12	13	11	11	11	11	10	11	11	14	14	14	12	14	14	15	12	12	13	14	15	13	14	15	12	14	16	15	16	16	14	14	17	17	15	19	16	17	15	14	17	17	17	19	18	20	19	22	24	24	26	26	27	25	26	27	26	27	28	30	33	31	0	1	1	3	3	5	3	10	13	3	5	11	5	5	5	24	23	11	10	6	33	10	7	10	8	13	39	39	22	6	12	9	22	33	23	6	36	52	8	32	7	6	30	30	11	55	51	30	33	25	17	30	23	33	12	28	64	71	49	34	27	65	20	53	51	30	46	45	27	32	52	51	58	58	77	81	52	51	85	81	68	91	69	76	78	53	85	74	67	70	62	93	88	91	94	90	96	96	95	95	100	95	94	98	103	99	106	103	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1
56000	-291.411393195722326	-289.949311111203428	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.914427120875887	0	2	4	6	7	7	6	9	8	6	7	8	9	8	9	9	10	11	8	8	10	9	10	5	11	11	11	11	9	10	10	8	10	11	11	11	12	11	10	10	12	10	13	13	10	12	13	12	11	11	11	11	11	12	11	13	13	14	13	13	13	15	13	13	14	12	15	14	12	15	12	12	15	16	14	15	14	15	16	17	17	19	15	15	14	16	17	17	15	18	19	18	20	21	23	23	25	26	27	22	24	27	25	27	28	31	34	33	0	1	2	2	24	10	3	5	10	24	4	6	4	7	12	6	5	31	4	6	20	6	29	1	8	15	42	14	20	6	20	11	29	42	13	45	17	9	15	13	45	19	55	35	12	30	38	17	29	12	12	33	23	39	13	34	14	26	31	35	51	18	18	25	48	40	55	61	34	59	18	36	85	63	25	15	44	57	44	83	67	61	63	43	41	67	73	74	18	76	80	78	81	82	62	93	101	103	101	94	95	97	95	98	102	104	108	106	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1
56500	-295.047400571800608	-293.585318487281711	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.932310793542599	0	2	3	6	7	8	5	8	8	8	7	8	9	9	7	8	9	11	9	9	9	9	10	7	10	9	11	11	10	10	10	10	10	12	10	8	11	13	10	12	12	10	14	11	12	13	11	13	12	10	11	12	12	10	12	12	12	14	13	14	13	16	12	12	11	12	12	13	13	16	14	15	15	16	16	16	15	14	16	17	17	19	16	14	14	15	16	17	16	19	18	17	19	19	23	24	25	25	27	25	25	28	27	26	27	31	31	35	0	1	1	7	4	11	3	4	15	15	2	15	24	24	7	24	6	26	24	4	24	16	6	4	26	15	14	19	24	10	22	13	9	25	10	15	50	64	21	65	50	6	25	13	18	27	26	52	31	10	19	39	32	6	35	54	14	63	56	52	21	86	25	42	24	32	39	35	63	78	28	59	68	86	72	56	46	34	68	60	71	80	58	38	63	61	69	76	58	92	38	58	70	88	93	95	95	96	96	95	95	104	98	98	104	102	100	106	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1
