step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10
55500	-65.154361241175323	-63.106833331272121	-2.047527909903203	0.000036102315427	0.000089010507416	2.465506889630747	0.654809712561146	3	6	9	10	14	18	20	23	25	27	0	1	2	3	4	5	5	6	7	9	1	1	2	1	1	2	2	4	2	1
56000	-64.399543790099543	-62.368643942608387	-2.030899847491157	0.000037205789186	0.000090108739377	2.421901036033315	0.622968718425331	2	5	9	9	14	19	18	22	25	27	0	1	2	2	4	5	5	6	8	9	1	1	2	2	2	2	1	2	2	1
56500	-67.753884040911800	-65.787604318469619	-1.966279722442180	0.000024755136398	0.000055814940481	2.254681193603422	0.441882703814244	1	5	7	9	13	19	19	22	23	27	0	1	2	3	4	5	5	7	6	8	1	2	1	1	2	2	2	2	2	2
57000	-57.128714207377051	-55.763570787251069	-1.365143420125983	0.000068211994092	0.000043649566031	0.639910423549341	0.652827621324633	3	5	10	9	15	18	19	23	25	27	0	1	4	2	4	5	6	7	6	9	1	1	1	2	3	1	1	2	2	1
57500	-59.899648658124981	-58.518530815219862	-1.381117842905120	0.000050723005904	0.000037175845230	0.732918812037525	0.584716458652461	2	4	9	10	13	19	17	23	25	27	0	1	2	3	4	7	5	6	8	8	1	1	2	1	2	1	2	2	1	1
58000	-65.461237785635049	-62.891063397946922	-2.570174387688122	0.000018416698429	0.000073315560638	3.980928553602661	0.403479249521783	3	4	8	10	14	18	20	24	24	27	0	1	2	3	4	5	5	7	7	8	1	1	2	1	2	2	2	2	2	2
58500	-69.806838313463842	-68.357756649709216	-1.449081663754620	0.000063924299155	0.000061580612821	0.963336534555517	0.255061830646783	2	4	8	10	14	18	19	23	25	26	0	1	2	3	4	5	5	6	8	6	1	2	1	1	2	2	2	3	2	4
59000	-65.547135381994522	-63.825435165805366	-1.721700216189149	0.000052888930226	0.000087150136560	1.647795411778705	0.618029817682772	2	5	10	10	14	18	20	24	25	27	0	1	2	2	4	5	6	7	8	7	1	1	2	3	3	2	1	1	1	3
59500	-67.472634471269586	-65.868294404982720	-1.604340066286865	0.000054575780272	0.000074397460826	1.363195550384678	0.480769225892460	3	5	10	9	14	19	19	23	24	27	0	1	4	2	4	5	5	6	6	9	1	1	1	1	2	3	3	2	3	1
60000	-65.938596251667121	-63.913975144588392	-2.024621107078732	0.000025291359306	0.000060838327140	2.405498510556210	0.535237533874900	3	5	8	10	12	19	20	23	26	27	0	1	2	3	4	5	6	5	7	9	1	1	1	1	1	3	1	5	3	1
60500	-62.835750647622447	-60.912615992508492	-1.923134655113954	0.000051982309776	0.000111496810555	2.144899121177446	0.556705073410107	3	6	10	9	15	18	19	23	25	27	0	1	4	2	4	5	6	6	8	9	1	2	1	1	4	1	1	2	1	1
61000	-66.831704348944598	-64.663529253592287	-2.168175095352307	0.000034286128291	0.000095642717290	2.789545570144522	0.712656474940012	3	6	9	10	14	19	20	23	26	27	0	1	2	3	4	5	6	7	6	8	1	1	1	1	2	3	1	2	2	2
61500	-71.549586246539036	-69.105066250245414	-2.444519996293619	0.000022225339544	0.000079756985116	3.588560928696614	0.824850413024152	2	5	8	10	14	18	19	24	24	27	0	1	2	3	3	5	5	6	7	8	1	1	1	1	3	1	2	3	2	1
62000	-66.171038223521236	-64.794218324274027	-1.376819899247216	0.000093605433539	0.000066693671395	0.712497863356258	0.501233634303155	1	5	7	9	13	18	19	24	24	28	0	1	2	3	4	5	6	7	7	7	1	1	1	1	2	2	1	2	2	4
62500	-58.697093126010564	-56.996823372261581	-1.700269753748986	0.000027782476874	0.000044337425489	1.595877347090619	0.517787611645562	2	4	8	10	14	18	19	23	25	28	0	1	2	3	3	5	6	7	8	8	1	1	2	1	3	2	1	2	1	3
63000	-65.729286693731169	-64.260258225061477	-1.469028468669694	0.000053334903408	0.000054356620384	1.019156629345880	0.435929507604612	3	5	9	10	14	17	17	23	23	27	0	1	2	3	3	5	5	7	6	8	1	1	3	1	2	1	1	3	2	2
63500	-67.798907874024096	-66.342090955410498	-1.456816918613594	0.000094889191449	0.000093493236494	0.985288577821886	0.711782229748789	2	5	10	9	14	18	19	22	26	27	0	1	4	2	4	5	6	7	6	8	1	2	1	1	3	2	1	1	3	2
64000	-58.866934640643109	-57.317662894193361	-1.549271746449748	0.000055267041018	0.000067833620657	1.227379273573329	0.885995989010130	3	5	7	9	15	19	17	24	26	27	0	1	2	3	4	7	5	7	8	8	1	1	1	1	2	1	1	2	1	1
64500	-68.236226795591421	-66.450959788413172	-1.785267007178253	0.000033240908575	0.000059916861832	1.802503734085400	0.301853556235968	3	6	9	8	14	18	19	23	26	27	0	1	4	2	4	5	5	6	8	6	1	2	1	1	3	2	3	3	1	6
65000	-64.213718243403278	-62.575528597439131	-1.638189645964145	0.000036640405133	0.000052965544403	1.445550184601553	0.570072668162148	2	4	10	9	13	18	19	24	26	27	0	1	4	2	4	5	5	7	7	9	1	1	1	2	2	3	3	2	3	1
65500	-60.239823920708645	-58.135959078763761	-2.103864841944886	0.000035712613635	0.000093392172443	2.615103262920390	0.537973029541504	3	5	9	10	13	18	19	23	25	27	0	1	2	3	4	5	5	7	8	8	1	1	2	1	2	2	3	2	1	2
66000	-62.916435294218438	-60.848626938885786	-2.067808355332653	0.000026934038608	0.000067847501907	2.519024454373352	0.617037797039976	2	5	9	10	14	18	20	23	25	27	0	1	2	3	3	5	6	6	7	7	1	2	2	1	2	2	2	2	2	3
66500	-64.531010775966621	-62.361836026638080	-2.169174749328541	0.000025786039569	0.000072002080242	2.792289217192992	0.472007467883504	2	5	8	9	14	18	20	23	25	26	0	1	2	3	4	5	5	6	8	7	1	1	2	1	3	2	3	3	1	3
67000	-63.527994491262582	-61.666561610118883	-1.861432881143699	0.000040525726053	0.000080655560959	1.990231115268192	0.318752778472572	1	5	9	10	14	17	19	23	25	28	0	1	2	3	3	5	6	7	8	8	1	2	2	1	2	2	2	2	1	3
67500	-56.141540968215139	-54.554884806420780	-1.586656161794359	0.000042994922505	0.000056749207577	1.319904869488745	0.646978377706141	3	6	9	10	14	17	19	23	25	26	0	1	2	3	4	5	6	7	8	8	1	1	1	1	2	2	1	2	1	1
68000	-58.794239582144144	-57.204764550370903	-1.589475031773241	0.000045215163374	0.000059992464928	1.326821810442316	0.610868776938678	2	5	8	9	14	17	19	24	25	26	0	1	2	3	4	5	6	6	7	9	1	1	1	1	2	1	1	3	3	1
68500	-56.042361665693839	-54.325088283826290	-1.717273381867549	0.000054950574839	0.000089957634286	1.637064481103177	0.655879277753566	2	5	9	10	15	18	19	23	25	27	0	1	2	3	4	5	6	7	8	8	1	1	2	1	2	2	1	2	1	2
69000	-61.326469929645775	-59.384564553039894	-1.941905376605878	0.000041160176935	0.000090243131952	2.192486492344656	0.600908769396757	2	5	7	9	14	17	19	23	25	27	0	1	1	3	4	5	6	6	8	8	1	1	2	1	3	1	1	2	1	2
69500	-72.176919089798218	-70.488651078075392	-1.688268011722825	0.000067716724758	0.000106100324551	1.566825993585361	0.348809924548666	1	4	9	10	14	17	20	24	26	27	0	1	2	3	4	5	6	7	6	8	1	1	1	1	2	2	1	2	6	1
70000	-63.760905960058139	-61.764857687102449	-1.996048272955693	0.000022126858170	0.000051583941149	2.331281773178442	0.484480022480226	2	5	8	10	14	18	18	23	25	26	0	1	2	3	4	5	5	7	8	8	1	1	1	1	3	2	2	3	1	1
70500	-57.142333296453536	-55.535953473177791	-1.606379823275746	0.000047732525724	0.000065306436879	1.368174759007291	0.804156686158526	3	5	8	9	14	19	20	24	26	26	0	1	2	3	4	5	6	7	8	8	1	1	1	1	2	2	1	1	1	1
71000	-65.742982744410170	-64.324571830874063	-1.418410913536108	0.000048167737975	0.000041945684383	0.870825289844904	0.712025474937439	3	5	9	10	15	18	20	24	25	27	0	1	2	3	4	5	6	7	7	7	1	1	1	1	4	1	1	2	3	3
71500	-63.337451900147677	-61.812004633862287	-1.525447266285390	0.000041755185011	0.000048742733226	1.167345641323635	0.610622195170494	2	4	8	9	15	18	19	24	26	27	0	1	2	3	4	5	6	7	6	9	1	2	2	1	2	2	1	2	3	1
72000	-67.882402549769921	-66.488387237801362	-1.394015311968563	0.000065490421716	0.000051491924721	0.786251231432432	0.633691382190209	2	5	7	9	14	19	19	23	25	27	0	1	2	3	4	5	5	5	7	9	1	1	1	2	3	3	2	4	3	1
72500	-68.932519365438168	-67.339014420436257	-1.593504945001908	0.000048399069158	0.000064694988893	1.336699032003081	0.564086686918043	2	5	9	8	12	17	19	23	25	27	0	1	2	2	3	5	6	7	8	8	1	1	2	1	3	2	1	3	1	2
73000	-58.197952723818837	-56.465638143468304	-1.732314580350534	0.000037430006611	0.000062640711576	1.673542626564134	0.659029751871742	3	5	7	9	14	17	19	22	24	26	0	1	2	3	4	5	6	7	8	8	1	1	1	1	2	2	1	2	1	2
73500	-80.542509253086678	-78.315575374965306	-2.226933878121372	0.000035526899879	0.000104894514549	2.952537792650980	0.839475073163981	2	6	7	9	14	16	20	24	25	27	0	1	2	3	2	5	6	7	8	8	1	1	1	1	4	1	2	2	1	3
74000	-62.098131887726574	-60.655390082112241	-1.442741805614335	0.000045008525279	0.000042533185400	0.945002866377780	0.621584569943051	1	5	10	8	14	18	20	23	25	28	0	1	4	2	4	5	6	7	8	8	1	1	1	2	2	3	1	2	1	2
74500	-64.983630591383971	-63.446982964996330	-1.536647626387648	0.000048486549940	0.000057975328847	1.195699197374829	0.565701189666402	2	6	9	10	13	19	20	24	22	28	0	1	2	3	4	5	6	9	7	8	1	3	1	1	2	3	1	1	1	2
75000	-68.935714979750514	-67.568675612824805	-1.367039366925716	0.000032687516216	0.000021408093906	0.654931802236841	0.593806670952734	2	5	10	9	14	18	20	23	25	26	0	1	2	2	4	5	5	7	8	7	1	1	2	1	2	2	3	1	1	3
75500	-63.486203011176940	-61.770211503228410	-1.715991507948529	0.000034568963339	0.000056484228765	1.633957842798017	0.551410730711972	3	5	8	10	15	18	20	24	25	27	0	1	2	3	4	5	6	6	7	9	1	1	2	1	3	2	1	2	2	2
76000	-72.635494651051971	-71.004932778499239	-1.630561872552732	0.000057214500691	0.000081647097723	1.427035047696957	0.211224515542724	0	6	8	10	14	15	18	22	26	27	0	1	2	3	4	5	6	6	6	8	1	3	1	1	2	1	1	3	6	3
76500	-62.560583410668315	-60.649560634148415	-1.911022776519899	0.000017264394300	0.000036502639036	2.114330708695054	0.600499481279722	2	6	8	9	15	18	19	23	25	26	0	1	2	3	4	5	6	6	8	8	1	3	1	1	4	1	1	3	1	2
77000	-70.003134445773000	-68.594869987475093	-1.408264458297909	0.000067858481243	0.000056822131864	0.837362269577637	0.645474212842474	2	5	8	10	14	18	20	24	22	27	0	1	2	2	4	5	6	6	7	6	1	1	2	3	2	2	1	4	1	5
77500	-70.000841258464291	-67.928509105576452	-2.072332152887845	0.000024047643471	0.000060864898222	2.531012999055725	0.538788259656676	2	4	9	10	15	16	20	23	26	28	0	1	2	3	4	5	5	6	7	9	1	1	2	1	2	1	4	3	4	1
78000	-61.395911518765246	-59.592972593510623	-1.802938925254623	0.000040619647662	0.000074975383839	1.845791092599274	0.642404942033813	2	6	9	10	14	18	19	24	25	27	0	1	2	3	3	5	6	6	8	9	1	1	2	1	2	2	1	3	1	1
78500	-66.816725101913804	-64.951380049016507	-1.865345052897296	0.000031864402402	0.000063727616765	1.999962715818998	0.399060334701028	2	4	9	8	15	18	19	23	26	26	0	1	4	2	4	5	5	7	8	7	1	1	1	3	4	1	2	2	2	3
79000	-71.551796833140173	-69.708889762519888	-1.842907070620286	0.000045255132233	0.000087988428996	1.944275149691481	0.588808064323162	2	4	10	9	13	19	20	23	24	26	0	1	4	2	4	5	6	7	6	5	1	1	1	3	2	2	1	2	3	4
79500	-64.856580559554686	-63.007511112768555	-1.849069446786133	0.000045691898241	0.000089535052485	1.959538910216042	0.336424744779702	2	5	8	10	15	17	19	24	25	27	0	1	2	3	4	5	6	7	7	6	1	1	2	1	3	1	1	3	3	3
80000	-66.500530078426223	-64.816261043995837	-1.684269034430380	0.000043346116765	0.000067496315554	1.557147919843438	0.632418831875818	2	5	8	10	13	18	20	24	26	25	0	1	2	3	4	5	6	6	8	7	1	1	2	1	1	3	1	2	1	3
80500	-68.252483595528233	-66.827299350949460	-1.425184244578769	0.000052954976624	0.000047246773177	0.892206477821874	0.693198479830154	3	5	10	9	13	19	20	21	26	28	0	1	4	2	4	5	5	7	6	9	1	1	1	2	2	3	2	1	2	1
81000	-59.272487734213179	-57.768331407051228	-1.504156327161950	0.000049943471040	0.000055569602248	1.112649983881554	0.601402957215172	3	6	8	10	14	18	20	24	25	27	0	1	2	3	4	5	6	7	6	9	1	1	1	1	1	2	1	2	2	1
81500	-71.224865227080855	-69.652393737983402	-1.572471489097456	0.000019822991737	0.000025472284355	1.284986882570583	0.490700915987744	-1	4	10	8	14	18	20	23	23	27	0	1	4	2	4	5	6	6	6	8	1	2	1	2	4	2	1	3	3	1
82000	-63.390278370627399	-61.905909416361027	-1.484368954266374	0.000053941799726	0.000057210479520	1.060596417077760	0.613572465570361	2	6	8	9	14	18	19	21	24	27	0	1	2	3	3	5	6	7	6	9	1	2	2	1	3	1	1	1	2	2
82500	-59.719858708938347	-58.180953045433881	-1.538905663504467	0.000061890788829	0.000074354722515	1.201385923847314	0.600703126663161	1	5	8	10	13	18	19	23	25	28	0	1	2	3	4	5	6	7	8	9	1	1	2	1	1	2	1	2	1	1
83000	-73.133521759173888	-71.586631699854919	-1.546890059318971	0.000060730078035	0.000074177096980	1.221422718033192	0.340598585989710	3	4	8	9	13	18	19	23	25	26	0	1	2	3	4	4	5	6	8	8	1	1	1	1	2	4	3	2	1	2
83500	-66.570582252273411	-64.938058030517453	-1.632524221755961	0.000049530918929	0.000070918380198	1.431800211476179	0.678892146825849	2	5	8	9	14	15	19	24	25	27	0	1	2	3	3	5	6	6	6	9	1	1	2	1	2	1	2	4	4	1
84000	-71.313326787773136	-69.870615075799009	-1.442711711974123	0.000044038159657	0.000041612319128	0.944915033956739	0.318548480299528	2	6	9	8	15	18	20	24	26	28	0	1	2	2	2	5	6	7	8	6	1	2	1	1	6	2	1	3	1	5
84500	-63.031173540712750	-61.577720252539635	-1.453453288173114	0.000036636750489	0.000035749965468	0.975795205364998	0.442492616314880	3	5	9	10	15	16	20	24	25	27	0	1	2	2	4	5	6	7	8	8	1	1	2	2	2	1	2	2	1	2
85000	-64.024133328939627	-62.129634826168441	-1.894498502771186	0.000030471699453	0.000063161559920	2.072794135340501	0.759987717578426	3	5	9	10	14	19	17	23	24	28	0	1	2	3	3	7	5	6	6	9	1	1	2	1	3	1	2	2	2	2
85500	-65.253273202819898	-63.883122211952369	-1.370150990867524	0.000044884528652	0.000030333224510	0.675805793676373	0.567277177936289	2	6	10	9	14	17	19	23	25	26	0	1	2	2	3	5	6	5	6	8	1	2	2	1	2	1	1	5	3	1
86000	-70.531225218308649	-69.132332366431285	-1.398892851877369	0.000049531468895	0.000039844518584	0.804428365889118	0.726056509097384	3	5	9	10	13	16	19	23	23	24	0	1	2	3	4	5	6	7	7	7	1	1	2	1	1	2	2	3	2	2
86500	-70.344347514841758	-68.541353741330113	-1.802993773511645	0.000035853346908	0.000066182613490	1.845925672169662	0.536417779863003	3	5	9	10	13	18	19	22	25	26	0	1	2	3	3	5	5	7	6	6	1	1	3	1	2	3	4	1	3	3
87000	-63.510199880006212	-61.944252208122876	-1.565947671883335	0.000044269722188	0.000056171927174	1.268856554723564	0.253781825163052	3	5	10	8	14	18	20	24	25	27	0	1	4	2	4	5	6	6	7	9	1	1	1	2	4	2	1	3	3	1
87500	-65.950334460242175	-63.596157369863285	-2.354177090378891	0.000013188418801	0.000043759729440	3.318042147407282	0.405720727662495	2	5	8	10	15	17	19	23	25	27	0	1	2	3	4	5	5	7	6	9	1	2	2	1	3	1	2	2	5	2
88000	-67.278532657632709	-65.916577837997920	-1.361954819634783	0.000063790463158	0.000034256307481	0.537012991987101	0.506331646194516	2	5	8	9	15	19	20	24	25	27	0	1	2	3	3	5	6	5	7	9	1	1	2	1	2	2	1	5	3	1
88500	-65.245804409029702	-63.686319134814781	-1.559485274214917	0.000039022460475	0.000048888414249	1.252827567868472	0.357756119230362	2	6	7	10	15	17	19	23	24	26	0	1	2	3	4	5	6	6	6	5	1	2	1	2	3	1	1	3	4	4
89000	-59.804821853723389	-58.323788795658274	-1.481033058065118	0.000058070776255	0.000061071637627	1.051675930063709	0.611339918667791	3	5	8	9	13	18	19	24	25	26	0	1	2	3	4	5	6	7	8	8	1	1	1	1	2	2	1	2	1	2
89500	-65.726870357625543	-63.964538559345478	-1.762331798280070	0.000022596637868	0.000039465586720	1.746524724176050	0.630467660356308	2	4	10	8	15	19	19	23	25	27	0	1	4	2	4	5	5	6	6	9	1	1	1	2	4	1	3	2	3	1
90000	-59.128117794794314	-57.506027519166054	-1.622090275628261	0.000039964095836	0.000056207355550	1.406446320739937	0.786524120307737	3	5	8	10	14	17	19	23	25	26	0	1	2	3	4	5	6	7	7	8	1	1	1	1	2	2	1	2	3	2
90500	-65.425291280246583	-63.555135842692522	-1.870155437554054	0.000025203282643	0.000050707539800	2.011941877538228	0.471447156078448	1	4	8	9	14	19	18	23	26	27	0	1	2	3	4	7	5	7	6	8	1	1	2	1	3	1	2	3	3	2
91000	-58.050817880641539	-56.687049563700995	-1.363768316940544	0.000063299125082	0.000039692470862	0.627061919260201	0.419029027496986	2	6	10	9	14	17	19	23	25	27	0	1	4	2	4	5	5	7	8	8	1	2	1	2	2	2	2	2	1	2
91500	-64.438966383866784	-62.960405094616824	-1.478561289249960	0.000044755550063	0.000046771131841	1.045035348134182	0.395685714020143	3	5	9	10	15	17	20	23	25	28	0	1	2	3	4	5	6	6	5	9	1	1	2	1	3	1	2	4	5	1
92000	-63.415954398522395	-62.005572717226272	-1.410381681296122	0.000059812449977	0.000050512161938	0.844509160847307	0.711985788714881	2	4	10	8	15	17	20	24	23	27	0	1	4	2	4	5	6	9	7	8	1	1	1	2	4	1	2	1	1	2
92500	-71.884390661340021	-70.136056820787374	-1.748333840552642	0.000048483859529	0.000083026471990	1.712455914133598	0.344955876876137	2	5	9	10	14	19	20	24	26	26	0	1	2	3	3	5	5	6	7	6	1	2	2	1	2	3	3	4	2	3
93000	-57.005409758414743	-55.519243534230228	-1.486166224184515	0.000052709524282	0.000056155855409	1.065383461030968	0.452809200416042	2	5	9	10	15	17	20	23	25	27	0	1	2	3	4	5	6	7	8	7	1	2	2	1	2	1	2	1	1	3
93500	-65.621417840320731	-64.235108801032055	-1.386309039288674	0.000090693370536	0.000068521421614	0.755528449424154	0.215318534918427	2	4	10	9	14	18	19	23	25	26	0	1	4	2	4	5	6	7	6	6	1	1	1	2	2	2	1	2	4	4
94000	-61.350851557226477	-59.903463664257416	-1.447387892969060	0.000066458052319	0.000063698085601	0.958470544625150	0.514815081324390	3	5	9	9	15	17	18	23	25	27	0	1	2	2	3	5	6	7	6	9	1	1	2	2	3	1	1	3	3	1
94500	-62.996207506609764	-61.410974081270922	-1.585233425338840	0.000038763330495	0.000051028480725	1.316411156458125	0.514242068361107	2	4	10	8	13	18	19	23	25	26	0	1	4	2	4	5	5	6	8	8	1	1	1	2	3	2	4	2	1	1
95000	-64.964002577148321	-63.356575854284515	-1.607426722863813	0.000054185413424	0.000074273535002	1.370729321949496	0.496483911980331	2	5	10	7	15	19	18	23	24	28	0	1	4	2	3	7	5	6	8	8	1	1	2	1	2	1	2	2	1	3
95500	-64.705179000363003	-62.399789030582625	-2.305389969780383	0.000018287889911	0.000058078929388	3.175813594138909	0.645536093308253	2	6	10	8	15	17	19	23	25	26	0	1	4	2	4	5	5	6	8	8	1	2	1	1	4	1	2	3	1	1
96000	-70.761295585968767	-68.769721668586143	-1.991573917382620	0.000021090887720	0.000048924997351	2.319722052514627	0.523954867885197	3	5	9	10	14	17	19	24	26	27	0	1	2	3	4	5	6	6	8	7	1	1	3	1	3	2	1	5	1	5
96500	-67.994467155361846	-66.143771879817649	-1.850695275544203	0.000042701597643	0.000083847564562	1.963569730156828	0.681391478172093	2	6	8	10	14	19	20	23	24	28	0	1	2	3	4	5	5	5	7	8	1	1	1	1	2	2	2	3	2	2
97000	-61.998395289665666	-60.301963900425122	-1.696431389240542	0.000028417676589	0.000045087058911	1.586584982432988	0.567721618143358	2	5	7	10	15	17	19	22	26	28	0	1	2	3	4	5	6	7	8	9	1	1	1	2	3	1	1	2	2	2
97500	-65.002310390023339	-63.425151048077787	-1.577159341945558	0.000052860625877	0.000068536382317	1.296548823994804	0.513190173608675	3	6	8	10	14	17	20	23	25	28	0	1	2	3	4	5	6	5	7	8	1	1	1	1	2	2	2	4	3	2
98000	-70.653659276679193	-68.918531481528845	-1.735127795150355	0.000046690364443	0.000078457143841	1.680371202439829	0.604096447480900	1	5	10	8	14	18	19	22	25	26	0	1	4	2	4	5	5	7	7	8	1	2	1	1	3	2	3	2	4	2
98500	-70.041275912315299	-68.177363611741285	-1.863912300574011	0.000027846370996	0.000055592428335	1.996397603959875	0.773055378826883	2	6	7	8	14	19	19	23	25	28	0	1	2	3	4	5	5	7	7	9	1	2	1	1	3	2	3	2	2	1
99000	-61.189908550728269	-59.624199580310716	-1.565708970417552	0.000039307496961	0.000049852339033	1.268265417213187	0.327934365804131	2	4	9	10	13	18	19	24	25	27	0	1	2	3	3	5	6	6	6	9	1	1	3	1	2	2	1	3	3	1
99500	-64.838127346654360	-63.170954779681018	-1.667172566973339	0.000035557093162	0.000053896412107	1.515771040745793	0.536990542500013	2	5	10	8	14	18	19	24	25	27	0	1	4	2	4	5	5	6	7	8	1	2	1	1	2	2	3	2	2	1
100000	-62.553256974863785	-60.910537797430649	-1.642719177433139	0.000047450676045	0.000069113632189	1.456536301489145	0.656175231051161	3	5	8	10	14	18	20	23	24	25	0	1	2	3	4	5	6	7	8	7	1	2	2	2	2	2	1	1	1	3
