step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24
56500	-164.870399631553084	-163.289606430683392	-1.580793200869697	0.000270902957932	0.000067368513346	0.248681350177793	0.703921296534165	1	4	8	3	6	8	6	8	6	9	8	10	11	13	13	12	12	13	16	16	17	17	14	24	0	4	7	1	4	7	4	9	2	7	7	3	7	11	13	3	10	0	13	18	16	18	13	19	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	3	1	2	2	1	4
57000	-180.385021210174983	-178.971464212782990	-1.413556997392001	0.000209690318741	0.000079616295004	0.379685125580918	0.459238578042041	1	4	8	5	8	9	7	6	7	9	9	10	11	13	12	9	13	14	16	16	15	17	16	24	0	1	4	2	9	7	1	2	8	9	7	3	2	11	9	7	9	0	13	18	3	18	6	17	1	1	2	1	1	1	3	1	1	1	1	1	2	3	3	1	3	1	1	1	5	1	4	7
57500	-181.307380952774963	-179.930365691145283	-1.377015261629670	0.000160462767844	0.000073016014630	0.455033997048164	0.676130382716841	0	5	7	5	7	8	8	6	7	7	10	10	12	12	12	11	13	14	16	16	16	18	15	23	0	1	2	1	8	2	8	4	8	8	4	3	16	11	7	4	10	0	15	18	6	18	6	15	1	2	1	2	1	2	1	1	1	1	2	2	1	1	2	3	2	1	2	1	4	2	3	4
58000	-193.349806946552491	-191.891665868531504	-1.458141078020976	0.000250903384940	0.000082361972868	0.328261704748497	0.622415505761285	1	4	7	5	7	9	7	7	5	9	9	8	13	12	11	11	12	13	16	17	13	17	17	24	0	1	2	1	1	3	4	9	1	4	7	2	17	11	12	3	4	0	13	18	15	18	6	23	1	2	1	2	2	1	1	1	2	1	1	2	1	1	3	2	3	1	2	2	1	2	3	2
58500	-180.765269874687903	-179.303553509457004	-1.461716365230893	0.000178247428215	0.000057927338296	0.324982743796840	0.544194891411775	0	4	7	5	7	8	7	7	7	9	9	9	12	10	11	12	14	14	16	17	17	17	16	24	0	1	2	1	4	1	1	4	1	7	7	3	15	9	7	4	10	0	13	18	23	18	7	16	1	2	1	2	1	3	3	1	4	1	1	1	1	1	1	4	2	1	2	2	1	1	3	5
59000	-188.335207761783238	-186.876320154438389	-1.458887607344859	0.000215364125732	0.000070546697661	0.327569400991798	0.467879819694466	1	4	7	5	7	7	7	7	6	9	10	11	11	12	12	13	13	14	15	16	16	18	15	22	0	1	1	2	1	2	2	1	2	3	3	8	3	11	3	3	8	0	17	18	8	18	5	15	1	1	3	1	3	1	2	3	1	1	2	3	2	1	4	2	3	1	2	1	6	2	5	4
59500	-178.656952574013047	-177.248142011936892	-1.408810562076164	0.000224473787703	0.000086838272000	0.386852616017292	0.498165809647149	1	5	7	4	8	7	8	6	6	9	7	10	12	12	12	12	13	13	16	17	14	18	15	24	0	1	2	1	8	4	8	4	1	8	2	3	10	5	4	3	10	0	13	18	16	18	21	15	1	2	1	1	1	1	1	1	3	2	1	1	2	2	3	2	3	1	2	2	1	2	1	5
60000	-180.589681502220969	-179.221359891986197	-1.368321610234774	0.000183233307574	0.000089592720903	0.488954339628893	0.649103928578924	0	3	7	5	6	8	8	8	8	8	9	10	12	12	12	12	13	13	17	16	16	17	16	23	0	1	5	2	2	3	1	4	2	5	5	7	5	11	5	5	10	0	13	18	13	18	16	19	1	1	1	1	2	1	4	1	2	1	2	1	3	2	2	2	2	1	2	1	2	1	2	2
60500	-166.219485459822153	-164.746748049599944	-1.472737410222203	0.000254386866011	0.000080238088599	0.315417575826285	0.566204986483158	1	3	8	6	7	8	6	8	6	9	9	10	12	12	13	12	13	14	16	16	14	18	16	25	0	1	4	2	9	2	1	5	2	5	4	4	10	11	8	3	8	0	13	18	16	20	4	23	1	1	1	2	1	2	2	1	1	1	1	1	2	1	3	2	3	1	2	1	1	1	5	5
61000	-178.074118806414532	-176.618061884017010	-1.456056922397510	0.000242524897441	0.000080085724821	0.330216508352508	0.735705621740752	0	4	6	4	7	8	8	7	7	10	8	8	12	12	11	12	13	14	16	16	16	17	17	24	0	1	2	1	2	3	3	2	2	7	4	3	7	11	11	3	8	0	17	18	6	18	11	21	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	3	4	1	1	1	4	2	4	3
61500	-174.948909162559858	-173.521765359395857	-1.427143803163988	0.000160080781813	0.000057856153200	0.361418482246364	0.453227688859064	1	3	8	5	6	9	7	7	8	9	9	11	12	12	12	13	13	14	17	16	17	17	15	24	0	1	7	2	4	3	1	5	5	5	7	3	7	11	9	3	10	0	7	18	16	20	3	13	1	2	1	1	1	1	3	1	1	1	1	1	5	2	3	2	1	1	4	1	2	1	4	8
62000	-178.140513691026001	-176.706129247950173	-1.434384443075818	0.000211535664468	0.000074624263403	0.352773909733570	0.395855758241999	1	3	8	6	8	9	7	8	7	10	9	11	12	11	12	13	13	12	17	16	17	18	14	24	0	1	9	2	2	4	1	4	2	8	2	11	9	7	10	3	10	0	13	18	23	20	5	7	1	1	1	2	2	2	3	1	2	1	3	1	2	2	2	2	2	1	2	2	1	1	2	6
62500	-183.651182944595149	-182.269569765575511	-1.381613179019641	0.000259543740940	0.000114616315401	0.441606932942412	0.403022579402755	0	5	8	2	6	9	7	7	7	9	9	10	12	12	11	12	12	13	16	16	16	17	17	24	0	4	9	1	2	3	5	5	5	9	5	3	9	11	9	3	5	0	15	18	6	18	3	7	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	1	2	2	3	1	6	8
63000	-182.019454581000559	-180.512443073255326	-1.507011507745244	0.000268092952247	0.000077707830682	0.289854060060850	0.597631051256788	0	4	7	4	8	8	8	6	7	9	10	9	13	12	12	12	13	13	16	15	17	18	15	25	0	1	2	1	9	4	2	4	8	9	8	3	9	11	11	3	10	0	5	18	23	18	13	20	1	2	1	2	1	2	2	1	1	1	2	1	2	1	1	2	2	1	5	2	1	2	1	7
63500	-180.262629025294302	-178.765967298376381	-1.496661726917922	0.000174517508195	0.000051832287441	0.297003366466480	0.595691834331214	1	4	6	5	6	9	7	7	7	9	9	10	13	13	11	12	12	13	16	16	15	18	14	25	0	1	1	2	2	3	4	5	5	8	2	3	15	11	10	3	8	0	13	18	6	18	6	19	1	1	2	1	1	2	1	1	1	1	3	2	1	2	1	3	2	1	2	1	3	2	1	6
64000	-169.437000822858323	-167.873311868208788	-1.563688954649546	0.000200382769686	0.000051497517699	0.256995737606019	0.556948076327894	1	4	7	5	8	8	7	8	7	10	8	10	11	10	12	12	12	14	17	16	17	17	16	23	0	1	4	1	9	4	1	9	4	9	1	3	6	11	8	3	10	0	8	18	16	18	16	19	1	3	1	2	1	2	3	1	1	2	3	1	1	1	1	2	1	1	5	1	2	1	2	2
64500	-179.025530195354719	-177.647807599666862	-1.377722595687846	0.000212115787810	0.000096051750623	0.452826975372691	0.459299160863037	0	3	6	5	7	9	7	8	7	9	9	10	11	12	12	12	13	13	16	15	16	17	16	23	0	1	2	2	2	7	2	2	2	7	4	4	5	11	8	3	10	0	17	18	3	18	12	17	1	1	1	1	2	1	2	1	2	1	2	2	2	1	3	3	3	1	2	1	5	2	3	3
65000	-194.661971866659741	-193.214248394174206	-1.447723472485523	0.000276433501249	0.000093539099306	0.338378303944234	0.583948167879927	1	4	4	5	8	8	7	7	8	10	9	10	10	12	12	10	12	14	15	17	16	17	17	23	0	1	1	2	8	3	1	4	8	9	4	1	6	11	6	6	10	0	9	18	16	18	15	19	1	2	1	1	1	2	3	1	1	1	2	3	2	2	1	1	1	1	3	2	4	1	2	3
65500	-185.656803415721271	-184.160730935634433	-1.496072480086831	0.000232751227711	0.000069225763169	0.297423836815081	0.501755356035359	0	4	6	4	7	9	6	8	7	9	10	10	12	12	13	12	14	14	16	16	17	17	13	24	0	1	4	1	2	7	2	5	1	8	9	6	6	11	10	6	23	0	15	18	16	18	4	23	1	2	1	2	1	1	2	1	4	1	2	1	1	2	2	2	1	1	1	1	2	1	4	6
66000	-184.443226169592378	-182.956887435386136	-1.486338734206239	0.000201041595329	0.000061236687891	0.304597104844888	0.438384686851336	0	5	8	5	7	9	6	8	7	9	10	9	11	12	12	13	12	14	16	16	15	17	16	25	0	1	7	1	2	4	1	9	4	5	7	7	3	4	10	17	2	0	4	18	16	18	6	4	1	2	1	3	1	3	2	1	1	1	2	2	1	3	1	1	3	1	5	1	1	2	3	8
66500	-192.777489792104063	-191.385998910955749	-1.391490881148305	0.000159860317664	0.000066837917776	0.418101995245993	0.364249119425953	0	3	7	4	7	8	6	7	7	10	9	8	12	12	12	13	13	14	15	16	14	18	16	25	0	1	4	1	7	4	2	1	2	7	4	3	7	11	5	3	10	0	7	18	16	18	3	8	1	1	1	3	1	2	1	2	2	2	3	1	2	2	3	3	1	1	5	1	1	2	7	11
67000	-180.088034413405467	-178.574328730782440	-1.513705682623026	0.000218342122780	0.000062326273180	0.285452355166251	0.501676274765504	1	4	7	6	8	8	7	8	6	9	9	10	12	13	10	13	14	10	17	16	17	15	16	24	0	1	2	1	9	3	2	2	2	2	7	3	7	11	5	4	9	0	17	18	23	18	3	20	1	1	1	3	1	1	2	2	1	2	1	2	3	2	1	4	3	1	1	3	1	2	4	5
67500	-179.426790961643945	-177.962379098405478	-1.464411863238472	0.000189780207069	0.000061217420397	0.322570100129552	0.609033989180221	0	3	7	5	6	8	7	7	8	9	10	10	12	12	12	13	13	13	16	16	17	17	16	25	0	1	2	1	1	3	4	2	8	9	4	3	2	11	5	13	5	0	5	18	16	20	13	13	1	1	1	2	2	1	1	2	1	1	2	2	3	1	3	1	4	1	5	1	3	1	2	7
68000	-181.649749508020506	-180.152825657205398	-1.496923850815096	0.000248043570304	0.000073623500255	0.296816805872526	0.416814410209094	0	5	4	5	6	7	8	7	8	10	10	10	12	12	12	12	12	13	16	15	15	17	14	23	0	3	1	3	2	1	2	5	5	2	8	3	10	11	7	6	9	0	13	18	3	20	12	10	1	1	2	1	1	2	1	1	2	3	1	2	1	1	2	2	2	1	1	1	4	1	2	5
68500	-175.430051559964483	-173.999461999192306	-1.430589560772186	0.000178483667476	0.000063758393806	0.357222566678441	0.649713660333355	0	4	8	5	7	8	7	7	6	8	9	10	13	12	12	12	14	13	16	16	16	17	16	22	0	1	4	1	9	2	4	9	2	5	4	3	15	11	9	3	9	0	13	18	16	18	16	17	1	2	1	2	1	2	1	1	1	1	2	1	1	2	3	2	2	1	2	2	2	2	2	4
69000	-191.836328017317470	-190.296769966196507	-1.539558051120966	0.000183510883374	0.000049522787900	0.269862947580054	0.617212872654553	-1	4	7	4	8	8	7	6	7	9	9	9	11	11	11	12	13	13	16	15	16	17	14	24	0	1	4	1	8	3	2	2	8	9	4	4	7	11	10	2	10	0	5	18	6	18	3	23	1	3	1	2	1	1	1	1	1	1	2	2	3	1	1	2	1	1	4	1	4	2	4	7
69500	-187.056247736413638	-185.684224056298888	-1.372023680114741	0.000222760249897	0.000105275783585	0.472596810396807	0.421284654135266	1	3	7	5	5	9	7	8	7	10	9	10	10	12	13	11	12	13	17	15	16	17	17	24	0	1	4	2	2	1	4	7	5	4	1	3	4	13	8	3	8	0	15	18	16	18	16	17	1	1	1	1	1	4	1	1	1	3	2	2	3	1	3	2	3	1	1	2	2	2	3	7
70000	-193.515674826587656	-192.102807688243331	-1.412867138344319	0.000205939631697	0.000078400816331	0.380698050610184	0.541868883945974	1	3	7	5	7	7	7	8	6	10	9	10	11	11	11	12	13	12	16	17	16	17	13	24	0	1	4	2	2	9	4	7	2	5	7	7	3	4	8	13	15	0	15	18	16	18	3	9	1	1	1	1	1	1	1	1	2	2	1	1	3	2	2	1	1	1	2	2	2	2	4	8
70500	-186.433575886538762	-184.963190129079351	-1.470385757459402	0.000236063071418	0.000074925008433	0.317394025174485	0.408813256968105	0	5	8	5	8	7	8	6	7	10	8	9	12	12	12	13	13	13	15	16	16	18	16	24	0	1	4	1	9	2	4	1	4	5	8	2	7	11	10	6	5	0	3	18	3	20	17	4	1	2	2	3	1	1	2	3	1	1	1	2	1	2	1	3	3	1	4	2	3	1	1	10
71000	-186.821691635588365	-185.452831671402578	-1.368859964185777	0.000199867758523	0.000097199618536	0.486319650823287	0.265742466351782	1	4	7	3	6	8	7	7	8	10	8	9	12	12	11	12	13	14	16	16	16	17	16	24	0	4	1	1	2	7	2	5	8	2	2	2	7	11	5	7	5	0	7	18	6	18	6	19	1	1	3	1	1	1	2	1	1	3	1	4	2	2	3	3	4	1	5	2	4	1	4	4
71500	-173.511808324194021	-171.887530461422102	-1.624277862771925	0.000254283387165	0.000058475516220	0.229961999768489	0.553627175970403	0	4	8	6	8	8	6	8	7	10	9	10	11	12	12	12	13	14	17	16	15	18	16	24	0	1	4	1	7	4	2	7	7	9	4	3	8	11	10	3	10	0	7	18	16	18	5	4	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	4	1	1	2	3	10
72000	-183.945996891223302	-182.469016536409868	-1.476980354813436	0.000217607669103	0.000067879180365	0.311933768902650	0.524033634725019	0	4	7	5	7	9	6	7	8	10	7	9	12	12	11	11	13	12	16	16	15	16	14	23	0	1	4	1	2	3	2	4	7	7	4	3	5	11	8	3	13	0	15	18	16	18	10	19	1	2	1	3	2	1	2	2	1	3	1	1	3	2	2	2	1	1	3	2	2	2	2	4
72500	-192.061873797641283	-190.583057439137548	-1.478816358503742	0.000194407460619	0.000060355304820	0.310457760355818	0.386553013558204	0	4	7	5	7	9	6	8	6	9	8	10	13	13	13	13	13	13	15	16	17	16	14	25	0	1	1	1	9	3	4	5	1	8	2	3	7	11	11	6	10	0	15	18	16	18	16	4	1	2	4	2	1	1	1	1	3	1	2	2	3	2	2	2	2	1	1	2	2	2	1	7
73000	-189.819215408246976	-188.384032066818179	-1.435183341428784	0.000217966374868	0.000076693445294	0.351859066980681	0.462564645305507	0	3	6	5	8	8	7	5	7	9	9	10	13	12	12	12	13	14	16	17	17	17	16	25	0	1	4	2	8	3	1	2	4	4	9	3	5	11	7	6	5	0	4	18	16	18	12	10	1	1	1	1	1	1	3	1	1	2	1	3	2	1	2	4	2	1	5	2	3	2	3	10
73500	-198.163000813959627	-196.776310703297725	-1.386690110661896	0.000281460195969	0.000120690146992	0.428800053152625	0.727953229831863	1	5	8	3	8	6	7	7	7	9	9	10	11	13	10	12	11	13	17	15	16	17	15	23	0	4	2	1	8	1	6	2	4	9	7	6	15	11	8	8	5	0	23	18	16	20	3	19	1	1	1	1	1	3	1	1	2	1	1	2	1	2	1	2	2	1	1	1	1	1	2	2
74000	-183.636995896822071	-182.156237108550414	-1.480758788271646	0.000237235189618	0.000073285782167	0.308916153143476	0.513312988291118	0	4	7	5	7	9	7	7	7	9	10	9	12	12	12	12	14	14	15	15	15	17	15	23	0	1	2	1	4	3	1	4	2	4	8	4	8	11	10	6	9	0	8	18	4	18	3	23	1	2	1	2	1	1	4	1	2	1	2	2	2	1	1	2	3	1	4	1	5	1	3	3
74500	-175.444581124663472	-174.059873619686272	-1.384707504977200	0.000199576756327	0.000086535032623	0.433592740036642	0.538961550576434	1	5	7	5	7	9	7	8	8	9	9	9	12	10	12	12	10	14	15	16	16	16	16	25	0	1	4	1	2	3	1	5	1	5	2	7	2	11	4	9	4	0	2	18	13	18	3	19	1	2	1	2	1	1	4	1	3	1	2	1	4	1	3	2	2	1	4	2	2	1	4	5
75000	-181.305355229909310	-179.766304573583966	-1.539050656325338	0.000265379753766	0.000071692229765	0.270149582805604	0.448136316161128	1	4	8	6	6	7	8	8	6	10	10	10	13	12	13	12	13	13	15	15	15	18	15	24	0	1	4	1	2	1	4	9	2	8	4	3	4	11	8	3	9	0	8	18	3	18	3	6	1	1	1	1	1	3	2	1	1	1	2	1	4	1	3	1	4	1	3	1	4	3	4	10
75500	-187.828137125372365	-186.268290748255140	-1.559846377117222	0.000198055806617	0.000051286625629	0.258950376183943	0.585259836857976	0	5	7	5	7	7	6	7	7	10	10	11	10	13	13	12	12	14	17	16	16	17	14	23	0	1	4	1	4	4	2	4	7	4	1	11	5	11	8	12	5	0	3	18	23	18	16	11	1	2	2	2	1	2	1	1	1	3	5	1	1	2	4	1	2	1	5	1	1	2	1	7
76000	-187.787298304992447	-186.403824538102299	-1.383473766890159	0.000234129587772	0.000102245435344	0.436704460624928	0.712547526702194	1	4	7	5	6	8	7	8	7	9	9	10	12	11	10	13	13	14	15	16	16	18	16	25	0	1	4	2	2	3	2	9	5	5	2	2	4	11	5	6	10	0	17	18	16	18	12	13	1	1	1	1	1	1	1	1	1	2	2	4	4	2	2	3	2	1	1	1	2	2	3	10
76500	-162.045175878621393	-160.309621892939418	-1.735553985681967	0.000225871340490	0.000043612127621	0.193083936748686	0.627602823218769	1	4	6	5	6	8	8	8	7	9	8	10	10	12	13	12	14	14	16	16	15	17	16	23	0	1	1	2	2	1	3	5	5	9	5	3	7	11	9	12	8	0	13	18	16	18	16	19	1	1	2	1	1	3	1	1	1	1	2	2	1	2	3	1	3	1	3	1	2	1	2	3
77000	-182.592530743998680	-181.093512366658842	-1.499018377339838	0.000172968318718	0.000051083884144	0.295336651954368	0.461754259417008	1	4	7	6	8	9	7	7	8	9	8	10	11	11	13	13	14	12	16	16	16	18	16	25	0	1	2	1	2	4	1	2	2	9	4	3	7	11	2	12	10	0	9	18	16	20	16	4	1	2	2	2	2	1	2	2	2	1	1	2	3	2	5	1	2	1	4	2	2	1	1	7
77500	-186.737006290294858	-185.212851679342947	-1.524154610951918	0.000220006937961	0.000061359389608	0.278897521035928	0.443578757964367	1	3	8	5	7	9	7	8	5	9	9	9	12	13	11	12	13	13	17	17	14	17	15	23	0	1	2	1	9	7	1	4	2	5	7	7	9	11	10	7	10	0	1	18	3	18	13	7	1	1	2	3	1	1	3	1	1	1	1	2	3	2	1	3	1	1	6	1	3	2	3	7
78000	-191.035029377111755	-189.574627118349866	-1.460402258761901	0.000184712559201	0.000060249036566	0.326177260639456	0.551022336436972	-2	3	8	4	7	8	8	8	6	9	9	9	13	11	13	11	14	13	16	15	16	18	16	24	0	1	4	1	9	2	4	4	2	5	4	6	2	11	10	6	8	0	5	18	16	18	16	13	1	2	3	2	1	2	3	1	2	1	3	1	5	1	3	2	3	1	5	1	3	2	1	4
78500	-169.659113349417566	-168.238241046524934	-1.420872302892642	0.000176277920616	0.000065131222391	0.369480319275666	0.391218433471480	0	4	6	5	7	8	7	7	8	9	9	10	12	12	12	11	13	13	16	16	16	17	17	25	0	1	2	1	2	3	1	4	2	9	2	3	8	11	16	2	9	0	5	18	16	18	7	19	1	2	1	2	2	1	4	2	2	1	2	2	2	1	1	4	3	1	5	1	2	2	4	5
79000	-182.323285880910106	-180.880357099696454	-1.442928781213650	0.000290713275684	0.000099815918522	0.343348332777536	0.519611971566491	0	5	7	5	7	8	8	8	8	7	9	11	13	12	13	12	13	13	16	15	15	18	14	24	0	1	2	1	2	3	3	1	5	4	2	3	4	11	11	8	9	0	9	18	16	18	2	19	1	2	1	1	1	1	1	3	1	1	2	2	3	2	2	2	3	1	3	1	2	2	4	2
79500	-187.452690704022984	-185.923662354226536	-1.529028349796439	0.000243213981919	0.000067117827142	0.275962042199779	0.653357489839660	1	2	6	6	8	8	7	6	7	10	9	8	12	12	11	11	14	14	15	16	15	17	16	25	0	1	2	2	8	1	3	2	8	8	3	4	4	3	6	6	5	0	5	18	16	20	16	19	1	1	2	2	1	2	1	1	1	2	1	1	3	2	1	1	2	1	4	2	2	1	2	4
80000	-176.061811608752180	-174.553520468109269	-1.508291140642905	0.000364507092779	0.000105342449363	0.288999724421945	0.684378045229423	0	3	7	5	6	9	7	7	8	9	10	10	11	13	12	13	13	14	14	16	17	17	16	23	0	1	5	2	2	5	4	4	8	8	6	3	10	11	12	6	15	0	11	18	19	18	13	23	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	3	3
80500	-170.130808320020321	-168.713662439123851	-1.417145880896476	0.000225691211111	0.000084535140263	0.374561064415397	0.722978592543310	0	5	8	4	6	9	7	7	8	9	9	10	12	12	9	12	13	14	17	16	15	16	17	24	0	1	2	1	4	3	4	5	5	8	8	3	5	11	8	3	10	0	7	18	17	18	21	19	1	2	1	2	1	1	1	1	2	1	1	1	3	2	1	2	2	1	4	1	1	1	1	3
81000	-170.165819777522557	-168.750869024950248	-1.414950752572304	0.000156804487452	0.000059219843904	0.377666767490272	0.528368972803730	1	5	8	6	8	8	7	7	8	9	9	10	12	12	12	12	13	14	17	16	16	18	15	24	0	1	8	1	4	4	2	1	2	5	7	4	2	11	9	6	5	0	15	18	16	18	16	19	1	2	1	3	1	1	1	3	1	1	1	2	3	1	2	2	3	1	3	1	2	2	2	3
81500	-193.578963490483659	-192.211895103349690	-1.367068387133959	0.000164916403954	0.000081723179761	0.495543061829356	0.453920905398233	0	4	6	3	8	9	6	7	6	9	8	11	12	13	11	11	14	13	16	16	15	17	17	24	0	1	2	1	1	3	1	4	4	8	4	6	4	11	10	3	13	0	16	18	5	18	6	9	1	3	1	2	4	2	3	2	2	1	2	1	3	2	1	2	1	1	2	2	2	2	3	9
82000	-192.916266566202864	-191.380946326200615	-1.535320240002247	0.000224313468664	0.000061075864712	0.272279079253529	0.464369350201361	0	2	7	3	7	8	7	7	6	9	10	10	12	12	13	13	13	13	17	16	17	17	16	24	0	1	1	1	1	4	2	2	4	7	7	6	3	11	7	5	8	0	15	18	15	18	3	17	1	1	2	2	4	2	2	2	1	1	1	1	2	2	4	2	3	1	2	2	2	2	3	8
82500	-177.757649377267853	-176.396574609908924	-1.361074767358928	0.000199328505763	0.000116745110643	0.585691997217619	0.629694086957723	1	4	6	5	8	8	6	7	8	9	9	10	12	10	12	12	13	14	17	16	16	17	15	24	0	1	2	1	8	4	2	4	8	4	2	4	10	11	9	12	10	0	15	18	16	18	16	19	1	1	2	1	1	1	1	1	1	2	3	2	1	1	2	1	2	1	3	2	2	2	2	5
83000	-176.041950728820012	-174.680823239767705	-1.361127489052316	0.000212909341805	0.000117681667318	0.552731347158256	0.696772846275441	1	5	7	4	5	9	7	8	6	9	9	11	10	12	12	13	13	14	16	16	17	17	15	23	0	4	2	1	4	3	2	5	5	9	2	6	2	11	9	6	10	0	13	18	16	20	3	15	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	2	2	1	2	1	1	1	4	7
83500	-206.304603696659285	-204.879064717237611	-1.425538979421670	0.000262685170455	0.000095466904950	0.363427081873031	0.373000922824668	0	4	7	4	6	8	7	8	5	10	8	9	12	12	11	12	12	12	17	16	17	16	15	24	0	1	4	1	9	1	9	9	2	7	3	3	7	11	6	3	6	0	7	18	16	18	7	10	1	1	2	2	1	4	1	1	1	1	1	1	2	2	1	2	3	1	3	2	2	3	4	8
84000	-194.028007967753837	-192.507918792778582	-1.520089174975250	0.000197944110178	0.000055702301270	0.281404186364449	0.438149442268630	-2	4	7	6	5	8	7	7	6	9	9	9	13	12	11	12	13	14	16	16	17	17	16	25	0	1	9	2	2	3	4	1	1	4	7	9	4	11	5	9	10	0	13	18	23	18	3	13	1	3	1	1	1	1	1	3	5	2	2	2	4	2	2	3	2	1	2	1	1	2	4	9
84500	-179.380079899883668	-177.801714829423702	-1.578365070459971	0.000238605963862	0.000059609762925	0.249825117360028	0.523844472560739	0	5	4	5	6	8	7	7	6	9	9	9	13	12	12	12	13	12	15	16	16	17	16	24	0	1	1	3	4	4	4	3	4	5	7	2	16	11	8	6	15	0	15	18	16	18	6	22	1	3	3	1	1	2	1	1	1	2	1	2	1	1	3	2	1	1	2	2	2	3	3	5
85000	-184.235916202140373	-182.774868043767981	-1.461048158372395	0.000279288554455	0.000090933173486	0.325588614484035	0.473422069986840	0	3	8	5	7	8	7	8	7	9	9	10	12	13	12	13	13	12	13	15	16	16	16	25	0	1	9	2	4	4	4	7	2	8	4	5	7	11	9	12	9	0	5	18	12	18	6	19	1	1	1	1	1	2	1	1	2	1	2	2	2	3	2	2	2	1	3	2	3	2	5	7
85500	-179.846436796743802	-178.308677532872707	-1.537759263871092	0.000258325590900	0.000069975839760	0.270882336962294	0.668930101704232	0	5	7	5	7	8	8	7	6	8	10	11	12	11	11	13	13	13	17	17	16	17	17	24	0	1	4	1	9	4	9	9	4	9	7	6	7	2	10	3	11	0	7	18	16	18	3	19	1	3	1	3	1	1	1	1	1	1	1	1	2	2	1	3	1	1	4	2	1	2	4	3
86000	-194.482861878569906	-192.846116938980572	-1.636744939589327	0.000263553232749	0.000059334635994	0.225133402367989	0.422314808170794	0	4	6	4	7	7	7	7	6	9	7	9	12	13	12	12	14	12	15	15	13	18	16	25	0	1	4	1	4	2	4	9	4	9	2	3	8	13	9	3	13	0	12	18	12	18	16	13	1	2	1	2	2	2	2	1	1	1	1	3	3	1	2	2	1	1	3	2	3	2	2	6
86500	-178.913487397918033	-177.545098713454223	-1.368388684463803	0.000272701525652	0.000133247485262	0.488620241281916	0.392992462104456	1	3	6	4	7	8	8	8	7	9	10	10	12	12	11	12	11	13	15	16	16	18	17	24	0	1	4	2	4	3	3	2	2	7	4	3	12	8	5	7	10	0	10	18	12	20	7	21	1	1	1	1	1	1	1	3	2	1	2	3	1	2	2	2	1	1	2	2	4	1	4	5
87000	-197.686667455842411	-195.912272847136535	-1.774394608705888	0.000362768763221	0.000066316280307	0.182805927715193	0.405748181746290	1	3	7	5	8	5	7	7	8	9	9	10	12	13	12	11	14	14	15	17	17	16	17	22	0	1	6	2	8	1	2	4	4	5	4	7	4	5	10	1	5	0	15	18	3	18	17	11	1	1	1	1	1	1	3	1	3	1	3	2	3	2	2	4	3	1	2	1	5	1	2	6
87500	-182.713414204093880	-181.137885767937632	-1.575528436156237	0.000227420893645	0.000057122704861	0.251176151608938	0.489685961957190	1	3	7	5	6	7	4	8	8	9	8	10	12	11	12	11	13	13	16	16	16	17	17	25	0	1	2	2	4	7	1	5	5	9	4	3	4	11	8	4	16	0	12	18	16	18	4	23	1	1	2	2	1	1	2	1	1	1	2	2	3	2	3	3	1	1	2	2	4	2	7	4
88000	-184.866979275877497	-183.205291824904521	-1.661687450972979	0.000235985132008	0.000050990717551	0.216075975284053	0.581531726694847	0	3	7	5	8	8	7	8	7	9	9	10	12	11	12	12	13	13	17	16	16	18	16	22	0	1	4	2	3	9	4	7	2	5	7	3	9	4	2	8	10	0	5	18	13	18	3	19	1	1	1	1	1	1	1	1	2	1	1	1	4	2	4	2	3	1	4	1	1	2	5	2
88500	-165.741698716309372	-164.232667862274212	-1.509030854035166	0.000280128548391	0.000080819521976	0.288508695170023	0.587231714185379	0	3	6	5	8	9	7	6	7	10	8	10	12	12	12	12	13	14	16	16	16	17	16	25	0	1	4	2	8	4	4	2	8	5	8	3	7	11	7	12	10	0	15	18	16	18	12	19	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	3	2	3	4
