step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56
29000	-341.919679437299237	-348.775167388258637	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679787522785025	-1	1	4	2	7	10	8	8	10	10	10	11	12	11	12	11	12	13	13	13	13	15	13	15	16	14	15	13	17	15	16	17	16	20	18	18	18	21	20	22	21	24	21	19	21	24	23	25	27	26	26	29	28	29	31	31	0	1	4	2	4	7	5	5	5	8	0	8	9	7	10	11	12	9	7	9	14	9	17	7	20	21	23	12	18	21	17	22	9	35	31	33	33	35	33	31	35	24	31	35	35	36	37	47	47	47	47	50	48	50	50	54	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	3	2	1	2	1	3	2	1	2	1	2	1	2	1	4	1	1	1	1	1	2	4	2	3	3	1	1	4	2	1	2	2	1	1	2	2	2	2
29500	-331.059447867869039	-337.914935818828440	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626596450057049	-1	1	3	2	5	8	10	10	8	10	10	11	11	10	12	12	12	12	12	13	12	13	13	14	14	14	14	17	15	16	18	16	16	21	19	17	19	21	20	23	20	23	20	23	22	23	23	24	27	26	26	29	29	31	31	28	0	1	4	2	3	5	6	9	5	9	0	9	6	9	10	11	7	9	9	13	14	18	17	7	13	21	17	19	13	21	17	20	9	35	31	13	33	35	36	35	31	31	31	35	35	36	37	47	47	47	48	50	50	56	49	50	1	1	1	1	1	2	2	1	2	1	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	2	2	3	1	4	1	1	2	2	1	2	2	1	2	1	2	2	3	2	1	3	2	1	1	1	2	2	1
30000	-321.254012151357642	-328.109500102317043	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769939242386023	-1	1	2	4	6	9	10	8	10	10	9	12	12	10	12	12	12	12	14	14	12	14	13	14	15	15	15	16	17	16	17	17	17	20	18	16	18	21	19	22	20	23	22	20	23	24	24	26	26	27	26	29	28	31	31	31	0	1	2	3	4	5	5	5	8	8	0	14	9	5	10	11	7	9	12	13	14	13	17	14	6	21	24	19	25	21	17	22	13	35	31	20	33	35	36	34	35	43	31	35	34	39	37	47	47	48	47	50	50	50	53	53	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	2	2	2	2	3	1	1	1	1	1	1	2	1	2
30500	-323.163728008554529	-330.019215959513929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589759681297700	0	2	2	3	6	8	9	9	10	10	9	11	12	10	12	12	13	12	12	14	13	14	14	14	15	13	15	16	17	15	17	15	16	20	19	16	18	22	20	23	22	24	21	22	22	24	24	26	26	26	26	29	27	31	31	31	0	1	1	3	3	5	5	5	8	8	0	7	9	7	10	11	12	7	7	9	7	5	17	26	13	14	17	14	18	26	17	13	22	23	27	32	33	34	36	22	35	40	31	35	31	39	37	47	47	47	47	50	50	50	53	52	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	4	1	1	1	2	1	3	2	1	2	3	1	2	2	1	1	1	2	3	2	1	2	2	3	2	2	1	1	1	1	1	1	2	2	1
31000	-310.781412047969241	-317.636899998928641	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691138075148736	0	2	4	3	6	8	9	8	10	10	8	11	12	10	12	10	12	13	13	11	12	14	14	13	15	15	15	16	16	17	17	14	16	20	18	17	17	21	19	22	22	23	22	22	22	22	24	25	27	26	26	30	28	28	31	32	0	1	4	2	4	5	5	5	6	8	0	7	9	7	10	11	12	20	7	9	14	13	17	14	9	21	23	19	9	24	23	20	32	31	31	32	33	35	36	34	34	23	31	31	34	36	37	47	47	47	47	53	50	50	53	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	2	2	1	1	1	2	1	2	1	1	1	4	2	2	1	3	4	1	2	1	1	1	2	1	2	2
31500	-332.202388729573215	-339.057876680532615	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704008009184365	-1	2	4	3	6	8	9	9	9	11	10	11	11	10	12	11	12	12	13	14	13	14	13	14	15	15	14	16	16	17	17	14	16	19	18	17	19	21	19	22	21	23	22	21	21	21	24	26	27	27	26	30	28	29	31	31	0	1	4	2	3	3	6	5	6	8	0	7	9	7	6	11	7	7	18	13	14	18	12	14	18	21	23	19	18	21	20	18	20	35	31	29	18	35	36	34	35	43	31	35	35	36	37	47	48	47	47	50	50	50	50	54	1	1	1	1	2	2	1	2	1	1	1	2	1	1	2	1	2	2	1	2	2	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	2	2	1	2	2	1	2	2	1	1	3	1	2	1	1	1	2
32000	-320.177174675149445	-327.032662626108845	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613982858818310	-1	1	2	3	7	9	9	9	9	11	9	12	12	10	12	12	13	12	13	13	13	14	14	13	15	14	15	17	17	16	17	16	17	21	19	17	18	20	18	22	21	23	21	22	23	22	24	25	26	26	26	30	28	28	30	32	0	1	2	3	4	5	5	5	5	8	0	7	9	5	10	11	13	5	14	9	14	9	17	14	9	14	17	25	32	21	12	13	32	31	17	32	32	35	32	31	35	31	31	35	40	32	33	47	47	48	47	54	50	50	47	54	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	3	1	1	2	2	1	2	3	2	1	1	1	2	2	4	1	2	3	1	1	1	1	2	1	3	2	1	1	3	4	1	1	1	1	1	1	1	2	2
32500	-319.215504258642738	-326.070992209602139	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.816268398205130	-1	1	2	3	6	9	10	8	10	10	8	11	12	11	12	11	12	13	13	14	13	14	13	14	14	15	15	17	16	17	17	16	16	20	19	17	18	21	20	23	22	24	22	21	22	23	24	25	27	26	26	30	29	28	32	31	0	1	2	3	4	3	8	5	5	8	0	7	9	7	10	11	7	9	7	9	14	10	17	14	13	21	23	19	20	21	17	20	20	31	31	20	33	35	36	34	35	41	28	35	34	36	37	47	47	47	47	54	50	47	53	54	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	2	2	2	1	2	1	1	2	2	1	2	1	1	1	1	1	2	2
33000	-325.583297794124121	-332.438785745083521	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683561409531283	-1	1	2	4	5	8	8	9	8	10	9	11	11	11	12	11	12	11	12	12	13	14	14	14	15	13	14	16	17	16	17	14	16	20	18	17	18	21	20	23	21	23	22	22	21	22	23	25	27	27	26	30	28	29	31	31	0	1	2	3	3	5	5	5	5	9	0	7	9	7	10	11	12	9	7	9	14	20	17	14	20	14	12	17	12	26	17	13	32	27	23	32	33	35	36	34	31	43	31	35	34	36	37	47	47	47	47	53	47	53	53	54	1	1	1	1	1	2	2	2	2	1	1	2	2	1	2	1	1	2	2	2	1	1	1	2	2	2	2	1	2	1	2	1	1	3	2	2	1	2	1	2	2	1	2	2	1	2	2	1	2	3	2	1	2	1	1	1
33500	-319.765112587293004	-326.620600538252404	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676680118458648	-1	1	2	3	6	8	9	8	8	11	8	11	10	11	13	11	13	12	13	13	14	13	12	15	15	15	14	16	16	16	18	17	16	20	17	16	19	20	18	20	21	22	21	22	22	21	24	26	28	26	26	28	26	30	29	32	0	1	2	3	4	5	9	5	5	8	0	7	9	7	10	11	23	9	12	13	14	13	12	14	20	14	17	20	18	21	17	36	18	17	23	20	33	35	36	31	34	43	34	34	35	36	37	47	47	47	47	50	47	52	53	54	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	4	4	1	1	1	2	1	1	1	1	1	3	2	2	1	3	1	1	1	1	1	2	2
34000	-329.133521292834644	-335.989009243794044	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688178466760743	-1	1	3	4	6	8	10	8	9	11	10	8	11	11	13	12	12	12	13	14	13	14	14	14	15	15	15	17	16	15	17	17	16	20	19	18	18	19	20	20	22	24	22	23	22	23	24	26	27	26	26	28	28	30	32	30	0	1	2	3	4	5	12	5	5	8	0	5	8	12	10	11	12	13	12	13	14	9	17	14	13	24	23	19	25	24	17	20	20	31	31	33	33	31	36	23	35	43	31	35	40	36	37	47	47	47	47	50	50	50	50	47	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	2	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	2	1	3	3	1	2	1	1	1	1	3	3	3
34500	-335.516438025552930	-342.371925976512330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661747935129420	-1	1	4	2	7	8	9	9	10	9	10	10	11	10	12	11	12	12	13	14	12	15	13	14	15	14	14	16	17	16	17	16	16	20	18	18	18	20	20	22	21	23	22	22	22	24	24	26	27	23	25	30	29	29	31	30	0	1	4	2	4	5	6	5	5	5	0	7	9	7	10	11	12	13	7	13	14	20	12	12	9	14	17	27	6	24	17	13	20	17	31	32	33	35	36	34	34	43	31	34	34	36	33	50	47	33	47	53	48	50	53	47	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	1	4	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	1	3	5	1	1	3	1	1	2	2	1	2
35000	-324.464072501012197	-331.319560451971597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673597203936284	0	1	3	4	6	8	9	9	8	10	11	11	11	11	12	12	13	12	12	13	13	14	13	14	15	14	14	17	16	16	17	14	16	20	18	18	18	21	20	22	21	23	22	22	23	22	23	25	27	25	27	29	28	28	32	32	0	1	2	3	4	3	5	6	4	8	0	7	8	9	10	11	14	13	12	6	14	20	7	14	18	14	12	7	13	21	17	13	32	35	23	32	33	35	36	34	35	43	31	35	40	36	37	47	50	37	50	50	50	50	53	54	1	1	1	1	1	3	2	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	4	2	1	2	2	1	1	3	2	1	1	1	2	2	1	3	2	1	2	2	1	1	3	1	2	2	2	1	3
35500	-308.157367456051190	-315.012855407010591	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.783073043907351	0	1	3	4	7	10	9	8	10	10	9	10	12	10	13	11	11	12	12	13	13	14	13	14	15	15	15	16	17	15	17	17	15	19	19	18	18	21	18	22	21	23	22	23	21	22	24	25	27	26	26	29	28	30	31	31	0	1	2	3	3	8	5	5	8	8	0	7	9	7	10	11	12	9	12	9	14	13	17	14	20	14	23	19	9	21	17	33	20	31	23	13	33	35	32	34	35	43	31	35	34	36	36	47	47	47	48	50	50	53	53	54	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	2	1	2	1	3	3	1	2	1	1	1	3	4	2	1	1	2	1	1	2	2	1	2	2	1	2	1	1	1	2	1	2	1
36000	-330.349225334536413	-337.204713285495814	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538826786231719	-1	0	4	3	6	9	8	8	9	11	9	10	12	11	12	11	13	13	14	13	13	13	14	14	15	12	15	16	17	17	16	16	17	20	18	17	19	21	19	23	20	23	21	22	22	23	24	26	27	25	26	28	26	30	31	31	0	1	2	2	4	5	5	5	5	8	0	7	9	7	10	11	12	9	12	9	12	13	17	7	13	14	17	19	24	21	17	18	13	35	23	20	33	35	36	34	35	43	35	35	34	36	33	47	47	47	47	50	50	52	47	52	1	1	2	1	1	2	2	1	1	3	1	1	2	1	1	1	1	3	2	2	2	1	1	2	2	1	1	2	2	2	2	2	2	1	2	3	1	1	1	2	2	1	1	2	1	3	3	1	2	1	1	1	1	1	3	2
36500	-332.610839008244568	-339.466326959203968	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713666649540010	-1	1	4	3	6	8	9	8	10	10	8	10	11	11	12	10	12	13	13	13	13	15	13	13	16	14	15	16	17	16	17	16	17	19	17	17	19	22	19	20	21	23	21	23	22	22	23	25	27	27	26	30	27	29	31	31	0	1	4	2	3	5	5	5	5	8	0	7	8	12	10	11	7	9	12	13	17	20	17	12	20	14	17	19	10	24	17	20	32	35	27	32	33	40	36	34	40	43	31	35	40	36	37	47	48	47	47	53	47	50	53	54	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	2	1	1	1	2	1	2	3	2	2	2	4	2	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	3	2	1	2	2	1	1	3	1	2	2
37000	-312.766999055667839	-319.622487006627239	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.740934747357479	-2	1	4	3	6	8	9	8	9	10	10	11	11	10	13	12	12	12	13	13	14	14	13	14	15	15	14	17	17	16	17	14	15	20	18	17	19	20	19	21	21	23	20	21	22	21	23	25	28	26	26	28	28	30	31	32	0	1	4	2	3	5	6	5	8	8	0	7	9	7	10	11	12	12	12	13	14	13	12	14	20	24	23	19	18	24	17	9	32	35	31	20	33	35	36	34	35	43	31	35	34	39	37	47	47	48	47	50	48	52	53	54	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	2	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	2	2	1	2	1	1	2	2	1
37500	-309.140447221547277	-315.995935172506677	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683643313913258	-1	1	4	3	6	9	9	9	10	11	10	10	12	10	13	12	13	11	12	13	13	14	14	14	15	13	15	16	17	16	17	15	16	19	19	18	18	21	19	23	21	23	19	23	22	23	24	25	27	26	25	29	28	30	32	32	0	1	4	2	3	5	5	5	5	6	0	7	9	7	10	11	12	6	7	9	14	13	17	14	20	14	17	7	18	26	23	20	20	27	27	32	33	35	36	45	35	43	17	35	35	39	37	47	48	47	47	50	50	52	53	54	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	1	2	2	2	1	1	2	1	2	1	3	3	1	2	1	2	2	2	1	2	1	1	1	1	2	3	2	2	2	2	1	1	1	1	1	1	1	2	2
38000	-326.982750682628478	-333.838238633587878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666716717232874	-3	1	3	4	7	9	9	8	9	10	9	12	12	11	13	11	13	12	13	14	13	14	13	13	16	14	15	16	18	16	18	16	16	21	19	17	19	21	16	23	21	23	22	21	21	22	24	25	26	26	26	28	28	31	31	29	0	1	2	3	4	5	8	5	8	8	0	7	8	7	10	11	7	9	7	12	12	13	7	7	20	14	17	19	20	26	23	13	20	35	23	39	33	31	20	34	35	31	31	35	31	36	37	47	47	48	47	50	50	56	53	52	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	2	1	1	1	2	2	1	2	1	2	1	1	3	2	1	1	3	1	1	2	1	1	2	3	2	1	1	2	2	1	1	1	2	1	2	2	2	1
38500	-354.652983923628085	-361.508471874587485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620745155279099	-1	1	2	3	5	10	9	8	9	9	10	12	11	11	11	12	12	12	13	13	14	14	14	15	16	14	14	17	18	17	16	17	14	18	17	17	16	22	20	21	21	23	19	20	21	21	23	25	27	27	26	29	29	28	31	31	0	1	2	3	4	5	5	5	8	5	0	6	9	7	10	11	7	6	17	9	14	6	17	14	20	14	17	19	12	21	23	13	9	17	23	22	33	34	36	35	43	34	17	34	35	36	37	47	47	47	47	47	49	47	50	54	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	2	1	1	2	2	2	1	2	1	1	1	2	2	1	1	2	2	3	2	1	1	1	1	2	2	2	4	1	2	2	2	1	2	1	1	3	1	2	2	2
39000	-334.784513848301856	-341.640001799261256	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640309898058816	-1	2	3	4	6	8	9	10	9	10	10	12	11	11	12	12	12	13	13	12	14	15	14	15	15	15	14	16	15	17	18	16	15	19	17	17	18	20	19	22	21	21	19	22	22	23	24	26	26	26	26	29	28	30	31	31	0	1	2	3	4	5	5	6	5	6	0	7	9	7	10	11	7	13	17	9	14	18	17	14	20	21	8	19	20	14	24	33	12	35	23	33	33	35	36	34	35	43	23	41	43	36	37	47	47	47	47	50	50	52	53	52	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	2	2	1	2	1	2	3	1	1	3	1	2	2	2	1	1	2	3	2	2	1	1	2	3	1	1	1	1	2	1	1	1	2
39500	-326.616576363951992	-333.472064314911393	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645064108707168	0	2	4	3	5	9	9	9	8	10	9	11	11	10	12	10	12	13	13	12	14	14	14	13	15	14	14	16	17	16	16	17	17	20	18	17	18	21	19	22	21	23	22	23	21	23	23	25	27	25	25	28	29	30	31	31	0	1	4	2	4	9	5	5	5	5	0	7	9	7	10	11	12	9	7	9	12	8	17	14	9	24	17	17	25	21	17	25	13	35	23	25	33	35	36	35	35	23	31	40	31	36	33	47	47	47	47	47	47	47	52	53	1	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	1	3	3	2	2	3	1	2	3	1	1	2	1	1	2	1	3	1	2	1	1	2	1	2	2	4	2	1	2	2	4	1	2	1	1	3	2	3	2	1
40000	-323.152686377377790	-330.008174328337191	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.827467528559376	-1	1	4	2	7	9	9	10	9	10	10	11	12	10	12	12	11	10	13	13	12	15	14	14	15	14	14	17	15	16	17	15	15	19	19	16	18	21	19	20	21	22	22	22	22	23	23	25	28	27	27	30	29	31	32	32	0	1	4	2	3	5	5	9	5	5	0	7	5	7	10	11	7	9	12	9	14	20	17	14	13	21	7	19	9	24	17	13	13	23	31	29	33	34	36	17	40	40	34	40	35	39	37	47	48	48	48	50	48	53	53	54	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	2	1	1	2	2	1	1	3	2	2	1	3	2	2	2	1	1	1	1	1	4	1	1	2	2	1	2	2	1	2	1	1	2	2	1	2	1
40500	-307.565724135487812	-314.421212086447213	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690285032903075	-1	2	3	4	6	9	9	8	9	10	10	11	11	10	12	12	11	12	13	13	13	14	14	13	15	14	14	16	17	17	18	14	16	20	18	18	19	20	19	22	21	21	22	23	22	23	24	26	28	26	26	29	28	31	31	32	0	1	2	3	3	5	8	5	8	8	0	7	9	7	10	11	7	9	7	13	12	13	17	12	13	21	12	19	20	21	17	13	32	35	23	25	33	35	36	34	31	31	42	45	23	36	37	47	37	47	47	50	50	52	53	54	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	2	2	2	1	2	2	2	2	3	1	1	1	2	1	2	1	1	2	2	1	1	1	5	2	2	1	4	1	1	2	1	1	2	1
41000	-305.799895235109261	-312.655383186068661	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665683423051107	-1	1	4	3	7	6	10	9	10	10	10	9	12	10	12	12	12	13	14	14	12	14	13	14	14	13	15	15	16	16	18	14	16	20	18	17	17	21	19	22	22	24	22	21	22	22	23	25	27	27	27	29	28	28	32	31	0	1	4	2	6	4	12	5	8	8	0	5	9	12	10	11	7	13	7	9	14	13	17	14	9	14	23	24	20	26	7	13	20	35	23	32	33	35	36	34	35	43	31	35	34	36	33	47	47	47	48	50	48	50	53	54	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	1	1	1	2	3	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	2	1	2	2	1	1	1	1	2	2
41500	-350.295765808214924	-357.151253759174324	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650516798890485	-2	0	4	3	6	8	10	8	9	11	8	9	11	11	12	11	12	12	13	13	14	15	13	14	13	15	13	16	17	17	17	15	16	19	16	16	18	21	20	22	21	23	22	21	21	24	24	26	27	27	27	29	28	29	31	31	0	1	4	2	4	5	5	5	6	8	0	5	9	7	7	11	7	13	12	13	14	8	17	14	12	21	7	19	25	24	17	25	25	31	7	32	33	35	36	34	34	45	34	34	23	39	37	47	47	47	47	47	50	50	50	54	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	1	3	1	3	2	1	1	2	4	2	2	1	1	1	3	1	1	2	3	1	1	1	1	1	5	2	2	1	2	1	2	2	1	1	3	1
42000	-305.534083081995675	-312.389571032955075	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.792243733169802	-2	1	4	3	6	8	8	8	9	10	10	10	11	11	12	12	11	12	12	13	13	13	12	14	13	15	13	17	15	17	17	15	17	19	18	17	18	22	19	20	21	24	22	22	23	23	24	25	27	26	27	28	29	30	32	32	0	1	4	2	3	5	5	5	6	8	0	7	9	12	10	11	12	13	12	9	14	9	17	14	13	21	17	20	13	21	17	25	32	31	31	32	33	40	32	35	31	43	40	34	40	39	37	47	48	48	47	50	50	52	53	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	1	1	4	2	1	2	1	1	1	1	2	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1
42500	-329.353039506250127	-336.208527457209527	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531997799179557	-1	1	4	3	6	9	9	8	10	11	10	11	10	11	12	11	13	12	13	13	13	15	14	14	14	15	14	16	16	16	16	15	15	19	16	18	18	21	19	22	21	22	23	23	22	23	23	25	27	25	26	28	27	29	32	32	0	1	4	2	3	8	5	5	5	8	0	7	5	7	10	11	7	13	13	9	14	20	17	7	20	21	17	24	18	24	24	9	13	27	23	32	33	34	36	35	35	31	42	34	27	39	37	47	47	47	47	50	50	52	53	54	1	1	1	1	2	1	2	1	2	2	1	2	3	1	1	1	2	1	2	1	1	1	1	3	1	1	1	1	2	1	1	3	2	2	1	1	1	2	1	3	3	2	1	2	4	2	3	2	2	1	1	2	1	1	3	2
43000	-331.648015274008685	-338.503503224968085	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566611645194798	-1	0	3	2	7	8	9	9	8	10	10	11	10	11	12	11	13	13	13	14	14	15	12	14	15	14	15	17	16	16	17	17	16	17	18	17	18	21	20	23	21	24	22	22	22	23	24	26	26	27	26	30	28	28	31	32	0	1	4	2	3	5	5	5	5	5	0	7	9	7	10	11	12	9	12	9	14	18	12	14	18	14	17	19	6	26	17	22	22	27	34	29	33	35	36	35	31	31	31	29	35	39	37	47	47	47	47	54	50	50	53	54	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	3	1	2	5	2	2	1	1	1	1	1	1	1	2	4	2	4	2	2	2	1	3	1	2	1	1	1	1	1	1	2
43500	-313.338217369028087	-320.193705319987487	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.758808507082548	-2	1	4	2	6	7	9	9	9	11	8	11	11	11	13	12	12	12	13	13	13	15	14	14	14	14	14	16	17	17	17	15	17	20	19	17	19	21	19	20	22	23	22	22	22	22	23	25	28	26	26	30	28	29	32	32	0	1	4	2	3	5	5	6	6	8	0	7	9	7	8	11	7	9	7	13	14	12	17	14	18	21	17	24	22	21	17	20	32	31	23	32	33	40	36	23	40	43	40	40	34	36	37	47	47	47	48	49	50	47	53	52	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	3	2	1
44000	-305.679778399668123	-312.535266350627523	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634891033417241	0	1	2	4	6	6	9	10	10	10	10	11	11	11	12	12	12	13	13	13	13	14	13	14	15	14	14	17	17	17	17	15	16	20	18	17	19	21	19	22	21	23	22	22	22	23	22	26	27	25	26	30	28	30	31	32	0	1	2	3	4	4	6	5	6	5	0	7	8	7	10	11	12	13	7	13	14	20	17	14	20	14	23	19	20	21	19	20	13	23	23	32	33	34	36	31	35	43	34	34	34	36	37	47	47	47	47	50	50	50	50	52	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	1	2	3	2	1	2	1	1	2	2	1	1	1	1	3	1	1	2	2	2	1	2	2	2	1
44500	-320.190670051636857	-327.046158002596258	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646296128597614	0	1	3	4	7	10	9	9	8	10	10	11	11	10	13	11	11	12	13	14	13	15	13	13	16	14	14	15	17	17	18	17	16	18	19	17	18	21	19	23	22	24	22	22	20	22	24	26	28	26	26	28	28	30	30	32	0	1	2	3	3	9	9	5	5	8	0	7	9	7	10	11	7	9	7	13	14	8	17	14	26	14	23	19	25	26	23	20	18	23	31	13	33	35	36	35	35	43	31	31	31	36	37	47	47	47	47	50	50	52	53	54	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	3	1	2	1	3	1	1	1	1	2	1	2	1	1	3	1	1	1	2	1	2	2	2	1	3	2	2	2	1	2	1	1	1	1	2
