step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
27500	-278.901343504442195	-277.504514436685838	-1.396829067756381	0.000249344048154	0.000101589229376	0.407425924652941	0.217482262073348	-1	0	5	4	7	7	8	8	8	10	10	11	12	12	13	15	15	16	19	18	22	18	26	29	31	31	34	34	0	1	1	1	2	1	2	2	2	2	2	1	2	11	8	14	2	2	2	3	3	7	19	0	23	19	20	21	1	1	3	3	5	4	4	3	4	4	3	5	4	1	2	1	7	7	13	8	8	5	5	1	2	6	7	5
28000	-266.776724282424937	-265.304782153685551	-1.471942128739410	0.000313731716101	0.000099165025977	0.316082247626914	0.266763741937660	0	1	4	4	7	6	8	9	9	9	11	13	13	13	12	14	16	16	18	17	22	21	25	30	29	31	34	33	0	1	1	1	2	4	2	1	5	2	6	5	5	6	4	1	9	2	17	9	5	11	16	0	22	21	21	21	1	1	3	2	2	1	4	5	1	4	3	3	3	3	4	7	3	7	1	5	9	5	5	1	4	6	7	4
28500	-275.549377834434438	-274.136538982238221	-1.412838852196228	0.000293028707317	0.000111567686748	0.380739784062340	0.203425774893050	0	1	3	6	7	8	7	7	9	11	11	12	13	11	14	15	14	15	18	17	19	20	25	30	30	32	34	34	0	1	2	3	3	1	2	3	2	3	3	2	1	3	2	9	3	4	10	3	3	2	22	0	22	13	20	20	1	1	1	2	1	4	2	3	2	4	5	4	7	5	6	3	4	4	4	6	7	11	4	1	6	9	7	8
29000	-291.452527558495490	-289.980096057872572	-1.472431500622909	0.000325906623132	0.000102879856182	0.315672799753392	0.227633998360518	-1	1	5	5	5	8	9	8	9	9	11	11	13	11	13	14	17	16	18	16	21	20	24	29	31	32	33	35	0	1	2	1	1	2	1	2	1	1	2	5	3	3	5	4	2	5	6	5	2	2	17	0	17	20	20	17	1	1	2	3	2	3	4	4	5	5	5	3	3	3	5	5	8	5	5	6	7	5	2	1	7	9	11	13
29500	-273.932939438025812	-272.539035617627519	-1.393903820398293	0.000277925970493	0.000114821083435	0.413135495150699	0.206818887590462	0	1	4	5	6	6	7	9	8	10	12	12	11	12	14	15	16	16	17	15	21	20	25	28	30	32	34	35	0	1	1	2	2	2	2	2	1	2	1	2	1	1	1	2	1	2	5	7	7	4	17	0	17	13	16	15	1	1	2	2	3	3	4	3	4	4	4	5	6	6	9	9	7	8	7	3	8	7	5	1	7	11	8	8
30000	-309.461255880080671	-308.016620907748688	-1.444634972332004	0.000333612068320	0.000113946927441	0.341555172194797	0.316365825354745	0	1	5	6	7	8	9	7	5	10	11	12	13	12	13	16	15	16	18	16	21	20	25	30	28	32	34	32	0	1	1	1	1	2	1	2	1	1	4	2	1	2	2	1	3	11	9	3	2	9	13	0	20	13	20	22	1	1	2	3	5	3	3	3	3	6	2	5	7	6	5	6	4	2	7	4	10	8	5	1	5	9	11	3
30500	-270.109995755029388	-268.626280951400929	-1.483714803628440	0.000282344576783	0.000086569195055	0.306608315419449	0.157270990171635	0	1	4	5	5	8	7	9	8	9	12	12	13	12	13	16	16	16	18	18	22	20	26	29	29	30	34	35	0	1	1	2	2	2	2	2	1	2	1	2	1	2	5	4	4	2	6	5	3	17	20	0	10	20	20	20	1	1	2	2	2	5	4	5	4	5	5	6	6	5	5	5	3	6	6	9	9	2	6	1	10	6	9	8
31000	-275.864573841290110	-274.324293331499916	-1.540280509790196	0.000252101570602	0.000067930291877	0.269456043906936	0.239873655370731	-1	1	3	4	7	6	7	8	9	10	10	13	12	13	11	15	16	15	18	16	21	21	26	30	30	30	33	34	0	1	1	1	4	1	2	2	1	2	1	2	1	6	3	11	15	11	6	2	7	15	21	0	20	20	21	21	1	1	2	2	1	2	3	5	6	5	4	6	6	4	4	3	3	3	7	10	12	5	2	1	7	8	5	6
31500	-252.692505749931314	-251.264753669579278	-1.427752080352029	0.000208029983686	0.000075029424722	0.360666397182067	0.280321923975112	0	1	4	4	6	7	8	8	7	11	11	12	14	13	13	15	16	16	18	18	20	19	25	30	27	31	35	35	0	1	1	1	2	2	3	1	1	4	7	3	2	2	11	5	7	2	6	2	10	5	20	0	20	20	20	20	1	1	1	2	3	3	3	3	3	3	2	4	7	4	1	5	5	7	6	10	4	7	3	1	5	7	8	9
32000	-274.299399904617985	-272.859474508675191	-1.439925395942802	0.000330924531683	0.000114689883915	0.346574136801481	0.250074884522771	0	1	4	5	6	7	7	9	8	9	12	12	11	11	10	16	17	16	18	17	21	19	25	28	31	32	35	33	0	1	1	2	2	2	1	2	1	1	2	1	2	2	2	5	3	2	5	3	4	4	21	0	17	17	17	18	1	1	2	4	3	3	3	4	4	6	5	6	5	5	4	5	7	8	7	7	7	6	2	1	7	7	9	8
32500	-274.153994856873226	-272.676865525122935	-1.477129331750277	0.000309055027138	0.000096367470289	0.311813307751242	0.228693476326337	0	1	3	4	6	7	9	8	9	11	12	12	14	12	12	14	17	17	19	18	22	18	25	29	30	31	33	36	0	1	1	1	2	2	4	1	1	2	2	7	3	2	1	7	1	12	3	16	12	7	13	0	23	13	13	25	1	1	1	2	2	4	2	4	5	5	5	2	7	5	7	3	6	3	6	3	5	6	6	1	2	6	8	5
33000	-271.856247488060319	-270.452562388277897	-1.403685099782409	0.000293281530470	0.000115895404457	0.395167756630173	0.234160484687199	-1	1	3	5	5	7	8	7	8	9	11	13	13	11	14	15	13	16	17	16	21	19	25	30	31	32	33	36	0	1	2	2	2	2	3	1	4	3	2	2	3	6	3	1	5	2	6	2	3	6	20	0	16	20	20	12	1	1	1	3	2	2	4	5	2	4	4	7	4	2	7	9	4	7	4	8	8	5	3	1	8	8	10	9
33500	-282.565266551775551	-281.081079756668487	-1.484186795107071	0.000265727257580	0.000081377374802	0.306243986948628	0.258242159162846	-1	1	5	5	6	7	8	9	9	10	10	11	12	12	13	15	16	16	16	17	21	20	24	28	28	32	34	35	0	1	1	2	1	1	2	1	1	2	2	2	3	3	4	4	4	2	4	2	11	14	17	0	17	20	20	20	1	1	4	2	3	5	4	5	5	6	3	5	4	3	3	4	6	6	7	10	5	4	4	1	4	8	8	5
34000	-279.827257276381147	-278.359691562577780	-1.467565713803367	0.000348411835429	0.000111425226496	0.319808959298542	0.271891108183538	0	1	5	4	6	8	8	9	8	7	12	12	11	12	13	15	15	16	19	18	21	20	24	30	30	31	35	34	0	1	2	2	4	2	1	2	2	2	2	1	2	5	1	7	1	1	7	4	4	14	17	0	20	19	18	16	1	1	2	1	2	4	3	5	3	2	5	8	4	2	6	5	8	7	6	7	7	4	4	1	7	8	10	9
34500	-265.515200642242291	-264.139974385641324	-1.375226256600976	0.000265742347096	0.000122478819878	0.460893121539801	0.248313793240737	-1	1	4	5	7	6	9	8	8	10	11	13	13	13	13	16	16	15	17	17	21	20	26	29	30	31	33	35	0	1	2	1	2	2	1	2	1	6	3	2	1	2	6	6	2	6	6	2	7	5	17	0	20	20	20	20	1	1	1	3	3	2	5	3	5	2	5	5	7	8	5	6	7	5	5	8	4	7	5	1	7	7	6	10
35000	-243.666996269302899	-242.269656516108995	-1.397339753193902	0.000263396306111	0.000107060370565	0.406461169277806	0.169324058652620	0	1	4	5	6	7	8	8	8	11	11	13	13	11	13	16	17	17	19	18	21	20	25	30	30	31	32	35	0	1	2	1	1	1	3	2	1	1	2	1	3	7	1	7	14	1	7	2	3	7	20	0	20	18	20	20	1	1	1	3	3	5	2	3	5	5	5	6	3	2	6	4	3	10	4	9	8	6	3	1	6	6	6	10
35500	-256.466248298326320	-255.015587761817272	-1.450660536509036	0.000226370659719	0.000075932844633	0.335435894064561	0.284201899711937	0	1	5	5	6	7	8	7	7	9	11	12	11	12	13	15	16	16	18	17	21	20	24	29	30	32	33	35	0	1	1	2	4	2	2	1	2	2	2	4	2	1	2	3	8	8	4	2	1	16	21	0	20	21	21	21	1	1	3	2	1	2	3	2	3	3	5	3	4	6	6	3	5	5	6	8	11	4	1	1	8	7	6	7
36000	-279.362998261875589	-277.848211185625928	-1.514787076249671	0.000286006877822	0.000081442348868	0.284756609658670	0.237628288786834	0	1	4	5	5	8	8	7	7	11	11	13	13	12	13	14	16	16	17	15	20	19	23	29	31	32	34	34	0	1	2	2	2	2	2	2	2	2	1	2	2	2	1	9	4	2	3	4	8	15	18	0	18	19	18	18	1	1	2	2	3	4	4	2	3	3	6	7	5	4	5	5	5	7	6	6	6	3	3	1	9	7	10	8
36500	-265.944913199499126	-264.525095223364588	-1.419817976134542	0.000283963513735	0.000105320491163	0.370894449705323	0.210398186865741	0	1	5	6	6	7	9	9	7	10	12	11	14	12	13	16	16	17	18	17	21	20	25	30	30	29	34	36	0	1	1	2	1	2	1	1	3	2	3	2	5	1	2	2	2	2	4	9	9	3	18	0	16	16	18	18	1	1	1	2	4	3	6	3	1	4	4	6	4	4	6	8	6	8	5	4	5	7	4	1	5	6	7	8
37000	-261.757978850583811	-260.308657787446691	-1.449321063137114	0.000255142701296	0.000085924039942	0.336768559342806	0.212268499429818	-1	1	3	5	5	7	7	8	8	8	10	13	14	12	13	14	17	16	18	17	22	20	24	30	31	30	34	36	0	1	2	2	3	1	2	3	1	3	6	11	3	11	2	1	4	1	1	4	14	8	19	0	18	16	19	19	1	1	1	2	2	4	3	2	4	3	2	2	6	1	7	8	6	9	10	7	6	5	4	1	7	9	10	7
37500	-278.770000219906024	-277.344797777895792	-1.425202442010223	0.000251062032207	0.000091349640203	0.363852866958517	0.209159197562399	0	1	4	4	5	7	9	8	9	8	12	13	13	12	14	13	16	14	17	18	22	20	26	29	30	32	32	36	0	1	1	2	2	2	1	1	4	5	1	2	1	3	2	2	1	2	9	3	10	10	17	0	11	20	11	20	1	1	3	2	2	4	4	5	3	2	8	6	6	5	5	8	10	7	3	8	7	6	6	1	8	8	12	10
38000	-273.055736375541812	-271.572732733859482	-1.483003641682356	0.000298128044197	0.000091572832506	0.307159404452555	0.205184833575132	0	1	4	5	7	6	8	8	9	7	10	13	11	12	14	15	16	17	18	16	21	20	25	29	28	30	35	34	0	1	2	1	2	2	2	3	2	4	1	4	3	3	4	10	6	4	4	1	4	6	11	0	20	20	20	21	1	1	1	2	3	2	3	3	4	1	5	4	4	5	4	5	4	6	6	8	6	7	8	1	5	6	8	5
38500	-266.891255349559344	-265.408814606831470	-1.482440742727874	0.000348459021290	0.000107185104815	0.307597445515041	0.217290428976673	-1	0	4	6	6	6	8	8	8	10	11	11	14	12	14	15	16	17	19	18	19	20	26	30	30	32	34	35	0	1	1	2	2	1	1	5	5	1	8	9	1	9	3	1	2	8	2	11	8	11	17	0	18	19	13	23	1	1	3	3	3	3	3	1	1	4	1	2	8	2	5	7	8	6	8	3	5	5	6	1	6	7	11	5
39000	-265.632135411965407	-264.262357438337460	-1.369777973627970	0.000276577821815	0.000133325305088	0.482053492986238	0.227855835999740	0	1	4	5	7	6	7	7	9	10	11	11	14	12	13	15	15	15	19	17	22	21	25	29	29	31	34	35	0	1	2	2	2	4	1	3	8	2	9	2	2	8	3	4	9	2	6	1	9	7	20	0	21	20	20	20	1	1	2	2	3	1	4	1	1	5	1	4	5	4	4	5	3	7	7	7	6	5	4	1	3	8	6	9
39500	-280.299917272534287	-278.806047812676411	-1.493869459857874	0.000297110751830	0.000088838893585	0.299009352702009	0.199420395246374	-1	1	5	6	7	8	8	8	8	9	11	12	12	11	14	15	17	16	18	17	21	20	25	27	30	30	33	34	0	1	1	2	1	2	2	2	2	3	10	1	4	1	11	1	2	4	10	4	3	7	16	0	14	17	17	20	1	1	3	2	5	3	4	3	5	2	1	6	4	6	3	9	8	4	5	7	8	5	3	1	10	5	5	7
40000	-294.745239709169823	-293.318689059565997	-1.426550649603837	0.000236093084293	0.000085502696520	0.362156717870963	0.189680197516116	-1	0	5	6	6	7	9	8	7	10	10	13	14	12	13	13	15	15	17	18	22	20	25	26	30	28	35	36	0	1	2	1	2	1	1	1	1	4	5	4	3	11	1	5	1	12	10	8	9	4	17	0	23	17	17	17	1	1	3	3	3	3	5	5	4	1	2	3	5	2	5	4	9	1	3	6	6	7	7	1	4	5	9	11
40500	-273.594769857006497	-272.121554422911572	-1.473215434094916	0.000338610788754	0.000106669124743	0.315019864356157	0.126526259227901	-1	1	3	6	7	7	8	9	8	10	10	13	12	13	13	14	16	17	19	17	21	20	26	29	27	31	35	34	0	1	2	1	2	2	1	2	2	2	1	1	1	3	3	2	2	3	5	2	3	3	16	0	19	17	11	17	1	1	1	5	4	3	5	5	4	4	6	6	7	7	5	7	9	5	7	6	8	7	6	1	3	7	12	11
41000	-271.159280654308020	-269.770981616627921	-1.388299037680089	0.000226488941512	0.000096276217779	0.425081318039171	0.207811084086060	0	1	5	5	6	6	9	5	8	9	11	13	13	12	14	15	15	17	19	17	21	21	25	29	30	31	34	35	0	1	1	2	3	2	2	2	1	5	1	1	4	2	9	5	1	4	15	4	9	6	22	0	17	17	12	17	1	1	2	2	1	3	4	2	3	1	4	9	4	5	3	6	8	6	2	5	6	8	1	1	7	7	9	9
41500	-273.153958629245608	-271.681636970883801	-1.472321658361802	0.000283472505418	0.000089510576105	0.315764578201425	0.258847103563070	0	1	5	3	6	7	9	8	8	10	10	13	12	12	13	15	16	17	17	18	20	19	25	30	29	32	35	36	0	1	2	2	1	1	4	1	4	2	2	4	2	1	4	1	1	3	3	1	9	4	20	0	9	20	20	17	1	1	1	1	3	3	3	3	4	4	3	4	5	6	5	7	8	5	4	9	5	6	4	1	11	8	8	10
42000	-286.103038834583401	-284.693091248585915	-1.409947585997483	0.000313026618607	0.000120544069839	0.385092074197378	0.264963924004694	0	1	5	4	6	7	8	7	9	10	11	11	12	13	13	15	17	14	19	16	20	19	26	27	28	32	35	34	0	1	1	1	2	2	4	1	4	2	3	1	2	2	2	4	6	1	5	1	7	4	17	0	16	20	20	10	1	1	2	1	2	3	2	3	3	6	4	5	6	6	7	7	6	5	7	9	4	6	5	1	5	9	13	12
42500	-269.517880279276028	-267.935631930667171	-1.582248348608867	0.000348663136870	0.000086468954590	0.248001424430702	0.213495552659903	0	1	4	3	7	6	9	9	8	9	12	13	14	12	14	15	17	15	19	18	20	20	24	29	29	29	34	33	0	1	1	2	2	1	3	1	4	1	3	4	4	1	2	4	4	3	4	4	2	3	19	0	20	19	21	19	1	1	2	1	3	3	3	4	3	5	3	7	5	7	7	5	6	4	9	7	10	6	2	1	7	4	7	9
43000	-277.568352893997826	-276.165599688166594	-1.402753205831251	0.000289956405185	0.000115040762562	0.396751927201717	0.213619391476760	0	1	4	6	7	8	9	7	8	11	12	12	13	12	14	13	15	15	18	17	20	19	25	30	29	31	34	33	0	1	1	1	1	8	1	4	1	8	3	4	3	6	1	3	1	2	4	2	2	1	21	0	20	19	18	21	1	1	2	3	4	1	4	1	4	3	4	2	5	2	5	4	7	7	8	8	10	9	4	1	4	8	7	6
43500	-275.401760601981721	-273.990318775330991	-1.411441826650757	0.000321176949119	0.000122953298131	0.382821053839987	0.234778160262035	0	1	3	5	6	8	8	8	8	10	12	13	14	12	13	15	15	17	17	18	21	21	25	29	28	31	35	35	0	1	1	3	3	5	3	1	4	1	3	7	2	3	1	6	2	2	6	2	6	9	15	0	17	20	22	23	1	1	2	1	2	1	3	4	2	4	4	3	6	3	8	5	7	7	4	9	7	6	6	1	5	7	7	7
44000	-276.207325333222684	-274.832899626893379	-1.374425706329283	0.000270941514362	0.000125624343086	0.463658525648167	0.248325689084064	0	1	5	6	5	6	8	9	9	10	12	12	12	12	13	13	17	17	19	17	22	20	23	30	30	31	33	36	0	1	2	1	1	2	2	3	2	2	1	2	7	2	2	3	2	1	6	3	7	4	17	0	18	18	21	21	1	1	2	3	2	3	2	2	5	5	6	4	2	4	7	4	7	7	6	6	7	7	4	1	6	6	3	8
44500	-275.157208167642352	-273.581857442125795	-1.575350725516550	0.000296661862830	0.000074539654716	0.251261331688700	0.223670569753954	0	1	4	5	7	7	8	9	8	10	11	12	13	12	13	15	15	16	18	18	21	21	25	30	29	32	33	35	0	1	1	2	2	1	1	2	2	3	3	1	2	1	4	1	5	3	6	17	20	15	18	0	18	18	18	18	1	1	3	2	4	3	4	4	4	3	4	6	5	5	4	7	4	7	6	2	2	5	4	1	7	7	9	11
45000	-297.292684886893312	-295.759273347053181	-1.533411539840141	0.000291035199284	0.000079564370760	0.273384013191081	0.229196305027680	0	1	5	4	6	7	8	8	8	11	11	13	12	13	13	15	16	17	17	18	22	20	23	29	31	30	33	35	0	1	2	1	4	1	2	2	1	2	7	1	2	2	2	4	5	4	4	4	9	3	16	0	17	19	21	19	1	1	3	2	1	4	4	5	4	6	1	6	6	5	4	7	5	7	7	6	7	7	4	1	6	6	6	5
45500	-285.395933996301096	-284.004467954285076	-1.391466042016039	0.000337986781055	0.000141330671090	0.418154433877240	0.201278297850885	-1	1	2	5	6	7	7	9	8	11	9	13	13	13	13	15	17	17	18	15	22	19	25	30	31	31	34	36	0	1	1	2	1	2	3	2	2	3	3	1	1	2	3	7	6	1	2	2	5	3	12	0	12	15	15	21	1	1	1	2	3	3	3	4	5	4	3	7	6	5	5	5	6	8	8	5	10	6	5	1	8	9	11	8
46000	-255.627629691203566	-254.229462409616218	-1.398167281587357	0.000292208760058	0.000118320249536	0.404916846135235	0.199273567144162	0	1	3	5	6	7	8	8	8	11	11	13	12	13	14	15	17	16	19	17	21	20	26	30	31	31	33	34	0	1	2	1	1	1	3	3	2	3	1	2	3	2	2	7	4	3	6	3	5	6	21	0	18	18	18	12	1	1	1	3	3	3	2	3	4	4	5	7	4	6	5	4	6	7	6	7	7	6	2	1	8	7	10	11
46500	-287.682772841493602	-286.133573635235621	-1.549199206258003	0.000370865278168	0.000098111575571	0.264547751828920	0.201076407174353	-1	0	5	5	6	7	9	9	8	11	11	12	12	12	12	15	15	17	19	16	21	19	24	29	30	32	33	35	0	1	2	1	2	5	4	1	4	1	6	6	4	2	2	2	6	2	7	5	3	14	21	0	21	16	21	16	1	1	3	2	3	1	2	6	2	7	2	3	4	5	6	8	4	6	4	4	7	3	2	1	4	10	8	9
47000	-284.238206478805466	-282.789693843039231	-1.448512635766255	0.000321486828298	0.000108527634316	0.337580344708815	0.201156424944373	-1	1	4	5	6	6	8	8	8	9	11	10	13	12	13	15	16	16	17	16	21	21	25	29	30	28	33	36	0	1	2	1	3	1	2	2	1	1	1	4	4	6	1	11	16	2	1	14	14	14	18	0	18	18	15	18	1	1	2	2	1	3	4	4	3	5	4	2	4	2	6	2	1	7	7	2	5	4	4	1	7	9	7	13
47500	-263.923279575152890	-262.427371071245261	-1.495908503907621	0.000219747708451	0.000065383978097	0.297541114570760	0.191629973570175	-1	1	4	5	7	7	8	8	8	11	11	12	12	12	13	15	15	15	19	16	21	21	25	29	29	31	34	36	0	1	1	1	1	1	1	3	1	3	3	4	3	8	6	3	1	1	9	14	6	14	18	0	18	18	18	18	1	2	2	4	5	3	4	2	4	3	4	3	6	2	3	7	7	10	6	2	9	3	4	1	8	5	9	10
48000	-257.213545226832139	-255.672100141874836	-1.541445084957326	0.000361149019518	0.000097077989489	0.268803137326918	0.212977507799795	-1	1	4	3	5	8	7	9	8	10	11	13	13	12	13	16	15	16	18	16	21	21	25	29	30	31	34	34	0	1	2	2	4	1	5	1	1	2	2	2	2	7	5	4	7	14	3	3	7	14	16	0	10	21	16	20	1	1	1	1	1	5	1	5	4	6	4	6	5	1	4	9	3	2	8	7	8	5	4	1	10	5	9	9
48500	-296.550868159958782	-295.141886441852989	-1.408981718105783	0.000309474533190	0.000119638448396	0.386585762525779	0.225633634304256	-1	1	4	5	5	8	8	8	8	10	9	12	12	12	14	16	17	16	18	15	21	19	26	29	29	32	33	35	0	1	1	1	2	2	2	1	2	1	1	1	7	1	4	13	3	5	7	7	3	13	21	0	21	17	17	21	1	1	3	4	2	4	2	4	4	5	5	6	2	5	5	2	7	3	4	2	6	5	3	1	3	6	8	5
49000	-266.614698894346418	-265.041664717465096	-1.573034176881313	0.000284941920123	0.000071912958787	0.252377602973121	0.281387336963456	0	1	4	5	6	7	9	9	8	10	10	12	13	11	14	15	16	16	18	16	21	20	26	29	31	31	34	33	0	1	2	1	4	2	2	2	2	4	1	2	12	1	1	12	1	2	7	2	3	8	21	0	21	15	17	17	1	1	2	2	1	3	4	3	3	3	5	3	1	5	7	1	9	7	5	7	9	5	4	1	6	9	11	7
49500	-285.651950045733656	-284.181618708787198	-1.470331336946472	0.000300726498813	0.000095462667885	0.317440159951627	0.265473014458046	-1	0	3	5	4	6	9	8	9	11	12	10	13	11	13	12	16	15	19	16	21	20	24	29	29	31	35	36	0	1	1	2	2	3	1	2	3	3	3	1	6	4	2	1	4	6	4	1	3	14	21	0	16	21	18	16	1	1	1	2	2	1	5	3	4	3	5	6	4	3	6	6	6	6	4	10	10	5	2	1	10	6	12	13
50000	-293.785399767160015	-292.308858515927398	-1.476541251232643	0.000268776394992	0.000083936058065	0.312289544874113	0.232429328933154	-1	1	4	5	5	7	9	8	9	9	10	12	14	12	13	16	15	14	18	17	22	20	24	29	29	31	34	34	0	1	2	1	2	1	5	2	5	1	1	7	1	6	3	3	9	3	14	1	3	14	12	0	20	20	20	20	1	2	2	4	1	3	2	3	2	4	7	3	7	1	5	5	3	6	3	11	8	5	6	1	7	7	9	7
50500	-279.154523864254486	-277.709101995294702	-1.445421868959779	0.000245023310281	0.000083488617026	0.340737446287434	0.332893972332175	0	1	4	5	5	6	8	7	8	11	11	12	13	13	13	16	16	16	18	17	21	20	25	29	30	31	33	34	0	1	2	1	1	1	2	3	2	2	2	6	6	8	5	3	2	1	8	12	1	4	21	0	21	21	21	21	1	1	3	2	2	3	3	2	4	6	4	4	4	3	3	6	6	7	4	2	9	6	2	1	3	8	7	8
51000	-283.639416908755322	-282.189784622938873	-1.449632285816448	0.000327090227390	0.000110051977054	0.336457551581529	0.220003768111122	0	1	4	6	6	7	6	6	8	10	10	12	14	11	12	15	16	16	17	17	21	20	25	29	31	30	35	35	0	1	2	1	1	2	1	2	1	4	2	2	1	3	1	3	1	10	3	1	10	6	13	0	21	20	21	13	1	1	2	4	3	3	3	3	3	3	4	5	8	4	4	5	9	3	5	8	6	6	6	1	4	5	8	12
51500	-263.026432023924542	-261.634269980065369	-1.392162043859151	0.000219140722251	0.000091314952688	0.416695499358269	0.245451011514668	-2	0	4	6	6	6	9	9	7	10	12	13	14	11	13	16	16	16	19	17	21	20	24	30	31	30	34	33	0	1	1	1	1	1	2	9	3	1	9	2	9	2	9	8	11	1	15	2	15	15	18	0	20	20	18	20	1	1	3	3	5	5	5	1	2	7	3	7	4	5	3	3	2	10	4	12	5	5	4	1	8	6	9	8
52000	-277.639175469496934	-276.175880196895491	-1.463295272601449	0.000403751221798	0.000130639153442	0.323563487584930	0.208061414005768	0	1	5	4	6	6	8	9	8	10	11	11	14	11	13	15	15	16	19	16	21	21	25	29	30	31	33	35	0	1	1	2	2	4	4	1	4	2	6	6	1	1	3	9	3	6	6	1	9	5	22	0	17	19	17	21	1	1	2	1	3	1	2	5	2	5	2	3	7	6	3	4	4	5	6	6	6	6	2	1	8	8	8	7
52500	-258.783482850939379	-257.319938815827697	-1.463544035111669	0.000201241200873	0.000065069619981	0.323341441508741	0.217572129226740	0	1	4	5	5	8	7	8	8	9	11	12	13	11	14	15	16	16	17	17	21	20	25	27	29	31	33	35	0	1	2	2	2	1	2	2	2	2	1	2	11	7	5	13	3	9	16	3	3	16	21	0	21	21	21	21	1	1	1	2	3	5	3	3	3	5	4	5	2	3	4	1	7	6	1	8	11	3	2	1	5	7	6	8
53000	-299.729742951178480	-298.315860240349025	-1.413882710829437	0.000307652280244	0.000116664855874	0.379210112734217	0.216020363192649	0	1	5	5	7	7	9	8	8	11	11	12	13	11	14	16	16	15	18	18	22	20	24	30	30	32	35	35	0	1	2	2	1	1	5	1	2	2	4	7	11	2	1	5	15	1	7	13	13	4	18	0	22	20	18	14	1	1	2	1	2	4	1	4	5	6	3	3	1	5	5	4	1	7	3	3	5	9	5	1	4	7	12	10
53500	-283.135773442240520	-281.667991694663215	-1.467781747577304	0.000269180734064	0.000086036135180	0.319622187966119	0.235073284018147	-1	1	4	5	6	8	8	8	7	11	11	11	11	12	10	14	15	16	18	17	21	20	25	27	29	31	34	35	0	1	2	2	2	3	2	2	1	1	7	15	1	9	6	2	4	2	6	15	5	14	21	0	18	21	21	18	1	1	1	2	3	2	3	3	4	5	1	1	3	3	1	6	5	6	4	3	8	5	2	1	8	5	10	7
54000	-300.283525412963400	-298.832295797678853	-1.451229615284570	0.000333811697903	0.000111784959763	0.334874303282730	0.165895040053194	0	1	2	6	5	6	8	9	8	10	12	13	13	12	13	12	15	15	17	15	20	19	24	30	30	31	35	35	0	1	1	1	1	1	1	1	1	2	2	3	3	3	1	3	7	1	3	1	1	4	9	0	13	16	21	19	1	1	2	3	3	3	4	5	5	5	5	8	5	4	6	5	4	6	8	5	10	6	9	1	10	8	8	8
54500	-262.875092805915983	-261.467278819472085	-1.407813986443889	0.000284140418893	0.000110365722347	0.388419651018537	0.183642296285648	-1	1	2	5	7	7	8	9	9	10	11	13	14	11	14	16	17	17	18	17	21	21	25	30	31	32	34	35	0	1	1	3	2	3	2	1	2	2	1	2	4	2	2	8	3	2	6	2	5	3	22	0	22	20	20	17	1	1	1	1	3	3	4	5	4	5	8	6	5	4	7	5	8	7	5	9	5	11	3	1	4	8	7	8
55000	-271.660918972262834	-270.154919795068679	-1.505999177194134	0.000288078425164	0.000083696688208	0.290534385421918	0.195599503233463	0	1	4	5	6	7	8	8	8	11	11	13	12	11	12	16	17	17	16	17	20	20	25	30	30	32	33	35	0	1	2	1	2	1	1	3	1	2	1	5	1	8	8	8	1	15	14	1	1	18	20	0	17	23	21	17	1	1	2	2	2	4	3	2	4	5	6	4	6	2	2	4	9	2	3	8	11	2	3	1	7	4	7	9
55500	-280.492788747577777	-279.087062005681275	-1.405726741896512	0.000255328640991	0.000100032055373	0.391777651676847	0.204122116766244	0	1	4	6	6	8	8	8	9	9	9	13	13	13	13	16	15	15	15	17	21	19	24	29	30	32	35	34	0	1	1	1	1	2	2	3	3	1	1	3	2	7	1	2	7	5	14	2	9	19	15	0	16	20	20	20	1	1	2	4	3	3	3	3	3	3	5	3	5	4	7	8	4	5	1	8	5	2	4	1	7	6	10	8
56000	-246.407833627988055	-244.941694500826912	-1.466139127161156	0.000265057163806	0.000085096562171	0.321049848074884	0.343258744413474	-1	0	3	6	6	6	9	8	8	10	11	12	14	12	12	16	16	16	19	17	21	20	26	28	30	31	35	35	0	1	1	3	2	3	1	4	1	1	8	11	8	1	4	15	12	2	17	11	4	12	18	0	18	18	18	18	1	1	2	1	2	2	5	2	4	5	1	1	3	6	2	2	2	9	2	3	8	4	4	1	7	9	10	9
