step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86
15500	-503.376673773702180	-501.652558943070176	-1.724114830632000	0.000116197208239	0.000022812387038	0.196324742940010	0.694675878291858	1	0	2	3	5	4	3	5	6	5	4	7	4	5	6	5	8	8	9	7	9	8	7	8	8	9	10	9	11	10	9	11	9	10	11	13	13	13	14	15	17	14	15	16	17	17	17	15	17	17	18	17	19	19	21	19	20	21	20	20	21	21	21	20	22	22	22	20	24	22	23	24	25	24	26	27	26	27	29	30	32	31	33	36	37	39	2	0	1	1	13	3	3	13	16	6	3	8	2	7	11	13	15	12	20	15	20	16	16	20	15	18	23	11	19	13	23	18	20	28	19	26	34	34	35	38	43	37	34	39	40	43	37	37	39	35	37	42	52	43	39	51	50	51	51	53	54	43	51	45	58	58	52	54	61	64	58	55	66	59	74	62	74	71	77	79	78	79	82	80	84	82	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2	2	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	3	1	2	2	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	3	1	2	1	2	2	1	2	1	1	3	1	3
16000	-510.370050740582428	-508.711704139221695	-1.658346601360706	0.000134150932350	0.000029143705764	0.217245644542328	0.662264783795172	1	0	5	2	2	3	2	3	6	5	5	6	4	6	4	5	7	9	9	6	8	9	7	7	10	8	9	7	10	9	9	10	13	10	11	12	12	14	14	15	16	14	16	15	16	17	17	18	17	19	18	18	18	19	22	20	19	21	21	19	20	19	21	21	22	20	21	21	23	22	24	24	23	22	25	26	26	26	29	31	33	32	33	36	38	39	2	0	7	1	2	7	1	4	13	6	6	8	5	7	6	13	20	12	28	15	15	9	5	20	15	8	23	15	21	16	23	8	17	19	34	18	35	29	19	42	42	37	38	35	39	40	38	38	43	49	44	43	40	44	43	45	48	51	66	43	60	35	54	56	58	62	52	50	68	64	65	73	68	39	71	39	74	75	77	79	78	80	82	82	84	85	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	3	1	3	2	1	1	2	2	1	4	3	1	1	2	1	2	2	1	1	1	1	2	1	1	2	3	1	2	1	1	2	2	2	1	1	1	1	2	1	3	1	1	1	1	2	1	1	1	2	1	1	4	1	5	2	1	1	1	3	1	1	2	1	1
16500	-479.215548778027653	-477.657957951348862	-1.557590826678802	0.000130132632419	0.000033849256353	0.260113514370000	0.686970173506713	1	0	5	3	4	3	2	5	5	6	4	7	4	7	5	5	8	8	9	7	8	8	7	7	9	10	10	10	10	8	9	10	12	11	11	11	12	13	13	15	17	14	15	16	17	15	17	18	16	17	18	18	18	20	21	19	20	21	21	19	19	22	21	21	20	19	21	21	24	22	23	25	24	24	25	27	27	27	29	31	33	32	33	36	38	40	2	0	7	1	2	7	1	4	5	6	6	8	2	10	11	5	15	12	17	15	15	16	16	15	20	18	22	19	21	16	23	12	17	19	19	18	34	19	28	34	39	37	29	29	49	38	38	49	28	34	44	45	37	61	65	45	48	51	66	52	51	61	61	42	44	50	52	61	54	56	65	68	51	71	71	72	74	74	77	79	78	80	82	82	84	85	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	1	1	2	2	1	1	2	1	3	4	1	1	3	1	1	2	1	2	2	1	1	2	1	2	2	1	2	1	2	2	2	2	4	1	1	2	1	2	1	1	3	1	1	2	1	1
17000	-449.435816038603491	-447.878817315788410	-1.556998722815075	0.000123189724231	0.000032081169157	0.260420821280089	0.782561314837268	1	0	4	3	2	3	2	4	6	5	4	7	4	7	6	5	7	8	9	7	8	9	8	8	8	10	9	10	12	9	9	9	12	10	11	12	11	14	14	15	15	12	16	15	16	16	18	17	18	19	18	17	18	20	21	19	20	20	21	20	20	21	22	21	20	20	22	22	24	23	23	24	24	25	25	25	27	26	28	31	32	32	33	37	37	39	2	0	7	1	2	7	1	4	13	6	6	4	5	3	11	13	15	12	21	15	15	16	13	20	15	18	16	19	19	23	23	8	17	19	19	32	19	34	35	42	34	37	44	35	38	35	40	41	43	43	44	45	45	44	61	45	48	44	66	52	51	61	54	45	51	51	52	62	61	64	65	61	68	71	71	73	78	74	77	79	78	80	82	82	82	84	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	1	2	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	3	1	1	2	2	1
17500	-496.339860861975239	-494.515425967998283	-1.824434893976965	0.000123798225404	0.000021168390756	0.170991067822430	0.707824058989475	1	-2	4	3	1	2	0	4	4	5	4	7	3	6	5	5	7	8	10	8	9	8	7	7	9	9	9	7	11	10	9	11	12	11	10	11	13	14	14	15	17	14	16	15	14	16	18	17	16	18	18	18	18	18	21	19	19	21	22	18	20	21	22	22	21	21	21	22	25	23	23	24	24	24	24	26	26	27	28	30	31	32	33	36	37	38	7	0	7	1	2	7	2	4	13	6	6	8	5	3	11	13	15	12	28	11	15	9	5	15	17	12	23	10	35	27	23	12	24	19	28	26	34	34	28	39	49	37	37	35	37	42	39	44	34	38	39	38	49	29	51	60	48	51	21	45	54	61	51	53	51	51	52	51	62	64	58	68	55	65	59	68	74	74	78	79	78	80	80	82	80	84	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	3	2	2	3	2	1	1	1	1	1	1	1	2	2	1	2	1	1	2	3	1	1	1	1	3	1	1	2	1	3	1	2	2	1	3	2	1	1	1	5	2	1	1	2	2	2	1	2	2	2	1	1	1	2	1	1	2	1	2	1	1	2	1	2	2	3	1
18000	-486.246622948507593	-484.216841811603103	-2.029781136904471	0.000140942592608	0.000018916004184	0.134210701205445	0.784725089765762	2	0	4	3	5	3	1	5	5	5	4	6	3	6	6	6	7	8	8	5	9	7	8	8	9	10	10	10	12	10	9	11	12	9	11	12	11	14	13	15	17	15	15	15	16	16	18	18	17	19	18	18	17	20	22	17	19	21	22	20	20	21	21	20	21	23	21	22	24	22	23	25	24	24	26	26	27	26	29	30	31	33	33	37	37	39	7	0	7	1	13	7	2	4	2	6	6	8	2	3	20	9	20	4	14	11	20	13	5	15	15	8	23	19	28	16	22	12	25	19	19	26	34	34	19	38	45	37	34	39	38	43	49	49	38	42	39	40	40	51	63	45	38	51	65	52	44	54	61	56	49	59	52	62	54	64	58	54	68	71	71	69	78	74	77	79	74	80	80	82	82	85	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	3	2	1	1	2	1	1	1	2	1	3	2	1	2	1	1	2	2	1	1	2	2	1	2	1	1	1	2	2	2	2	1	1	1	1	2	2	1	2	3	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	3	1	2	2	2	1
18500	-499.060332883055878	-497.248899603280506	-1.811433279775392	0.000125584071889	0.000021841884360	0.173922409354770	0.713746372147498	2	0	5	3	3	3	1	4	6	5	4	7	4	7	5	5	6	8	8	7	9	8	7	6	9	9	9	9	11	9	10	10	12	11	12	12	13	14	14	14	16	15	15	15	16	17	16	17	18	19	18	18	18	18	21	20	19	20	22	20	21	21	18	21	21	21	22	22	23	22	24	23	24	25	23	26	26	27	30	31	31	33	33	37	37	38	7	0	7	1	2	7	2	4	5	6	6	8	5	7	11	13	15	12	17	15	15	16	16	15	15	12	23	19	28	9	5	18	20	19	19	12	34	34	28	37	39	38	35	39	40	42	38	39	43	38	44	45	45	41	51	45	48	50	66	52	50	54	39	53	58	51	52	54	54	64	75	68	68	71	65	73	71	74	77	79	71	80	80	82	82	85	1	1	2	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	3	1	2	2	2	2	1	2	4	1	1	1	1	1	2	1	1	2	2	3	2	1	1	1	2	3	1	1	1	2	1	3	2	2	1	1	2	2	2	1	1	1	1	1	2	1	1	1	2	1	4	1	1	2	2	1
19000	-535.493275940830017	-533.913549202334821	-1.579726738495201	0.000125993632772	0.000031395380438	0.249182278079363	0.610405621367976	2	0	3	4	4	4	1	5	5	6	5	7	5	7	6	6	8	9	10	7	8	8	6	8	9	8	10	9	11	8	8	9	12	11	11	11	11	13	15	13	16	15	15	16	16	15	16	17	17	19	18	18	18	19	21	19	19	18	22	19	20	21	21	22	20	22	21	21	25	22	21	24	24	24	26	26	27	27	30	31	33	33	34	36	38	38	7	0	7	1	2	7	2	5	2	1	6	8	5	3	11	5	20	26	28	15	20	6	9	20	15	12	23	21	28	16	23	12	15	11	28	26	20	19	28	37	37	37	38	19	40	37	37	40	43	49	35	45	45	44	61	45	48	44	44	42	41	41	54	56	58	68	60	35	62	56	51	54	39	51	74	62	74	74	77	79	78	80	80	82	82	82	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	3	1	1	2	2	3	1	2	2	1	2	1	2	2	2	1	1	3	1	1	2	1	1	1	1	2	3	2	1	2	2	1	1	2	4	2	1	2	2	4	2	2	2	1	2	1	1	3	1	1	2	3	2
19500	-502.665040713939106	-500.944600289529205	-1.720440424409889	0.000108100724855	0.000021337805064	0.197388177485205	0.677845412852488	1	0	2	3	4	3	4	5	5	5	4	6	3	7	5	6	7	8	10	7	9	8	7	8	9	9	10	9	12	9	9	10	12	11	11	11	11	13	14	16	16	13	15	15	15	15	15	18	17	18	18	18	18	18	21	20	19	22	21	20	20	19	21	22	19	21	20	22	24	22	24	25	25	25	26	27	27	26	29	30	32	32	32	34	38	38	2	0	1	1	13	3	3	4	13	6	6	8	2	7	11	13	15	12	25	15	11	13	13	15	20	18	23	17	15	16	16	18	20	24	28	26	28	37	25	39	38	37	38	29	42	34	34	39	43	39	28	40	40	44	61	51	48	54	54	52	44	34	54	60	44	39	52	61	61	56	58	68	58	66	58	51	71	74	77	79	78	80	80	80	82	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	2	2	1	1	1	2	3	2	2	1	2	2	1	2	2	1	3	1	2	1	1	2	1	2	2	2	1	2	5	1	1	2	1	1	1	3	1	1	2	3	1	1	2	4	1	1	2	1	1	1	2	2	1	3	2	1	1	1	2	1	1	2	3	1
20000	-505.158108310970761	-503.623509669202122	-1.534598641768617	0.000107010093069	0.000029181178127	0.272695568147703	0.564650577725288	1	-1	2	3	4	3	4	4	6	5	4	7	5	7	5	5	8	9	8	7	9	8	7	7	8	9	9	9	11	8	9	10	12	11	11	12	12	13	14	15	15	15	16	15	16	16	18	17	18	18	18	17	19	19	20	18	19	21	20	19	19	21	19	21	21	22	22	21	25	23	22	24	25	23	25	26	24	26	29	30	32	31	34	36	38	40	2	0	1	1	2	3	3	4	5	6	6	8	5	7	11	5	24	8	24	15	25	16	16	15	15	12	23	19	19	16	5	26	25	28	19	18	35	34	28	39	34	37	34	35	40	38	40	41	44	43	38	45	45	51	63	45	48	43	61	52	44	34	51	60	39	59	52	61	51	64	58	61	72	71	71	72	65	74	77	79	78	79	82	80	82	84	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	2	1	1	2	3	1	2	1	2	2	1	2	2	1	2	2	2	2	1	2	1	2	2	2	3	1	1	1	1	1	1	2	1	2	2	5	1	1	4	2	3	1	4	1	1	2	1	1	2	1	2	2	3	1	4	1	2	4	4	1
20500	-457.693352147904989	-455.979036282415450	-1.714315865489539	0.000100525618545	0.000020023279412	0.199185836423673	0.719144046473347	1	-1	4	3	3	4	2	5	6	5	4	6	4	4	6	5	7	8	9	8	8	7	8	7	9	10	10	10	10	7	9	11	12	11	12	13	12	13	15	13	15	15	16	15	15	16	18	17	18	18	18	19	19	19	21	18	19	20	20	17	18	21	21	21	22	22	20	22	24	23	23	25	24	24	25	26	26	27	27	30	33	32	34	36	37	39	2	0	7	1	2	7	1	4	13	3	7	8	5	7	11	13	15	12	20	15	15	16	16	15	15	18	5	15	19	16	23	26	20	28	28	26	19	34	35	37	38	40	44	28	40	44	40	41	43	41	44	60	45	61	54	45	48	51	51	45	44	61	61	56	58	59	60	51	62	64	65	68	68	65	71	69	74	74	77	79	78	80	82	82	82	84	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	2	2	2	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	3	1	1	2	2	2
21000	-521.994353506953530	-520.495630898348736	-1.498722608604851	0.000108976029632	0.000032207269923	0.295544534256785	0.650043654881725	1	0	5	3	3	3	3	4	6	5	4	6	3	6	5	5	7	7	10	7	8	8	5	6	10	10	9	8	11	10	8	10	11	10	10	11	13	13	12	16	16	14	16	15	16	16	17	17	17	18	18	19	19	19	22	20	20	22	21	19	20	20	21	22	21	23	21	22	25	22	23	22	24	23	26	27	25	27	29	31	32	32	33	35	38	40	2	0	8	1	1	1	1	4	5	6	6	8	2	6	11	13	15	12	21	15	15	9	5	15	20	18	9	15	21	22	9	18	21	28	28	32	34	34	21	38	37	34	38	39	38	19	42	38	43	19	29	42	45	37	51	45	50	65	61	45	21	44	54	56	62	62	53	62	51	56	65	61	54	65	71	73	74	74	77	79	78	79	82	80	84	82	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	2	2	1	1	2	2	1	2	1	2	1	2	2	2	1	1	2	1	2	2	2	2	1	2	1	2	2	2	1	4	3	2	1	2	2	2	1	1	1	1	5	2	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	2	2	1	2	2	1	2	1	3
21500	-508.103511038740521	-506.427250604221172	-1.676260434519377	0.000118072281389	0.000024927357391	0.211119469344772	0.614249572393782	1	0	4	3	3	3	2	5	5	5	4	8	4	6	6	6	7	8	9	5	8	9	7	7	8	6	10	10	11	9	9	10	12	10	11	11	12	14	15	15	14	15	17	15	16	16	17	16	17	18	18	18	18	20	22	19	20	19	21	20	19	20	19	21	19	22	21	21	23	22	22	25	24	24	24	25	26	26	28	30	31	32	34	36	37	40	2	0	7	1	2	7	1	4	13	6	6	8	5	7	20	13	20	26	25	11	20	13	16	20	15	6	23	19	28	16	16	26	21	19	19	8	34	34	19	33	34	37	46	38	38	34	42	38	46	38	39	40	45	65	61	45	48	39	58	52	39	39	39	56	38	59	52	54	54	64	65	73	65	71	65	73	75	74	77	79	78	80	82	82	82	82	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	3	1	1	2	1	2	1	1	1	1	2	2	1	2	4	1	2	4	2	2	2	1	1	1	3	1	2	1	2	2	1	1	1	2	2	2	2	1	1	2	3	1	1	2	1	2	1	2	1	2	1	2	1	2	1	1	2	1	1	3	1	1	2	3	3
22000	-500.323936116340064	-498.599008112364061	-1.724928003976002	0.000130874133341	0.000025663226246	0.196090897343195	0.686274810314136	1	-1	4	3	3	3	2	5	5	5	4	8	4	6	5	6	6	8	10	8	8	8	6	7	10	9	10	9	12	9	9	9	11	11	12	10	12	13	15	15	17	13	16	15	15	16	15	18	17	18	17	17	19	18	20	19	17	22	20	19	21	20	22	21	21	23	21	20	24	23	23	25	25	25	24	27	26	25	29	30	32	32	33	36	37	40	2	0	5	1	2	7	1	1	13	6	6	8	5	3	11	9	15	3	28	15	17	16	13	15	20	8	23	21	28	13	23	4	17	28	19	12	34	34	34	42	38	34	29	35	37	45	42	57	34	38	43	45	40	43	49	45	38	59	51	52	54	35	55	53	59	61	52	39	39	56	50	54	66	71	71	73	74	71	77	79	69	80	82	82	84	84	1	1	1	1	3	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	3	2	2	2	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	3	2	1	1	2	2	1	2	2	1	2	1	2	4	1	1	1	1	2	3	4	2	2	2	1	2	1	1	1	1	1	1	4	1	1	2	1	1
22500	-518.652063094405207	-516.994744344120704	-1.657318750284558	0.000146820777264	0.000031949391017	0.217608104335174	0.583256769175253	2	0	5	3	4	3	3	4	5	6	4	7	3	6	5	4	7	7	10	7	7	9	7	7	10	9	8	9	11	9	10	11	13	10	10	13	13	13	13	16	15	14	15	15	15	16	17	17	16	18	19	18	18	20	22	17	19	22	21	19	19	21	22	21	19	21	20	22	24	23	23	23	24	25	26	25	27	24	29	30	32	32	34	36	39	39	2	0	7	1	1	1	1	4	5	6	6	8	2	7	11	13	15	14	28	15	15	9	5	15	15	18	23	17	28	16	23	26	20	28	28	32	25	34	19	38	42	25	39	38	39	42	38	41	44	19	39	45	42	21	39	45	49	65	38	42	44	44	50	54	39	49	38	61	65	64	55	59	58	78	71	73	74	59	77	79	74	80	82	82	84	84	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	3	2	1	3	1	1	2	1	2	2	1	1	2	1	1	1	1	2	1	1	3	2	1	2	5	3	1	1	2	3	3	2	4	2	1	2	2	3	2	3	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1
23000	-522.479556806783535	-520.886632118261559	-1.592924688522011	0.000111319169299	0.000027065564543	0.243134805202917	0.646752989332346	1	0	3	4	2	3	2	5	5	4	4	6	4	4	6	6	5	6	7	7	9	8	7	8	9	10	9	8	11	8	10	9	12	9	11	12	12	13	15	15	16	13	16	13	16	16	17	17	18	19	16	16	19	20	20	19	19	20	20	19	20	21	22	21	22	23	22	22	24	22	22	25	24	23	25	26	27	26	28	30	32	32	34	37	38	39	2	0	7	1	2	7	1	4	13	6	6	8	5	7	17	9	11	14	15	17	17	9	9	20	17	8	23	19	19	16	16	18	19	19	19	32	34	37	42	38	34	34	38	29	38	38	52	40	43	39	44	40	45	51	44	42	48	51	49	52	29	49	61	53	55	59	60	55	68	56	61	54	68	71	71	69	74	74	77	79	78	80	82	82	84	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	2	1	2	3	1	2	2	2	1	1	1	3	3	1	1	2	2	1	2	2	2	2	1	2	3	3	3	1	2	1	2	6	2	1	2	1	2	2	1	2	2	1	2	1	1	2	1	2	1	1	2	2	1	1	2	1	1
23500	-518.868703466192187	-516.913863765807832	-1.954839700384340	0.000115655752212	0.000016872190467	0.145882847542305	0.638892263938282	1	0	4	2	3	3	2	4	4	5	4	7	5	6	6	6	5	9	8	7	9	8	7	8	10	8	9	10	11	10	8	10	13	11	12	12	13	13	14	16	15	14	16	14	17	16	16	18	16	17	19	19	18	18	21	20	20	20	22	18	19	21	21	21	22	20	22	22	24	22	23	25	23	24	26	27	27	27	29	30	32	32	33	36	38	38	2	0	7	1	2	7	1	4	5	6	6	8	1	7	17	9	11	8	17	17	17	16	13	15	17	12	23	19	19	22	13	26	21	19	19	32	34	35	19	34	42	34	39	29	42	39	34	43	38	35	44	42	42	44	54	52	48	51	55	40	19	39	51	60	58	28	60	66	55	64	65	63	61	66	71	62	74	75	77	79	74	80	80	82	84	84	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	2	2	1	2	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	1	1	2	2	1	3	1	1	2	2	2	1	2	2	2	2	2	2	1	1	2	1	1	2	5	3	1	3	1	6	2	1	1	1	1	2	2	2	1	3	1	1	1	1	4	1	2	2	1	1
24000	-531.190320720101909	-529.321475646634894	-1.868845073467028	0.000178923169385	0.000028918457753	0.161625002799957	0.627365591623936	1	0	3	3	4	3	2	5	6	5	4	8	4	7	6	6	5	8	8	7	9	9	7	6	9	10	9	9	11	8	9	9	12	10	12	12	12	14	14	15	16	14	16	15	16	17	17	17	17	19	18	18	19	20	20	18	18	20	22	20	20	21	21	22	22	23	20	21	23	21	23	25	23	23	25	26	25	25	28	30	32	32	34	36	38	39	2	0	7	1	2	7	1	4	13	6	6	4	2	3	17	13	11	8	17	15	20	5	13	17	15	32	23	14	25	16	23	14	21	19	19	18	34	37	29	42	37	35	44	33	40	38	38	41	43	45	34	40	45	44	53	45	48	50	54	40	19	44	51	51	38	59	40	38	44	60	58	69	63	62	69	73	71	65	77	79	75	79	82	80	84	85	1	1	1	1	2	1	1	1	1	1	1	3	2	2	1	1	1	2	2	1	1	3	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	4	1	2	2	1	1	1	1	1	4	4	3	2	2	4	1	2	4	3	1	2	1	2	1	1	2	1	1	2	1	4	1	1	3	1	1
24500	-482.092220877162788	-480.360947784888253	-1.731273092274556	0.000117376124739	0.000022804370952	0.194284578764280	0.673254539466210	1	0	4	3	5	3	2	4	6	5	4	7	2	6	5	6	8	6	10	7	7	8	8	7	8	9	10	9	11	10	10	11	9	10	11	13	12	13	14	14	16	15	16	14	16	16	17	18	17	17	17	18	19	19	22	19	19	21	21	19	20	22	22	21	21	23	21	21	24	23	23	23	24	24	25	27	26	27	29	30	33	32	33	36	38	39	2	0	7	1	13	7	1	6	5	6	6	4	2	3	11	13	15	8	28	15	15	13	9	15	15	18	23	20	21	23	23	12	20	21	19	32	34	34	19	38	38	38	35	28	40	40	38	50	29	28	44	50	49	44	61	45	48	50	54	52	41	54	39	56	49	59	60	61	62	64	65	61	68	58	65	73	74	75	77	79	78	80	82	82	82	84	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	4	1	1	1	2	1	1	2	2	1	2	1	2	1	1	1	2	2	1	2	1	3	2	1	1	2	1	4	4	2	1	1	3	1	2	1	2	1	1	2	2	3	2	2	1	2	1	1	1	2	2	2	2	2	2	1	1	2	1	2	1	1	2	2	2
25000	-498.693137336767052	-496.703175677604918	-1.989961659162123	0.000107782929317	0.000015111671639	0.140204684868091	0.612475899150056	1	0	5	2	4	3	2	4	6	5	4	7	1	5	5	3	7	9	9	7	8	8	7	7	9	9	9	8	10	9	9	10	12	11	10	12	12	13	14	13	13	14	15	16	16	16	17	16	18	16	19	17	18	19	20	19	20	21	20	19	19	21	21	21	21	23	21	21	22	21	23	24	25	23	25	26	26	26	28	30	33	32	34	36	38	39	2	0	7	1	2	7	1	4	13	6	6	4	2	7	11	13	11	8	28	15	20	13	16	15	21	8	22	17	28	16	23	8	20	28	28	18	34	34	21	37	34	40	38	35	38	42	40	41	43	35	39	45	45	50	51	45	48	54	44	52	44	19	61	45	59	59	45	54	55	56	51	69	69	62	71	54	74	74	78	79	78	80	82	80	84	84	1	1	2	1	2	1	1	2	2	1	1	3	1	2	1	1	2	2	1	1	1	3	2	1	1	2	1	1	1	3	1	3	2	1	1	2	1	1	3	1	1	1	1	3	1	1	2	1	2	4	2	1	1	2	1	2	2	1	1	1	2	7	2	2	1	2	3	2	1	1	2	1	2	1	1	4	1	2	1	1	4	1	1	2	1	2
25500	-487.495591719561673	-485.823128666305138	-1.672463053256562	0.000106464192982	0.000022611801480	0.212388793327397	0.709578047332550	1	-1	4	3	5	3	2	4	5	5	4	6	4	4	5	6	7	9	8	7	8	8	6	7	9	8	9	8	11	10	10	11	12	10	12	12	12	13	13	15	16	15	16	16	17	15	17	17	17	18	17	17	17	19	20	19	19	21	21	18	20	20	20	20	19	21	20	22	24	20	23	24	22	23	25	26	27	27	29	31	31	32	34	36	39	40	2	0	7	1	13	7	1	4	13	6	6	8	2	7	11	9	15	26	17	15	15	16	13	15	15	12	23	24	19	22	23	18	24	28	19	4	34	34	28	38	38	17	38	29	40	39	40	41	39	49	29	40	40	44	44	45	48	51	39	42	54	54	43	42	39	65	52	62	73	42	66	73	55	58	71	69	75	74	77	79	78	80	82	83	82	84	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	2	2	2	1	2	4	1	2	2	1	2	4	2	2	1	1	1	1	1	1	3	1	1	1	2	1	1	2	2	1	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	3	2
