step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56
46500	-284.574155565085562	-291.429643516044962	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673854146693900	0	1	3	2	4	4	3	6	6	7	8	8	9	10	10	11	11	13	12	12	13	16	18	19	21	20	21	22	22	21	22	19	22	24	25	23	24	26	25	26	27	25	26	25	26	28	28	28	28	28	29	29	30	30	31	32	0	1	4	1	3	4	0	4	7	4	8	8	12	8	8	13	13	16	14	16	20	21	21	23	24	23	32	25	30	24	27	23	27	30	31	33	23	34	31	28	35	37	44	31	31	25	42	43	45	40	42	47	42	47	48	51	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	1	1	2	3	1	1	1	2	1	1	2	1	1	1	2	2	1	3	2	1	2	1	1	1	2	2	5	2	1	1	1	2	1	2	1	2	1
47000	-283.052002888746074	-289.907490839705474	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718318061114521	0	2	2	3	3	4	3	6	5	6	8	7	10	10	12	9	10	12	12	12	13	17	18	19	21	20	20	22	22	21	22	21	23	24	24	24	23	25	26	26	26	25	27	24	27	28	27	27	28	29	29	29	30	30	30	34	0	1	1	3	3	3	0	6	7	6	8	8	16	8	17	12	12	13	12	16	16	21	22	23	23	23	23	23	24	24	32	27	32	24	31	27	26	28	44	36	35	37	44	31	44	40	42	32	39	46	42	25	42	42	48	51	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	2	3	2	1	1	2	1	1	2	1	1	1	1	1	3	1	2	2	2	1	2	1	1	2	1	2	1	1	3	1	1	2	4	2	2	1	3
47500	-285.188664323371029	-292.044152274330429	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.811280541575031	-1	1	3	2	4	4	3	7	7	6	9	8	10	9	10	9	12	12	13	11	13	15	17	19	21	21	20	23	23	21	22	21	23	23	24	25	24	24	25	25	26	25	26	24	25	28	26	27	28	29	30	27	30	30	30	32	0	1	4	1	4	4	0	3	7	5	8	3	16	12	16	12	13	13	14	16	20	21	22	23	23	23	22	25	30	24	27	27	27	24	31	32	25	30	44	25	35	26	44	31	31	36	37	31	45	46	47	37	47	52	49	51	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	3	1	1	2	1	1	2	2	1	2	1	1	1	2	2	2	1	1	1	1	2	3	1	1	2	1	2	2	1	1
48000	-287.639810673081683	-294.495298624041084	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735269109098786	0	1	2	3	5	4	3	6	6	6	8	8	9	9	10	10	11	13	13	12	14	16	17	19	21	19	22	21	23	22	22	20	24	24	24	24	25	24	24	25	27	25	26	25	26	28	27	28	29	27	29	30	31	30	31	32	0	1	1	3	4	4	0	4	7	3	8	10	12	8	13	12	13	13	14	16	18	21	21	23	24	23	32	32	30	24	32	23	32	24	32	27	23	29	31	27	36	26	39	39	44	36	42	43	44	36	26	47	47	42	49	52	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	3	2	4	1	1	1	1	2	1	1	1	2	1	1	3	1	4	2	2	2	1	1
48500	-303.600790536650493	-310.456278487609893	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762871647552166	0	2	3	2	5	4	4	5	7	5	9	7	9	8	11	10	12	12	12	12	13	16	18	19	22	20	22	23	22	21	22	20	24	24	25	25	27	26	25	25	27	25	25	22	26	28	27	27	28	27	30	29	30	31	30	33	0	1	4	1	4	4	0	3	7	4	8	8	12	12	11	13	15	13	14	15	20	21	22	22	26	22	32	25	26	23	32	23	32	30	31	32	25	29	44	26	40	26	31	24	43	50	42	39	45	35	47	47	47	47	49	51	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	2	2	1	1	1	1	2	1	2	2	2	3	1	2	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	1	2
49000	-299.373580975642483	-306.229068926601883	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651145076458181	0	1	3	2	4	1	4	5	7	7	7	7	11	10	11	9	10	12	12	12	11	15	18	19	22	21	20	22	23	21	22	22	23	24	24	24	26	25	25	25	26	26	26	24	27	28	27	27	27	26	30	29	30	30	29	33	0	1	6	6	4	1	0	6	7	4	4	8	11	8	11	11	11	13	14	21	16	20	22	23	26	23	23	27	23	24	27	27	27	22	31	32	25	29	44	32	35	25	39	31	44	50	42	39	39	27	37	47	42	47	43	54	1	1	1	1	1	1	1	1	2	2	3	1	2	3	2	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	3	2	2	1
49500	-288.739559329324891	-295.595047280284291	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661129912467489	0	1	3	4	4	2	3	6	6	8	9	7	10	8	12	9	11	12	11	13	14	16	18	20	21	21	22	22	23	19	22	20	24	24	23	25	26	26	24	25	27	25	26	25	26	27	27	26	28	29	29	30	31	31	28	33	0	1	6	6	6	1	0	5	7	1	10	8	16	12	13	12	13	13	14	16	20	20	22	30	23	23	32	23	24	23	32	23	32	24	31	33	27	30	31	25	35	26	39	39	44	36	37	39	45	48	47	47	51	37	45	54	1	1	1	1	2	1	1	1	2	5	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	1	1	1	3	2	1	1	2	2	1	2	2	2	2	1	1	1	1	2	1	2	1	2	1	2	1	1
50000	-260.729876500227704	-267.585364451187104	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.758521777468412	0	1	2	4	3	5	4	6	6	8	7	8	10	9	12	11	12	12	12	12	14	15	18	20	20	20	20	22	23	21	22	22	23	24	23	23	27	25	24	25	27	25	26	25	26	28	28	27	28	28	30	29	30	30	30	32	0	1	1	3	3	4	0	6	7	4	8	8	12	12	13	13	13	16	14	16	20	21	22	23	23	23	23	25	30	24	27	27	27	30	31	27	34	29	32	36	35	26	39	39	39	33	42	39	45	43	42	42	47	52	43	53	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	3	1	2	1	1	1	1	2	2	2	1	1	2	2	2	1	1	2	2	1	1	3	1
50500	-302.475833881250196	-309.331321832209596	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659053256775828	0	1	2	3	4	5	3	6	6	7	8	7	9	10	12	11	10	12	13	12	13	16	18	19	22	20	20	22	23	20	22	22	24	23	25	24	26	26	24	25	27	25	26	23	26	28	27	26	29	28	29	29	31	30	30	33	0	1	1	3	4	3	0	4	7	6	8	8	12	11	13	13	13	13	14	16	20	21	22	23	26	23	23	23	30	24	27	21	27	24	31	27	36	30	32	36	35	26	44	31	39	27	26	31	48	36	32	42	47	37	48	54	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	5	3	2	2	1	1	2	1	1	1	2	2	1	1	4	3	2	1	1	3	3	3	1	2	1
51000	-290.147687544045084	-297.003175495004484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659233472724462	0	1	2	3	3	4	4	6	7	5	7	8	9	9	10	11	12	12	12	11	12	16	18	20	21	21	22	23	22	22	20	21	24	24	24	25	27	23	24	25	26	24	26	25	26	28	27	27	29	29	29	29	30	30	31	33	0	1	1	3	3	3	0	4	7	4	6	6	12	12	12	13	13	12	14	13	20	21	21	23	23	22	23	30	24	24	23	22	23	24	27	34	25	29	27	32	35	27	33	39	44	36	42	44	48	46	47	42	51	42	49	51	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	2	2	1	2	2	3	1	1	2	1	1	3	2	1	1	3	1	1	2	2	1	1	1	1	1	2	1	1	1	1	3	1	2	1	2
51500	-283.918740040607247	-290.774227991566647	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665199636428005	0	1	1	4	5	5	4	6	6	7	9	8	10	9	11	11	11	12	11	12	13	16	19	18	21	20	21	21	22	20	22	20	24	24	24	24	25	25	25	25	26	26	25	24	25	27	27	26	28	29	29	30	31	31	31	31	0	1	1	3	3	4	0	3	7	5	4	8	8	8	13	13	13	13	14	16	20	21	24	22	23	23	32	23	24	24	27	23	27	30	31	27	26	29	44	33	35	26	44	31	44	32	42	44	45	27	47	42	47	47	49	42	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	2	2	1	2	2	2	1	1	1	3	1	1	1	2	1	1	1	3	2	2	3	2	3	2
52000	-274.534909955503963	-281.390397906463363	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674004470042767	-2	-1	2	4	5	4	5	6	6	7	8	8	10	10	12	11	11	11	11	12	14	16	18	19	22	21	22	23	23	21	22	21	24	22	25	24	26	24	24	25	27	25	26	25	27	27	26	28	29	29	29	28	31	30	30	33	0	1	1	3	3	3	0	6	7	4	8	8	12	12	13	13	13	13	14	16	20	21	22	23	23	23	23	23	25	24	32	23	27	24	31	25	42	29	27	25	35	26	39	31	39	36	25	39	45	46	52	37	51	47	43	53	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	2	3	3	2
52500	-318.260315026571732	-325.115802977531132	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586268989593599	-1	2	1	4	4	3	3	5	6	8	8	8	10	9	11	11	12	13	13	11	13	17	18	19	21	20	21	23	22	22	22	20	23	24	23	24	26	26	23	26	27	25	25	25	25	29	28	28	28	27	28	30	31	30	31	31	0	1	1	3	3	3	0	3	7	4	8	8	8	6	12	13	8	13	14	13	20	16	22	23	23	23	23	25	24	24	32	23	32	24	31	27	42	29	31	36	35	26	39	39	39	50	42	39	45	36	22	51	42	42	49	51	1	1	1	2	2	1	1	2	2	2	2	2	2	3	2	1	4	1	2	1	1	4	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1	2	2	1	2	1	1	2	2	1	1	4	2	4	2	2	1
53000	-264.723643734402401	-271.579131685361801	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.810082378563848	0	1	2	3	4	5	4	7	7	7	8	9	11	9	12	11	12	9	11	12	13	16	18	20	21	20	21	23	23	21	21	20	23	24	25	24	23	26	25	26	27	26	26	26	27	29	26	27	28	27	30	30	29	30	30	33	0	1	1	3	4	4	0	5	7	3	8	8	18	8	13	18	18	8	14	16	20	21	22	23	23	23	32	25	30	24	23	23	31	24	31	27	26	34	31	31	39	37	39	31	43	50	37	43	45	36	53	53	47	53	49	54	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	2	1	2	1	3	1	2	2	1	1	1	1	1	1	1	1	2
53500	-281.613687624014688	-288.469175574974088	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550525658726052	-1	2	1	3	4	5	3	6	6	7	8	7	10	9	11	9	12	12	13	12	13	15	17	19	20	20	21	22	22	21	22	22	23	24	25	25	27	26	25	25	27	25	26	26	26	27	28	28	28	28	29	30	30	29	30	33	0	1	1	3	3	3	0	6	7	6	8	4	16	12	12	12	13	13	14	15	15	21	21	23	24	23	25	26	24	26	27	27	27	30	31	27	40	29	31	25	35	23	39	31	39	36	42	39	40	46	37	47	47	42	49	47	1	1	1	1	2	2	1	1	2	1	1	2	1	1	3	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	2	2	1	2	1	3	1	3	1	2	1	1	2	1	1	1	1	1	1	2	1	3
54000	-304.353101358887272	-311.208589309846673	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606830502614171	0	1	2	3	4	4	4	6	6	8	8	8	9	9	10	10	11	11	12	12	13	15	18	19	22	21	21	22	23	21	22	21	23	25	24	24	24	26	24	25	26	25	26	26	27	29	28	27	28	29	29	28	31	30	30	32	0	1	1	3	4	3	0	6	7	6	8	8	12	3	12	13	13	13	14	16	20	21	20	23	26	23	23	30	30	24	23	23	32	29	31	32	26	29	31	32	35	26	39	39	27	36	26	44	43	36	42	42	52	42	46	54	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	2	2	2	1	1	2	1	1	1	3	1	1	2	3	1	2	1	1	2	2	2	1	1	2	2	1	1	3	3	6	1	1	2	2	2	2	2	1	2
54500	-275.966431369629333	-282.821919320588734	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668561232832207	0	1	2	3	4	5	4	5	6	7	7	8	10	9	12	10	9	12	12	12	13	17	18	20	21	20	20	22	22	21	22	21	23	25	24	25	27	25	23	25	26	25	27	25	25	29	28	27	28	29	30	29	29	31	30	34	0	1	1	3	3	3	0	5	7	6	8	8	17	12	13	17	12	13	14	16	20	21	22	23	23	23	23	23	24	24	27	27	27	24	25	27	42	29	31	27	39	26	39	39	39	43	42	39	45	40	47	42	42	47	49	51	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	2	1	2	2	2	2	1	1	1	3	2	1	2	1	1	1	1	2	2	2	1	2	2	2	1	2
55000	-266.663611645519836	-273.519099596479236	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700987837719498	0	1	1	3	5	5	4	6	7	7	8	7	9	9	11	10	11	11	12	11	14	16	18	19	22	20	21	22	23	22	22	22	23	24	24	25	26	26	24	26	26	25	26	25	26	27	28	27	29	29	29	29	30	31	29	33	0	1	1	1	4	3	0	4	7	6	12	3	12	12	13	13	13	13	14	16	20	21	22	23	23	22	23	26	24	24	27	27	32	24	31	32	29	29	31	32	35	26	31	39	39	36	42	44	44	46	42	42	42	47	48	54	1	1	1	2	1	2	1	2	2	1	1	3	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	2	2	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	2	1	1	1	2	2	2	2	1	1
55500	-286.327828035714276	-293.183315986673676	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749877258701370	0	1	2	3	5	4	3	7	6	7	9	8	10	9	11	10	11	13	12	12	14	17	18	19	22	21	22	23	23	22	21	19	24	24	25	24	26	25	25	26	27	26	26	24	25	28	27	28	28	27	30	27	31	31	30	32	0	1	1	3	4	4	0	6	7	6	8	6	12	12	8	8	13	13	14	16	20	21	22	23	24	23	32	27	24	24	32	23	27	25	31	32	26	29	27	27	35	30	44	31	44	50	42	43	39	44	47	26	47	47	49	53	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	2	1	2	1	1	1	2	1	2	1	2	2	1	1	1	1	2	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	4	2	2	1	1
56000	-256.298086107026734	-263.153574057986134	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.854756692935363	0	1	3	2	4	4	4	6	7	6	8	8	11	10	12	10	10	9	12	13	14	15	17	18	20	21	21	22	23	21	22	19	23	25	24	24	25	26	26	25	27	24	26	24	27	28	27	28	29	28	29	29	31	31	30	33	0	1	4	1	3	4	0	6	7	6	8	8	18	12	18	18	18	12	14	16	20	21	22	23	23	25	32	25	30	24	32	23	32	30	31	33	26	29	44	27	35	26	44	31	44	36	37	44	45	36	47	47	51	52	39	54	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	2	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	3	2
56500	-294.136144250607401	-300.991632201566802	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.785774964871992	-1	2	2	3	4	5	3	6	7	7	7	8	10	9	10	9	11	12	11	11	13	16	17	19	19	21	21	22	23	20	21	19	23	25	23	24	27	26	23	25	26	25	26	25	27	27	27	28	29	27	29	29	30	30	30	33	0	1	1	1	4	4	0	6	7	3	8	11	11	11	16	12	13	16	12	16	20	21	22	23	23	23	32	23	30	23	32	23	27	29	27	27	42	30	31	27	36	26	44	39	44	39	42	44	45	32	42	47	47	47	45	53	1	2	2	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	3	1	2	1	3	1	1	1	1	1	2	1	3	1	2	1	2	1	1	1	2	1	1	1	3	2	1	2	2	1	1
57000	-279.909022839423528	-286.764510790382928	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664131606305688	0	1	3	2	5	4	4	5	7	7	9	7	9	9	12	11	11	10	13	12	14	16	17	19	21	20	21	21	22	21	22	20	22	24	23	24	26	25	25	25	25	25	26	24	26	28	25	26	28	28	29	29	30	30	30	33	0	1	4	1	6	4	0	3	7	6	12	8	12	12	13	13	13	12	14	18	20	20	22	23	23	23	32	26	30	24	27	23	27	24	31	27	36	29	31	32	35	26	44	31	44	36	25	44	45	36	42	42	51	42	39	53	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	2	2	2	1	3	1	1	1	1	2	1	1	2	2	2	1	4	3	2
57500	-298.415398954777174	-305.270886905736575	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638183091769159	0	2	2	4	4	4	3	4	7	6	8	8	10	9	10	11	12	9	12	13	14	15	18	20	21	20	20	22	22	22	21	22	22	25	25	23	26	26	25	26	26	25	26	25	27	28	27	27	29	28	29	28	30	29	31	32	0	1	1	3	3	3	0	3	7	6	8	8	12	12	18	15	13	8	14	18	20	20	21	23	23	23	23	25	24	24	23	27	27	29	31	25	26	30	31	44	39	26	39	31	39	25	26	43	39	36	37	37	42	37	45	53	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	3	1	1	1	1	2	1	1	1	2	2	2	1	1	2	2	1	2	2	2	1	1	2	1	2	1	4	3	1	2	2	2	2	2	1	2	1
58000	-296.426659553539082	-303.282147504498482	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569178731321101	-1	1	3	1	3	4	4	6	7	6	7	8	9	10	10	10	11	11	13	12	14	15	18	19	21	20	20	23	23	22	21	21	23	22	25	24	25	25	26	25	26	25	26	25	27	28	27	27	28	28	29	30	30	28	29	34	0	1	4	1	4	3	0	6	7	3	8	8	12	12	8	13	13	13	14	16	20	21	22	23	27	23	23	23	24	24	27	27	27	24	31	32	26	30	44	36	31	25	35	36	41	36	42	44	41	35	47	54	51	42	45	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	1	2	2	2	1	2	2	1	1	3	2	1	1	1	2	2	2	1	2	1	2	1	2	1	3
58500	-272.065665700950149	-278.921153651909549	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730393561797367	0	2	2	3	4	4	4	7	6	7	6	8	9	10	11	10	11	11	12	12	13	16	17	19	20	19	22	23	21	21	22	21	23	24	24	24	26	26	26	26	26	25	26	24	27	28	26	27	28	29	29	28	30	30	30	34	0	1	1	3	3	4	0	11	7	4	6	11	12	12	11	13	13	13	14	16	20	20	21	22	23	23	25	25	24	24	32	23	32	30	31	32	42	34	44	32	35	28	44	27	43	36	42	31	39	48	42	47	51	52	49	42	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	2	1	1	1	1	1	2	1	3	1	1	2	2	1	1	1	3
59000	-279.081873702953544	-285.937361653912944	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715694831124333	0	1	2	3	5	4	4	6	6	7	9	7	9	9	11	10	11	11	11	12	13	17	19	20	21	21	21	22	22	22	22	22	23	24	24	24	26	26	25	25	26	25	27	24	27	29	27	26	28	28	28	30	30	31	30	32	0	1	1	1	3	3	0	6	7	4	12	8	12	8	13	13	13	13	14	8	18	20	22	23	23	23	23	23	25	24	25	27	26	24	31	32	42	29	44	25	35	26	44	31	39	36	42	44	48	43	37	47	47	47	49	53	1	1	1	3	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	3	1	4	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	2	1	1	1	1	2	2	2	1	1
59500	-273.964303071974427	-280.819791022933828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.764088686635563	0	1	2	3	4	5	4	5	6	7	8	8	10	9	12	11	12	12	12	12	14	16	18	19	22	21	19	23	22	21	21	21	24	23	24	23	27	25	23	26	27	25	27	26	27	27	25	27	29	29	28	29	31	30	31	33	0	1	1	3	3	3	0	4	7	6	8	8	12	11	11	12	13	13	14	16	20	21	22	23	24	23	23	25	30	24	27	27	32	23	31	32	42	34	31	23	44	26	39	31	35	36	26	39	48	46	42	47	54	51	45	53	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	2	2	1	1	1	4	1	2	2	2	2	2	2	2	1	1	2	2	1	1	3	1
60000	-284.038382436805477	-290.893870387764878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670084272920511	0	2	2	3	5	4	4	6	6	7	8	9	9	8	11	10	11	11	13	12	14	17	18	20	21	20	22	23	23	22	20	21	22	24	22	24	25	25	25	25	26	25	27	24	26	27	28	27	28	28	29	30	30	30	30	34	0	1	1	3	4	3	0	4	7	6	8	11	8	8	12	11	13	13	14	16	20	21	21	23	26	23	22	23	24	24	23	23	32	24	31	32	26	30	44	28	35	28	44	31	36	36	42	44	45	46	42	37	51	42	49	53	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	2	2	1	1	1	3	2	1	2	1	1	1	2	1	2	2	1	1	1	2	1	2	1	1	2	2	1	1	1	3	3	1	3	1	2
60500	-277.652831193441330	-284.508319144400730	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.797276401168044	0	2	2	3	5	5	3	5	6	7	9	7	9	8	12	11	10	11	12	13	13	15	18	19	21	20	22	23	22	22	22	21	23	21	23	24	25	25	26	23	26	26	26	24	25	28	26	28	28	29	29	30	30	30	30	34	0	1	1	3	4	4	0	4	7	6	8	8	12	6	18	13	13	13	14	18	18	21	22	23	23	23	25	32	24	34	25	23	27	24	31	27	25	29	44	32	35	26	44	31	44	41	37	31	43	46	47	47	47	47	49	52	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	2	1	2	2	2	2	1	2
61000	-271.576934975989502	-278.432422926948902	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717011833367978	0	1	2	4	4	4	4	5	6	7	7	9	9	10	11	10	11	13	11	11	12	16	17	19	22	20	20	22	23	21	22	22	23	24	24	24	26	25	26	25	27	24	25	24	25	28	27	27	28	28	28	29	31	30	30	32	0	1	1	3	3	3	0	3	7	6	3	11	8	8	13	13	13	12	14	13	20	21	21	23	23	22	22	30	30	24	27	27	32	24	31	32	26	29	43	25	35	26	44	31	44	33	42	43	45	36	47	37	47	47	39	54	1	1	1	1	1	1	1	2	1	2	2	1	3	2	1	1	1	2	1	1	1	2	2	1	3	2	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	2	1	2	2	2	2	1
61500	-288.118774437637001	-294.974262388596401	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650010678046382	0	2	2	3	5	4	4	6	6	7	8	7	10	9	12	10	11	12	13	12	14	17	19	18	22	20	20	21	21	21	22	22	23	21	24	24	24	25	25	25	27	25	26	24	27	27	26	25	28	28	27	29	30	29	29	33	0	1	1	3	4	3	0	3	7	1	8	8	12	12	11	12	13	13	14	16	20	21	24	22	23	22	23	23	24	24	27	27	25	24	31	25	26	30	31	32	43	26	31	31	44	36	42	44	45	46	47	51	47	51	43	54	1	1	1	1	1	1	1	2	1	4	2	1	1	2	2	1	1	1	3	1	2	2	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	2	2	2	1	2	3	1	1	2	1	1	1	1	1	1	2	1	2	2
62000	-271.662792101249863	-278.518280052209263	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.811959534824185	1	2	3	2	4	5	5	6	7	6	9	8	10	9	12	10	12	12	13	12	14	17	18	19	20	20	21	21	22	21	22	20	23	25	23	24	25	25	26	25	26	25	26	25	26	29	27	28	28	27	30	29	30	30	31	31	0	1	4	1	4	3	0	6	7	4	8	8	12	12	13	11	13	13	14	16	20	21	22	22	23	23	32	25	25	24	32	22	27	24	31	27	26	29	44	36	35	26	44	31	44	50	42	44	45	36	42	37	52	52	49	54	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	3	1	1	1	1	2	2	1	2	2	1	1	1	2	1
