step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
10000	-461.311660472635822	-458.324182918734550	-2.987477553901287	0.000113702708308	0.000006796970743	0.059778441908614	0.563934203333848	0	1	2	2	2	3	5	4	4	4	5	5	5	6	5	7	6	5	6	8	7	8	7	7	7	9	8	9	8	9	9	11	12	9	11	11	13	12	12	12	13	14	12	14	17	18	18	18	20	20	19	21	20	22	21	22	23	23	26	26	25	25	23	25	27	28	27	25	27	27	30	28	28	29	31	29	32	34	37	0	0	1	1	2	3	5	3	6	3	5	10	10	5	8	10	10	0	3	12	9	15	3	5	3	3	17	15	19	15	16	17	36	3	29	15	43	26	34	29	28	36	28	29	37	44	44	22	46	42	45	45	0	52	43	49	55	55	53	63	55	50	56	50	68	56	64	57	64	68	69	64	63	68	68	68	72	72	75	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	3	2	2	2	2	2	4	4	1	3	1	3	1	2	1	3	2	2	1	2	2	2	2	2	2	3	2	2	3	5	1	3	1	3	1	1	4	2	1	1	3	1	3	2	1	2	1	3	1	1	1	1	1	1	2	3	3	1	2	3	3
10500	-498.621009764510688	-496.287286995882823	-2.333722768627852	0.000118014112270	0.000011759522881	0.099645056462623	0.555974014440159	-3	-1	2	2	3	4	5	5	4	3	5	6	6	6	6	7	5	6	7	7	8	8	7	7	7	8	8	8	10	8	10	11	12	10	12	11	12	10	11	12	13	13	13	15	15	18	17	18	21	19	20	21	19	22	20	22	23	24	25	25	27	25	24	26	26	27	27	25	27	27	31	28	29	28	30	29	33	35	37	0	0	1	1	2	4	2	6	4	3	2	9	17	2	8	17	6	0	6	4	8	8	8	2	3	3	17	15	9	8	25	17	28	25	19	22	22	26	25	19	36	15	16	40	36	47	35	43	46	45	43	48	0	50	48	46	48	52	53	63	68	51	56	57	51	63	57	52	64	68	64	65	63	51	70	68	75	74	77	1	1	2	2	3	1	2	1	2	1	3	1	1	2	1	1	1	1	2	3	1	1	1	5	2	2	1	1	2	1	2	3	2	1	3	2	2	1	2	2	2	3	2	2	1	1	3	3	2	2	4	2	1	2	1	2	3	3	3	1	2	2	1	1	3	2	3	1	1	1	2	1	2	5	2	2	2	4	2
11000	-468.707842680465717	-466.905761465447540	-1.802081215018177	0.000082302413676	0.000014492527949	0.176088735454327	0.536846421692168	0	0	3	3	2	2	5	4	4	3	5	5	7	6	6	5	6	6	6	7	8	8	7	7	7	10	8	10	8	9	10	11	12	11	12	11	11	12	11	12	13	15	14	14	16	18	18	17	20	19	18	19	20	20	22	22	22	22	26	24	27	25	24	26	27	28	28	26	27	28	30	28	27	29	31	30	32	35	37	0	0	6	1	2	1	2	6	3	6	5	6	12	5	3	6	3	0	3	3	12	19	4	7	16	17	17	15	8	22	25	27	28	25	19	30	15	32	31	29	36	30	30	29	37	35	44	45	46	37	42	42	0	45	37	49	52	45	53	56	68	55	56	50	55	63	69	55	64	68	67	68	63	68	70	74	72	72	65	1	1	1	2	2	1	3	2	1	1	1	2	2	2	2	1	1	1	2	3	2	1	2	1	1	2	2	2	2	1	2	2	1	2	4	2	2	1	1	3	2	3	4	2	3	2	2	1	1	4	2	3	1	2	6	1	2	3	3	2	1	2	1	3	3	2	1	2	1	1	1	1	1	2	2	1	3	4	5
11500	-448.252130667587551	-445.809300490348562	-2.442830177239013	0.000115370045104	0.000010452370677	0.090598652947935	0.598086455994890	0	0	2	3	2	3	3	4	4	4	3	6	7	4	6	7	5	5	6	8	6	7	5	8	8	8	7	10	8	9	10	10	13	10	12	12	11	12	10	12	12	15	13	14	17	17	18	18	20	19	19	21	20	21	21	22	22	23	23	25	26	25	25	24	27	26	27	26	27	27	30	28	29	28	31	30	32	35	36	0	0	1	1	2	3	2	3	6	3	2	9	10	5	8	23	10	0	8	9	8	15	6	7	23	27	17	15	19	22	25	27	28	25	29	28	22	26	25	29	22	6	22	40	43	42	40	37	44	42	45	41	0	48	50	49	52	42	53	56	57	52	49	52	57	56	64	64	64	68	67	68	60	68	70	72	72	61	65	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	1	2	1	2	2	7	3	2	2	1	3	3	2	2	1	4	1	2	1	1	1	4	2	2	2	2	2	1	3	2	1	1	2	1	3	1	2	1	2	1	2	4	3
12000	-453.886644798072268	-451.328853118999120	-2.557791679073157	0.000121308331981	0.000009992138182	0.082369759925013	0.582697000963781	0	1	2	3	2	3	4	4	4	3	3	6	6	6	6	7	5	5	7	7	8	8	6	8	7	9	7	8	6	9	10	11	11	10	12	12	13	13	9	12	12	15	11	14	16	19	16	18	21	19	18	20	21	21	20	23	22	24	25	26	26	25	25	25	27	28	27	27	28	27	30	29	28	29	32	29	32	36	39	0	0	1	1	2	3	5	3	6	3	2	9	4	5	4	3	10	0	15	9	12	15	4	5	23	17	17	15	8	15	25	17	28	25	19	30	43	27	16	20	22	22	22	35	36	44	44	41	46	42	36	37	0	52	45	49	55	51	53	56	57	58	56	52	52	63	64	64	64	64	69	61	60	68	70	70	74	77	78	1	1	1	3	1	1	1	1	1	1	1	1	2	2	2	4	1	1	1	1	1	1	2	3	1	2	1	1	1	3	2	3	2	1	3	2	1	2	2	2	1	4	2	1	2	2	1	3	1	2	2	3	1	1	2	1	1	3	2	2	1	1	1	3	4	2	1	1	2	1	1	2	1	2	2	1	1	3	2
12500	-443.214939118264965	-440.565003909246514	-2.649935209018452	0.000072970938321	0.000005587109338	0.076566225770877	0.518375853921730	-1	1	2	4	3	4	4	3	4	3	3	5	5	6	5	6	6	6	7	7	8	7	7	8	8	10	8	10	10	10	9	11	13	10	10	11	12	12	12	13	12	15	12	15	16	18	18	17	20	19	20	20	20	21	21	22	23	22	26	24	25	25	26	26	26	27	28	27	27	28	28	28	28	29	31	29	32	36	39	0	0	1	1	2	8	2	3	3	3	2	9	10	5	3	6	10	0	8	9	12	15	16	5	16	19	17	15	19	15	25	17	28	25	19	22	36	20	25	29	15	30	15	40	42	40	44	37	46	45	48	42	0	48	52	46	51	51	53	56	52	58	60	61	57	63	64	65	64	65	64	65	63	65	70	70	72	75	78	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	1	1	2	1	2	2	3	2	4	1	2	2	1	3	2	1	3	2	2	5	3	4	1	1	2	1	2	1	1	2	3	1	2	1	2	1	1	2	1	3	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	3	2
13000	-438.369215547171677	-436.411798428938766	-1.957417118232935	0.000110057680845	0.000016008191273	0.145452740326982	0.597379268378336	0	0	2	2	3	4	4	3	4	4	4	5	6	5	5	7	6	5	5	8	6	7	4	8	8	10	7	8	9	9	9	12	12	10	13	11	11	11	11	13	12	14	11	15	15	17	19	18	20	18	19	20	21	21	22	23	22	21	26	26	28	26	25	26	24	28	27	26	27	28	29	29	26	30	32	29	32	35	38	0	0	1	1	2	3	2	3	3	8	2	9	6	5	6	6	6	0	3	9	9	15	3	14	23	16	17	15	19	15	16	27	28	31	19	22	30	27	31	30	22	36	22	35	36	40	46	42	46	45	50	42	0	51	51	46	52	50	53	49	65	58	56	65	57	63	64	65	64	65	67	61	63	68	70	70	74	77	75	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	3	2	2	2	1	3	2	1	2	1	1	2	2	2	2	2	2	1	3	2	2	1	2	1	1	2	3	1	2	2	2	2	4	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	3
13500	-466.374079517387770	-464.357912425999984	-2.016167091387768	0.000102500437899	0.000013961602090	0.136210170185677	0.544091469134431	0	0	1	4	1	3	5	4	3	3	5	5	6	5	5	8	5	6	7	5	8	6	8	8	8	9	7	8	8	9	9	11	12	10	12	12	10	12	10	12	12	14	14	14	16	17	18	17	20	19	18	19	19	21	21	22	22	21	24	24	26	24	25	26	25	28	27	26	27	28	30	28	28	29	32	28	32	35	38	0	0	1	1	2	3	2	9	3	3	2	9	10	2	6	9	10	0	8	6	12	6	19	7	6	27	17	22	19	16	16	26	28	16	29	30	19	27	16	29	15	30	37	40	43	41	40	36	46	41	45	51	0	52	30	46	52	52	53	56	57	58	60	41	55	63	61	65	61	61	64	61	63	68	70	68	74	77	74	1	1	1	2	1	1	2	1	2	1	3	1	1	3	1	4	1	1	2	1	2	3	1	2	2	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	3	2	2	1	1	2	2	2	2	3	1	1	1	1	6	3	1	1	3	1	3	2	1	6	2	2	1	1	1	1	2	1	2	2	2	1	2	2	4
14000	-469.620549250399563	-467.251955192129230	-2.368594058270313	0.000105044131282	0.000010147893918	0.096606005435790	0.567383286548175	1	0	3	2	3	2	2	3	4	4	5	5	6	7	5	7	5	6	6	7	7	7	7	8	8	10	7	8	9	9	9	11	13	10	12	11	12	12	11	11	11	14	12	15	17	19	19	16	18	20	18	18	20	20	21	21	22	23	25	26	27	25	24	25	24	25	28	27	28	27	30	28	29	29	32	29	33	36	39	0	0	1	1	2	1	2	6	6	6	5	9	10	7	3	3	10	0	6	9	12	15	3	5	16	17	17	15	3	22	25	17	41	31	3	22	30	17	34	19	22	22	22	35	42	49	44	43	44	52	43	48	0	52	42	46	45	55	53	63	64	58	56	65	55	63	64	57	64	65	64	68	66	51	65	68	61	75	75	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	2	1	2	1	3	3	2	1	3	1	1	4	3	2	4	1	2	2	3	3	1	1	1	2	1	1	1	4	2	1	1	3	2	2	1	2	2	1	2	2	1	2	1	2	3	2	2	2	1	2	5	4	1	3	4	5
14500	-456.544900664921727	-454.259223939251171	-2.285676725670572	0.000120971613863	0.000012591410711	0.104085663646759	0.672072336175313	0	0	3	1	2	2	5	5	4	3	3	6	5	6	6	6	4	4	6	6	7	8	8	8	7	8	9	9	9	8	9	12	12	11	12	10	13	12	11	12	13	14	13	15	16	19	16	18	18	20	19	20	19	22	21	22	23	24	26	26	26	24	25	26	26	28	26	25	28	28	30	28	27	28	31	30	31	35	38	0	0	6	1	2	1	5	3	6	6	2	9	10	5	3	6	10	0	6	9	12	6	16	7	16	17	19	15	19	15	25	27	28	25	8	30	33	27	25	29	36	36	22	40	41	49	44	37	47	48	45	41	0	55	45	46	50	51	53	63	57	55	56	48	55	63	51	57	64	65	65	68	63	68	70	61	72	61	77	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	1	2	2	2	4	1	1	1	2	2	2	2	2	1	2	1	1	2	1	1	1	3	1	1	2	2	1	2	3	1	2	2	1	3	3	2	3	1	1	1	2	2	1	2	2	2	2	4	3
15000	-481.664162457281464	-479.241430483644535	-2.422731973636906	0.000135288552585	0.000012469081751	0.092166569252700	0.574798846681735	1	0	3	3	2	2	4	4	5	4	5	5	7	6	6	6	6	6	6	8	7	8	6	8	8	9	9	8	9	9	9	10	12	10	12	12	13	12	11	13	13	15	13	15	16	19	17	18	20	19	19	20	19	21	22	22	22	24	25	25	26	24	24	27	27	27	24	26	27	29	30	28	28	28	30	29	32	34	38	0	0	6	1	2	1	2	6	3	6	5	3	9	2	8	8	10	0	8	23	12	16	3	11	9	19	16	15	19	28	16	26	28	31	10	15	30	32	34	30	15	26	28	26	37	47	35	37	19	45	42	50	0	45	52	46	50	48	53	63	54	45	56	67	68	63	48	67	67	61	64	61	63	68	74	74	68	61	77	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	2	1	1	1	2	1	2	2	2	1	3	1	2	1	2	1	3	3	2	1	1	2	3	3	2	2	2	1	3	3	6	2	2	1	1	3	1	2	2	3	3	1	3	2	2	2	1	2	2	1	1	1	2	1	2	1	1	1	2	3	3
15500	-476.771471574121904	-475.030719952420895	-1.740751621701035	0.000103584711590	0.000019851516240	0.191645233504508	0.577988977559511	0	0	2	3	3	4	3	4	4	4	2	6	6	6	5	5	5	5	7	7	8	7	6	8	7	9	7	9	9	9	8	12	12	9	12	10	12	12	11	12	13	15	13	14	15	19	16	16	18	17	20	20	18	19	21	22	22	23	26	25	25	26	26	25	26	27	26	25	28	28	30	28	27	28	31	27	30	36	38	0	0	1	1	2	3	2	3	3	3	2	16	10	5	4	1	10	0	3	9	12	15	10	7	16	6	10	15	3	16	25	27	28	25	19	22	22	26	31	26	37	37	28	40	43	49	40	45	37	42	37	48	0	50	43	49	52	52	53	56	52	58	56	57	64	56	51	51	67	65	68	68	49	67	70	61	74	72	78	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	3	1	1	2	2	1	1	1	2	1	3	1	2	3	2	1	3	2	1	3	2	3	2	2	2	1	2	1	1	1	1	2	1	3	1	4	2	1	1	4	2	1	2	4	2	2	2	2	2	1	2	3	2	1	1	3	3	4	1	2	1	1	4	1
16000	-478.150015797801188	-475.485868630796745	-2.664147167004463	0.000137639204883	0.000010422876926	0.075726076261672	0.534824384171885	0	0	3	3	2	1	4	5	4	2	5	5	6	6	5	8	4	6	5	8	7	8	7	7	8	9	8	9	10	9	7	12	13	11	13	11	12	12	11	11	12	14	13	14	17	17	18	18	21	20	20	20	20	21	21	22	23	24	25	25	25	25	24	25	27	27	28	25	27	29	29	26	28	29	32	30	32	35	37	0	0	6	1	2	1	5	6	3	6	2	9	6	5	3	8	10	0	3	9	12	15	13	11	31	17	17	8	6	22	3	20	36	25	3	15	16	36	25	19	22	37	30	36	41	44	40	45	44	37	35	48	0	41	48	46	55	50	53	63	51	58	56	54	68	63	64	57	64	65	52	61	63	65	70	50	74	77	74	1	1	1	1	1	1	1	2	1	1	2	1	3	2	1	2	1	1	1	3	1	1	1	1	1	2	2	1	3	1	1	2	1	2	6	4	2	1	2	4	2	1	2	2	3	2	3	1	4	3	3	2	1	6	2	3	1	1	2	1	2	1	1	1	1	2	2	1	1	1	5	1	3	2	2	5	2	1	4
16500	-480.541208709709508	-477.819507586408520	-2.721701123300980	0.000128988592654	0.000009346599605	0.072460668134551	0.564408553990380	0	0	2	2	3	3	4	4	4	4	4	5	7	6	6	8	6	6	6	7	7	7	6	8	7	9	9	9	10	10	9	11	12	10	12	11	12	13	11	11	13	14	12	14	16	19	19	16	20	19	19	20	20	22	20	22	22	23	26	25	28	25	25	24	25	27	28	27	27	28	30	29	28	30	31	28	32	35	38	0	0	1	1	2	3	2	3	3	3	2	9	17	2	10	10	3	0	10	17	12	8	10	7	10	17	17	15	19	10	25	17	28	25	32	15	30	17	16	19	15	43	30	16	42	35	41	40	46	30	48	43	0	48	41	49	45	50	53	56	62	52	46	57	54	63	65	57	64	65	67	65	63	61	68	69	61	77	78	1	1	1	1	2	1	2	1	2	2	2	1	1	3	1	2	1	1	1	1	1	1	1	3	1	1	2	1	2	4	1	2	1	1	1	2	1	2	1	2	3	1	1	4	2	3	3	2	1	4	2	5	1	3	3	1	3	1	2	1	1	2	2	1	2	1	1	2	2	2	1	2	2	1	2	1	3	2	1
17000	-468.550672448450200	-466.519402813464751	-2.031269634985424	0.000100231084565	0.000013430474583	0.133995103830806	0.590210890071284	0	0	2	2	3	3	4	5	5	4	4	6	6	7	4	7	5	5	7	7	7	7	7	9	8	8	7	9	9	10	10	11	12	10	13	10	13	12	11	12	13	14	14	15	15	18	19	18	21	19	19	20	21	22	21	22	22	22	26	24	25	25	25	25	26	27	26	27	26	28	28	28	28	29	31	29	33	34	38	0	0	1	1	2	3	2	6	3	3	2	9	10	5	6	8	10	0	8	12	12	15	8	14	16	10	17	15	19	22	25	27	22	28	8	22	36	32	34	29	28	36	37	35	37	40	35	45	44	48	48	45	0	48	50	46	52	52	53	46	48	48	56	52	57	63	57	57	64	65	61	67	56	65	70	68	72	77	72	1	1	2	2	2	1	2	1	2	1	3	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	3	1	2	2	2	3	1	3	2	1	1	1	2	3	2	1	2	1	2	4	2	2	1	1	2	1	2	1	2	2	2	2	3	3	3	2	2	1	2	3	3	1	1	1	1	3	2	2	1	3	1	5
17500	-461.185012475884264	-458.190675851065294	-2.994336624818947	0.000131050358362	0.000007796874706	0.059495256658303	0.544642621647818	0	0	2	4	2	2	5	4	4	3	3	5	6	6	4	5	5	5	6	8	7	7	7	9	7	7	7	9	8	10	9	10	12	10	13	11	13	12	12	13	11	14	11	15	15	18	17	19	19	18	16	20	20	21	22	23	23	23	25	26	28	26	24	27	25	27	25	26	28	29	28	29	28	29	31	29	32	36	38	0	0	1	1	2	1	2	3	6	6	2	9	6	5	6	6	6	0	17	9	12	15	17	11	16	17	17	22	17	16	25	16	30	25	26	15	28	32	34	29	22	41	28	29	37	44	40	51	46	37	37	42	0	37	50	49	55	52	53	63	57	58	56	67	57	63	52	52	64	65	64	61	63	68	74	57	72	74	78	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	3	1	1	1	2	1	3	1	2	1	2	3	3	2	1	1	2	2	1	1	4	1	1	2	2	1	2	1	3	1	3	2	2	1	1	1	1	2	2	1	1	1	2	2	3	1	1	1	1	2	2	2	4	2	4	2
18000	-433.974628186628422	-430.561922741546141	-3.412705445082287	0.000103040068891	0.000004666478040	0.045287994174837	0.596770279392291	-1	1	2	3	3	4	4	3	4	1	5	5	6	5	6	7	4	5	5	7	8	7	8	8	8	10	8	9	8	10	10	10	12	10	13	12	11	12	12	12	12	15	14	14	16	17	18	18	21	20	19	21	21	21	19	22	23	23	24	26	27	24	25	25	25	26	28	26	27	29	31	28	28	29	31	29	32	35	39	0	0	10	1	2	3	5	3	8	1	2	9	17	5	6	6	10	0	8	9	12	15	6	14	16	17	17	15	19	22	25	27	28	25	40	22	30	27	31	26	22	15	36	35	43	35	44	45	46	48	43	30	0	48	48	46	48	52	53	56	57	58	56	52	57	63	65	65	64	65	67	65	60	68	52	68	65	77	78	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	2	1	2	1	1	2	1	2	2	2	2	2	1	1	1	2	1	2	1	2	2	5	1	1	2	2	2	1	2	1	2	6	1	1	1	2	2	1	1	2	3	1	2	2	1	1	1	1	1	2	2	1	1	2	5	1	4	2	2
18500	-430.732824344071389	-428.556585693532725	-2.176238650538675	0.000114454514194	0.000013215446199	0.115464613097320	0.636679811155471	0	0	2	2	2	3	5	4	4	1	4	5	7	6	5	6	6	5	6	7	7	7	8	8	7	10	9	9	9	9	10	12	13	9	12	12	13	13	10	12	12	14	14	14	17	18	17	19	20	18	19	20	21	21	21	20	22	23	24	25	26	25	26	26	25	28	28	25	27	28	30	29	27	29	30	29	32	35	39	0	0	10	1	2	3	5	3	6	1	2	9	10	11	8	3	10	0	8	9	12	17	16	11	16	19	17	13	16	13	25	17	28	16	19	30	41	26	34	29	30	30	30	40	42	35	44	43	46	42	45	45	0	51	48	46	50	52	53	56	68	58	56	57	57	73	69	57	64	65	64	65	60	65	65	65	72	72	77	1	1	1	1	1	1	3	1	1	1	2	1	5	2	1	2	2	1	2	2	1	1	1	2	1	2	1	1	1	1	2	3	2	1	3	2	1	2	1	1	2	2	2	1	2	3	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3	2	2	1	1	1	1	2	2	2	1	2	2	3	1	2	3
19000	-489.539228900454589	-487.232957947090824	-2.306270953363787	0.000120478991836	0.000012306290067	0.102144696590318	0.564652314859625	0	-1	2	4	3	1	5	5	4	3	3	5	6	5	6	7	6	6	4	6	7	7	7	9	7	9	9	9	9	8	9	11	12	11	12	11	12	12	12	13	11	13	12	14	16	18	16	19	21	19	19	20	21	19	21	23	21	22	26	26	28	24	25	26	26	28	28	25	28	28	30	28	27	28	31	30	32	36	38	0	0	6	6	2	1	2	6	3	6	2	9	12	11	6	8	10	0	6	9	12	15	3	14	8	23	8	8	6	4	25	27	36	31	19	15	22	26	25	26	22	22	36	29	36	35	29	37	46	45	40	50	0	45	52	48	52	51	53	46	68	51	56	68	57	56	64	57	64	65	61	65	63	64	70	74	68	75	78	1	1	1	1	2	1	2	2	1	1	3	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	3	2	1	1	1	1	3	2	2	2	3	2	2	2	1	2	2	2	3	5	2	1	3	1	1	2	1	2	1	2	2	3	2	3	1	1	3	2	2	2	1	1	2	1	1	1	2	1	4	2	1
19500	-435.649121964495009	-433.305046035664134	-2.344075928830871	0.000104026038623	0.000010270208672	0.098727287978296	0.671785206280067	0	0	2	1	3	4	1	4	4	4	5	6	6	7	6	8	5	5	7	6	8	7	6	9	7	9	8	9	9	8	9	11	13	11	11	12	13	12	10	13	11	14	14	14	15	18	18	19	19	19	19	20	21	21	21	22	23	23	25	26	27	25	25	26	26	28	27	24	28	28	30	29	29	29	31	28	32	35	39	0	0	1	1	2	3	2	3	3	3	2	9	10	5	8	23	10	0	8	9	12	15	10	5	23	27	23	15	6	22	25	10	41	25	29	22	22	27	25	35	22	36	37	40	43	40	44	45	46	43	45	48	0	51	51	46	51	50	53	56	57	58	56	57	68	63	64	48	68	65	67	61	63	65	70	68	68	77	78	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	2	1	2	4	1	3	1	2	3	2	1	1	2	1	1	1	1	2	2	2	1	2	2	1	1	1	1	2	2	2	2	3	2	2	1	1	1	2	1	2	2	1	2	1	2	2	2	2	4	2	2
20000	-448.821584517667930	-446.503144849475063	-2.318439668192846	0.000090166600812	0.000009109044675	0.101024598826104	0.614307893306759	-1	1	2	2	3	3	4	4	3	4	4	4	6	6	6	7	6	5	6	7	8	8	6	7	6	10	8	9	9	9	9	11	12	9	11	11	13	10	9	13	11	14	13	14	16	18	18	17	20	19	18	19	20	20	20	23	23	23	25	25	26	26	26	27	25	27	28	26	28	27	29	28	29	30	32	30	31	33	36	0	0	1	1	2	3	2	3	3	3	2	6	10	7	3	3	10	0	8	9	12	15	6	7	8	17	17	15	20	15	25	27	28	25	29	15	22	27	25	29	15	26	36	40	30	44	35	37	47	48	42	37	0	52	45	49	52	52	53	56	65	58	60	57	57	63	64	52	64	68	64	65	66	61	70	65	68	72	77	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	2	1	2	1	2	1	1	2	2	2	2	2	3	3	1	2	2	3	2	1	1	3	2	4	2	1	1	1	2	1	1	2	1	3	3	2	2	1	2	1	2	1	1	1	3	1	1	1	2	1	2	2	2	2	2	2
20500	-404.840984117099879	-402.694108934683982	-2.146875182415885	0.000097619750032	0.000011603352455	0.118862755241563	0.643333796231923	-1	1	3	2	3	3	4	5	4	4	4	6	6	7	5	6	5	5	7	8	8	7	7	7	7	9	6	9	9	9	9	9	13	10	12	11	12	12	12	13	12	14	13	14	16	18	18	18	20	19	19	20	21	21	21	22	23	23	25	25	27	25	26	26	25	27	28	26	28	28	29	29	28	30	31	29	33	36	38	0	0	1	1	2	1	2	6	6	6	5	9	10	7	6	6	10	0	6	9	12	15	16	5	16	17	3	22	19	22	25	27	28	31	17	22	30	32	34	29	30	41	37	40	36	44	29	45	46	45	48	48	0	45	48	46	52	50	53	56	65	58	56	65	57	60	64	65	64	68	64	68	56	61	68	65	72	75	78	1	1	2	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	2	1	2	2	1	1	1	1	2	2	1	3	2	1	2	1	2	2	1	1	1	3	1	4	1	1	2	1	1	1	2	1	2	1	2	2	2	1	1	2	1	1	1	1	1	1	2	2	1	3	1	3	2	2	3	1
21000	-470.742119427767932	-468.675220037912140	-2.066899389855779	0.000125206902269	0.000016152126447	0.129003482673436	0.606496217980906	-1	0	2	3	2	3	5	4	4	3	5	5	5	5	6	6	6	5	6	6	8	6	7	8	7	8	8	9	9	9	9	12	12	9	12	10	11	11	10	13	11	14	14	14	15	17	18	18	20	17	20	20	19	21	22	22	22	24	25	26	27	26	25	27	23	27	27	26	27	29	30	25	28	27	31	29	31	35	39	0	0	1	3	2	1	5	1	3	3	2	9	6	5	3	10	8	0	3	9	12	8	16	5	19	17	17	22	6	22	25	8	36	25	26	22	30	27	25	32	8	28	33	40	36	44	44	50	47	43	48	48	0	50	48	49	42	54	53	56	68	57	56	68	57	56	48	65	68	74	64	65	56	65	61	74	61	68	78	1	1	2	1	1	2	2	3	1	1	2	1	1	2	3	2	1	1	2	2	2	1	1	3	1	1	1	2	3	2	1	4	1	1	2	2	1	1	2	1	4	2	1	1	3	1	1	1	1	1	1	1	1	2	2	1	4	2	2	2	1	2	2	1	1	3	4	2	1	1	1	1	3	2	3	1	2	4	1
