step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14
45500	-81.072724478958975	-79.476041728952652	-1.596682750006321	0.000279542748168	0.000067501429346	0.241470865507688	0.913492976899885	3	4	4	5	8	6	4	7	9	10	11	12	14	17	0	1	1	1	4	1	1	4	5	1	5	9	11	13	1	1	1	1	1	1	1	1	1	3	1	1	1	1
46000	-88.426894929154415	-87.014836910363769	-1.412058018790641	0.000207436623466	0.000079219665599	0.381898163763119	0.482699272799924	3	5	4	4	7	6	5	8	8	11	11	13	13	17	0	1	1	1	7	1	1	2	5	2	5	2	5	13	1	1	1	1	1	1	1	2	1	3	3	5	2	2
46500	-90.331847159734849	-88.422383868214681	-1.909463291520164	0.000380184357083	0.000058485426731	0.153834384927239	0.672164380168563	3	6	4	5	7	5	5	8	9	9	10	13	12	16	0	1	1	1	4	1	1	7	5	8	9	11	9	12	1	2	1	1	1	1	1	1	1	1	1	2	1	2
47000	-83.205938001286540	-81.833005457426935	-1.372932543859601	0.000151683610511	0.000071153448114	0.469091208169842	0.706104398323992	2	5	4	3	6	6	4	8	9	10	11	12	14	17	0	1	1	1	4	2	1	5	5	5	5	5	12	13	1	1	1	1	2	1	1	1	2	2	2	2	1	1
47500	-90.945710896759536	-89.428068540458824	-1.517642356300713	0.000191585292646	0.000054207006655	0.282939289890073	0.512628300963682	3	6	5	4	7	7	6	8	8	10	11	13	15	16	0	1	1	1	4	1	1	2	4	5	5	10	5	12	1	2	1	1	2	2	2	1	2	2	2	1	4	2
48000	-90.494047467605384	-88.978003944858301	-1.516043522747079	0.000246352755395	0.000069952706857	0.283953417711880	0.741997923887155	3	5	4	5	7	5	6	8	8	10	12	11	13	17	0	1	1	1	4	1	2	2	5	2	12	9	5	11	1	1	1	1	1	1	1	1	1	2	1	3	3	2
48500	-78.708972086535937	-77.343538284618063	-1.365433801917877	0.000168179336734	0.000084996724734	0.505393387708579	0.798849612792184	3	5	5	4	6	7	6	8	8	10	10	12	14	17	0	4	1	1	4	2	2	1	5	2	5	11	12	13	1	1	1	1	1	1	1	2	1	2	3	1	1	2
49000	-87.047021120067669	-85.594612577175141	-1.452408542892528	0.000195523433882	0.000065249972897	0.333719450409601	0.647238091854893	3	6	4	4	8	6	5	8	9	10	10	13	12	17	0	1	1	1	7	1	1	2	5	2	5	5	5	13	1	1	1	1	1	2	1	1	1	2	1	4	2	2
49500	-74.538798921811917	-73.133584676811552	-1.405214245000371	0.000172119728687	0.000067577396810	0.392618541324047	0.783833380686671	3	5	5	5	7	7	6	8	8	11	11	13	14	16	0	1	1	1	4	2	1	1	5	2	5	11	12	13	1	1	1	1	1	1	1	2	1	3	2	1	1	1
50000	-91.680179414769995	-90.133955602789968	-1.546223811980027	0.000291287731351	0.000077529744336	0.266162065860352	0.615705019384424	3	6	5	5	8	6	5	9	9	9	9	13	13	17	0	1	1	1	4	1	1	2	5	2	4	9	5	13	1	2	1	1	1	1	1	1	1	2	2	2	3	2
50500	-89.641835286432254	-88.242354264954400	-1.399481021477860	0.000193689903610	0.000077962446470	0.402511669513940	0.647378323935794	3	5	5	5	8	7	5	6	9	11	9	11	15	17	0	1	1	1	4	2	1	1	4	5	4	11	12	12	1	1	1	1	2	1	1	1	2	2	2	1	2	4
51000	-96.410965919346253	-95.030123004092218	-1.380842915254040	0.000138380699793	0.000061401907299	0.443717276978097	0.661822427322338	2	4	5	5	7	5	6	7	9	9	10	12	14	17	0	1	2	1	4	1	2	2	5	1	4	5	12	11	1	1	1	1	1	1	1	2	1	2	3	2	2	4
51500	-86.110539362141324	-84.700578712323050	-1.409960649818271	0.000181714972656	0.000069973350116	0.385072011915439	0.739392147363766	3	5	4	4	8	6	5	7	8	9	11	12	15	18	0	1	1	1	4	2	1	1	4	1	5	5	12	12	1	1	1	1	1	1	1	2	1	2	1	2	1	3
52000	-79.170833058302250	-77.617828804837757	-1.553004253464493	0.000292069610009	0.000076672896629	0.262515831846791	0.932380947637842	3	5	5	4	6	7	5	9	7	9	11	13	15	18	0	1	1	1	4	2	1	9	4	2	10	11	12	13	1	1	1	1	1	1	1	1	2	1	1	1	1	1
52500	-83.296485079323560	-81.800082504751614	-1.496402574571946	0.000284622825247	0.000084586517965	0.297188104613662	0.819994613582083	3	6	5	5	7	7	5	8	9	9	10	12	15	17	0	1	1	1	4	4	1	2	5	2	5	9	11	13	1	1	1	1	1	1	1	1	1	2	1	3	2	1
53000	-91.865883637528114	-90.208857733862814	-1.657025903665293	0.000255240250568	0.000055568763098	0.217711599068057	0.525458539891452	2	4	4	4	7	6	5	9	8	11	11	10	15	16	0	1	1	1	7	2	1	7	5	2	4	5	11	13	1	1	1	1	1	2	2	2	1	3	4	2	2	1
53500	-80.673227688468657	-79.155530680964645	-1.517697007504011	0.000244847316272	0.000069268476283	0.282904780567973	0.537466265815287	3	5	4	4	7	6	5	7	7	11	11	13	15	17	0	1	1	1	4	1	3	2	2	6	5	10	12	13	1	2	1	1	1	2	1	1	1	3	2	1	1	1
54000	-81.108843770810338	-79.620546978336947	-1.488296792473397	0.000185397978975	0.000056197544311	0.303118429994234	0.497158316973277	2	4	4	4	6	6	5	8	9	9	12	12	14	18	0	1	1	1	4	2	1	2	5	2	5	9	11	13	1	1	1	1	1	1	1	2	2	2	3	2	1	2
54500	-87.301279876199871	-85.378742276216570	-1.922537599983298	0.000252776391423	0.000038287240508	0.151466837123006	0.607827015176526	2	4	5	5	7	6	5	7	8	9	12	13	14	18	0	1	2	1	7	2	1	2	5	2	5	10	11	13	1	1	1	1	1	1	2	1	1	2	2	2	1	2
55000	-97.219229055221192	-95.841827595523441	-1.377401459697755	0.000179844414794	0.000081617317751	0.453821809504583	0.617544806330367	2	6	3	3	7	7	5	5	9	9	12	11	14	18	0	1	1	1	4	7	1	1	5	6	5	5	11	13	1	2	1	1	2	1	1	1	2	1	2	2	1	2
55500	-83.252797256047558	-80.890342253607642	-2.362455002439912	0.000218290327516	0.000021202627498	0.097130403071158	0.708383677552119	3	4	5	4	6	6	6	8	8	10	10	13	14	16	0	1	1	1	4	2	2	2	5	2	5	8	12	13	1	1	1	1	1	1	1	2	1	2	2	2	1	1
56000	-94.120116397840761	-92.698274516718953	-1.421841881121813	0.000259887260601	0.000095689314490	0.368195479336493	0.615667874833729	3	5	4	5	7	7	5	8	9	10	11	12	13	18	0	1	1	1	4	2	1	1	5	3	4	4	8	11	1	1	1	1	1	1	1	2	1	4	3	2	2	5
56500	-72.977799156347061	-71.499022641558057	-1.478776514789005	0.000146320162304	0.000045430887980	0.310489595310157	0.865692173874772	3	5	4	5	7	6	6	8	9	10	10	12	14	16	0	1	1	1	4	2	2	2	5	1	5	11	12	13	1	1	1	1	1	1	1	1	1	3	1	1	1	1
57000	-80.748535752389770	-78.646376678247833	-2.102159074141939	0.000216748895986	0.000026955464114	0.124362636271657	0.690924376227784	3	5	5	5	7	6	4	7	8	7	11	12	14	16	0	1	1	1	4	2	1	2	5	2	5	5	12	13	1	1	1	1	1	1	1	1	1	1	2	2	2	1
57500	-86.466261510408813	-84.614127862571038	-1.852133647837776	0.000229696370103	0.000037908640126	0.165038046134568	0.698518022094559	3	4	5	5	7	6	5	6	9	11	12	12	14	16	0	1	2	2	4	2	1	2	5	4	5	4	11	13	1	1	1	1	1	1	1	1	2	3	2	3	1	1
58000	-95.411096246789810	-93.974694901624744	-1.436401345165073	0.000211230250134	0.000074031601208	0.350478215886984	0.542581985831612	2	4	5	4	8	7	6	8	8	10	11	12	15	16	0	1	2	1	7	2	2	1	4	8	9	4	11	8	1	1	1	1	1	1	1	3	2	1	2	4	2	2
58500	-98.955451468606782	-97.525539769428292	-1.429911699178485	0.000318237046804	0.000113940265893	0.358035832210231	0.511147212164546	3	6	4	4	7	6	5	8	8	10	10	9	14	17	0	7	1	1	4	1	1	2	1	2	3	2	5	11	1	1	1	1	1	2	2	1	3	2	3	2	3	4
59000	-74.716252146327975	-72.646833637030156	-2.069418509297814	0.000201795111579	0.000025963443225	0.128662399309450	0.921015035975995	3	6	4	5	7	6	5	8	8	9	11	11	15	17	0	1	1	1	4	1	1	2	5	2	5	9	12	13	1	1	1	1	1	1	1	1	1	1	1	1	2	1
59500	-88.934319526898051	-87.446323918125373	-1.487995608772682	0.000274001102111	0.000083116772934	0.303344666476822	0.436538896778084	2	4	4	5	7	6	6	8	9	8	12	13	13	17	0	1	1	2	4	2	2	2	5	3	9	9	11	12	1	1	1	1	1	1	1	2	1	2	2	1	1	2
60000	-74.406218836063360	-72.779584029815311	-1.626634806248055	0.000163159528822	0.000037368849405	0.229032589607670	0.876755558059172	3	6	5	5	7	7	5	7	8	9	10	12	14	17	0	3	1	1	4	2	1	2	5	1	5	11	12	13	1	1	1	1	1	1	1	1	1	2	1	1	1	1
60500	-81.005837481200786	-79.597600146664874	-1.408237334535908	0.000208527584657	0.000080856818007	0.387751184763738	0.938930172346108	2	5	3	4	7	7	5	7	9	10	11	12	14	18	0	4	1	1	2	2	1	2	5	5	5	5	12	12	1	1	1	1	1	1	1	1	1	1	2	2	1	2
61000	-83.919136003798286	-82.521380022911146	-1.397755980887146	0.000284444802316	0.000115393997583	0.405681512348289	0.690304188488582	3	5	4	4	7	6	4	8	8	11	11	12	13	18	0	1	1	1	2	3	1	2	5	2	8	9	11	12	1	1	1	1	1	1	1	2	1	3	1	2	1	2
61500	-78.588026923374002	-77.085206458511337	-1.502820464862662	0.000325169148590	0.000095175935344	0.292696695725021	0.932423426658072	3	4	5	5	7	6	5	7	8	11	11	12	15	17	0	1	1	2	4	2	1	7	5	7	5	10	12	13	1	1	1	1	1	1	1	1	1	2	2	1	1	1
62000	-83.122207181513460	-81.701905148847857	-1.420302032665609	0.000247748861880	0.000091727275733	0.370242975233519	0.921527912577415	3	5	5	5	7	7	5	7	6	10	11	12	14	18	0	1	1	1	4	2	1	2	3	2	5	5	12	13	1	1	1	1	1	1	1	1	1	2	2	2	1	2
62500	-88.052780677958680	-86.561662600323331	-1.491118077635344	0.000189095946966	0.000056921685802	0.301020126103804	0.806517363317237	3	5	4	5	8	7	5	9	8	8	10	13	14	17	0	1	1	1	4	2	1	2	4	2	9	5	12	12	1	1	1	1	2	1	1	1	2	1	2	2	1	2
63000	-91.980199350776203	-90.561756096380975	-1.418443254395229	0.000196861490681	0.000073383211609	0.372765701181219	0.327727302612127	3	5	4	5	7	6	6	9	9	9	11	11	15	16	0	1	1	1	4	1	2	1	5	4	4	5	11	12	1	1	1	1	1	2	1	3	1	2	3	2	3	2
63500	-96.330593517899416	-94.931877840521906	-1.398715677377514	0.000264899593061	0.000106994546136	0.403906041906279	0.735882919223323	3	4	4	5	8	5	5	8	9	10	11	12	11	17	0	1	1	1	4	1	1	3	8	8	2	5	9	12	1	1	1	1	2	1	1	3	1	1	2	2	1	2
64000	-102.351277522809468	-100.935912222312083	-1.415365300497380	0.000190155105842	0.000071702455506	0.377073522106762	0.570591399658908	2	5	3	4	7	7	5	8	9	10	11	13	13	16	0	1	1	1	4	7	1	1	4	2	7	10	5	5	1	2	1	1	2	1	1	2	3	2	3	2	4	4
64500	-78.147005237178163	-76.779543518473687	-1.367461718704479	0.000177391806337	0.000087525025715	0.493399484016946	0.807046833123707	3	5	4	4	7	6	5	9	9	10	11	12	15	17	0	1	1	1	4	1	1	5	5	7	5	11	11	13	1	1	1	1	1	1	1	1	1	2	2	1	2	1
65000	-86.029052768042789	-84.582177724559756	-1.446875043483027	0.000248962106007	0.000084458492734	0.339242361371413	0.883988781458330	3	4	5	5	7	4	5	8	8	8	10	12	14	17	0	1	1	1	4	1	1	1	5	2	5	9	12	12	1	1	1	1	1	1	1	2	1	2	1	1	2	2
65500	-80.410240548534844	-79.041708266541306	-1.368532281993532	0.000196947783032	0.000096092927991	0.487910686336101	0.683306234884182	3	5	4	5	8	7	6	8	9	9	11	13	14	16	0	1	1	1	6	1	2	2	5	6	5	11	5	12	1	1	1	1	1	2	1	1	1	1	1	1	3	1
66000	-103.429221813326080	-101.887992568825624	-1.541229244500455	0.000188083351882	0.000050580102358	0.268923867275534	0.531227400917173	2	5	5	4	6	7	6	9	9	10	11	12	15	17	0	1	1	1	4	5	2	1	5	1	6	9	11	13	1	1	1	1	2	1	1	2	2	2	3	2	3	1
66500	-103.652177032311187	-102.161768116140379	-1.490408916170803	0.000105100811171	0.000031692522795	0.301544036071381	0.596174709924817	1	4	3	4	6	6	5	8	9	9	11	12	14	15	0	1	1	1	2	2	2	2	2	2	2	9	12	12	1	1	1	1	1	1	1	2	3	3	4	2	1	2
67000	-101.667076357790535	-100.149352982134602	-1.517723375655939	0.000317602580422	0.000089846001374	0.282888134140363	0.615370594336217	2	4	5	4	7	7	4	9	9	10	12	12	14	17	0	1	1	1	4	2	1	4	5	2	3	4	5	13	1	1	1	1	2	1	1	2	1	3	3	5	2	1
67500	-80.675474988972823	-79.229117334191017	-1.446357654781811	0.000181249829849	0.000061583700811	0.339772461371033	0.924709480512440	3	4	4	4	7	4	5	7	8	9	10	11	14	15	0	1	1	1	4	1	1	1	5	8	5	11	12	13	1	1	1	1	1	1	1	2	1	1	1	1	1	1
68000	-89.067985815131379	-87.465176599806625	-1.602809215324760	0.000252789814734	0.000060368841719	0.238810419568573	0.804286907290820	3	5	4	4	7	7	6	9	8	10	10	12	12	18	0	1	1	1	2	1	2	2	5	6	2	11	9	12	1	1	1	1	1	1	1	2	1	1	2	1	2	2
68500	-87.668489144529616	-86.284403702425337	-1.384085442104276	0.000298326584268	0.000129816395687	0.435148600669445	0.732048219580434	3	4	5	5	6	7	6	9	6	9	10	12	14	17	0	1	1	2	4	1	3	7	4	6	6	11	11	12	1	1	1	1	1	2	1	1	1	1	1	1	2	2
69000	-98.391506088267946	-96.953289962123776	-1.438216126144173	0.000208002224128	0.000072478617438	0.348451165567060	0.454435499768552	2	4	4	3	7	6	5	8	8	10	11	12	14	15	0	1	1	1	4	2	1	7	1	4	5	10	12	5	1	1	1	1	2	1	2	3	5	4	2	1	1	4
69500	-93.076340610243761	-91.539292799487328	-1.537047810756435	0.000219691295857	0.000059599616688	0.271288020110388	0.547090475676352	3	5	5	5	7	5	6	8	8	10	12	13	14	15	0	1	1	1	4	1	2	3	5	2	2	9	10	13	1	1	1	1	1	1	1	1	1	3	4	4	1	1
70000	-99.685095764666642	-98.123193623015680	-1.561902141650958	0.000294133874398	0.000075857269291	0.257900486456406	0.582755834036429	3	5	4	4	7	7	6	6	9	10	11	13	14	16	0	1	1	1	4	1	1	2	8	1	10	11	5	11	1	1	1	1	1	2	1	1	2	3	1	2	4	2
70500	-90.991296491251418	-89.545930753811035	-1.445365737440378	0.000251735909033	0.000085790486601	0.340795585859621	0.757115846559663	3	5	4	4	7	6	6	9	8	9	11	12	13	17	0	1	1	1	2	1	2	6	4	6	2	6	12	12	1	1	1	1	1	2	1	1	1	1	4	2	1	3
71000	-87.760145111688132	-86.394223949876292	-1.365921161811840	0.000263356137065	0.000132277064839	0.502274472558228	0.882362816615365	3	5	4	5	7	7	4	9	9	10	11	12	14	18	0	1	1	1	2	2	1	2	5	2	10	10	11	12	1	1	1	1	1	1	1	2	1	2	1	2	2	3
71500	-99.259348727087698	-97.898497245377214	-1.360851481710482	0.000185106591134	0.000104652588697	0.565363923863921	0.790770548424500	3	4	5	4	5	5	4	6	7	9	10	11	14	16	0	1	1	1	4	2	1	2	5	2	4	9	11	13	1	1	1	1	1	1	1	1	2	2	4	2	2	1
72000	-88.402326078831919	-86.977663438922605	-1.424662639909320	0.000129913106726	0.000047358420029	0.364539200257651	0.538948939604128	3	5	5	4	6	6	5	7	9	8	10	11	14	18	0	1	1	1	4	1	1	2	5	6	5	5	11	13	1	1	1	1	2	2	1	1	2	1	2	2	2	2
72500	-90.947993508267004	-89.554334066509000	-1.393659441758002	0.000333461400648	0.000137928773704	0.413627404659340	0.516973095650017	3	6	4	4	7	7	5	7	8	10	12	11	14	18	0	3	1	1	7	2	1	2	5	2	6	5	9	5	1	1	1	1	1	1	1	1	1	2	2	1	3	6
73000	-82.337548916077381	-80.976680310235835	-1.360868605841542	0.000224418346136	0.000126510942062	0.563728163230344	0.756165624312132	3	5	4	4	6	5	5	8	8	9	11	13	14	18	0	1	1	1	4	1	1	4	5	2	5	11	12	13	1	1	1	1	1	1	1	1	1	2	2	1	1	3
73500	-83.806504079961570	-82.233807990862587	-1.572696089098988	0.000220198709040	0.000055609299269	0.252541440916581	0.683641100298862	3	6	4	5	7	6	5	8	8	7	11	12	14	16	0	7	1	1	4	1	1	6	4	1	5	9	12	12	1	1	1	1	1	2	1	2	1	2	2	2	1	2
74000	-92.603669177772630	-91.227046036124250	-1.376623141648383	0.000224274988246	0.000102332872738	0.456283036900981	0.684616199369524	2	5	3	4	6	7	5	8	9	9	11	12	14	16	0	1	1	1	7	2	1	7	2	7	5	9	9	12	1	1	1	1	1	1	2	2	3	2	3	2	2	2
74500	-91.539529105603691	-90.158287274795214	-1.381241830808472	0.000284162792956	0.000125775598915	0.442618111984826	0.569061132796315	3	5	4	4	7	5	6	9	8	10	11	13	15	17	0	1	1	1	7	4	2	5	2	1	9	10	12	12	1	1	1	1	1	1	1	2	2	3	2	1	1	1
75000	-87.737744764081214	-86.279389726928102	-1.458355037153108	0.000238290121060	0.000078174140223	0.328062866707136	0.501155575912748	3	5	4	5	7	5	5	8	8	8	11	12	14	15	0	1	1	1	2	1	1	2	5	2	5	4	12	13	1	1	1	1	1	1	1	2	1	2	2	3	2	1
75500	-95.797866506248639	-93.981375473843244	-1.816491032405396	0.000342027080153	0.000059092426556	0.172771192648116	0.635124904566919	3	6	4	5	7	6	6	8	9	10	11	12	13	16	0	1	1	1	4	1	1	2	1	2	9	10	10	5	1	1	1	1	1	2	1	1	3	2	1	2	1	4
76000	-79.444786914774710	-78.046990630623469	-1.397796284151247	0.000174569265131	0.000070806399199	0.405606331368120	0.768310150910695	3	5	5	4	7	6	4	8	9	10	11	12	14	16	0	1	1	1	4	2	1	2	5	2	5	11	10	13	1	1	1	1	1	1	1	2	1	3	2	1	1	1
76500	-90.505268269507368	-88.866324911395765	-1.638943358111602	0.000256314944002	0.000057492403499	0.224303751474595	0.797360743809447	3	5	4	5	7	6	6	7	8	10	10	12	15	17	0	1	1	3	1	1	2	2	5	4	4	4	11	13	1	1	1	1	2	1	1	1	1	2	3	3	2	1
77000	-91.790347631219092	-90.316794536872379	-1.473553094346708	0.000192778916434	0.000060675187027	0.314739745140843	0.613341325409625	3	6	5	4	7	6	5	9	8	9	11	11	14	15	0	1	1	1	4	1	1	2	5	5	9	5	5	11	1	1	1	1	2	1	1	1	1	1	1	2	3	2
77500	-82.601291362708494	-81.106558233393926	-1.494733129314572	0.000262284394245	0.000078261784126	0.298385210266057	0.854053218151407	3	6	4	5	7	5	5	7	8	10	10	12	14	14	0	1	1	1	4	1	1	2	4	6	2	11	12	12	1	1	1	1	1	1	1	1	1	1	2	1	1	1
78000	-91.057330902619242	-89.598854560707096	-1.458476341912143	0.000325000003879	0.000106583843968	0.327950285216945	0.593176508199191	3	5	4	5	7	7	5	8	9	9	12	10	14	15	0	1	1	1	2	4	1	2	2	2	5	9	4	11	1	1	1	1	1	1	1	1	2	2	3	1	4	1
78500	-88.761444545982599	-87.368200779088355	-1.393243766894238	0.000312700755815	0.000129604987799	0.414469697908898	0.806971245283757	3	5	4	5	7	5	6	9	8	10	9	13	14	17	0	1	1	1	4	1	3	7	2	11	6	10	12	12	1	1	1	1	1	2	1	2	1	1	2	1	1	2
79000	-88.915614500785239	-87.495758194249817	-1.419856306535420	0.000185264797518	0.000068704102010	0.370842723119499	0.610633629589548	2	4	4	4	7	6	6	9	8	11	11	12	14	18	0	1	1	1	2	2	2	2	4	2	8	8	12	13	1	1	1	1	2	1	1	2	1	4	1	1	1	1
79500	-103.926014805432416	-102.564936104540408	-1.361078700892006	0.000208576924796	0.000115589701190	0.554182593799019	0.565985368561438	2	4	4	4	7	6	6	8	8	7	12	11	15	17	0	1	1	1	2	1	2	10	4	1	4	2	5	12	1	1	1	1	2	2	1	1	3	3	5	3	4	4
80000	-94.139789038495010	-92.706873499936322	-1.432915538558684	0.000328379694157	0.000116402506983	0.354475349889850	0.543339257501738	3	5	4	4	6	7	6	8	8	10	11	12	12	18	0	1	1	1	4	7	2	1	7	2	7	2	9	13	1	1	1	1	1	1	1	2	1	3	2	3	2	3
80500	-86.308930560480292	-84.628716534711685	-1.680214025768611	0.000263297258611	0.000055243453149	0.209814008094556	0.803851162673948	3	5	5	5	7	7	6	7	8	10	11	11	12	16	0	1	1	1	4	2	1	1	5	7	9	5	5	13	1	1	1	1	1	1	2	2	1	2	2	2	2	2
81000	-98.345205810826741	-96.856685466294721	-1.488520344532021	0.000265207648404	0.000080344866291	0.302950788842160	0.750333349959189	3	5	4	5	7	6	5	6	9	10	11	11	12	17	0	1	1	1	8	4	1	1	5	2	8	5	2	12	1	1	1	1	1	1	1	1	1	2	2	2	2	3
81500	-79.742983412048133	-78.260030703742629	-1.482952708305499	0.000184356375687	0.000056634089267	0.307198972943820	0.747067456114436	2	4	5	4	7	6	6	7	9	10	11	12	13	17	0	1	1	1	3	2	2	3	5	1	5	10	12	13	1	1	2	1	1	1	1	1	1	3	1	1	1	2
82000	-80.346183336877843	-78.819336420875729	-1.526846916002117	0.000270986928978	0.000075135668880	0.277266763986462	0.903802726235489	3	4	5	5	7	6	5	9	8	11	10	13	15	18	0	1	2	1	4	1	1	2	5	8	5	5	12	13	1	1	1	1	1	1	1	2	1	1	1	2	1	1
82500	-80.651826367529779	-79.236661638344998	-1.415164729184775	0.000228527158380	0.000086237043634	0.377360153799309	0.789980723502213	3	5	5	5	8	7	5	9	7	10	12	11	14	17	0	1	1	1	4	1	1	6	4	2	12	10	12	13	1	1	1	1	1	2	1	1	1	2	1	1	2	2
83000	-103.476239672484894	-102.114955704318945	-1.361283968165952	0.000199001215345	0.000109205620158	0.548768609119056	0.403379946200670	2	5	5	5	7	6	6	8	9	9	11	12	14	17	0	1	1	1	4	1	4	4	5	4	4	7	11	11	1	1	1	1	2	3	1	2	1	2	3	3	2	3
83500	-83.364034688470340	-81.987595824210743	-1.376438864259601	0.000195246772454	0.000138740634758	0.710591181683636	0.619906783005297	2	6	4	4	6	7	5	8	8	9	11	12	13	17	0	4	1	1	4	2	1	2	5	2	5	1	11	13	1	1	1	1	1	1	2	1	1	2	2	4	1	2
84000	-78.943225448945597	-77.369716064483384	-1.573509384462209	0.000261620265196	0.000065966952441	0.252147716430986	0.858492166521689	3	5	5	5	7	7	5	8	9	8	11	12	14	18	0	1	1	1	4	2	1	2	5	1	5	11	11	13	1	1	1	1	1	1	1	1	1	1	2	1	2	2
84500	-81.663574567934361	-80.286897077763129	-1.376677490171227	0.000148451183841	0.000067709890415	0.456108793898827	0.609545455912171	3	5	5	4	7	5	4	8	8	10	12	13	14	17	0	1	1	1	4	1	1	5	5	5	5	11	11	13	1	1	1	1	2	2	1	1	1	1	2	1	1	1
85000	-86.471489367419011	-85.071510262547960	-1.399979104871055	0.000225886077373	0.000090719051621	0.401614179484419	0.855761200611813	3	6	5	4	7	7	4	8	8	8	11	13	11	17	0	7	1	1	4	7	1	1	5	2	5	13	5	12	1	1	1	1	1	1	1	2	1	1	1	1	2	2
85500	-76.292182246332700	-74.801995641095232	-1.490186605237475	0.000270790638560	0.000081699906875	0.301708756661645	0.925814758165671	3	5	5	5	7	6	6	8	9	11	10	12	14	17	0	1	1	1	4	1	2	6	5	2	5	10	12	13	1	1	1	1	1	1	1	1	1	2	1	1	1	2
86000	-80.634729922416753	-79.258300245619679	-1.376429676797071	0.000265476033206	0.000121297667186	0.456906281601659	0.755244154315645	3	4	5	5	7	5	6	7	9	10	11	13	13	17	0	1	1	2	4	1	1	2	5	7	9	11	11	13	1	1	1	1	1	1	1	2	1	2	1	1	1	2
86500	-76.678451031591621	-75.268943473678618	-1.409507557913001	0.000187217622789	0.000072222944253	0.385770010199034	0.740582895651814	3	5	4	4	7	7	5	6	9	11	11	12	14	16	0	1	1	1	4	2	3	1	5	2	5	11	12	13	1	1	1	1	1	1	1	1	1	3	2	1	1	1
87000	-95.722457618249351	-94.322501243023311	-1.399956375226046	0.000237460070060	0.000095377016720	0.401654967488741	0.791321685776561	3	5	5	5	7	7	6	9	7	11	12	9	14	17	0	1	1	1	4	1	1	5	4	2	5	5	5	13	1	1	1	1	1	2	1	1	2	3	2	1	3	2
87500	-90.417426822844874	-89.003316825919796	-1.414109996925083	0.000217005713962	0.000082219094111	0.378879858089145	0.512122125956050	3	5	4	5	6	6	5	8	9	11	11	12	14	16	0	1	1	1	1	4	1	6	5	9	5	5	11	12	1	1	1	2	1	1	1	2	2	1	2	2	2	2
88000	-74.487138796141693	-73.005379235908038	-1.481759560233655	0.000237410073811	0.000073153101973	0.308129730128693	0.838588064053963	3	5	5	5	7	6	6	8	9	9	9	12	14	17	0	1	1	1	4	1	2	2	5	2	5	10	12	13	1	1	1	1	1	1	1	1	1	2	1	1	1	2
88500	-88.507111287729472	-87.038206267364018	-1.468905020365461	0.000232013780703	0.000073932545816	0.318655838424115	0.872239769820606	1	3	4	5	8	6	5	8	9	11	11	13	15	16	0	1	2	2	4	2	2	2	5	8	8	11	11	13	1	1	1	1	2	1	1	3	1	1	1	1	2	1
89000	-79.277675979909105	-77.764182156014911	-1.513493823894199	0.000225049812716	0.000064271784271	0.285589148000412	0.693397144664820	3	5	4	5	7	5	5	9	8	10	12	11	14	17	0	3	1	1	4	1	1	2	5	7	12	5	12	13	1	1	1	1	1	1	1	2	1	2	1	2	2	1
89500	-80.415622715423808	-78.488039440382408	-1.927583275041402	0.000276187662024	0.000041585631429	0.150570199711643	0.770740919235301	3	4	4	5	8	5	5	8	9	10	11	13	15	16	0	1	1	1	4	2	1	1	5	8	5	11	12	12	1	1	1	1	2	1	1	2	1	1	1	1	1	1
90000	-84.237588947308907	-82.787138418939790	-1.450450528369123	0.000222833520763	0.000074792695593	0.335643826550644	0.700774596161562	3	5	5	5	7	7	6	8	8	10	11	10	13	16	0	1	1	1	4	1	2	2	5	3	12	5	12	13	1	1	1	1	1	1	1	1	1	2	1	1	2	2
90500	-86.983644382990661	-85.616300718415488	-1.367343664575181	0.000286440139807	0.000141511466879	0.494035043323071	0.758674870726939	3	6	4	4	7	6	5	8	9	10	9	12	14	15	0	7	1	1	4	4	1	2	5	2	5	9	9	5	1	1	1	1	1	1	1	1	1	2	1	2	3	3
91000	-74.642649966913012	-73.249599310681987	-1.393050656231026	0.000177467912349	0.000073624946348	0.414863427272969	0.763699945263008	3	6	5	4	8	5	5	8	9	9	11	13	15	18	0	1	1	1	2	1	1	2	2	2	5	11	12	13	1	2	1	1	1	1	1	1	1	1	2	1	1	2
91500	-81.401593113765813	-79.772222771929805	-1.629370341836004	0.000293910134220	0.000067000846286	0.227963715725289	0.727248389936974	4	5	5	5	7	6	5	9	9	8	11	12	14	16	0	1	1	1	4	2	1	2	5	1	5	8	11	13	1	1	1	1	1	1	1	2	1	1	2	2	1	1
