step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
50000	-708.733126194543843	-707.255743098309949	-1.477383096233920	0.000091427672655	0.000028489630881	0.311608400971132	0.222372770145167	-1	3	4	8	10	13	14	12	13	15	16	16	16	18	16	16	18	19	18	19	17	20	19	20	19	19	19	19	19	19	21	21	19	21	21	24	25	24	25	25	26	25	27	26	27	29	29	28	29	30	28	30	32	32	31	34	32	34	33	34	35	37	35	36	35	36	37	37	38	37	39	39	36	36	39	40	40	41	40	42	45	42	42	41	42	42	45	45	43	44	44	49	46	45	49	47	48	0	1	2	2	3	2	2	2	2	1	7	9	2	6	4	7	11	8	16	15	2	2	6	27	1	2	2	21	2	12	14	5	17	22	14	30	36	31	34	17	27	2	9	13	35	43	23	44	28	42	22	26	21	28	43	49	16	55	54	36	52	37	56	1	1	58	60	64	27	47	13	49	48	46	39	11	46	75	2	32	45	79	77	71	6	71	91	35	58	84	69	61	89	34	75	86	80	1	2	1	4	3	5	5	4	5	8	1	2	6	4	5	2	1	3	1	3	6	9	2	1	11	10	9	1	7	1	2	5	1	1	1	2	1	1	2	5	4	10	6	3	2	2	4	1	5	3	4	5	8	6	3	2	10	2	1	5	2	6	1	19	15	1	1	1	8	3	11	6	4	2	7	9	5	1	21	12	9	1	1	2	13	1	1	10	3	2	2	6	2	14	3	2	3
50500	-598.028115605411699	-596.636270840473003	-1.391844764938656	0.000084934147183	0.000035447937704	0.417357904685899	0.201275157810395	0	2	4	7	9	12	14	12	15	13	15	16	15	18	16	17	17	18	19	18	17	19	20	20	19	19	17	17	19	19	20	21	20	23	22	24	25	22	25	25	26	27	26	25	28	29	28	28	30	30	29	31	31	33	31	33	32	35	33	35	35	37	35	35	36	36	38	37	38	36	37	38	38	37	39	41	40	42	41	41	44	42	43	44	44	44	45	43	41	43	44	48	45	46	48	48	47	0	1	2	2	2	1	1	2	5	1	8	11	8	7	5	9	13	21	27	9	1	1	21	15	2	17	2	7	2	10	15	16	15	30	18	15	23	10	22	18	7	37	15	22	21	33	22	33	10	45	39	49	42	46	39	12	5	21	35	56	46	45	48	1	1	59	68	52	54	15	12	43	65	47	43	53	59	63	1	2	41	79	43	38	49	63	90	57	65	89	71	39	90	74	86	66	86	1	1	1	2	3	5	8	4	2	7	2	1	2	3	4	1	1	1	1	1	7	10	1	2	7	1	8	1	9	3	2	1	2	2	2	4	3	5	3	3	7	1	4	3	7	4	5	4	9	1	2	1	2	2	3	9	13	10	6	1	4	5	3	19	17	1	1	4	2	9	8	6	1	4	6	8	4	4	19	19	8	1	7	9	6	4	1	6	2	2	4	12	1	5	2	6	1
51000	-667.189126758107022	-665.795124136253889	-1.394002621853090	0.000062552017517	0.000025830061190	0.412937299474855	0.232684475842682	0	2	5	9	8	13	13	13	16	14	14	18	15	17	16	18	17	17	18	19	18	18	19	20	20	20	18	17	19	20	19	22	21	23	22	23	24	24	25	26	26	27	26	27	27	30	29	28	30	30	30	30	31	31	32	34	32	35	33	35	35	37	36	36	34	36	37	38	38	36	38	37	37	37	40	40	39	42	41	42	43	42	41	44	44	42	46	45	43	42	43	49	46	46	46	48	47	0	1	2	2	3	2	2	2	8	2	6	10	8	13	6	18	13	8	11	22	2	1	6	27	2	17	2	11	2	22	8	24	16	22	15	17	34	20	17	6	25	27	8	22	16	6	43	32	34	12	39	44	47	47	46	55	20	26	43	12	12	39	47	1	1	57	46	64	60	19	64	60	23	60	74	48	74	52	1	2	79	77	19	10	57	75	63	46	46	2	68	33	70	85	50	46	76	1	1	2	3	2	7	5	5	2	6	1	3	1	1	2	1	1	3	3	1	6	9	3	2	10	2	8	1	7	1	3	1	1	3	4	3	1	2	5	6	4	5	6	4	5	8	1	3	4	6	3	1	2	1	1	1	8	8	3	8	11	8	2	21	19	2	3	1	2	8	1	1	8	1	2	4	1	7	21	20	1	2	13	16	7	1	5	9	8	18	3	12	6	1	10	8	3
51500	-686.958879903426237	-685.565766067973982	-1.393113835452257	0.000092244540921	0.000038256988182	0.414734441735243	0.204314744388752	-1	1	4	9	10	12	14	11	16	14	15	17	17	17	16	17	18	18	18	18	16	18	19	19	19	20	18	19	19	19	20	21	20	23	21	24	25	24	26	26	27	28	26	25	28	29	28	29	28	29	29	29	31	32	30	34	33	34	34	34	35	38	35	36	34	37	37	38	39	37	38	38	37	37	39	42	41	43	42	42	42	42	43	44	45	43	45	43	43	43	44	47	43	46	48	48	47	0	1	1	1	3	2	2	2	7	1	5	11	2	11	2	11	11	15	21	5	1	1	14	15	2	27	8	12	2	10	22	14	28	32	25	15	26	12	44	15	40	29	10	1	38	42	39	37	29	5	21	18	15	33	15	37	28	38	40	25	15	37	57	2	1	31	56	70	71	65	43	64	7	65	65	10	72	79	12	1	77	71	16	33	48	72	67	40	38	48	77	64	73	90	93	56	58	1	1	3	7	3	6	6	5	1	6	2	1	7	1	7	1	1	1	1	3	9	8	1	2	10	1	3	1	7	4	1	2	1	2	1	4	2	4	1	6	1	5	5	9	3	1	1	3	3	8	6	5	7	5	7	5	6	6	5	9	8	6	1	17	19	7	3	1	1	1	5	1	13	2	3	15	2	1	13	23	1	1	14	12	7	3	5	8	9	6	1	6	4	1	4	6	7
52000	-691.205497991042535	-689.664643016361083	-1.540854974681437	0.000069422963401	0.000018684046123	0.269133514435566	0.210846427342004	0	3	3	7	10	11	13	11	16	12	15	18	15	16	16	17	15	17	18	18	17	19	20	20	19	17	17	17	18	18	21	22	20	24	22	24	25	23	25	25	25	28	24	27	27	28	28	28	30	31	31	30	30	31	31	33	31	35	34	34	34	37	35	34	34	36	37	36	38	36	38	38	37	38	39	41	40	42	41	41	44	42	43	43	43	41	45	44	43	43	45	47	45	44	48	48	48	0	1	1	2	3	5	1	2	1	2	2	28	2	11	7	14	6	11	6	9	6	1	5	16	1	1	2	7	2	16	5	2	7	38	25	14	26	27	31	32	20	35	31	2	27	32	40	2	48	17	18	29	2	26	32	23	18	49	34	38	18	43	34	1	2	37	64	65	46	54	49	21	54	55	68	18	53	53	58	1	71	53	58	33	56	28	51	75	86	57	78	74	90	85	86	50	57	1	1	1	3	5	1	7	3	8	6	5	1	7	1	2	1	2	1	3	1	4	10	6	2	8	6	7	2	8	1	5	8	4	1	2	3	4	4	2	2	4	5	1	11	5	3	1	15	2	8	5	8	13	7	4	7	7	2	5	7	7	6	5	17	19	7	1	1	7	2	4	11	4	3	2	14	6	5	2	20	4	5	4	11	5	11	6	3	1	6	2	3	1	1	4	8	7
52500	-817.131581616730159	-815.604049042108500	-1.527532574621682	0.000151313691373	0.000041891965133	0.276855086626658	0.199939727774482	-1	2	1	7	8	13	13	12	16	14	15	16	16	18	15	17	18	19	18	18	18	19	20	19	19	16	19	18	18	20	20	21	20	22	21	23	25	24	25	25	27	27	26	27	28	28	26	28	30	30	31	30	32	32	32	33	33	35	34	34	35	38	35	35	36	34	38	37	37	36	37	38	38	38	40	42	40	39	41	42	43	42	43	43	45	44	43	44	43	42	44	49	45	47	48	47	47	0	3	1	1	2	1	8	4	5	2	7	6	4	6	6	3	7	5	16	26	5	7	1	10	1	2	5	12	2	12	17	17	26	14	29	30	33	33	31	17	26	21	9	26	21	44	36	39	47	26	21	42	7	27	15	32	17	48	55	16	23	54	30	1	1	53	56	21	40	10	28	7	61	71	22	56	56	45	45	1	74	64	82	74	67	38	46	78	72	46	89	82	84	62	94	55	38	1	1	1	5	3	6	1	2	6	6	1	2	4	3	1	8	2	6	1	1	6	4	11	2	11	7	6	1	7	2	1	3	2	2	1	2	2	2	1	4	5	5	6	8	6	1	1	3	2	7	5	2	12	5	6	6	8	4	2	9	6	3	8	16	19	1	3	8	6	9	8	20	3	1	11	4	2	6	6	22	3	3	1	3	3	12	9	3	3	8	1	5	1	5	1	6	11
53000	-666.563607241752038	-665.118971744349210	-1.444635497402808	0.000080311068739	0.000027430616936	0.341554624620276	0.239209017207899	0	2	4	7	8	13	14	12	16	13	14	17	16	17	17	18	15	18	17	17	18	19	20	19	19	20	19	19	17	20	19	21	20	24	22	25	25	24	25	25	27	26	25	25	28	30	29	26	29	31	29	31	30	33	28	33	33	33	32	35	34	35	36	35	35	37	37	35	37	37	38	38	36	36	39	41	40	41	42	43	45	41	39	43	44	44	45	45	43	43	44	47	45	45	48	48	48	0	1	1	1	3	2	1	2	2	2	10	7	11	9	8	9	6	9	3	8	17	8	1	15	13	2	8	12	1	22	2	22	29	28	23	30	25	18	18	15	43	6	2	1	20	15	33	24	22	47	33	51	2	40	29	18	20	44	50	48	35	58	59	2	1	40	64	47	34	57	65	1	62	53	17	43	83	45	42	1	68	71	61	49	70	68	90	84	63	78	75	83	84	79	78	43	26	1	1	1	3	2	5	6	7	7	5	1	1	1	1	3	1	1	1	5	2	2	4	11	1	2	8	4	1	8	1	8	1	1	3	1	2	3	2	4	4	1	6	10	10	5	7	4	3	4	1	7	2	14	6	6	8	5	4	1	4	5	1	2	16	18	5	1	3	7	2	2	20	1	3	12	8	1	7	7	22	5	1	2	5	4	4	2	1	4	1	3	4	1	2	3	10	16
53500	-643.476748109818232	-642.039437954933078	-1.437310154885105	0.000053443371156	0.000018676247235	0.349458629406458	0.198211686875297	-1	3	5	7	9	12	13	12	16	15	14	16	17	18	15	17	17	18	19	18	18	19	18	19	19	19	18	17	18	18	21	20	20	23	22	23	25	24	25	24	27	27	26	28	28	29	28	28	26	30	30	29	32	32	31	33	31	33	34	35	34	38	35	34	35	36	37	37	37	36	37	37	37	38	39	41	41	43	42	42	44	43	42	43	45	43	44	44	44	43	44	48	45	46	48	48	48	0	1	2	2	3	1	2	1	2	2	8	15	2	13	7	15	11	12	4	6	2	30	2	9	10	17	8	9	2	15	2	29	25	7	21	31	35	19	4	14	31	8	7	2	35	42	40	30	15	44	2	42	2	34	26	20	9	28	12	54	34	68	50	2	2	39	54	58	28	59	53	2	35	41	42	42	16	24	76	1	39	67	67	52	76	68	83	86	78	57	83	62	76	88	94	65	34	1	2	1	3	2	6	6	7	7	7	1	1	5	1	1	1	2	1	8	5	8	1	7	1	2	2	3	1	8	1	10	1	1	7	2	1	1	3	7	3	3	7	8	10	4	1	4	5	6	1	12	1	15	5	5	7	8	10	8	1	7	1	3	16	19	5	2	2	11	1	3	17	6	5	7	6	10	12	1	23	7	3	1	6	2	2	1	1	1	4	1	6	1	1	1	6	11
54000	-675.742666568394725	-674.364639259518867	-1.378027308875802	0.000062936337893	0.000028440535429	0.451893713251267	0.242351814873569	-1	3	5	9	9	12	13	12	15	15	14	17	17	16	17	15	17	18	18	19	17	20	19	19	20	19	17	17	18	19	20	22	19	23	21	24	24	24	23	24	25	27	24	26	29	27	25	28	29	30	29	29	31	32	31	34	29	34	33	35	35	37	35	35	33	36	37	36	38	36	38	38	38	36	40	41	39	41	41	42	44	42	40	42	44	43	45	43	43	44	44	48	45	47	47	48	48	0	1	1	1	3	1	1	2	1	2	8	2	2	9	16	7	10	12	10	29	2	12	2	21	19	18	7	16	1	7	29	17	13	13	29	8	23	18	10	2	2	19	2	2	35	34	6	22	37	46	1	14	2	57	20	41	29	52	43	52	6	29	22	2	2	57	63	65	53	46	54	1	54	38	72	41	60	8	70	1	83	83	62	79	70	77	82	78	67	67	82	64	70	90	84	94	74	1	2	2	5	2	7	7	4	9	5	1	5	7	1	1	1	1	1	2	1	6	1	7	1	1	1	2	1	11	3	1	3	1	4	1	5	2	3	5	11	8	5	9	9	6	1	8	5	2	1	13	6	17	2	6	5	6	2	3	2	9	11	7	15	14	4	2	2	3	3	4	19	3	6	1	11	4	15	2	20	2	2	1	1	4	2	1	1	3	2	1	8	5	1	1	1	7
54500	-661.223696961086716	-659.840583595460316	-1.383113365626399	0.000062532225711	0.000027366207604	0.437633672762987	0.178282310455448	0	2	5	8	9	11	14	13	16	14	16	16	16	18	16	18	17	18	17	17	16	20	20	19	19	20	18	19	18	18	21	22	20	23	22	25	25	25	23	24	26	27	25	27	29	29	27	28	29	29	30	31	32	33	31	33	32	35	33	34	34	38	34	35	35	35	37	38	39	36	39	36	38	37	40	40	39	42	42	43	44	41	41	42	44	43	45	43	43	44	45	47	44	45	47	48	47	0	1	2	1	4	1	1	1	2	1	10	3	1	9	7	20	8	19	10	3	2	2	2	2	9	2	9	10	1	15	2	10	15	28	23	30	9	18	9	1	40	40	6	10	21	14	40	7	34	30	2	8	1	13	44	4	11	55	31	45	40	70	21	2	1	25	59	66	73	46	61	1	2	33	32	57	38	69	37	2	73	75	26	73	89	31	82	75	57	84	76	67	24	73	73	90	62	1	1	1	4	1	5	8	7	5	7	1	5	9	1	1	1	2	1	1	8	8	6	8	8	1	8	1	4	10	1	9	4	2	1	1	5	6	4	5	13	1	2	7	11	7	6	1	8	3	5	14	10	15	11	2	13	8	2	6	2	6	1	8	17	15	9	3	1	1	4	2	16	17	8	7	3	8	2	9	19	3	1	9	1	1	10	2	2	5	1	2	5	10	2	5	2	4
55000	-676.537734153818860	-675.157106169024246	-1.380627984794586	0.000089757037522	0.000039880414201	0.444315179084114	0.206033595810087	0	3	5	9	9	11	10	11	16	13	15	17	16	18	15	18	16	18	19	18	18	20	17	19	19	19	19	18	17	19	21	22	19	23	22	23	25	24	25	25	27	25	25	27	27	29	28	28	29	30	31	30	29	31	32	32	32	34	34	34	34	37	35	35	34	36	37	37	39	37	38	38	38	36	39	40	38	43	40	41	44	43	43	42	44	41	45	45	42	44	44	48	45	46	48	48	46	0	1	2	1	2	1	2	1	5	2	5	3	8	13	10	13	5	17	21	8	2	2	15	9	7	1	29	17	2	8	1	14	15	23	21	10	35	31	13	1	18	9	36	1	33	9	26	9	40	41	25	35	21	21	50	18	38	31	19	44	43	38	54	1	1	60	61	66	77	58	52	25	52	55	36	35	20	52	74	2	77	67	39	48	70	49	86	63	67	79	70	78	79	78	94	87	53	1	1	1	4	4	6	2	4	3	5	3	6	5	1	1	1	5	2	1	3	7	9	1	2	6	10	1	1	5	3	10	2	2	3	2	5	3	1	5	11	3	3	1	11	3	7	4	6	3	2	8	3	5	7	1	6	3	6	7	4	4	6	2	18	18	1	1	1	1	2	5	11	3	2	10	12	10	6	2	19	3	4	8	5	3	7	2	6	3	2	3	2	3	1	1	1	12
55500	-613.329532195073625	-611.946578547329750	-1.382953647743828	0.000063094712123	0.000027638544491	0.438048507721889	0.243456396349138	-1	3	5	9	9	12	14	12	16	14	15	17	17	16	15	17	16	19	19	17	16	19	17	18	18	20	19	18	19	19	20	21	19	23	22	24	24	24	25	25	24	28	26	27	28	30	28	28	30	29	31	29	32	32	31	32	32	34	32	34	34	37	35	36	36	36	36	36	38	37	38	38	38	36	40	41	39	42	41	42	44	41	42	44	43	43	43	45	43	43	43	49	45	46	49	48	47	0	1	2	1	1	2	1	2	5	8	6	21	5	5	8	17	2	16	24	6	2	2	2	1	2	2	11	17	2	8	1	24	23	28	11	30	25	8	41	33	26	18	33	1	2	42	22	21	45	23	18	40	34	35	52	23	9	20	9	26	54	35	40	2	2	52	61	44	64	22	5	48	46	53	74	37	61	71	73	2	85	77	72	90	76	48	58	47	69	79	76	82	90	91	94	94	48	1	2	1	6	4	4	9	4	3	1	1	1	4	3	2	1	6	1	1	2	8	8	6	9	8	8	2	1	6	4	9	2	1	3	4	3	4	5	1	3	1	4	3	13	9	1	4	7	1	5	6	2	4	4	1	7	7	10	7	8	1	9	5	16	15	2	1	7	2	8	13	5	4	2	1	7	2	3	2	19	1	1	2	1	1	11	4	8	2	1	1	5	1	1	1	1	11
56000	-633.507631365934799	-632.123402499694976	-1.384228866239795	0.000060588756669	0.000026343237297	0.434787553741233	0.231304210524932	0	2	3	8	8	12	13	13	16	15	15	16	16	17	17	17	18	19	18	19	17	20	19	19	19	20	18	18	18	19	21	21	21	22	22	23	24	23	24	24	25	25	25	27	28	30	28	28	29	31	31	31	31	32	32	33	33	33	32	34	34	37	36	36	35	36	36	37	38	37	39	38	37	37	40	41	41	42	40	42	44	42	42	41	44	43	44	44	43	44	44	48	46	46	46	47	48	0	1	1	2	2	5	2	5	8	2	8	7	8	8	13	10	1	11	15	11	2	2	1	2	2	1	14	15	13	29	2	9	11	16	33	20	34	26	7	20	35	8	28	2	1	37	24	18	42	37	21	25	42	11	46	37	53	41	46	53	31	53	11	13	2	35	60	19	61	2	38	73	65	58	64	33	56	75	63	1	80	77	75	52	52	62	63	42	80	53	77	82	89	76	79	78	68	1	1	1	3	4	3	5	3	3	5	1	2	2	2	1	1	11	2	1	2	8	10	8	9	8	9	1	1	1	1	10	2	4	3	1	2	1	2	7	3	2	6	3	13	10	2	3	4	2	3	7	6	3	7	1	3	1	4	1	1	6	3	10	12	16	5	1	10	2	15	9	1	1	2	2	9	4	1	2	22	1	1	1	6	6	3	3	10	1	7	1	4	2	2	4	2	7
56500	-624.369315519254769	-623.007549299567017	-1.361766219687766	0.000070798685558	0.000038218170454	0.539814689390498	0.219026023961216	0	3	4	9	10	12	13	13	17	13	15	18	17	16	15	18	16	19	19	19	16	19	19	19	19	19	18	19	18	19	20	21	21	24	23	24	24	24	25	26	26	28	26	27	29	30	27	28	29	30	31	31	32	30	31	33	33	35	33	34	35	37	35	35	34	35	36	38	39	35	37	37	37	37	40	41	40	42	40	42	44	42	42	43	43	43	45	45	44	43	44	48	45	46	48	49	47	0	1	1	2	2	1	1	5	2	2	5	13	5	8	8	21	1	13	6	10	5	10	5	11	11	5	2	12	11	15	1	19	8	27	3	18	21	31	12	18	33	5	6	5	39	41	26	23	36	20	33	39	37	22	22	29	19	52	16	40	56	52	41	5	2	34	56	46	60	1	40	6	59	53	28	1	61	47	59	1	73	77	77	63	79	77	49	78	75	19	90	76	79	90	94	53	93	1	2	2	3	4	5	6	2	7	5	3	1	4	1	1	1	9	1	3	2	3	5	4	1	2	6	6	1	2	2	11	1	4	3	10	2	4	2	3	3	2	9	8	7	3	2	4	5	4	5	6	4	5	7	6	7	7	1	7	4	1	2	4	12	17	6	1	4	4	19	6	9	2	1	11	18	3	6	4	23	4	1	2	4	3	1	9	1	2	9	1	3	2	2	1	9	1
57000	-669.815088027429397	-668.393485842815494	-1.421602184613944	0.000058384232760	0.000021515275367	0.368511742808616	0.198646943568750	0	3	4	8	10	12	14	12	16	15	14	18	17	18	15	17	16	17	19	17	17	17	19	20	20	19	18	18	19	20	20	21	19	23	21	24	25	24	25	26	26	27	27	28	28	30	26	28	30	31	30	30	29	31	32	33	32	35	33	34	35	38	34	35	34	37	37	38	38	38	38	39	34	38	39	41	40	41	41	42	43	43	42	42	43	44	46	44	43	44	45	49	45	46	48	48	48	0	1	1	2	2	2	2	2	2	1	4	4	5	22	7	17	2	5	8	10	6	5	8	16	18	5	16	8	21	28	1	16	18	9	2	30	9	9	19	28	8	1	6	28	29	41	39	39	41	45	35	36	31	19	21	48	31	56	24	47	33	45	35	2	1	57	61	36	60	2	60	70	32	57	43	2	71	75	58	1	41	77	61	38	53	59	43	71	69	53	50	72	55	90	94	74	90	1	1	2	2	6	5	5	5	7	7	2	7	3	1	1	1	6	4	3	1	2	3	2	1	1	4	1	3	1	1	10	2	1	3	10	2	4	4	4	3	7	11	7	6	9	2	1	2	2	2	5	3	5	4	8	3	5	1	5	5	8	5	6	14	17	2	1	5	1	18	1	1	7	2	5	21	2	1	3	24	8	1	4	11	7	6	13	3	3	6	7	5	5	1	1	4	2
57500	-658.726860711881386	-657.356950751579916	-1.369909960301523	0.000049758346310	0.000023956725875	0.481461456247222	0.173051494075251	-1	2	4	8	7	12	13	12	16	14	15	18	15	17	15	18	18	19	19	18	18	19	19	20	19	19	18	18	16	19	20	21	20	23	22	24	23	24	25	24	26	25	26	27	28	28	28	28	29	31	28	30	31	32	31	34	32	34	34	34	35	38	34	35	34	37	37	37	39	36	39	37	38	36	38	41	40	42	41	41	43	43	42	43	44	43	45	45	44	44	44	46	45	45	49	48	48	0	1	2	2	3	2	2	2	2	2	10	13	1	11	4	11	1	7	16	11	1	29	13	20	20	29	7	3	6	10	1	13	23	31	20	8	22	31	32	22	12	6	17	1	18	30	39	12	19	14	14	18	21	43	39	43	7	53	49	48	40	34	27	10	2	74	61	32	54	2	61	74	52	63	57	2	1	58	60	1	57	68	71	14	60	70	56	71	86	63	79	59	64	79	81	79	90	1	2	1	4	2	4	7	4	6	7	1	1	9	1	3	1	8	4	1	1	9	1	2	1	1	2	2	6	2	2	12	4	1	2	2	6	2	2	2	2	3	7	4	14	4	5	1	6	5	7	4	4	8	3	3	3	9	1	3	3	7	7	8	13	17	1	1	7	4	17	2	1	4	1	4	21	16	6	5	25	5	4	2	12	6	4	5	4	1	4	1	6	5	2	3	3	2
58000	-665.912993712034904	-664.552143393312008	-1.360850318722935	0.000056133039859	0.000032225988387	0.574100181777242	0.229240204555863	-1	3	4	8	10	12	13	13	16	13	16	17	15	17	16	17	17	18	19	19	17	17	20	19	18	19	18	18	18	20	19	20	21	24	20	22	23	23	26	26	26	28	26	26	29	29	28	28	30	30	31	31	31	33	31	33	32	34	34	34	34	38	35	35	35	35	37	38	37	37	38	38	37	38	39	41	40	42	40	42	44	42	43	43	44	44	46	43	43	43	44	49	45	47	48	49	47	0	1	2	1	2	1	2	1	2	2	7	8	7	8	6	5	10	17	17	11	2	13	9	11	7	17	10	15	22	29	2	25	18	18	7	1	14	18	14	27	34	38	19	2	10	34	44	15	41	41	37	22	19	16	19	45	11	43	24	57	40	55	42	16	5	39	47	59	43	2	57	34	39	12	30	1	47	71	35	1	70	65	43	53	56	48	77	70	75	64	72	66	59	93	93	22	90	1	2	1	5	4	7	6	8	7	6	1	2	1	2	2	4	2	1	1	1	6	1	2	1	2	1	3	1	1	1	7	1	1	3	4	9	4	3	6	3	1	3	3	11	8	3	1	6	1	2	5	7	5	10	5	2	10	2	8	1	4	4	5	10	14	4	5	2	6	16	6	6	5	8	11	20	6	2	11	22	5	5	6	5	6	9	3	2	2	4	3	7	6	2	1	16	2
58500	-659.716831137885606	-658.258998660724274	-1.457832477161374	0.000075502862927	0.000024806397216	0.328549094086946	0.231971729352300	0	2	4	9	10	12	12	11	16	14	15	16	16	17	17	18	16	18	19	19	17	20	20	18	20	19	18	18	19	20	21	20	21	23	22	24	24	24	24	26	26	27	26	28	29	29	29	28	29	30	30	31	31	31	30	33	32	34	33	34	33	37	35	34	34	35	37	37	38	35	37	37	36	37	39	41	39	43	41	43	44	40	42	42	45	43	43	44	43	43	45	48	44	46	47	48	45	0	1	2	1	4	8	2	2	2	1	10	10	2	8	13	11	6	21	27	24	6	29	15	1	28	17	21	17	17	10	2	12	32	20	24	29	20	14	30	19	2	24	18	1	10	36	44	42	48	44	45	50	34	41	32	41	47	52	55	37	18	29	59	15	31	45	59	60	58	18	8	63	54	56	30	2	10	71	15	2	73	54	64	67	86	10	76	84	77	71	83	83	48	74	53	87	79	1	1	1	5	1	1	6	5	8	8	1	1	8	3	1	1	2	1	1	1	4	1	1	9	1	1	1	1	1	3	12	3	1	3	2	3	3	5	2	3	11	5	5	12	8	3	1	1	1	1	1	1	4	4	7	4	1	1	2	5	7	9	1	8	5	3	2	2	2	9	17	1	3	2	10	21	12	3	11	22	3	3	2	2	1	15	1	1	2	2	1	3	10	3	8	2	1
