step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19
75500	-119.531546144029136	-117.907493240328137	-1.624052903701005	0.000151607866001	0.000034877559672	0.230051121961370	0.548964340587284	-1	3	1	4	6	7	5	7	8	9	9	7	13	12	14	15	15	18	20	0	3	1	3	2	7	2	2	3	4	9	7	11	10	10	14	0	17	18	1	1	1	2	1	1	1	2	4	3	1	1	2	2	1	2	1	2	1
76000	-122.828618955256161	-121.398110187919571	-1.430508767336584	0.000142364634118	0.000050869616292	0.357319193820332	0.641609468433906	0	2	3	5	4	4	5	7	8	7	9	7	11	12	15	14	14	17	20	0	1	1	3	2	2	1	2	10	5	10	7	8	9	14	10	0	17	18	1	1	1	1	1	1	1	3	1	2	1	1	2	2	2	3	1	1	1
76500	-119.598063659055327	-118.212476099942506	-1.385587559112822	0.000157837827963	0.000068096778116	0.431435093821835	0.621400142227822	0	2	2	5	7	7	4	7	6	8	9	8	11	12	14	15	14	17	20	0	1	1	2	7	9	1	3	3	8	4	9	11	8	5	14	0	17	18	1	1	1	2	2	1	2	2	2	1	2	1	1	3	3	1	1	2	2
77000	-125.917005026015943	-124.549301617104604	-1.367703408911335	0.000085220306546	0.000041938465635	0.492118220813341	0.744515493114174	-1	3	3	4	6	8	6	6	7	8	8	8	13	12	15	13	14	18	20	0	1	1	2	3	3	3	3	8	5	4	3	11	8	16	2	0	17	18	1	2	1	1	1	2	2	1	1	1	2	2	2	2	2	3	1	2	1
77500	-132.522693543247073	-131.100926634582692	-1.421766908664392	0.000138978714947	0.000051185069150	0.368294304418795	0.722453908732903	0	3	2	5	6	8	6	7	7	8	10	9	12	13	14	15	14	17	20	0	1	1	3	3	7	1	5	5	5	10	4	4	13	2	11	0	17	18	1	2	1	1	1	1	2	1	1	2	2	1	3	1	5	2	1	1	1
78000	-129.590422119089538	-127.863650034217727	-1.726772084871805	0.000136415975087	0.000026677860858	0.195562585984766	0.440677969375496	-1	2	2	4	6	7	4	8	7	8	8	8	11	13	15	14	14	17	20	0	1	1	2	1	5	2	9	2	9	3	3	5	1	11	10	0	17	17	1	1	1	1	4	1	1	1	2	1	3	4	2	8	4	3	1	2	2
78500	-133.481273512639603	-131.989226293888919	-1.492047218750687	0.000139666785317	0.000041947134678	0.300337224652504	0.604752253258554	-1	2	3	4	7	8	6	7	6	7	10	9	12	11	13	15	16	17	20	0	1	1	1	9	4	3	2	4	3	2	5	3	2	5	15	0	17	17	1	2	3	2	1	2	1	2	1	2	4	1	3	3	3	1	1	1	1
79000	-123.198191852748749	-121.836591104974147	-1.361600747774609	0.000120098526146	0.000065157115363	0.542530516014101	0.784108108510007	-1	1	3	5	6	7	6	7	8	6	8	8	11	11	13	15	15	17	20	0	1	2	1	3	7	2	5	4	2	10	7	11	9	5	10	0	17	18	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	6	1	1	1
79500	-125.546297602465117	-124.168704387440144	-1.377593215024966	0.000143862795341	0.000065202412323	0.453226368698568	0.672618067980781	0	3	3	4	7	6	5	6	7	9	9	7	10	12	13	15	15	18	20	0	1	1	2	8	2	3	2	2	5	7	7	9	6	8	15	0	17	18	1	2	2	1	1	2	1	2	2	1	2	1	1	2	3	1	1	2	1
80000	-120.861057096453095	-119.486232809814837	-1.374824286638253	0.000133035031507	0.000061498066874	0.462269720818146	0.655475192381550	-1	2	1	5	6	7	5	7	8	9	9	8	11	13	13	15	13	18	20	0	1	1	2	3	5	3	2	8	3	4	7	10	5	10	15	0	17	18	1	1	1	1	2	1	3	2	1	4	2	2	1	2	2	1	1	3	1
80500	-121.439905116689943	-119.936797270195171	-1.503107846494768	0.000148688465546	0.000043491309789	0.292499553543939	0.661490106042044	0	3	3	5	7	8	6	6	7	9	9	9	13	11	13	14	14	17	19	0	1	1	3	4	5	3	3	8	5	4	7	11	11	10	11	0	17	17	1	1	1	1	1	1	3	1	1	1	2	1	2	1	1	3	1	2	3
81000	-115.504520930180774	-114.063895718364265	-1.440625211816517	0.000081711890901	0.000028257147386	0.345814386063997	0.648094438621800	-1	2	3	4	6	6	5	7	8	8	9	8	9	12	13	15	14	18	20	0	1	1	3	3	3	3	5	8	3	4	3	4	9	11	15	0	17	18	1	1	2	1	1	2	1	1	1	2	2	2	3	2	2	1	1	2	1
81500	-115.391049750629236	-113.872194959782746	-1.518854790846483	0.000119517765349	0.000033725056220	0.282176094247556	0.748558738973293	0	3	2	4	7	6	5	7	6	6	10	9	13	12	14	14	14	17	19	0	3	1	1	10	4	4	9	4	4	2	4	11	8	14	14	0	17	18	1	1	1	3	1	1	1	1	1	1	3	3	1	3	1	1	1	2	1
82000	-123.457231993304561	-121.960324773166164	-1.496907220138393	0.000116193974924	0.000034489698803	0.296828633548531	0.827286382852494	-1	1	3	5	4	6	5	7	7	8	9	7	12	10	13	15	14	17	20	0	1	2	3	1	5	5	3	4	4	10	7	11	8	5	15	0	17	18	1	2	1	1	2	1	1	3	1	2	1	1	1	1	4	1	1	1	1
82500	-131.806653586940143	-130.388928514804519	-1.417725072135622	0.000184740861210	0.000069047997780	0.373755959174844	0.668764110720048	-1	3	3	5	6	7	4	7	5	7	9	8	12	12	14	14	16	18	20	0	1	1	3	3	1	3	1	3	3	10	7	8	10	10	12	0	17	18	1	3	1	1	2	3	1	3	1	1	1	2	2	2	4	3	1	2	1
83000	-120.676132627594043	-118.956203866396578	-1.719928761197459	0.000143779354161	0.000028401763737	0.197537149216637	0.603608020286787	0	2	3	4	6	8	5	8	6	7	9	7	10	11	14	15	15	18	20	0	1	2	1	4	5	4	9	4	1	5	5	10	10	10	15	0	17	17	1	1	1	2	1	1	1	1	2	3	1	1	2	2	3	1	1	2	3
83500	-117.090498676180815	-115.682243447287902	-1.408255228892912	0.000163360021311	0.000063338440935	0.387723020767701	0.573208194942570	0	2	2	4	6	7	5	7	7	9	9	8	12	12	14	16	13	17	20	0	1	1	2	4	7	2	2	2	6	5	3	11	5	14	9	0	17	18	1	1	1	1	1	1	2	2	2	1	1	3	1	3	1	4	1	2	2
84000	-118.339413227689391	-116.885593308813952	-1.453819918875433	0.000194850837937	0.000064759028525	0.332351809264960	0.812124404278518	-1	1	3	5	5	8	6	6	8	9	10	9	11	13	14	16	15	18	20	0	1	2	3	3	7	5	5	8	5	4	7	3	8	13	15	0	17	18	1	1	1	1	1	1	1	1	1	1	2	2	3	3	1	1	1	1	1
84500	-120.272335779730327	-118.864450009622544	-1.407885770107788	0.000126546758068	0.000049138866966	0.388306012071596	0.660159523024799	0	2	2	4	5	7	5	6	8	7	9	9	12	10	14	12	15	17	20	0	1	1	3	4	7	3	4	8	5	4	7	11	9	5	2	0	17	17	1	1	1	1	1	1	1	1	1	1	2	2	2	1	4	2	1	1	2
85000	-126.205519266844576	-124.822210344616082	-1.383308922228492	0.000066050222373	0.000049055088435	0.742693766547353	0.579295855654775	-1	1	2	4	6	6	5	8	7	8	8	9	11	12	14	15	15	17	21	0	1	1	2	1	7	2	5	2	1	4	7	4	8	13	15	0	17	18	1	1	2	1	3	1	2	1	3	4	2	2	5	1	2	1	1	2	2
85500	-125.318436978205554	-123.525491194961248	-1.792945783244313	0.000115378769138	0.000020566683622	0.178253623047161	0.688786766114211	-1	2	3	5	5	8	6	7	6	7	9	7	13	12	13	16	15	18	20	0	1	1	3	2	5	4	5	2	5	4	3	11	11	6	15	0	17	18	1	1	2	1	2	1	1	1	2	1	2	2	2	1	2	1	1	2	1
86000	-130.354393722936777	-128.887576137817717	-1.466817585119068	0.000174603577790	0.000055953124494	0.320458063928373	0.440563136597552	0	2	3	4	6	7	4	6	6	6	8	6	12	12	14	15	16	18	20	0	1	1	1	4	10	1	4	2	7	2	2	11	9	7	8	0	17	18	1	1	2	2	1	1	2	1	2	1	2	2	2	3	6	5	1	2	1
86500	-124.397994778770496	-123.033146290885952	-1.364848487884540	0.000099285324301	0.000063277522856	0.637330071708948	0.641124040345623	0	3	2	5	4	7	6	7	6	8	10	9	12	9	15	14	14	18	21	0	1	1	5	3	7	5	9	5	3	4	7	11	9	16	10	0	17	17	1	2	1	1	1	1	1	1	1	2	3	2	2	1	1	4	1	2	2
87000	-119.314446942481169	-117.918326743061797	-1.396120199419372	0.000102156551297	0.000041759589532	0.408780337647725	0.562508342034379	-1	1	2	4	4	8	6	7	7	8	9	7	13	11	14	15	15	17	20	0	1	2	3	2	8	5	3	3	2	4	5	11	3	5	11	0	17	18	1	1	1	1	2	1	1	3	2	3	3	1	2	4	4	3	1	1	2
87500	-119.916840706286905	-118.555131745695832	-1.361708960591079	0.000092303018491	0.000049910408291	0.540723468280505	0.695651627815115	-1	3	2	3	6	7	5	7	8	7	10	9	12	11	14	16	13	15	20	0	3	1	1	2	7	2	2	8	1	10	10	11	9	10	15	0	17	18	1	1	1	2	2	1	1	1	1	4	2	1	1	1	4	1	1	2	2
88000	-131.124461982096165	-129.704458650135734	-1.420003331960434	0.000131084559740	0.000048585775799	0.370644535823455	0.629317266321180	-3	2	2	5	6	7	4	7	8	8	9	9	10	11	13	15	15	18	21	0	1	1	3	7	7	1	2	5	5	8	8	2	9	11	15	0	17	17	1	3	3	2	1	1	3	4	1	1	1	1	4	1	2	1	1	2	3
88500	-116.325500160441763	-114.943445461327997	-1.382054699113761	0.000112221272815	0.000049424416970	0.440419322741966	0.615657049306243	0	2	3	5	6	6	5	7	8	6	9	7	13	13	13	15	15	18	21	0	1	2	1	7	4	2	2	10	4	4	7	11	9	5	15	0	17	18	1	1	1	3	1	1	2	2	1	1	2	1	2	2	3	1	1	2	1
89000	-133.273842693762617	-131.712446056476097	-1.561396637286512	0.000154552747436	0.000039898990439	0.258157755854694	0.573339609786154	0	2	1	4	5	6	6	7	7	8	10	9	9	12	15	15	15	18	21	0	3	1	1	2	4	2	2	3	6	10	8	8	10	1	8	0	17	18	1	1	1	2	1	1	3	2	2	1	1	1	1	3	8	4	1	2	1
89500	-111.658586167867469	-110.268965431305546	-1.389620736561921	0.000137110703875	0.000057878603084	0.422130449686736	0.739645544525293	-1	1	2	5	5	7	4	7	7	9	9	8	12	12	14	15	14	17	19	0	1	1	1	7	4	3	5	5	5	5	5	11	8	10	11	0	17	18	1	1	1	3	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1
90000	-112.429654525291028	-111.016736133729268	-1.412918391561761	0.000123443298171	0.000046985293304	0.380622472020802	0.583751598542457	-1	3	1	5	5	7	6	7	8	7	9	8	12	12	14	16	16	17	21	0	1	1	2	3	7	2	5	8	5	4	2	11	9	10	11	0	17	18	1	2	1	1	2	1	1	1	1	1	2	2	2	2	3	3	1	1	2
90500	-116.698716114749487	-114.914471472326213	-1.784244642423281	0.000133350745767	0.000024051420949	0.180362103042906	0.648423086584019	0	2	2	5	5	8	4	7	7	8	8	9	13	12	14	15	15	17	20	0	1	1	1	2	4	2	4	4	5	4	9	4	8	14	14	0	17	18	1	1	1	3	1	1	1	1	2	1	1	1	3	3	1	1	1	1	1
91000	-118.148139223652962	-116.785934854675872	-1.362204368977089	0.000126672130358	0.000077060273576	0.608344340291325	0.513782404126638	0	1	3	4	5	7	5	6	7	8	8	7	12	11	14	15	15	18	20	0	1	2	2	1	4	2	4	5	3	3	7	11	10	11	11	0	17	18	1	1	1	2	2	2	2	1	1	2	3	1	2	2	3	3	1	2	1
91500	-112.465154555342394	-111.094014195314642	-1.371140360027759	0.000108618644105	0.000074056171462	0.681799815055383	0.924471842279903	-1	2	2	3	6	7	5	7	8	8	9	7	11	11	12	15	14	17	21	0	1	1	2	2	7	4	5	8	5	8	7	11	9	11	15	0	17	18	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
92000	-131.937228048497161	-130.313036397650876	-1.624191650846285	0.000134035307914	0.000030827604225	0.229996145827918	0.505851068691851	0	2	3	5	5	7	4	6	7	7	9	7	11	12	15	15	15	18	21	0	1	2	1	1	2	2	2	2	4	10	5	1	10	13	4	0	17	18	1	1	1	3	2	3	1	2	3	1	1	1	5	3	3	5	1	2	2
92500	-112.519726452523372	-111.124702324752903	-1.395024127770465	0.000122385075916	0.000050289335892	0.410910689198907	0.869836056353903	-1	3	1	5	6	6	5	7	6	9	9	9	12	11	14	15	14	18	20	0	3	1	2	3	7	2	9	3	8	4	7	11	11	10	15	0	17	18	1	1	1	1	2	1	1	1	2	1	2	1	2	1	2	1	1	1	1
93000	-122.833203893442757	-121.428790021646236	-1.404413871796526	0.000153115566284	0.000060319141917	0.393945196956526	0.652665797243628	0	2	3	4	6	8	5	6	7	8	9	9	12	12	13	16	14	17	21	0	1	2	1	1	4	3	2	3	3	9	7	10	10	14	15	0	17	18	1	1	1	2	3	2	1	2	2	3	1	2	2	3	1	3	1	2	2
93500	-119.090456542920208	-117.561489883270099	-1.528966659650115	0.000158385584354	0.000043714221457	0.275998738365869	0.727980725967242	0	3	3	5	6	7	6	7	7	8	9	7	13	11	13	15	15	18	19	0	1	1	3	3	5	3	4	5	2	4	5	11	10	11	15	0	17	18	1	1	2	1	2	1	1	1	1	2	2	1	3	1	3	1	1	2	1
94000	-108.412893340825022	-106.912665125387051	-1.500228215437976	0.000204403520550	0.000060194820021	0.294490133332982	0.841038686117005	-1	3	2	4	6	7	5	5	8	8	10	8	12	12	14	15	15	18	20	0	3	1	3	4	7	2	2	8	5	9	7	11	9	10	15	0	17	18	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1
94500	-123.429058937909076	-121.912898325695338	-1.516160612213734	0.000118831071156	0.000033733627654	0.283878848566304	0.514761851930416	0	2	2	5	6	8	6	8	8	7	9	8	11	12	13	13	15	17	20	0	1	1	3	3	2	2	10	5	2	1	10	10	11	6	11	0	17	17	1	1	1	1	2	4	2	1	1	2	4	1	2	1	3	3	1	1	2
95000	-130.234723539515329	-128.678526286932225	-1.556197252583108	0.000138024578221	0.000036002070235	0.260838110854615	0.515785340009350	0	2	2	4	6	7	4	7	8	6	10	8	12	12	15	16	14	18	21	0	1	1	3	1	1	1	4	10	2	4	10	11	9	11	2	0	17	17	1	1	1	2	3	4	3	1	1	3	3	1	1	2	2	5	1	2	2
95500	-121.629483748231124	-120.251079845960106	-1.378403902271015	0.000123560366525	0.000055695362587	0.450754268167615	0.636006893693032	-1	1	3	4	6	7	5	7	7	9	9	9	12	12	12	14	15	16	20	0	1	2	2	4	3	1	7	2	5	4	7	11	9	5	5	0	17	18	1	1	1	2	1	2	3	1	3	1	2	1	1	2	3	4	1	1	2
96000	-120.074240900246863	-118.711855559904720	-1.362385340342144	0.000096170080827	0.000051108365264	0.531437270554689	0.827014271972054	0	3	2	4	5	8	5	4	7	7	9	8	11	13	11	13	15	18	20	0	1	1	2	2	7	4	3	8	5	10	7	11	9	10	15	0	17	18	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	2	1
96500	-127.985833748525550	-126.460866429687044	-1.524967318838512	0.000155251282811	0.000043222397848	0.278402838713036	0.782306110472989	-1	2	2	4	5	7	6	8	7	7	9	9	12	12	15	14	15	17	19	0	1	1	2	2	4	2	9	5	4	4	5	2	9	13	11	0	17	18	1	2	1	1	2	1	2	1	1	1	1	2	4	2	2	2	1	2	1
97000	-127.124340403534617	-125.303658718712413	-1.820681684822201	0.000167145994558	0.000028720345894	0.171827903922697	0.730724098877323	0	3	1	3	6	7	6	8	8	7	9	9	11	12	13	16	15	16	20	0	3	1	3	2	5	2	5	5	7	10	5	8	9	2	15	0	17	17	1	1	1	2	2	1	1	1	1	1	1	1	2	1	5	1	1	1	3
97500	-119.803751081795880	-118.440805972533411	-1.362945109262463	0.000087606098604	0.000054142025995	0.618016631914305	0.646283771503319	0	2	2	3	5	7	5	6	6	8	9	9	11	13	14	16	15	17	19	0	1	1	3	3	2	3	5	3	8	5	6	11	8	10	15	0	17	18	1	1	1	1	2	3	2	1	1	1	1	1	1	2	3	1	1	2	1
98000	-120.822889759282276	-119.427036741033021	-1.395853018249249	0.000096937724861	0.000039676178067	0.409295536118843	0.528494097802308	-2	1	2	4	6	7	4	7	8	9	10	9	11	11	14	14	15	18	21	0	1	1	3	4	3	3	3	5	5	4	8	11	9	10	8	0	17	18	1	1	3	1	1	2	1	2	1	1	2	1	1	2	3	4	1	2	2
98500	-121.225599609768622	-119.817162403753755	-1.408437206014868	0.000178266911974	0.000069067201754	0.387437023446256	0.503087163714423	0	2	2	4	6	6	5	8	7	7	9	8	12	12	14	15	15	18	20	0	1	1	2	4	7	4	5	3	4	2	10	1	8	11	10	0	17	18	1	1	1	1	1	1	1	1	3	2	2	1	5	3	2	4	1	2	1
99000	-118.096202907601239	-116.703102015479459	-1.393100892121773	0.000115478152484	0.000047895817033	0.414760853047769	0.445453570968202	-1	1	2	4	5	7	4	8	7	9	8	7	12	13	14	15	14	17	20	0	1	2	3	3	2	2	9	5	8	4	7	11	10	3	10	0	17	18	1	1	1	1	2	3	1	1	1	1	2	1	2	2	6	3	1	2	2
99500	-128.432276762640271	-126.831958506959722	-1.600318255680552	0.000148135449792	0.000035535393845	0.239884469889771	0.346777151433293	-1	2	3	5	5	8	4	5	7	8	9	8	13	11	14	15	15	17	20	0	1	2	2	3	8	2	1	4	2	8	5	11	11	10	15	0	17	17	1	2	1	1	1	2	1	3	1	3	2	2	2	2	2	1	1	1	2
100000	-123.735793166622003	-122.361099891280446	-1.374693275341552	0.000140011168120	0.000064786464318	0.462723546895745	0.600525074291102	-1	3	2	5	6	6	5	7	7	9	9	8	13	13	13	15	14	17	19	0	3	1	2	3	7	3	3	5	9	4	7	4	8	2	15	0	17	18	1	1	1	1	2	1	1	2	1	1	1	2	5	2	5	1	1	2	1
