step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
10500	-374.748949552363683	-381.604437503323084	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630217783041914	0	2	1	2	2	3	2	3	3	3	4	4	4	4	5	4	5	5	5	5	6	8	5	6	6	7	8	7	7	9	7	8	8	9	9	10	10	9	10	10	11	11	11	11	10	14	12	13	14	14	14	13	14	15	13	14	14	13	14	15	14	15	15	15	16	15	16	16	18	17	19	21	22	22	22	23	0	1	1	1	3	3	0	5	7	7	10	1	9	9	11	9	7	7	4	13	14	14	14	1	7	21	29	23	14	18	23	24	25	28	32	35	35	22	28	32	32	37	36	28	38	41	45	36	38	43	58	41	32	49	37	43	55	44	48	49	43	56	61	51	50	50	51	56	58	60	70	70	70	72	72	73	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	3	1	1	1	1	2	3	1	2	2	2	1	1	1	1	2	2	2	1	1	3	1	2	2	2	5	2	1	1	4	1	3	2	1	2	1	1	2	1	1	1	2	1	2	2	4	2	2	2	4	1	1	1
11000	-396.981027150513796	-403.836515101473196	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568981739322142	0	2	1	1	2	3	1	3	2	3	4	4	4	5	5	5	7	4	3	5	6	7	6	6	6	7	8	8	5	8	7	8	8	9	9	10	10	10	11	10	10	9	10	11	10	14	12	13	13	12	14	13	14	15	14	14	14	13	14	15	14	15	14	15	16	16	16	18	17	19	20	21	22	22	22	23	0	4	1	1	3	3	0	5	7	9	7	2	10	10	11	10	29	7	1	11	14	14	14	1	15	14	18	23	10	25	23	1	25	23	32	35	35	27	34	24	24	32	35	34	34	40	45	36	47	37	58	41	36	49	50	48	50	28	52	49	41	61	50	51	55	56	51	62	58	60	70	70	71	72	72	75	1	1	1	1	1	2	1	1	1	1	3	2	1	1	1	2	2	1	1	1	1	2	1	4	1	2	4	2	2	2	1	7	1	2	1	1	1	1	2	4	3	1	1	1	1	2	2	2	1	1	1	2	2	2	2	1	2	3	1	2	3	1	1	1	1	2	2	2	2	2	1	2	2	1	1	1
11500	-361.656973220708494	-368.512461171667894	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622434224543029	-1	2	0	1	2	3	2	1	3	3	4	4	4	5	4	4	5	5	3	5	6	8	6	6	6	7	7	8	7	9	7	8	8	9	9	10	10	10	11	9	11	11	11	10	11	14	12	11	13	14	14	13	13	15	14	14	13	13	14	15	15	16	14	15	15	16	16	18	18	20	20	21	21	22	22	22	0	1	1	1	8	3	0	3	7	7	9	4	9	9	10	9	11	15	2	13	14	29	14	2	10	14	11	27	14	25	23	24	25	28	32	32	32	28	28	24	36	36	36	34	44	52	45	36	38	43	44	41	48	49	57	43	36	44	52	49	48	56	57	58	55	56	51	62	67	60	60	70	70	71	72	70	1	3	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	3	1	1	2	1	1	2	1	1	3	2	1	1	1	1	1	1	1	1	3	2	2	2	1	2	1	3	1	2	1	2	3	2	1	2	1	2	2	2	1	5	2	1	1	2	1	1
12000	-394.146287848420172	-401.001775799379573	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529980535289923	-1	2	0	1	2	1	1	1	3	3	4	3	4	4	5	5	7	5	5	5	5	8	6	6	6	7	8	8	6	8	7	8	8	9	8	10	7	10	11	10	11	11	11	11	10	14	11	13	13	13	14	13	13	15	13	14	14	12	13	15	15	16	15	13	16	16	15	18	18	20	19	22	22	22	22	23	0	1	1	1	8	3	0	3	7	7	7	2	10	10	10	9	18	7	12	13	14	14	14	4	15	14	14	23	14	25	23	37	25	28	24	35	24	34	28	35	32	36	35	34	28	50	34	32	38	37	58	41	35	49	35	50	43	39	36	49	53	56	43	58	57	56	58	62	67	60	60	71	71	71	71	75	1	3	1	2	1	1	1	1	2	2	2	1	1	1	2	2	1	3	2	1	1	2	2	3	1	2	3	1	2	2	1	1	2	1	1	2	1	1	2	2	2	1	3	2	1	1	2	2	3	4	2	2	3	1	2	1	3	1	2	2	2	1	2	1	2	2	2	2	2	5	4	1	2	3	2	1
12500	-405.187680061295509	-412.043168012254910	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600185118379729	-1	2	0	2	2	3	1	1	2	3	4	4	3	4	3	3	7	5	5	4	6	5	6	5	6	7	8	8	7	9	7	8	8	9	7	10	10	10	11	10	11	11	11	11	11	14	11	13	14	13	14	13	14	15	13	14	13	14	14	15	14	15	15	15	16	15	15	17	15	20	20	21	22	22	22	23	0	1	1	1	8	5	0	3	7	7	16	2	9	9	7	9	22	11	12	10	22	14	22	12	18	15	29	23	22	25	22	35	25	27	24	32	35	28	34	24	36	37	32	28	34	41	34	32	28	43	31	41	37	49	36	37	43	39	52	49	43	55	61	58	61	48	58	62	58	54	60	71	70	72	72	70	1	3	1	3	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	2	1	2	1	1	2	3	1	2	2	1	1	3	3	2	2	2	4	4	2	3	2	3	1	3	3	2	3	1	1	2	1	1	1	1	2	1	2	1	2	3	1	2	1	1	2
13000	-381.015795703747472	-387.871283654706872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555052650697105	0	2	1	2	2	3	2	3	3	3	4	4	4	4	5	4	7	5	5	5	6	5	6	6	6	6	8	5	7	8	7	8	8	9	7	10	10	10	9	10	11	11	11	11	10	14	12	13	13	14	13	13	14	14	14	14	14	13	14	14	14	15	15	15	16	16	16	18	18	20	18	20	22	22	21	23	0	1	1	1	3	3	0	5	7	7	7	6	9	9	11	9	11	11	12	13	11	14	22	12	11	9	22	11	26	25	28	35	25	28	24	32	32	39	23	12	36	37	37	34	27	41	39	32	39	43	44	41	35	49	43	43	43	44	52	49	43	56	50	47	57	56	44	62	67	71	60	71	70	72	72	72	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	2	1	1	2	2	1	2	2	1	2	1	1	3	3	1	1	1	2	1	3	3	2	4	2	2	1	5	1	2	2	2	2	1	1	2	1	1	3	1	2	3	2	1	2	2	2	2	2	1	2
13500	-365.306986527692970	-372.162474478652371	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609702426286403	0	2	1	2	2	3	1	3	3	3	4	4	4	5	5	4	7	5	5	5	6	8	6	6	6	7	8	6	7	9	7	8	8	9	7	10	8	10	11	9	11	11	11	11	11	13	12	12	14	14	14	13	14	15	14	14	14	14	14	15	13	16	15	15	15	16	15	18	18	18	20	22	22	20	22	23	0	1	1	1	3	3	0	5	7	7	7	1	10	11	11	10	15	11	12	11	14	14	14	12	10	14	14	14	14	29	28	35	25	23	24	32	35	34	34	35	36	36	36	34	28	41	44	32	38	43	39	41	48	49	43	36	61	44	52	49	43	55	55	58	61	55	44	62	67	49	60	71	71	70	70	70	1	2	1	2	1	1	1	1	2	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	2	1	2	2	2	2	1	3	1	1	1	1	1	2	2	1	1	2	1	4	1	2	4	3	1	2	2	3	3
14000	-395.666825153110835	-402.522313104070236	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738553527698848	0	1	1	2	2	3	2	3	3	3	4	3	4	5	5	5	7	5	5	5	6	7	4	6	5	6	7	7	6	9	7	8	8	9	8	10	9	8	10	10	11	11	11	10	11	14	12	13	13	13	13	13	13	15	13	14	14	14	14	15	15	16	15	15	15	15	16	18	17	20	19	22	21	22	20	22	0	1	1	2	3	3	0	5	7	7	10	4	9	9	11	9	11	10	12	13	14	14	9	6	11	14	14	14	14	25	23	24	25	23	24	32	35	28	31	35	32	37	36	34	44	32	45	36	31	35	34	41	32	49	41	48	55	51	52	49	43	56	57	51	53	55	58	62	67	60	60	75	75	75	71	71	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	2	1	2	1	1	2	2	1	1	3	1	1	2	2	2	1	1	2	2	3	2	1	1	1	3	1	2	2	3	2	2	2	2	1	1	1	1	1	2	2	2	1	2	2	2	1	2	1	3	3	2	1	2	1	3
14500	-393.575749575987459	-400.431237526946859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638324977521501	-1	1	0	2	2	3	2	1	3	3	4	4	4	5	5	5	7	4	5	5	6	8	6	6	6	7	5	8	7	8	7	8	8	9	9	10	10	10	11	9	11	11	11	9	10	13	12	10	12	14	11	12	13	15	14	14	14	14	14	14	12	16	15	14	16	16	15	18	18	19	19	22	22	22	20	21	0	1	1	1	8	8	0	3	7	7	10	2	9	9	7	9	11	7	12	13	14	26	14	12	18	14	9	23	27	25	23	24	25	27	24	35	35	28	34	32	32	35	37	22	34	32	45	32	39	43	28	41	37	60	46	43	43	51	52	49	43	50	50	51	55	56	44	66	67	60	49	75	75	70	70	71	1	2	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	2	1	2	1	2	2	1	2	1	1	2	3	2	1	2	1	2	1	2	1	2	3	1	2	5	4	2	2	1	1	2
15000	-360.480397349366115	-367.335885300325515	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666649345303140	-1	2	0	2	2	2	2	1	3	3	4	4	4	5	4	5	4	4	5	5	6	8	6	6	6	7	6	7	7	9	7	8	8	9	7	10	9	10	11	10	11	11	11	10	9	13	12	12	12	13	12	12	14	14	14	14	14	13	13	15	13	16	15	15	16	15	16	17	18	19	19	22	22	22	20	20	0	1	1	1	8	3	0	3	7	7	10	4	9	17	10	9	7	10	2	13	14	27	14	19	18	27	14	23	27	25	16	35	25	28	24	35	32	34	44	35	36	36	36	34	28	41	45	32	38	36	44	36	52	49	43	48	61	51	52	49	43	56	57	58	55	56	58	62	67	49	60	75	75	75	71	70	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	2	1	1	2	1	1	1	1	3	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	2	2	3	2	2	1	2	2	2	2	2	1	1	1	2	2	2	1	2	1	1	2	1	2	5	2	2	2	2	1	1
15500	-383.097916618385284	-389.953404569344684	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525901889417299	0	1	1	2	2	3	1	3	3	3	4	3	4	5	5	5	5	4	5	4	5	8	6	6	5	7	7	7	7	8	7	8	8	9	7	10	10	8	11	10	11	11	11	10	11	14	12	11	12	13	14	12	13	15	14	14	14	13	14	14	14	15	15	15	16	16	16	17	18	20	18	22	22	22	21	23	0	1	1	1	3	3	0	5	7	7	7	2	9	9	9	18	18	7	2	9	9	27	14	12	18	14	14	23	10	25	23	35	25	28	24	32	32	28	23	24	36	37	36	28	28	41	34	32	38	43	58	36	35	49	36	53	50	47	52	49	36	56	57	58	55	61	51	62	67	71	60	71	71	70	71	75	1	1	1	2	1	2	1	1	1	2	2	1	1	2	2	1	1	2	3	1	2	1	1	3	1	2	2	1	2	2	1	1	3	2	1	2	2	1	4	2	1	1	1	2	2	2	3	2	2	2	1	2	3	3	3	1	1	1	2	2	3	1	1	1	2	2	1	2	2	2	3	2	3	2	2	2
16000	-391.807906706123504	-398.663394657082904	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671775396655969	0	2	1	2	2	2	1	3	2	3	3	1	4	5	4	5	7	5	5	5	3	8	6	6	6	7	8	8	7	8	7	7	8	9	8	9	10	10	11	10	11	11	11	10	10	14	12	12	12	14	14	13	12	15	14	14	13	12	13	14	13	16	15	15	16	16	16	18	18	19	20	22	22	22	21	23	0	12	1	1	3	3	0	5	7	7	7	1	11	10	10	10	20	7	12	7	9	14	9	19	18	18	29	23	14	25	23	24	25	28	24	32	36	28	28	35	32	37	37	28	28	41	45	37	38	37	58	53	36	49	43	48	43	44	41	49	43	56	57	58	57	55	51	56	67	54	60	75	71	71	71	70	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	3	2	3	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	3	2	2	1	1	1	2	2	2	2	1	3	2	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	1	3	2	4	3	1	2	2	1	2
16500	-367.770658014834623	-374.626145965794024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591121177565206	0	2	1	1	2	3	1	3	3	3	3	3	4	5	5	4	7	5	5	5	6	6	4	6	6	7	8	8	7	9	7	8	8	9	9	10	10	10	10	10	10	11	11	11	11	13	11	13	14	14	12	12	14	15	14	14	14	14	14	15	15	15	15	15	16	16	16	18	18	19	19	21	22	22	20	23	0	1	1	1	3	3	0	5	7	7	7	2	11	11	10	7	18	9	2	11	9	14	9	19	14	21	22	31	22	25	9	24	25	28	24	32	32	34	28	35	35	35	37	28	28	41	39	35	38	43	44	41	36	49	43	43	43	51	41	49	43	56	50	51	50	62	64	62	67	60	60	75	71	72	71	70	1	2	1	1	1	2	1	1	2	2	2	1	1	2	2	3	1	1	3	2	2	1	1	1	1	1	2	1	1	2	2	1	2	1	3	2	2	1	2	1	1	2	1	3	3	2	1	3	3	1	1	2	1	1	2	3	3	2	3	1	3	1	1	2	1	1	1	2	2	2	2	1	3	1	1	2
17000	-388.969496847330959	-395.824984798290359	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.489518821067773	0	1	1	2	2	2	1	3	3	3	4	4	4	5	5	5	6	5	5	5	6	6	6	6	6	7	8	8	7	8	7	8	8	9	9	9	10	10	11	10	11	11	10	11	11	13	12	13	14	13	14	13	11	15	14	14	14	14	13	15	15	16	14	15	15	16	16	18	17	20	17	22	22	21	19	23	0	1	1	1	3	3	0	5	7	7	7	2	9	7	10	9	11	10	12	10	11	14	14	4	10	22	14	23	14	25	23	24	25	23	32	32	32	34	34	32	43	32	32	28	28	41	23	53	38	53	39	41	36	49	32	50	37	28	41	49	50	56	50	47	50	55	64	56	64	60	49	75	75	75	71	73	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	2	2	1	1	2	2	1	1	3	2	1	2	1	2	2	1	2	2	2	1	1	1	1	2	2	1	3	2	2	2	2	3	1	3	1	2	2	2	1	5	1	1	5	2	1	2	2	1	3	2	1	1	4	2	4	2	2	3	2	2	1
17500	-381.958727490521369	-388.814215441480769	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523741255972901	0	2	1	1	2	3	2	3	3	3	4	4	4	5	4	5	7	5	5	5	6	8	6	6	6	7	8	8	7	9	7	8	8	9	9	10	10	10	10	10	10	10	10	10	11	14	12	13	13	14	14	13	13	15	13	14	14	13	14	14	13	16	15	12	16	16	16	18	18	20	19	21	22	20	19	22	0	1	1	1	3	3	0	5	7	7	7	2	9	11	10	9	10	11	12	13	14	14	11	12	11	23	14	31	23	22	23	24	25	28	32	32	35	28	34	32	32	32	32	34	31	52	34	35	45	36	58	41	35	60	37	61	53	64	41	49	2	56	55	44	61	56	58	62	58	71	60	70	71	75	49	71	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	3	2	2	2	1	2	1	1	1	1	2	2	1	1	2	1	2	1	1	2	2	2	1	3	1	1	2	2	1	1	2	3	1	3	1	1	1	3	1	5	1	2	2	2	2	2	2	4	1	2	1	2	1	5	3
18000	-378.402832888933460	-385.258320839892860	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624538485548938	-1	1	0	2	2	3	2	3	3	3	4	4	4	5	5	5	5	4	5	5	6	7	6	6	5	7	8	7	7	7	7	8	8	9	9	10	10	10	11	10	11	10	11	11	10	14	12	13	14	14	14	12	12	15	14	13	14	14	14	15	15	16	15	12	15	16	16	18	17	20	19	22	22	22	19	23	0	1	1	1	3	3	0	5	7	7	7	2	9	9	7	18	11	10	12	13	14	14	14	2	18	14	14	23	14	25	23	12	30	28	32	32	35	34	28	24	36	24	36	45	28	41	45	36	47	43	39	41	35	49	43	53	48	64	53	49	43	56	55	44	37	50	58	62	67	71	49	70	70	75	49	75	1	1	1	1	1	3	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	2	1	3	1	2	3	1	2	2	1	2	1	2	1	2	1	1	2	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	2	1	1	3	3	1	1	2	1	1	1	1	1	2	2	2	2	4	3
18500	-391.956393433959647	-398.811881384919047	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614244003511008	-2	2	-1	2	2	3	2	0	3	3	4	4	4	5	5	5	7	5	5	5	6	7	6	6	6	6	8	7	4	9	7	8	8	9	9	10	10	10	11	9	11	11	11	11	10	11	12	12	14	13	13	13	14	15	13	14	14	14	14	15	15	15	15	15	16	15	16	17	17	17	18	21	22	22	19	20	0	1	1	1	8	3	0	3	7	7	7	2	9	29	11	11	18	10	12	11	14	14	14	19	18	29	14	23	9	25	16	24	25	28	32	32	35	22	31	32	32	32	37	34	34	32	45	36	44	43	38	46	36	49	43	48	55	51	52	49	55	56	57	58	50	56	64	61	51	49	49	71	75	72	70	75	1	3	1	3	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	1	1	3	1	2	2	2	1	1	1	2	4	1	3	3	1	1	1	1	2	2	2	2	3	1	3	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	2	2	2	3	2	1	2	1
19000	-406.402962997372299	-413.258450948331699	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552409360388138	-1	2	0	2	1	1	1	3	3	3	4	4	4	5	5	5	5	5	3	4	6	8	6	6	6	7	7	7	7	9	7	8	8	9	7	9	10	10	9	10	11	11	11	11	11	13	12	13	14	13	14	13	12	15	12	14	13	14	14	15	15	16	15	15	16	16	16	18	18	20	19	22	22	22	21	23	0	1	1	1	3	3	0	5	7	7	7	2	9	11	11	11	9	7	4	9	11	14	14	2	18	9	14	9	14	25	11	35	25	28	12	32	32	28	31	35	36	19	37	39	31	42	44	53	38	43	44	41	36	49	43	55	43	44	46	49	43	56	57	45	43	56	58	56	67	54	60	71	75	71	71	72	1	2	1	3	1	1	1	1	2	1	3	1	1	1	1	1	2	2	1	1	2	3	1	3	1	2	2	2	2	2	3	1	2	2	2	1	1	2	1	3	1	5	1	2	2	2	1	1	1	2	2	2	2	1	1	2	2	1	1	1	1	2	2	3	4	1	2	3	1	2	4	2	1	3	1	1
19500	-403.583851873019967	-410.439339823979367	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508493222633118	-1	1	1	2	2	3	1	3	3	3	4	4	4	5	5	5	5	5	5	5	6	6	6	6	6	7	6	8	7	8	7	8	7	7	9	9	10	10	10	10	11	11	10	11	11	11	12	13	12	14	14	12	12	15	12	14	14	14	14	14	15	15	14	13	16	16	16	18	17	18	20	21	22	20	22	23	0	1	1	1	3	5	0	5	7	7	7	1	10	10	11	10	10	11	12	13	14	14	11	12	11	17	14	34	14	25	23	24	25	11	24	32	35	34	34	35	43	43	32	28	28	32	39	36	38	43	64	46	32	49	43	55	43	44	46	49	55	48	55	47	50	50	58	62	67	60	60	70	70	70	72	71	1	2	2	1	1	1	1	1	2	2	2	3	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	3	2	1	1	2	3	1	1	1	2	3	2	2	2	4	2	2	1	1	3	2	2	2	3	2	2	1	1	2	1	1	2	2	2	2	1	1	5	2	2	2	1	3
20000	-383.309779522634130	-390.165267473593531	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624459147330002	0	2	1	2	2	2	2	3	3	3	4	4	4	5	5	5	7	5	5	5	6	8	6	6	5	7	8	8	7	9	7	8	7	6	9	10	10	10	10	10	11	11	11	10	11	14	12	13	14	13	14	13	14	15	12	14	14	14	12	15	14	16	15	12	16	16	16	15	18	20	19	20	22	21	22	23	0	1	1	1	3	3	0	5	7	7	9	1	9	9	7	11	10	7	4	13	14	14	11	2	10	14	23	34	14	25	34	12	25	14	32	32	35	28	34	32	36	36	37	28	23	41	38	37	45	43	64	36	50	49	36	55	43	45	41	49	43	56	61	39	68	68	51	24	67	49	60	71	72	71	72	71	1	2	1	2	1	1	1	1	1	1	1	2	1	1	3	1	4	2	2	1	1	2	2	4	1	2	2	1	2	3	1	3	2	1	1	2	1	2	3	2	1	1	1	2	3	3	2	2	1	2	2	1	1	1	2	1	3	3	1	1	2	2	1	2	1	1	2	4	2	4	3	1	1	2	2	2
20500	-380.604547811563293	-387.460035762522693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629214373891332	0	1	1	2	2	3	2	3	3	3	4	4	4	4	5	5	6	5	4	5	6	8	5	6	6	7	7	8	7	8	7	8	8	6	9	10	9	10	9	10	11	11	11	11	10	14	12	13	12	14	13	13	14	14	13	14	14	14	13	14	13	16	15	15	16	13	16	18	18	19	20	20	22	22	22	23	0	1	1	2	3	3	0	5	7	7	10	1	9	9	10	9	11	7	1	13	14	23	14	12	18	14	23	34	14	25	34	24	25	23	32	32	32	39	34	32	32	36	36	39	39	55	34	24	38	43	44	36	59	49	36	55	61	44	37	49	43	56	55	44	61	36	58	61	67	60	70	70	71	72	72	75	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	3	1	2	3	1	1	1	2	2	2	3	2	1	2	2	1	1	2	1	1	2	1	2	1	1	2	1	1	4	3	2	2	1	2	1	1	2	1	1	2	3	2	2	1	2	3	3	2	2	3	2	2	1	1	2	2	2	1
21000	-390.832439457680550	-397.687927408639950	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575313331197082	0	1	1	2	2	3	2	3	3	3	4	4	4	4	5	5	7	5	4	5	6	6	5	6	6	7	8	8	7	9	7	8	8	6	9	10	10	10	11	10	9	11	11	11	11	12	10	12	14	14	13	13	13	15	13	14	13	14	14	15	15	15	14	15	16	16	16	18	17	19	18	22	21	22	22	23	0	1	1	2	3	5	0	5	7	7	7	1	9	9	7	11	7	11	4	13	14	14	14	2	18	21	29	23	14	25	34	2	25	23	32	35	32	29	34	32	32	32	36	29	34	41	34	36	38	43	44	46	43	49	43	57	32	39	52	49	48	57	43	51	43	62	64	62	44	49	60	70	71	71	70	75	1	1	1	1	1	1	1	1	1	1	1	4	1	1	3	1	2	1	2	1	2	2	1	4	1	1	1	3	3	1	1	3	1	1	1	1	2	3	3	2	1	2	1	2	2	3	3	2	2	2	1	1	2	1	2	1	4	2	1	1	2	1	2	2	2	1	1	3	4	2	2	1	2	2	3	1
21500	-391.053568360983263	-397.909056311942663	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571649331078246	0	1	1	2	2	3	0	3	2	3	4	4	3	5	5	4	5	5	3	5	6	8	5	6	5	7	8	8	7	9	7	8	7	6	9	10	9	10	11	10	11	10	11	11	11	13	10	12	14	14	14	13	13	15	14	14	14	13	14	15	15	16	15	15	16	15	16	18	18	19	19	21	22	22	22	21	0	1	1	1	3	3	0	5	7	7	7	2	9	10	9	10	10	11	1	10	11	14	11	12	10	14	17	34	23	10	34	24	25	23	32	32	32	28	47	32	36	37	36	28	28	41	28	32	39	43	58	41	35	49	37	43	43	44	46	49	50	66	57	51	61	56	51	62	51	54	60	71	70	71	71	71	1	1	1	2	1	2	1	1	2	3	2	2	1	2	1	1	2	1	3	1	2	2	1	2	1	1	1	2	2	3	1	1	2	1	1	2	1	1	1	1	1	1	1	3	2	2	1	2	3	2	1	1	3	1	4	2	3	1	1	1	1	1	1	1	1	1	2	2	3	2	3	1	2	3	3	1
22000	-389.724987638128880	-396.580475589088280	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634484440842842	0	2	1	2	2	3	2	3	3	3	3	3	4	5	5	4	7	5	4	5	6	8	5	6	6	7	8	8	7	9	7	8	8	6	9	10	9	10	9	10	11	11	10	11	11	14	12	13	14	14	14	13	14	15	14	14	14	13	14	15	15	15	15	15	16	16	15	18	17	17	20	20	22	22	22	22	0	1	1	1	3	5	0	5	7	7	7	4	9	9	9	9	15	11	2	13	14	14	9	19	18	11	14	34	14	33	34	19	25	23	32	32	32	28	34	32	36	32	32	28	22	41	22	35	39	36	47	41	37	49	43	37	37	44	52	49	57	50	57	51	55	50	51	62	58	49	60	70	70	71	72	72	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	3	2	1	1	3	2	2	1	1	1	3	1	1	1	2	1	2	2	2	1	2	2	2	1	3	4	1	4	3	2	2	2	1	1	4	3	2	1	1	1	1	1	1	2	2	1	2	3	2	3	2	2	1	2	2
