step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
22000	-386.535308547074749	-395.586151927526089	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998700574472207	6	-3	3	8	8	12	9	15	11	18	16	13	25	11	23	9	20	28	23	14	16	25	26	20	18	23	23	23	31	13	26	15	32	23	18	24	24	23	17	33	25	21	21	26	25	27	32	28	26	20	27	33	27	34	32	34	31	30	26	26	34	37	34	34	26	30	42	32	48	38	32	36	51	43	49	68	58	2	0	2	3	3	3	1	14	4	12	30	16	20	16	35	1	7	19	35	16	14	26	14	6	5	8	17	12	22	3	42	30	22	32	20	25	21	20	30	48	19	21	39	19	11	35	18	43	34	21	42	51	17	44	23	60	49	41	30	25	13	58	11	66	24	34	70	18	74	58	15	36	74	56	52	77	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-410.322537800683165	-419.373381181134505	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994876231084843	2	-3	3	1	6	6	11	16	11	16	18	12	20	8	18	11	10	20	20	10	15	20	26	14	15	23	19	23	27	15	29	18	25	22	26	27	11	24	18	33	23	16	30	25	26	23	35	21	20	26	35	28	30	32	34	32	31	18	32	36	32	35	30	28	18	33	38	33	38	35	37	35	44	33	45	54	57	2	0	2	2	1	4	14	20	1	37	20	3	12	3	20	6	6	20	25	5	20	12	20	3	6	39	20	15	30	14	65	6	27	21	39	12	1	15	37	42	25	9	34	58	32	42	39	12	39	46	33	46	39	31	35	50	34	24	53	64	38	28	19	11	25	50	50	38	45	18	53	31	69	23	71	75	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-405.441376920387938	-414.492220300839278	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987984469819476	1	-2	9	8	5	15	9	14	7	15	17	10	23	15	25	13	18	27	19	13	19	29	26	18	8	19	26	22	34	17	23	20	24	23	28	29	25	30	21	38	22	21	22	27	29	24	30	28	21	26	30	24	29	33	35	31	33	19	25	39	29	31	38	32	29	27	33	29	40	40	26	30	46	39	44	51	54	2	0	1	1	2	20	5	3	1	20	25	2	17	9	39	25	20	58	14	9	10	30	28	12	2	11	32	25	44	20	25	8	49	58	58	66	10	59	11	72	8	7	21	33	39	42	46	11	7	24	46	8	18	48	50	27	39	16	42	46	24	41	55	71	28	17	65	28	18	53	8	27	70	57	50	75	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-397.883708669325927	-406.934552049777267	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973263285740851	2	-3	2	3	9	11	8	12	13	20	15	13	20	14	31	5	18	25	25	10	18	21	24	13	22	27	23	27	25	20	27	22	21	28	22	20	24	28	18	35	20	22	23	26	30	20	29	20	26	25	25	33	33	31	26	27	24	27	27	40	34	33	38	34	32	30	42	23	37	35	43	40	56	35	46	65	49	2	0	2	2	16	7	3	4	1	14	3	16	14	20	18	2	24	39	46	4	7	8	10	7	8	17	12	46	36	9	42	11	6	33	24	1	12	46	11	28	8	8	48	41	11	14	49	9	41	48	22	19	28	22	42	41	39	46	11	70	44	38	65	68	26	59	52	21	64	15	63	64	72	15	31	75	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-388.017032641114270	-397.067876021565610	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990176115977235	3	-3	6	3	6	10	2	11	12	15	12	17	27	13	26	15	7	27	23	9	15	25	27	19	21	23	24	23	27	20	24	21	28	21	22	28	28	27	15	35	15	22	23	17	28	19	33	20	22	28	30	33	31	30	30	25	25	29	25	40	37	29	39	34	31	35	40	35	36	42	35	42	58	35	47	63	52	2	0	7	2	2	5	2	20	7	4	5	17	24	1	9	6	4	46	16	1	8	30	12	9	21	44	6	34	25	9	12	44	59	21	44	24	26	26	9	45	8	20	48	3	32	21	57	11	12	42	31	43	33	31	23	12	9	22	25	69	13	34	35	49	19	50	50	37	51	37	37	66	75	45	68	73	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-407.484953012631593	-416.535796393082933	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991079305440567	-2	-3	7	5	7	8	11	11	8	13	12	16	28	16	16	16	17	23	20	16	17	23	22	20	16	24	25	24	30	15	27	15	34	25	26	21	28	26	17	35	22	22	17	20	27	19	38	23	14	28	32	32	28	23	28	28	24	29	25	39	23	32	34	30	30	34	35	25	32	40	41	35	54	34	43	59	55	2	0	2	1	2	2	1	9	2	6	6	8	41	4	10	8	10	25	10	6	5	43	15	32	3	46	23	49	41	9	41	3	68	17	19	39	24	39	7	58	43	3	6	15	30	5	52	30	4	36	49	56	54	20	54	23	46	39	19	28	32	22	64	27	11	31	13	41	61	74	47	52	62	42	35	77	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-400.925429597379775	-409.976272977831115	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996202203714956	-2	-7	2	8	6	1	5	16	9	16	15	12	29	17	28	11	18	20	22	10	18	26	20	17	24	24	26	23	29	16	28	15	34	17	25	22	27	29	19	27	20	26	22	27	30	21	27	24	23	29	26	27	31	32	14	32	35	27	30	36	33	37	38	33	35	33	36	29	40	33	40	33	60	44	48	65	47	2	0	2	1	3	2	1	16	2	5	16	5	49	4	17	5	12	12	21	6	5	23	5	55	23	14	36	32	41	16	19	16	44	16	21	55	10	21	24	39	7	11	34	43	49	9	48	12	17	43	34	25	49	49	9	51	36	10	49	46	31	33	65	68	13	44	35	49	63	68	65	36	77	52	69	73	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-397.729541658024004	-406.780385038475345	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999723701437672	5	-4	3	9	5	14	13	10	9	12	15	13	19	9	21	16	19	25	21	10	14	17	18	20	19	21	25	27	21	19	27	14	29	29	18	26	11	31	15	34	21	22	26	27	24	24	35	25	23	26	30	26	24	34	32	30	25	21	28	33	30	36	42	32	33	28	37	35	35	42	27	40	58	39	43	68	52	2	0	2	1	2	3	20	1	3	14	37	8	39	2	22	4	7	8	16	1	5	5	20	32	6	21	22	53	21	32	41	14	16	49	14	17	5	48	5	58	6	22	11	30	13	23	55	19	11	22	53	25	35	33	49	66	13	30	48	56	27	46	64	31	34	42	60	34	61	18	8	71	77	61	60	73	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-383.434091432157118	-392.484934812608458	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993825140054255	3	-1	6	5	7	10	10	15	11	14	10	16	18	12	23	13	17	25	16	15	19	20	22	19	23	25	17	26	32	18	22	21	31	29	19	20	20	30	21	25	21	25	28	26	23	23	35	21	22	27	29	31	34	36	34	33	28	26	26	33	30	35	40	27	30	34	39	22	35	43	23	43	53	38	45	62	54	2	0	1	2	1	4	1	5	5	5	1	3	9	3	27	7	16	13	10	11	20	6	19	14	20	35	11	31	58	11	5	17	28	42	14	10	10	58	9	39	30	30	39	20	36	8	15	10	27	30	6	48	46	57	50	32	45	15	27	44	44	49	53	24	40	18	52	35	57	55	11	61	72	66	55	73	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-399.119126163139299	-408.169969543590639	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998472194213330	4	-2	0	6	9	13	16	15	8	9	18	14	17	6	21	12	14	13	18	18	19	22	26	15	22	21	26	27	31	14	23	18	26	28	21	19	23	27	19	31	20	24	28	25	22	19	34	24	24	28	29	29	33	28	31	28	22	32	29	35	38	30	32	36	26	25	36	25	46	32	26	34	57	44	41	66	55	2	0	2	3	1	5	16	16	2	14	24	4	16	3	18	9	14	10	6	17	7	21	20	16	7	18	39	57	25	9	11	17	17	39	13	9	13	26	6	44	6	11	66	21	20	5	33	19	11	11	41	57	29	71	34	10	16	50	31	28	28	32	65	52	24	46	55	7	67	44	39	33	74	60	34	73	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-410.688064891033150	-419.738908271484490	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996165432310478	3	-1	5	8	11	13	10	13	9	12	15	14	29	5	29	2	8	13	17	15	4	15	23	18	18	19	13	28	21	15	23	15	26	26	23	26	23	23	17	33	21	17	31	23	28	22	28	25	23	27	33	32	29	32	28	30	32	31	25	38	29	34	31	30	29	30	42	32	42	38	24	37	56	40	46	61	45	2	0	1	21	4	17	2	14	16	1	7	21	24	16	23	2	2	14	3	17	2	7	39	6	8	32	21	42	17	9	21	17	42	23	11	6	39	12	9	50	6	10	36	42	42	6	33	31	6	38	43	23	59	33	24	35	49	37	35	54	12	55	61	31	7	29	72	28	68	53	18	44	77	57	70	73	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-411.147921463444391	-420.198764843895731	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984672695945117	2	0	9	3	7	13	10	17	13	11	8	18	27	16	24	15	13	18	18	13	15	21	23	12	14	23	18	23	31	17	26	22	27	24	24	25	21	29	19	24	17	27	24	9	27	17	31	20	19	21	30	23	15	35	30	33	33	30	23	35	30	32	40	27	22	27	35	26	45	34	36	33	57	34	42	65	53	2	0	4	2	4	5	4	11	44	1	4	3	52	3	53	2	44	6	24	3	17	9	27	7	44	8	44	25	15	17	23	30	19	16	30	48	41	49	16	37	5	18	53	4	9	10	41	20	21	11	35	20	1	58	48	37	65	9	50	45	22	12	70	22	17	48	8	15	63	55	32	61	75	61	74	73	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-407.328813674995956	-416.379657055447296	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972070087073229	4	-1	7	4	9	11	11	11	11	17	9	16	23	12	27	15	23	26	18	17	16	23	16	18	14	23	23	26	34	15	23	18	31	27	24	28	18	29	23	36	23	19	27	22	18	25	34	27	22	25	31	25	29	36	35	35	20	24	27	32	35	18	41	30	31	29	34	28	41	28	28	28	52	37	44	61	55	2	0	4	2	1	3	11	3	3	3	4	8	32	5	21	5	21	23	12	14	11	25	5	14	14	9	21	24	31	5	45	7	46	23	30	50	4	58	30	23	10	16	62	7	30	20	72	11	7	13	45	10	27	64	27	51	32	57	31	15	17	16	67	26	43	26	50	50	56	46	41	41	63	35	38	73	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-394.860862088150839	-403.911705468602179	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993127081861308	3	-1	10	4	7	12	9	16	9	16	19	10	23	13	28	13	18	26	22	18	15	18	21	16	23	21	14	17	28	16	25	18	30	28	22	28	22	25	12	32	22	22	27	21	29	24	32	27	18	29	26	32	29	21	33	31	34	17	30	38	36	37	40	34	31	25	33	31	42	45	36	34	45	37	46	51	52	2	0	4	2	4	12	1	9	4	6	14	5	24	7	18	12	16	26	21	3	6	12	9	9	39	20	9	39	28	9	10	21	25	35	12	23	30	22	9	13	8	22	26	21	44	49	18	19	21	54	17	34	44	49	30	20	42	14	41	53	68	11	67	15	58	22	36	35	55	68	50	18	69	48	33	75	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-403.237533076923000	-412.288376457374341	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990390757970780	2	-2	5	8	4	10	8	14	9	14	15	20	27	19	24	16	21	24	23	13	17	17	14	15	21	20	6	23	31	12	23	21	22	27	20	29	19	30	19	38	20	20	29	27	23	18	22	28	17	27	29	27	27	34	25	27	34	27	26	37	27	25	39	31	29	34	38	31	40	36	34	35	51	32	42	63	46	2	0	2	5	1	1	5	4	5	4	20	8	45	6	39	7	46	16	26	1	6	9	4	7	24	11	2	16	61	27	35	30	42	22	8	17	22	28	24	28	16	10	18	35	10	30	21	46	9	55	21	45	17	44	14	31	15	12	12	56	19	37	54	53	62	36	45	17	74	68	58	26	67	26	61	73	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-397.641350402822468	-406.692193783273808	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998995447612301	-1	-4	8	4	4	6	13	15	8	16	17	14	23	17	26	18	14	24	21	9	15	23	21	20	13	25	26	21	31	12	26	15	31	29	18	21	20	27	22	31	22	26	28	20	24	23	37	12	20	27	31	34	34	33	25	32	35	23	25	33	34	25	35	29	26	27	42	32	43	42	32	34	54	41	46	67	53	2	0	2	2	1	2	1	25	1	48	25	30	10	6	46	32	9	7	25	5	30	35	8	11	3	24	35	17	39	5	58	4	26	65	7	20	7	11	10	66	35	41	59	32	17	19	38	3	17	28	15	40	24	42	7	14	42	49	14	29	19	30	50	62	39	23	29	65	65	47	42	27	75	53	70	73	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-409.312711984664304	-418.363555365115644	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996274868132821	2	-2	8	6	6	10	11	4	13	12	13	12	20	17	20	17	19	26	24	13	19	25	26	15	16	21	17	26	33	20	27	20	14	26	21	28	28	26	22	36	27	23	27	20	23	23	27	23	17	24	18	30	29	35	35	29	36	32	30	33	31	35	31	32	27	32	38	31	36	38	29	38	48	36	35	62	53	2	0	2	1	1	1	4	2	3	5	5	4	10	1	7	7	20	19	13	3	10	16	39	6	10	17	6	33	44	16	24	10	5	35	33	14	22	17	11	71	19	35	32	20	14	6	30	51	8	27	7	38	48	58	28	13	64	45	23	45	21	60	17	50	51	47	14	28	19	47	48	71	29	18	36	70	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-412.803652683978044	-421.854496064429384	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985686706266164	4	-2	7	6	7	10	12	3	13	17	13	7	19	11	24	16	14	19	19	13	15	18	17	19	21	15	20	19	30	17	24	22	33	17	14	25	17	32	24	36	24	28	31	24	18	14	29	20	28	28	24	30	29	29	28	33	26	26	23	38	35	23	35	35	28	22	42	30	38	40	39	27	55	34	44	66	58	2	0	2	8	1	8	3	2	4	1	8	1	21	3	13	20	4	14	14	12	20	14	26	7	9	6	34	14	22	12	28	7	41	11	5	28	5	41	45	44	19	15	25	25	1	4	19	35	23	39	10	25	32	24	19	44	34	25	21	52	55	26	15	36	13	34	43	50	36	47	56	28	70	68	60	73	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-400.734182620702882	-409.785026001154222	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973090843349117	3	0	5	9	7	12	15	11	11	17	17	11	23	16	25	16	13	13	18	11	10	24	20	19	23	18	20	28	32	16	24	10	27	29	24	27	28	32	25	20	26	19	19	26	30	20	30	12	24	29	30	22	24	36	29	25	35	17	26	36	36	34	39	31	20	33	42	27	45	42	39	32	56	42	36	61	47	2	0	2	2	1	1	21	1	4	21	6	5	48	18	58	20	4	32	48	1	2	27	9	9	14	17	21	31	28	32	14	5	65	13	9	25	30	25	52	7	25	30	9	43	53	7	44	1	7	19	22	7	7	50	31	40	44	8	23	47	36	47	38	49	30	37	64	46	67	60	55	13	77	57	56	73	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-403.366327850272569	-412.417171230723909	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982825007607626	4	-4	2	8	4	10	13	13	12	16	15	16	23	9	30	14	17	24	23	16	16	19	25	15	19	18	22	26	21	17	21	22	30	30	25	26	20	23	24	32	25	24	28	16	28	23	30	15	25	26	26	31	28	33	32	34	33	29	27	29	23	35	30	33	23	34	42	20	36	32	36	12	59	40	48	55	56	2	0	2	1	2	5	1	6	1	6	14	7	10	3	18	6	72	24	20	9	14	30	9	5	16	7	9	9	11	72	10	20	25	46	21	31	24	20	37	36	31	17	18	6	50	48	13	7	72	44	61	37	24	43	58	53	41	18	18	65	25	40	28	59	21	28	47	25	18	46	47	4	75	56	71	75	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-393.214518461952025	-402.265361842403365	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998152392907660	5	0	7	7	6	10	12	15	10	12	16	13	18	18	26	14	21	26	19	14	13	15	23	20	20	24	11	27	27	16	16	20	28	29	25	29	26	25	15	39	21	26	25	20	30	26	30	17	24	29	29	33	32	37	17	34	28	28	29	37	35	32	35	22	31	33	41	28	45	44	40	30	55	39	41	59	49	2	0	2	2	2	4	5	5	1	4	10	9	6	27	49	9	22	48	11	27	5	6	31	12	27	39	1	41	25	10	7	55	48	38	30	26	48	13	5	18	48	25	14	55	46	17	43	4	13	49	19	11	23	51	10	50	16	26	22	36	42	51	68	48	38	34	53	13	71	54	53	35	75	33	54	52	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-407.447963920379493	-416.498807300830833	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994862178867622	1	-5	8	7	10	14	14	13	5	8	8	13	25	16	17	15	14	22	21	10	14	26	19	12	18	23	27	22	25	18	25	16	31	27	26	27	27	24	23	37	24	19	29	23	24	24	24	18	17	19	28	34	22	32	29	34	31	22	29	33	30	32	30	35	25	34	22	24	40	39	39	41	47	33	36	48	34	2	0	2	1	4	11	4	4	1	2	1	3	25	11	5	3	4	50	14	9	10	16	21	11	12	24	47	14	49	4	17	3	34	67	50	18	53	8	49	59	49	4	46	25	8	14	7	10	20	20	18	57	7	27	22	34	31	3	26	37	47	53	14	57	50	55	15	49	77	55	62	77	62	31	45	71	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-413.588658313344524	-422.639501693795864	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989081391690239	-2	-5	3	5	10	5	0	8	12	13	16	16	25	19	28	8	14	17	12	14	14	26	24	22	22	22	22	23	31	13	27	19	29	18	23	21	26	21	22	33	21	25	29	24	22	17	32	16	19	9	25	33	29	31	35	31	28	29	29	37	23	36	37	33	29	35	37	30	46	35	31	43	56	39	50	52	51	2	0	1	1	3	7	2	4	1	50	6	30	32	21	8	6	8	6	50	4	3	35	49	5	9	19	21	49	33	4	11	11	28	6	17	5	11	34	19	57	11	4	51	14	34	16	23	5	19	6	36	61	22	35	57	34	41	38	23	43	16	64	37	42	51	53	47	27	40	54	57	74	75	57	72	56	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
