step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
50000	-591.890938625561034	-598.746426576520435	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639249200798939	0	3	6	7	10	9	9	13	9	10	11	14	12	13	10	11	13	11	12	13	12	14	14	14	13	14	14	16	16	17	16	15	12	15	14	15	18	14	16	15	14	16	15	16	16	15	17	17	15	15	18	16	17	18	18	18	16	19	17	17	18	18	16	16	18	18	20	21	19	19	20	20	19	21	22	18	21	19	21	21	19	21	19	23	23	23	24	24	27	26	26	27	29	29	30	32	31	33	36	34	32	35	0	1	2	2	3	4	3	6	3	6	9	16	9	33	6	6	4	7	9	33	15	16	15	16	16	13	19	12	22	46	23	11	16	41	20	14	27	11	19	14	14	14	6	27	25	8	24	19	12	35	29	19	34	53	28	38	27	60	38	18	20	46	41	26	64	50	56	52	57	13	55	66	34	70	74	63	67	60	59	81	65	70	55	75	74	79	79	64	86	40	0	58	90	91	94	92	0	95	98	101	94	50	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	2	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	2	3	2	1	1	1	1	1	3	3	3	1	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	2	5	2	6	1	4	2	2	1	2	1	1	2	1	1	4
50500	-465.443516520243122	-472.299004471202522	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.847834738559703	0	4	6	7	11	9	10	12	11	10	11	14	12	12	11	12	13	13	12	13	12	13	16	13	13	14	15	15	15	17	15	15	15	14	15	16	17	15	15	15	15	15	17	17	16	16	15	17	15	17	16	18	17	19	17	17	17	19	17	18	16	18	18	18	19	19	19	22	18	19	19	21	18	20	22	19	20	19	21	22	22	21	21	22	23	23	23	23	25	26	27	25	31	29	29	31	30	32	35	33	32	34	0	1	2	2	7	4	6	5	6	4	10	21	9	9	10	10	10	11	10	10	15	16	31	19	9	22	18	8	22	33	25	10	17	5	17	14	33	25	19	17	14	26	18	45	17	28	26	41	16	51	29	30	18	53	61	38	32	37	39	23	21	57	51	57	31	30	59	63	36	23	55	70	33	61	83	64	56	48	63	83	83	53	65	66	69	78	79	80	84	87	0	79	95	86	90	94	0	97	97	98	93	97	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	3
51000	-506.120902145408309	-512.976390096367709	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695836892026404	0	3	5	8	11	10	7	12	12	9	11	14	11	13	10	11	13	13	11	13	11	12	16	14	13	13	13	15	15	17	14	16	14	14	15	16	18	16	14	15	14	17	16	15	16	15	16	17	15	16	17	18	17	20	17	17	17	19	17	17	18	18	18	19	19	17	19	21	19	19	21	21	19	19	22	19	21	19	19	20	20	20	20	23	22	24	24	23	27	26	26	28	31	29	30	32	31	33	33	33	33	36	0	1	2	7	7	7	3	7	21	7	10	8	15	11	4	10	16	5	10	21	4	21	40	9	16	16	19	18	24	46	5	24	5	15	20	33	43	39	9	17	25	32	33	27	10	17	7	18	8	18	43	14	50	24	12	25	44	47	41	26	39	23	48	50	57	35	66	54	42	55	55	17	30	60	79	55	57	42	50	64	57	79	61	76	71	75	66	83	61	55	0	91	88	92	89	95	0	97	97	91	93	99	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	4	1	2	2	1	3	1	5	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	4	4	1	1	3	1	2	1	1	1	1	4	1	1
51500	-493.049961209756475	-499.905449160715875	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.740975372572424	0	4	7	9	11	10	9	12	11	10	11	13	12	13	12	12	11	12	13	13	14	14	15	14	13	14	14	14	15	16	15	15	14	14	15	15	19	13	15	15	16	16	17	15	16	16	15	16	16	16	18	17	16	19	17	17	16	20	19	17	17	18	17	19	20	19	18	22	18	19	21	20	17	20	22	19	20	20	21	21	21	19	22	23	22	24	24	21	26	25	26	28	31	29	29	33	32	32	35	34	34	35	0	1	2	3	4	4	3	4	10	3	10	16	5	17	9	10	7	6	10	10	9	16	15	15	16	12	20	8	22	33	38	38	11	38	38	38	55	5	21	12	16	23	25	27	39	27	15	47	35	40	49	18	10	73	49	38	44	33	55	19	23	29	38	44	45	43	50	76	35	31	70	43	31	61	62	22	60	49	21	72	65	63	64	85	74	78	79	64	87	88	0	81	91	92	90	98	0	94	97	97	93	97	1	2	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	3	1	1	2	1	3	1	1	1	1	2	1	2	1	1	2	2	2	1	2	1	1	1	2	1	2	2	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	2	1	1	2
52000	-470.935699926896461	-477.791187877855862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.857070336717154	0	3	6	8	9	10	10	12	11	10	11	15	12	13	12	12	13	13	14	13	13	13	15	15	13	13	14	14	14	17	16	16	14	14	14	16	18	15	15	13	15	16	17	16	16	15	17	16	15	16	17	19	18	19	18	16	16	19	19	17	17	18	17	16	19	18	20	21	19	19	20	20	19	19	23	19	18	18	21	21	22	21	18	23	21	23	23	21	25	23	27	27	29	29	30	32	31	31	35	32	32	35	0	1	1	3	4	4	5	5	10	3	10	20	7	9	9	10	11	8	10	10	15	9	21	26	16	11	10	8	10	48	40	40	20	40	20	26	17	29	21	9	17	24	25	27	33	13	41	49	40	27	21	63	51	34	31	33	12	43	62	44	38	56	12	27	64	64	77	53	37	55	55	44	30	51	71	45	27	48	45	61	80	70	22	82	74	35	79	21	86	70	0	85	89	91	93	95	0	93	101	92	97	97	1	1	4	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	3	2	1	1	2	1	1	3	1	4	1	1	1	3	2	1	1	1	1	1	1	2	1	2
52500	-471.116296261907564	-477.971784212866964	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685182414277144	0	3	5	8	10	11	8	13	11	10	12	14	12	13	12	11	13	10	13	14	13	14	16	14	13	14	15	14	15	17	16	16	15	14	14	15	18	15	15	16	16	17	16	16	14	16	17	16	15	16	18	17	16	18	18	17	17	19	18	16	18	18	16	19	18	17	18	21	19	20	19	21	19	22	20	19	20	18	21	21	21	20	20	23	19	23	23	23	26	26	27	28	30	29	30	32	32	31	35	33	31	35	0	1	2	3	7	5	2	6	7	7	10	6	6	10	18	10	10	7	10	10	9	16	17	11	16	13	19	16	25	46	34	25	28	19	21	24	41	21	24	34	14	48	16	27	6	26	34	45	6	21	50	18	22	53	60	17	44	41	32	36	39	30	8	27	31	33	46	50	42	31	55	64	49	23	61	15	54	20	37	34	27	58	51	68	30	79	79	80	82	74	0	86	91	91	92	93	0	95	97	101	94	100	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	1	1	1	1	1	3	1	1	3	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	4	1	4	1	2	2	3	2	1	1	1	1	1	1	1	3	2	1	2	2	1	1	1	1	1	1	1	1	1
53000	-505.728563562286922	-512.584051513246322	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716500931657044	-1	3	6	8	10	10	9	12	11	10	11	14	12	13	11	12	13	12	14	14	14	14	15	14	14	14	14	15	14	17	16	16	13	14	15	16	19	16	16	14	13	15	16	15	16	16	17	16	16	16	17	17	17	19	17	18	16	18	19	18	18	19	17	19	19	17	19	21	19	19	19	19	19	21	22	19	20	19	21	22	19	21	21	23	23	24	22	23	26	25	27	29	30	29	29	32	31	32	35	33	33	36	0	1	1	3	4	4	4	6	7	4	10	8	10	18	7	10	8	10	18	10	14	33	17	16	13	15	9	34	13	44	33	13	9	11	13	14	52	12	33	16	9	10	40	24	22	22	27	40	14	22	34	45	33	53	42	43	44	49	61	66	49	58	28	57	51	28	52	54	61	17	55	44	31	55	63	47	72	47	78	31	33	70	59	87	38	78	79	27	87	79	0	55	89	74	91	92	0	93	101	98	97	101	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	4	3	1	1	1	6	3	1	3	2	2	1	5	2	4	1	1	1	1	1	1	1	2
53500	-479.921656688168696	-486.777144639128096	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.794965523948006	0	4	7	9	11	10	8	13	11	10	11	13	12	13	12	11	12	12	14	12	13	14	13	15	13	13	14	15	16	15	16	15	13	14	14	14	16	15	15	15	15	16	16	16	16	15	17	15	16	16	16	18	17	18	16	18	17	19	18	17	17	17	18	19	19	16	18	21	19	18	20	20	20	21	21	19	20	20	21	21	19	21	21	22	23	22	24	23	25	25	26	28	30	29	30	33	31	33	34	31	33	35	0	1	2	3	4	7	2	5	10	3	10	16	11	18	10	10	10	6	13	16	17	17	15	8	18	18	9	34	30	35	36	11	9	17	20	14	46	33	21	13	14	17	30	27	19	12	51	21	30	39	34	35	46	35	26	46	37	31	50	41	32	41	29	45	47	22	35	54	36	51	55	55	40	69	76	57	59	63	51	27	47	17	58	79	74	82	79	80	79	75	0	68	92	86	92	100	0	94	97	93	100	96	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	3	1	1	1	1	1	3	2	1	3	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1
54000	-504.665203463709815	-511.520691414669216	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.814186273580293	0	3	6	6	10	11	9	13	11	10	12	13	13	13	10	11	11	12	14	12	14	13	15	13	13	14	15	12	16	16	15	16	13	13	14	14	19	15	14	15	16	16	15	16	15	15	14	15	15	16	17	19	16	18	16	18	15	17	17	18	16	18	18	18	20	18	19	22	20	19	19	20	19	22	22	20	18	19	21	21	18	20	22	23	23	22	21	23	26	26	27	29	30	29	31	32	31	32	36	33	34	35	0	1	2	2	4	5	4	5	7	7	10	11	15	9	7	10	15	6	24	10	17	18	21	17	16	11	19	6	22	16	21	33	18	6	20	34	59	14	18	22	36	45	25	57	14	5	20	20	8	36	40	66	22	61	46	16	19	42	49	55	13	61	8	44	64	50	59	16	78	17	55	64	31	60	78	60	27	26	51	81	27	56	73	70	51	78	69	82	88	83	0	68	91	89	92	92	0	93	100	97	94	100	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	2	1	1	1	1	3	1	5	2	1	3	1	2	1	1	2	2	2	1	1	2	2	3	2	1	1	1	2	1	3	1	1	1	1	1	1	2	1	2	1
54500	-523.976113487255816	-530.831601438215216	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.771280546122168	0	3	4	8	11	10	9	9	11	9	11	13	12	12	10	11	13	12	13	13	13	12	16	14	12	15	14	15	16	18	16	15	15	14	15	15	18	15	14	13	15	15	16	17	17	13	16	17	15	16	16	19	18	19	17	17	16	19	18	18	18	18	16	17	18	17	20	21	19	19	19	19	19	22	21	18	21	19	19	21	21	19	21	24	23	21	23	23	25	26	25	28	30	28	27	33	30	30	34	32	33	35	0	1	1	3	8	7	4	3	10	4	8	5	15	9	4	7	7	7	10	9	11	16	40	21	16	24	19	15	22	56	32	40	19	5	21	24	43	10	18	11	40	27	34	57	34	5	17	12	40	35	17	76	56	53	28	20	27	26	35	50	51	29	32	49	42	43	66	54	66	38	55	65	13	59	73	48	79	35	35	51	72	64	58	79	30	31	79	80	77	68	0	84	92	86	90	97	0	90	97	93	97	97	1	1	2	2	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	1	4	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	3	1	1	2	3	2	1	2	1	1	2	1	1	1	3	2	2	1	1	1	2	1	2	1	3	1	2	1	1	2	1	1	1
55000	-450.566638630981629	-457.422126581941029	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.792993499637098	0	4	6	8	9	10	7	13	11	10	12	14	12	12	11	11	12	11	13	13	12	13	16	13	13	14	14	15	15	17	16	16	13	14	14	14	19	15	15	13	16	16	16	16	16	15	16	17	15	16	17	18	17	18	17	17	16	19	18	17	18	19	18	17	20	18	18	21	18	19	20	20	19	22	22	19	20	19	21	21	21	20	20	24	23	23	23	22	26	27	26	28	29	29	29	31	32	32	34	33	31	35	0	1	2	3	4	5	2	18	5	7	10	18	10	10	10	10	4	7	17	13	10	16	46	16	16	17	19	12	22	29	33	13	16	21	20	14	55	25	40	7	36	24	26	27	40	24	11	46	40	29	46	28	31	53	23	42	27	34	23	45	45	55	44	27	66	45	28	72	43	30	55	54	53	59	83	48	57	61	35	64	28	23	66	65	74	66	61	27	84	84	0	89	91	90	91	92	0	101	97	94	92	99	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	1	2	2	1	3	2	3	2	1	2	1	3	3	4	1	1	1	1	2	1	1	1	1	1	1	2	1	1
55500	-536.779016983891438	-543.634504934850838	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.766669590976113	-1	4	6	8	10	9	9	12	11	10	12	14	13	11	11	11	13	11	14	14	13	13	15	13	14	14	13	14	15	18	16	15	12	14	14	15	19	15	14	15	16	16	16	14	17	15	15	15	15	16	17	18	18	20	15	18	16	19	17	17	18	18	17	18	20	17	19	21	17	20	20	20	20	21	22	16	19	20	22	21	20	20	21	23	23	23	23	23	25	27	26	29	31	29	30	33	31	31	33	34	33	35	0	1	2	3	6	4	3	5	7	7	10	22	8	10	7	10	16	5	27	21	9	16	10	14	16	8	9	5	17	69	8	24	18	21	33	14	32	44	33	22	38	23	17	6	44	15	33	13	25	29	25	47	22	53	9	31	27	20	48	47	41	69	55	31	27	55	47	77	19	33	55	67	61	9	71	55	38	58	78	64	64	62	62	68	74	58	59	65	85	89	0	87	90	85	94	95	0	90	97	95	98	97	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	3	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	2	1	1	1	1	2	3	1	2	1	1	2	1	1	1	1	1	2	3	1	2	2	2	2	3	1	1	3	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	4	1	3	1	2	1	1	1	2	1	1
56000	-443.337379497799532	-450.192867448758932	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677531837039763	0	2	5	7	11	9	8	12	11	10	11	14	13	12	12	11	13	12	14	14	13	13	16	14	13	14	15	16	15	17	16	15	14	14	15	16	17	16	15	16	14	17	17	16	15	16	16	16	16	15	17	16	18	19	17	17	17	20	18	17	16	19	18	18	19	18	20	20	18	19	19	21	19	22	23	18	20	18	22	21	20	18	20	23	21	24	23	23	26	27	26	28	29	30	30	33	31	32	34	33	33	36	0	1	2	3	4	7	4	4	6	6	10	14	11	10	10	10	6	10	18	21	8	18	33	8	18	9	19	34	34	8	18	11	25	18	18	12	49	20	17	29	18	27	25	27	14	29	34	17	24	13	32	20	43	43	8	40	27	31	28	52	12	55	29	27	27	28	38	50	56	55	55	76	34	55	80	48	54	31	83	82	64	28	78	80	55	78	72	80	86	87	0	89	79	93	92	97	0	93	97	92	72	97	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	1	1	2	1	2	1	2	2	1	1	1	1	3	3	1	1	1	2	1	2	1	1	1	1	2	3	1	1	1	2	1	1	2	1	1	1	1	2	1	3	4	2
56500	-480.863013497092027	-487.718501448051427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648473937564598	-1	3	6	8	10	10	9	12	12	10	12	13	12	11	11	11	14	13	13	14	13	14	15	13	14	14	14	13	15	16	15	15	14	13	15	16	18	15	15	15	15	16	16	16	15	15	16	15	15	17	17	17	17	20	16	18	15	18	19	17	16	18	17	18	18	17	19	22	19	19	20	20	20	21	23	19	21	20	21	20	22	19	22	23	23	23	24	23	27	26	26	28	30	29	30	32	31	32	35	33	33	35	0	1	2	3	4	4	3	5	16	7	10	14	6	7	10	10	21	14	10	6	16	24	18	16	9	8	19	15	22	20	19	12	8	15	13	18	40	22	18	18	12	10	24	57	12	18	17	19	12	29	35	35	22	19	26	24	27	48	38	57	8	14	49	66	27	20	49	54	65	55	70	62	66	17	73	39	70	56	52	64	76	57	54	62	74	78	72	47	86	81	0	75	89	56	92	94	0	97	97	98	96	97	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	4	1	2	1	1	1	1	2	3	1	1	1	1	2	1	1	2	1	1	1	3	1	2	1	1	2	1	2	2	1	3	1	2	2	3	3	2	1	2	2	4	1	1	1	1	2	1	1	2
57000	-481.617528246070435	-488.473016197029835	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658541807886451	0	2	5	7	11	11	9	13	9	10	11	14	13	12	11	11	13	12	14	14	14	13	15	14	12	12	15	16	15	18	14	16	14	14	15	16	18	13	14	16	15	16	16	16	16	14	17	15	15	15	16	18	16	19	17	17	17	18	18	17	15	18	18	18	18	17	18	21	19	18	20	20	19	19	22	19	21	19	20	21	20	19	22	23	23	23	22	23	26	26	26	28	30	28	31	33	31	32	34	33	33	35	0	1	2	3	7	9	3	4	4	9	10	11	18	10	7	10	7	10	26	18	13	25	26	18	16	6	19	20	22	14	25	61	13	13	46	16	49	6	18	41	14	24	25	34	31	26	51	24	10	16	46	36	22	36	23	46	44	28	49	35	34	40	12	27	51	39	48	60	24	34	82	60	53	34	79	30	54	20	45	81	27	70	69	82	74	72	35	51	84	85	0	88	91	87	86	94	0	95	97	95	98	97	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	1	1	1	3	2	1	1	2	2	2	2	1	2	2	2	1	1	1	2	2	1	2	1	1	2	2	1	3	3	1	2	1	2	2	3	3	3	1	1	2	1	1	2
57500	-460.959941154908677	-467.815429105868077	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.819335494407592	-1	3	5	8	11	10	9	12	10	10	11	14	12	12	10	11	12	12	13	12	13	14	16	13	13	13	15	16	15	16	15	14	15	15	14	16	18	15	15	15	16	17	15	17	16	16	15	15	14	16	17	17	18	20	18	17	16	17	18	17	18	18	14	17	19	18	19	21	20	19	20	19	19	20	23	19	21	20	22	21	20	19	21	23	22	23	24	23	26	26	25	25	30	30	31	32	32	33	35	34	32	36	0	1	2	3	7	7	4	4	4	7	7	13	9	10	4	10	15	9	14	10	16	25	49	5	16	7	19	40	22	35	26	13	35	25	18	12	20	21	19	24	21	31	25	27	32	38	26	20	6	35	33	12	35	73	12	28	19	33	41	41	41	40	9	27	44	41	59	34	21	55	55	64	29	37	54	28	64	50	69	64	19	51	37	61	74	78	79	64	88	92	0	86	90	86	94	94	0	95	97	95	94	97	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	2	4	1	1	1	1	2	1	3	1	1	1	1	2	2	1	1	1	1	1	1	1	2
58000	-499.290305014500746	-506.145792965460146	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.776791847809576	0	3	6	8	10	10	9	11	11	10	12	13	12	12	11	11	14	13	14	13	13	13	15	13	14	14	15	15	15	18	15	15	14	15	15	15	18	15	15	15	15	17	15	16	16	15	14	16	15	16	17	17	18	19	17	18	17	18	17	17	17	18	16	18	18	18	19	21	19	18	20	20	18	19	22	20	19	19	22	21	22	20	20	22	21	21	24	23	25	25	27	28	30	29	30	32	31	29	36	33	33	36	0	1	2	3	4	4	3	5	7	4	10	16	15	10	6	10	20	15	13	9	11	16	13	11	21	12	19	22	22	31	13	24	4	14	21	17	51	26	21	14	21	38	22	27	38	20	13	16	11	21	49	46	43	42	18	47	44	50	50	35	31	52	35	44	27	32	47	29	57	59	55	23	28	14	65	30	59	51	77	64	83	66	52	72	74	78	60	80	82	56	0	89	91	75	94	94	0	89	97	95	94	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	3	1	1	1	2	1	1	1	1	1	1	3	3	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	2	1	1	3	1	3	3	1	2	2	2	1	1	1	1	2	1	2	1
