step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63
27500	-327.347046878894503	-334.202534829853903	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.486008146360377	0	1	3	2	3	2	3	5	2	3	5	2	3	6	5	6	6	7	7	9	10	8	10	13	12	11	14	14	13	15	15	14	15	15	15	15	15	15	16	16	16	17	17	16	17	18	18	18	19	19	17	20	20	20	21	22	24	25	26	27	27	27	28	0	1	4	2	9	1	1	2	2	1	3	2	4	3	10	3	4	11	11	16	20	19	19	22	20	0	24	25	26	32	28	25	26	28	26	32	28	26	33	28	37	32	35	32	38	29	32	0	29	37	28	37	33	42	0	54	56	57	57	59	59	59	61	1	1	1	1	1	2	2	4	1	2	2	1	1	2	1	1	4	2	2	2	1	1	2	5	2	1	1	2	2	1	1	1	2	1	4	1	1	4	1	1	1	3	1	2	2	3	3	1	5	2	3	2	4	3	1	2	2	1	2	1	1	1	1
28000	-299.286100272928991	-306.141588223888391	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526022238408297	0	1	2	3	3	3	4	5	4	5	5	5	5	6	6	6	6	7	8	9	11	8	11	13	12	10	12	14	13	15	16	13	16	15	14	16	16	15	16	17	16	15	17	17	17	18	18	18	19	19	19	21	19	19	21	22	24	25	26	26	27	27	28	0	1	2	2	3	3	1	4	5	7	3	2	4	9	3	11	13	16	16	18	20	18	18	16	20	0	22	32	26	32	25	25	29	28	26	30	42	29	35	31	42	32	33	30	38	45	41	0	46	31	42	41	45	47	0	54	56	57	57	57	57	59	60	1	1	1	2	1	1	2	2	1	1	2	3	1	2	4	1	1	1	2	1	1	1	2	6	3	1	2	1	2	2	4	1	2	1	4	1	1	2	2	1	1	1	1	2	2	1	2	1	1	3	4	3	2	1	1	2	2	1	1	1	3	1	2
28500	-336.710482606213191	-343.565970557172591	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599873792331385	0	1	3	3	3	2	4	4	4	5	4	5	5	6	6	5	6	7	8	9	10	9	11	13	12	11	14	14	13	15	16	14	16	15	14	15	16	15	15	15	15	18	17	15	16	19	18	18	18	17	19	18	20	20	19	22	24	24	26	27	27	27	28	0	1	6	2	2	1	4	4	4	6	3	6	8	9	10	6	13	2	11	11	18	18	16	19	20	0	24	25	26	23	28	23	26	32	26	25	41	29	26	23	28	34	35	23	39	38	32	0	38	41	31	37	38	51	0	54	56	56	57	57	59	59	59	1	1	1	1	2	2	1	1	1	3	1	1	1	2	1	3	1	3	1	4	2	1	3	3	2	1	1	2	2	3	2	2	4	1	2	1	1	2	2	4	1	2	2	2	1	4	2	1	2	2	3	1	3	1	1	2	2	1	1	3	1	1	2
29000	-291.917554135745604	-298.773042086705004	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562566183992042	0	1	1	2	2	3	3	5	4	4	5	5	5	6	6	6	6	5	8	9	11	9	10	13	12	12	12	13	13	15	15	14	16	15	15	16	16	15	16	16	15	18	17	17	17	18	19	17	18	18	19	21	20	20	21	22	23	24	26	27	27	27	28	0	1	1	1	3	5	4	4	5	6	9	4	4	18	10	18	13	6	18	11	11	19	20	22	23	0	22	25	26	23	28	28	38	25	29	34	25	29	35	34	32	25	38	34	33	33	37	0	33	37	41	51	33	36	0	50	56	57	57	59	59	59	61	1	1	1	1	1	1	1	2	2	1	1	2	3	1	2	1	1	2	3	2	2	1	1	2	2	1	2	1	1	2	2	1	1	3	2	1	2	1	1	1	1	4	2	1	1	2	3	1	1	2	2	2	1	2	1	3	1	1	2	1	1	1	1
29500	-317.185593232285953	-324.041081183245353	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559224956857934	-2	1	2	2	3	3	4	4	4	5	5	5	5	6	6	4	6	6	7	9	8	8	11	13	11	11	14	13	13	15	16	14	15	15	15	16	16	15	16	16	16	18	17	16	17	18	18	16	19	19	19	19	20	20	21	22	24	25	26	26	27	27	28	0	1	2	2	3	3	2	4	5	4	16	8	8	9	6	2	2	6	16	19	16	19	18	22	20	0	24	25	26	24	34	23	29	25	26	32	30	29	29	32	34	37	38	34	38	38	37	0	38	36	37	37	45	47	0	54	56	56	57	57	57	60	60	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	2	2	2	1	2	4	1	1	1	2	2	2	1	2	2	3	3	2	1	1	2	2	1	2	1	1	1	2	2	1	3	2	2	2	3	2	1	1	2	3	2	2	1	1	2
30000	-289.322884274859859	-296.178372225819260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695934671679977	0	1	2	3	3	3	4	4	4	5	5	5	5	6	6	6	6	7	7	9	11	7	11	13	11	11	14	13	13	15	16	14	16	15	15	16	16	15	16	17	15	18	17	17	17	19	17	17	18	19	18	20	19	20	21	22	24	25	26	26	27	27	28	0	1	2	1	3	3	4	4	5	4	4	4	7	9	10	6	13	11	3	19	20	11	20	22	20	0	24	20	26	21	34	28	29	28	26	34	41	29	35	37	32	41	29	34	38	45	37	0	33	51	32	31	43	51	0	54	56	57	57	57	59	59	61	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	3	1	2	4	2	2	2	2	4	2	1	1	1	2	2	1	1	1	2	2	1	1	2	1	1	1	2	2	2	2	2	1	1	1	1	4	2	2	2	1	2	2	1	1	2	1	1	1
30500	-330.058241986639985	-336.913729937599385	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536485097518207	0	1	2	3	3	2	4	5	4	4	5	4	4	6	6	6	5	7	6	8	11	9	11	13	12	12	14	12	13	15	15	14	15	15	14	16	16	15	15	17	15	17	17	17	17	19	19	18	19	19	18	19	17	20	21	22	24	25	26	27	26	27	27	0	1	1	2	6	1	2	2	5	4	1	1	1	9	3	10	13	16	3	15	18	11	20	22	11	0	22	23	26	23	23	11	29	28	26	31	31	26	35	32	28	34	38	34	38	45	37	0	53	51	37	41	35	51	0	52	56	56	57	59	58	57	61	1	1	1	2	1	1	2	3	1	1	4	2	1	2	4	1	1	1	2	2	2	2	2	2	5	1	3	1	1	2	3	7	1	3	1	1	1	2	1	2	3	1	2	2	2	1	2	1	2	1	2	2	2	2	1	3	2	3	2	1	1	3	1
31000	-279.101409074345497	-285.956897025304897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659284310752150	0	1	1	3	3	2	4	4	4	5	5	5	5	6	6	6	6	7	8	9	11	9	11	13	12	12	14	14	13	14	16	14	16	15	14	16	16	15	16	17	15	18	17	17	17	19	19	18	18	19	18	20	20	20	21	22	24	25	26	27	27	26	28	0	1	1	1	6	3	4	4	5	4	6	8	8	9	10	6	12	14	18	18	20	19	20	22	21	0	24	25	26	23	28	23	26	32	26	28	41	26	29	37	28	37	38	21	39	49	41	0	38	51	37	31	46	31	0	54	56	56	58	59	57	57	61	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	2	1	1	3	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	2	1	3	1	1	2	1	1	1	2	2	1	3	1	2	2	3	1	1	3	1	1
31500	-336.887004804554408	-343.742492755513808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540420936803881	0	1	1	3	2	3	4	4	4	2	5	5	5	6	6	5	5	7	8	8	11	8	9	11	12	10	14	14	11	15	16	14	16	15	15	15	16	14	15	17	15	18	17	17	17	19	17	16	19	19	19	21	19	20	21	22	24	24	26	27	27	27	26	0	1	1	1	3	3	4	2	5	2	3	6	8	5	8	6	8	6	18	11	3	16	18	22	16	0	24	25	26	28	28	23	35	28	26	32	34	29	38	32	32	31	38	32	38	33	37	0	29	42	37	47	33	42	0	51	56	51	58	59	63	63	57	1	1	1	2	1	2	1	1	2	1	4	2	1	1	2	2	1	2	1	2	7	2	2	2	4	1	2	1	1	1	2	5	1	1	2	1	1	2	1	3	1	2	2	1	2	2	1	1	3	1	2	3	2	2	1	2	2	2	2	1	1	1	2
32000	-340.565606729081594	-347.421094680040994	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627585097930385	0	1	2	3	3	1	3	5	4	3	5	4	4	6	6	6	6	4	8	8	11	9	10	13	12	11	14	14	13	15	16	12	16	15	15	16	16	14	15	17	16	18	17	17	17	19	19	16	19	19	19	21	20	20	20	21	24	23	26	27	26	27	28	0	1	6	3	3	1	2	4	5	1	4	3	10	5	10	11	4	2	6	3	23	19	16	22	20	0	22	32	26	32	34	23	38	25	29	34	28	26	38	41	21	37	33	28	33	33	31	0	26	41	28	42	43	51	0	50	56	56	57	57	57	57	59	1	1	1	1	1	1	2	2	1	1	2	1	1	3	3	1	1	2	6	4	1	1	4	2	3	1	3	2	2	3	1	2	1	2	1	1	1	3	1	1	5	2	1	2	1	2	2	1	7	3	3	2	3	1	1	1	2	1	2	2	2	2	2
32500	-299.502238794029495	-306.357726744988895	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533453234256353	0	1	3	3	3	2	3	4	4	5	5	5	5	6	6	6	6	7	8	9	11	9	11	13	12	12	14	14	13	15	16	13	16	15	15	16	16	15	16	17	16	18	17	17	17	17	18	17	19	19	18	21	19	20	21	22	24	25	25	26	27	27	28	0	1	6	6	6	2	2	6	5	2	3	8	4	9	10	11	13	11	16	19	10	16	11	22	18	0	24	25	26	32	25	21	35	28	26	30	28	26	35	41	21	31	38	25	35	38	28	0	26	51	37	51	33	41	0	54	56	56	57	57	59	57	57	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	2	2	1	3	2	6	2	4	1	1	2	1	2	2	2	1	1	2	1	2	3	1	1	4	2	2	5	1	2	3	1	6	1	2	3	2	3	1	1	2	3	1	2	2	2	3
33000	-327.614680519918181	-334.470168470877582	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513990045052605	0	1	2	2	3	3	4	3	4	3	5	4	5	6	6	6	6	5	7	8	10	9	11	13	11	12	12	14	13	14	15	13	16	15	15	14	15	13	16	16	16	18	17	16	17	16	18	18	16	19	18	21	20	20	21	22	24	23	26	27	27	27	28	0	1	2	1	3	3	8	1	5	3	2	8	12	9	8	11	13	6	16	16	8	16	21	27	20	0	22	32	26	32	30	25	38	28	29	23	32	26	35	34	31	34	29	34	33	38	41	0	38	31	41	28	35	42	0	54	58	54	57	57	57	57	58	1	1	1	1	1	1	1	2	1	1	3	1	1	2	1	1	1	2	1	2	3	3	1	1	2	1	2	1	1	1	1	2	2	1	2	2	2	1	1	1	1	3	3	1	1	2	2	1	2	3	2	4	3	2	1	2	1	3	2	2	2	3	4
33500	-301.266897868518640	-308.122385819478041	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575984035963789	0	1	2	3	3	3	4	5	4	4	5	4	5	6	6	5	6	7	8	8	11	8	11	13	9	12	14	14	13	15	14	12	16	15	15	16	14	15	16	15	16	18	17	17	17	19	19	18	17	19	19	18	20	20	21	22	23	25	26	25	24	27	28	0	1	2	2	3	2	6	10	5	4	6	6	4	9	10	7	13	11	16	16	19	18	16	22	18	0	22	32	26	20	32	23	29	31	26	37	21	29	38	37	37	41	33	30	33	49	34	0	38	52	34	41	46	52	0	54	56	56	57	57	57	59	61	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	2	3	1	4	4	2	1	2	2	1	5	2	1	3	1	2	1	3	2	1	1	1	2	1	1	1	2	3	1	1	1	3	2	1	2	1	1	1	3	2	2	1	1	2
34000	-317.521060022820961	-324.376547973780362	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549548464205742	0	1	2	2	3	3	4	5	4	4	5	5	4	6	5	6	5	5	8	9	10	9	11	13	12	11	14	14	13	15	16	13	16	15	14	15	15	14	16	17	16	18	17	17	16	18	19	18	19	19	19	20	20	20	21	22	23	25	26	27	27	27	28	0	1	2	2	4	3	4	4	5	4	3	10	4	9	10	6	2	6	16	19	18	16	16	23	20	0	22	32	26	32	28	23	38	32	26	25	28	29	38	23	37	37	33	34	38	33	37	0	26	42	34	41	43	42	0	47	56	54	57	58	59	57	61	1	1	1	1	1	1	2	2	1	2	2	1	2	2	1	2	4	2	1	1	5	2	3	2	3	1	4	1	2	1	2	2	2	2	3	2	1	1	1	3	1	2	1	2	1	2	4	1	5	1	4	2	2	1	1	3	1	4	3	1	1	2	1
34500	-284.781176991194968	-291.636664942154368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707653460238093	0	1	2	3	3	1	4	5	4	5	5	4	5	6	6	5	6	6	7	8	11	9	11	11	12	12	14	13	13	15	14	14	16	15	15	16	16	14	16	17	16	18	17	17	17	18	19	18	18	19	19	20	20	20	19	22	24	23	26	26	27	27	28	0	1	6	2	3	1	4	12	5	4	6	4	2	5	11	6	13	16	16	18	20	20	20	22	23	0	24	25	26	21	28	28	26	32	26	32	23	26	38	37	32	41	35	34	29	45	37	0	45	37	41	50	46	50	0	54	56	56	57	57	59	59	61	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	3	1	1	3	1	2	1	2	2	2	1	1	2	1	2	4	1	2	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1
35000	-328.370608177179633	-335.226096128139034	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.440577823606970	0	1	3	2	2	1	4	3	4	4	5	5	5	3	6	6	6	7	8	9	11	9	11	11	10	12	13	12	13	15	16	14	16	15	15	16	16	15	16	17	15	17	16	17	17	18	19	17	19	19	18	21	20	20	20	22	24	24	26	27	27	27	28	0	1	6	1	6	1	4	4	14	3	3	2	8	5	4	11	13	1	16	1	11	19	20	18	11	0	21	20	26	23	41	28	29	32	26	32	28	29	35	41	32	41	38	34	35	29	41	0	33	51	37	51	38	42	0	42	56	56	58	59	57	57	61	1	1	2	2	1	1	2	1	1	1	2	4	2	1	4	1	1	4	2	5	3	1	1	3	4	1	2	3	1	2	1	2	2	1	2	1	2	2	1	2	1	2	1	2	2	4	2	1	2	1	2	2	3	2	1	4	2	2	2	1	2	2	1
35500	-324.311785020488287	-331.167272971447687	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566651459521610	0	1	3	3	3	2	3	5	4	3	5	4	5	5	6	6	6	6	8	8	11	9	11	13	12	11	13	13	13	13	15	13	16	15	14	14	15	15	16	17	14	17	17	17	15	19	18	18	19	19	19	21	20	20	20	22	24	25	26	27	27	27	28	0	1	6	6	2	1	2	4	5	1	3	10	10	9	10	10	13	8	18	11	1	20	20	21	20	0	22	21	26	16	28	21	38	23	26	30	41	29	45	37	28	37	33	31	29	33	41	0	33	47	32	42	38	51	0	51	56	57	57	59	57	57	59	1	1	1	1	1	2	1	1	1	3	2	1	2	1	2	3	1	1	2	2	7	1	2	2	3	1	4	2	2	3	2	1	1	2	3	1	1	2	1	2	1	2	1	2	2	3	2	1	2	1	5	4	2	1	1	2	2	1	2	1	3	1	2
36000	-305.481538602870955	-312.337026553830356	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536502655110997	0	1	2	3	3	3	4	2	4	4	4	4	3	6	6	6	5	7	5	9	10	8	11	12	12	12	14	14	13	15	13	14	16	15	14	16	16	15	15	17	16	18	17	17	17	19	19	17	18	19	19	21	20	20	21	22	24	25	25	27	27	26	27	0	1	1	3	3	3	4	1	5	1	6	6	2	9	10	11	3	3	3	16	20	19	20	22	20	0	22	31	26	25	25	31	38	28	26	32	30	29	35	41	34	41	38	30	38	33	37	0	38	31	36	47	38	51	0	50	56	56	57	59	59	59	58	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	2	2	4	3	2	1	2	1	3	1	1	4	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	1	2	4	2	2	2	1	1	2	2	3	1	1	2	1	2
36500	-295.681201717949250	-302.536689668908650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645667557511169	0	1	3	3	3	2	4	4	4	5	5	4	4	6	6	4	6	7	8	9	11	9	11	13	12	12	14	13	13	15	16	13	16	15	15	16	16	15	16	17	16	18	17	17	17	19	19	18	18	19	18	21	20	20	21	22	24	24	26	25	27	27	28	0	1	2	1	6	1	2	4	5	8	3	4	1	9	10	6	13	7	18	18	18	16	20	21	20	0	24	25	26	21	25	25	35	25	26	30	34	29	29	41	28	41	39	31	38	33	37	0	33	42	37	50	35	37	0	54	56	52	57	57	57	57	61	1	1	2	2	1	2	2	1	1	1	2	1	2	2	1	1	2	1	1	2	2	5	1	2	3	1	1	1	1	3	4	1	1	3	2	1	1	2	2	1	2	2	1	1	1	2	1	1	2	1	2	2	3	2	1	1	2	2	2	1	2	3	1
37000	-296.027274218326340	-302.882762169285741	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707643855495820	0	1	3	3	3	2	4	5	4	2	5	4	4	6	6	6	6	7	7	9	11	9	11	11	12	11	13	14	13	15	16	14	16	15	15	16	16	15	16	17	15	18	16	17	17	19	19	17	19	19	19	20	20	20	20	22	24	25	26	27	25	25	27	0	1	6	1	6	2	1	7	5	2	3	3	3	9	3	11	13	11	11	18	11	19	19	22	23	0	21	21	26	28	25	21	38	32	26	21	41	29	26	31	28	32	38	31	39	38	37	0	33	42	37	47	38	47	0	47	56	56	57	59	57	57	61	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	4	1	3	2	1	1	2	1	2	1	3	2	1	1	2	2	1	1	3	1	1	3	1	1	1	2	2	1	2	1	2	1	2	1	1	2	2	3	2	1	1	1	2
37500	-278.092733259615102	-284.948221210574502	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.757980496161898	0	1	3	3	3	2	4	5	4	3	4	5	5	6	6	6	6	7	8	9	11	9	10	12	11	11	14	12	13	14	16	14	16	15	15	16	16	14	16	17	15	17	17	17	16	19	17	18	18	17	19	21	20	19	21	22	23	25	26	27	27	27	28	0	1	6	1	6	2	4	5	5	2	3	4	4	9	4	11	13	11	18	18	23	18	20	22	23	0	22	23	26	23	28	28	38	30	26	41	41	29	35	41	32	41	33	32	29	49	41	0	38	37	37	42	46	50	0	54	56	56	57	59	59	59	61	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	2	1	2	1	1	1	1	2	1	2	2	2	2	2	1	2	1	1	1	1	2	1	2	1	2	2	1	2	1	2	1	3	2	1	1	1	2	1	1	2	1	1	1	1
38000	-300.596953089001431	-307.452441039960831	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629806794782194	0	1	3	3	3	2	4	4	4	5	5	5	4	6	6	6	6	6	8	8	11	8	10	13	12	12	14	13	13	15	16	14	15	15	15	15	16	14	16	17	16	18	17	17	17	17	18	18	18	19	18	20	20	20	21	21	24	24	26	27	27	27	28	0	1	6	2	6	1	1	3	5	4	4	4	2	9	11	4	13	3	16	18	23	18	20	22	23	0	24	25	26	32	32	28	29	32	26	28	28	26	33	36	34	28	38	31	33	26	31	0	33	41	37	34	33	50	0	54	56	56	57	57	57	57	59	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	2	2	1	2	2	3	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	1	4	1	1	1	3	2	1	2	2	2	2	2	1	1	1	1	2	2	1	2	2	2
38500	-311.448306107120345	-318.303794058079745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664857193692608	0	1	2	3	3	3	4	4	4	4	4	5	5	6	6	6	6	6	7	9	11	9	11	11	12	11	12	14	13	14	15	13	13	15	15	16	16	15	16	16	16	18	16	17	17	17	19	18	16	19	19	20	20	20	20	22	24	24	26	27	25	27	27	0	1	1	1	2	3	4	1	5	4	3	8	8	3	10	11	13	11	18	18	19	18	16	20	20	0	24	32	26	32	32	23	26	32	26	31	32	33	33	32	34	41	38	34	38	33	32	0	33	37	41	50	35	47	0	54	56	56	57	59	57	59	61	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	1	2	1	3	1	2	5	1	2	1	1	1	2	1	2	2	1	1	3	1	2	2	2	2	1	2	1	1	1	3	4	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	2
39000	-299.360399847304109	-306.215887798263509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595504559895583	0	1	2	3	3	3	4	5	4	5	5	5	3	6	6	6	6	7	8	9	11	9	10	11	12	11	14	14	13	15	16	14	14	15	15	15	16	15	16	17	16	18	16	17	17	19	19	18	19	18	19	21	20	20	20	22	24	24	25	25	26	26	28	0	1	2	1	3	3	4	2	4	4	1	4	2	9	4	3	11	8	11	6	18	19	20	22	23	0	24	25	26	23	36	23	29	25	29	32	32	33	35	41	28	36	38	41	39	33	50	0	33	28	41	47	46	47	0	54	56	56	56	57	59	59	61	1	1	1	2	1	1	1	3	1	1	4	1	2	2	2	3	1	2	2	3	2	1	1	2	2	1	3	2	2	3	1	3	1	3	1	1	2	1	1	1	2	3	1	1	1	2	1	1	2	2	2	2	1	1	1	2	2	2	2	1	1	1	2
39500	-330.858258842498230	-337.713746793457631	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468276608717439	0	1	2	3	3	3	2	2	4	4	5	5	4	6	6	6	6	7	8	8	11	8	11	12	11	10	14	14	13	15	16	13	14	15	15	16	16	15	16	16	16	18	17	17	17	19	19	18	19	19	19	19	20	20	21	21	24	23	26	27	27	27	28	0	1	2	2	3	3	1	2	5	1	6	8	1	9	7	11	2	11	11	18	16	18	20	22	18	0	24	32	26	21	32	23	29	28	26	30	28	33	29	23	32	41	33	31	39	38	32	0	38	37	37	32	49	52	0	50	56	56	57	59	57	59	61	1	1	1	2	1	1	1	1	1	3	2	1	1	2	2	1	2	2	1	1	2	1	2	3	3	1	2	1	3	2	2	2	1	1	2	1	2	1	2	3	3	2	2	1	1	1	5	1	3	3	2	6	1	1	1	2	2	1	2	1	2	1	1
40000	-343.404822701715887	-350.260310652675287	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.456165746994007	0	1	2	3	3	3	3	5	4	5	4	5	5	5	6	6	6	7	8	9	11	9	11	12	12	11	13	12	13	15	14	14	14	15	15	16	15	15	16	16	16	18	16	17	17	19	18	17	19	19	18	20	20	19	19	21	24	25	26	27	27	27	26	0	1	2	3	3	3	1	4	5	1	6	4	2	1	14	11	13	6	18	7	19	8	18	18	16	0	24	23	26	21	28	25	29	23	26	34	25	33	38	25	30	41	38	31	38	38	41	0	29	42	37	41	29	30	0	54	56	56	57	56	57	59	57	1	1	1	1	1	1	3	2	1	2	1	2	2	3	1	1	1	3	1	5	2	4	2	3	3	1	1	1	1	2	2	2	1	4	3	1	2	1	1	2	1	2	1	2	2	2	2	1	4	1	2	4	4	3	1	2	3	3	1	3	3	1	1
40500	-309.737980772326978	-316.593468723286378	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573976872092052	0	1	2	3	3	3	3	5	4	5	5	4	3	6	6	6	6	7	8	7	11	8	10	12	12	11	13	13	13	15	16	14	16	15	15	16	15	15	16	17	16	17	16	16	17	19	18	18	18	19	19	21	20	20	21	22	23	25	26	26	27	27	28	0	1	2	3	3	3	2	4	5	1	3	4	1	9	10	2	13	11	18	11	23	18	11	22	23	0	24	25	26	25	32	28	29	28	26	34	28	26	29	41	34	37	38	30	33	29	37	0	35	37	28	41	49	51	0	52	56	56	57	57	57	59	59	1	1	1	1	1	1	1	1	1	2	2	1	3	2	1	4	1	2	1	2	1	1	2	2	2	1	1	1	2	1	2	1	2	2	3	1	1	4	2	1	1	2	1	1	1	4	2	1	3	4	6	2	2	1	1	1	1	2	2	3	1	1	2
41000	-349.568164496201689	-356.423652447161089	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555312543059065	0	1	2	2	3	3	4	5	4	5	5	3	5	6	3	6	6	7	8	9	10	9	11	12	12	11	14	13	13	15	16	14	15	14	15	15	13	15	15	17	16	18	17	14	17	18	17	17	18	19	19	21	20	20	20	22	24	25	26	27	27	27	25	0	1	2	2	3	3	2	6	5	12	3	2	2	9	2	11	13	11	14	18	16	8	21	22	18	0	22	23	26	23	44	20	29	28	26	28	25	29	26	32	37	37	38	23	38	43	28	0	43	31	41	47	46	42	0	41	56	57	58	57	63	57	57	1	1	1	1	1	1	1	1	1	2	3	2	2	2	2	1	1	2	1	2	1	2	1	3	2	1	3	2	2	2	2	4	2	1	2	2	1	2	3	2	2	2	2	2	2	1	3	1	1	1	2	4	2	2	1	2	2	1	1	2	2	3	1
41500	-289.800155578388910	-296.655643529348310	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635805966186060	0	1	3	1	3	2	4	2	4	5	5	5	4	6	6	6	6	4	8	8	10	9	11	12	12	12	14	14	13	15	16	14	16	15	14	15	15	15	16	17	16	18	17	17	17	19	18	18	19	19	19	21	20	20	18	22	24	24	26	27	27	27	25	0	1	6	1	6	2	4	4	5	4	18	8	8	9	10	11	13	6	18	16	20	19	11	22	21	0	24	25	26	32	28	25	38	28	29	23	28	29	35	23	37	41	35	32	38	33	28	0	33	37	32	41	33	42	0	50	56	56	57	57	63	59	57	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	2	3	2	2	1	4	2	2	1	2	1	1	1	2	2	1	1	1	2	1	2	2	3	1	2	3	2	1	2	4	1	2	2	3	2	2	2	1	2	1	1	2	2	2	1	1
