step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
50000	-344.183041948792265	-351.038529899751666	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704272959654392	0	6	5	7	7	10	9	9	13	9	9	15	11	11	12	16	12	12	14	13	13	14	15	14	14	14	16	16	16	16	15	14	13	15	16	16	17	15	16	17	17	14	17	16	17	17	17	18	17	15	15	18	19	16	19	18	18	18	18	20	18	19	18	19	19	18	21	19	20	20	21	20	20	19	19	20	19	21	22	20	22	21	23	23	22	22	20	21	23	23	22	23	22	23	23	26	26	26	0	3	1	3	3	4	2	5	6	4	3	9	8	10	6	34	6	2	17	14	18	18	9	6	17	18	9	32	25	34	8	11	13	33	38	9	34	24	18	39	50	20	38	19	36	32	54	28	29	33	24	38	63	31	25	24	31	28	25	48	29	22	6	37	37	47	43	59	24	66	48	57	52	23	37	57	50	23	56	63	77	56	80	82	59	26	77	70	53	45	61	82	62	58	77	53	43	79	1	1	2	1	1	1	2	1	1	1	3	1	1	2	1	1	1	4	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	2	1	2	1	1	2	4	1	1	1	2	1	3	1	1	1	1	3	1	1	2	4	2	1	1	1	1	1	2	5	1	1	3	2	2	1	2	2	3	3	5	2
50500	-338.042443229922924	-344.897931180882324	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686436395209547	-1	6	5	8	7	9	10	9	12	10	10	14	12	12	10	15	12	12	13	13	13	15	14	15	15	14	16	16	15	15	13	14	15	16	17	17	18	15	16	17	16	15	19	18	16	17	17	18	18	16	16	18	19	16	19	18	17	18	20	18	18	17	19	21	18	18	20	19	18	21	21	20	20	21	19	21	21	22	23	19	22	20	21	23	21	23	22	20	20	23	22	21	21	23	24	26	25	26	0	3	1	3	2	5	4	4	6	8	6	9	5	10	4	32	8	6	13	10	11	9	11	31	23	9	26	14	26	20	6	9	17	15	26	18	16	21	29	38	32	19	58	31	23	29	16	46	33	26	30	28	50	22	58	11	23	54	61	26	51	28	9	22	51	35	53	47	5	72	66	66	37	53	46	53	34	53	85	49	70	66	43	93	43	59	48	50	63	29	77	43	53	80	6	78	71	86	1	1	3	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	3	1	2	3	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	5	2	1	1	2	1	1	2	3	1	1	1	1	4	1	2	1	1	1	1	1	3	2	1	1	1	1	1	2	1	2	2	3	1	3	1	1	1	4	6	2	2	1
51000	-385.383009928530839	-392.238497879490239	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675593283664621	0	7	5	7	7	9	11	9	11	8	9	13	10	11	11	16	13	12	14	14	12	15	14	13	15	14	16	16	14	16	14	15	14	16	16	16	17	15	14	17	17	16	18	18	16	16	18	19	17	16	15	16	18	15	17	18	18	16	19	19	18	18	20	20	19	19	21	19	19	20	19	19	19	20	20	20	21	19	22	21	23	21	22	22	23	24	23	22	22	23	21	19	22	22	24	25	25	26	0	3	1	3	3	5	13	5	11	2	2	8	4	6	13	25	9	15	18	7	13	19	12	9	15	21	26	20	21	22	9	33	7	29	6	39	19	6	13	54	20	33	36	19	14	17	46	22	22	29	17	25	55	18	50	13	16	20	61	30	36	46	54	13	6	21	36	53	49	65	58	58	31	68	55	55	36	20	73	92	91	65	59	70	92	38	83	82	53	9	68	50	75	59	66	90	12	93	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3	1	2	3	2	1	1	1	1	2	3	1	1	2	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	5	4	3	3	1	1	1	1	1	2	1	2	1	4	3	1	1	1	1	2	1	2	5	1	1	2	4	1	1	2	1	2	1	5	2
51500	-378.578138168733005	-385.433626119692406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717798537136690	1	6	5	7	8	9	10	9	11	9	8	14	11	13	13	16	12	12	13	14	13	16	13	15	13	13	15	17	16	17	15	15	14	16	17	17	17	15	14	17	16	15	18	17	16	18	17	17	18	15	17	18	19	18	19	16	18	19	19	20	17	18	21	21	18	19	18	20	20	21	20	20	20	21	19	20	19	22	23	20	21	20	23	22	22	21	22	21	23	23	22	22	22	22	24	25	24	26	0	1	1	2	2	2	10	4	1	11	3	13	8	13	10	38	8	7	7	9	18	12	9	18	8	7	26	45	39	32	25	23	18	15	27	32	16	15	9	14	18	23	38	31	14	61	22	27	34	26	12	24	56	19	32	27	51	22	51	75	38	40	29	50	25	52	35	44	20	60	41	54	59	53	67	52	49	54	85	55	49	47	73	63	43	23	60	40	78	49	68	74	82	53	80	97	81	89	1	2	1	1	1	1	1	1	6	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	3	3	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	4	1	2	1	2	1	1	1	2	2	1	2	1
52000	-368.248391475880396	-375.103879426839796	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651519945126638	1	5	4	6	7	10	10	10	12	9	10	14	11	12	13	16	14	12	14	13	12	15	13	15	14	13	17	17	15	16	14	15	14	15	17	15	18	15	15	18	15	14	17	17	16	18	18	16	16	17	17	19	18	17	18	17	19	19	20	20	19	17	19	21	18	19	19	19	20	22	19	21	19	21	18	19	20	19	22	21	22	20	22	22	21	24	21	21	22	20	20	21	23	19	24	26	25	26	0	3	1	2	4	5	2	5	11	5	4	9	10	8	18	31	18	11	5	14	8	17	13	42	9	13	48	39	6	36	20	42	6	26	26	18	16	17	19	16	14	15	39	32	34	25	48	25	25	16	30	53	30	29	51	5	54	24	42	30	27	36	30	58	27	27	19	27	13	20	16	61	28	94	42	62	46	29	90	90	32	48	60	32	56	46	71	28	66	11	36	35	46	28	76	52	47	81	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	1	4	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	2	3	3	1	1	1	2	1	1	4	1	4	4	2	1	1	1	2	1	1	3	1	1	3	2	1	3	1	3	1	1	1	4	2	1	3	1	2	2	2	2
52500	-390.616098984925031	-397.471586935884432	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673641643628657	1	6	5	7	7	9	11	9	12	9	9	15	12	13	12	16	13	11	13	13	13	15	13	16	15	13	15	17	15	17	14	14	14	16	17	14	18	14	15	18	16	16	18	17	15	18	17	19	18	16	15	18	18	17	19	17	18	18	19	18	19	18	20	21	18	19	18	19	21	21	21	19	20	20	20	21	19	22	24	20	20	21	21	22	22	22	21	19	23	22	21	22	22	21	24	26	26	24	0	3	1	3	3	5	3	5	6	2	2	23	18	18	8	39	18	3	10	18	18	14	4	17	21	8	31	25	13	39	9	15	4	19	9	9	32	17	19	22	29	10	17	51	17	42	21	37	16	39	9	42	36	45	58	20	35	30	28	47	65	54	13	77	16	34	16	65	13	37	53	30	53	62	26	65	52	29	64	65	40	46	46	83	51	80	46	26	76	48	60	45	88	60	91	83	37	70	1	1	3	1	1	1	2	1	1	1	1	1	1	1	2	1	1	4	2	1	1	1	3	1	1	2	1	1	2	1	1	1	3	2	3	1	2	1	1	2	1	3	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	4	1	1	1	1	1	3	1	1	1	1	1	3	1	1	2	1	1	1	2	1	1	3	1	2	3	1	1	2	3	2	1	2	3	4	1
53000	-390.470842333310429	-397.326330284269829	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713249386037341	0	7	5	8	7	9	11	10	12	10	10	13	12	12	13	17	13	12	13	14	12	15	14	15	15	14	16	17	16	16	12	12	15	15	17	16	17	15	16	17	16	13	16	18	17	17	17	16	16	14	14	18	18	17	19	18	18	19	19	20	19	19	20	21	18	19	19	19	21	20	20	20	20	20	19	20	20	21	23	21	23	20	23	21	22	24	20	20	22	23	21	22	22	23	23	25	26	26	0	3	1	3	3	2	10	6	7	4	6	8	11	10	11	27	11	8	14	31	8	15	13	15	12	15	25	25	20	51	8	11	32	9	9	22	43	42	18	36	32	18	51	19	22	36	15	42	50	42	14	30	30	22	35	32	29	46	29	57	47	16	29	16	48	28	47	35	46	16	45	25	27	37	24	44	19	55	88	53	88	56	62	55	88	41	56	47	74	9	40	73	71	58	80	57	49	96	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	2	1	1	1	1	3	1	1	2	2	1	2	1	3	1	2	1	2	1	2	1	1	3	1	1	1	4	1	1	1	2	2	3	2	1
53500	-385.252254889694541	-392.107742840653941	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713846308270517	1	6	3	7	7	9	10	9	12	9	10	13	11	12	12	16	13	13	13	12	11	14	14	14	15	12	16	15	15	16	14	12	14	16	16	17	17	15	16	17	16	15	18	18	16	17	17	18	17	16	15	18	17	17	18	19	18	18	19	21	17	18	20	19	19	18	19	19	21	22	19	20	20	20	17	20	20	21	23	20	20	21	23	23	23	23	23	21	22	23	21	22	22	23	20	25	25	27	0	3	1	2	1	4	8	4	11	2	6	9	7	4	7	9	11	15	15	7	2	15	9	9	17	11	31	23	23	22	6	11	21	20	9	51	38	12	23	35	31	17	27	42	19	26	38	39	29	22	18	31	39	42	51	44	45	51	58	26	29	45	35	8	3	50	75	50	51	77	55	62	48	45	51	71	34	13	66	62	44	65	89	36	69	60	73	59	91	21	50	60	68	66	75	83	72	85	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	4	4	1	1	1	4	1	1	1	1	1	1	1	2	5	2	1	1	1	1	2	1	1	1	1	1	4	2	1	1	3	2	1	2	2
54000	-370.441395179577910	-377.296883130537310	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626930330440589	-1	6	4	8	7	9	11	10	12	10	9	15	11	12	11	16	14	13	14	13	14	14	15	15	14	12	15	17	15	16	14	15	14	16	17	16	16	15	14	17	16	16	18	17	17	16	16	17	16	16	16	18	18	17	19	18	18	18	18	20	18	18	20	22	19	19	20	20	19	21	19	20	19	20	19	19	20	19	23	19	21	21	21	22	21	21	23	21	22	23	22	22	23	23	23	25	26	26	0	3	1	3	3	5	4	3	6	4	5	18	6	8	4	21	26	7	14	4	20	20	9	13	15	15	9	12	18	23	26	4	6	26	18	32	32	22	20	46	25	32	16	12	12	39	17	33	10	31	21	16	24	17	12	24	34	50	29	48	23	30	27	74	24	44	37	33	51	25	40	75	48	33	34	61	33	48	61	25	55	65	78	66	60	20	70	76	77	46	72	48	82	10	27	73	77	69	1	1	2	2	2	1	1	3	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	4	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	2	2	2	1	1	2	2	2	1	3	2	1	1	1	2	1	2	1	1	1	3	1	1	3	1	1	2	1	1	1	1	1	3	1	1	1	4	1	3	1	5	3	2	3	4
54500	-376.453214203824587	-383.308702154783987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648269133687215	1	6	5	7	8	10	8	10	12	10	10	15	11	12	12	16	12	11	13	13	14	14	14	16	14	13	16	16	16	17	14	14	13	16	15	16	17	16	15	17	17	15	17	17	17	18	18	18	18	16	15	18	16	17	18	19	18	19	19	19	18	18	20	21	20	20	20	20	19	21	20	18	20	21	19	21	20	22	23	20	23	20	21	22	22	23	21	21	22	24	21	22	22	22	22	25	24	27	0	3	1	3	3	4	2	7	6	7	7	26	8	4	6	21	7	11	15	2	4	33	15	13	17	8	22	15	25	31	9	20	10	19	20	26	50	22	20	39	50	4	21	31	34	18	23	54	50	33	26	41	39	24	34	42	24	43	62	52	24	50	20	34	52	62	58	23	2	59	72	51	47	72	45	26	37	75	77	42	95	43	60	63	91	76	49	43	33	72	69	80	57	44	66	87	94	76	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	3	1	1	3	3	1	1	3	1	1	1	3	1	1	1	1	1	2	1	3	1	1	2	1	1	4	1	2	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	2	5	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	2	4	3	1	1	2	4	1	2	1	2
55000	-357.203747003402327	-364.059234954361727	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737170628788284	1	6	5	8	8	9	11	10	12	10	10	14	11	12	12	16	13	13	14	11	14	15	15	15	14	14	17	17	16	15	15	15	13	15	16	17	18	16	15	17	13	15	17	18	16	16	16	19	16	17	15	17	18	17	18	17	19	18	18	20	18	18	20	21	19	19	20	19	20	21	20	20	20	20	18	20	19	21	22	20	22	21	23	22	21	23	22	21	22	21	21	22	22	23	23	25	26	26	0	1	1	2	2	2	6	5	6	4	6	20	11	8	8	21	8	10	33	11	11	19	33	19	20	14	16	42	7	25	13	12	10	10	9	22	45	18	25	39	15	9	34	49	33	14	25	47	19	46	10	32	19	49	54	18	40	36	47	75	50	35	43	67	33	16	61	43	2	48	16	61	59	35	46	59	42	37	72	14	72	22	82	60	76	48	65	66	74	61	63	73	16	73	44	79	93	87	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	3	2	1	1	1	1	1	1	1	1	3	3	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	5	1	2	1	1	2	1	1	1	2	1	4	1	2	1	1	1	3	2	1	1	2	1	1	2	3	2	1	2	1
55500	-385.706815292341446	-392.562303243300846	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726294171638235	1	6	4	7	6	9	10	9	11	9	10	12	11	12	13	16	12	13	13	14	13	16	14	16	14	14	15	16	15	16	15	15	14	15	16	16	18	16	15	17	16	16	18	18	15	16	16	18	18	17	17	17	18	17	17	16	19	18	20	19	19	18	19	22	19	19	21	18	19	21	19	20	19	21	20	20	21	21	23	18	23	21	22	22	23	24	23	20	22	22	20	22	22	21	21	25	26	26	0	3	1	2	3	5	6	4	11	4	8	11	8	11	13	14	11	14	9	21	9	39	17	21	14	17	18	33	21	25	19	7	9	20	8	13	28	20	19	24	33	32	52	47	18	31	26	35	36	46	16	25	36	30	26	19	50	36	49	8	40	16	10	68	32	26	53	38	35	44	46	43	56	44	47	60	60	68	48	26	89	47	63	70	88	60	82	58	88	68	28	49	94	47	61	86	83	82	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	4	2	1	4	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	2	2	1	3	2	1	1	4	1	1	2	3	1	2	1	2	1	1	1	2
56000	-356.721641822554773	-363.577129773514173	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686197973161032	1	6	5	7	6	9	11	9	11	9	9	15	11	12	12	16	13	10	13	12	13	14	15	14	14	12	17	17	15	17	14	15	14	16	16	16	17	15	15	17	15	14	17	16	17	16	17	18	17	17	17	18	16	17	18	19	18	18	18	19	19	17	19	21	19	20	20	17	18	21	21	19	20	20	18	20	19	22	24	21	21	19	21	23	23	21	21	20	23	22	21	21	22	23	21	25	25	26	0	3	1	5	1	4	18	4	8	5	4	11	8	6	8	38	5	4	7	18	26	20	33	20	20	9	42	42	42	31	2	22	14	22	26	24	46	9	20	32	21	2	16	38	41	41	18	45	38	32	29	62	22	24	68	16	68	37	16	47	68	25	27	49	20	69	58	23	24	22	32	19	37	57	35	27	57	57	76	65	69	43	61	48	66	54	82	50	74	2	59	53	66	60	82	64	82	93	1	1	1	1	2	1	1	1	1	1	1	4	1	1	2	1	3	2	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	2	2	1	2	1	1	1	4	1	1	1	1	4	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	5	1	1	1	1	3	3	3	1	1	1	2	1	3	2	1	2	1	1	2	1	1	1	1	1	8	1	2	1	2	1	2	3	2
56500	-386.725937991495130	-393.581425942454530	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698003403508409	0	6	4	7	7	9	11	9	11	10	10	14	11	12	13	14	14	12	14	14	13	16	14	15	14	13	17	17	15	17	14	14	14	14	16	15	15	15	14	17	15	15	17	18	16	15	18	17	17	17	16	17	18	17	17	17	18	19	19	19	16	18	20	21	20	19	21	19	17	19	21	20	21	20	17	17	20	20	24	19	23	21	22	22	19	22	22	22	22	24	21	21	22	22	23	25	24	26	0	3	1	2	2	4	10	5	6	8	5	26	2	13	7	15	13	9	15	9	13	36	7	23	6	9	35	15	34	35	2	18	9	11	9	18	15	34	5	38	21	19	14	22	25	34	22	35	51	45	16	32	5	51	22	20	23	57	69	22	34	41	47	19	50	48	85	40	20	48	60	57	75	25	61	16	48	53	94	34	24	66	22	74	30	25	75	66	63	73	62	32	49	71	55	87	44	97	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	4	1	1	2	3	2	1	1	4	1	1	1	2	1	1	1	1	1	1	1	1	2	5	1	1	2	1	1	1	1	1	2	1	4	1	1	1	1	3	1	1	1	1	3	1	1	2	1	1	2	3	1	2	2	2	4	3	1	1	1	2	3	3	1	5	1	3	1
57000	-357.886629777179166	-364.742117728138567	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622959638202727	1	6	5	7	7	9	10	9	12	8	9	15	12	11	13	16	13	12	13	13	14	16	13	15	15	13	17	16	15	16	14	14	15	14	17	16	17	16	15	18	17	15	18	18	15	18	18	19	17	15	16	17	17	16	18	18	18	19	19	20	18	18	19	22	18	19	20	19	20	21	19	20	19	19	18	21	20	20	21	20	22	22	23	23	23	23	22	21	22	23	22	23	22	22	20	26	23	26	0	3	1	2	3	2	4	4	11	4	10	20	4	11	8	39	10	14	18	6	23	33	9	2	34	10	45	24	26	39	8	13	34	3	8	11	42	19	23	21	25	26	54	37	19	50	42	40	29	23	21	16	32	29	37	6	32	35	62	74	42	22	51	26	20	56	63	41	50	63	21	57	54	62	49	61	61	62	59	58	35	48	72	51	48	62	78	57	69	88	55	35	65	23	75	94	32	87	1	1	2	1	1	3	2	1	2	1	1	1	3	1	3	1	2	1	1	2	1	1	1	4	1	2	1	1	1	1	2	1	1	5	3	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	4	2	1	1	1	1	1	2	4	2	1	1	1	3	1	2	1	2	1	1	1	1	1	2	1	2	1	2	3	2	2	1	1	1	2	2	3	2	4	1	1	4	1
57500	-389.874057792144470	-396.729545743103870	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577683116367256	0	7	5	7	7	10	11	9	12	9	9	14	11	12	12	15	13	12	12	13	13	15	14	14	14	13	17	16	16	17	13	15	14	13	17	16	18	14	15	17	16	14	19	17	16	17	16	18	18	16	15	18	17	18	19	19	19	19	19	19	19	18	21	22	18	20	20	20	20	21	20	20	21	21	19	21	18	21	22	20	22	21	23	21	22	24	22	21	21	22	21	22	22	21	22	25	25	24	0	1	1	3	3	4	2	4	6	3	5	18	4	8	3	14	9	8	2	9	13	12	21	19	19	6	50	12	42	14	6	7	13	8	12	24	41	14	8	5	7	13	37	32	21	16	23	51	34	38	18	25	28	29	40	15	39	62	27	12	62	33	53	40	2	62	17	48	46	80	65	40	43	37	45	67	44	27	72	29	24	65	79	26	80	62	66	30	28	13	58	80	89	6	18	75	4	94	1	4	3	1	1	2	2	1	1	2	1	1	2	1	4	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	3	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	3	2	1	2	3	1	3	2	3	5	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	4	1	1	3	1	4	2	2	2	5	1	1	1	6	5	3	6	2
58000	-364.138178871847686	-370.993666822807086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.862414976452178	0	6	5	7	8	10	9	10	12	8	9	15	11	12	12	17	12	12	13	13	13	15	11	16	14	14	16	16	16	14	12	14	14	15	16	16	18	15	15	17	15	15	17	17	16	16	17	18	17	16	16	19	19	17	18	19	19	17	17	18	17	18	18	20	18	20	20	19	20	21	21	21	20	20	18	20	19	21	22	20	22	20	22	22	23	23	22	21	22	22	21	22	22	21	24	23	25	26	0	3	1	3	2	11	5	2	6	2	4	23	7	6	13	38	13	23	14	13	9	14	7	39	21	18	39	26	32	31	4	15	14	20	39	20	24	26	8	50	19	23	45	34	17	38	39	33	9	33	41	47	48	29	50	10	16	9	50	35	30	43	6	43	58	29	36	59	40	82	80	29	63	58	36	55	34	56	62	54	37	68	72	76	79	48	55	56	66	80	80	52	44	27	33	83	91	97	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	3	1	2	1	1	1	1	3	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	4	1	4	1
58500	-338.085847477513028	-344.941335428472428	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631550835196261	0	6	5	7	7	9	10	8	11	9	10	14	12	13	13	17	12	12	14	13	13	16	15	14	14	13	16	17	15	16	15	14	14	17	16	15	17	14	16	17	14	15	18	16	16	16	18	18	16	16	16	18	18	18	18	18	18	19	18	19	18	17	21	21	18	20	20	19	20	21	20	20	20	20	19	20	19	21	22	20	22	19	23	22	23	23	21	22	22	22	22	23	22	21	23	25	25	26	0	3	1	2	3	5	8	3	6	4	8	11	7	8	18	38	10	4	6	18	8	41	18	11	17	17	24	29	24	20	8	15	18	50	23	33	23	11	11	25	21	4	16	32	12	24	40	51	36	33	25	30	28	45	4	50	27	53	29	28	27	30	57	30	20	56	37	43	4	71	57	65	47	47	27	53	28	37	76	21	67	23	61	52	76	87	54	72	53	43	73	5	56	82	37	79	92	28	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	2	2	2	2	1	2	1	2	2	1	1	2	1	1	2	4	1	1	1	1	1	1	2	2	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	7	1	1	1	2	2	1	1	2	3	2	2	1	1	5	1	1	1	2	1	2	1	1	2	1	4	1	2	2	2	1	1	2	1	1	2	1	7	2	1	4	3	1	4
