step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
16500	-275.835619426412279	-284.886462806863619	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997869171900664	-1	0	6	1	4	2	3	3	3	3	8	5	5	9	3	4	4	5	5	4	7	7	8	5	5	7	8	7	5	7	7	6	5	5	10	5	2	8	6	7	7	10	6	9	8	8	8	8	6	7	10	10	7	10	6	8	9	9	8	11	9	6	9	4	10	11	7	6	8	18	10	10	13	11	8	12	11	7	17	7	8	10	10	12	13	13	9	12	13	14	12	11	0	1	25	1	9	2	37	6	4	37	78	7	9	34	37	4	6	16	10	7	15	15	22	17	9	55	21	62	4	36	3	12	6	2	27	16	2	36	5	3	8	41	33	56	34	78	41	80	36	33	61	53	43	38	64	68	47	69	53	41	50	16	80	8	58	11	3	19	53	79	63	75	29	48	43	59	48	8	90	17	64	19	7	45	42	84	22	60	66	83	65	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-275.617807477052395	-284.668650857503735	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999494593431348	-1	0	4	1	4	3	2	0	4	2	9	4	5	7	2	5	3	5	5	4	7	8	7	2	3	5	8	6	4	7	6	7	7	4	10	6	7	8	4	8	7	10	6	9	9	7	10	9	7	7	9	10	7	7	8	9	7	7	8	10	7	8	7	8	9	6	7	9	10	18	11	7	11	10	7	12	9	11	15	11	8	10	7	13	13	13	13	12	16	17	18	15	0	1	24	1	7	1	2	1	10	8	38	25	39	29	4	17	15	15	7	1	3	13	26	2	4	3	46	9	25	16	9	10	34	2	22	5	18	24	24	33	28	21	24	75	75	3	66	3	26	19	61	55	66	13	14	23	28	19	50	72	31	43	26	43	46	16	66	75	68	89	69	26	68	39	66	73	72	27	44	81	61	51	15	52	71	76	58	81	47	84	89	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-277.511662292540279	-286.562505672991620	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998966438090371	-1	1	3	0	4	1	3	1	4	3	8	5	4	8	3	4	4	5	4	5	8	7	6	5	3	6	7	6	7	6	7	7	6	6	8	5	6	7	7	8	7	9	10	6	7	9	11	9	5	6	9	10	7	8	8	10	9	7	7	9	9	8	9	5	10	7	6	8	11	18	10	9	10	8	8	11	10	10	6	8	8	10	12	13	9	12	11	12	15	10	15	15	0	4	8	1	6	4	6	4	7	2	26	15	15	33	8	8	8	17	7	5	44	9	13	19	8	13	26	10	26	64	64	26	64	25	33	7	5	49	36	29	20	44	14	17	5	45	56	81	7	2	79	72	24	24	33	58	62	33	36	28	64	38	58	3	74	23	49	28	13	76	42	54	28	23	12	31	34	53	17	37	53	38	62	46	29	43	46	65	84	29	90	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-274.550096214434802	-283.600939594886142	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992666541830573	-3	0	6	1	3	2	3	2	4	4	8	4	3	8	-1	5	2	6	1	5	8	7	6	4	4	4	8	7	5	6	8	7	7	6	9	5	7	6	3	2	8	8	8	9	7	7	12	9	6	7	9	8	7	9	6	9	10	8	6	10	8	7	6	8	8	10	10	10	11	15	10	9	11	9	8	13	11	10	14	10	9	11	11	13	7	14	11	7	16	16	16	16	0	15	16	2	17	19	17	4	40	17	45	39	4	49	1	7	2	39	15	10	46	13	13	13	13	17	88	9	2	25	32	18	55	12	37	7	55	6	19	4	49	88	32	53	38	16	61	65	9	10	45	38	38	62	24	58	61	22	5	85	85	3	10	23	32	65	85	26	57	69	56	65	44	22	23	54	57	14	35	50	64	51	14	54	38	35	27	16	47	47	73	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-281.233670654322509	-290.284514034773849	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999779751713855	0	1	5	2	2	2	2	2	4	1	7	4	4	3	3	3	4	5	3	4	7	8	7	4	5	7	9	6	5	7	7	6	6	5	9	6	6	8	6	6	7	11	10	9	8	9	10	9	7	7	9	9	7	5	8	6	10	9	9	10	7	6	8	10	8	11	8	10	11	18	10	10	13	10	9	13	11	11	14	7	11	8	9	10	14	9	13	8	10	11	19	8	0	1	20	1	10	2	2	10	15	1	3	4	6	6	5	1	2	17	10	4	39	30	32	7	15	32	28	1	14	6	33	4	7	14	49	17	19	17	16	12	20	72	83	61	26	36	75	62	33	1	26	61	36	9	31	34	29	61	23	65	15	24	39	22	28	46	21	59	46	73	61	27	66	88	50	60	57	53	57	29	74	49	26	22	64	18	63	50	38	80	76	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-270.168051088469667	-279.218894468921008	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998916383477782	-1	1	4	2	4	2	3	3	3	2	9	5	1	9	0	3	1	5	5	5	7	5	8	5	4	7	7	6	3	7	7	7	6	4	10	3	5	8	6	8	8	12	5	10	9	8	12	9	6	8	9	10	7	9	8	8	7	7	6	10	10	8	8	9	10	12	10	9	8	16	11	10	10	11	8	13	4	11	12	10	10	10	11	13	12	10	12	12	13	16	19	14	0	1	13	2	29	13	6	4	4	1	26	8	15	32	1	10	15	25	8	16	37	25	24	8	6	22	49	77	13	22	29	33	20	4	56	6	36	31	5	49	49	21	25	38	19	10	83	50	9	31	58	45	3	59	31	49	39	5	43	69	68	49	30	21	30	21	11	31	18	64	69	51	75	51	39	51	8	67	46	27	40	63	51	87	38	55	81	74	78	85	70	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-295.224226203467879	-304.275069583919219	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982918113071601	-1	0	2	0	4	1	4	2	4	3	8	4	3	7	4	4	3	4	3	4	6	6	5	5	2	6	8	5	4	6	8	5	6	5	9	6	7	7	7	5	8	10	9	10	6	4	12	9	6	6	8	11	4	7	8	9	10	7	1	9	8	8	7	6	9	12	9	6	7	12	9	10	9	10	7	9	11	11	14	11	9	10	11	9	13	11	12	13	16	13	14	16	0	1	1	1	6	4	6	2	10	1	17	1	2	49	3	59	6	8	8	17	5	9	25	19	6	10	68	5	17	53	30	25	6	46	39	28	33	64	23	10	53	38	63	55	7	59	52	68	3	28	16	36	25	7	21	22	27	24	2	31	12	32	64	28	61	52	62	24	20	56	37	61	37	27	29	41	56	60	70	81	5	49	11	63	52	71	76	72	66	31	61	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-262.292459874315114	-271.343303254766454	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984870317081581	-1	1	5	1	3	2	2	1	4	4	6	5	3	10	5	5	4	4	5	4	5	7	6	4	5	3	8	8	6	6	6	6	7	3	8	5	4	8	6	5	6	12	7	10	8	8	11	7	6	7	7	10	5	9	6	8	11	7	7	11	8	8	8	10	9	11	9	10	10	17	10	9	12	9	10	9	10	10	16	11	9	9	10	7	13	10	9	11	15	15	19	14	0	1	9	1	8	1	4	1	7	4	17	10	4	22	18	37	13	2	18	6	9	23	37	13	13	2	49	58	40	53	34	15	29	8	41	9	34	31	6	9	36	87	25	87	59	32	77	31	17	19	23	28	10	48	13	12	87	12	16	50	29	31	84	56	51	52	33	84	62	90	28	33	52	50	46	53	39	58	75	52	84	12	61	55	42	87	29	65	80	73	80	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-293.935790180796687	-302.986633561248027	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996008138988953	-2	-1	5	1	3	2	4	3	4	3	5	4	4	8	5	5	1	6	1	4	8	4	5	5	4	7	8	6	5	7	7	6	6	4	9	6	7	7	7	6	3	8	9	9	8	3	9	8	2	7	9	8	7	9	8	9	11	8	8	10	9	6	9	10	9	9	10	10	9	16	5	9	12	11	7	10	11	10	15	11	11	10	12	8	7	14	10	6	14	12	17	5	0	1	6	2	19	17	49	19	1	49	12	41	19	9	9	10	2	3	1	49	16	19	22	41	6	23	88	22	22	28	29	9	4	17	26	11	71	8	20	24	17	38	6	42	36	19	30	36	4	71	75	53	3	26	26	84	51	53	50	56	88	71	71	69	62	15	62	40	85	67	41	84	43	43	11	63	68	44	73	78	61	63	51	33	7	76	27	4	74	51	86	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-274.234154527383055	-283.284997907834395	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999118794995154	0	1	3	1	2	2	4	3	3	4	8	3	2	8	3	5	4	5	4	4	7	7	8	4	4	6	9	3	7	8	8	6	6	6	10	4	6	7	6	7	7	11	8	6	9	2	11	9	7	8	6	11	7	5	6	9	10	8	9	9	9	7	8	7	8	8	10	10	11	12	10	10	12	8	10	10	9	10	15	10	11	10	12	11	14	14	12	11	15	14	14	13	0	1	2	1	2	1	12	46	13	8	44	46	2	26	6	5	46	8	15	6	51	15	49	2	6	20	16	2	54	62	39	12	3	10	64	5	46	44	19	9	26	68	62	16	38	2	78	49	9	16	7	30	9	36	54	64	40	39	23	16	58	25	64	46	39	16	63	31	68	71	14	49	84	44	62	43	29	61	61	11	66	62	56	78	57	83	42	80	27	74	42	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-279.660306210192800	-288.711149590644141	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986166992278128	-1	1	4	0	4	2	4	1	3	4	9	5	4	9	4	5	0	5	2	3	5	7	8	4	4	6	9	8	7	7	7	6	6	5	10	6	7	5	7	6	7	12	10	8	7	5	11	5	6	6	10	11	7	6	6	9	10	8	6	11	9	7	8	7	9	11	8	9	12	13	10	7	11	8	9	13	12	11	16	5	10	8	8	11	12	12	11	11	9	12	16	14	0	1	4	1	9	2	2	4	6	19	41	6	20	7	19	10	1	7	4	6	10	33	39	19	6	6	30	32	16	26	21	5	24	24	37	7	36	7	26	9	3	52	12	62	49	9	39	7	9	21	54	61	36	5	24	28	63	37	7	75	55	36	7	18	41	28	59	41	88	41	34	19	56	32	29	28	43	67	69	9	31	39	21	68	67	51	89	75	23	58	92	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-260.200661507731411	-269.251504888182751	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991811181539244	-2	0	6	2	3	2	4	1	3	4	8	3	5	10	5	5	4	2	3	5	4	7	8	4	5	6	9	8	6	6	8	5	6	5	9	4	6	6	5	7	8	11	9	10	7	7	11	8	7	7	10	10	3	9	7	8	9	9	9	8	8	5	7	8	9	10	9	10	11	17	8	9	12	8	10	10	11	11	15	9	10	10	9	10	13	14	10	12	16	17	18	15	0	1	5	8	4	2	19	1	2	4	32	4	18	54	10	4	12	2	6	53	18	37	16	6	19	20	40	37	10	21	20	5	24	21	40	18	10	21	24	25	22	14	13	63	24	34	87	7	39	15	56	56	4	22	32	49	13	22	63	39	3	17	5	29	31	61	41	30	68	86	17	11	84	39	74	11	87	76	44	5	35	28	40	64	68	69	54	77	35	88	89	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-260.048289613883469	-269.099132994334809	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997391315937625	-1	0	5	1	4	2	3	2	3	4	8	4	4	10	3	4	4	6	4	4	6	8	8	5	5	5	6	8	5	7	7	7	6	3	8	6	7	8	4	6	7	11	9	9	8	5	6	8	6	8	10	9	6	9	7	8	9	7	8	7	8	7	9	9	9	11	9	9	11	18	11	10	11	9	8	10	10	10	11	8	10	11	10	13	13	14	13	11	11	17	19	15	0	1	13	1	15	4	1	2	1	2	21	1	6	64	6	34	4	20	9	9	13	31	49	20	9	34	5	32	39	40	18	19	16	4	53	17	15	3	15	24	3	21	31	50	60	34	6	10	34	36	56	32	19	11	10	19	75	25	29	25	18	17	30	41	49	50	47	56	64	88	43	45	65	30	40	52	48	62	50	33	61	65	28	42	73	79	83	64	23	87	70	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-269.924689868347514	-278.975533248798854	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996511217040733	0	1	6	1	3	2	3	1	4	4	9	5	2	4	5	4	3	6	5	3	8	8	7	2	5	4	7	8	6	7	7	7	5	5	9	6	5	8	7	6	7	10	10	8	6	8	12	7	6	6	6	10	2	6	7	10	9	8	9	10	8	9	7	10	9	11	10	10	11	15	9	10	11	10	10	13	11	10	15	9	11	6	11	13	12	11	12	13	14	15	16	16	0	1	7	1	4	8	8	1	8	6	32	1	4	17	26	20	4	14	9	24	14	39	49	1	20	6	15	7	24	17	54	12	24	20	27	34	17	36	9	26	19	63	38	82	15	18	64	40	34	10	16	11	2	9	26	38	48	14	3	27	54	32	26	30	21	57	38	65	61	71	49	51	57	58	44	87	67	46	76	38	22	37	28	35	17	61	72	81	57	88	86	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-269.058771800186662	-278.109615180638002	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.960776639829508	0	1	6	2	4	3	3	3	3	4	8	4	4	8	4	5	4	6	5	5	7	8	7	4	4	6	7	7	6	7	6	5	7	2	6	5	5	8	5	5	7	11	9	5	8	8	11	7	6	4	5	10	7	9	7	10	7	8	8	11	7	7	8	10	9	12	8	7	11	16	10	9	11	10	9	13	10	11	15	11	10	9	11	12	11	13	10	12	14	14	17	9	0	1	10	1	7	2	4	2	2	34	62	4	34	49	8	12	9	50	24	50	51	62	16	34	2	20	32	25	39	29	24	7	50	1	12	4	12	26	9	6	10	3	16	10	40	31	71	35	6	6	24	54	36	49	40	57	37	53	18	30	17	31	62	55	48	75	68	8	72	90	9	22	92	16	29	69	58	23	42	33	11	28	38	16	74	81	82	64	69	78	90	27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-269.803250023959151	-278.854093404410492	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984242103706782	-2	0	4	2	3	3	4	1	4	3	8	4	2	9	4	5	3	5	3	5	5	6	6	4	3	7	6	8	6	7	7	5	6	3	7	5	6	6	4	7	8	12	7	9	8	8	11	8	6	7	9	11	8	7	4	9	7	8	9	10	8	9	6	10	10	12	9	8	11	19	10	10	11	10	8	12	8	11	16	10	9	11	10	11	14	13	9	7	10	8	19	16	0	1	4	2	2	8	6	2	34	2	54	4	8	77	2	4	2	17	13	12	24	6	34	5	2	18	55	18	39	23	7	6	36	8	49	19	9	18	17	24	26	83	32	32	55	49	67	30	19	36	77	58	21	32	5	46	38	49	18	14	30	88	34	48	56	59	30	22	59	72	50	40	67	77	37	60	27	45	76	46	50	64	62	51	47	89	41	24	11	40	79	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-277.113495932967510	-286.164339313418850	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988753068438106	0	1	6	2	4	2	4	2	2	3	7	5	5	8	2	5	1	5	4	4	6	6	7	4	4	6	8	7	3	7	8	7	6	5	8	5	6	8	7	6	5	11	10	9	8	7	8	4	5	7	9	10	7	10	7	9	3	8	8	9	9	9	3	6	8	12	10	6	12	18	8	6	10	10	9	12	8	10	13	11	8	10	11	11	10	14	12	9	12	16	19	16	0	1	34	17	57	1	4	17	17	15	5	24	24	68	2	63	1	63	63	6	20	7	13	4	4	63	19	41	4	12	49	19	25	5	37	57	6	32	7	2	10	56	14	32	18	18	16	2	57	72	24	51	29	26	24	36	9	25	11	34	58	23	4	34	37	82	25	25	62	89	49	25	40	38	28	80	3	27	54	43	40	45	23	74	88	76	80	31	78	69	70	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-279.998418047970290	-289.049261428421630	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997938075271478	-1	0	5	2	3	2	4	3	4	1	9	2	4	10	5	3	4	5	4	5	7	8	8	4	5	6	8	8	7	8	6	6	5	3	6	6	6	5	6	4	5	10	9	7	9	6	10	7	6	6	8	10	7	6	8	6	10	8	8	10	9	8	8	7	6	10	6	9	11	16	11	9	10	7	8	12	10	7	17	10	11	10	11	11	11	11	9	13	12	17	17	15	0	1	6	10	10	1	4	2	16	1	78	10	12	22	34	4	8	10	12	24	50	25	29	4	6	13	46	3	46	26	40	40	7	12	16	7	16	6	24	12	19	62	56	3	67	8	87	37	16	8	32	58	39	20	48	16	37	49	67	32	39	29	46	49	3	68	13	78	42	71	21	23	63	15	29	80	53	38	57	30	62	27	43	44	30	36	37	73	57	73	57	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-279.387598551263807	-288.438441931715147	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976767308670388	-1	1	6	1	1	2	4	2	4	1	9	2	3	9	4	4	0	6	5	4	8	7	8	5	4	5	8	6	7	4	8	7	7	5	9	6	7	7	7	5	5	11	9	10	9	8	11	6	2	8	8	9	7	8	6	10	9	3	9	6	8	9	7	7	9	11	9	8	9	19	7	7	11	10	5	11	12	7	17	9	11	7	9	13	10	12	8	13	11	15	18	14	0	1	7	17	17	10	12	17	58	1	26	2	5	87	6	49	1	19	12	4	55	41	18	16	49	15	58	26	28	5	33	41	34	9	63	19	20	9	36	7	13	22	72	64	54	71	83	15	5	19	37	27	24	33	6	59	82	10	78	16	37	78	19	24	22	80	31	64	23	79	40	41	46	67	15	83	47	48	35	3	83	9	22	44	32	38	24	89	35	92	90	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
