step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
48500	-656.236994258100140	-663.092482209059540	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651068165885300	0	3	3	2	5	4	4	2	5	3	5	6	6	6	7	10	7	7	8	7	9	8	10	9	9	10	9	10	10	12	10	9	13	10	11	10	10	10	12	12	13	12	11	13	11	10	12	13	12	12	13	12	13	14	10	13	13	13	15	13	14	15	14	15	11	15	14	15	16	15	15	17	18	15	15	15	15	16	16	17	17	17	16	18	17	17	19	18	18	19	17	21	19	19	20	23	21	19	22	22	19	21	21	18	21	23	18	21	22	23	24	26	25	0	1	1	1	3	4	8	1	3	8	3	6	5	7	2	2	11	2	18	2	10	14	9	4	20	27	20	32	22	55	2	18	38	13	23	27	20	20	27	32	30	37	31	50	24	15	25	65	7	28	37	38	0	39	20	30	31	27	26	37	55	50	20	44	21	50	42	48	54	30	60	18	66	37	23	30	51	71	66	83	64	58	45	64	76	74	20	49	85	64	68	90	79	63	91	73	46	81	93	97	51	87	82	78	104	100	62	90	72	103	100	109	97	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	4	1	2	1	2	3	1	2	4	1	1	1	1	1	1	3	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	3	2	1	2	1	4	1	1	2	1	1	1	2	1	6	1	3	2	2	1	1	1	1	1	2	2	2	1	1	4	2	1	2	1	1	1	2	2	2	4	1	2	1	4	1	1	1	2	1	2	1	3	1	1	2	2
49000	-696.315029730543415	-703.170517681502815	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.510151184337992	1	4	3	2	3	4	4	3	5	5	4	5	6	6	7	10	8	7	8	7	9	7	8	9	9	10	9	7	11	12	11	10	13	11	10	11	10	9	11	11	13	12	12	13	11	10	13	13	13	12	14	11	12	14	14	14	11	12	15	14	14	14	14	15	13	14	15	14	14	15	14	17	19	15	16	13	17	17	17	18	18	17	19	18	17	17	19	19	17	17	18	20	19	18	21	22	21	18	21	22	21	19	21	18	20	22	22	20	20	24	22	27	25	0	8	4	1	4	4	8	1	5	8	8	6	5	7	12	12	5	10	1	7	17	11	14	13	17	25	18	2	19	19	9	17	24	13	14	18	27	13	18	24	40	29	32	13	24	17	39	30	40	21	18	38	0	39	19	41	22	18	36	2	45	7	76	34	2	15	54	53	36	55	58	37	70	58	29	29	54	43	34	66	64	59	40	64	51	54	42	76	71	64	55	90	86	75	73	102	90	90	105	97	93	60	82	77	67	98	76	33	77	96	64	104	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	4	1	1	2	1	2	1	1	1	2	2	2	3	1	2	3	2	1	1	3	2	2	1	1	1	4	1	1	1	1	1	2	3	1	1	2	3	1	2	2	1	6	2	4	1	2	3	4	1	1	2	1	1	5	2	1	2	1	2	2	2	1	2	1	4	1	1	1	6	2	1	1	2	1	1	1	2	2	2	1	1	1	1	2	2	1	3	2	3	3	1	1	3	4	2
49500	-684.850282661924325	-691.705770612883725	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577800114499887	1	3	4	2	3	4	3	2	5	5	6	6	6	6	7	8	6	7	9	7	10	9	9	8	10	9	9	9	10	13	10	10	14	10	11	10	10	10	11	12	12	12	12	12	12	10	13	12	12	12	14	12	12	13	14	12	12	13	14	15	15	14	14	15	13	13	16	15	15	16	15	16	20	16	14	15	17	17	16	16	17	17	19	18	17	17	18	18	17	20	17	21	20	19	20	22	20	19	20	22	21	20	22	20	21	23	20	20	21	24	24	26	25	0	1	5	1	4	8	4	1	5	5	5	6	6	7	9	17	7	17	10	8	2	8	3	13	22	18	18	13	7	41	15	18	45	24	24	18	26	13	27	21	16	38	19	28	46	24	18	32	37	24	37	38	0	39	41	25	15	35	39	51	23	66	22	44	6	38	36	53	54	30	47	51	98	54	22	49	51	21	62	45	40	61	45	64	72	32	23	76	11	64	76	64	39	22	87	89	98	81	67	90	77	69	93	32	67	81	62	79	89	62	90	109	98	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	3	2	3	1	1	1	1	1	3	1	1	2	1	1	2	2	1	2	1	1	2	1	2	2	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	2	4	1	3	1	1	2	1	1	1	2	3	1	2	4	2	3	2	1	2	1	1	3	4	1	3	3	1	2	6	5	1	4	1	1	1	1	2	2	1	2	2	3	3	2	2	4	2	3	2
50000	-638.626690624202524	-645.482178575161925	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597253093575561	1	4	2	2	4	4	3	4	5	4	6	6	6	6	6	10	7	6	8	8	9	9	8	8	9	9	8	8	10	11	11	10	14	9	8	9	10	10	11	10	14	13	11	13	10	11	12	13	12	12	12	12	12	14	14	13	14	14	14	12	14	14	15	13	13	15	15	16	16	16	15	16	19	13	16	15	17	15	15	16	17	15	18	18	17	18	20	17	16	19	19	21	21	20	20	22	20	20	20	22	20	18	21	19	21	23	22	22	22	25	24	26	25	0	7	1	1	3	1	4	3	5	4	8	6	5	2	2	35	15	5	8	18	19	23	2	13	5	18	18	13	15	32	19	21	50	24	12	20	26	24	27	21	56	30	4	46	24	28	43	32	29	34	37	38	0	39	56	30	32	20	36	27	65	51	29	46	30	50	51	53	37	55	40	60	33	37	43	64	39	65	62	33	46	58	45	81	82	61	63	67	60	81	86	46	101	32	64	67	81	64	58	81	104	56	85	72	39	97	87	98	93	93	92	99	97	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	1	1	1	2	1	3	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	5	1	1	2	1	2	1	1	1	1	1	2	1	1	2	3	2	2	1	1	3	1	1	1	2	1	2	1	2	2	2	1	2	1	4	1	1	1	3	1	4	1	1	1	3	1	2	1	1	5	1	4	3	2	1	2	2	3	1	2	2	2	7	1	1	1	1	3	1	2	3
50500	-703.538734066331244	-710.394222017290645	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555628578226431	-1	2	3	1	4	5	3	2	5	4	5	6	7	5	6	9	7	6	9	8	9	9	9	8	9	9	10	9	9	11	10	9	14	10	9	10	9	10	12	12	14	11	11	13	10	12	12	13	12	12	13	10	12	14	13	14	13	14	15	14	15	14	13	15	14	14	16	15	16	14	16	17	18	14	15	15	16	17	16	17	16	18	18	18	17	17	20	18	17	18	16	21	19	19	18	20	22	19	20	22	21	20	21	20	20	22	22	21	22	23	23	27	24	0	1	1	1	2	3	2	1	3	4	8	6	6	1	5	6	7	10	15	18	20	14	7	15	17	18	15	13	2	5	5	7	46	24	5	5	20	24	37	34	55	23	29	49	13	28	27	30	34	38	39	14	0	39	40	55	4	47	39	51	44	48	5	44	48	50	36	53	39	40	60	54	63	36	19	56	26	43	33	46	64	70	79	64	63	62	73	74	47	45	40	79	60	75	24	47	86	64	42	95	51	94	105	69	67	90	88	79	95	105	100	101	97	1	2	2	1	1	1	1	1	1	2	1	1	1	3	1	2	2	1	2	1	1	2	3	1	1	2	2	1	4	4	3	3	1	1	2	3	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	6	2	2	1	1	1	4	1	1	1	3	2	2	1	1	2	3	2	2	1	3	3	1	2	1	1	1	2	2	1	1	2	2	5	2	2	2	2	5	4	2	2	3	2	4	1	1	2	2	3	1	2	2	2	1	5	1
51000	-722.191690941533807	-729.047178892493207	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564419590331124	-1	4	1	3	5	4	4	3	5	5	6	5	7	6	6	10	7	7	9	5	9	8	9	9	9	10	9	8	11	11	9	9	12	11	10	9	10	10	9	11	14	12	9	13	11	12	12	11	13	10	12	12	11	14	13	13	13	12	13	15	15	15	15	15	13	14	14	13	14	15	14	16	19	14	15	15	15	16	16	16	17	17	19	18	17	17	18	16	17	20	18	19	18	19	19	20	21	18	21	22	22	20	21	20	22	21	22	22	23	25	24	24	23	0	4	1	3	8	4	8	1	2	8	4	6	6	7	9	21	9	5	12	1	7	14	22	15	18	39	18	20	5	5	5	13	4	25	23	18	18	20	18	21	55	32	9	21	25	13	32	4	45	28	39	50	0	58	48	48	43	27	26	71	67	34	29	44	48	33	51	53	37	41	58	37	31	58	29	74	67	45	54	45	64	55	49	64	79	42	75	49	15	92	60	81	82	87	60	26	98	64	59	92	37	91	93	93	93	90	103	98	99	112	100	101	97	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	4	2	1	1	1	1	1	2	2	3	3	2	1	3	1	1	1	1	2	1	1	1	2	2	4	2	3	1	4	1	1	1	1	1	2	1	1	3	2	1	1	1	2	2	2	1	1	1	1	2	1	1	3	4	1	1	1	1	2	1	2	1	2	4	2	1	2	2	1	5	1	1	1	1	1	2	6	1	2	3	2	7	1	2	1	3	1	1	2	1	1	1	1	1
51500	-699.450401975449040	-706.305889926408440	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644581550606477	0	3	2	2	4	4	3	3	6	5	5	6	6	7	5	11	8	6	8	7	9	9	9	9	8	9	10	9	10	9	11	9	14	10	11	10	10	11	10	11	12	12	11	14	12	11	12	11	12	12	12	12	12	14	13	13	14	12	13	12	15	15	13	15	12	15	15	14	16	14	15	16	20	13	14	16	15	16	16	17	17	17	16	18	18	19	19	18	15	20	18	20	19	19	20	22	22	18	21	22	22	18	21	21	20	22	22	22	23	23	23	25	24	0	3	1	1	2	8	3	1	15	3	8	15	4	7	1	32	13	2	9	7	25	17	11	5	15	18	18	13	23	15	9	6	46	24	32	18	26	24	11	30	30	48	9	45	34	28	27	30	20	34	37	19	0	47	30	6	43	10	36	32	44	44	22	44	30	52	51	53	74	56	37	51	87	23	25	33	25	75	49	83	64	55	33	83	27	84	21	78	51	98	78	81	72	63	91	95	64	64	93	90	93	78	93	105	58	88	88	66	101	99	97	109	97	1	1	2	2	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	3	1	1	1	2	2	1	2	2	2	2	1	1	2	1	1	3	1	1	1	4	1	2	1	2	1	2	2	1	3	1	1	2	3	2	4	2	1	1	1	2	1	2	2	1	2	2	1	4	3	1	3	4	1	2	1	1	1	1	2	1	1	3	1	4	1	2	1	1	1	1	3	1	1	2	2	1	2	2	1	1	1	2	2	2	4	1	1	1	1	1
52000	-690.274574694581133	-697.130062645540534	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561096209320180	1	3	4	2	3	4	4	2	5	4	5	5	6	5	6	11	7	7	9	7	7	9	9	8	9	10	8	8	10	12	10	8	13	9	10	10	9	10	12	10	13	11	11	13	11	11	12	11	13	12	12	11	12	14	13	14	14	14	13	14	14	14	13	15	13	13	15	15	15	15	15	16	18	16	15	15	14	16	16	18	17	17	18	17	17	17	20	19	17	20	18	21	19	19	20	21	22	19	22	22	21	20	20	20	21	21	21	22	22	24	22	27	24	0	1	1	1	1	4	4	1	4	2	5	2	6	4	1	6	3	10	27	9	7	14	7	15	20	19	2	5	7	40	11	20	46	4	19	18	5	13	35	6	48	29	11	13	13	34	18	40	52	38	35	38	0	18	48	30	43	47	17	51	45	18	22	49	48	13	26	53	51	53	60	37	89	17	62	66	51	37	57	82	64	30	38	64	74	58	75	73	54	98	48	98	51	75	80	69	90	81	101	92	88	93	59	71	72	81	84	90	82	44	66	109	98	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	1	1	2	3	2	1	1	2	2	3	2	3	1	2	3	1	1	3	3	1	3	2	1	4	3	2	1	1	1	1	2	1	1	1	2	1	2	1	1	3	1	1	3	2	1	1	4	2	2	1	2	1	3	1	5	1	1	1	2	1	1	1	4	2	1	1	1	3	1	1	1	3	1	4	2	1	3	1	1	1	1	1	1	2	3	2	2	2	1	3	5	5	3	3
52500	-743.619196145437741	-750.474684096397141	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537068540800007	1	4	3	2	3	3	4	2	5	5	4	6	7	6	5	10	6	7	8	7	8	9	9	8	9	8	9	10	11	13	11	10	13	11	10	10	10	10	10	9	13	12	11	14	11	11	12	12	12	13	14	13	11	14	12	11	13	14	14	15	15	14	14	16	14	11	14	13	13	16	16	16	19	14	16	15	14	15	17	18	17	17	17	18	17	18	18	17	17	19	17	19	20	18	18	21	22	16	21	23	21	20	22	19	21	23	21	21	22	25	24	26	25	0	3	1	1	1	4	8	1	3	11	8	11	17	7	5	15	2	10	13	3	17	17	14	17	24	18	18	25	40	55	2	23	46	24	18	18	26	19	20	14	56	29	40	45	25	38	35	16	16	24	27	38	0	47	2	40	43	47	26	37	74	34	23	50	48	13	37	15	35	49	67	51	71	37	29	34	37	52	49	83	44	52	45	98	77	57	75	54	77	50	76	81	85	29	71	74	90	44	93	90	95	80	67	60	40	97	92	86	42	85	19	105	81	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	1	2	1	1	1	1	2	2	1	1	1	1	3	2	2	1	1	3	1	1	1	2	2	1	3	3	2	1	2	3	2	2	2	1	2	1	2	2	2	2	2	3	1	1	2	3	2	3	3	1	1	2	4	1	1	2	2	1	3	1	1	1	3	2	1	3	2	6	1	1	1	5	4	8	2	5
53000	-699.886583290229623	-706.742071241189024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545212011279737	0	3	4	3	4	5	4	3	5	5	5	5	7	7	7	11	7	7	7	8	9	9	7	10	9	9	8	9	11	13	10	9	14	8	9	10	11	11	11	12	14	13	12	13	12	11	12	11	13	13	14	13	13	14	14	12	13	13	14	15	14	15	14	15	14	12	15	15	15	14	16	16	19	16	15	16	15	15	15	16	18	18	18	17	17	18	20	19	18	17	18	20	20	19	20	22	21	18	21	23	22	20	22	19	21	22	21	20	22	24	23	25	26	0	1	4	1	8	5	4	1	5	8	4	4	5	7	11	5	3	2	6	10	14	23	3	34	18	18	15	13	22	39	3	14	45	5	6	25	18	13	10	22	56	38	31	45	46	21	39	2	48	35	25	38	0	17	56	20	5	47	26	48	45	44	4	45	56	24	39	53	54	56	51	67	79	61	23	49	51	24	57	50	64	71	45	64	39	62	63	98	51	64	71	81	85	16	98	39	90	90	51	44	105	55	93	39	59	64	104	81	51	96	81	109	100	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	4	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	2	2	4	1	1	1	1	1	1	1	1	4	1	2	2	1	1	4	1	2	3	1	2	2	1	1	4	1	1	1	3	2	1	1	1	1	2	2	3	2	1	2	1	2	2	1	2	1	3	2	3	1	2	1	1	1	2	4	1	5	2	1	2	5	1	3	1	4	3	4	1	1	3	1	4	1	2
53500	-632.541275990483882	-639.396763941443282	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711845700497278	-1	1	4	2	4	5	3	3	6	4	6	6	7	6	6	9	8	7	9	7	9	8	8	9	9	9	10	9	10	11	11	9	13	8	10	11	11	9	11	12	12	12	11	14	11	11	12	12	12	12	14	11	11	14	13	13	13	13	13	13	13	14	14	15	13	13	15	15	16	15	15	14	19	16	16	16	16	16	16	17	18	16	18	17	17	18	20	19	17	17	18	19	20	20	18	23	21	19	20	22	18	21	22	20	21	20	21	21	22	24	23	26	23	0	1	7	2	4	5	4	1	5	4	5	5	6	7	5	5	20	10	15	12	13	7	14	34	15	18	18	13	23	20	32	22	46	6	38	26	10	13	25	30	25	16	35	46	13	24	27	30	26	52	26	38	0	39	41	30	43	49	37	39	17	65	23	44	41	35	37	53	54	41	25	49	90	54	32	54	54	42	64	33	90	57	76	64	37	79	75	90	67	45	77	90	101	75	84	58	92	90	51	106	82	93	51	101	71	64	77	73	101	98	100	109	88	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	3	2	1	1	2	2	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	2	1	2	3	1	1	1	2	1	1	2	1	3	1	1	1	1	3	1	2	1	1	2	1	1	1	2	1	4	1	1	3	1	1	1	3	2	3	2	2	1	2	3	1	1	3
54000	-637.252006388831091	-644.107494339790492	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646445158564441	0	2	4	2	4	5	4	3	6	5	6	6	6	6	7	11	8	7	7	7	9	9	8	9	10	10	10	10	10	11	10	9	14	9	11	10	9	10	12	11	13	11	12	13	11	10	11	12	13	12	12	9	12	13	12	10	12	13	15	14	14	11	15	16	13	14	14	14	15	16	16	16	19	14	14	16	16	16	16	16	17	17	18	18	17	17	19	18	17	18	17	19	20	18	19	21	21	19	21	22	21	19	22	20	22	23	22	21	22	24	24	23	24	0	1	4	1	8	8	4	4	4	8	2	5	6	7	12	32	5	10	7	3	23	14	7	13	32	18	18	6	23	6	4	14	50	15	18	18	18	52	26	37	30	17	31	24	46	24	18	56	35	13	26	13	0	39	30	6	9	62	67	51	65	37	40	44	30	38	37	53	54	41	60	27	39	35	29	58	60	51	58	45	44	63	45	64	51	72	94	77	77	81	77	81	26	75	89	91	90	90	77	98	91	58	104	67	101	108	92	98	93	105	82	104	97	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	2	1	1	2	2	2	1	2	2	2	1	2	2	1	2	1	1	2	1	1	1	1	1	2	1	3	1	1	2	1	1	4	2	2	1	1	1	2	3	1	1	1	1	1	3	2	1	1	3	1	2	2	1	3	4	2	2	1	1	2	2	3	2	2	4	1	3	1	1	1	1	1	1	1	4	2	1	2	2	1	2	1	2	2	1	3	1	1	2	1	1	1	4	2	1
54500	-631.927301948888385	-638.782789899847785	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679650893051650	0	1	3	2	4	4	4	2	6	3	4	5	5	6	7	10	7	7	8	7	10	10	9	8	9	9	10	10	10	13	10	10	14	9	11	11	10	11	11	12	14	12	11	13	12	11	12	11	12	12	12	12	10	14	13	12	13	13	13	14	13	15	13	14	14	11	15	15	15	15	15	16	19	14	14	16	16	16	15	16	17	16	18	18	18	16	19	19	17	18	17	18	21	19	20	21	22	19	22	22	19	19	22	19	21	22	20	21	22	24	24	25	24	0	1	1	1	8	4	4	1	5	4	4	5	5	7	7	11	13	10	5	4	14	20	7	13	13	10	18	34	14	19	9	20	46	13	26	26	17	13	26	16	48	43	16	21	46	6	27	19	28	32	37	21	0	27	5	48	43	47	18	51	27	59	29	44	56	20	51	55	74	30	61	51	89	27	29	68	51	64	63	45	64	55	33	64	89	69	75	78	86	81	86	78	104	63	85	54	98	90	101	98	26	84	62	72	101	107	92	107	101	99	100	101	98	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	2	1	2	1	1	2	2	1	2	2	1	1	2	2	1	1	1	4	1	1	3	1	1	1	1	3	1	1	1	1	1	1	1	1	5	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	3	1	3	1	1	1	2	4	1	4	2	1	1	1	1	1	1	2	2	2
55000	-711.324178735592909	-718.179666686552309	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554423463109113	0	2	1	2	3	3	4	3	5	4	4	5	6	5	6	9	7	6	8	7	8	9	8	10	9	10	10	8	9	10	11	8	13	10	10	10	10	11	12	11	14	10	10	14	10	11	10	12	12	12	13	12	10	14	14	13	13	12	14	15	15	13	13	15	14	15	15	14	13	15	12	17	19	14	15	15	16	15	16	17	17	18	18	18	18	19	18	17	17	19	19	20	18	19	19	21	21	20	21	23	21	20	21	19	22	22	21	21	22	24	24	26	26	0	1	1	1	1	2	4	4	5	1	8	6	6	7	11	6	14	2	2	2	13	15	14	13	13	10	18	13	19	12	43	13	46	28	18	20	10	13	10	25	48	20	20	34	32	45	4	30	25	21	39	25	0	18	15	20	31	27	35	71	52	48	29	33	30	49	37	53	36	62	26	6	74	39	22	19	51	40	57	45	64	79	38	81	54	64	20	36	26	81	76	64	67	5	80	26	98	90	104	44	85	93	93	89	104	92	94	90	104	81	42	109	100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	4	3	1	3	2	1	1	3	2	1	1	4	1	1	1	1	2	2	4	3	3	1	1	1	2	2	1	1	3	1	1	2	1	1	1	4	3	5	1	1	2	1	2	1	3	2	2	2	2	2	2	1	1	7	3	1	3	3	1	2	2	4	1	1	3	1	2	3	6	2	2	1	2	3	1	7	2	4	1	1	1	5	2	1	2	1	2	1	1	1	2	4	4	1	2
55500	-664.123784389081038	-670.979272340040438	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731774191500918	0	3	2	3	5	4	3	3	5	4	5	5	6	7	5	8	7	7	8	7	10	9	8	8	9	9	9	9	10	12	11	10	13	10	9	10	11	10	11	12	13	13	12	14	11	12	12	11	13	12	14	12	13	15	14	13	12	12	15	13	15	14	14	16	14	14	15	15	13	15	15	17	18	13	16	15	15	15	16	16	18	18	18	18	18	18	18	18	17	20	18	20	20	18	18	22	22	19	21	22	22	20	22	20	20	23	22	21	23	24	23	26	25	0	1	1	1	4	4	1	3	4	2	8	6	15	15	4	6	9	4	13	9	25	14	7	13	17	20	18	13	7	32	15	24	50	13	18	20	26	24	18	22	30	24	15	28	34	45	26	35	31	13	37	19	0	69	25	48	20	27	74	37	19	21	29	44	43	52	69	30	37	56	60	78	44	58	29	50	51	69	37	46	64	64	44	44	51	28	14	76	77	98	46	81	85	75	31	104	90	64	104	90	85	53	105	20	78	107	104	98	104	96	100	101	90	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	3	1	3	1	1	2	2	1	2	1	2	2	1	2	5	3	1	1	2	1	1	4	1	1	1	1	2	1	3	1	1	1	4	3	2	1	2	1	1	1	1	1	1	1	2	1	3	2	1	1	2	2	1	1	2	1	2	4	4	1	1	1	2	1	1	1	2	1	1	1	1	1	2	3	1	5	2	1	1	1	2	1	1	2	2
56000	-603.685487345068623	-610.540975296028023	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713919816622535	0	4	4	3	2	4	4	2	5	4	5	5	6	6	5	10	7	7	9	6	9	8	9	8	8	9	8	9	10	13	10	8	14	10	10	11	10	11	12	11	11	12	12	13	11	12	11	10	11	12	13	12	13	14	13	14	13	14	14	14	15	14	13	16	13	14	15	15	16	15	16	16	20	15	16	13	15	16	17	17	17	18	17	19	17	16	19	18	18	18	18	21	21	18	19	21	21	19	21	21	20	20	21	19	21	22	20	22	23	23	22	26	25	0	5	1	5	1	4	5	1	2	5	2	4	2	2	5	12	8	20	22	2	20	11	5	15	18	18	20	13	32	41	15	14	46	24	19	32	26	34	18	20	21	47	35	50	20	34	26	17	21	34	37	13	0	36	41	65	40	39	39	49	39	65	29	44	4	50	54	53	54	65	60	60	45	47	49	40	76	74	75	46	64	83	33	45	77	52	94	83	51	81	42	81	101	40	61	54	90	90	101	81	104	84	72	77	101	73	87	98	93	85	100	101	81	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	2	1	1	1	1	4	1	2	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	2	1	5	1	1	1	1	1	1	1	5	1	2	1	1	1	1	3	1	1	2	3	1	2	1	1	3	1	2	2	1	3	2	3	2	1	1	2	1	1	3	3	1	1	1	1	1	2	1	2	3
