step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99
24500	-946.416961970169950	-944.418847978560962	-1.998113991608932	0.000158718945980	0.000022052538776	0.138940809112458	0.576914121422413	-3	9	2	6	8	11	13	14	14	12	20	27	35	36	39	40	38	38	47	46	45	45	40	45	49	43	41	44	49	49	47	51	43	51	54	55	45	50	44	49	51	50	50	44	60	51	48	50	55	54	54	52	66	49	69	57	63	62	56	58	60	56	60	59	59	63	65	57	65	60	54	62	67	67	67	60	72	68	63	68	73	77	73	81	71	83	79	74	68	86	82	87	87	89	87	97	92	98	98	0	4	1	3	1	3	4	4	4	1	8	11	11	8	11	11	12	0	17	33	17	33	14	11	44	12	18	17	20	15	16	33	13	23	26	29	13	28	17	26	39	22	0	13	17	33	14	16	42	42	47	31	46	28	60	43	68	43	25	16	50	32	28	11	28	32	61	43	34	22	11	51	62	50	68	23	78	71	60	61	60	50	89	89	60	78	76	34	67	78	62	77	77	78	77	87	0	14	93	1	1	1	1	1	2	1	1	1	3	2	1	3	3	4	3	2	1	2	1	2	1	1	5	1	3	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	3	2	1	2	1	1	1	1	4	1	2	2	1	3	2	4	1	1	3	6	1	2	2	1	2	2	7	1	2	3	2	4	1	3	1	1	3	3	1	2	2	4	4	6	1	2	3	3	1	3	3	2	1	7	2
25000	-903.772888152039059	-901.641222753689249	-2.131665398349754	0.000212695700312	0.000025669772931	0.120687784912720	0.591000955394158	-2	7	5	5	10	8	13	13	8	12	21	30	39	26	39	41	39	35	47	42	51	41	33	44	46	47	42	48	44	51	46	47	47	55	53	54	51	50	50	54	52	51	54	57	56	54	51	52	56	59	46	56	70	58	69	60	61	65	55	60	59	61	58	61	61	61	64	60	68	60	66	66	66	67	64	58	69	67	74	69	68	76	75	77	71	84	74	76	77	79	80	89	87	88	93	98	97	94	98	0	4	1	1	4	3	5	4	1	5	5	5	12	11	5	14	23	0	13	17	31	13	12	17	20	17	18	20	17	16	16	22	22	20	24	12	33	19	20	20	33	32	0	33	48	33	19	15	20	46	17	21	60	48	42	43	43	43	25	45	33	40	36	47	36	63	61	43	33	45	32	64	32	59	43	42	16	19	53	74	76	61	34	80	76	69	85	81	80	46	87	87	87	86	86	86	0	58	92	1	1	2	1	1	1	1	2	1	1	2	3	1	1	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	2	4	1	1	2	3	1	1	1	1	1	2	2	2	2	1	1	2	2	1	3	2	1	2	2	1	1	1	1	2	2	1	1	2	4	1	3	1	3	2	2	2	4	4	1	1	2	1	4	1	3	2	1	1	1	3	1	2	2	1	2	2	1	4	1
25500	-898.186312976988802	-895.894731567240115	-2.291581409748717	0.000181542801529	0.000018793895004	0.103523217917136	0.570050599252114	-2	1	8	5	6	13	12	12	9	18	24	32	36	37	35	39	38	40	43	47	50	42	45	39	42	46	44	47	49	48	46	49	53	54	50	56	50	50	52	48	50	52	47	56	54	55	50	52	53	61	56	56	68	61	67	52	60	64	55	58	59	61	56	61	66	66	64	55	70	60	63	62	62	63	70	63	68	71	74	72	73	70	69	77	70	83	79	81	79	85	82	84	87	92	96	95	92	96	98	0	1	4	1	4	3	4	5	5	5	4	11	15	10	12	12	13	0	12	12	31	12	12	10	17	22	18	23	22	19	22	23	16	32	17	29	17	19	20	12	26	17	0	25	26	22	22	19	20	13	47	31	33	39	33	43	43	56	37	42	32	34	22	33	26	16	23	43	63	42	60	33	42	42	57	17	50	66	60	65	23	60	66	76	32	69	65	81	83	87	46	87	78	92	92	92	0	58	95	1	1	1	1	1	1	1	1	1	2	3	1	1	4	1	1	1	1	2	1	2	2	2	4	1	1	1	1	2	1	1	1	2	1	3	1	2	1	1	2	1	1	1	2	2	2	1	1	1	3	2	2	1	2	2	2	2	3	1	1	3	1	2	2	2	5	2	2	3	1	1	1	2	2	1	4	1	2	2	2	3	4	1	2	3	2	1	1	2	1	3	1	2	2	2	2	1	6	1
26000	-929.933361776305901	-927.798250691826411	-2.135111084479486	0.000174244384960	0.000020956428422	0.120270322782814	0.537056557515528	0	8	7	6	3	12	12	11	13	18	21	29	27	36	40	43	40	41	46	39	49	36	43	47	48	49	47	38	46	50	44	44	48	53	52	57	50	51	52	50	53	50	48	56	56	50	56	52	57	56	53	54	67	58	61	59	62	66	55	62	60	58	55	59	59	64	62	61	69	66	64	65	67	63	64	65	72	70	72	68	70	75	77	81	74	79	78	78	79	84	87	81	88	85	97	92	91	97	96	0	5	1	1	1	3	5	5	3	5	5	8	5	7	14	15	22	0	13	22	19	11	15	12	31	16	18	13	20	15	15	14	22	32	24	39	16	22	20	17	40	11	0	39	14	12	35	19	42	39	24	33	65	42	61	43	43	56	39	32	14	32	46	51	34	32	33	43	60	34	11	64	46	63	68	31	70	13	46	50	45	60	80	83	73	77	60	85	78	86	78	77	92	39	91	86	0	58	93	1	1	1	1	1	1	2	2	1	2	3	1	2	5	1	1	1	1	3	1	1	2	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	2	2	1	1	3	1	1	3	2	1	1	2	1	2	1	2	1	1	2	2	2	1	3	3	2	1	1	1	2	1	2	1	3	5	1	2	1	1	3	1	5	2	2	2	2	3	1	1	2	4	1	1	1	3	1	2	6	2	2	1	7	2
26500	-958.088485902086518	-956.166451584982042	-1.922034317104508	0.000237526831191	0.000035998803167	0.151556786180991	0.558142328952078	-3	4	8	6	11	13	15	14	13	16	27	30	39	29	40	35	44	38	47	45	50	45	46	43	45	48	43	44	49	47	39	49	53	50	49	56	49	40	52	55	41	49	54	56	51	39	55	55	50	60	54	47	64	59	71	57	62	64	58	62	60	58	59	62	64	63	66	58	64	58	62	66	53	70	69	61	68	65	60	72	71	77	71	78	75	79	68	83	82	82	84	86	91	91	95	98	92	97	94	0	1	1	1	3	5	2	1	5	5	7	3	11	7	12	5	38	0	38	31	17	13	17	12	38	28	18	41	13	41	16	22	42	22	15	29	19	12	20	39	8	22	0	33	12	11	35	17	26	22	16	15	29	26	39	43	56	43	39	63	11	73	32	51	39	70	79	43	17	40	79	47	17	60	68	41	79	50	22	76	66	54	54	71	53	69	62	79	74	78	62	91	80	73	91	92	0	94	86	1	1	1	2	1	1	2	3	1	1	3	2	1	3	2	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	2	1	1	2	1	2	2	1	3	3	2	1	1	2	1	1	6	1	2	3	1	1	2	1	3	1	1	2	1	1	2	2	1	1	2	2	2	1	1	3	2	3	2	2	2	2	4	1	2	6	1	2	1	2	1
27000	-914.216583990762956	-912.092287315539238	-2.124296675223687	0.000151810203252	0.000018458387580	0.121588583540981	0.531798995383308	1	6	3	10	7	6	12	11	12	16	20	30	38	36	35	43	42	32	47	40	53	44	39	45	46	45	47	48	43	51	47	47	50	47	54	52	44	43	49	53	54	49	54	42	56	52	56	51	49	58	49	58	67	52	72	58	66	64	60	61	60	60	60	59	65	61	68	59	64	60	67	64	62	65	63	64	73	69	68	72	74	75	74	78	71	82	77	84	82	88	84	88	92	94	98	95	91	92	100	0	1	1	1	3	3	1	5	5	5	4	5	4	5	12	23	23	0	37	11	19	17	15	15	44	23	18	26	13	37	12	29	22	22	24	29	23	12	38	28	49	22	0	15	26	17	51	14	38	34	24	36	69	28	48	43	43	43	25	13	32	31	31	51	63	13	61	43	62	32	74	35	49	34	68	62	66	73	70	74	70	61	74	80	70	78	33	87	83	66	73	87	78	92	94	86	0	57	95	1	1	1	2	1	1	3	1	1	1	1	4	4	4	2	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	3	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	3	1	2	1	1	1	1	4	1	3	2	3	4	2	2	2	1	1	4	2	1	1	1	1	2	2	2	1	1	4	2	1	1	2	3	1	2	2	4	4	1	1	3	2	2	2	1	1	2	1	4	1
27500	-933.432751314193752	-931.270579385444648	-2.162171928749154	0.000224488885429	0.000026281463264	0.117072447548054	0.496563210598693	-2	5	1	8	9	8	9	13	14	19	20	31	40	39	40	31	39	38	46	46	50	46	39	46	44	44	47	46	47	50	46	49	45	50	50	56	53	36	55	51	56	43	49	53	56	51	53	54	55	59	56	51	66	60	61	59	62	61	56	57	58	62	59	60	57	63	66	62	65	59	64	61	63	65	65	63	71	68	75	72	72	73	77	80	75	77	77	77	77	88	81	81	90	91	98	95	95	96	98	0	1	1	3	1	3	2	4	5	8	8	5	38	7	5	11	38	0	38	17	31	16	16	26	13	13	18	42	42	42	16	33	17	20	24	29	19	16	25	28	26	16	0	20	42	33	35	19	17	32	47	15	12	41	17	43	43	43	25	42	26	46	41	35	26	28	63	43	32	32	13	47	61	60	43	60	66	60	66	22	55	63	71	77	33	78	69	76	62	87	78	22	91	87	69	94	0	18	87	1	1	1	1	2	1	1	1	2	1	1	4	1	7	5	2	1	1	1	1	1	3	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	2	1	1	3	1	1	2	2	2	1	2	4	1	4	2	2	2	1	3	4	2	1	2	2	2	1	2	3	2	3	1	1	2	2	1	2	1	2	3	2	3	2	2	3	2	2	1	2	1	2	4	2	3	3	1	1	8	4
28000	-837.472664264584751	-835.352917687753802	-2.119746576830941	0.000150985098602	0.000018442884248	0.122150360655096	0.618903475984459	-1	6	6	5	6	7	10	13	13	15	26	30	36	33	41	43	38	40	43	45	44	43	40	46	43	44	46	43	46	52	49	51	45	54	51	48	48	48	48	47	53	48	53	56	52	51	55	52	53	60	56	51	66	54	59	60	61	65	53	60	57	60	54	60	60	63	63	58	63	63	63	64	66	61	68	66	60	70	73	71	71	69	74	79	71	83	77	84	82	87	88	87	91	93	93	96	97	99	98	0	1	1	1	1	4	4	5	5	7	8	11	12	12	13	12	14	0	13	17	17	12	13	7	13	15	18	13	12	37	21	42	28	32	20	15	19	19	16	33	40	33	0	25	20	16	35	17	39	33	35	21	70	39	16	43	43	43	15	63	16	46	42	35	46	16	63	43	32	44	61	64	62	46	57	69	46	33	76	60	76	67	80	80	76	73	74	85	83	87	87	73	90	93	86	93	0	58	94	1	2	1	1	1	1	1	1	1	1	3	1	2	1	2	2	1	1	1	2	1	2	1	5	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	3	2	1	1	1	1	2	1	2	1	1	3	1	1	2	2	2	2	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	2	2	2	1	1	1	2	1	3	2	2	2	2	2	3	1	1	1	1	1	6	1
28500	-871.819749966150084	-869.752622524728736	-2.067127441421345	0.000179900753935	0.000023202257677	0.128972542744765	0.610590939040272	0	8	7	4	6	7	13	12	10	19	26	31	39	34	37	40	43	38	39	40	52	37	45	41	46	49	42	45	46	46	45	48	48	53	49	52	53	47	53	43	49	51	54	56	57	50	55	52	53	54	53	52	69	61	67	60	59	66	61	56	60	56	61	62	58	62	62	57	69	68	63	66	61	66	60	66	71	73	73	71	72	79	76	75	74	78	76	81	77	87	84	88	92	88	96	94	90	93	98	0	4	4	1	4	1	5	5	5	7	8	10	10	8	11	22	22	0	12	14	40	12	15	8	15	20	18	17	40	15	12	40	22	32	23	29	23	15	20	12	28	32	0	25	26	15	51	26	33	25	35	25	66	26	15	68	43	43	13	42	26	33	60	47	32	65	61	43	17	73	33	47	26	67	68	65	73	73	33	42	76	79	79	67	53	78	77	81	80	46	87	87	87	62	93	77	0	58	95	1	2	1	1	1	1	1	1	1	2	2	2	5	6	2	1	1	1	2	1	1	1	1	3	2	2	1	1	1	2	2	1	2	1	1	1	1	2	2	2	1	1	1	2	2	2	1	1	1	3	1	1	2	2	3	1	1	2	4	1	1	2	1	2	2	1	1	1	3	1	1	1	2	1	1	2	2	2	4	2	1	1	1	3	2	1	1	1	1	5	1	2	3	3	1	4	1	3	1
29000	-896.718613455261902	-894.213332154568775	-2.505281300693077	0.000210596650318	0.000018107142348	0.085980201114630	0.590605657905090	0	3	4	10	7	10	15	14	14	19	26	29	39	32	35	40	40	40	47	41	49	44	43	43	49	45	46	41	45	49	46	48	50	51	48	52	48	49	56	50	56	50	47	57	59	45	52	56	56	60	54	53	67	56	60	54	60	65	59	61	55	59	60	58	58	60	65	59	65	69	66	66	65	67	62	65	71	70	69	65	68	67	78	78	75	81	68	83	82	78	83	87	94	90	92	96	88	98	95	0	1	1	1	1	3	4	4	5	7	4	11	12	7	12	12	15	0	23	11	22	16	20	20	29	13	18	12	14	17	13	22	22	23	24	13	20	19	15	15	42	22	0	42	26	17	35	20	17	13	20	22	32	34	16	43	56	56	34	49	29	16	61	47	52	42	61	43	49	50	50	51	55	62	68	36	66	73	76	63	34	60	53	80	79	81	46	85	83	73	78	50	78	91	76	87	0	58	95	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	2	1	1	2	1	1	2	1	2	3	3	3	1	2	4	1	4	1	1	3	2	1	1	4	2	1	1	2	2	2	2	1	1	3	2	2	1	2	2	2	1	1	3	1	1	3	2	1	3	2	1	2	2	4	2	1	3	4	1	4	1
29500	-921.137734946137357	-918.767580575637908	-2.370154370499410	0.000226936337349	0.000021893326687	0.096473429258522	0.466817634831208	-3	4	8	1	12	12	9	6	10	15	24	30	38	34	37	45	42	37	47	45	52	46	41	34	48	44	46	48	50	47	48	48	46	54	50	48	45	50	52	51	51	43	53	53	57	51	54	55	54	58	55	51	68	61	71	58	64	67	57	64	60	61	62	60	57	61	65	64	70	64	59	63	61	66	67	66	73	70	71	74	67	77	76	79	75	83	80	77	73	86	81	90	91	93	97	95	95	81	96	0	4	1	1	4	4	4	4	8	7	8	10	10	10	6	11	24	0	16	23	37	26	13	5	22	23	18	22	36	42	15	22	17	17	37	16	12	19	20	28	28	11	0	25	31	17	16	13	37	46	47	37	22	19	66	43	43	43	44	71	33	65	65	13	31	16	66	43	32	37	46	51	45	70	57	54	73	37	34	78	45	74	89	66	16	84	70	69	74	62	73	62	73	90	78	87	0	58	87	1	1	3	1	2	2	1	1	1	2	3	4	4	2	4	2	1	1	1	1	2	1	1	3	1	1	2	1	1	1	3	1	1	2	1	1	2	1	2	1	1	4	1	2	2	2	1	1	2	1	1	1	4	2	2	1	2	3	1	1	2	1	1	4	2	2	1	2	2	3	1	2	1	1	1	1	3	5	3	1	2	3	1	4	4	1	2	1	1	4	3	4	5	3	3	2	1	3	2
30000	-907.878239405632712	-905.619683157029840	-2.258556248602842	0.000233514211552	0.000024923563527	0.106732534014723	0.587742496792175	-5	2	7	-2	5	10	11	12	10	18	21	29	35	28	37	45	42	37	47	46	47	44	40	47	44	39	45	45	50	46	48	47	49	51	51	54	36	51	54	47	48	53	53	55	56	50	52	53	57	57	56	45	65	57	66	59	57	64	56	57	57	59	60	60	65	63	62	61	65	64	56	66	66	70	66	64	70	66	72	74	70	76	71	77	75	74	73	77	83	87	82	90	89	85	96	95	90	96	96	0	1	1	1	4	4	5	4	3	3	4	10	12	10	12	15	15	0	37	13	13	15	37	16	23	13	18	15	28	12	15	37	22	22	24	52	13	37	34	12	16	33	0	25	21	22	35	16	39	16	47	13	42	38	33	43	43	43	31	15	32	48	38	35	42	33	39	43	17	33	22	64	62	76	68	30	73	33	66	70	33	66	71	74	78	73	66	76	79	86	86	87	86	79	87	86	0	58	93	1	1	2	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	3	2	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	3	1	2	1	1	2	1	3	2	1	1	1	1	2	1	1	4	3	3	1	2	1	1	2	1	4	2	2	4	2	3	2	1	2	2	1	2	3	1	4	2	2	5	3	1	6	1
30500	-873.678528383343178	-871.434102560737983	-2.244425822605150	0.000229656549077	0.000024838376095	0.108154442773468	0.554530167394912	-2	6	5	3	8	10	12	6	14	16	19	27	37	34	39	44	42	37	44	47	43	43	41	43	43	44	45	49	45	45	46	49	47	53	52	55	52	49	55	47	54	52	52	54	55	47	50	50	54	56	57	53	71	60	63	58	62	60	61	58	58	61	63	63	64	62	62	57	67	66	63	62	68	67	68	63	70	72	72	74	72	76	73	81	75	81	81	82	73	88	81	86	92	86	94	84	94	95	94	0	1	4	1	4	3	5	4	5	7	8	8	14	11	13	15	13	0	15	16	13	13	15	13	15	13	18	26	15	19	21	46	11	20	24	20	15	19	40	17	16	32	0	46	26	14	24	40	14	22	24	31	65	36	36	43	56	43	13	22	35	46	21	47	62	60	61	43	34	60	61	47	65	61	58	62	62	69	69	83	76	67	74	80	81	78	37	76	67	87	78	41	73	63	66	86	0	58	93	1	1	1	1	1	1	1	1	1	1	2	4	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	5	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	4	2	3	2	1	1	2	1	1	2	3	2	1	2	4	2	2	1	1	1	2	2	1	3	1	2	1	1	2	1	1	1	1	2	1	1	1	1	3	2	1	1	2	3	2	3	5	1	1	7	1
31000	-963.893014825964997	-961.808542377740082	-2.084472448224939	0.000232277743252	0.000029419171699	0.126655146923896	0.551954973858778	-4	8	8	8	5	10	10	13	13	15	26	31	33	26	40	41	39	39	39	47	52	43	44	48	44	44	46	33	48	47	48	47	52	54	52	58	50	49	55	48	56	45	53	53	60	54	49	49	58	59	56	52	70	57	62	59	58	65	58	61	61	59	62	61	61	57	68	57	67	66	63	57	60	68	63	64	67	68	76	73	70	73	76	76	70	83	75	79	77	82	81	84	83	91	96	98	93	96	100	0	1	1	5	1	5	5	1	5	5	3	11	8	6	12	28	28	0	14	42	15	14	15	16	16	15	18	12	17	22	14	26	32	28	24	29	32	15	20	15	40	12	0	19	42	42	14	19	20	42	16	38	50	21	66	43	43	57	34	28	15	34	46	24	37	17	41	43	65	39	50	34	66	34	68	38	62	46	61	67	66	33	61	67	42	76	73	87	50	77	78	76	76	93	91	94	0	82	92	1	2	1	1	1	1	1	3	1	1	2	1	4	2	2	2	2	1	1	1	2	3	1	1	1	1	1	1	1	1	3	1	1	3	2	2	1	2	2	1	2	2	1	3	3	2	3	2	1	2	3	1	2	1	2	1	1	3	1	5	3	1	2	3	1	3	2	1	1	2	1	1	1	3	2	2	2	3	1	2	3	4	3	1	3	2	1	1	3	2	2	2	1	2	2	2	1	2	4
31500	-891.166938722034047	-889.042447791389122	-2.124490930644973	0.000215975017607	0.000026254937065	0.121564694637120	0.611198429212531	-1	7	4	4	6	12	11	9	15	15	25	31	35	34	37	40	36	37	45	42	48	43	45	44	44	41	45	47	47	51	48	46	50	44	52	55	53	49	50	47	53	46	51	57	56	49	53	53	56	58	56	57	61	61	61	58	59	66	57	64	57	59	62	54	64	64	62	57	63	64	66	63	58	60	64	65	68	71	73	66	73	73	77	82	71	81	79	82	78	86	81	88	89	88	98	96	87	98	97	0	4	1	1	1	3	5	5	8	7	10	11	11	5	17	17	12	0	16	15	16	17	16	16	17	15	18	34	34	34	17	34	42	26	24	29	38	15	20	22	39	22	0	25	17	14	24	13	35	35	47	19	33	26	36	43	43	43	32	50	22	17	61	24	39	53	13	43	59	36	61	64	40	12	43	19	46	77	67	50	52	50	74	65	67	78	78	85	80	87	45	87	87	87	92	94	0	97	94	1	1	1	1	2	1	1	1	1	1	1	1	3	3	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	1	1	1	5	2	1	2	1	1	1	3	2	4	1	1	2	2	3	1	1	4	1	2	2	1	4	1	1	2	1	2	2	3	1	2	3	1	2	1	3	3	2	2	2	3	2	3	2	1	4	2	2	2	2	1	1	2	2
32000	-963.745419785488593	-961.470559207645124	-2.274860577843506	0.000198351848473	0.000020852456213	0.105128620545291	0.531758791331194	-3	8	3	10	2	10	14	16	14	20	27	28	32	29	27	37	36	40	40	43	48	45	36	47	46	45	45	46	45	49	45	43	51	50	51	53	53	50	51	42	51	44	50	56	59	53	50	56	54	56	53	56	71	59	69	59	65	66	62	62	56	61	55	58	66	59	66	56	64	69	60	59	66	65	60	65	69	69	71	68	73	74	77	77	76	79	78	82	73	86	83	89	89	90	96	92	91	99	97	0	1	1	1	1	3	5	7	5	4	5	7	2	8	4	12	4	0	16	9	19	23	12	40	16	17	18	40	15	12	15	16	42	42	32	39	33	20	17	17	28	23	0	39	47	33	14	19	17	39	24	51	60	42	49	43	56	43	29	50	34	22	22	24	42	33	61	43	33	48	32	24	66	71	68	29	62	66	62	20	76	62	89	63	81	53	48	69	65	62	69	73	91	91	86	53	0	97	93	1	2	1	2	1	2	1	1	2	1	4	2	3	1	3	2	3	1	1	5	1	2	2	1	2	1	1	1	4	4	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	5	3	3	1	2	1	2	2	3	2	1	3	3	1	1	4	1	1	3	1	2	1	4	2	3	1	1	1	2	2	2	2	3	2	1	3	1	3	1	2	5	3	1	2	4	3	2	1	2	3	1	2	1
32500	-892.779387659197027	-890.681258525980752	-2.098129133216293	0.000181742941972	0.000022695858331	0.124878898099169	0.567885958917576	-4	-1	6	8	13	10	10	16	13	15	25	29	33	37	40	47	42	31	45	45	50	44	45	42	46	45	45	43	51	52	44	47	50	52	51	51	49	50	53	54	55	51	48	49	59	51	50	55	55	57	56	56	65	59	69	57	62	59	60	62	58	58	62	57	60	60	63	61	68	66	67	66	65	66	66	63	69	73	70	67	70	79	76	73	73	77	72	77	81	82	85	87	93	87	91	99	91	97	95	0	1	1	2	3	3	3	1	1	7	8	8	12	12	13	23	13	0	17	15	31	13	12	15	13	13	18	11	23	37	13	22	22	22	24	20	19	26	42	23	33	22	0	25	34	17	24	37	16	42	47	16	66	19	80	43	43	43	25	34	32	16	26	47	42	42	61	43	66	54	67	51	33	61	57	32	73	65	65	61	65	74	84	80	76	15	65	65	84	87	62	78	46	78	91	87	0	93	78	1	1	2	1	1	1	1	2	3	1	1	2	1	2	2	1	2	1	1	1	1	1	2	1	2	2	4	2	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	2	1	2	1	1	1	2	2	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	3	1	3	2	2	2	2	1	1	1	5	2	4	1	2	4	1	5	2	1	3	1	1	2
33000	-891.647733291339705	-889.502931336428901	-2.144801954910847	0.000153840906599	0.000018323813300	0.119108848908412	0.568438668559382	-4	10	5	1	9	6	13	8	14	18	24	31	37	33	40	45	43	35	43	47	51	47	46	47	44	34	44	46	47	49	44	48	52	54	51	52	52	49	51	53	44	51	52	48	56	52	53	55	55	60	56	53	70	61	65	58	66	62	62	61	56	56	55	61	64	64	61	60	65	66	63	65	65	68	68	67	72	71	68	72	71	74	76	79	76	75	77	82	81	82	84	85	89	88	95	97	93	93	97	0	6	4	1	4	1	5	4	8	5	9	11	12	11	8	13	11	0	13	19	15	12	13	14	13	12	18	15	16	15	15	28	32	32	24	29	13	13	19	28	13	32	0	25	39	17	24	33	15	22	47	31	39	36	37	43	43	43	25	63	33	42	17	51	34	17	61	43	33	37	15	47	50	71	58	40	66	66	70	50	66	15	80	74	70	42	78	79	80	78	86	78	92	77	93	94	0	56	92	1	1	1	1	1	1	1	1	2	3	2	1	2	2	3	2	4	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	4	2	1	2	1	1	1	1	1	2	1	1	2	3	1	2	4	2	2	1	2	2	3	1	1	2	2	1	1	3	1	2	3	2	3	2	1	1	1	1	2	1	1	2	2	3	1	2	1	5	1	2	2	2	2	1	1	3	1	2	1	4	1
