step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
28000	-175.036889833390660	-173.471044008134072	-1.565845825256596	0.000315092691365	0.000080636346769	0.255913097886530	0.813242236210440	1	3	4	3	4	5	5	6	7	6	5	6	6	8	9	8	8	9	11	11	10	11	12	11	12	13	13	13	0	1	4	1	4	4	5	3	2	7	3	7	3	10	7	8	0	9	18	13	6	15	13	21	19	22	21	9	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	3
28500	-177.821611476811483	-176.091797373444763	-1.729814103366732	0.000215820534581	0.000042019625720	0.194697069959995	0.596052652223745	0	2	4	4	4	5	6	6	7	5	6	6	6	8	8	9	9	9	7	11	10	10	11	12	10	13	14	13	0	1	2	1	2	5	2	5	2	4	4	4	1	7	13	3	0	9	8	7	13	6	13	19	16	24	22	8	1	1	1	2	1	1	2	1	2	1	1	2	3	1	1	3	1	1	1	2	2	3	3	2	1	1	2	3
29000	-186.813790497302278	-185.278409909428234	-1.535380587874043	0.000203426267925	0.000055381645126	0.272244315793166	0.807851921645998	1	3	3	4	5	6	4	6	6	7	5	7	5	9	7	9	8	9	10	10	12	9	12	14	12	13	13	13	0	1	1	1	7	4	2	7	1	4	7	11	4	4	9	12	0	9	8	5	8	4	19	16	19	6	21	21	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	3	2	1	2	1	3	1	1
29500	-190.481712228229753	-189.023648287336670	-1.458063940893090	0.000268456487117	0.000088143250916	0.328333473563130	0.793084538963846	1	3	4	3	5	5	6	6	6	7	5	7	5	8	8	9	8	9	10	10	10	10	12	12	11	13	13	13	0	1	1	1	4	4	13	13	2	8	2	11	4	8	11	12	0	9	9	15	13	15	10	6	7	19	21	21	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	2	1	2	2	2
30000	-197.823510379711479	-196.361002591946999	-1.462507787764466	0.000214961476357	0.000069705384248	0.324269191992187	0.639925692854598	0	4	4	3	5	6	5	7	8	7	7	7	6	8	9	9	7	9	11	9	10	11	12	14	12	12	13	14	0	1	1	1	4	3	4	1	10	7	3	13	4	13	11	12	0	10	9	13	10	6	20	21	3	21	22	12	1	1	2	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	4	1	1	3
30500	-178.257993815787415	-176.725403846761708	-1.532589969025707	0.000193091063778	0.000052880475196	0.273862881905665	0.892839018937632	1	4	4	3	5	5	4	6	7	8	6	8	6	5	8	6	7	9	9	9	11	12	11	12	10	14	14	13	0	1	4	1	4	4	4	4	1	14	14	16	4	4	11	14	0	9	13	8	9	21	7	21	13	22	22	24	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1
31000	-183.194850189779913	-181.695041171285965	-1.499809018493946	0.000252126722053	0.000074322608816	0.294782751351227	0.912194884214969	1	4	3	2	4	6	7	5	5	7	5	8	6	9	8	7	9	8	10	11	11	10	12	13	11	10	11	13	0	1	1	1	4	4	8	4	3	13	2	16	4	10	11	11	0	9	15	14	7	6	13	19	13	6	26	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	2	1	1
31500	-175.754173437688422	-174.300804625134560	-1.453368812553870	0.000201079679832	0.000066916741957	0.332787191691229	0.757119158944351	1	3	3	2	4	6	4	5	8	6	5	6	6	8	7	9	9	8	9	10	10	10	11	14	11	13	14	13	0	1	1	1	4	8	4	7	2	2	7	11	7	10	11	15	0	2	8	5	19	6	19	20	20	22	21	20	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	1	2	3	1
32000	-176.915880412805166	-175.368077075344786	-1.547803337460382	0.000252359207905	0.000066951469326	0.265302264506897	0.680619384882359	1	4	3	3	5	5	7	7	7	7	6	8	6	9	9	8	9	8	11	10	11	11	11	12	10	12	13	12	0	1	1	1	4	4	4	5	1	13	2	13	5	8	11	11	0	13	8	5	6	13	8	23	13	13	22	7	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	3	3	2	1	2	3	1	2
32500	-209.267596115903729	-207.893232580592553	-1.374363535311179	0.000268853782249	0.000124715182471	0.463877359013831	0.581466687303950	0	2	4	3	4	4	6	5	4	8	7	7	6	6	8	8	8	7	9	10	12	11	13	12	11	12	14	13	0	1	2	1	2	2	8	4	1	14	2	14	1	3	12	12	0	7	2	6	3	4	20	5	7	6	24	22	1	1	1	2	1	1	1	1	2	1	2	1	3	1	1	1	1	1	3	3	3	4	3	4	3	5	1	1
33000	-184.554867026471072	-182.855354956831661	-1.699512069639407	0.000334795565501	0.000068186498378	0.203666073880856	0.642153742995861	1	4	3	3	5	6	6	5	7	7	4	6	6	8	8	8	8	9	10	11	10	11	13	12	11	14	12	12	0	3	1	1	4	4	8	4	2	1	4	4	11	7	8	10	0	15	9	5	6	6	13	9	16	27	21	12	1	1	1	1	1	2	1	1	1	3	1	1	2	1	2	1	1	1	2	2	2	2	3	2	1	2	1	3
33500	-180.674962106733744	-179.128318658313020	-1.546643448420714	0.000217728901644	0.000057901302718	0.265933012480576	0.671461431384012	1	3	3	2	4	6	6	5	5	7	7	7	5	9	8	9	9	8	10	10	10	11	12	14	12	13	13	13	0	1	1	1	4	5	13	4	2	13	13	9	4	18	11	12	0	9	14	7	6	6	7	19	13	20	21	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	3	3	2	3	2	1	4
34000	-179.793333881706957	-178.120683304885858	-1.672650576821089	0.000190467136453	0.000040441077784	0.212325750980059	0.626879469721969	0	3	2	3	4	6	7	6	8	7	6	6	5	8	8	8	8	7	9	10	9	11	11	14	11	13	14	14	0	1	1	1	4	2	13	13	6	13	2	2	4	18	11	12	0	2	7	5	13	6	8	7	7	21	26	20	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	3	2	2	1	2
34500	-174.853128824387341	-173.481264332248799	-1.371864492138543	0.000152028971820	0.000071944373511	0.473228047586894	0.702491236954214	1	3	3	4	5	6	7	6	8	8	6	7	7	9	9	9	9	9	10	9	10	11	11	13	10	13	13	12	0	1	1	1	1	4	8	4	2	8	5	11	8	10	11	12	0	9	7	7	6	21	8	25	4	22	21	8	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	3
35000	-189.964826473787468	-188.510004273150543	-1.454822200636923	0.000232658824570	0.000077100866458	0.331390251801658	0.657584851323775	0	3	4	3	4	6	6	7	7	6	7	6	5	8	8	7	8	9	9	11	10	11	13	11	9	14	14	12	0	1	2	1	1	13	5	7	10	4	12	3	3	6	11	12	0	10	8	19	13	4	28	19	10	21	21	22	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	5	1	1	1	2	3	1
35500	-189.768892935181071	-188.199203921899993	-1.569689013281073	0.000248224530023	0.000063051311755	0.254009189781704	0.695611916049394	-2	4	3	2	4	5	6	6	5	6	6	7	4	8	8	9	9	8	10	9	10	12	12	14	10	14	13	13	0	4	4	1	4	5	5	13	13	2	5	7	3	10	4	12	0	2	7	9	20	21	19	14	18	27	21	16	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	1	1	3	2	2	1	2	1	4	1	1	2	2
36000	-199.791141181654723	-198.124045455416905	-1.667095726237825	0.000242593610557	0.000051965816658	0.214209337742435	0.417639974544324	1	4	3	2	4	6	6	6	6	7	7	7	7	9	9	8	8	9	10	11	12	11	13	13	11	12	12	13	0	4	4	1	4	4	1	1	4	4	5	3	3	11	2	7	0	12	16	12	7	6	13	7	5	6	8	27	1	2	1	1	1	2	3	4	1	2	2	2	2	1	4	1	1	1	1	2	2	3	3	3	3	3	3	1
36500	-201.666515519067076	-200.196364475742826	-1.470151043324252	0.000266903186148	0.000084766619120	0.317593133088656	0.639801349389405	1	2	4	3	4	6	4	6	7	7	5	6	5	8	9	8	8	8	8	11	12	10	12	11	11	12	12	13	0	1	1	2	4	4	2	11	13	3	1	4	4	2	10	12	0	9	11	10	25	4	8	6	9	5	22	12	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	3	3	1	2	4	1	3
37000	-170.931128843344510	-169.466594403576948	-1.464534439767573	0.000218102043578	0.000070329525369	0.322461560721559	0.826650322486948	1	3	3	3	4	6	5	6	7	6	6	7	6	8	9	9	6	8	10	11	9	10	12	12	11	13	14	13	0	1	1	1	4	7	4	5	13	3	3	11	4	13	11	12	0	9	15	5	6	6	13	19	8	21	22	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	3	2	2	1
37500	-184.602255319342390	-182.576688837209105	-2.025566482133299	0.000270454142427	0.000036463805648	0.134824356248781	0.535793394026939	-1	1	3	2	4	5	7	4	6	7	6	8	6	8	8	8	8	8	10	12	9	11	13	13	12	13	12	13	0	1	2	1	4	4	11	2	3	3	4	5	5	8	13	7	0	9	7	12	7	21	13	10	7	21	21	12	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	1	2	1	1	4	2	2	2	1	1
38000	-181.654696912357025	-179.926703678299987	-1.727993234057026	0.000268702226857	0.000052454504271	0.195214252165778	0.713290730410629	1	4	4	2	4	5	7	6	7	8	6	7	6	8	9	6	8	8	10	10	10	12	12	13	11	14	14	11	0	4	4	1	4	4	13	3	13	13	4	16	3	8	11	2	0	9	14	10	6	13	7	23	10	19	22	8	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	3	1	1	1	2	1	2
38500	-176.420201849909631	-174.427024364400637	-1.993177485508997	0.000310643690909	0.000043398100015	0.139703786958858	0.564217821504892	1	3	4	4	4	5	7	7	6	8	6	6	7	8	8	8	9	8	11	11	11	11	12	11	11	14	14	13	0	1	2	2	1	5	1	2	1	12	4	3	11	4	9	9	0	2	18	9	14	6	8	18	8	6	22	20	1	1	1	1	1	1	3	2	2	1	1	1	1	2	1	1	1	3	2	2	2	2	2	1	2	5	2	1
39000	-180.697413314915366	-179.044796680142156	-1.652616634773201	0.000256565808143	0.000056260293003	0.219282114831433	0.663644667732165	0	3	4	4	5	6	6	6	7	7	6	7	6	8	9	8	9	8	11	12	11	11	12	10	12	12	13	13	0	1	2	1	2	4	2	5	2	8	4	4	2	13	16	12	0	13	24	24	4	24	15	8	24	6	22	20	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	2	3	2	1
39500	-186.520364081342649	-184.772942287635061	-1.747421793707587	0.000213905588880	0.000040605437103	0.189828780611266	0.672747865690284	0	4	4	3	5	5	6	6	7	7	6	5	6	8	8	8	9	9	10	11	8	10	13	11	10	14	12	12	0	1	1	1	4	3	4	4	7	12	3	3	12	13	11	12	0	9	11	8	6	21	24	16	3	21	21	7	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	3	3	1	3
40000	-187.445553870611406	-185.848309267489213	-1.597244603122199	0.000286687676174	0.000069156009364	0.241224214055705	0.795813182350873	1	4	3	3	5	5	4	6	7	7	6	6	7	8	7	8	9	9	9	11	9	11	11	14	12	12	13	12	0	1	1	1	7	4	4	4	2	12	7	4	12	13	12	12	0	9	14	19	6	4	8	23	13	6	22	9	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	2	1	3
40500	-187.701748533403332	-186.252930783762167	-1.448817749641152	0.000296786785471	0.000100098257281	0.337273295784705	0.697338076882123	1	3	3	3	4	5	6	5	6	7	6	7	5	8	9	9	8	8	10	9	9	10	12	12	11	14	14	10	0	1	1	1	4	4	8	5	13	7	3	8	4	12	11	12	0	9	15	7	6	6	12	20	7	21	22	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	1	2	2	1
41000	-194.286155863557354	-192.807308480867761	-1.478847382689599	0.000268109419128	0.000083230005450	0.310432978148518	0.563756304396603	1	2	4	2	4	6	6	6	7	7	6	7	5	8	8	6	8	8	11	11	12	10	11	12	10	14	13	13	0	1	2	1	4	13	2	1	13	4	3	16	2	7	11	3	0	8	14	9	4	6	13	16	13	8	22	4	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	2	4	3	2	4	3	3	2	4
41500	-192.043496463954455	-189.871590156102542	-2.171906307851903	0.000255835000627	0.000029665590728	0.115955950731214	0.651573165082977	1	3	3	4	5	4	6	6	7	7	6	7	5	7	8	8	8	6	8	11	11	10	13	12	12	12	13	12	0	1	1	2	4	3	3	5	13	2	6	11	2	5	14	4	0	1	18	5	4	16	4	2	16	22	26	16	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	3	1	2	2	2	4	1	3	5	2	1	1	3
42000	-165.732369272897898	-164.215246381096193	-1.517122891801710	0.000386792715259	0.000109565927442	0.283267815343491	0.947055054878965	1	3	3	3	4	6	6	6	8	7	7	6	7	9	9	8	8	9	10	11	11	9	11	12	9	11	11	13	0	1	1	1	4	5	4	5	12	7	12	4	7	10	10	7	0	13	9	25	22	8	19	9	16	22	22	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-194.651484611991378	-193.212069011054979	-1.439415600936401	0.000201349762022	0.000069894697360	0.347130767169348	0.619918012452457	1	3	3	4	5	5	6	5	6	5	6	7	6	9	9	8	7	8	10	11	9	12	11	13	11	13	12	12	0	1	1	1	2	2	4	1	1	2	2	11	8	12	11	12	0	2	18	6	6	6	4	20	7	21	21	7	1	1	1	2	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	4	1	3	2	1	2	2	2	3
43000	-208.718909270918715	-206.870769639698892	-1.848139631219810	0.000279541754740	0.000046368447817	0.165873065583102	0.587309208496454	1	4	4	3	5	5	7	6	6	8	6	8	4	9	9	7	8	7	10	11	12	10	12	12	10	11	13	14	0	1	1	1	4	13	13	4	3	2	4	16	4	16	11	11	0	9	13	7	13	6	13	5	15	6	6	10	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	4	2	3	3	3	3	1	3	3	3
43500	-175.833278912728389	-174.111403963243220	-1.721874949485166	0.000268238635086	0.000052835413059	0.196971674276825	0.898387104600998	0	3	4	3	5	6	5	5	8	8	5	7	6	7	8	9	9	8	10	10	12	11	13	13	11	13	14	14	0	1	2	1	4	8	4	4	13	14	4	11	8	13	11	12	0	6	18	15	22	8	20	20	16	21	21	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	2
44000	-173.879088496212489	-171.707389494319557	-2.171699001892944	0.000286817767259	0.000033264994689	0.115979546899240	0.777368355198488	1	3	4	3	4	5	6	6	7	7	7	8	5	7	9	9	9	8	10	10	10	11	12	13	9	13	13	10	0	1	4	1	4	4	13	4	4	13	13	8	4	13	11	11	0	9	12	7	6	6	8	20	14	21	22	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1
44500	-199.378831002712872	-197.945146815889643	-1.433684186823225	0.000271421430487	0.000095969694124	0.353581859588149	0.688116366654947	1	3	3	3	4	5	4	6	7	8	6	7	4	8	9	9	9	9	11	12	10	9	11	13	12	14	13	12	0	1	1	1	4	13	4	7	2	4	13	1	4	9	10	8	0	9	16	7	22	6	14	15	22	21	28	12	1	1	1	1	1	1	1	1	1	3	1	3	1	1	1	1	1	2	1	4	1	2	2	2	2	2	1	3
45000	-183.992079724607152	-182.471546796163153	-1.520532928444001	0.000231275464767	0.000065017994115	0.281127936247458	0.738005413152257	1	4	4	3	3	5	6	5	7	8	5	7	7	9	7	8	8	8	10	10	9	11	13	13	11	14	12	11	0	5	4	1	1	4	1	5	3	7	4	8	2	8	11	12	0	13	16	12	6	9	9	22	14	27	21	9	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	4	1	1	1	1	2
45500	-186.674814857220809	-185.046354705305617	-1.628460151915193	0.000210289157915	0.000048012841778	0.228318198875735	0.547638895788404	1	4	4	2	3	5	6	5	7	8	6	7	6	6	7	7	9	8	11	12	11	10	11	10	11	13	13	14	0	4	4	1	4	4	5	4	6	7	8	4	8	3	11	6	0	1	9	5	7	6	7	16	7	7	21	14	1	1	1	1	1	2	2	1	1	1	1	3	1	1	1	2	1	3	2	3	2	2	3	1	2	2	1	3
46000	-205.279283269447802	-203.022782780734985	-2.256500488712805	0.000270271638234	0.000028902183080	0.106937536135267	0.816296358274171	0	2	4	3	5	6	5	5	7	8	7	8	7	6	8	7	8	8	9	11	11	11	10	12	10	13	14	13	0	1	1	1	1	7	4	4	3	14	3	16	4	3	7	14	0	5	9	19	6	7	16	23	16	14	22	22	1	1	2	1	3	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	2	1	1
46500	-191.456390391531500	-189.773978398213387	-1.682411993318122	0.000210304536889	0.000043973671855	0.209095212618611	0.725648088665410	0	4	4	3	4	6	6	6	7	6	5	7	5	8	8	9	7	9	11	11	11	10	10	12	10	14	13	13	0	1	4	1	1	5	13	5	6	3	5	11	5	10	11	12	0	9	2	13	8	6	7	16	8	8	22	12	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	2	1	2	3	2	3
47000	-167.602354243200153	-165.475231701544573	-2.127122541655587	0.000331976160042	0.000040249396428	0.121241827795310	0.741328498730591	0	4	3	3	4	6	7	6	7	7	6	6	5	9	8	8	8	8	10	11	9	11	11	13	11	14	12	13	0	4	1	1	4	13	12	4	5	13	13	3	5	11	9	13	0	8	14	21	6	12	8	22	12	27	21	20	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	3	1	2	1
47500	-194.669778868209676	-193.000066675749935	-1.669712192459742	0.000134091457540	0.000028604113633	0.213317941035550	0.557768432625545	0	3	2	4	5	5	6	6	5	8	6	5	7	7	8	6	8	8	9	10	9	12	12	11	11	11	13	14	0	1	1	2	1	4	4	4	1	4	12	2	4	9	11	12	0	2	7	9	6	26	9	10	18	21	21	4	1	1	1	1	2	1	1	1	4	2	1	2	1	1	1	1	1	3	2	2	2	1	4	1	2	1	2	5
48000	-190.384441038923143	-188.982636737394756	-1.401804301528388	0.000184374921923	0.000073453097672	0.398389850991442	0.622845613716533	1	3	3	3	5	6	5	6	6	7	6	7	7	9	8	9	8	8	8	10	12	11	11	12	11	13	12	13	0	1	1	1	4	4	4	7	7	7	4	8	6	10	11	12	0	1	9	6	4	8	13	20	18	6	22	24	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	6	1	1	3	2	2	1	1	3	1	1
48500	-193.969369160715218	-192.470012676921641	-1.499356483793571	0.000256848692164	0.000075795911268	0.295099463535703	0.750469586815876	1	3	4	4	4	6	6	6	7	7	6	7	7	8	8	8	8	8	9	12	11	9	11	13	12	13	13	11	0	1	2	1	1	2	2	4	7	7	4	5	4	10	5	12	0	5	13	14	5	6	7	8	18	8	21	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	3	2	2	3	3	4	1	3
49000	-181.795228092288312	-180.397325835901825	-1.397902256386492	0.000192884422773	0.000078197064436	0.405408914373447	0.838713990274806	1	3	3	4	3	6	6	6	7	7	6	5	5	9	8	8	8	9	9	11	10	11	12	13	10	13	13	13	0	1	1	2	1	4	4	4	1	4	12	1	4	10	11	12	0	9	10	14	6	6	19	21	19	22	21	21	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	2	1
49500	-185.182197689859038	-183.691934027899293	-1.490263661959734	0.000252549989025	0.000076182117240	0.301651635520040	0.806994081987409	1	4	4	3	4	5	6	7	7	7	6	7	5	5	7	9	7	9	10	12	11	10	12	10	11	13	13	13	0	1	4	1	4	4	4	2	6	2	6	11	4	2	11	12	0	9	9	19	19	8	8	7	24	21	22	9	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	3	3	2	1	1	2	2
50000	-178.360075728796517	-176.887677103303048	-1.472398625493460	0.000246478500993	0.000077813327084	0.315700260956769	0.688390651063642	1	4	4	3	4	6	5	7	5	6	6	8	6	8	7	9	9	8	9	11	10	12	12	12	12	12	14	12	0	4	1	1	4	4	4	7	2	2	2	11	4	10	11	12	0	9	7	5	16	19	20	19	19	21	22	8	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	2	1	1	2	1	1	2
50500	-186.731520383010775	-185.303556216505967	-1.427964166504808	0.000225882843786	0.000081409383318	0.360405340900689	0.716010529213579	1	3	2	3	5	5	5	6	6	6	5	7	6	8	9	9	9	8	10	11	10	9	11	11	11	14	13	13	0	1	1	1	4	4	4	4	1	1	2	11	4	10	12	12	0	9	14	4	22	7	13	22	14	21	21	24	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	1	1	3	1	2	2	1	1	2	2	1
51000	-177.294737375728261	-175.691067185281355	-1.603670190446908	0.000258835355583	0.000061717112721	0.238441586088079	0.798480307012828	1	2	4	3	5	5	7	6	7	7	7	6	5	9	9	8	9	8	10	9	11	10	12	13	11	13	13	12	0	1	4	1	4	4	5	4	13	12	12	13	4	10	8	12	0	7	7	5	8	7	20	19	20	7	22	20	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	3	2	2	2	1	2	2	1
51500	-187.750055896156510	-186.151848101102161	-1.598207795054342	0.000341829813066	0.000082313522016	0.240802641753869	0.580093725481914	1	4	3	3	5	5	7	6	6	7	5	6	6	8	8	8	9	9	10	11	11	12	12	13	10	14	13	14	0	1	1	1	4	4	4	6	2	3	4	11	2	10	11	11	0	9	15	7	12	16	5	16	13	24	21	20	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	3	2	1	1	1
52000	-185.356780070369268	-183.705283095822296	-1.651496974546973	0.000287707885080	0.000063204996706	0.219684617569550	0.766767711863761	1	3	3	2	5	4	6	5	6	7	5	7	7	7	8	9	8	8	10	10	12	10	13	14	10	13	13	13	0	1	4	1	4	4	8	4	2	3	3	7	8	7	11	12	0	14	6	13	19	13	20	21	13	22	21	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	2	1	2	2	1	4
52500	-186.923667649611389	-184.783739502260602	-2.139928147350793	0.000241211544844	0.000028870772516	0.119690674567268	0.677414147033584	1	3	3	4	5	6	7	6	8	7	5	7	6	9	9	8	9	8	10	11	10	12	11	14	12	12	12	13	0	1	1	1	4	5	13	4	6	8	3	11	4	10	11	12	0	2	8	19	6	21	6	15	4	8	21	13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	3	3	2	1	3
53000	-191.676551340413226	-190.066865530794132	-1.609685809619086	0.000188273578011	0.000044413403554	0.235898228648437	0.607706283030965	0	4	4	3	5	6	5	7	7	6	6	7	6	7	8	7	7	8	10	10	11	11	11	14	10	13	14	12	0	4	4	1	3	3	3	13	7	3	4	2	5	10	16	13	0	9	3	8	6	19	1	20	8	21	22	5	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	5	2	2	1	2	2
53500	-172.967003635227428	-171.304435297410976	-1.662568337816455	0.000164010740348	0.000035388547633	0.215769696290502	0.767973455621581	0	2	4	3	5	5	6	5	6	7	7	7	7	9	9	8	7	8	11	10	10	11	12	13	11	13	14	14	0	1	4	1	4	4	4	4	1	8	9	8	9	9	11	12	0	9	14	5	9	21	13	13	20	21	21	24	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1
54000	-187.872302933526555	-186.456752440260374	-1.415550493266188	0.000267453357824	0.000100778973528	0.376809528015058	0.667889962677879	1	4	4	3	4	4	6	6	8	7	5	7	5	8	7	8	8	8	10	11	9	11	10	12	11	11	13	12	0	1	1	1	4	4	13	6	2	3	4	11	4	2	11	12	0	2	18	23	7	10	8	23	2	9	21	23	1	2	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	2	2	2	1	3	2	2	1
54500	-188.179227138016984	-186.522841810330590	-1.656385327686380	0.000296977052157	0.000064722684271	0.217938334967459	0.704104111538873	1	3	3	2	4	6	6	6	8	7	4	6	6	9	7	8	7	7	10	11	11	11	12	14	12	14	12	14	0	1	1	1	4	5	11	11	2	3	4	11	1	15	13	12	0	13	18	16	8	13	20	25	13	27	20	16	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	2	3	2	1	1	2	2	1	3
55000	-177.506223478230197	-176.061069573416745	-1.445153904813451	0.000203391800531	0.000069359707775	0.341015260171219	0.757877673236341	0	3	4	3	5	5	5	5	7	7	6	7	4	8	9	5	8	6	10	11	11	12	12	11	11	13	13	13	0	1	4	1	4	4	4	4	7	2	2	3	4	11	11	3	0	2	14	19	6	25	25	14	5	22	21	20	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	3	1	1	1
55500	-173.380193137651077	-171.607223480286279	-1.772969657364784	0.000297904844342	0.000054565625888	0.183164614218823	0.684338940229067	1	4	4	3	5	4	6	6	8	7	6	7	5	9	8	8	8	9	11	11	11	11	12	14	12	13	12	13	0	1	4	1	4	4	6	13	8	4	3	7	4	12	13	11	0	7	18	13	9	9	8	9	8	21	22	14	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	3	2	3	1	1	2
56000	-186.241696445420445	-184.681763216492641	-1.559933228927817	0.000264698362194	0.000068531947723	0.258905824557096	0.757795541044231	1	3	4	2	5	6	5	7	6	8	6	5	6	8	7	9	7	9	8	11	12	11	11	14	12	13	14	12	0	1	4	1	4	7	3	5	2	13	12	2	7	13	11	9	0	9	7	7	13	6	8	21	20	6	22	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	4	3	3	2	1	1	2	2	1
56500	-189.127508252241768	-187.551803586881277	-1.575704665360499	0.000256974759213	0.000064524240690	0.251091744914896	0.561484676286343	1	3	3	3	5	5	6	5	7	6	4	6	7	8	7	9	7	8	11	10	11	11	12	13	11	13	13	13	0	1	1	1	4	4	4	4	8	3	3	11	4	10	11	11	0	2	16	5	6	8	6	9	7	22	21	6	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	3	2	4	4	3	1	1	4
