step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
49500	-512.717826228666809	-519.573314179626209	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534515452922279	-1	3	4	4	6	7	6	10	8	8	6	7	7	8	7	8	8	10	8	10	8	12	10	9	10	8	10	10	11	10	10	13	11	10	11	11	13	12	12	12	12	12	14	13	14	12	14	11	14	14	13	14	15	15	15	15	15	14	13	14	16	16	16	13	16	16	18	19	18	20	16	18	19	18	24	22	20	22	20	18	18	22	21	23	23	24	24	24	26	26	26	25	28	28	27	30	29	29	31	31	31	34	0	1	1	1	2	7	3	6	2	5	4	3	4	2	7	5	13	19	4	10	7	8	21	14	13	6	17	15	25	13	2	5	5	17	28	30	28	28	25	48	30	8	42	15	23	9	42	24	34	21	48	28	31	18	25	31	30	20	41	8	19	29	28	17	46	21	50	52	42	74	31	62	42	53	82	70	81	70	38	38	38	72	63	77	41	82	69	83	53	88	66	61	75	83	92	70	70	91	94	94	61	14	1	2	2	2	1	1	1	1	2	1	1	1	2	3	1	2	1	2	3	1	1	1	2	1	1	1	1	2	1	3	3	4	3	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	2	3	2	2	2	2	3	2	3	2	1	2	3	2	3	3	2	4	1	3	3	1	2	1	3	1	1	1	1	1	4	2	3	2	4	2	5	1	3	3	4	1	5	3	2	3	1	5	3	2	2	2	6	13
50000	-509.518173445869365	-516.373661396828766	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.352697346520971	0	2	4	4	5	7	5	10	8	6	7	7	8	8	8	9	8	8	10	11	9	12	9	10	9	11	10	10	11	11	10	13	12	10	11	12	13	11	12	12	11	12	15	13	14	13	12	12	13	14	12	15	14	15	15	14	15	15	15	15	15	15	17	15	17	15	20	17	18	21	17	20	18	20	24	22	19	21	20	20	21	24	22	23	21	25	23	26	24	26	27	27	27	26	29	28	29	31	30	31	32	35	0	1	2	1	2	3	2	9	5	5	2	7	12	11	6	2	2	2	14	2	6	20	11	2	2	7	18	15	15	12	15	6	38	16	14	28	26	13	35	27	9	27	18	26	46	3	8	28	14	13	24	46	2	33	25	19	44	46	28	38	47	51	26	56	37	7	73	59	51	64	6	58	57	20	74	21	63	74	68	26	5	42	19	70	42	73	32	67	71	85	89	83	73	59	78	82	68	83	81	99	91	34	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	3	3	4	1	4	1	1	1	2	3	4	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	4	1	1	4	1	1	3	3	1	1	6	1	3	2	1	1	2	2	3	2	3	1	2	5	1	1	3	4	5	2	2	4	2	7	1	1	1	4	6	5	6	1	5	4	5	3	4	3	1	3	5	5	4	2	7	4	4	1	3	12
50500	-504.429518796371383	-511.285006747330783	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455589963087686	0	3	5	3	5	6	6	10	8	6	6	8	8	7	7	7	8	8	9	10	10	11	10	10	11	9	10	11	11	11	10	12	11	11	10	10	10	12	11	13	13	12	15	12	13	12	13	12	13	15	12	17	15	16	16	14	15	16	13	16	15	13	15	15	17	16	17	18	18	20	18	18	18	19	24	21	20	21	20	21	21	23	21	24	22	24	24	26	26	27	26	26	28	26	28	29	30	31	31	32	33	34	0	1	2	1	4	3	2	6	11	5	5	11	6	1	2	2	10	2	17	12	10	5	7	1	26	11	13	18	26	4	14	8	20	21	10	14	16	30	24	12	29	37	42	22	33	39	29	36	18	15	31	62	11	36	46	29	47	12	38	42	18	42	16	49	56	45	56	62	50	68	62	50	48	61	33	38	28	50	47	26	41	68	7	76	21	57	73	82	84	53	87	83	70	84	91	85	90	16	90	91	98	97	1	2	1	2	1	1	1	2	1	1	1	1	1	3	2	1	1	2	1	1	2	3	2	4	1	2	1	2	1	4	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	7	1	2	5	3	2	2	1	5	1	3	2	1	3	1	3	3	1	2	2	1	3	2	3	2	6	4	4	3	3	6	3	2	8	2	6	4	3	2	1	7	2	3	5	1	1	4	1	10	2	3	1	3
51000	-532.234081067356101	-539.089569018315501	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.490533392868240	0	3	5	5	5	6	7	11	7	7	7	7	8	9	8	8	8	9	8	10	9	12	9	8	8	11	10	11	12	12	9	12	11	10	11	11	12	12	11	13	12	13	15	12	14	12	13	13	15	14	12	17	14	16	13	16	14	16	13	16	16	15	16	14	17	18	20	18	17	20	18	18	18	19	24	21	21	21	20	20	21	22	23	24	23	25	25	26	25	26	26	26	28	27	28	30	30	31	32	31	30	34	0	1	2	1	2	4	4	18	1	5	3	4	6	3	10	6	3	3	5	4	7	16	11	2	12	11	15	14	20	5	9	26	5	24	18	24	26	36	14	33	23	21	20	28	27	13	44	29	8	13	27	21	51	50	33	50	51	3	36	64	51	29	57	20	29	28	58	32	57	32	26	64	40	41	77	42	24	51	58	52	70	62	11	41	71	80	85	75	72	86	69	6	90	57	82	90	82	78	96	84	94	82	1	2	1	3	1	1	1	2	4	1	1	1	1	2	1	2	1	2	2	2	1	2	1	3	1	2	1	1	2	3	1	1	2	1	1	2	1	1	2	1	2	2	3	1	2	2	1	1	3	2	1	4	1	1	1	1	1	6	1	1	2	1	1	2	3	3	2	3	1	2	3	2	2	3	2	3	6	4	2	1	1	4	6	7	2	2	2	1	3	1	4	7	1	5	3	2	5	4	1	3	1	5
51500	-487.219353569291627	-494.074841520251027	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475441368798632	-1	2	4	4	5	6	6	11	8	7	7	8	9	9	8	7	7	6	9	11	9	9	9	8	10	9	8	10	12	12	11	11	11	9	10	11	13	10	11	13	12	13	14	12	12	13	13	11	15	14	13	15	15	15	16	15	14	14	12	14	15	15	16	14	16	17	20	18	19	20	18	20	17	19	24	21	21	21	20	22	21	24	22	23	20	24	24	25	26	25	27	26	28	27	28	28	29	30	31	31	32	33	0	1	2	2	3	3	4	15	7	7	3	7	11	16	5	4	6	2	17	19	11	16	11	6	12	2	5	17	16	27	17	6	27	12	15	12	38	26	27	59	22	33	13	27	28	21	35	23	40	39	6	59	15	22	64	5	22	8	38	26	27	50	16	26	6	2	47	33	29	39	26	51	52	52	81	49	69	68	68	72	1	74	2	80	74	80	8	84	76	73	86	11	92	92	75	82	5	94	78	97	86	84	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	2	3	3	3	2	1	1	1	1	2	1	2	1	1	1	2	3	1	2	2	1	1	3	4	2	3	4	1	6	2	1	1	1	3	1	3	2	6	7	3	3	4	5	2	3	1	2	2	3	1	2	1	1	10	2	9	1	1	1	7	1	3	4	2	9	1	1	2	1	12	2	4	1	4	5
52000	-493.800195651180445	-500.655683602139845	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.408597182200661	0	3	5	4	5	6	6	10	8	7	6	8	9	9	8	8	8	10	9	10	9	9	10	8	9	10	11	10	12	11	11	11	11	9	11	11	13	9	10	12	12	12	15	10	13	12	14	12	14	13	13	17	16	15	15	13	15	14	14	16	15	16	14	15	17	17	18	18	18	19	18	19	19	19	23	21	20	21	20	21	19	23	22	24	22	24	24	26	25	25	27	26	27	26	28	29	28	31	31	31	31	34	0	1	1	2	2	1	4	7	5	11	5	11	7	1	4	6	5	9	6	10	6	3	6	2	2	15	39	3	19	1	19	11	3	7	4	7	21	7	38	5	10	21	47	7	42	28	41	26	16	34	25	40	40	33	50	31	37	26	44	29	18	31	35	26	6	40	60	51	64	64	11	67	55	34	77	47	66	67	35	2	54	15	62	72	74	73	71	86	57	54	78	83	83	26	92	88	62	96	95	75	91	86	1	1	2	1	1	3	1	2	2	1	1	1	1	4	2	1	2	1	2	2	1	1	2	2	3	1	1	2	1	5	1	3	3	2	3	3	2	2	1	4	3	2	1	2	1	1	1	1	4	3	3	3	2	2	1	1	1	2	2	2	2	2	3	2	5	2	2	3	1	3	7	1	2	4	2	3	1	2	5	6	1	8	3	2	2	2	3	1	6	4	2	2	2	7	1	2	4	1	2	4	3	6
52500	-540.868678453765710	-547.724166404725111	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.419689665635789	-1	2	5	3	4	6	6	9	7	7	7	6	9	8	8	9	8	9	9	10	10	11	9	8	10	10	10	8	12	11	10	11	11	10	10	11	12	12	12	10	12	13	12	11	13	12	13	12	13	14	13	16	15	15	14	16	14	13	15	16	15	15	16	15	16	17	20	18	18	21	18	20	19	19	23	22	19	21	19	20	22	22	22	23	22	24	25	27	24	27	24	26	27	25	29	29	30	30	31	31	33	34	0	1	4	2	2	5	3	7	7	4	7	5	15	7	6	10	5	11	9	14	15	11	3	7	2	28	11	3	14	15	14	1	7	28	15	31	27	28	25	28	20	19	15	5	43	25	19	20	28	1	10	55	35	22	13	31	22	26	38	43	19	35	26	19	15	35	60	59	43	21	57	61	62	68	70	72	57	47	25	66	19	35	18	85	56	63	84	94	76	94	84	75	46	12	83	75	49	88	88	94	97	97	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	1	3	2	2	3	1	2	1	2	1	1	6	2	1	1	1	1	2	1	1	1	2	1	4	1	1	2	1	2	4	2	2	2	2	2	2	2	1	1	1	2	2	2	3	5	4	2	1	3	5	1	2	2	1	1	1	3	4	5	2	8	6	5	1	3	4	1	1	1	1	1	1	7	8	2	3	11	1	2	3	2	1
53000	-500.446211130324173	-507.301699081283573	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.402473892163393	0	3	4	4	6	6	7	7	7	7	6	8	9	8	7	8	8	9	10	10	9	12	9	10	10	11	9	9	11	11	10	12	10	10	8	10	13	10	10	11	12	11	14	13	13	13	13	12	14	14	13	16	16	15	15	15	15	16	15	16	14	16	16	15	17	17	19	17	17	20	19	17	19	19	22	22	20	21	21	21	21	22	21	23	23	24	25	26	26	27	27	26	28	28	28	30	29	30	30	30	32	34	0	1	1	2	2	2	5	2	1	1	1	5	35	15	5	8	6	8	8	17	16	39	6	12	12	27	17	17	12	5	13	11	2	16	5	17	26	5	11	15	20	17	41	34	42	18	24	11	11	15	9	3	8	34	50	15	34	48	42	39	5	51	13	20	30	16	68	29	50	49	39	52	51	62	45	36	25	71	31	45	56	41	2	22	32	67	81	84	76	70	50	16	90	75	8	75	10	87	90	97	99	94	1	1	2	1	2	1	1	2	3	4	3	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	3	3	1	1	1	1	2	2	3	1	2	1	1	1	2	2	4	5	3	3	4	3	2	1	4	2	3	1	3	5	2	3	3	3	4	1	4	1	3	4	1	2	2	5	5	4	1	5	4	3	4	4	5	5	2	2	2	2	2	7	9	1	4	7	4	11	3	1	1	1	4
53500	-507.276472940988810	-514.131960891948211	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487764904148028	0	2	4	4	4	6	6	11	6	7	7	7	9	8	8	8	9	10	10	9	9	12	9	8	10	8	10	10	12	11	9	12	12	10	11	10	12	10	10	12	12	12	15	11	13	12	13	13	14	14	14	16	16	15	16	14	16	15	14	17	15	14	16	16	16	17	20	18	18	19	19	19	18	16	23	21	19	22	20	21	18	21	22	23	21	25	25	27	24	24	27	26	29	24	28	29	29	30	31	32	33	34	0	1	2	2	2	5	2	9	3	3	7	6	6	7	11	1	10	2	14	12	6	16	6	2	26	11	9	12	34	7	12	2	11	13	15	17	13	10	10	12	13	16	25	3	38	38	25	27	22	40	37	37	7	50	58	37	30	1	28	27	2	41	62	61	29	26	66	29	52	15	7	62	66	11	52	69	34	64	73	74	9	29	29	79	67	85	90	92	85	67	89	78	90	36	78	91	83	83	93	93	99	58	1	1	1	1	1	1	1	3	1	2	1	1	1	2	1	5	1	3	1	1	1	2	1	2	1	1	3	2	1	2	1	6	2	1	2	1	1	1	1	2	2	2	3	3	1	1	2	1	1	2	1	2	5	1	1	1	2	6	2	4	7	2	1	1	2	5	1	3	1	5	6	2	1	5	3	1	4	5	1	4	3	3	5	2	1	2	1	1	1	2	3	2	2	5	4	1	3	4	1	2	1	9
54000	-597.347452374561385	-604.202940325520785	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.347806298716016	0	3	4	4	5	6	5	11	7	6	6	7	9	8	6	9	8	9	8	9	9	12	10	8	10	11	10	10	11	9	11	13	8	9	9	10	12	12	11	12	10	12	14	11	14	12	14	12	13	15	13	16	15	16	14	15	15	15	14	17	15	14	16	15	16	17	16	18	18	20	17	19	18	20	23	21	21	21	21	22	21	23	23	24	22	24	23	26	25	26	26	26	29	27	29	27	29	31	28	30	32	34	0	1	2	1	2	4	3	15	4	2	2	6	9	3	7	19	3	1	7	24	3	3	12	7	11	20	30	15	21	12	34	11	4	10	19	13	2	16	34	19	7	27	18	9	46	23	29	21	40	35	16	7	20	19	9	27	6	36	40	47	3	42	1	17	8	8	16	31	26	22	6	22	57	51	38	70	35	61	57	26	34	55	68	40	45	78	74	15	75	68	64	7	60	48	80	86	54	94	88	12	90	90	1	1	1	2	1	1	1	3	1	2	1	1	1	2	1	1	2	4	1	1	4	4	1	1	3	1	1	3	1	1	1	4	2	2	1	1	3	1	1	2	3	1	3	2	1	1	2	2	1	6	2	6	3	4	4	2	4	2	1	1	5	1	10	3	4	3	3	3	4	4	5	3	1	3	4	1	6	4	2	5	5	5	2	6	4	3	1	11	1	3	5	12	5	7	4	1	5	2	1	11	3	3
54500	-580.475907233506859	-587.331395184466260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.328428031321466	-1	2	5	4	5	7	7	10	6	5	7	8	7	8	8	8	8	9	10	10	9	11	7	9	10	9	10	10	11	11	11	12	12	11	10	12	9	11	11	13	13	12	15	12	13	12	13	11	15	14	14	16	14	16	14	16	15	14	14	17	14	15	17	15	17	18	17	19	18	20	19	19	18	19	23	22	21	22	19	22	22	23	23	23	22	24	25	27	25	25	26	25	28	27	28	29	29	32	32	31	32	34	0	1	4	1	4	5	10	26	3	1	2	10	5	1	13	9	3	3	16	14	10	28	5	5	2	12	11	3	7	5	26	28	8	5	14	12	3	37	24	24	29	29	35	16	39	3	33	21	45	34	34	46	34	13	21	19	20	12	8	28	9	45	2	30	13	3	10	4	54	2	7	57	57	8	62	70	41	25	65	46	49	21	2	52	73	76	65	76	84	68	25	11	14	21	27	87	13	68	93	83	87	97	1	1	1	3	1	1	1	1	1	3	3	2	1	4	1	1	1	1	1	1	2	1	1	3	3	1	2	2	3	3	1	1	1	3	1	2	2	1	1	2	1	1	3	2	1	4	1	1	1	2	1	2	2	3	2	3	2	2	2	4	2	1	7	2	5	5	6	8	1	10	5	2	1	4	4	1	3	6	1	4	3	7	13	5	3	1	4	4	1	3	9	8	9	8	8	2	8	7	2	3	3	3
55000	-605.232440350772322	-612.087928301731722	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.317015743396844	-1	2	3	5	6	5	7	10	8	5	7	8	9	8	8	7	9	10	9	10	10	12	9	10	10	9	9	10	10	11	9	12	11	8	11	11	12	11	11	13	12	13	14	12	13	11	13	12	14	15	11	15	15	15	16	15	15	15	12	14	16	15	15	15	17	18	18	18	18	21	19	19	17	19	23	21	21	21	21	21	19	23	23	24	22	24	25	26	25	26	25	25	28	28	27	29	28	30	30	31	33	34	0	1	2	3	10	1	5	26	3	2	10	3	16	7	5	1	16	34	7	34	14	7	15	34	3	11	9	23	3	13	16	31	7	5	1	24	34	25	4	51	19	59	38	16	59	16	48	18	59	35	7	22	7	37	33	39	26	2	25	15	12	42	42	37	27	7	64	56	50	44	45	68	46	52	70	56	23	61	55	16	35	48	18	79	50	79	53	86	85	62	76	57	42	41	6	65	54	27	82	68	54	98	1	1	1	2	1	2	1	1	2	2	1	4	1	1	2	3	1	1	1	1	1	3	1	2	2	1	1	1	4	1	2	3	2	1	6	1	2	1	3	1	2	1	2	2	1	3	1	1	1	2	1	2	3	3	2	3	3	6	1	3	5	1	1	2	6	5	1	1	2	5	3	1	3	3	1	4	5	2	2	8	2	5	5	2	4	1	5	1	2	5	2	5	6	10	9	7	8	11	3	6	9	3
55500	-483.293329118572842	-490.148817069532242	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.445633002139738	0	2	5	5	6	6	4	10	8	7	7	7	7	9	8	8	9	10	9	10	9	11	10	9	11	8	9	9	11	11	10	13	10	10	8	11	13	11	12	13	12	13	14	12	14	12	12	12	15	14	11	16	16	15	16	16	15	16	15	15	15	16	16	15	16	17	20	18	18	20	18	19	17	19	23	21	20	19	17	20	21	22	21	23	21	22	24	26	25	27	26	23	29	28	27	29	29	31	30	30	32	34	0	1	1	2	7	4	2	28	5	3	6	2	3	13	7	5	12	15	12	16	10	19	26	12	12	5	13	5	15	19	26	2	13	35	6	19	27	14	33	22	4	34	44	10	44	14	14	17	30	27	23	28	28	32	10	54	8	48	36	19	7	45	37	47	13	40	42	56	57	37	15	62	58	49	82	78	60	79	46	74	74	1	56	86	50	52	72	70	62	75	82	5	92	86	68	92	49	100	92	87	11	74	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	4	2	1	1	1	3	1	1	1	3	2	1	2	1	2	2	3	2	3	1	5	3	1	4	1	3	3	2	4	5	1	2	2	3	2	3	1	1	4	5	2	1	2	1	1	2	1	3	1	2	10	3	1	2	4	2	3	4	3	2	5	2	4	5	2	5	1	3	2	10	8
56000	-498.956691198232534	-505.812179149191934	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.434476312847303	-4	3	4	5	5	7	6	11	8	7	6	7	9	9	8	8	8	9	10	10	8	11	9	9	10	9	11	10	11	11	8	12	11	8	10	11	12	10	10	12	12	12	14	12	13	12	14	13	14	14	13	15	14	15	14	15	15	15	14	17	16	14	16	16	16	17	18	19	18	20	19	19	18	20	22	21	20	21	20	21	21	23	22	23	22	25	25	25	26	27	25	27	28	25	28	28	29	29	31	31	31	33	0	1	2	3	2	5	2	34	2	11	3	3	31	7	2	2	1	5	9	2	4	13	6	34	11	6	14	9	28	31	6	17	15	6	12	6	34	26	34	9	21	19	9	24	20	23	41	26	45	42	25	36	6	35	31	6	33	12	41	13	59	30	36	33	21	36	63	25	45	36	3	45	41	62	40	77	72	48	22	56	64	83	26	85	34	75	81	85	73	88	65	55	48	72	79	89	34	40	93	85	60	101	1	3	1	1	1	1	1	1	3	1	2	2	1	2	2	2	4	2	1	3	1	1	1	1	3	1	1	1	1	2	1	2	2	1	1	2	2	1	1	1	3	1	3	1	2	1	1	3	1	2	1	3	4	3	4	6	2	4	1	4	1	1	3	3	4	3	1	3	2	4	8	3	3	3	6	1	1	4	4	3	2	1	8	1	7	2	3	2	4	1	4	10	8	3	5	1	7	9	1	5	5	1
56500	-554.771960044508660	-561.627447995468060	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.422187778048494	-1	2	5	4	6	6	6	8	8	6	5	7	8	8	6	7	7	7	8	10	10	12	9	10	8	10	10	10	11	12	10	11	11	9	10	12	11	9	11	13	13	13	15	13	14	12	14	10	14	14	12	15	13	14	15	15	16	15	14	17	14	14	17	15	16	16	18	19	18	19	19	19	18	20	23	22	21	20	18	22	18	23	22	24	22	23	23	26	24	27	24	27	29	27	26	28	30	31	32	30	32	34	0	1	1	2	2	4	11	4	5	4	4	3	2	5	4	10	5	2	5	15	13	31	7	2	3	19	23	3	16	8	5	16	34	13	9	26	3	3	35	37	39	29	39	21	34	26	16	9	53	3	35	2	29	24	50	46	37	5	30	44	5	36	16	28	3	12	55	62	57	5	19	12	62	69	62	69	69	41	47	40	45	45	21	86	69	73	22	79	60	91	51	84	94	80	83	95	54	16	92	89	67	95	1	2	3	1	2	1	1	2	1	1	1	1	3	1	1	1	1	3	1	2	1	1	2	2	1	1	1	2	2	3	3	2	1	1	1	1	3	2	1	1	1	1	2	1	2	1	3	1	1	5	1	9	1	2	1	2	3	3	1	3	5	1	7	3	5	5	1	2	1	5	5	5	1	1	4	1	2	4	2	5	2	6	7	1	1	3	5	3	4	1	5	2	1	3	1	2	9	12	2	2	6	4
57000	-570.064959946057456	-576.920447897016857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.416017263080285	0	3	5	3	6	7	6	9	6	8	5	8	6	8	7	7	8	9	10	9	8	11	8	9	10	9	8	10	12	11	10	13	11	9	10	10	11	12	11	13	12	11	14	12	14	13	12	13	15	14	13	16	15	14	15	15	15	16	13	13	16	15	16	14	15	18	19	18	18	20	19	20	18	19	23	20	20	22	20	18	21	23	21	23	22	24	23	27	24	26	26	26	29	28	28	29	28	30	32	31	33	33	0	1	4	1	11	4	2	2	2	7	4	6	11	7	11	2	13	9	7	9	9	16	7	13	27	7	5	2	30	7	12	33	12	11	16	17	7	19	21	24	36	34	8	24	39	25	30	29	51	7	38	13	16	42	47	31	39	45	23	28	35	40	54	59	38	59	30	53	45	65	1	74	46	6	28	66	45	66	24	56	11	52	8	68	76	40	52	87	37	53	87	67	91	77	13	61	75	6	55	88	57	64	1	2	1	1	1	2	1	3	1	1	1	1	1	1	1	2	1	1	2	2	2	3	1	1	1	2	1	4	1	3	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	1	1	1	4	1	6	3	2	3	2	1	1	3	1	2	1	1	1	3	3	3	1	2	2	8	1	2	6	8	1	3	2	5	3	8	3	7	3	2	5	3	2	6	5	2	3	1	4	12	6	3	12	8	2	9	11
57500	-510.935358951905073	-517.790846902864473	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.309290734082519	-1	2	5	4	6	7	6	9	8	8	6	8	9	8	8	8	9	8	10	10	8	11	8	9	10	8	9	11	12	11	10	12	11	10	9	12	11	10	12	12	12	12	15	12	13	11	13	13	14	13	14	16	16	15	15	14	15	15	14	17	15	14	16	15	17	17	19	17	18	18	18	19	18	20	22	21	20	19	20	21	22	22	22	24	23	25	24	26	25	24	26	26	29	27	28	29	30	29	31	31	32	33	0	1	2	1	4	3	4	16	11	11	1	3	18	1	1	11	4	2	4	24	11	11	11	12	3	7	6	31	9	2	26	19	6	14	3	7	7	16	31	7	31	7	44	3	24	18	8	22	37	21	26	6	46	27	47	31	33	13	36	42	47	31	44	59	56	27	43	42	31	37	51	70	56	8	56	63	66	12	54	57	15	21	21	68	65	83	79	90	87	53	84	84	52	3	83	83	30	83	77	75	90	74	1	1	2	4	1	2	1	1	1	2	3	2	1	4	5	1	2	4	3	1	2	3	1	1	3	1	2	1	2	5	1	2	2	1	2	3	2	1	1	3	1	4	2	3	2	2	2	1	2	2	3	4	3	2	1	2	2	2	1	4	1	2	2	1	2	4	2	2	3	5	2	1	2	5	4	2	2	3	4	3	7	7	8	4	3	3	2	1	1	4	1	1	6	10	3	4	10	2	6	4	4	7
